Date,NEW ZEALAND IMI GROWTH
1997-04-23,260.8259989270834
1997-04-24,260.2168288673522
1997-04-25,260.7431650089607
1997-04-28,260.09673695984316
1997-04-29,260.838714776614
1997-04-30,262.0700169674344
1997-05-01,260.7081642563847
1997-05-02,262.4951321777134
1997-05-05,261.6477035705137
1997-05-06,263.1869859360898
1997-05-07,266.01708429166155
1997-05-08,265.5233539613027
1997-05-09,265.6371308731378
1997-05-12,268.0783067271641
1997-05-13,267.8911083428593
1997-05-14,267.1072735856564
1997-05-15,267.7039186585655
1997-05-16,267.8801670087949
1997-05-19,266.2634320207019
1997-05-20,266.89025844464174
1997-05-21,268.1043443232879
1997-05-22,268.5389266754953
1997-05-23,267.23532278572424
1997-05-26,268.55291942413504
1997-05-27,269.46073641776974
1997-05-28,270.2358266433031
1997-05-29,272.56365590811555
1997-05-30,274.19480880441137
1997-06-02,273.2816862962666
1997-06-03,273.27603392571353
1997-06-04,273.1984097763555
1997-06-05,272.82848017777286
1997-06-06,275.2498809598555
1997-06-09,275.76371254744737
1997-06-10,275.8585728359989
1997-06-11,278.2639444914298
1997-06-12,276.76941690622084
1997-06-13,274.3156121861579
1997-06-16,275.196638312035
1997-06-17,274.9500262451665
1997-06-18,278.5928476668287
1997-06-19,278.5083712473019
1997-06-20,278.99764324449455
1997-06-23,277.38312763034776
1997-06-24,275.63332983883623
1997-06-25,275.71963910659974
1997-06-26,277.2519782642355
1997-06-27,279.2455152249814
1997-06-30,286.54186331473676
1997-07-01,286.3247879652687
1997-07-02,286.4291440488093
1997-07-03,289.4853497866021
1997-07-04,290.8526804978041
1997-07-07,288.74813794230914
1997-07-08,288.13540071606275
1997-07-09,288.8378326623793
1997-07-10,287.25582978819307
1997-07-11,287.33425004497775
1997-07-14,284.0979017372086
1997-07-15,279.88858130579865
1997-07-16,278.29285487900813
1997-07-17,279.13937581217925
1997-07-18,275.1202295149141
1997-07-21,274.84823342303525
1997-07-22,271.5034251927991
1997-07-23,275.27478791414893
1997-07-24,277.8654566689698
1997-07-25,279.349113683997
1997-07-28,279.22054753356764
1997-07-29,285.13534953785154
1997-07-30,288.15005810412856
1997-07-31,286.3193760095442
1997-08-01,283.9721208499255
1997-08-04,282.4326621879583
1997-08-05,281.77056282289607
1997-08-06,278.09893733356796
1997-08-07,279.0886152340025
1997-08-08,278.16339223033583
1997-08-11,278.2012016634876
1997-08-12,275.41067213147505
1997-08-13,271.7260739383603
1997-08-14,272.8437636458413
1997-08-15,276.63163412131235
1997-08-18,274.2315847114525
1997-08-19,276.89650784330865
1997-08-20,278.0987137212245
1997-08-21,279.77101564354234
1997-08-22,280.2085547320738
1997-08-25,280.25021913066433
1997-08-26,279.57439115982726
1997-08-27,277.52612691014707
1997-08-28,278.4855221611348
1997-08-29,273.8976513215758
1997-09-01,271.47087399352444
1997-09-02,271.62323270795594
1997-09-03,274.9085455299187
1997-09-04,276.2805753694784
1997-09-05,276.9833516930281
1997-09-08,275.6334250363775
1997-09-09,276.48520275243055
1997-09-10,276.74719826501655
1997-09-11,275.95190732175007
1997-09-12,276.5230930605926
1997-09-15,278.5263475195393
1997-09-16,281.0814522663146
1997-09-17,283.9380628502703
1997-09-18,282.74271536015607
1997-09-19,286.7121809406054
1997-09-22,286.87085338309714
1997-09-23,287.4801317168385
1997-09-24,286.7324356415994
1997-09-25,289.7524948038807
1997-09-26,288.5416394654228
1997-09-29,288.96536372593073
1997-09-30,291.61144066876653
1997-10-01,294.73257217096824
1997-10-02,295.487592248585
1997-10-03,296.3000220195577
1997-10-06,295.0490711015413
1997-10-07,296.2173074816967
1997-10-08,296.94040283933214
1997-10-09,298.7549751284484
1997-10-10,300.22639495352365
1997-10-13,299.5877830057299
1997-10-14,302.3434859785018
1997-10-15,301.16480621598896
1997-10-16,301.8443524598918
1997-10-17,297.8436499255715
1997-10-20,296.88218510778785
1997-10-21,298.3126477891561
1997-10-22,297.7816666278368
1997-10-23,292.6801956443229
1997-10-24,279.3282120644005
1997-10-27,279.10448101749273
1997-10-28,248.74610541623196
1997-10-29,270.9222909711643
1997-10-30,262.6435995253391
1997-10-31,266.2957668998888
1997-11-03,274.2613634832638
1997-11-04,280.555134489731
1997-11-05,280.4046933378994
1997-11-06,284.09151609779343
1997-11-07,283.57072007695143
1997-11-10,275.79964269384305
1997-11-11,277.98695142274033
1997-11-12,273.83381067839326
1997-11-13,269.59574682159916
1997-11-14,271.4681481471755
1997-11-17,273.0049187397349
1997-11-18,271.8108925960452
1997-11-19,267.9092466027525
1997-11-20,266.41555352898763
1997-11-21,267.6138071736258
1997-11-24,264.8944254949859
1997-11-25,258.1006449346018
1997-11-26,259.5245055112739
1997-11-27,256.8951025430049
1997-11-28,257.5220740631924
1997-12-01,255.41057611175444
1997-12-02,259.088137708232
1997-12-03,264.5182986722723
1997-12-04,262.74195088552153
1997-12-05,262.1217251912257
1997-12-08,262.5709092908189
1997-12-09,262.9977853050809
1997-12-10,263.817130637355
1997-12-11,257.56958260764765
1997-12-12,254.45228652825617
1997-12-15,252.98521580815154
1997-12-16,247.49040057760197
1997-12-17,245.78282855639068
1997-12-18,248.91444913656755
1997-12-19,244.99741330336352
1997-12-22,243.6037442223561
1997-12-23,234.90947172195095
1997-12-24,235.9107840212734
1997-12-25,235.9107840212734
1997-12-26,235.58778448812768
1997-12-29,239.83512925522135
1997-12-30,245.8845188221253
1997-12-31,248.76329081787003
1998-01-01,248.76329081787003
1998-01-02,247.21350490137272
1998-01-05,244.68209200474234
1998-01-06,246.0957734319486
1998-01-07,247.39474607107604
1998-01-08,244.7107174478453
1998-01-09,241.80624708921675
1998-01-12,235.00486833765584
1998-01-13,236.34894065567968
1998-01-14,240.5739323402359
1998-01-15,237.72278754315323
1998-01-16,241.63095873681362
1998-01-19,244.7169418816201
1998-01-20,245.28877971413925
1998-01-21,244.32317960594818
1998-01-22,242.5004655186847
1998-01-23,242.84355401995398
1998-01-26,244.97292611483007
1998-01-27,243.2272993042256
1998-01-28,242.0404812817143
1998-01-29,244.6519024940979
1998-01-30,244.15953717392938
1998-02-02,245.54459805192198
1998-02-03,245.50699496098008
1998-02-04,245.83733823903583
1998-02-05,246.0817443360095
1998-02-06,243.44582664610581
1998-02-09,246.95222946910144
1998-02-10,247.84245336472395
1998-02-11,251.02292030013638
1998-02-12,253.36135553143458
1998-02-13,251.91643084228542
1998-02-16,246.3473622952443
1998-02-17,248.47202554325074
1998-02-18,250.21479929756546
1998-02-19,252.11025637506282
1998-02-20,247.86493411225672
1998-02-23,244.22143096737327
1998-02-24,245.38084782689523
1998-02-25,248.24601770484443
1998-02-26,246.8161001384508
1998-02-27,250.2012136259049
1998-03-02,251.29964188737267
1998-03-03,252.52474802091695
1998-03-04,252.31976758820122
1998-03-05,247.07294195037386
1998-03-06,246.73142331074135
1998-03-09,244.00342507214978
1998-03-10,244.63691421243982
1998-03-11,244.68406072088192
1998-03-12,247.48655395601784
1998-03-13,252.70293284543718
1998-03-16,251.47174232925408
1998-03-17,253.36797284331544
1998-03-18,249.6789655655688
1998-03-19,247.74253227242784
1998-03-20,247.37359832525757
1998-03-23,244.2886077054649
1998-03-24,243.7427760455185
1998-03-25,246.4453989231457
1998-03-26,248.82048047541352
1998-03-27,246.40656438785143
1998-03-30,240.55552240889017
1998-03-31,240.43112989161372
1998-04-01,244.99497049532167
1998-04-02,241.83107410660003
1998-04-03,242.0112567148477
1998-04-06,240.75291290866832
1998-04-07,239.26432542727363
1998-04-08,239.20508813884555
1998-04-09,243.91374308846014
1998-04-10,243.91374308846014
1998-04-13,243.03374401535305
1998-04-14,242.91496970720866
1998-04-15,245.8809520543659
1998-04-16,246.993964728808
1998-04-17,247.43563508231045
1998-04-20,246.6262151794543
1998-04-21,246.64525198234597
1998-04-22,247.48139263689418
1998-04-23,247.9809044156144
1998-04-24,246.19850143627164
1998-04-27,240.51909205661627
1998-04-28,234.99724342798015
1998-04-29,235.2313847898714
1998-04-30,238.12132734466255
1998-05-01,237.11425015442921
1998-05-04,234.76548696342488
1998-05-05,234.73265411097205
1998-05-06,230.55435413490966
1998-05-07,228.69155419365853
1998-05-08,230.40034227401347
1998-05-11,230.07724146321365
1998-05-12,227.06583629274124
1998-05-13,225.43740596282927
1998-05-14,225.38598205211048
1998-05-15,225.50259930296912
1998-05-18,223.67413555273995
1998-05-19,222.82101574224976
1998-05-20,224.70205250026999
1998-05-21,224.63074540550173
1998-05-22,228.27977136179757
1998-05-25,224.14888696605618
1998-05-26,228.59377197408833
1998-05-27,227.18708498857768
1998-05-28,222.72102790548252
1998-05-29,222.27421702392553
1998-06-01,219.0772216543837
1998-06-02,217.81761336417972
1998-06-03,218.33142073786706
1998-06-04,217.89058284592534
1998-06-05,210.03093951696601
1998-06-08,206.71311090159662
1998-06-09,205.80355174546636
1998-06-10,198.34953349972605
1998-06-11,191.31270964522295
1998-06-12,193.409439372879
1998-06-15,189.87248754165546
1998-06-16,189.52749286202234
1998-06-17,202.8890033816135
1998-06-18,205.34381962058737
1998-06-19,201.49711099773938
1998-06-22,194.01510373840796
1998-06-23,192.3651729324853
1998-06-24,196.7002775739991
1998-06-25,194.9753644957771
1998-06-26,195.02139244172648
1998-06-29,192.68804129955873
1998-06-30,200.14145053262334
1998-07-01,204.18814225053444
1998-07-02,206.92303916864358
1998-07-03,208.18641554331194
1998-07-06,209.2707965698182
1998-07-07,210.40185926167615
1998-07-08,209.1689677479056
1998-07-09,208.20428977231003
1998-07-10,204.46725948525778
1998-07-13,203.8796103266043
1998-07-14,209.89223244283082
1998-07-15,212.54829098609855
1998-07-16,215.22678462653894
1998-07-17,218.31984350779834
1998-07-20,220.06419352727661
1998-07-21,219.80655562726642
1998-07-22,215.6454059816519
1998-07-23,215.52387169947312
1998-07-24,216.0913942276117
1998-07-27,212.8832270995123
1998-07-28,211.9000790949908
1998-07-29,210.81912023051635
1998-07-30,214.63845352917522
1998-07-31,215.56065745281143
1998-08-03,211.78229733636897
1998-08-04,210.66068191518383
1998-08-05,208.884438902336
1998-08-06,203.76705976369126
1998-08-07,204.30223741347663
1998-08-10,200.94413448900352
1998-08-11,197.4753824433023
1998-08-12,196.16001205585948
1998-08-13,192.08781649295872
1998-08-14,193.32913305552105
1998-08-17,193.28147895428827
1998-08-18,192.24416444979568
1998-08-19,199.0342008110904
1998-08-20,205.7264682557359
1998-08-21,200.44045768135834
1998-08-24,197.20347624131588
1998-08-25,194.7416306041774
1998-08-26,194.98775946544325
1998-08-27,188.84815782755746
1998-08-28,189.6108095099172
1998-08-31,188.72003189183803
1998-09-01,187.7974307918338
1998-09-02,191.49946756374968
1998-09-03,189.25365034645353
1998-09-04,192.2613752028081
1998-09-07,192.0047196354023
1998-09-08,195.0190882346693
1998-09-09,191.46804150136373
1998-09-10,190.50278088213605
1998-09-11,189.10805334821973
1998-09-14,186.7480199473053
1998-09-15,190.58604556078635
1998-09-16,184.33814516736308
1998-09-17,188.2712868009848
1998-09-18,184.32722455654056
1998-09-21,180.47889361587207
1998-09-22,178.52240519572982
1998-09-23,175.94764168503863
1998-09-24,181.2060400025233
1998-09-25,181.88965646477382
1998-09-28,181.41082402727235
1998-09-29,183.97645288440077
1998-09-30,188.47640388328384
1998-10-01,185.43712579982326
1998-10-02,182.88642264119937
1998-10-05,182.68413542564264
1998-10-06,183.011578291811
1998-10-07,189.86874314834344
1998-10-08,192.45254551586396
1998-10-09,190.9933990971658
1998-10-12,198.17381698666523
1998-10-13,203.34115029030716
1998-10-14,202.6645075866046
1998-10-15,201.14690390884815
1998-10-16,205.78661657341982
1998-10-19,204.86877605159506
1998-10-20,203.57340741038715
1998-10-21,205.65392517950676
1998-10-22,204.7932424490905
1998-10-23,205.15769473637934
1998-10-26,204.10530416776865
1998-10-27,204.19812186337458
1998-10-28,206.24751105696893
1998-10-29,207.02726910014593
1998-10-30,209.4281574044326
1998-11-02,217.09519435245207
1998-11-03,219.66637068942939
1998-11-04,219.37720508498217
1998-11-05,228.4780401860588
1998-11-06,227.8794008402968
1998-11-09,225.41342150296109
1998-11-10,221.7136647463509
1998-11-11,221.22148162050522
1998-11-12,223.88160864970592
1998-11-13,226.3204017085031
1998-11-16,226.9085725995357
1998-11-17,222.73755222126263
1998-11-18,222.55039403796434
1998-11-19,224.85130307798633
1998-11-20,223.57550140955394
1998-11-23,222.59610318416372
1998-11-24,222.80313135726377
1998-11-25,219.5177518579904
1998-11-26,215.05097014986075
1998-11-27,217.50520167833068
1998-11-30,218.92944000730816
1998-12-01,213.50108747410823
1998-12-02,212.7032419168306
1998-12-03,208.20351872081173
1998-12-04,209.03660375523947
1998-12-07,207.8700281042685
1998-12-08,207.5106928932289
1998-12-09,205.8610027508777
1998-12-10,210.15901997043758
1998-12-11,210.51198831909565
1998-12-14,207.96529180615792
1998-12-15,211.47748132557894
1998-12-16,211.8910203512515
1998-12-17,217.8784553529366
1998-12-18,219.6785309570992
1998-12-21,224.9406159769474
1998-12-22,226.02832278174048
1998-12-23,229.63691534649368
1998-12-24,233.03337155376263
1998-12-25,233.03337155376263
1998-12-28,231.69666005345428
1998-12-29,232.68761622664078
1998-12-30,231.58075079937393
1998-12-31,229.93489029096972
1999-01-01,229.93489029096972
1999-01-04,231.06660958061772
1999-01-05,238.05602080615682
1999-01-06,240.30472926549936
1999-01-07,246.20332912341112
1999-01-08,244.63540492351032
1999-01-11,249.28046658057687
1999-01-12,246.87980631755005
1999-01-13,241.53297680164536
1999-01-14,241.58675645518895
1999-01-15,242.01972227313587
1999-01-18,244.68562180325426
1999-01-19,248.95015416651466
1999-01-20,253.68032086155873
1999-01-21,255.35519097158155
1999-01-22,250.33656572230416
1999-01-25,247.2208666333115
1999-01-26,248.53407343397234
1999-01-27,247.4287414700602
1999-01-28,245.83884901116284
1999-01-29,250.69638609699686
1999-02-01,256.3330187437014
1999-02-02,258.2210008307148
1999-02-03,262.2090549108538
1999-02-04,263.14417579566543
1999-02-05,262.55330545465614
1999-02-08,262.662846923216
1999-02-09,258.6522616751326
1999-02-10,249.55368343361783
1999-02-11,253.4857479903245
1999-02-12,256.85544295963814
1999-02-15,252.2121497972014
1999-02-16,248.5508238606848
1999-02-17,252.51193323388256
1999-02-18,253.26814905512956
1999-02-19,262.391277897407
1999-02-22,263.62814066052044
1999-02-23,258.2952866203124
1999-02-24,253.23337290553204
1999-02-25,249.33929681950244
1999-02-26,250.22567665002742
1999-03-01,246.8496518151945
1999-03-02,248.0566469705029
1999-03-03,248.80369781446652
1999-03-04,248.7484076919333
1999-03-05,251.1292142234171
1999-03-08,251.70067288916596
1999-03-09,250.14607625509953
1999-03-10,249.79636621819375
1999-03-11,247.35971068878453
1999-03-12,250.29455232874804
1999-03-15,250.90450114700954
1999-03-16,249.4836951972923
1999-03-17,247.53069251744768
1999-03-18,247.5225348171406
1999-03-19,248.83027030175174
1999-03-22,249.57484316336152
1999-03-23,251.22020569237247
1999-03-24,248.52782804513777
1999-03-25,248.3255418301045
1999-03-26,247.72698021259114
1999-03-29,246.32130866434983
1999-03-30,246.63430553996645
1999-03-31,250.90934060455353
1999-04-01,253.57714640080124
1999-04-02,252.13663551139456
1999-04-05,251.7115667243566
1999-04-06,247.72371161008223
1999-04-07,245.22014986281744
1999-04-08,246.80742292903136
1999-04-09,255.49270467937774
1999-04-12,255.48354741647415
1999-04-13,254.8265933794114
1999-04-14,255.48334770649853
1999-04-15,256.0866390380417
1999-04-16,264.057023553039
1999-04-19,265.79626166535394
1999-04-20,263.2203950654954
1999-04-21,261.19719948030775
1999-04-22,265.15187720047123
1999-04-23,264.61302850270283
1999-04-26,264.6841027200802
1999-04-27,269.71430121889335
1999-04-28,271.2309194631452
1999-04-29,275.6372322714571
1999-04-30,275.3874618618075
1999-05-03,272.4956553455345
1999-05-04,273.4648825673708
1999-05-05,268.58191627572825
1999-05-06,273.3297713024984
1999-05-07,268.65541173421093
1999-05-10,267.74478250177316
1999-05-11,264.4485370192069
1999-05-12,263.94506135164943
1999-05-13,265.70539765391277
1999-05-14,267.95854819287837
1999-05-17,263.28567318047794
1999-05-18,262.36310754535083
1999-05-19,254.9504677146418
1999-05-20,248.11202842815203
1999-05-21,248.87851537330982
1999-05-24,250.2942595706005
1999-05-25,241.3459325765094
1999-05-26,237.71146367085035
1999-05-27,240.75773093545726
1999-05-28,239.69378628802033
1999-05-31,233.62443249873834
1999-06-01,236.15101724330717
1999-06-02,238.11758117068672
1999-06-03,237.77614557540863
1999-06-04,241.65859150398984
1999-06-07,240.93384221363112
1999-06-08,238.45672360050017
1999-06-09,240.99668229578396
1999-06-10,243.66475720443552
1999-06-11,246.06670901513024
1999-06-14,245.2793495482241
1999-06-15,241.59978313070116
1999-06-16,243.01522496692874
1999-06-17,245.03804166737356
1999-06-18,238.31148264297613
1999-06-21,237.18125993217217
1999-06-22,236.87808400552228
1999-06-23,239.65298457034788
1999-06-24,245.47243370687065
1999-06-25,246.7215438002108
1999-06-28,244.37000084210558
1999-06-29,244.84361984378256
1999-06-30,242.09652651319456
1999-07-01,241.3618401078298
1999-07-02,242.49242503650007
1999-07-05,239.91161525544794
1999-07-06,242.6889628081417
1999-07-07,242.51616221358745
1999-07-08,245.12071494188257
1999-07-09,249.08592721405475
1999-07-12,247.08232847659553
1999-07-13,242.3862672884454
1999-07-14,240.20333444175074
1999-07-15,245.11842791097845
1999-07-16,243.59299842585983
1999-07-19,244.92564499226452
1999-07-20,249.78138855395565
1999-07-21,249.46079008041124
1999-07-22,249.33422961133564
1999-07-23,249.15906448630622
1999-07-26,246.78360206709564
1999-07-27,242.57978709295452
1999-07-28,246.38247541441007
1999-07-29,249.35098333573478
1999-07-30,249.9015070764621
1999-08-02,244.62265930362884
1999-08-03,249.16367616004132
1999-08-04,251.26412567780213
1999-08-05,251.53600692936672
1999-08-06,251.33396419238517
1999-08-09,251.87937917771478
1999-08-10,249.2664502895162
1999-08-11,248.0287009577888
1999-08-12,249.35813053504725
1999-08-13,250.50459069090905
1999-08-16,252.188855435198
1999-08-17,251.99321635077592
1999-08-18,256.7275837871367
1999-08-19,252.74324807732424
1999-08-20,253.36353924574306
1999-08-23,249.02192391945127
1999-08-24,245.61825021884178
1999-08-25,238.41532921331464
1999-08-26,240.21039264360655
1999-08-27,240.05304060334143
1999-08-30,241.41403532701707
1999-08-31,243.91406969061117
1999-09-01,242.95502567506068
1999-09-02,245.4964192953835
1999-09-03,243.14719698829185
1999-09-06,245.16854626351187
1999-09-07,248.69169988577684
1999-09-08,244.67523474127026
1999-09-09,249.63207446386483
1999-09-10,249.71688216333686
1999-09-13,249.75359306032823
1999-09-14,248.1172168218571
1999-09-15,242.11068245336398
1999-09-16,241.0638812559491
1999-09-17,243.90586378346845
1999-09-20,244.803283713036
1999-09-21,242.82015923456703
1999-09-22,239.35698202126335
1999-09-23,238.4286147704856
1999-09-24,234.10218397928253
1999-09-27,230.5569531523906
1999-09-28,228.48809983664535
1999-09-29,229.883284480471
1999-09-30,229.95026636973986
1999-10-01,233.9071903838736
1999-10-04,234.7054127312123
1999-10-05,234.77035751967665
1999-10-06,232.6607008867251
1999-10-07,232.9588755769937
1999-10-08,233.3497064758133
1999-10-11,233.6435680293696
1999-10-12,235.76533003596998
1999-10-13,237.24523173183232
1999-10-14,240.094004645691
1999-10-15,237.57370114662618
1999-10-18,231.23935264247996
1999-10-19,236.43658806950873
1999-10-20,240.47885975422636
1999-10-21,239.45959065307798
1999-10-22,238.26314179584185
1999-10-25,238.05509209406995
1999-10-26,237.62327464415762
1999-10-27,232.3921363667141
1999-10-28,234.12533828528927
1999-10-29,234.08547834047206
1999-11-01,237.5043688401926
1999-11-02,238.31639339737595
1999-11-03,238.1711316240449
1999-11-04,237.86961350542973
1999-11-05,235.1856392672936
1999-11-08,234.0477214598029
1999-11-09,231.94312783350938
1999-11-10,234.90664046109356
1999-11-11,237.13358982213495
1999-11-12,239.48413322692107
1999-11-15,239.96886726114377
1999-11-16,235.91950814699345
1999-11-17,235.90536072293682
1999-11-18,234.24092418824645
1999-11-19,237.84305883878514
1999-11-22,240.1767428419221
1999-11-23,240.995632169049
1999-11-24,240.45470207908915
1999-11-25,243.42801980426182
1999-11-26,244.81651347775602
1999-11-29,245.9569064923121
1999-11-30,241.5013394797103
1999-12-01,240.668443763506
1999-12-02,240.3045951126754
1999-12-03,241.20430031357907
1999-12-06,246.39076315117222
1999-12-07,243.87098271868336
1999-12-08,243.97281727892238
1999-12-09,245.10468195811958
1999-12-10,237.96997301877457
1999-12-13,237.76660083988787
1999-12-14,239.8602488904033
1999-12-15,239.96739849848063
1999-12-16,250.7431279481449
1999-12-17,251.6072601976917
1999-12-20,255.15326672092561
1999-12-21,257.77570972524285
1999-12-22,258.88694586985724
1999-12-23,259.6325751133116
1999-12-24,260.44285594746765
1999-12-27,260.99892570977784
1999-12-28,261.1000293029251
1999-12-29,264.53273124889927
1999-12-30,264.34026190460173
1999-12-31,264.34026190460173
2000-01-03,265.5314404577672
2000-01-04,264.0361312101764
2000-01-05,256.3468571175048
2000-01-06,251.63821730874318
2000-01-07,253.56882695084744
2000-01-10,257.58449389115566
2000-01-11,257.5966685615336
2000-01-12,253.8341774329545
2000-01-13,253.780293709193
2000-01-14,253.58199311833886
2000-01-17,254.93605970458904
2000-01-18,254.08005232280865
2000-01-19,252.71553256499683
2000-01-20,247.68384303628963
2000-01-21,247.70221104670622
2000-01-24,243.79063419685957
2000-01-25,243.38754846266136
2000-01-26,242.82029782600006
2000-01-27,241.95182620136802
2000-01-28,233.95146573573248
2000-01-31,235.4800986825296
2000-02-01,232.7723898684906
2000-02-02,231.63451119718943
2000-02-03,232.44593498130985
2000-02-04,234.03686716233165
2000-02-07,234.80880933266835
2000-02-08,233.1409225108314
2000-02-09,234.89449550758263
2000-02-10,235.3604305766809
2000-02-11,235.09458714498734
2000-02-14,229.97680876824
2000-02-15,232.44265398161278
2000-02-16,239.74676791044763
2000-02-17,243.39993024611462
2000-02-18,234.2348607046398
2000-02-21,233.56375962826624
2000-02-22,230.5723845029044
2000-02-23,231.44152420170883
2000-02-24,231.25128971650895
2000-02-25,232.53172422550932
2000-02-28,227.08870086706864
2000-02-29,226.37729417987703
2000-03-01,225.00941103743952
2000-03-02,227.7298680486799
2000-03-03,228.22031202796137
2000-03-06,225.35184096040052
2000-03-07,232.34200819086212
2000-03-08,232.69109243263856
2000-03-09,233.73888790578403
2000-03-10,235.40042924541186
2000-03-13,233.20536302804882
2000-03-14,228.26413798140516
2000-03-15,224.06242338555438
2000-03-16,224.2727546242229
2000-03-17,227.68285877230247
2000-03-20,227.32938812369844
2000-03-21,234.15067633797835
2000-03-22,236.80959239414994
2000-03-23,234.12421459403174
2000-03-24,236.12779884489353
2000-03-27,239.17606172097626
2000-03-28,240.14710398488666
2000-03-29,241.12270180606566
2000-03-30,243.02111998933609
2000-03-31,243.2590972728081
2000-04-03,249.46026551256867
2000-04-04,255.04211126070012
2000-04-05,248.04400535277873
2000-04-06,251.78936008777714
2000-04-07,250.87593567541037
2000-04-10,253.65417444180403
2000-04-11,251.43905771813507
2000-04-12,248.13865053597578
2000-04-13,243.32350668114546
2000-04-14,241.85227425857462
2000-04-17,227.05012036058105
2000-04-18,230.24274077334468
2000-04-19,232.61422561503596
2000-04-20,231.86106099052182
2000-04-21,231.86106099052182
2000-04-24,231.65040587756863
2000-04-25,232.32918346375118
2000-04-26,228.71758794048782
2000-04-27,226.0101067186755
2000-04-28,228.25129602072013
2000-05-01,225.24088549937093
2000-05-02,228.15975419719007
2000-05-03,231.94151404825382
2000-05-04,230.25204687973874
2000-05-05,231.90127722660657
2000-05-08,230.97464061584878
2000-05-09,225.10514474712227
2000-05-10,224.1157168994196
2000-05-11,222.95516749504495
2000-05-12,223.57270001896813
2000-05-15,218.82706784603863
2000-05-16,219.67606894108258
2000-05-17,213.93376316542532
2000-05-18,212.69909048955677
2000-05-19,213.9976304492493
2000-05-22,213.50303082989373
2000-05-23,215.8232305847112
2000-05-24,208.10162157926064
2000-05-25,209.97281245352724
2000-05-26,209.30242207226584
2000-05-29,211.75715840239664
2000-05-30,212.01290756420545
2000-05-31,211.72353658045975
2000-06-01,211.2395376739708
2000-06-02,217.92611949256332
2000-06-05,218.5340026710642
2000-06-06,223.93594427300377
2000-06-07,225.12857237241118
2000-06-08,223.15177514248575
2000-06-09,222.86461400953328
2000-06-12,223.51767782414464
2000-06-13,224.94682772698167
