Date,DENMARK IMI GROWTH
1997-02-27,259.47387558228587
1997-02-28,259.9385443839662
1997-03-03,261.4615764319736
1997-03-04,261.477735505026
1997-03-05,261.51758259286527
1997-03-06,262.9127743294334
1997-03-07,261.28674486922546
1997-03-10,263.6166654773449
1997-03-11,270.7738894836971
1997-03-12,269.1280757363923
1997-03-13,267.74363604028224
1997-03-14,269.1161421267623
1997-03-17,270.5708172040087
1997-03-18,271.8104705586494
1997-03-19,272.13249383818425
1997-03-20,266.7655227436322
1997-03-21,265.8871060056547
1997-03-24,264.5585437020233
1997-03-25,264.80718172014076
1997-03-26,265.29751083780405
1997-03-27,267.9340439444463
1997-03-28,268.0766914890598
1997-03-31,269.35467316783365
1997-04-01,263.2169913749463
1997-04-02,263.39607817545675
1997-04-03,258.0750454578048
1997-04-04,257.3067633302422
1997-04-07,253.96635236247283
1997-04-08,256.1344230195214
1997-04-09,256.57471911127993
1997-04-10,260.004803879901
1997-04-11,261.90079426503485
1997-04-14,258.60914895250954
1997-04-15,256.3027718692589
1997-04-16,257.2807667039778
1997-04-17,258.6542668892395
1997-04-18,262.07810569900766
1997-04-21,266.13504897932177
1997-04-22,266.8336241981222
1997-04-23,268.4426603385228
1997-04-24,269.06650283669967
1997-04-25,268.0743636673186
1997-04-28,266.9160887131397
1997-04-29,268.4969399006707
1997-04-30,266.0611351494924
1997-05-01,269.63189408553075
1997-05-02,268.54291032763825
1997-05-05,268.58864689173663
1997-05-06,275.49091683452383
1997-05-07,275.23992628204917
1997-05-08,277.2048670589531
1997-05-09,278.8525300204053
1997-05-12,279.9249190042163
1997-05-13,283.06752953460466
1997-05-14,284.432348431994
1997-05-15,289.1230117803417
1997-05-16,295.62917972790547
1997-05-19,293.45496752508774
1997-05-20,295.86455387196963
1997-05-21,296.4886046129424
1997-05-22,293.33302406825055
1997-05-23,295.2956487677002
1997-05-26,296.4259296762112
1997-05-27,294.13056030579475
1997-05-28,293.0222024530731
1997-05-29,292.27345671466577
1997-05-30,288.9292783777577
1997-06-02,288.3510635357555
1997-06-03,288.8234577840651
1997-06-04,288.606869402451
1997-06-05,288.7033157306884
1997-06-06,288.5384137633578
1997-06-09,293.2854582208235
1997-06-10,292.66806685135765
1997-06-11,292.30362713657956
1997-06-12,293.49341798917476
1997-06-13,292.3227899250396
1997-06-16,294.0393016698838
1997-06-17,292.8388412974496
1997-06-18,293.28207184775033
1997-06-19,293.58905972758816
1997-06-20,293.063711389229
1997-06-23,294.71200155131527
1997-06-24,294.20042227499204
1997-06-25,293.17250287312663
1997-06-26,291.0733608860784
1997-06-27,287.7612078813998
1997-06-30,288.2924254111185
1997-07-01,292.67565838364175
1997-07-02,291.8735375900898
1997-07-03,290.53422248197126
1997-07-04,291.1707229234232
1997-07-07,294.2792600107252
1997-07-08,293.5146134927667
1997-07-09,295.2569381703665
1997-07-10,302.73645331051944
1997-07-11,302.53581510066317
1997-07-14,301.592623734737
1997-07-15,302.86694760753943
1997-07-16,307.5604960266441
1997-07-17,318.26506340267395
1997-07-18,313.8145501576815
1997-07-21,308.01752253169116
1997-07-22,307.39070508551384
1997-07-23,307.0697405820626
1997-07-24,305.49144425302404
1997-07-25,302.6482825058151
1997-07-28,303.85111342367657
1997-07-29,304.35799635206456
1997-07-30,304.6140035954246
1997-07-31,306.32920900326604
1997-08-01,303.85672022016433
1997-08-04,299.65642183541263
1997-08-05,294.46457632340594
1997-08-06,293.4902545271099
1997-08-07,296.813701009788
1997-08-08,299.3829415558798
1997-08-11,296.6265802401003
1997-08-12,295.09275631506813
1997-08-13,299.92118274768217
1997-08-14,295.08747211443864
1997-08-15,298.16342047704785
1997-08-18,294.861146995688
1997-08-19,295.3933188572691
1997-08-20,295.98210900711194
1997-08-21,300.2890043031054
1997-08-22,300.8928082200036
1997-08-25,301.41687558296456
1997-08-26,303.57387461211476
1997-08-27,299.7692369240437
1997-08-28,301.230213429949
1997-08-29,295.0704358619534
1997-09-01,294.99975955858844
1997-09-02,293.82682578508127
1997-09-03,299.27687818035645
1997-09-04,294.7656774862792
1997-09-05,297.120293882546
1997-09-08,296.151827844362
1997-09-09,297.85529753513174
1997-09-10,297.34006358707467
1997-09-11,295.7180809216461
1997-09-12,299.2391504065804
1997-09-15,299.72533738733375
1997-09-16,299.35628510340354
1997-09-17,301.4816832386334
1997-09-18,302.8460687572604
1997-09-19,304.49006741656706
1997-09-22,302.52862740067684
1997-09-23,302.34384185324774
1997-09-24,310.21924827914415
1997-09-25,316.2724935758266
1997-09-26,326.38294915252425
1997-09-29,331.7781299238949
1997-09-30,334.503370881976
1997-10-01,332.56410522755834
1997-10-02,337.6797469623442
1997-10-03,340.338185990749
1997-10-06,340.3408130645718
1997-10-07,335.84038986793655
1997-10-08,333.3266976651272
1997-10-09,332.02765755689103
1997-10-10,329.70640967757436
1997-10-13,335.8537078737878
1997-10-14,337.6548375572
1997-10-15,335.660543797843
1997-10-16,333.93713805452563
1997-10-17,326.66368190268986
1997-10-20,324.93439419806435
1997-10-21,322.8919029316942
1997-10-22,325.5837889040789
1997-10-23,318.93938934239026
1997-10-24,320.756080118971
1997-10-27,318.67513820075607
1997-10-28,312.2343061278535
1997-10-29,315.101728115035
1997-10-30,310.78172856842264
1997-10-31,307.59535299104004
1997-11-03,310.4189299786129
1997-11-04,308.6913180964401
1997-11-05,307.06058646325715
1997-11-06,307.17779261963733
1997-11-07,305.7499286399868
1997-11-10,306.2998662435485
1997-11-11,307.33216089862384
1997-11-12,304.75162221537545
1997-11-13,303.82392504525495
1997-11-14,305.27135279032746
1997-11-17,308.29083295028335
1997-11-18,310.3122693719161
1997-11-19,311.91690088940237
1997-11-20,318.89302722005175
1997-11-21,316.8016022907414
1997-11-24,315.0410160329506
1997-11-25,311.72439368908306
1997-11-26,310.7372669775574
1997-11-27,310.48745417185876
1997-11-28,305.1641958677005
1997-12-01,307.5178431721856
1997-12-02,311.5578050837518
1997-12-03,310.9170661905874
1997-12-04,313.8008636298646
1997-12-05,315.8436240834013
1997-12-08,316.96460424886357
1997-12-09,317.5066162417384
1997-12-10,319.12119952776845
1997-12-11,318.22460288855706
1997-12-12,319.72705444671493
1997-12-15,318.6337658497321
1997-12-16,319.3156481343559
1997-12-17,318.7427459827096
1997-12-18,318.0035257261435
1997-12-19,312.72810397300714
1997-12-22,313.7447382102772
1997-12-23,320.4926691020475
1997-12-24,320.6397755123966
1997-12-25,320.6397755123966
1997-12-26,320.6540187836861
1997-12-29,327.6216363929729
1997-12-30,330.57979870580436
1997-12-31,329.4500900149559
1998-01-01,329.45009001495595
1998-01-02,334.4514973775618
1998-01-05,347.9538743061695
1998-01-06,343.1313445776762
1998-01-07,337.2365328776996
1998-01-08,333.76147145601567
1998-01-09,332.619575838488
1998-01-12,320.36695163563087
1998-01-13,328.04914814271774
1998-01-14,333.94943189897555
1998-01-15,332.9154397670999
1998-01-16,336.38061330441764
1998-01-19,335.9927496129706
1998-01-20,332.524387043638
1998-01-21,330.43875491614256
1998-01-22,331.7737114948249
1998-01-23,333.55781002023906
1998-01-26,329.90090212223004
1998-01-27,333.3939026710136
1998-01-28,335.6090300089527
1998-01-29,329.9721139581587
1998-01-30,325.47398482134014
1998-02-02,333.81708266471963
1998-02-03,331.66005612951255
1998-02-04,333.5916367924468
1998-02-05,335.7621628098615
1998-02-06,334.6109968836104
1998-02-09,330.69915019599483
1998-02-10,331.0712348535497
1998-02-11,327.03818179573506
1998-02-12,333.2993648654092
1998-02-13,331.1960819284682
1998-02-16,332.2666301665666
1998-02-17,332.21209085941217
1998-02-18,333.39237286305195
1998-02-19,336.0499739730128
1998-02-20,336.82915008039885
1998-02-23,340.38485003212946
1998-02-24,338.53820607204045
1998-02-25,337.06285923340084
1998-02-26,338.07613464225324
1998-02-27,338.281874115468
1998-03-02,337.45690040050255
1998-03-03,340.25700464891963
1998-03-04,337.48480628637253
1998-03-05,333.2278672314119
1998-03-06,336.6158346592219
1998-03-09,339.6586880038269
1998-03-10,344.5595132052654
1998-03-11,344.80383613579744
1998-03-12,350.17249862312605
1998-03-13,354.9144849953539
1998-03-16,352.948843037397
1998-03-17,355.44089786666234
1998-03-18,351.8259050683763
1998-03-19,355.21767595056195
1998-03-20,355.92534718059636
1998-03-23,359.4912590570774
1998-03-24,362.9942975645216
1998-03-25,366.6411609620023
1998-03-26,364.9922111206717
1998-03-27,365.93853117138644
1998-03-30,362.6356917084816
1998-03-31,365.00433246514103
1998-04-01,368.85238152681796
1998-04-02,372.11431168317915
1998-04-03,371.895242699998
1998-04-06,377.0535401430508
1998-04-07,376.2381128995087
1998-04-08,375.203136989878
1998-04-09,376.6404687390042
1998-04-10,376.6404687390042
1998-04-13,375.52159519312636
1998-04-14,379.4854733505141
1998-04-15,377.0249797044482
1998-04-16,375.19241445003934
1998-04-17,374.7371109389774
1998-04-20,377.9287130754252
1998-04-21,377.9057610539724
1998-04-22,374.9245203133981
1998-04-23,368.9666051677127
1998-04-24,363.7537164400424
1998-04-27,351.8863925022605
1998-04-28,348.54678128886826
1998-04-29,349.78228780846155
1998-04-30,356.14987224799245
1998-05-01,367.1857067594078
1998-05-04,371.972340781531
1998-05-05,359.96824044656483
1998-05-06,368.2548070925267
1998-05-07,367.5264508638785
1998-05-08,366.67030514840707
1998-05-11,374.8578222236811
1998-05-12,370.0692541235065
1998-05-13,366.3798564472234
1998-05-14,360.3849692782138
1998-05-15,355.8871189313434
1998-05-18,356.08089810042605
1998-05-19,361.16109895482276
1998-05-20,371.03038100472037
1998-05-21,373.71138044346947
1998-05-22,372.68881796351076
1998-05-25,375.2867748152951
1998-05-26,375.9449850166481
1998-05-27,361.5820753369743
1998-05-28,368.7381130205459
1998-05-29,363.709419529284
1998-06-01,364.23229874491517
1998-06-02,369.9857998808229
1998-06-03,366.10644703327534
1998-06-04,364.771100758984
1998-06-05,362.8917003316395
1998-06-08,370.2393031935392
1998-06-09,372.12124175122324
1998-06-10,365.86188903363984
1998-06-11,368.8817410295281
1998-06-12,359.91914280744146
1998-06-15,346.6922520752802
1998-06-16,349.80345052879284
1998-06-17,356.62897313686756
1998-06-18,351.9295022991809
1998-06-19,349.1802980772079
1998-06-22,345.6324706719477
1998-06-23,343.9618323107821
1998-06-24,346.1160928234028
1998-06-25,348.00052083509655
1998-06-26,348.1491120695687
1998-06-29,347.46837307095274
1998-06-30,348.660348093092
1998-07-01,342.77215052479977
1998-07-02,343.1817268399368
1998-07-03,344.8992216584523
1998-07-06,347.5361931059762
1998-07-07,348.24264044723594
1998-07-08,347.22766466410906
1998-07-09,348.3954000279765
1998-07-10,348.3081650312818
1998-07-13,355.04464981265477
1998-07-14,356.7012565850719
1998-07-15,359.20126604499086
1998-07-16,360.9097948331243
1998-07-17,363.1202233083151
1998-07-20,364.70644227350084
1998-07-21,359.4657491995606
1998-07-22,354.18112828094195
1998-07-23,353.7429076837994
1998-07-24,354.0427055766319
1998-07-27,344.9194418813592
1998-07-28,345.6515625673652
1998-07-29,338.87054661860327
1998-07-30,344.88510148781535
1998-07-31,344.45601192532047
1998-08-03,341.2711382309357
1998-08-04,340.54006439109315
1998-08-05,328.2327662064501
1998-08-06,325.82964420193537
1998-08-07,328.04672299385055
1998-08-10,321.6081542704475
1998-08-11,305.85233579572446
1998-08-12,311.25657786474494
1998-08-13,306.3951839132805
1998-08-14,308.69690548356886
1998-08-17,310.07304404897417
1998-08-18,314.7990133055389
1998-08-19,312.36912885512675
1998-08-20,304.8085079627928
1998-08-21,293.57041047125665
1998-08-24,295.7987630403842
1998-08-25,305.1824185026725
1998-08-26,307.51771160682847
1998-08-27,301.00856111957137
1998-08-28,295.8764385059745
1998-08-31,296.03042839042337
1998-09-01,293.7538033935591
1998-09-02,301.16523285208916
1998-09-03,298.11044949998904
1998-09-04,297.4378572724371
1998-09-07,300.7015568745166
1998-09-08,303.7033547754317
1998-09-09,301.6367830303955
1998-09-10,300.4483073353452
1998-09-11,297.88037537524986
1998-09-14,305.06587206968385
1998-09-15,303.85668017509573
1998-09-16,302.08205313404227
1998-09-17,295.74359453573715
1998-09-18,287.2210759371123
1998-09-21,276.94187668436035
1998-09-22,285.33316400140313
1998-09-23,288.56123736745667
1998-09-24,297.532649704651
1998-09-25,301.7409998917426
1998-09-28,301.1876347780054
1998-09-29,299.9716174042284
1998-09-30,293.620423212216
1998-10-01,295.14196489325207
1998-10-02,296.64048021726376
1998-10-05,295.73651536073885
1998-10-06,299.89162344679056
1998-10-07,297.5526330145435
1998-10-08,290.80823578117906
1998-10-09,282.6271918246323
1998-10-12,290.064988459847
1998-10-13,293.70813132521994
1998-10-14,288.78652728558444
1998-10-15,296.4193721511251
1998-10-16,299.209553447454
1998-10-19,299.7196319356155
1998-10-20,303.6888016862349
1998-10-21,301.3718581066567
1998-10-22,303.18346721944965
1998-10-23,303.8021919504471
1998-10-26,305.5626242728664
1998-10-27,310.4303674468421
1998-10-28,301.64739181561544
1998-10-29,306.250409373129
1998-10-30,305.77468714768605
1998-11-02,306.55196127509436
1998-11-03,303.3882772323161
1998-11-04,298.2331797080674
1998-11-05,296.7901467739488
1998-11-06,298.0296919185732
1998-11-09,291.44179922548005
1998-11-10,289.7647707345331
1998-11-11,292.80504078271827
1998-11-12,290.82057763219217
1998-11-13,294.9476887793743
1998-11-16,304.71889251763645
1998-11-17,295.2536309601175
1998-11-18,293.74475045801114
1998-11-19,289.15278067005346
1998-11-20,289.4507439992357
1998-11-23,290.8949139440794
1998-11-24,287.6320153847334
1998-11-25,286.4215847077776
1998-11-26,290.82245209667417
1998-11-27,291.1850863578428
1998-11-30,287.88539835160043
1998-12-01,286.5041312152653
1998-12-02,285.39759321867234
1998-12-03,285.2920001018014
1998-12-04,285.11213828417095
1998-12-07,284.47179119234085
1998-12-08,282.21757918068926
1998-12-09,285.14045555802414
1998-12-10,289.3427951052793
1998-12-11,290.1544809118206
1998-12-14,288.8007323073695
1998-12-15,292.40050534847114
1998-12-16,293.6612745882163
1998-12-17,297.2308414862485
1998-12-18,296.7307065779914
1998-12-21,298.68826360725564
1998-12-22,298.73184039616103
1998-12-23,301.43186221415067
1998-12-24,300.28614578860413
1998-12-25,300.28614578860413
1998-12-28,305.24152149354063
1998-12-29,309.49098536374333
1998-12-30,308.34168984202427
1998-12-31,308.39013696117615
1999-01-01,308.39013696117615
1999-01-04,315.308877163859
1999-01-05,314.86149310335634
1999-01-06,312.08117040492033
1999-01-07,305.80406159500507
1999-01-08,299.84880223976654
1999-01-11,299.07767773452883
1999-01-12,299.85945279622007
1999-01-13,298.2998930012515
1999-01-14,298.11180588330126
1999-01-15,296.86793965167885
1999-01-18,300.1163061861796
1999-01-19,303.9363746718512
1999-01-20,303.96879192529167
1999-01-21,303.22693736204855
1999-01-22,298.55979472878
1999-01-25,298.92348383272594
1999-01-26,298.3107111219897
1999-01-27,296.64217123800773
1999-01-28,296.01885404829903
1999-01-29,297.32849601279224
1999-02-01,297.81291241429665
1999-02-02,299.20698564114247
1999-02-03,298.15711324861326
1999-02-04,294.8854351989438
1999-02-05,293.2250276115448
1999-02-08,291.57891147399283
1999-02-09,290.9671663158181
1999-02-10,287.66166189478196
1999-02-11,291.2871681198708
1999-02-12,286.9400409035847
1999-02-15,285.44188110872943
1999-02-16,281.7074289803418
1999-02-17,282.5813185606592
1999-02-18,283.29353190035073
1999-02-19,282.7579987793003
1999-02-22,279.4822170178559
1999-02-23,278.64705858301164
1999-02-24,274.04805483548046
1999-02-25,277.203525848403
1999-02-26,279.1552106125899
1999-03-01,275.9327713180115
1999-03-02,274.1904404537526
1999-03-03,273.47652967849996
1999-03-04,265.9200634977088
1999-03-05,269.023907173744
1999-03-08,271.0885625906918
1999-03-09,267.8147129386535
1999-03-10,269.1161940649224
1999-03-11,265.46462694581373
1999-03-12,266.9634334009995
1999-03-15,263.34019429416327
1999-03-16,263.5887219502143
1999-03-17,270.3866743368161
1999-03-18,274.1826908521535
1999-03-19,274.3408189613431
1999-03-22,274.08425591724466
1999-03-23,279.7750879584273
1999-03-24,283.92244133608784
1999-03-25,295.30256043440494
1999-03-26,291.85277555863314
1999-03-29,288.50755554137226
1999-03-30,292.6369408007048
1999-03-31,297.0241364470214
1999-04-01,297.4388961831472
1999-04-02,296.8344245626325
1999-04-05,295.07397797539954
1999-04-06,303.23632304778033
1999-04-07,300.0006934645004
1999-04-08,302.27797528251864
1999-04-09,305.338634960951
1999-04-12,303.05193119482925
1999-04-13,300.00994934848694
1999-04-14,304.0987834680146
1999-04-15,299.055873633774
1999-04-16,300.2073248504747
1999-04-19,310.9450936432371
1999-04-20,307.6395589467602
1999-04-21,308.01617703536846
1999-04-22,306.8967345015843
1999-04-23,304.2032420692706
1999-04-26,302.2226015698505
1999-04-27,310.6548984394241
1999-04-28,315.9353278825103
1999-04-29,318.1093274368256
1999-04-30,318.0232147505929
1999-05-03,326.26467923519033
1999-05-04,330.69971737495393
1999-05-05,326.64467858644355
1999-05-06,327.63095055641855
1999-05-07,329.0364414758889
1999-05-10,327.99881280824195
1999-05-11,318.22601150425413
1999-05-12,308.38045545282745
1999-05-13,307.0862399971778
1999-05-14,308.1870266833551
1999-05-17,303.96664067623493
1999-05-18,302.5137542157046
1999-05-19,306.0480307061307
1999-05-20,308.5235001403281
1999-05-21,307.9928782796058
1999-05-24,308.4548467974948
1999-05-25,305.7489745316203
1999-05-26,301.7453446937211
1999-05-27,299.0603751531919
1999-05-28,297.6725394701653
1999-05-31,297.33657706759857
1999-06-01,289.12110769039793
1999-06-02,287.5017843486179
1999-06-03,289.0500507342845
1999-06-04,294.9245896134411
1999-06-07,297.828486571905
1999-06-08,306.20234013679703
1999-06-09,305.4857851638391
1999-06-10,304.6461113820496
1999-06-11,306.724870649326
1999-06-14,303.3808690972372
1999-06-15,304.4833980218152
1999-06-16,302.8716573195755
1999-06-17,304.10896244372873
1999-06-18,304.34313996760244
1999-06-21,301.6357325131308
1999-06-22,300.86869314671424
1999-06-23,300.3480760845068
1999-06-24,303.77518542908007
1999-06-25,306.8334746605986
1999-06-28,309.77128318636784
1999-06-29,309.3195898900573
1999-06-30,311.34805007474705
1999-07-01,315.85093992739144
1999-07-02,319.4344630201613
1999-07-05,324.89295271473526
1999-07-06,326.64908420731297
1999-07-07,318.9649370943872
1999-07-08,320.6520764502509
1999-07-09,322.2850776064725
1999-07-12,324.022294635295
1999-07-13,323.23504775590726
1999-07-14,323.75848498556275
1999-07-15,326.7862329676018
1999-07-16,324.7370196340851
1999-07-19,318.7614971657198
1999-07-20,324.42110342795377
1999-07-21,320.75494920058827
1999-07-22,319.7471902434658
1999-07-23,324.85692694553563
1999-07-26,330.1940292951038
1999-07-27,330.2098921519091
1999-07-28,328.64072106676446
1999-07-29,326.290829760953
1999-07-30,328.1852369010728
1999-08-02,323.18715668829986
1999-08-03,321.6501850743421
1999-08-04,323.72321619645277
1999-08-05,318.60665604760055
1999-08-06,320.60829655029704
1999-08-09,322.0884079807935
1999-08-10,323.9203652622143
1999-08-11,326.68544225095195
1999-08-12,330.0484861516179
1999-08-13,326.2585534357814
1999-08-16,327.07856966820873
1999-08-17,325.08612935426754
1999-08-18,327.7071701498887
1999-08-19,329.79455043057493
1999-08-20,336.8334389706915
1999-08-23,338.92058899002535
1999-08-24,342.1469921060898
1999-08-25,346.63858335707397
1999-08-26,344.33904140828025
1999-08-27,344.7775323495005
1999-08-30,341.1613890551684
1999-08-31,338.1951313600481
1999-09-01,346.2414139181385
1999-09-02,349.5682168393241
1999-09-03,349.9095952411447
1999-09-06,351.20246822415396
1999-09-07,352.9502620262277
1999-09-08,353.8255844903344
1999-09-09,356.44606392360987
1999-09-10,352.42915517165085
1999-09-13,350.7987114569386
1999-09-14,350.26014413857314
1999-09-15,349.4802099038677
1999-09-16,348.1707373615203
1999-09-17,348.37471101585584
1999-09-20,350.58146126366825
1999-09-21,351.2526920432833
1999-09-22,347.3425748784687
1999-09-23,347.7315375796864
1999-09-24,347.0352259624466
1999-09-27,346.75603347447986
1999-09-28,343.31792692860813
1999-09-29,348.98053648995335
1999-09-30,344.9090044921554
1999-10-01,343.47894078490634
1999-10-04,345.1626841215266
1999-10-05,344.8812513835495
1999-10-06,340.3876343626159
1999-10-07,341.7884143610382
1999-10-08,336.30155172259526
1999-10-11,335.20220892927904
1999-10-12,340.8672761015374
1999-10-13,343.0300194953439
1999-10-14,344.42687663106295
1999-10-15,346.3376771390241
1999-10-18,337.8543404539563
1999-10-19,342.99016438876026
1999-10-20,341.6584974012515
1999-10-21,340.9533355959373
1999-10-22,335.8267223255098
1999-10-25,335.1283743750203
1999-10-26,334.1047410901898
1999-10-27,334.02031401815736
1999-10-28,336.06041660545463
1999-10-29,339.5267301939277
1999-11-01,343.5232765023254
1999-11-02,344.51907123179257
1999-11-03,349.2374747826487
1999-11-04,352.48485254245827
1999-11-05,354.72107882348917
1999-11-08,352.7728157784066
1999-11-09,357.8721596078573
1999-11-10,359.5877422777249
1999-11-11,357.907255819753
1999-11-12,354.88648624794087
1999-11-15,355.9572706046122
1999-11-16,359.634048419838
1999-11-17,368.89339418196744
1999-11-18,374.0229735637181
1999-11-19,377.4966639075503
1999-11-22,370.746126877308
1999-11-23,369.83541330089133
1999-11-24,370.3026657423209
1999-11-25,374.9626803784743
1999-11-26,369.50510107372895
1999-11-29,365.1402008102963
1999-11-30,357.29105698057265
1999-12-01,361.77251760105037
1999-12-02,367.43294494933576
1999-12-03,373.35315849686725
1999-12-06,381.5282902896257
1999-12-07,383.1102128247629
1999-12-08,383.32794897643686
1999-12-09,384.77179942875733
1999-12-10,387.0602531863496
1999-12-13,388.39625746557203
1999-12-14,386.9688208109758
1999-12-15,391.2579884971648
1999-12-16,391.6105253702539
1999-12-17,387.92959056380306
1999-12-20,381.0672822556706
1999-12-21,372.37236620223905
1999-12-22,376.8280871656189
1999-12-23,380.88300448522364
1999-12-24,380.88300448522364
1999-12-27,382.0304477725307
1999-12-28,379.55753452320425
1999-12-29,380.59086005433005
1999-12-30,383.9784389589122
1999-12-31,383.9784389589122
2000-01-03,396.28493280215184
2000-01-04,393.26128306240355
2000-01-05,385.6188463575732
2000-01-06,389.4914733432725
2000-01-07,391.0666080395207
2000-01-10,395.63093918416405
2000-01-11,396.78994022634663
2000-01-12,392.056149300658
2000-01-13,395.49922626547595
2000-01-14,386.51799405922304
2000-01-17,389.44416153584456
2000-01-18,386.0245477180061
2000-01-19,386.44794211668705
2000-01-20,385.8690544121545
2000-01-21,390.89947014328726
2000-01-24,399.3121921689224
2000-01-25,395.060547568359
2000-01-26,395.6194502532539
2000-01-27,388.60857058844374
2000-01-28,388.66262147262296
2000-01-31,376.5531246570422
2000-02-01,371.4172585762447
2000-02-02,376.6219145335142
2000-02-03,389.96795046275076
2000-02-04,382.98951407472185
2000-02-07,385.06219030345505
2000-02-08,398.80913371990755
2000-02-09,393.51156417202407
2000-02-10,388.1490660840472
2000-02-11,394.4899555515508
2000-02-14,393.65100047227224
2000-02-15,393.85603503295437
2000-02-16,403.6869968685347
2000-02-17,403.2047595877964
2000-02-18,404.79937620945816
2000-02-21,404.7484233666167
2000-02-22,406.8980131856496
2000-02-23,409.8267068219661
2000-02-24,400.66797010706097
2000-02-25,396.05059132272413
2000-02-28,383.1306691788805
2000-02-29,380.5799462343318
2000-03-01,388.3389078330006
2000-03-02,392.62416619698416
2000-03-03,389.3879075104274
2000-03-06,389.0643091469396
2000-03-07,387.3471196202376
2000-03-08,394.30499970913337
2000-03-09,408.8720985182406
2000-03-10,413.7528794099329
2000-03-13,411.7636060128921
2000-03-14,404.4318091883137
2000-03-15,399.3786876399637
2000-03-16,410.1798411579493
2000-03-17,417.57201906029627
2000-03-20,416.5852470317372
2000-03-21,412.9709176223385
2000-03-22,410.97015742649154
2000-03-23,415.8022311994968
2000-03-24,418.2308061623989
2000-03-27,414.51476298846865
2000-03-28,418.7584188482314
2000-03-29,408.58461038255894
2000-03-30,408.0297949803553
2000-03-31,408.1309518377799
2000-04-03,403.85140164304306
2000-04-04,406.8426615117561
2000-04-05,403.46304494700064
2000-04-06,407.3621291537222
2000-04-07,402.731969881903
2000-04-10,388.26339965457913
2000-04-11,386.78734183121963
2000-04-12,400.65144116714254
2000-04-13,401.1524090057191
2000-04-14,380.7422629187243
2000-04-17,375.8215406855701
2000-04-18,373.1752009753851
2000-04-19,369.8265521403346
2000-04-20,369.4419838018871
2000-04-21,369.4419838018871
2000-04-24,370.1628302777391
2000-04-25,382.05261212962336
2000-04-26,391.13330731457773
2000-04-27,381.2806470449055
2000-04-28,374.5364233043647
2000-05-01,383.2527931215818
2000-05-02,384.84882215611486
2000-05-03,378.01615007524066
2000-05-04,373.4616306206138
2000-05-05,375.5468946585877
2000-05-08,372.0204932146845
2000-05-09,375.1210391464777
2000-05-10,374.8453601121559
2000-05-11,368.020066265472
2000-05-12,374.3615220037932
2000-05-15,380.11648335105417
2000-05-16,378.9006418483412
2000-05-17,372.9092046465503
2000-05-18,375.2541010835585
2000-05-19,374.2139702418454
2000-05-22,378.92229579755406
2000-05-23,380.8185320200494
2000-05-24,375.5875956390356
2000-05-25,384.38890595294953
2000-05-26,393.5121945400478
2000-05-29,399.3061004507877
2000-05-30,405.22779360493473
2000-05-31,397.6241428848541
2000-06-01,399.1064461878809
2000-06-02,408.00892590874327
2000-06-05,408.1560742989589
2000-06-06,412.6164508246536
2000-06-07,412.17385516035125
2000-06-08,409.50463535218
2000-06-09,401.6265060432899
2000-06-12,402.84525881667383
2000-06-13,396.6386453953608
2000-06-14,398.2768473626698
2000-06-15,399.8544868474263
