Date,FRANCE IMI GROWTH
1997-10-13,424.0167748027874
1997-10-14,422.1746180136839
1997-10-15,422.7551800952297
1997-10-16,422.65957525816026
1997-10-17,410.7379263106439
1997-10-20,406.0811718041633
1997-10-21,406.4293831745951
1997-10-22,402.7377978681994
1997-10-23,390.8687915272701
1997-10-24,390.56989041718947
1997-10-27,384.4616858823898
1997-10-28,377.3078879958294
1997-10-29,396.79988432041335
1997-10-30,391.20728339908277
1997-10-31,392.13817162305526
1997-11-03,396.152329096771
1997-11-04,398.6162665782586
1997-11-05,403.0780954938726
1997-11-06,400.64078175871043
1997-11-07,393.89455843943773
1997-11-10,392.36253634940556
1997-11-11,392.4309816239541
1997-11-12,388.2509368364534
1997-11-13,388.7242010120285
1997-11-14,386.9380445208582
1997-11-17,395.22098687167426
1997-11-18,399.01360335288194
1997-11-19,396.236065025144
1997-11-20,400.1988335029175
1997-11-21,402.1002385747727
1997-11-24,398.6514919623639
1997-11-25,396.7595428598475
1997-11-26,396.879020362771
1997-11-27,399.3768252876349
1997-11-28,403.17275989215943
1997-12-01,408.07257344858795
1997-12-02,409.609182350097
1997-12-03,409.6042931349924
1997-12-04,410.1229540973079
1997-12-05,406.3018828826036
1997-12-08,407.67450329516197
1997-12-09,407.4409682396219
1997-12-10,405.3278425259408
1997-12-11,394.22129052860276
1997-12-12,392.4716180439668
1997-12-15,392.30628488171885
1997-12-16,396.18366220765324
1997-12-17,397.9426312597572
1997-12-18,397.2365266433647
1997-12-19,389.6547891795134
1997-12-22,393.0933577600688
1997-12-23,394.1525910992384
1997-12-24,397.83737013289124
1997-12-25,397.83737013289135
1997-12-26,398.7010261547471
1997-12-29,404.99515409555335
1997-12-30,409.083214272879
1997-12-31,411.12698453370183
1998-01-01,411.12698453370183
1998-01-02,415.4627456083372
1998-01-05,414.8263197296564
1998-01-06,411.24092505627806
1998-01-07,405.9742068712271
1998-01-08,402.3440912924917
1998-01-09,395.9276910849797
1998-01-12,387.9023661032866
1998-01-13,393.5540707631269
1998-01-14,395.0611487721708
1998-01-15,394.02166991357365
1998-01-16,400.45115549559733
1998-01-19,400.4955102663721
1998-01-20,402.6461018357129
1998-01-21,403.26068200683136
1998-01-22,407.47220460541286
1998-01-23,410.4620963397403
1998-01-26,412.8085088174702
1998-01-27,419.44811514044505
1998-01-28,419.22263863918704
1998-01-29,420.0074400332885
1998-01-30,424.7714039755902
1998-02-02,428.113871294568
1998-02-03,429.3585629383714
1998-02-04,428.24919191855565
1998-02-05,435.8104297832426
1998-02-06,437.4596659298001
1998-02-09,435.3458203341682
1998-02-10,436.3639410024097
1998-02-11,433.06299174273244
1998-02-12,430.27216493731294
1998-02-13,426.3623354710306
1998-02-16,432.24867412439585
1998-02-17,438.80099068679505
1998-02-18,441.38366762921396
1998-02-19,436.78505284215595
1998-02-20,437.110118217707
1998-02-23,446.77448046008243
1998-02-24,446.1847681435883
1998-02-25,454.71448395344174
1998-02-26,463.24976885198856
1998-02-27,464.45377962543614
1998-03-02,467.55754259595506
1998-03-03,464.0255142870346
1998-03-04,459.1287392302166
1998-03-05,454.83536863690404
1998-03-06,468.54303730994417
1998-03-09,470.4838076949072
1998-03-10,468.0883009689876
1998-03-11,467.4906125903859
1998-03-12,469.0733710164519
1998-03-13,472.68567619016363
1998-03-16,476.24495732611916
1998-03-17,484.2930895431839
1998-03-18,478.328242784236
1998-03-19,486.0172368768675
1998-03-20,481.43146666550234
1998-03-23,482.36973661096005
1998-03-24,488.7738722278881
1998-03-25,496.8146006078495
1998-03-26,493.00013539307014
1998-03-27,495.9110410214753
1998-03-30,489.2583522323856
1998-03-31,495.7013134460328
1998-04-01,496.3326840007287
1998-04-02,499.4338798028248
1998-04-03,496.53702894319446
1998-04-06,505.2282416484236
1998-04-07,495.91220277729167
1998-04-08,494.52350680247
1998-04-09,501.4307181438016
1998-04-10,501.4307181438016
1998-04-13,499.9185442239752
1998-04-14,500.2164433314344
1998-04-15,503.42661817666027
1998-04-16,500.7437177133335
1998-04-17,502.23043402939226
1998-04-20,509.0675575283093
1998-04-21,511.3074796355513
1998-04-22,507.1774224470014
1998-04-23,504.01162754508323
1998-04-24,502.3270596161696
1998-04-27,491.9670973457687
1998-04-28,497.6082287785259
1998-04-29,493.8066253722532
1998-04-30,509.53923164633727
1998-05-01,514.5177984994014
1998-05-04,526.1682106161013
1998-05-05,528.45617650126
1998-05-06,528.9038515025359
1998-05-07,523.0857428367922
1998-05-08,521.4367705861099
1998-05-11,528.8962461405806
1998-05-12,526.5776683337051
1998-05-13,530.5636431953272
1998-05-14,533.38779189551
1998-05-15,530.8992900939561
1998-05-18,522.7699410931516
1998-05-19,527.5260078166543
1998-05-20,538.1973909464891
1998-05-21,542.1201218177964
1998-05-22,542.8126438966735
1998-05-25,546.9639049898822
1998-05-26,546.2804162417611
1998-05-27,537.027835711674
1998-05-28,537.2283256216341
1998-05-29,540.3439599357895
1998-06-01,541.5569243394749
1998-06-02,547.0389513356524
1998-06-03,559.3441874494467
1998-06-04,557.6773939901967
1998-06-05,553.045577326581
1998-06-08,562.0005393850455
1998-06-09,561.7066385332738
1998-06-10,552.553335551008
1998-06-11,544.8716326577604
1998-06-12,532.8167152660105
1998-06-15,519.9936803398264
1998-06-16,528.6592622046501
1998-06-17,540.3321101450482
1998-06-18,536.805053652758
1998-06-19,535.7475008208781
1998-06-22,523.7171388620875
1998-06-23,531.3697916306409
1998-06-24,536.1863167951913
1998-06-25,546.5261025885786
1998-06-26,544.1476455075132
1998-06-29,541.8441471737658
1998-06-30,545.7635965426747
1998-07-01,547.746389360574
1998-07-02,546.5984570726724
1998-07-03,552.6642552216523
1998-07-06,554.8027645839678
1998-07-07,556.585663533828
1998-07-08,556.7213414290235
1998-07-09,552.0515616730052
1998-07-10,550.02175005025
1998-07-13,554.6307818965273
1998-07-14,555.5296032607858
1998-07-15,563.1929635736105
1998-07-16,567.4442241070712
1998-07-17,572.4174564587653
1998-07-20,574.8373538012713
1998-07-21,567.8081178855185
1998-07-22,553.4510824064838
1998-07-23,554.0098101818962
1998-07-24,554.387907974532
1998-07-27,546.2184207121503
1998-07-28,545.1212797275201
1998-07-29,544.5238756002695
1998-07-30,548.3378200696404
1998-07-31,545.847762998248
1998-08-03,535.1047526919369
1998-08-04,532.1635408957046
1998-08-05,527.4554345886601
1998-08-06,526.7594308439898
1998-08-07,537.9186795999595
1998-08-10,524.4367942238267
1998-08-11,511.08626873426516
1998-08-12,524.1541536228525
1998-08-13,520.7577034249098
1998-08-14,520.5814951133162
1998-08-17,519.3240410030699
1998-08-18,533.4965544174709
1998-08-19,532.241961319137
1998-08-20,530.2168517310798
1998-08-21,514.6949898998984
1998-08-24,513.1629174420355
1998-08-25,521.9163570515211
1998-08-26,507.8134070815986
1998-08-27,490.36311583376073
1998-08-28,492.17926861455237
1998-08-31,493.2968703804859
1998-09-01,488.6522991983933
1998-09-02,503.9410441666865
1998-09-03,504.3305926301024
1998-09-04,505.31116467487493
1998-09-07,503.07071746292473
1998-09-08,514.9307749139682
1998-09-09,510.5829568254585
1998-09-10,498.9611353677291
1998-09-11,500.14745810031775
1998-09-14,508.8237911472717
1998-09-15,513.0252452405856
1998-09-16,515.2662714348918
1998-09-17,489.234066085921
1998-09-18,473.8310998992231
1998-09-21,459.60698620608366
1998-09-22,464.1064638595386
1998-09-23,471.04351722000524
1998-09-24,475.1931301321665
1998-09-25,468.5255383902944
1998-09-28,468.8879391585836
1998-09-29,472.634988490027
1998-09-30,459.66150203773367
1998-10-01,440.48453437366516
1998-10-02,439.18794593951503
1998-10-05,429.2718245000615
1998-10-06,446.2517457535029
1998-10-07,452.0497651340853
1998-10-08,435.75036764127793
1998-10-09,442.6293296841583
1998-10-12,461.182857407542
1998-10-13,466.5412234974698
1998-10-14,474.04839061730354
1998-10-15,483.9690632454452
1998-10-16,492.9706429184694
1998-10-19,490.16154942349397
1998-10-20,499.0027158330257
1998-10-21,496.22342267615
1998-10-22,498.90678644437213
1998-10-23,496.88270992714456
1998-10-26,498.3947629852521
1998-10-27,504.5361636390625
1998-10-28,497.6253317516335
1998-10-29,499.6869399676277
1998-10-30,508.019915005497
1998-11-02,518.4620489619178
1998-11-03,517.3505737856026
1998-11-04,526.4011757097288
1998-11-05,525.4474724716646
1998-11-06,522.5815382589626
1998-11-09,512.4404753255733
1998-11-10,505.3052823801269
1998-11-11,507.14171117808564
1998-11-12,502.52777901428624
1998-11-13,503.89664121967775
1998-11-16,516.5463964761277
1998-11-17,513.982420940514
1998-11-18,517.0006732354764
1998-11-19,523.910634573813
1998-11-20,531.0704247405577
1998-11-23,528.1587824116954
1998-11-24,528.5758108092518
1998-11-25,529.013081700668
1998-11-26,536.8823506434254
1998-11-27,538.8236215342447
1998-11-30,533.0419120210418
1998-12-01,521.7110242247389
1998-12-02,515.4281181344284
1998-12-03,522.8472928316853
1998-12-04,525.8730129031616
1998-12-07,530.0814891629765
1998-12-08,530.6736586908277
1998-12-09,534.5580231486576
1998-12-10,535.2172356861286
1998-12-11,530.2777429432191
1998-12-14,525.9629699623489
1998-12-15,524.7821941874316
1998-12-16,527.5667422545068
1998-12-17,536.0158512436759
1998-12-18,529.2393013469609
1998-12-21,539.014859114454
1998-12-22,539.2567388908423
1998-12-23,545.2126559720746
1998-12-24,543.6145019796178
1998-12-25,543.6145019796178
1998-12-28,546.1421983519591
1998-12-29,550.9550485088962
1998-12-30,556.4568426636914
1998-12-31,558.2797563117429
1999-01-01,559.5038837580264
1999-01-04,582.3883707602425
1999-01-05,589.4896359980244
1999-01-06,593.6182976840078
1999-01-07,586.4267351788095
1999-01-08,582.0145334659367
1999-01-11,579.2649504680622
1999-01-12,567.7933369561678
1999-01-13,558.711267922499
1999-01-14,561.2889007426041
1999-01-15,566.7638109724157
1999-01-18,576.323809710091
1999-01-19,571.1115632662406
1999-01-20,569.8682120645428
1999-01-21,568.6759247248943
1999-01-22,553.0879584149097
1999-01-25,555.5118825726806
1999-01-26,558.9332410876301
1999-01-27,560.467972123024
1999-01-28,568.2513142581649
1999-01-29,567.8926415344743
1999-02-01,567.2753877463056
1999-02-02,569.2711125026524
1999-02-03,563.8246975474644
1999-02-04,557.8982702762897
1999-02-05,552.9028909095989
1999-02-08,554.5486143742397
1999-02-09,546.226620524527
1999-02-10,540.9674419579441
1999-02-11,543.3905724424179
1999-02-12,543.5966819494785
1999-02-15,539.9056731297292
1999-02-16,538.0858538581961
1999-02-17,533.6697063434227
1999-02-18,538.1214870520117
1999-02-19,541.4362981458223
1999-02-22,544.4539714714888
1999-02-23,546.230962589875
1999-02-24,546.115055406301
1999-02-25,544.3672317902509
1999-02-26,528.5290360621493
1999-03-01,520.3351798779237
1999-03-02,524.7567942514071
1999-03-03,519.1814785111497
1999-03-04,519.9793566949451
1999-03-05,531.650368238545
1999-03-08,533.7716886397524
1999-03-09,534.0126636115178
1999-03-10,536.1919212479562
1999-03-11,534.0946327814102
1999-03-12,539.9880969626573
1999-03-15,538.9437840311855
1999-03-16,535.3055326884622
1999-03-17,537.9561950008446
1999-03-18,535.1323706029841
1999-03-19,539.4956050770863
1999-03-22,536.3409214591163
1999-03-23,523.820650773632
1999-03-24,523.9062603318937
1999-03-25,531.2341866250887
1999-03-26,524.33062107385
1999-03-29,528.374515553682
1999-03-30,529.497813376327
1999-03-31,539.5276032215261
1999-04-01,542.8922320231263
1999-04-02,541.6870859680396
1999-04-05,538.3980431680573
1999-04-06,546.486595999434
1999-04-07,550.6694787974693
1999-04-08,556.4747159366034
1999-04-09,558.0608968090453
1999-04-12,559.1177809560971
1999-04-13,558.4012758715459
1999-04-14,558.187872420493
1999-04-15,547.3158990467709
1999-04-16,535.3919086106139
1999-04-19,544.6566487147643
1999-04-20,535.1142584973276
1999-04-21,537.9202145258932
1999-04-22,540.9935302211902
1999-04-23,539.314867245217
1999-04-26,538.8489123527106
1999-04-27,553.0519181448184
1999-04-28,552.7657202286067
1999-04-29,550.0206682104182
1999-04-30,555.5049199970391
1999-05-03,561.5796245003914
1999-05-04,563.069757158344
1999-05-05,560.6976439234812
1999-05-06,560.9600062903719
1999-05-07,557.0986037869168
1999-05-10,561.5752621278288
1999-05-11,559.150851905696
1999-05-12,557.9062094746129
1999-05-13,563.4533341982946
1999-05-14,558.7793196851235
1999-05-17,548.2855832645758
1999-05-18,553.2930871433834
1999-05-19,561.7097458523748
1999-05-20,567.8988137360217
1999-05-21,562.4032992712712
1999-05-24,563.3356883156463
1999-05-25,565.1070420675928
1999-05-26,556.9854336289915
1999-05-27,554.0729198297532
1999-05-28,550.96128800546
1999-05-31,553.4956005141383
1999-06-01,551.1709383487379
1999-06-02,547.0800273004397
1999-06-03,550.8367990707935
1999-06-04,548.7428528584172
1999-06-07,555.0696287253654
1999-06-08,563.2601692731738
1999-06-09,565.4921570116836
1999-06-10,562.5037499498358
1999-06-11,562.2807154430338
1999-06-14,557.7217152929039
1999-06-15,563.0054948686068
1999-06-16,566.2488255745449
1999-06-17,570.040958621102
1999-06-18,579.3438043220294
1999-06-21,576.5420673918901
1999-06-22,575.4006293547368
1999-06-23,569.6213522123234
1999-06-24,565.284094634851
1999-06-25,568.5645370404503
1999-06-28,569.2812636887292
1999-06-29,574.1880225321614
1999-06-30,580.2756986855676
1999-07-01,588.5268443043758
1999-07-02,587.2925733146561
1999-07-05,597.7973913724322
1999-07-06,600.6861935111731
1999-07-07,595.5258046569014
1999-07-08,588.0244468782603
1999-07-09,589.6073655615903
1999-07-12,588.5028133216066
1999-07-13,580.3013012399462
1999-07-14,581.8689892259597
1999-07-15,592.5732726642054
1999-07-16,591.8444779456993
1999-07-19,586.4575290117465
1999-07-20,592.0412139062071
1999-07-21,589.0098588056863
1999-07-22,586.5712420616237
1999-07-23,578.8818775096871
1999-07-26,583.4046951416112
1999-07-27,583.8104143757225
1999-07-28,583.8173006337988
1999-07-29,574.4192906815935
1999-07-30,582.2268031128616
1999-08-02,575.2714977115642
1999-08-03,574.8846895292444
1999-08-04,578.1572842174525
1999-08-05,568.9873222736703
1999-08-06,566.882349910575
1999-08-09,573.6840857133122
1999-08-10,569.1070253879735
1999-08-11,568.6450088388199
1999-08-12,583.1017799083106
1999-08-13,583.9784642008924
1999-08-16,589.3191384479626
1999-08-17,589.291040098422
1999-08-18,592.5002192404406
1999-08-19,586.7561567693836
1999-08-20,594.9778139869941
1999-08-23,594.8712318161441
1999-08-24,596.485497472669
1999-08-25,602.3005157052979
1999-08-26,599.395808319645
1999-08-27,604.2236533394196
1999-08-30,607.5996239275531
1999-08-31,607.6187249558657
1999-09-01,614.6803186873292
1999-09-02,611.9113042562021
1999-09-03,620.0006976834987
1999-09-06,617.882948519699
1999-09-07,620.1854675671273
1999-09-08,620.6712793447855
1999-09-09,623.3107590780791
1999-09-10,621.461731685003
1999-09-13,616.497755809516
1999-09-14,617.0617808166568
1999-09-15,609.5955556809274
1999-09-16,602.9262012777058
1999-09-17,603.8520658784128
1999-09-20,607.3006640492985
1999-09-21,601.4048020322612
1999-09-22,600.2383795876663
1999-09-23,598.9329477846459
1999-09-24,593.3668932738448
1999-09-27,600.6517607135962
1999-09-28,600.9910759931585
1999-09-29,605.1990729428215
1999-09-30,610.2959770320748
1999-10-01,609.3985243098285
1999-10-04,616.9806327862428
1999-10-05,618.7075793584492
1999-10-06,624.9061464985015
1999-10-07,634.1901937844364
1999-10-08,623.5523726012232
1999-10-11,625.5508629395421
1999-10-12,625.8454703491839
1999-10-13,621.1779906491481
1999-10-14,620.5175680559994
1999-10-15,617.2461558916428
1999-10-18,610.6458079700831
1999-10-19,618.6364369110981
1999-10-20,616.5950654928162
1999-10-21,623.5104375134882
1999-10-22,625.3205386644631
1999-10-25,625.5961104448658
1999-10-26,625.1667098177279
1999-10-27,621.468275527602
1999-10-28,630.076229958951
1999-10-29,647.2822168124595
1999-11-01,646.1736994395799
1999-11-02,648.7642243295919
1999-11-03,649.3002090800869
1999-11-04,647.2956044355105
1999-11-05,653.2749344108872
1999-11-08,653.5722553088573
1999-11-09,656.8090244942232
1999-11-10,665.3320829214396
1999-11-11,671.6341099373057
1999-11-12,666.5091034759943
1999-11-15,672.179366388492
1999-11-16,676.9471256256867
1999-11-17,681.4121730355362
1999-11-18,682.9942761940509
1999-11-19,677.1999444681793
1999-11-22,667.1427251216314
1999-11-23,663.6411587022241
1999-11-24,663.4145216248409
1999-11-25,685.2066437476266
1999-11-26,683.3404984881694
1999-11-29,676.9922740153858
1999-11-30,674.8847401229235
1999-12-01,679.1521233050429
1999-12-02,673.2449397098422
1999-12-03,689.9734351671513
1999-12-06,713.3324622535006
1999-12-07,719.8557898302535
1999-12-08,718.4875691375769
1999-12-09,723.3926790761517
1999-12-10,712.8957474033672
1999-12-13,716.6676165217168
1999-12-14,717.4100207036898
1999-12-15,703.4507989677215
1999-12-16,714.9544944661878
1999-12-17,711.4448534080889
1999-12-20,715.0841191366368
1999-12-21,719.8289530033693
1999-12-22,735.4055611480261
1999-12-23,753.2826210665022
1999-12-24,773.5188327056148
1999-12-27,769.698140623017
1999-12-28,763.2355196842633
1999-12-29,762.9870669021401
1999-12-30,778.4160074508978
1999-12-31,778.4330967343058
2000-01-03,786.2722041120678
2000-01-04,760.6737760145204
2000-01-05,730.0728233879486
2000-01-06,723.2140053339342
2000-01-07,733.9101938496697
2000-01-10,755.1247200699969
2000-01-11,758.4197907679322
2000-01-12,750.1817719598373
2000-01-13,758.047107802953
2000-01-14,770.2130235837157
2000-01-17,775.4203881877165
2000-01-18,754.7227756688593
2000-01-19,748.9278671896133
2000-01-20,758.5189255542206
2000-01-21,755.1406889135069
2000-01-24,754.0483894011039
2000-01-25,745.9318641823224
2000-01-26,750.8854384105
2000-01-27,744.8504449407078
2000-01-28,741.6688696268478
2000-01-31,729.472232980911
2000-02-01,740.8513903547625
2000-02-02,766.9867313417687
2000-02-03,806.0094705164763
2000-02-04,820.9676109491768
2000-02-07,812.3865881497462
2000-02-08,833.834728240706
2000-02-09,836.6998086048492
2000-02-10,823.9687666047649
2000-02-11,840.7094580349524
2000-02-14,836.1940573372063
2000-02-15,813.3930088120002
2000-02-16,804.770541814062
2000-02-17,817.2548894290189
2000-02-18,802.4899608240524
2000-02-21,790.1129719210243
2000-02-22,806.4632927151551
2000-02-23,816.232287375339
2000-02-24,823.5364526982879
2000-02-25,830.8221562373203
2000-02-28,808.815963822659
2000-02-29,818.4380064403015
2000-03-01,837.4262281221055
2000-03-02,861.6821879971983
2000-03-03,864.036785887381
2000-03-06,872.1092607265688
2000-03-07,854.2803694504148
2000-03-08,838.8715971328782
2000-03-09,865.2832341469345
2000-03-10,876.7588712449655
2000-03-13,850.4988701756532
2000-03-14,844.1813987016553
2000-03-15,821.4761551593909
2000-03-16,819.4138414455546
2000-03-17,826.138584856476
2000-03-20,838.2307130364366
2000-03-21,829.1335903299226
2000-03-22,814.1420652778606
2000-03-23,815.2699161572044
2000-03-24,832.3339505018404
2000-03-27,848.0397410973686
2000-03-28,857.3273969951861
2000-03-29,837.5808443874193
2000-03-30,803.3407601161882
2000-03-31,803.1749381665694
2000-04-03,770.2325085981485
2000-04-04,766.981369669674
2000-04-05,749.8463645963352
2000-04-06,782.0852059399438
2000-04-07,798.6212682858941
2000-04-10,808.5828582918331
2000-04-11,789.4371615419805
2000-04-12,782.1546193103569
2000-04-13,778.6727207745598
2000-04-14,749.6387096093478
2000-04-17,747.9645443586426
2000-04-18,755.4729355374382
2000-04-19,756.3230406045685
2000-04-20,765.6216269361993
2000-04-21,765.6216269361993
2000-04-24,765.7438592376419
2000-04-25,760.699521724761
2000-04-26,771.1014866093335
2000-04-27,743.7851390598175
2000-04-28,766.7190845768798
2000-05-01,764.321109268123
2000-05-02,782.4533407537605
2000-05-03,752.6440058010307
2000-05-04,761.6140444434927
2000-05-05,772.9769548070316
2000-05-08,771.4947827559329
2000-05-09,760.2573765664005
2000-05-10,747.4711582777444
2000-05-11,753.7474240676255
2000-05-12,766.9832006339471
2000-05-15,768.1205249847781
2000-05-16,779.3524091511031
2000-05-17,754.6181802733261
2000-05-18,755.9709328273864
2000-05-19,719.067818480303
2000-05-22,706.6312632991653
2000-05-23,716.9359896018068
2000-05-24,698.3577768243075
2000-05-25,716.8345003909438
2000-05-26,733.7748770632493
2000-05-29,745.4226119750435
2000-05-30,768.5359322907551
2000-05-31,775.2593843706869
2000-06-01,806.6379581210182
2000-06-02,833.2113347412425
2000-06-05,830.0817941473805
2000-06-06,831.8512603822076
2000-06-07,814.2010636674174
2000-06-08,820.5587638830439
2000-06-09,822.7582700417468
2000-06-12,825.2084538404251
2000-06-13,822.8680855951746
2000-06-14,833.1448535670497
2000-06-15,812.6332560915819
2000-06-16,810.7461880814415
2000-06-19,817.65547147076
