Date,SWITZERLAND IMI GROWTH
1994-05-31,241.1439535152331
1994-06-30,245.20882070555524
1994-07-29,236.55615156631814
1994-08-31,248.24675215122116
1994-09-30,245.66318627662127
1994-10-31,247.9840537502019
1994-11-30,244.13173108563447
1994-12-30,252.75280298851712
1995-01-31,249.15066916167498
1995-02-28,265.42294017245985
1995-03-31,281.23388037717683
1995-04-28,286.38079489844404
1995-05-31,296.6069217712374
1995-06-30,308.74106705640315
1995-07-31,314.856568177329
1995-08-31,311.49746133916875
1995-09-29,331.69777112683255
1995-10-31,341.1575164980635
1995-11-30,347.9875930870242
1995-12-29,361.52597079731714
1996-01-31,344.02830017860356
1996-02-29,358.7708381462639
1996-03-29,386.573442422349
1996-04-30,373.357818909056
1996-05-31,362.83755718144903
1996-06-28,378.7003502491903
1996-07-31,368.4510091864412
1996-08-30,385.83718411911326
1996-09-30,377.79415893208255
1996-10-31,375.54454009967975
1996-11-29,376.87038897306974
1996-12-31,369.15217470814827
1997-01-01,369.15217470814827
1997-01-02,369.0057526815635
1997-01-03,366.8638742069822
1997-01-06,366.48372193793006
1997-01-07,367.7959110195348
1997-01-08,367.67912423763715
1997-01-09,367.7322884124778
1997-01-10,363.2182734770234
1997-01-13,366.28388106630234
1997-01-14,367.60452035586155
1997-01-15,369.1004785909387
1997-01-16,369.6969568146065
1997-01-17,366.0729106655241
1997-01-20,361.63567440193106
1997-01-21,361.47236056228905
1997-01-22,366.9401426477393
1997-01-23,370.5598541282759
1997-01-24,372.62537963494844
1997-01-27,370.5252391239092
1997-01-28,371.65306598346734
1997-01-29,371.17075570813836
1997-01-30,373.9696829365672
1997-01-31,380.467655024279
1997-02-03,381.9458367974465
1997-02-04,381.584663991153
1997-02-05,380.6133392036669
1997-02-06,382.07527656888493
1997-02-07,380.99035208050446
1997-02-10,387.4858632954678
1997-02-11,387.9946456797028
1997-02-12,387.231351905523
1997-02-13,384.9975176844547
1997-02-14,384.1946876198595
1997-02-17,382.8340605072751
1997-02-18,382.6861789020754
1997-02-19,383.35295187548763
1997-02-20,384.2713270199441
1997-02-21,387.8341852640919
1997-02-24,386.09921271032607
1997-02-25,387.56144125717975
1997-02-26,385.8352187079463
1997-02-27,383.38049929938586
1997-02-28,381.02770327876783
1997-03-03,378.28390623609926
1997-03-04,381.2046210962297
1997-03-05,384.5828924134071
1997-03-06,387.27626300064077
1997-03-07,389.9049205610609
1997-03-10,395.65602744144604
1997-03-11,394.1703658465748
1997-03-12,394.37283567949316
1997-03-13,393.239884728349
1997-03-14,394.50296170591446
1997-03-17,389.75495552024256
1997-03-18,391.5928459792746
1997-03-19,391.4592000658241
1997-03-20,384.3901815258156
1997-03-21,386.37767404972925
1997-03-24,384.70475564345196
1997-03-25,386.36322935238843
1997-03-26,390.534133168723
1997-03-27,398.79214754792326
1997-03-28,399.6175193607165
1997-03-31,402.0863489610986
1997-04-01,390.2487537178109
1997-04-02,389.38407294514576
1997-04-03,388.4885531602286
1997-04-04,389.13972826787375
1997-04-07,389.41921627647764
1997-04-08,388.0373115206
1997-04-09,391.2561376960681
1997-04-10,392.2016082550539
1997-04-11,391.3494532972452
1997-04-14,389.36870768128335
1997-04-15,391.36890821731197
1997-04-16,390.7854779714161
1997-04-17,394.502992133266
1997-04-18,399.7864708124286
1997-04-21,406.46029756960786
1997-04-22,406.9297595532971
1997-04-23,407.1669245039252
1997-04-24,410.8797604999451
1997-04-25,405.6763114270777
1997-04-28,406.88940737624114
1997-04-29,412.27941529859385
1997-04-30,414.1438328138225
1997-05-01,416.2777498153222
1997-05-02,419.54353708575684
1997-05-05,424.32785352946985
1997-05-06,425.6821199345473
1997-05-07,429.3709221198628
1997-05-08,434.2525048739466
1997-05-09,437.09079400013474
1997-05-12,436.8812118558597
1997-05-13,440.5599190753657
1997-05-14,443.56690810531256
1997-05-15,446.35025727468076
1997-05-16,452.1204086497264
1997-05-19,449.27150878425874
1997-05-20,449.6224815389455
1997-05-21,455.0697703755059
1997-05-22,455.25399691672675
1997-05-23,456.0051770732298
1997-05-26,459.04326149116173
1997-05-27,453.5588628178226
1997-05-28,448.90797438923755
1997-05-29,449.4586784359042
1997-05-30,440.2369240657861
1997-06-02,443.64943750709244
1997-06-03,446.731083573334
1997-06-04,446.58783403886116
1997-06-05,446.76364257130655
1997-06-06,450.4443064069366
1997-06-09,457.85796216922535
1997-06-10,455.94556217860037
1997-06-11,454.5540140321446
1997-06-12,457.2866459365424
1997-06-13,458.5158547738648
1997-06-16,459.02663116299624
1997-06-17,456.03400188865
1997-06-18,461.9147788481821
1997-06-19,472.8295255979632
1997-06-20,477.0503937179669
1997-06-23,481.2079348094428
1997-06-24,480.0438113157655
1997-06-25,487.25637513629624
1997-06-26,488.9337535664789
1997-06-27,486.0040617521606
1997-06-30,476.76475458725133
1997-07-01,479.20855149322176
1997-07-02,478.265415461743
1997-07-03,489.6012512770863
1997-07-04,492.22810676793347
1997-07-07,501.0582658613856
1997-07-08,503.6654689805396
1997-07-09,502.1536337759043
1997-07-10,499.44337501472535
1997-07-11,490.47730030646363
1997-07-14,489.43207511968666
1997-07-15,489.791096017053
1997-07-16,493.86769896265866
1997-07-17,490.43130080857514
1997-07-18,483.80430328770177
1997-07-21,474.89508317686034
1997-07-22,477.655525143325
1997-07-23,489.29809256239827
1997-07-24,485.52199216331746
1997-07-25,480.05257164152243
1997-07-28,482.9145294510403
1997-07-29,481.72952589343527
1997-07-30,487.8812749529859
1997-07-31,487.3009694431577
1997-08-01,484.59175898570254
1997-08-04,474.1500145578024
1997-08-05,471.30899698989384
1997-08-06,476.17552806549145
1997-08-07,483.0281197766785
1997-08-08,484.6016324253296
1997-08-11,477.77099117196997
1997-08-12,475.99153487153245
1997-08-13,471.9575849635431
1997-08-14,461.9659516921505
1997-08-15,462.04926012568075
1997-08-18,453.08958726324784
1997-08-19,465.2669933966601
1997-08-20,468.7413231875623
1997-08-21,471.4063333638005
1997-08-22,461.89506648980097
1997-08-25,462.4181150946917
1997-08-26,457.0905541802622
1997-08-27,457.9872168770951
1997-08-28,445.61460943601327
1997-08-29,445.07560310014077
1997-09-01,446.2847266912846
1997-09-02,457.54155345887176
1997-09-03,461.92519134567215
1997-09-04,463.39866490496615
1997-09-05,472.8810737555971
1997-09-08,468.4740767660448
1997-09-09,464.36621976241577
1997-09-10,458.20025294577533
1997-09-11,451.93575730068136
1997-09-12,456.2315964582763
1997-09-15,461.39030485662425
1997-09-16,467.94553397266077
1997-09-17,478.130324316619
1997-09-18,482.4820055749986
1997-09-19,482.7776862804689
1997-09-22,485.0991343516083
1997-09-23,484.7413976995551
1997-09-24,490.4690023571588
1997-09-25,484.8150130098668
1997-09-26,488.16019876121396
1997-09-29,487.0159873774058
1997-09-30,484.19050232992754
1997-10-01,488.58348448826837
1997-10-02,496.2160539356677
1997-10-03,503.79999387461316
1997-10-06,500.01749021543594
1997-10-07,499.1672668285637
1997-10-08,501.34763648933944
1997-10-09,488.88202039827274
1997-10-10,484.2740561975178
1997-10-13,487.380548168348
1997-10-14,490.1838122348856
1997-10-15,488.78268053641807
1997-10-16,490.1355689819216
1997-10-17,478.959692027525
1997-10-20,482.19301012370073
1997-10-21,485.2736570203346
1997-10-22,484.93327652311956
1997-10-23,474.46436106613794
1997-10-24,478.43375517494275
1997-10-27,469.9491189830882
1997-10-28,463.1696820758801
1997-10-29,470.8768666346159
1997-10-30,471.02931287516134
1997-10-31,480.73835080373516
1997-11-03,481.1562385124001
1997-11-04,481.2985977662899
1997-11-05,485.2141616006828
1997-11-06,481.2400410734138
1997-11-07,475.94063583944654
1997-11-10,477.65367147297343
1997-11-11,477.424019170967
1997-11-12,469.6094405339151
1997-11-13,467.287649717273
1997-11-14,467.83214533320944
1997-11-17,476.5477536421957
1997-11-18,479.6030578439691
1997-11-19,479.86854474219325
1997-11-20,489.2187875546649
1997-11-21,488.92394915888445
1997-11-24,487.94281321897836
1997-11-25,486.6474567446204
1997-11-26,487.6920643689773
1997-11-27,489.03088927976205
1997-11-28,488.52128927495505
1997-12-01,494.0801912723558
1997-12-02,497.3744985291408
1997-12-03,497.1166249603926
1997-12-04,500.673903987771
1997-12-05,499.4167514127875
1997-12-08,495.4372809553973
1997-12-09,492.1745842054137
1997-12-10,495.4493116398299
1997-12-11,495.47881700407015
1997-12-12,497.24486129859594
1997-12-15,496.63773302258886
1997-12-16,499.8710084543456
1997-12-17,504.89719297431554
1997-12-18,504.3258595328647
1997-12-19,496.6370479928208
1997-12-22,498.54910239633534
1997-12-23,500.6086917347132
1997-12-24,500.81355851953515
1997-12-25,500.81355851953526
1997-12-26,500.28976801766703
1997-12-29,508.5765486188788
1997-12-30,511.8350308553307
1997-12-31,512.31173746518
1998-01-01,512.3157891434605
1998-01-02,509.29972228722056
1998-01-05,516.3141058845196
1998-01-06,513.5325398640721
1998-01-07,515.4207073351565
1998-01-08,511.719075576923
1998-01-09,504.8817542278194
1998-01-12,490.4598985295315
1998-01-13,498.42985297748794
1998-01-14,495.93659981441647
1998-01-15,491.50027965204816
1998-01-16,500.5198110893747
1998-01-19,503.85632718823547
1998-01-20,507.9567058876147
1998-01-21,511.81377934944726
1998-01-22,516.9102627843299
1998-01-23,527.909707965746
1998-01-26,526.5020942674774
1998-01-27,528.1414577757716
1998-01-28,532.4538537238511
1998-01-29,531.2595502056471
1998-01-30,532.8941590302649
1998-02-02,540.0464774685951
1998-02-03,545.3673442210079
1998-02-04,550.0897954288876
1998-02-05,558.8348894724604
1998-02-06,562.3131388529451
1998-02-09,557.8382268939177
1998-02-10,560.8781477537676
1998-02-11,564.494281633382
1998-02-12,561.6801072011651
1998-02-13,558.5142874866388
1998-02-16,559.7199865888803
1998-02-17,563.0453987794565
1998-02-18,561.7510711933401
1998-02-19,558.1275806713213
1998-02-20,561.6790082435945
1998-02-23,569.5410108853226
1998-02-24,565.2465723602107
1998-02-25,569.9588057135111
1998-02-26,573.3097683989778
1998-02-27,576.8314788266657
1998-03-02,587.0660133622008
1998-03-03,585.0709544808652
1998-03-04,571.767987829014
1998-03-05,565.4768266973227
1998-03-06,570.7573000452031
1998-03-09,571.0263030534509
1998-03-10,575.7696776878759
1998-03-11,578.8946665895625
1998-03-12,582.4022800621523
1998-03-13,591.5746358828355
1998-03-16,582.7298553098813
1998-03-17,583.4909199183035
1998-03-18,569.4483484323512
1998-03-19,567.8527711861675
1998-03-20,574.0446877311655
1998-03-23,577.5504677820632
1998-03-24,582.4997861782948
1998-03-25,584.3116235462305
1998-03-26,583.2605297315953
1998-03-27,585.167204542822
1998-03-30,577.1175793139478
1998-03-31,577.9290537487167
1998-04-01,576.2816030209854
1998-04-02,575.9640900953676
1998-04-03,580.591553912292
1998-04-06,582.1305924652539
1998-04-07,578.2463869139851
1998-04-08,573.9496013183374
1998-04-09,576.324932813276
1998-04-10,576.3257915397621
1998-04-13,575.3735017321948
1998-04-14,585.3681775951937
1998-04-15,584.8606848167256
1998-04-16,573.7860589719849
1998-04-17,570.910875863077
1998-04-20,577.0502638719431
1998-04-21,571.570645710993
1998-04-22,566.6007423515996
1998-04-23,560.2641811132632
1998-04-24,556.6254691997933
1998-04-27,549.6458366870902
1998-04-28,556.805137829876
1998-04-29,558.9580702791237
1998-04-30,567.6118267007945
1998-05-01,570.7929326866903
1998-05-04,587.3735549880164
1998-05-05,587.5584102602766
1998-05-06,590.6155047922548
1998-05-07,587.6004313717905
1998-05-08,588.2761817738256
1998-05-11,592.7610651809687
1998-05-12,590.7582607185885
1998-05-13,587.2794033524999
1998-05-14,584.9444446046406
1998-05-15,580.2923890407882
1998-05-18,566.6538618045053
1998-05-19,577.0937871700015
1998-05-20,581.2092299062191
1998-05-21,585.3740404665243
1998-05-22,589.1362458599082
1998-05-25,593.4372022557247
1998-05-26,598.9296180322718
1998-05-27,592.5748340736357
1998-05-28,590.3664536012919
1998-05-29,593.5979176396976
1998-06-01,593.978088170482
1998-06-02,591.6088753126425
1998-06-03,595.2054591737483
1998-06-04,592.3216011213435
1998-06-05,596.1109429528677
1998-06-08,594.312781768945
1998-06-09,589.889856233729
1998-06-10,581.9104872312749
1998-06-11,567.2225094433982
1998-06-12,561.3595570923803
1998-06-15,549.6858774463358
1998-06-16,556.7570709271831
1998-06-17,569.2706523865234
1998-06-18,562.5519896700903
1998-06-19,564.2903438604502
1998-06-22,562.56660183164
1998-06-23,568.9017274152934
1998-06-24,573.1962229780977
1998-06-25,579.3570746353722
1998-06-26,574.8657982489093
1998-06-29,578.5172049406912
1998-06-30,580.9352745379573
1998-07-01,583.7056847412885
1998-07-02,584.5397104712947
1998-07-03,588.9228182805886
1998-07-06,594.0350580869597
1998-07-07,592.9825862223421
1998-07-08,596.435480195132
1998-07-09,588.5156981478194
1998-07-10,586.5665100799606
1998-07-13,587.3895052089136
1998-07-14,593.8786549220227
1998-07-15,592.4690224037963
1998-07-16,595.3929549690483
1998-07-17,602.8296734561045
1998-07-20,613.4026661381075
1998-07-21,613.4242419575273
1998-07-22,606.8400563115996
1998-07-23,597.8294340413929
1998-07-24,602.862432406231
1998-07-27,589.1040072192536
1998-07-28,596.9343132807376
1998-07-29,599.0889258810004
1998-07-30,607.9764707827609
1998-07-31,608.6871405291001
1998-08-03,598.6004116966653
1998-08-04,599.267704129199
1998-08-05,588.7924968841972
1998-08-06,584.0369105769845
1998-08-07,590.3982124437673
1998-08-10,574.9891122515155
1998-08-11,560.4760796754134
1998-08-12,572.8150866630959
1998-08-13,567.1005945478231
1998-08-14,568.5506840827485
1998-08-17,567.0445514210394
1998-08-18,581.1084172594897
1998-08-19,578.5537310025002
1998-08-20,578.0937931470678
1998-08-21,557.5956315527562
1998-08-24,550.6764737652993
1998-08-25,557.1949503568623
1998-08-26,545.969447059324
1998-08-27,523.9607073202784
1998-08-28,534.6847293617185
1998-08-31,533.522406438198
1998-09-01,531.2730939731588
1998-09-02,546.9076648055205
1998-09-03,545.3815692826093
1998-09-04,549.023141443758
1998-09-07,562.4911783708887
1998-09-08,571.397447360227
1998-09-09,558.5427882134984
1998-09-10,549.8086727167286
1998-09-11,551.7974780474752
1998-09-14,559.149161795742
1998-09-15,557.9718268458925
1998-09-16,566.9387504655782
1998-09-17,553.0647183731302
1998-09-18,541.2359947283327
1998-09-21,520.4277532612219
1998-09-22,525.4839538062159
1998-09-23,535.7471321660424
1998-09-24,533.3868435269345
1998-09-25,533.630170066752
1998-09-28,535.34653027238
1998-09-29,528.3852580658807
1998-09-30,517.8456297777531
1998-10-01,498.6714156870197
1998-10-02,479.5666441682104
1998-10-05,468.6259939703999
1998-10-06,497.66822711497673
1998-10-07,506.03356208004266
1998-10-08,501.16918983609753
1998-10-09,498.2082040446147
1998-10-12,516.8049433082208
1998-10-13,523.9094017278435
