Date,HONG KONG IMI GROWTH
1997-05-09,557.7235753590412
1997-05-12,557.9135809630751
1997-05-13,556.3583110767505
1997-05-14,561.619388122572
1997-05-15,563.0648338403605
1997-05-16,562.3663254250185
1997-05-19,565.7297692737778
1997-05-20,569.6392042449125
1997-05-21,569.7922252384908
1997-05-22,568.8116605330985
1997-05-23,572.7667712854267
1997-05-26,580.9635211442567
1997-05-27,575.3796768418466
1997-05-28,572.9529220078938
1997-05-29,567.3316628016642
1997-05-30,576.5617574214215
1997-06-02,583.9403908182095
1997-06-03,575.5982965541043
1997-06-04,579.6202408661678
1997-06-05,577.6350162136398
1997-06-06,564.5274218319464
1997-06-09,564.5274218319464
1997-06-10,561.7330146916219
1997-06-11,557.4938232828931
1997-06-12,539.751664451312
1997-06-13,544.8506853265925
1997-06-16,554.1343962537567
1997-06-17,551.383582752838
1997-06-18,548.9555896894659
1997-06-19,560.2882948698938
1997-06-20,586.0355445396492
1997-06-23,580.6782670585785
1997-06-24,577.2061181089595
1997-06-25,580.9785309940046
1997-06-26,581.157867610101
1997-06-27,583.6816806664781
1997-06-30,583.7720886817607
1997-07-01,584.1242414699685
1997-07-02,584.0111413844896
1997-07-03,574.3633269708507
1997-07-04,564.9980082736587
1997-07-07,566.8576495814299
1997-07-08,564.9943348484671
1997-07-09,562.5008547878252
1997-07-10,571.1245078874541
1997-07-11,580.7406982183096
1997-07-14,582.5419700102141
1997-07-15,581.5185125519821
1997-07-16,575.8820821107612
1997-07-17,580.0992547238142
1997-07-18,578.7209994743698
1997-07-21,579.5248850198956
1997-07-22,577.0415709061878
1997-07-23,586.756842985754
1997-07-24,591.6535725625624
1997-07-25,591.1928901183707
1997-07-28,595.5761336403464
1997-07-29,601.1617068614077
1997-07-30,609.1576556923893
1997-07-31,622.837204675448
1997-08-01,630.3423280947814
1997-08-04,629.3958802984371
1997-08-05,635.3498868272617
1997-08-06,645.8906632125403
1997-08-07,648.5816443731213
1997-08-08,646.6635121143058
1997-08-11,638.0150099336568
1997-08-12,633.8996164329334
1997-08-13,639.166703579241
1997-08-14,640.5218869016214
1997-08-15,628.1022574228988
1997-08-18,628.7310899374354
1997-08-19,603.9319130227726
1997-08-20,622.4625993548874
1997-08-21,616.2361212005711
1997-08-22,610.8881793771162
1997-08-25,618.8952904517015
1997-08-26,618.2866696259471
1997-08-27,620.7292505042809
1997-08-28,592.3101560973089
1997-08-29,560.3676218322582
1997-09-01,535.9116852273884
1997-09-02,543.4765159898528
1997-09-03,578.1928322719614
1997-09-04,560.2574851787235
1997-09-05,574.0636323842466
1997-09-08,583.7538008718983
1997-09-09,591.3523909918939
1997-09-10,586.9427211378829
1997-09-11,571.2198696248903
1997-09-12,575.989833692951
1997-09-15,585.447582848319
1997-09-16,576.3226290662485
1997-09-17,576.2779808706812
1997-09-18,576.6744936173071
1997-09-19,575.5061106336094
1997-09-22,563.9962085852474
1997-09-23,562.6059982494821
1997-09-24,565.0231451140373
1997-09-25,577.4491106573827
1997-09-26,577.149385523778
1997-09-29,579.336632470535
1997-09-30,587.7220954982399
1997-10-01,587.8132470000038
1997-10-02,587.7980531196289
1997-10-03,589.0247582408356
1997-10-06,575.7421199030741
1997-10-07,578.983839209917
1997-10-08,581.2520732969334
1997-10-09,564.2757244457774
1997-10-10,564.2611365156712
1997-10-13,558.1728455294764
1997-10-14,547.4112968486947
1997-10-15,525.2883190058421
1997-10-16,527.8340606927273
1997-10-17,529.250422250468
1997-10-20,502.62602767036867
1997-10-21,479.5521762188852
1997-10-22,442.59391960399114
1997-10-23,400.82929675192355
1997-10-24,423.4737980453634
1997-10-27,402.2136224548235
1997-10-28,363.44235385296133
1997-10-29,416.2109682095622
1997-10-30,403.34897185999375
1997-10-31,408.15540830509246
1997-11-03,431.1109690000608
1997-11-04,416.3262072870519
1997-11-05,412.40652105716276
1997-11-06,404.1013123969714
1997-11-07,390.83175162118727
1997-11-10,382.08951202153384
1997-11-11,380.3750402410574
1997-11-12,367.5305205815151
1997-11-13,370.62683431917935
1997-11-14,381.6070004666225
1997-11-17,399.1163654598036
1997-11-18,393.41474883132366
1997-11-19,389.3202791093535
1997-11-20,385.92142844238015
1997-11-21,399.885034401991
1997-11-24,401.925619663482
1997-11-25,393.5085996323193
1997-11-26,402.5060684363097
1997-11-27,404.62819977076447
1997-11-28,401.9736678584428
1997-12-01,409.3211516291632
1997-12-02,421.00494477098243
1997-12-03,424.24043820155873
1997-12-04,431.76020593909254
1997-12-05,433.67853794278125
1997-12-08,435.54189451501486
1997-12-09,427.71716972173977
1997-12-10,413.4236720001917
1997-12-11,397.6415559777496
1997-12-12,403.19471274332784
1997-12-15,400.0062688801115
1997-12-16,397.1451512969437
1997-12-17,403.95736301445413
1997-12-18,405.3505531642665
1997-12-19,396.0747806516538
1997-12-22,389.383651111776
1997-12-23,395.462676762629
1997-12-24,394.0125957650867
1997-12-25,394.0125957650867
1997-12-26,394.03801921300027
1997-12-29,398.90473741096935
1997-12-30,406.37912270288416
1997-12-31,406.86447308587765
1998-01-01,406.94327162033346
1998-01-02,405.48524828721463
1998-01-05,393.5004481718159
1998-01-06,386.36789796064517
1998-01-07,369.2752799226607
1998-01-08,359.9586343752849
1998-01-09,349.4249091899446
1998-01-12,322.15588062220763
1998-01-13,340.02443114833756
1998-01-14,354.9712619388085
1998-01-15,337.3674976639274
1998-01-16,344.9519691241079
1998-01-19,358.78654065470465
1998-01-20,363.3058253650419
1998-01-21,358.41649680989264
1998-01-22,347.7659523426128
1998-01-23,345.5710720673639
1998-01-26,346.7222205775181
1998-01-27,353.9056292611956
1998-01-28,353.97424665199145
1998-01-29,354.0108534745571
1998-01-30,353.88276270893994
1998-02-02,389.5453198568729
1998-02-03,387.47081067704846
1998-02-04,382.2769754092068
1998-02-05,384.86379971257475
1998-02-06,388.1670860410215
1998-02-09,402.7386862186804
1998-02-10,401.8312079053597
1998-02-11,399.4742505263121
1998-02-12,391.58012892520526
1998-02-13,385.22940945094484
1998-02-16,381.2497715728347
1998-02-17,386.5223753040218
1998-02-18,398.53108300811454
1998-02-19,395.106916618085
1998-02-20,397.34495664637654
1998-02-23,400.30411519685595
1998-02-24,396.88899962722525
1998-02-25,402.21985626967955
1998-02-26,415.4855374707381
1998-02-27,425.5613269741855
1998-03-02,419.92940372613856
1998-03-03,422.0757539144644
1998-03-04,419.34633917594095
1998-03-05,405.1766742941692
1998-03-06,407.5058402094912
1998-03-09,413.1442437796064
1998-03-10,410.71093369830743
1998-03-11,416.7410089575529
1998-03-12,415.84670754347246
1998-03-13,420.40989574396673
1998-03-16,424.77350704360384
1998-03-17,427.4682470806328
1998-03-18,424.87782734221486
1998-03-19,433.4128431110158
1998-03-20,437.4757158917155
1998-03-23,438.82748216659735
1998-03-24,443.38068689172013
1998-03-25,446.2716516307141
1998-03-26,441.5496054218615
1998-03-27,441.6941362174865
1998-03-30,433.1473089072108
1998-03-31,434.17572418229685
1998-04-01,428.4434611231709
1998-04-02,423.015424346915
1998-04-03,419.69018270212973
1998-04-06,419.7037237159615
1998-04-07,419.1048785449295
1998-04-08,426.6614151321657
1998-04-09,428.0387437647552
1998-04-10,428.0387437647552
1998-04-13,428.093985262305
1998-04-14,428.9388807155067
1998-04-15,427.08687842959097
1998-04-16,425.17013320881205
1998-04-17,420.3703556319041
1998-04-20,424.95906333567
1998-04-21,423.09119425428617
1998-04-22,421.7601383519875
1998-04-23,420.81039827217364
1998-04-24,418.28160159910556
1998-04-27,409.86313303229053
1998-04-28,414.07915888871224
1998-04-29,406.32797616975853
1998-04-30,403.11873706904305
1998-05-01,407.4086553937122
1998-05-04,405.2805695979316
1998-05-05,396.49175366013316
1998-05-06,395.1322405108693
1998-05-07,389.20620842155085
1998-05-08,390.89507400959843
1998-05-11,392.5620033874766
1998-05-12,388.3998456947648
1998-05-13,375.43795106637316
1998-05-14,377.76283006862406
1998-05-15,377.3542222191539
1998-05-18,375.05273555571915
1998-05-19,375.84465309417357
1998-05-20,378.198119032495
1998-05-21,382.7858090427258
1998-05-22,380.94304221822773
1998-05-25,380.92706828316216
1998-05-26,381.39293362464883
1998-05-27,367.5575486791856
1998-05-28,363.86090426515324
1998-05-29,363.2647079771135
1998-06-01,351.9105945106939
1998-06-02,351.9860414008912
1998-06-03,357.7637501741619
1998-06-04,350.9637953120244
1998-06-05,350.8624022947963
1998-06-08,349.63029498639463
1998-06-09,341.8522220652491
1998-06-10,322.65279825411335
1998-06-11,315.3080944236327
1998-06-12,314.0912820978291
1998-06-15,304.39129951025393
1998-06-16,304.6900332710165
1998-06-17,322.3513733967025
1998-06-18,341.8310181694205
1998-06-19,344.79307378486857
1998-06-22,335.17821276810406
1998-06-23,335.3961751662676
1998-06-24,336.96703552930785
1998-06-25,347.65229968027285
1998-06-26,347.31391841952524
1998-06-29,343.7592436476622
1998-06-30,344.5938422552721
1998-07-01,344.60570704711216
1998-07-02,358.3699289663012
1998-07-03,349.78520535702256
1998-07-06,344.1865252814642
1998-07-07,342.0837964350109
1998-07-08,352.07710292126126
1998-07-09,343.88336119604867
1998-07-10,336.2680885113049
1998-07-13,330.3069987552162
1998-07-14,333.2964336977455
1998-07-15,339.38479408794336
1998-07-16,346.66034308701154
1998-07-17,347.375638873157
1998-07-20,343.47096280230573
1998-07-21,344.2305624023074
1998-07-22,339.07196083757725
1998-07-23,332.55808635018855
1998-07-24,333.64853899008864
1998-07-27,325.2974952548004
1998-07-28,321.0164820206762
1998-07-29,315.0877539458217
1998-07-30,318.78179576583256
1998-07-31,321.51965533243634
1998-08-03,309.1524785508516
1998-08-04,312.6805807358331
1998-08-05,311.81872936666133
1998-08-06,301.4428777285711
1998-08-07,295.69948077418314
1998-08-10,297.507169134099
1998-08-11,291.62759831773
1998-08-12,294.26003952299834
1998-08-13,286.26102533724185
1998-08-14,306.52554448029315
1998-08-17,306.5374107508066
1998-08-18,303.8778879113057
1998-08-19,317.38196714318013
1998-08-20,320.89303387013126
1998-08-21,317.3901163229296
1998-08-24,321.23097951931027
1998-08-25,323.7701944759622
1998-08-26,323.2568806833093
1998-08-27,322.7372158325583
1998-08-28,314.72370588032624
1998-08-31,292.4092968376857
1998-09-01,283.4411966485985
1998-09-02,293.29941207996495
1998-09-03,296.4945667760897
1998-09-04,306.15389091354297
1998-09-07,334.0851413342425
1998-09-08,338.41944150126017
1998-09-09,328.0743407500464
1998-09-10,327.65734815460416
1998-09-11,317.72963294591744
1998-09-14,322.1811145230175
1998-09-15,327.83093894819893
1998-09-16,335.3732629623976
1998-09-17,326.54889409407645
1998-09-18,322.08529069625354
1998-09-21,310.72127959020173
1998-09-22,317.3911927526621
1998-09-23,322.4222074444448
1998-09-24,335.0024677734795
1998-09-25,329.5227678689885
1998-09-28,337.74709096432827
1998-09-29,336.17781014715626
1998-09-30,339.151437314946
1998-10-01,339.1270203358754
1998-10-02,339.1073257859314
1998-10-05,327.40097398813435
1998-10-06,327.4199886609049
1998-10-07,333.96268980989186
1998-10-08,344.8568446649374
1998-10-09,366.9288195773711
1998-10-12,385.3597911332691
1998-10-13,384.79269728777524
1998-10-14,374.5980574337763
1998-10-15,378.299082284433
1998-10-16,411.63914739956556
1998-10-19,400.86148533494617
1998-10-20,403.2304314282621
1998-10-21,402.08187628380904
1998-10-22,399.75560304617545
1998-10-23,404.9093190769014
1998-10-26,407.0539689169231
1998-10-27,412.21856349606884
1998-10-28,412.26378331654655
1998-10-29,415.70269414239357
1998-10-30,427.578084731934
1998-11-02,429.1234913085194
1998-11-03,435.0083030144438
1998-11-04,441.23269275719787
1998-11-05,426.7579318073901
1998-11-06,421.65631252259425
1998-11-09,411.7349805105358
1998-11-10,409.0353578542619
1998-11-11,424.6247075103711
1998-11-12,416.8354861270856
1998-11-13,420.07616165956415
1998-11-16,431.26515036115285
1998-11-17,426.74103809485746
1998-11-18,432.4005932337118
1998-11-19,437.21290462319865
1998-11-20,431.2649976272972
1998-11-23,439.40715498610643
1998-11-24,456.0531670906909
1998-11-25,448.74538965190226
1998-11-26,449.49066147805485
1998-11-27,447.43473998486746
1998-11-30,433.6655510348726
1998-12-01,415.0320665581221
1998-12-02,420.6858628321145
1998-12-03,425.3208056559853
1998-12-04,419.76022921909987
1998-12-07,440.0282370828657
1998-12-08,437.52356042292826
1998-12-09,433.54498192403946
1998-12-10,434.52339922228487
1998-12-11,420.1789439114236
1998-12-14,415.10534439246027
1998-12-15,420.5456172779092
1998-12-16,422.56657021639023
1998-12-17,428.94629360725736
1998-12-18,433.80547685277793
1998-12-21,438.6928558205938
1998-12-22,436.81385581932653
1998-12-23,431.5722570369094
1998-12-24,438.48935118692293
1998-12-25,438.48935118692293
1998-12-28,433.55738456899775
1998-12-29,433.3805707285105
1998-12-30,431.13211675139
1998-12-31,429.81790559679564
1999-01-01,429.82976657950974
1999-01-04,420.6200298031753
1999-01-05,422.9475663659725
1999-01-06,438.3810477481854
1999-01-07,456.73721516774935
1999-01-08,455.0873586420862
1999-01-11,449.54396966452754
1999-01-12,454.29006996390865
1999-01-13,436.0899067285859
1999-01-14,427.82264322096324
1999-01-15,431.0328546812004
1999-01-18,441.31853977477414
1999-01-19,437.53083925577954
1999-01-20,437.55843826836116
1999-01-21,426.6467819909244
1999-01-22,410.1154326860741
1999-01-25,401.1717828399648
1999-01-26,403.60062530405855
1999-01-27,412.05401290633677
1999-01-28,398.3664430303241
1999-01-29,403.6912004766071
1999-02-01,407.1428589478289
1999-02-02,403.44204113282206
1999-02-03,395.35138240448896
1999-02-04,395.3372320046526
1999-02-05,384.26322665302337
1999-02-08,379.80217864250625
1999-02-09,382.3834285639554
1999-02-10,373.66580252963234
1999-02-11,377.65254656054896
1999-02-12,389.61635160777143
1999-02-15,389.30925725640805
1999-02-16,389.33437884492565
1999-02-17,389.37458013086547
1999-02-18,389.3544784501886
1999-02-19,378.87049069354487
1999-02-22,380.0214654918269
1999-02-23,383.514310384451
1999-02-24,394.3527558846549
1999-02-25,393.3255361296668
1999-02-26,402.794581974566
1999-03-01,413.01446102944584
1999-03-02,407.82525829925754
1999-03-03,407.80594699004786
1999-03-04,406.770508183028
1999-03-05,415.52911678245613
1999-03-08,416.9375202437879
1999-03-09,429.2252869425957
1999-03-10,436.13443944830897
1999-03-11,433.285944174069
1999-03-12,441.46371960818414
1999-03-15,446.5640493385223
1999-03-16,450.2798119856984
1999-03-17,450.52285312786154
1999-03-18,438.9705641487512
1999-03-19,454.41845411806383
1999-03-22,455.01766979962053
1999-03-23,455.86877617657814
1999-03-24,442.1112428640911
1999-03-25,443.9886777919236
1999-03-26,436.7375827777716
1999-03-29,432.9543852423574
1999-03-30,446.7958559715734
1999-03-31,447.3420976139934
1999-04-01,453.9152846841178
1999-04-02,453.8830723804404
1999-04-05,453.8801442159024
1999-04-06,453.8947854164178
1999-04-07,472.96578212250057
1999-04-08,471.2626475396027
1999-04-09,482.75659356506003
1999-04-12,477.6104320114726
1999-04-13,481.33391418902914
1999-04-14,477.8456491968197
1999-04-15,479.05486194426754
1999-04-16,498.9097425149428
1999-04-19,514.1859141392961
1999-04-20,493.1964530949183
1999-04-21,500.45444135056357
1999-04-22,512.6916534729149
1999-04-23,510.350701040931
1999-04-26,519.0012979890724
1999-04-27,525.138023536206
1999-04-28,517.0052481853411
1999-04-29,513.8936027938184
1999-04-30,525.6032417314665
1999-05-03,528.0015144151045
1999-05-04,539.0343330834874
1999-05-05,544.8222179136603
1999-05-06,546.1448312779245
1999-05-07,524.7691902326776
1999-05-10,529.9091526783625
1999-05-11,520.2148651965753
1999-05-12,530.5228419515938
1999-05-13,532.4594871789825
1999-05-14,524.640200952619
1999-05-17,513.0884179282872
1999-05-18,514.6506898594447
1999-05-19,505.11374141320556
1999-05-20,503.0276574482644
1999-05-21,498.0351513934883
1999-05-24,506.1385408783584
1999-05-25,501.8684748356872
1999-05-26,505.3998478055453
1999-05-27,501.6818903134012
1999-05-28,493.244882502606
1999-05-31,494.0115261635628
1999-06-01,500.3038489830412
1999-06-02,503.2803748574271
1999-06-03,503.79742437724144
1999-06-04,498.56969554073845
1999-06-07,512.4667884496604
1999-06-08,514.4665899252306
1999-06-09,518.3450600231513
1999-06-10,516.0792403697048
1999-06-11,521.3291207597739
1999-06-14,518.6396984634761
1999-06-15,516.5027925052068
1999-06-16,524.7509667739415
1999-06-17,532.1977137056324
1999-06-18,532.1908534543504
1999-06-21,552.6452690879009
1999-06-22,556.6177639660768
1999-06-23,553.9715253969308
1999-06-24,550.1812678051703
1999-06-25,554.1141965773297
1999-06-28,557.7136203255592
1999-06-29,552.8099491099027
1999-06-30,543.4194576536602
1999-07-01,543.4249745029593
1999-07-02,569.0960953540608
1999-07-05,578.4137885326319
1999-07-06,572.5973386577707
1999-07-07,569.6815736803993
1999-07-08,571.4802039548657
1999-07-09,575.1436930041342
1999-07-12,566.6705502854732
1999-07-13,559.6935569198771
1999-07-14,547.0032303130376
1999-07-15,553.5286846114436
1999-07-16,544.473823969281
1999-07-19,544.5757720859337
1999-07-20,553.5622285613216
1999-07-21,547.1158941478169
1999-07-22,542.6397238676825
1999-07-23,532.427073774174
1999-07-26,522.880537526145
1999-07-27,532.3720412146141
1999-07-28,538.3939252321834
1999-07-29,539.6885914073106
1999-07-30,542.7014576804311
1999-08-02,551.9191136772662
1999-08-03,555.126095885125
1999-08-04,555.3756443482971
1999-08-05,540.6524229527405
1999-08-06,537.7257192410931
1999-08-09,532.0570439825681
1999-08-10,518.6680783941362
1999-08-11,512.0939363763027
1999-08-12,523.6693301312864
1999-08-13,515.2041889498265
1999-08-16,527.1002399220297
1999-08-17,519.4707912006874
1999-08-18,529.4411947734916
1999-08-19,542.8208628561705
1999-08-20,551.9201692885962
1999-08-23,553.819802090816
1999-08-24,557.420561760851
1999-08-25,555.8786941855923
1999-08-26,557.5669534775387
1999-08-27,546.368064851453
1999-08-30,556.5023268276879
1999-08-31,546.6585131758418
1999-09-01,549.2742185785128
1999-09-02,547.0349659422235
1999-09-03,541.0723747050815
1999-09-06,551.050270991574
1999-09-07,549.1644143791524
1999-09-08,547.4044185344401
1999-09-09,564.001780898404
1999-09-10,564.777125003184
1999-09-13,565.746534676148
1999-09-14,565.4233598363887
1999-09-15,551.8829509656598
1999-09-16,551.9184918850875
1999-09-17,553.2526657596752
1999-09-20,550.6991734334345
1999-09-21,548.0639197251743
1999-09-22,542.5504936247588
1999-09-23,543.25213301139
1999-09-24,536.4991943081912
1999-09-27,526.4588701083271
1999-09-28,530.9316494942068
1999-09-29,531.0920024802023
1999-09-30,525.0897354042235
1999-10-01,525.3199299992132
1999-10-04,525.7180714170462
1999-10-05,533.7922139839862
1999-10-06,535.0190564033642
1999-10-07,537.057521438285
1999-10-08,539.3763947976225
1999-10-11,537.7794113631865
1999-10-12,529.8294908806765
1999-10-13,518.6863225690408
1999-10-14,520.1741523191864
1999-10-15,512.568540573763
1999-10-18,512.5718391254296
1999-10-19,507.8142356489579
1999-10-20,530.03475992646
1999-10-21,534.2651790641702
1999-10-22,548.2693309808228
1999-10-25,552.2832339545375
1999-10-26,546.6840864214026
1999-10-27,536.4241257160709
1999-10-28,545.6984153435332
1999-10-29,557.6184101377686
1999-11-01,559.9528056442858
1999-11-02,557.1969912123187
1999-11-03,556.173496957682
1999-11-04,565.8956762774422
1999-11-05,565.4722639899674
1999-11-08,565.4131888085894
1999-11-09,560.2034160006244
1999-11-10,573.5522642332365
1999-11-11,579.4032020939692
1999-11-12,590.4756657004552
1999-11-15,607.4700369883735
1999-11-16,621.2828856483868
1999-11-17,621.1046905627334
1999-11-18,624.2311681814293
1999-11-19,643.0190823024491
1999-11-22,639.1420743807194
1999-11-23,642.7754572798294
1999-11-24,634.0330813714655
1999-11-25,619.5975426636768
1999-11-26,631.1421234424091
1999-11-29,639.7258775324079
1999-11-30,641.7246907246957
1999-12-01,651.5774744082845
1999-12-02,666.5460500545839
1999-12-03,671.0340268063286
1999-12-06,678.5823472147529
1999-12-07,673.3324853669516
1999-12-08,674.1583725311197
1999-12-09,696.912507921895
1999-12-10,695.7405901961952
1999-12-13,707.1078848088721
1999-12-14,697.9698884759373
1999-12-15,675.8636983459198
1999-12-16,674.7087667736753
1999-12-17,691.5756256171503
1999-12-20,705.3140899113527
1999-12-21,704.825020732912
1999-12-22,703.5821757426329
1999-12-23,728.4819375808114
1999-12-24,741.3348515891141
1999-12-27,741.139280190503
1999-12-28,756.5779108459708
1999-12-29,733.6418165714036
1999-12-30,745.7529091444396
1999-12-31,745.7529091444396
2000-01-03,770.9911528181982
2000-01-04,759.5269394522945
2000-01-05,703.1568739286133
2000-01-06,668.7974439379478
2000-01-07,678.7410462269994
2000-01-10,700.1288309552401
2000-01-11,705.0914113993504
2000-01-12,699.2005469139722
2000-01-13,700.4982364041967
2000-01-14,704.9396820822931
2000-01-17,700.9076503637639
2000-01-18,712.2253566636965
2000-01-19,695.6031227424425
2000-01-20,699.5880056107844
2000-01-21,695.2503465481589
2000-01-24,696.977749301934
2000-01-25,691.9547408734562
2000-01-26,715.3588138903161
2000-01-27,736.6254481840751
2000-01-28,747.5343121538313
2000-01-31,722.2465941667064
2000-02-01,734.9298632667372
2000-02-02,746.5647448990522
2000-02-03,752.9876997441154
2000-02-04,753.0070555104476
2000-02-07,752.9683449728229
2000-02-08,763.9354944517984
2000-02-09,796.2123411455941
2000-02-10,809.8549873386639
2000-02-11,843.6608294300619
2000-02-14,803.8888514617257
2000-02-15,786.9531046102825
2000-02-16,800.7699765584136
2000-02-17,797.5076920035154
2000-02-18,782.2182546821723
2000-02-21,761.3452611140104
2000-02-22,742.0014043751526
2000-02-23,746.849960508184
2000-02-24,774.4393529010416
2000-02-25,771.6262260644046
2000-02-28,747.1600797658905
2000-02-29,757.3790769512276
2000-03-01,746.2941267099387
2000-03-02,749.7438141124871
2000-03-03,768.1755629880666
2000-03-06,802.2639071055236
2000-03-07,819.102075937545
2000-03-08,830.7189774040473
2000-03-09,822.7002308260181
2000-03-10,838.3455870355986
2000-03-13,810.7803177182185
2000-03-14,787.3904529195796
2000-03-15,780.4514210005341
2000-03-16,758.4006743940117
2000-03-17,775.9453337139578
2000-03-20,770.5076499818714
2000-03-21,768.8169497266995
2000-03-22,779.4520548780432
2000-03-23,797.8905436524971
2000-03-24,806.6517077002854
2000-03-27,824.8695446559982
2000-03-28,826.6867787035864
2000-03-29,821.1537419144687
2000-03-30,802.9128044058866
2000-03-31,791.8937845781514
2000-04-03,767.4130642158931
2000-04-04,767.452486710539
2000-04-05,736.4380855324956
2000-04-06,745.8648730029375
2000-04-07,756.6165298292325
2000-04-10,761.9287637132065
2000-04-11,745.2246000750326
2000-04-12,746.8643783784237
2000-04-13,736.2355910491638
2000-04-14,724.1892651468181
2000-04-17,651.5790041075643
2000-04-18,673.679038511344
2000-04-19,667.9962381087271
2000-04-20,667.6599209584394
2000-04-21,667.6599209584394
2000-04-24,667.6513487972193
2000-04-25,661.1101935946285
2000-04-26,654.1526681171717
2000-04-27,665.8943942424347
2000-04-28,684.6289321440315
2000-05-01,683.2029526986722
2000-05-02,690.652353827098
2000-05-03,680.2546472054033
2000-05-04,664.3301259835673
2000-05-05,661.42550781331
2000-05-08,641.1876974314061
2000-05-09,630.5847784444223
2000-05-10,618.9837621952078
2000-05-11,618.9917083775023
2000-05-12,641.0680608371055
2000-05-15,639.8446686804373
2000-05-16,656.148638454952
2000-05-17,649.1977539471495
2000-05-18,640.9597693772588
2000-05-19,641.7227900719681
2000-05-22,622.6024051356416
2000-05-23,618.9840186698938
2000-05-24,602.9790510234793
2000-05-25,593.3397899420789
2000-05-26,574.9418438444239
2000-05-29,577.7141707639599
2000-05-30,580.3328871815236
2000-05-31,609.1194350297974
2000-06-01,627.4930457374319
2000-06-02,637.2064841440251
2000-06-05,649.3202669477781
2000-06-06,649.2911055461251
2000-06-07,649.9400282824452
2000-06-08,644.5943498923788
2000-06-09,664.648931121022
2000-06-12,665.7968090079264
2000-06-13,651.6249406517022
2000-06-14,663.8440862230115
2000-06-15,667.2296209605473
2000-06-16,681.8242058927034
2000-06-19,681.6673509683822
