Date,UNITED KINGDOM IMI GROWTH
1997-04-30,497.5812259126685
1997-05-01,499.15654983863413
1997-05-02,497.91900580807965
1997-05-05,498.7802728563132
1997-05-06,509.8198970094011
1997-05-07,511.5858881111073
1997-05-08,510.82391669713274
1997-05-09,514.2888785002646
1997-05-12,518.4894932949737
1997-05-13,523.642646215968
1997-05-14,525.9977386367237
1997-05-15,526.112046275832
1997-05-16,526.0162825136705
1997-05-19,521.1508283229076
1997-05-20,518.8407407193844
1997-05-21,522.9461874438929
1997-05-22,518.0571303471705
1997-05-23,515.6045624785063
1997-05-26,518.682232086371
1997-05-27,518.2848331545002
1997-05-28,522.1891094936218
1997-05-29,523.6426293891762
1997-05-30,516.9013041193367
1997-06-02,511.19398097006945
1997-06-03,510.49304361023235
1997-06-04,507.9529013553357
1997-06-05,511.51638624068045
1997-06-06,517.2171848501225
1997-06-09,524.4138275219451
1997-06-10,533.326558244774
1997-06-11,530.3868671378809
1997-06-12,533.1290325950863
1997-06-13,535.2614208046756
1997-06-16,532.0955393582817
1997-06-17,526.3973776574915
1997-06-18,524.2604629207393
1997-06-19,525.9630015811637
1997-06-20,523.892868341162
1997-06-23,525.0520723550333
1997-06-24,527.4164626503426
1997-06-25,532.0053441371006
1997-06-26,532.67893741995
1997-06-27,528.3839741927306
1997-06-30,525.5598581530173
1997-07-01,534.9434803380666
1997-07-02,534.583353392892
1997-07-03,550.0846664058132
1997-07-04,550.8846979785893
1997-07-07,548.3180204115922
1997-07-08,545.8426151082602
1997-07-09,543.8153268929041
1997-07-10,544.1097195851863
1997-07-11,550.4565187085327
1997-07-14,555.5429352769447
1997-07-15,555.0698981100851
1997-07-16,561.212031911671
1997-07-17,554.5339927568741
1997-07-18,548.8598720527648
1997-07-21,542.248343084409
1997-07-22,546.3412690260749
1997-07-23,550.2481225975134
1997-07-24,547.0772090813373
1997-07-25,543.2067339392123
1997-07-28,533.3905402846585
1997-07-29,533.210751595074
1997-07-30,539.5201903987426
1997-07-31,538.8717745923316
1997-08-01,542.4898728271604
1997-08-04,539.1895661643414
1997-08-05,544.2477823653306
1997-08-06,540.4749775314266
1997-08-07,540.412198748027
1997-08-08,533.063457372283
1997-08-11,538.6497462605005
1997-08-12,536.0520126757158
1997-08-13,529.9647909999859
1997-08-14,532.5740159985273
1997-08-15,529.926709636053
1997-08-18,527.5200896503678
1997-08-19,534.4536774633144
1997-08-20,532.9276964098594
1997-08-21,532.9783470495953
1997-08-22,530.1279637678765
1997-08-25,529.748267479335
1997-08-26,530.9453463803181
1997-08-27,533.414767132744
1997-08-28,528.8569079604399
1997-08-29,530.466521531914
1997-09-01,533.0044552974074
1997-09-02,533.4380424859339
1997-09-03,531.5001091357336
1997-09-04,533.8107155205975
1997-09-05,533.744347039894
1997-09-08,532.5514884356813
1997-09-09,531.7880802574924
1997-09-10,524.8433437641506
1997-09-11,520.3337517080997
1997-09-12,527.803165303599
1997-09-15,531.3412298163083
1997-09-16,534.762479990256
1997-09-17,543.0180424798987
1997-09-18,551.6672153452549
1997-09-19,545.856854217018
1997-09-22,548.5071375090922
1997-09-23,549.350969705259
1997-09-24,554.1174672605505
1997-09-25,557.7793682470588
1997-09-26,563.7513881672139
1997-09-29,566.8528268031674
1997-09-30,569.9067771645377
1997-10-01,575.2261747581099
1997-10-02,573.3683067481838
1997-10-03,575.9182566262941
1997-10-06,575.4812504126684
1997-10-07,579.5454609976388
1997-10-08,577.2061326447059
1997-10-09,575.7552034681556
1997-10-10,573.975811740342
1997-10-13,582.6256661644568
1997-10-14,581.035360001035
1997-10-15,578.9630967858419
1997-10-16,579.3977198891362
1997-10-17,574.5034525653672
1997-10-20,574.2859260079333
1997-10-21,578.3457048294518
1997-10-22,571.5908279572684
1997-10-23,555.6097263830037
1997-10-24,556.1213878262779
1997-10-27,549.8980903100962
1997-10-28,544.0370689651774
1997-10-29,556.1586253865269
1997-10-30,547.8897691695948
1997-10-31,555.4064224105633
1997-11-03,561.1254541610617
1997-11-04,564.4307292913667
1997-11-05,562.746926426247
1997-11-06,565.1634880867088
1997-11-07,557.2545861147958
1997-11-10,557.7555126732041
1997-11-11,562.2648934476623
1997-11-12,552.5411872958647
1997-11-13,547.542899707525
1997-11-14,550.9261512456078
1997-11-17,561.679946012314
1997-11-18,558.3562466666185
1997-11-19,559.8735816698082
1997-11-20,568.1683108724988
1997-11-21,574.1348623968257
1997-11-24,569.9182864888014
1997-11-25,562.1743682399455
1997-11-26,563.3756701131293
1997-11-27,567.9282867123229
1997-11-28,561.8685073975283
1997-12-01,571.3432080106102
1997-12-02,576.5007930469867
1997-12-03,576.616607138452
1997-12-04,584.3883297950138
1997-12-05,585.8849817011514
1997-12-08,588.1867758960796
1997-12-09,585.4035277585929
1997-12-10,583.6774332535072
1997-12-11,576.5423190692477
1997-12-12,577.1105828380979
1997-12-15,577.3263984347183
1997-12-16,585.222301837551
1997-12-17,589.337599662117
1997-12-18,591.1359187534572
1997-12-19,580.9874428491482
1997-12-22,582.1304803010395
1997-12-23,588.2502438355459
1997-12-24,585.0839378280074
1997-12-25,585.0781154831825
1997-12-26,585.2065813116762
1997-12-29,595.1202512517289
1997-12-30,592.8428282224633
1997-12-31,590.7559077789168
1998-01-01,590.7756818469065
1998-01-02,593.7938066015904
1998-01-05,601.6508779530959
1998-01-06,602.2368601204987
1998-01-07,597.2279476538058
1998-01-08,595.7326219470948
1998-01-09,586.3075424786499
1998-01-12,576.1749967655486
1998-01-13,582.2181587133157
1998-01-14,584.4827560348398
1998-01-15,586.7396094806904
1998-01-16,600.645333279859
1998-01-19,606.3230437991836
1998-01-20,604.9581897178634
1998-01-21,602.0541259252237
1998-01-22,609.0061674927683
1998-01-23,610.5638834854476
1998-01-26,612.2275084094321
1998-01-27,616.8606034141783
1998-01-28,618.4982935283966
1998-01-29,623.4252639343898
1998-01-30,622.5665249823466
1998-02-02,648.7643895194494
1998-02-03,651.5675987217393
1998-02-04,656.7940750116902
1998-02-05,659.1134301242374
1998-02-06,657.6080828931625
1998-02-09,649.2023499849455
1998-02-10,650.750049012272
1998-02-11,653.4296136430605
1998-02-12,652.594698025684
1998-02-13,654.7143190161632
1998-02-16,661.9360897561372
1998-02-17,666.0745133202912
1998-02-18,671.4116212716575
1998-02-19,667.9595385310006
1998-02-20,670.0616404421686
1998-02-23,671.6995004571769
1998-02-24,658.9651119411942
1998-02-25,671.4246414234996
1998-02-26,671.3654944832351
1998-02-27,673.5890771452559
1998-03-02,678.798117197761
1998-03-03,678.4783038371166
1998-03-04,669.1005058196079
1998-03-05,662.850153438053
1998-03-06,673.3708932448517
1998-03-09,677.7025265539677
1998-03-10,681.6095628513752
1998-03-11,683.4553933934739
1998-03-12,683.6932474916149
1998-03-13,689.6322377354871
1998-03-16,688.2355471004403
1998-03-17,697.1989978259397
1998-03-18,701.0006845321493
1998-03-19,707.4783529672469
1998-03-20,704.697229582663
1998-03-23,707.146992714711
1998-03-24,707.8594748168555
1998-03-25,707.7050608207434
1998-03-26,706.1706402440294
1998-03-27,707.7708090708637
1998-03-30,704.380452834425
1998-03-31,707.4492740736845
1998-04-01,717.2095560689116
1998-04-02,721.5043717985253
1998-04-03,723.0120250329728
1998-04-06,726.8878306608956
1998-04-07,730.9850198049422
1998-04-08,726.6144654554944
1998-04-09,731.3117452967111
1998-04-10,731.3071141745954
1998-04-13,729.0189897950283
1998-04-14,739.3597961526235
1998-04-15,735.8045793512072
1998-04-16,726.6597444371565
1998-04-17,716.7136392017311
1998-04-20,715.686974152889
1998-04-21,711.7063553964024
1998-04-22,708.2630489873272
1998-04-23,701.7423595911666
1998-04-24,697.9281701419507
1998-04-27,685.6805535285686
1998-04-28,692.7778787316666
1998-04-29,695.0970768046914
1998-04-30,708.3824960944103
1998-05-01,714.0131592044195
1998-05-04,713.9021273688257
1998-05-05,711.6833993353666
1998-05-06,712.0086914886894
1998-05-07,697.865122408759
1998-05-08,700.5089490511242
1998-05-11,707.5506828176129
1998-05-12,700.9997914610406
1998-05-13,704.1738911978579
1998-05-14,701.4090752033771
1998-05-15,699.6380186881345
1998-05-18,688.070370429222
1998-05-19,694.7346470440973
1998-05-20,703.0828525545343
1998-05-21,707.7928723294484
1998-05-22,712.4519846376825
1998-05-25,709.9115440839671
1998-05-26,717.3259373280965
1998-05-27,705.0183764379766
1998-05-28,703.4423581344219
1998-05-29,708.0332557451347
1998-06-01,707.878900764056
1998-06-02,708.2574598039809
1998-06-03,715.972875509247
1998-06-04,712.2253029373445
1998-06-05,718.9707210786493
1998-06-08,726.9215970416053
1998-06-09,729.2397334702626
1998-06-10,724.2405228177957
1998-06-11,712.9156113480884
1998-06-12,707.2552998212022
1998-06-15,699.3875348304198
1998-06-16,704.7047361439372
1998-06-17,714.9890495829574
1998-06-18,719.5357869524722
1998-06-19,714.214007602907
1998-06-22,706.4956908604213
1998-06-23,707.0324299334129
1998-06-24,712.0200742600206
1998-06-25,723.5274058967185
1998-06-26,721.5255384274254
1998-06-29,722.6984921058043
1998-06-30,715.8749677736402
1998-07-01,721.8166678716179
1998-07-02,725.2326215537548
1998-07-03,725.7635759845056
1998-07-06,725.5062392974261
1998-07-07,723.7466869990676
1998-07-08,725.0244041173465
1998-07-09,717.2181449609772
1998-07-10,712.0666488273038
1998-07-13,720.9384724884088
1998-07-14,736.6120210673898
1998-07-15,740.1041485901609
1998-07-16,738.8276518357445
1998-07-17,747.7590012233118
1998-07-20,752.7076944358136
1998-07-21,745.0711060484795
1998-07-22,722.0709013094296
1998-07-23,722.7087611469835
1998-07-24,717.0349950814609
1998-07-27,705.5972516624419
1998-07-28,704.4598523174479
1998-07-29,701.3803556674945
1998-07-30,711.9299502890531
1998-07-31,701.7948805865144
1998-08-03,695.4225937823138
1998-08-04,690.513136747466
1998-08-05,674.1302774442503
1998-08-06,667.9702513135697
1998-08-07,675.1480989662949
1998-08-10,669.0655345987454
1998-08-11,652.8032618625951
1998-08-12,653.528601455731
1998-08-13,645.8578868894557
1998-08-14,653.6777006402618
1998-08-17,651.6874229493569
1998-08-18,672.1746809337413
1998-08-19,679.2748317542639
1998-08-20,681.6816323442298
1998-08-21,664.6820424455701
1998-08-24,675.7612530314078
1998-08-25,687.4899982372438
1998-08-26,675.1503649349237
1998-08-27,661.8257890413252
1998-08-28,650.2184437751512
1998-08-31,655.2071027575843
1998-09-01,632.8199111888836
1998-09-02,642.5891328448215
1998-09-03,634.07091960832
1998-09-04,637.4827754134618
1998-09-07,656.2614131627442
1998-09-08,649.2896233139433
1998-09-09,651.2392612700651
1998-09-10,639.3804792998784
1998-09-11,633.5606869578938
1998-09-14,646.9452548955046
1998-09-15,647.0535058463953
1998-09-16,651.2672283015731
1998-09-17,639.2152502083895
1998-09-18,630.0256049562851
1998-09-21,621.0560162583455
1998-09-22,630.333493173708
1998-09-23,640.392182662501
1998-09-24,643.264458925579
1998-09-25,629.9619240091303
1998-09-28,632.1777994792207
1998-09-29,631.2012849252285
1998-09-30,623.0115938596955
1998-10-01,600.7657043847634
1998-10-02,578.2104921541184
1998-10-05,552.1148554799471
1998-10-06,571.9521344452135
1998-10-07,575.4344832169973
1998-10-08,562.3507266475034
1998-10-09,574.8988819281283
1998-10-12,597.7534793219089
1998-10-13,599.9235619012371
1998-10-14,608.518107272305
1998-10-15,614.0553441628269
1998-10-16,622.5611379240721
1998-10-19,618.8009742869087
1998-10-20,641.8335325036868
1998-10-21,635.9187548703783
1998-10-22,643.2814763684681
1998-10-23,641.7353384133157
1998-10-26,639.475553036093
1998-10-27,643.7031069782429
1998-10-28,641.1307905639035
1998-10-29,652.7175783166157
1998-10-30,662.4725645264723
1998-11-02,671.978368220806
1998-11-03,665.5322090038403
1998-11-04,677.5945788613058
1998-11-05,667.4518352717769
1998-11-06,670.8737830452892
1998-11-09,662.8930493598422
1998-11-10,663.4181665919708
1998-11-11,665.2782685389769
1998-11-12,657.8665391390002
1998-11-13,660.0287915972001
1998-11-16,671.2201008677472
1998-11-17,671.8298161730523
1998-11-18,668.6443592081075
1998-11-19,680.0596444459986
1998-11-20,688.9753887954995
1998-11-23,697.6680505760496
1998-11-24,699.3408662031321
1998-11-25,696.0436547099498
1998-11-26,701.6843267167009
1998-11-27,704.200282676982
1998-11-30,693.0596398540672
1998-12-01,671.7714542702303
1998-12-02,675.5112836064843
1998-12-03,682.917981298594
1998-12-04,684.6468370678846
1998-12-07,681.1532300507943
1998-12-08,683.1143959822687
1998-12-09,697.3886178722561
1998-12-10,699.8345361473328
1998-12-11,693.3967479087602
1998-12-14,694.243744003827
1998-12-15,697.8930764296803
1998-12-16,703.8799375826322
1998-12-17,707.6397439571809
1998-12-18,715.1034324893158
1998-12-21,732.7363741605769
1998-12-22,731.681135134486
1998-12-23,741.2617808235296
1998-12-24,733.6605688470074
1998-12-25,733.6529926204582
1998-12-28,734.142663292916
1998-12-29,748.5625392647196
1998-12-30,738.6236673326791
1998-12-31,735.5366537307989
1999-01-01,735.5291446088324
1999-01-04,741.2533017173809
1999-01-05,755.2714310008888
1999-01-06,776.6979170437412
1999-01-07,769.6524315752112
1999-01-08,773.4248782505573
1999-01-11,766.9750105369543
1999-01-12,752.8074709935521
1999-01-13,740.6584682585354
1999-01-14,740.2554442637054
1999-01-15,748.366296232015
1999-01-18,774.7316015640428
1999-01-19,767.1433982080009
1999-01-20,772.0919451251864
1999-01-21,765.9883551833788
1999-01-22,747.5061906339682
1999-01-25,753.1045011443018
1999-01-26,757.3992064941364
1999-01-27,755.9577121167002
1999-01-28,755.1925882036269
1999-01-29,754.4963735985926
1999-02-01,767.9372147737249
1999-02-02,765.5931006233961
1999-02-03,750.1947137124249
1999-02-04,748.7030346989993
1999-02-05,733.9216664738291
1999-02-08,726.8194499085631
1999-02-09,725.2997824724158
1999-02-10,721.3246229820943
1999-02-11,735.6922372641901
1999-02-12,745.0902241614617
1999-02-15,751.4547689218409
1999-02-16,763.8988168601807
1999-02-17,761.2122412398037
1999-02-18,762.8866887991072
1999-02-19,757.3568140824026
1999-02-22,764.5801132707827
1999-02-23,768.6388194507393
1999-02-24,778.360568096015
1999-02-25,766.0991292893818
1999-02-26,755.839608056885
1999-03-01,747.6290416990012
1999-03-02,750.5732792128273
1999-03-03,747.0785117865333
1999-03-04,746.8874208363947
1999-03-05,755.6031593195831
1999-03-08,760.5744644784911
1999-03-09,770.7256653272246
1999-03-10,777.1902855734406
1999-03-11,781.4305774760171
1999-03-12,778.4329686775285
1999-03-15,765.20179174124
1999-03-16,767.0779124327654
1999-03-17,759.4694316711962
1999-03-18,754.3067126038121
1999-03-19,759.3741883105491
1999-03-22,757.4307133808335
1999-03-23,746.1690086667353
1999-03-24,745.1023753772795
1999-03-25,746.4268002567652
1999-03-26,748.1192816852165
1999-03-29,762.417603902519
1999-03-30,765.3831636608597
1999-03-31,773.2931655518748
1999-04-01,779.2108830028155
1999-04-02,778.6721408011583
1999-04-05,777.3660223452216
1999-04-06,784.3790157289258
1999-04-07,790.3424170757094
1999-04-08,789.779437107364
1999-04-09,785.3748461396701
1999-04-12,790.4224389783265
1999-04-13,800.1703441543153
1999-04-14,796.5921284432407
1999-04-15,777.1604713833719
1999-04-16,762.8341995359598
1999-04-19,768.8042091528537
1999-04-20,750.7346079525464
1999-04-21,749.64569373311
1999-04-22,765.0783214057898
1999-04-23,767.40289658686
1999-04-26,772.0841916081818
1999-04-27,781.9558866099082
1999-04-28,777.6509038296842
1999-04-29,758.7732732065411
1999-04-30,761.0969727125248
1999-05-03,761.0969727125248
1999-05-04,762.3389895270277
1999-05-05,751.662881891581
1999-05-06,755.9383594820544
1999-05-07,747.4766921392822
1999-05-10,750.308034012148
1999-05-11,748.7096976543852
1999-05-12,745.253244609562
1999-05-13,759.1359488614243
1999-05-14,745.0492593173321
1999-05-17,727.0136872233169
1999-05-18,732.8423752257635
1999-05-19,737.6196864162487
1999-05-20,748.2742432886288
1999-05-21,739.8103740207212
1999-05-24,728.9576191783739
1999-05-25,726.4560019886026
1999-05-26,719.743845466107
1999-05-27,717.3314176472638
1999-05-28,723.6046675788477
1999-05-31,723.9850803735634
1999-06-01,727.5437297789213
1999-06-02,733.1039095873002
1999-06-03,735.0607179439664
1999-06-04,735.2513439494508
1999-06-07,741.5898372009616
1999-06-08,748.2211826451731
1999-06-09,749.9715664665861
1999-06-10,743.8345795496965
1999-06-11,752.0779490788423
1999-06-14,750.8958659351806
1999-06-15,743.8209576988846
1999-06-16,746.6776104747308
1999-06-17,748.7724560496745
1999-06-18,752.6395709519549
1999-06-21,756.0910093055945
1999-06-22,756.9278522117984
1999-06-23,743.8024545868722
1999-06-24,736.7393843275515
1999-06-25,742.9057440175526
1999-06-28,737.114407236837
1999-06-29,726.6807152591938
1999-06-30,726.1797430455324
1999-07-01,742.3716451213571
1999-07-02,742.1779764473359
1999-07-05,752.4659850895263
1999-07-06,751.5057311447896
1999-07-07,747.7114057958493
1999-07-08,740.6020786774553
1999-07-09,738.2561179790318
1999-07-12,739.4475032707535
1999-07-13,732.209161764741
1999-07-14,737.8761842857645
1999-07-15,751.2414308785043
1999-07-16,751.9626778623388
1999-07-19,743.4357638060835
1999-07-20,739.0217272022369
1999-07-21,734.3584074736805
1999-07-22,735.5153886965962
1999-07-23,722.4175247210779
1999-07-26,723.4204543539788
1999-07-27,733.7286045516439
1999-07-28,740.4702417144271
1999-07-29,728.5665350127783
1999-07-30,742.5839288449703
1999-08-02,746.6362592909039
1999-08-03,744.5738434218841
1999-08-04,743.2888855256903
1999-08-05,722.2026183667447
1999-08-06,721.7537488503472
1999-08-09,716.7581372993918
1999-08-10,701.475840243989
1999-08-11,704.9286257792974
1999-08-12,718.2841534816732
1999-08-13,728.9099669205852
1999-08-16,729.9854592381852
1999-08-17,722.41757439525
1999-08-18,727.7909865812793
1999-08-19,726.9582085577629
1999-08-20,733.0277271024703
1999-08-23,746.2085592483481
1999-08-24,741.8328998463161
1999-08-25,745.0935049782379
1999-08-26,749.5910407067958
1999-08-27,749.6907997884343
1999-08-30,749.5255448571293
1999-08-31,742.604928333093
1999-09-01,744.007411981005
1999-09-02,740.0929405888886
1999-09-03,754.0904551443464
1999-09-06,763.1523635544987
1999-09-07,755.7457105680068
1999-09-08,754.1444804782873
1999-09-09,756.717233708681
1999-09-10,744.9472349615452
1999-09-13,739.4989068259491
1999-09-14,733.1164790580511
1999-09-15,732.8353275246354
1999-09-16,731.243061461565
1999-09-17,732.7048450584143
1999-09-20,739.0602763674138
1999-09-21,736.1859852455873
1999-09-22,734.0355904924289
1999-09-23,740.9915192992552
1999-09-24,732.2472434629055
1999-09-27,747.3488846550163
1999-09-28,743.8149931905956
1999-09-29,742.3416661516468
1999-09-30,742.7702606151205
1999-10-01,736.8088585552395
1999-10-04,745.4710885448515
1999-10-05,752.5047057432569
1999-10-06,758.479961402799
1999-10-07,775.7751484167945
1999-10-08,783.8241716013348
1999-10-11,795.1239103099632
1999-10-12,790.7920718722859
1999-10-13,776.9757493723693
1999-10-14,770.7570906459833
1999-10-15,763.6044811517991
1999-10-18,756.3434147901689
1999-10-19,769.4413262923207
1999-10-20,767.013908644267
1999-10-21,762.5075026797687
1999-10-22,767.6527823976132
1999-10-25,764.1758748966067
1999-10-26,770.986483025322
1999-10-27,762.9482067189622
1999-10-28,767.7126621010027
1999-10-29,785.4935910344726
1999-11-01,793.4171723340388
1999-11-02,791.8361480037328
1999-11-03,799.3095045995607
1999-11-04,806.5881174033339
1999-11-05,811.0649120963611
1999-11-08,809.9479139022343
1999-11-09,817.5002896026949
1999-11-10,820.0452785696534
1999-11-11,836.3320171345277
1999-11-12,823.0984720495298
1999-11-15,833.5767705021975
1999-11-16,832.5575108835415
1999-11-17,833.8374332034666
1999-11-18,829.8787030801823
1999-11-19,823.4786600486368
1999-11-22,824.2527150927061
1999-11-23,839.0499523105685
1999-11-24,837.3177470040538
1999-11-25,856.730678697377
1999-11-26,855.3834911543321
1999-11-29,855.8925946417904
1999-11-30,840.482572307462
1999-12-01,851.8553078590986
1999-12-02,859.0794872147031
1999-12-03,880.3641633493263
1999-12-06,888.5632280333936
1999-12-07,895.6812007420875
1999-12-08,894.5173632078778
1999-12-09,899.7373925779574
1999-12-10,907.8547627874981
1999-12-13,902.8934615950434
1999-12-14,891.8417840785299
1999-12-15,869.174524602093
1999-12-16,874.5211770836812
1999-12-17,882.8130416986353
1999-12-20,885.0542272244691
1999-12-21,887.1922745122278
1999-12-22,891.8474099934764
1999-12-23,905.5235196870238
1999-12-24,907.5806739982454
1999-12-27,908.4998107934597
1999-12-28,906.9271372415453
1999-12-29,916.1457155643087
1999-12-30,922.9788849606338
1999-12-31,923.0309542755635
2000-01-03,929.9034314433409
2000-01-04,907.6136904990822
2000-01-05,881.3958891896734
2000-01-06,868.0162483278214
2000-01-07,874.7033894802967
2000-01-10,903.8876528895096
2000-01-11,910.5371393813704
2000-01-12,914.5448947513015
2000-01-13,923.4452542087992
2000-01-14,949.8937914600571
2000-01-17,966.7983824234503
2000-01-18,944.8487021904417
2000-01-19,937.0470428322012
2000-01-20,938.0927641419512
2000-01-21,926.8894444920605
2000-01-24,938.6836023249969
2000-01-25,923.3591900509089
2000-01-26,938.4339606266425
2000-01-27,943.0112234052013
2000-01-28,927.6733744753342
2000-01-31,916.0119617638289
2000-02-01,920.1243412089245
2000-02-02,926.3280211438225
2000-02-03,934.5292793411985
2000-02-04,920.6277560437416
2000-02-07,913.4896546080352
2000-02-08,958.1625341704508
2000-02-09,979.7573725940399
2000-02-10,962.8639581142046
2000-02-11,952.7578218343497
2000-02-14,927.3466238684247
2000-02-15,915.6940935936786
2000-02-16,926.730096772345
2000-02-17,936.0317700478383
2000-02-18,928.6594594589062
2000-02-21,918.9497803140654
2000-02-22,941.0612093066208
2000-02-23,955.0586087840879
2000-02-24,951.8784365619393
2000-02-25,968.2031529161104
2000-02-28,947.8833845582444
2000-02-29,955.8898870937114
2000-03-01,984.3396249969325
2000-03-02,993.025657157639
2000-03-03,1015.1160167385517
2000-03-06,1040.595722550852
2000-03-07,1024.5541822168366
2000-03-08,1001.7615552886357
2000-03-09,1028.9710132019818
2000-03-10,1038.6216720280863
2000-03-13,1021.5407895237639
2000-03-14,1016.8983088889984
2000-03-15,986.1529143578948
2000-03-16,976.8018617096534
2000-03-17,985.6255777548084
2000-03-20,998.8608304289771
2000-03-21,992.7571667034306
2000-03-22,979.2025199203555
2000-03-23,990.053091400252
2000-03-24,1012.9743367823149
2000-03-27,1011.7929908388492
2000-03-28,1001.0976492972437
2000-03-29,984.8358626409818
2000-03-30,954.7551680343976
2000-03-31,957.6698265531444
2000-04-03,938.5058926398516
2000-04-04,912.308272197848
2000-04-05,907.8882831508957
2000-04-06,934.822801677189
2000-04-07,962.6070679756907
2000-04-10,953.283167957631
2000-04-11,915.1304391148091
2000-04-12,908.4818440692676
2000-04-13,906.8904392257467
2000-04-14,870.8273377920736
2000-04-17,837.2013234112266
2000-04-18,855.1122758255127
2000-04-19,878.1388521497452
2000-04-20,880.6582203811888
2000-04-21,880.585245332213
2000-04-24,880.4910263784814
2000-04-25,872.6563414045711
2000-04-26,870.1905221338451
2000-04-27,852.1345760260174
2000-04-28,875.8075539937765
2000-05-01,869.4268502931668
2000-05-02,883.7900169270403
2000-05-03,849.1387690303251
2000-05-04,840.3957790169142
2000-05-05,834.7772903910715
2000-05-08,828.1378005707642
2000-05-09,808.3457223908991
2000-05-10,789.9020205688049
2000-05-11,794.7947993852642
2000-05-12,812.2688451342876
2000-05-15,805.8143659312461
2000-05-16,806.6398782705949
2000-05-17,785.4956888414152
2000-05-18,781.8255850947618
2000-05-19,744.6894321426025
2000-05-22,739.6467599445223
2000-05-23,741.0209490344866
2000-05-24,741.6503288492247
2000-05-25,770.879350697475
2000-05-26,774.2474403070007
2000-05-29,777.5520797104946
2000-05-30,812.7490403941463
2000-05-31,812.1031374100219
2000-06-01,835.4318893858751
2000-06-02,883.726273808047
2000-06-05,867.2634915329769
2000-06-06,867.5096763610951
2000-06-07,858.6188576088767
2000-06-08,847.1294786618223
2000-06-09,835.1608045174517
2000-06-12,843.1954445429701
2000-06-13,841.3302056142303
2000-06-14,855.4911334777505
2000-06-15,851.05653186834
2000-06-16,864.7418917648234
2000-06-19,855.8668699031225
