Date,CANADA IMI GROWTH
1998-11-16,267.69360116137005
1998-11-17,268.5802415522068
1998-11-18,268.60374508958574
1998-11-19,274.50441424053554
1998-11-20,277.8781468692993
1998-11-23,283.1872460407753
1998-11-24,279.9260543488448
1998-11-25,279.45517497150877
1998-11-26,284.9683016608665
1998-11-27,279.42198819684006
1998-11-30,276.1657370142913
1998-12-01,279.8380339547492
1998-12-02,276.15551214170335
1998-12-03,273.8733178365287
1998-12-04,278.36603103027375
1998-12-07,278.67474740768847
1998-12-08,278.0001268415785
1998-12-09,278.96190996477884
1998-12-10,275.2331650234143
1998-12-11,271.9245003227302
1998-12-14,271.5673145926915
1998-12-15,272.12460047220384
1998-12-16,275.435034836492
1998-12-17,276.0262228570811
1998-12-18,278.8362281785847
1998-12-21,279.80205459650466
1998-12-22,279.986254025816
1998-12-23,283.8265222786377
1998-12-24,284.5716871060242
1998-12-25,284.5716871060242
1998-12-28,284.4293823976492
1998-12-29,284.4292047789148
1998-12-30,283.0174226119161
1998-12-31,288.58821170313735
1999-01-01,288.58821170313735
1999-01-04,292.14112430312986
1999-01-05,300.61961108832435
1999-01-06,309.51504657514755
1999-01-07,308.6490475456511
1999-01-08,309.03649560693134
1999-01-11,309.10400678892205
1999-01-12,304.3274743485935
1999-01-13,298.9874560996966
1999-01-14,298.2544183972428
1999-01-15,307.56705401129756
1999-01-18,311.0479131812492
1999-01-19,309.463207485481
1999-01-20,306.61928523853726
1999-01-21,306.59613641845556
1999-01-22,304.298959525232
1999-01-25,307.0381083894289
1999-01-26,308.74838434291735
1999-01-27,309.27363215687205
1999-01-28,309.30946052147186
1999-01-29,314.5974072963133
1999-02-01,315.16234329924174
1999-02-02,310.97354448489244
1999-02-03,313.0115582089597
1999-02-04,313.1272445944509
1999-02-05,310.5614431373667
1999-02-08,310.0837857230746
1999-02-09,301.09172266428766
1999-02-10,299.9779240935254
1999-02-11,305.59330578246454
1999-02-12,300.86508136491864
1999-02-15,302.64089556198803
1999-02-16,297.92207765945795
1999-02-17,296.1273655383184
1999-02-18,300.62397540031395
1999-02-19,302.3570212845927
1999-02-22,307.29142530390936
1999-02-23,304.94633267305807
1999-02-24,300.20399032285553
1999-02-25,298.07532039211605
1999-02-26,297.17337416206215
1999-03-01,295.22479189746053
1999-03-02,291.99217158776895
1999-03-03,287.08828792737324
1999-03-04,291.32999184285234
1999-03-05,299.98339097343626
1999-03-08,305.6455892339354
1999-03-09,305.0936388871632
1999-03-10,309.4506262849795
1999-03-11,308.6099841822263
1999-03-12,307.97942552761464
1999-03-15,308.90547459365445
1999-03-16,309.8183363293613
1999-03-17,309.7381325660303
1999-03-18,309.90192013544174
1999-03-19,310.3327558786874
1999-03-22,311.214321751527
1999-03-23,305.5687192222449
1999-03-24,309.35298770472167
1999-03-25,311.78241314200005
1999-03-26,313.6034797754236
1999-03-29,315.5911416505152
1999-03-30,312.0623286069413
1999-03-31,313.85997463390373
1999-04-01,317.1231188608661
1999-04-02,318.5629514096101
1999-04-05,324.7921589099695
1999-04-06,323.94495927557796
1999-04-07,323.97078360417225
1999-04-08,332.00589328262635
1999-04-09,328.4316054054395
1999-04-12,329.57906367553545
1999-04-13,329.8692028425505
1999-04-14,330.5734765258302
1999-04-15,332.2754914908535
1999-04-16,333.6022883126584
1999-04-19,326.89496832601196
1999-04-20,327.72683350664835
1999-04-21,334.11163933904277
1999-04-22,335.3481188091279
1999-04-23,338.92321466828776
1999-04-26,340.2047591757919
1999-04-27,340.52824752736376
1999-04-28,342.528613042525
1999-04-29,344.3807319665374
1999-04-30,343.2860144579217
1999-05-03,345.24506466440164
1999-05-04,346.55022878117063
1999-05-05,342.64410435422025
1999-05-06,340.64639869834883
1999-05-07,339.36676214103477
1999-05-10,344.15584922623924
1999-05-11,347.17175897148695
1999-05-12,347.44771449128393
1999-05-13,350.47719624494863
1999-05-14,342.77029059129296
1999-05-17,342.6828823857164
1999-05-18,347.015008201133
1999-05-19,351.4162741328554
1999-05-20,350.33703665672857
1999-05-21,352.1211919516168
1999-05-24,352.91558690186497
1999-05-25,342.81206674753525
1999-05-26,339.10864642946376
1999-05-27,335.05213866780196
1999-05-28,340.90070543464196
1999-05-31,341.4504161448192
1999-06-01,339.346635831149
1999-06-02,339.48091993519347
1999-06-03,343.3569721445154
1999-06-04,348.1490986162308
1999-06-07,353.2969688355731
1999-06-08,349.62453919459193
1999-06-09,351.6684430458809
1999-06-10,352.68001145077653
1999-06-11,352.8819510591612
1999-06-14,351.65320150025195
1999-06-15,348.30351869813853
1999-06-16,353.2538929490815
1999-06-17,354.0304872562252
1999-06-18,355.83425024532704
1999-06-21,353.9057882420374
1999-06-22,352.37634168599976
1999-06-23,349.793207310602
1999-06-24,348.78580543095205
1999-06-25,352.38346121443817
1999-06-28,351.00248022909545
1999-06-29,352.3612502257818
1999-06-30,352.8727025669551
1999-07-01,355.59896691835667
1999-07-02,362.2927724145581
1999-07-05,368.1687284419397
1999-07-06,366.0852832428825
1999-07-07,362.428133210882
1999-07-08,360.086941443342
1999-07-09,362.37580804448055
1999-07-12,361.047033788532
1999-07-13,356.9107915967156
1999-07-14,363.8104120627882
1999-07-15,368.49369204574697
1999-07-16,367.78639285975527
1999-07-19,364.2359432448862
1999-07-20,356.46011540741637
1999-07-21,353.3875273728901
1999-07-22,348.8527115499049
1999-07-23,347.825492972123
1999-07-26,342.0462679937526
1999-07-27,342.6873055049674
1999-07-28,350.5234853101577
1999-07-29,347.63222032743795
1999-07-30,351.8443601214777
1999-08-02,350.17105106660904
1999-08-03,348.0657311172058
1999-08-04,341.65336544727523
1999-08-05,337.7038652503593
1999-08-06,335.6572591392359
1999-08-09,334.51503987795337
1999-08-10,331.74891811070734
1999-08-11,337.845448946567
1999-08-12,339.83263142152884
1999-08-13,347.8564037730908
1999-08-16,348.44596221664204
1999-08-17,351.95540703430896
1999-08-18,350.5687017461869
1999-08-19,351.25269567247307
1999-08-20,349.69484249128584
1999-08-23,351.24358480866715
1999-08-24,350.7747275062402
1999-08-25,356.06936903737596
1999-08-26,350.38649472867
1999-08-27,349.7206543138378
1999-08-30,346.9268356915372
1999-08-31,342.6311391757443
1999-09-01,343.96100656515733
1999-09-02,338.6742156074909
1999-09-03,344.62427034825055
1999-09-06,344.75145077478896
1999-09-07,348.37936555139913
1999-09-08,349.07842555069675
1999-09-09,357.7460043906521
1999-09-10,361.8052997310258
1999-09-13,361.4569888396184
1999-09-14,362.4101893177627
1999-09-15,358.66963039339055
1999-09-16,356.4257935519875
1999-09-17,359.94872156438004
1999-09-20,358.52538101666977
1999-09-21,353.56300721406154
1999-09-22,351.84035122721997
1999-09-23,348.993009645137
1999-09-24,345.41404674880397
1999-09-27,352.13002828257765
1999-09-28,353.69372575567377
1999-09-29,356.2609411027447
1999-09-30,359.3716759393081
1999-10-01,358.1039748511906
1999-10-04,366.55402035681846
1999-10-05,364.0340801457812
1999-10-06,365.9745784020556
1999-10-07,369.01673035314866
1999-10-08,374.81357609548985
1999-10-11,374.9516940987297
1999-10-12,377.17208853179983
1999-10-13,369.5360774759979
1999-10-14,365.23355469651403
1999-10-15,358.3456670292254
1999-10-18,356.90211459541155
1999-10-19,354.41080665479933
1999-10-20,359.6008135721255
1999-10-21,362.9160369622946
1999-10-22,371.65010742049617
1999-10-25,374.27281347743775
1999-10-26,376.81899725169467
1999-10-27,375.86807668388326
1999-10-28,381.3347714243188
1999-10-29,387.46690137144475
1999-11-01,394.14348087406995
1999-11-02,387.1563798182146
1999-11-03,391.94684434399096
1999-11-04,397.74001898899184
1999-11-05,404.12173423291296
1999-11-08,403.02719573523774
1999-11-09,399.64919704853224
1999-11-10,405.91372755924664
1999-11-11,418.62019759990955
1999-11-12,418.50443457459863
1999-11-15,422.9864403979244
1999-11-16,423.9877004537279
1999-11-17,425.7350275285641
1999-11-18,434.87252147673274
1999-11-19,440.36968677971623
1999-11-22,440.2646673649232
1999-11-23,441.34791991580437
1999-11-24,440.97790849518276
1999-11-25,443.9733461376684
1999-11-26,449.6167871412583
1999-11-29,442.3624450049542
1999-11-30,424.71277009110884
1999-12-01,430.5250225270714
1999-12-02,436.20903844366734
1999-12-03,445.39665641145183
1999-12-06,455.84338618594404
1999-12-07,460.36269533229404
1999-12-08,455.30557309769557
1999-12-09,455.59583586410156
1999-12-10,469.11681241588064
1999-12-13,472.3222215302325
1999-12-14,468.4622670057411
1999-12-15,468.23552844291663
1999-12-16,476.76384010052743
1999-12-17,479.08181894738226
1999-12-20,482.57346851436324
1999-12-21,500.606630926103
1999-12-22,502.9838856430728
1999-12-23,510.0474519580927
1999-12-24,513.3911185685033
1999-12-27,517.7300673564749
1999-12-28,521.8880103360049
1999-12-29,524.1172196517106
1999-12-30,519.331153874537
1999-12-31,521.7576728855329
2000-01-03,524.3794009830493
2000-01-04,500.8110633299306
2000-01-05,486.39191760666495
2000-01-06,477.94549929601584
2000-01-07,512.1078663367138
2000-01-10,529.0873775963571
2000-01-11,518.0980872458531
2000-01-12,511.35283813294683
2000-01-13,517.0126579123211
2000-01-14,511.48521231936394
2000-01-17,517.6601443084537
2000-01-18,531.3824579976923
2000-01-19,541.0338308878797
2000-01-20,551.2134309187776
2000-01-21,555.7884525635959
2000-01-24,543.9048919125992
2000-01-25,544.7919529232245
2000-01-26,547.9275164914505
2000-01-27,549.275329550318
2000-01-28,525.8475677453808
2000-01-31,535.4884808353034
2000-02-01,533.8488907923888
2000-02-02,565.9379813744375
2000-02-03,580.7078769383452
2000-02-04,617.8251828959887
2000-02-07,611.6813774149132
2000-02-08,631.1837798073733
2000-02-09,633.5348975618393
2000-02-10,633.0220967295968
2000-02-11,616.5478294207825
2000-02-14,624.8283015961339
2000-02-15,626.6321813663924
2000-02-16,635.5644261263384
2000-02-17,640.5640457142075
2000-02-18,629.1844837851614
2000-02-21,616.1760324268269
2000-02-22,610.4056063553849
2000-02-23,627.4797011650834
2000-02-24,623.1927737819437
2000-02-25,615.0636165970354
2000-02-28,620.9757741252815
2000-02-29,617.51345695362
2000-03-01,642.5783283189375
2000-03-02,649.8917979515224
2000-03-03,648.9814398556392
2000-03-06,666.5084817406073
2000-03-07,649.5160563105644
2000-03-08,639.6396740234951
2000-03-09,653.1772360560087
2000-03-10,658.8114883029044
2000-03-13,648.881122429092
2000-03-14,645.351051593593
2000-03-15,624.947301232108
2000-03-16,629.1185188960604
2000-03-17,643.4061017482375
2000-03-20,647.6309705589626
2000-03-21,654.001937439912
2000-03-22,674.6733346790907
2000-03-23,686.1606151252693
2000-03-24,696.2708159568217
2000-03-27,702.3823614354365
2000-03-28,690.596196806301
2000-03-29,666.7700822546957
2000-03-30,627.1523328134367
2000-03-31,640.2274200882418
2000-04-03,618.4309842413238
2000-04-04,596.3454009973584
2000-04-05,606.545448294704
2000-04-06,630.0195921143
2000-04-07,639.1655315956289
2000-04-10,633.0926483508949
2000-04-11,611.0141928398211
2000-04-12,569.2910619606743
2000-04-13,556.5568565409712
2000-04-14,517.3563839365206
2000-04-17,538.5744299318069
2000-04-18,569.5709485476696
2000-04-19,566.9538058568144
2000-04-20,559.6364596543004
2000-04-21,559.6364596543004
2000-04-24,542.0501344516466
2000-04-25,573.9351803542647
2000-04-26,601.8156711307889
2000-04-27,593.4799188340294
2000-04-28,595.6630881336133
2000-05-01,616.1398490607548
2000-05-02,605.5684273225096
2000-05-03,577.1697973826513
2000-05-04,584.8953063736978
2000-05-05,602.6405563270921
2000-05-08,583.1660142083463
2000-05-09,569.6637374606303
2000-05-10,551.4790171582142
2000-05-11,557.6285679346626
2000-05-12,567.3924716694892
2000-05-15,566.7471833912302
2000-05-16,594.9108473434343
2000-05-17,589.5568797519767
2000-05-18,587.9242471155283
2000-05-19,567.8905407507832
2000-05-22,565.282839105826
2000-05-23,537.1013760202864
2000-05-24,545.1009060452608
2000-05-25,544.1818997855322
2000-05-26,543.4981370152607
2000-05-29,545.9935512873167
2000-05-30,568.9368123729316
2000-05-31,565.6061127612196
2000-06-01,591.805382829888
2000-06-02,611.3731316195393
2000-06-05,609.2118922385704
2000-06-06,606.0367416573336
2000-06-07,599.7476883596559
2000-06-08,605.4170515412544
2000-06-09,610.8763567730751
2000-06-12,618.6857773400334
2000-06-13,627.9546593608717
2000-06-14,635.5821634591863
2000-06-15,648.1717391697345
2000-06-16,646.0837514111017
2000-06-19,655.1570418414419
2000-06-20,665.0401440540501
2000-06-21,659.8121085426493
2000-06-22,648.6173309866577
2000-06-23,645.6488618672314
2000-06-26,657.9732823170095
2000-06-27,652.5343100691047
2000-06-28,656.0552219691442
2000-06-29,649.728529276074
2000-06-30,658.0343857970141
2000-07-03,659.1537235760045
2000-07-04,663.31922886405
2000-07-05,662.8166000887434
2000-07-06,660.1202840172699
2000-07-07,674.1320088399677
2000-07-10,664.3964820715778
2000-07-11,668.6436568647581
2000-07-12,694.2842655770116
2000-07-13,704.6309190866825
2000-07-14,712.6569191431425
2000-07-17,720.5574870002205
2000-07-18,713.1913123090785
2000-07-19,707.0368365496927
2000-07-20,718.734238565522
2000-07-21,729.4899608276477
2000-07-24,725.331528827011
2000-07-25,732.4036906115259
2000-07-26,735.0963491370587
2000-07-27,708.3610071269908
2000-07-28,675.0500516154378
2000-07-31,678.2024629110006
2000-08-01,671.2766436909042
2000-08-02,672.6475768011877
2000-08-03,676.9477212831591
2000-08-04,690.3014621834475
2000-08-07,688.1611694523582
2000-08-08,716.9786063984924
2000-08-09,721.2523745254008
2000-08-10,713.661670507566
2000-08-11,706.2915763393237
2000-08-14,722.7949007669433
2000-08-15,722.6303346406935
2000-08-16,727.7017093875274
2000-08-17,735.8259337301586
2000-08-18,739.1185862870076
2000-08-21,734.3546728289919
2000-08-22,741.5998438797271
2000-08-23,735.3714008221774
2000-08-24,743.1689652794283
2000-08-25,748.41824122451
2000-08-28,744.9713592054626
2000-08-29,735.0798076719847
2000-08-30,740.4438936213674
2000-08-31,749.2210739178471
2000-09-01,762.6783989759056
2000-09-04,762.3755858058682
2000-09-05,757.3759928871058
2000-09-06,737.7500762978966
2000-09-07,731.2680735420421
2000-09-08,707.9639864302221
2000-09-11,690.070840961267
2000-09-12,670.2114815886233
2000-09-13,684.3637099900429
2000-09-14,711.5364969677019
2000-09-15,713.1181826891341
2000-09-18,686.2666710052662
2000-09-19,698.5527339152733
2000-09-20,693.5450398157625
2000-09-21,673.1988707566748
2000-09-22,670.9085051088775
2000-09-25,677.8607050794287
2000-09-26,664.4888398282002
2000-09-27,638.5563544062245
2000-09-28,651.7070941220107
2000-09-29,643.1493290646645
2000-10-02,648.6050778336892
2000-10-03,650.628375112938
2000-10-04,657.6201265935374
2000-10-05,673.8562718402517
2000-10-06,646.532060121652
2000-10-09,645.0991852658992
2000-10-10,647.8525858796262
2000-10-11,628.1474003375719
2000-10-12,620.8725163303263
2000-10-13,645.306661852558
2000-10-16,662.3259688273051
2000-10-17,634.2214651937759
2000-10-18,614.5178178320125
2000-10-19,649.6428435119498
2000-10-20,669.787102282612
2000-10-23,668.4429275862238
2000-10-24,649.1490306882623
2000-10-25,555.156630263877
2000-10-26,547.1943190087221
2000-10-27,529.0650099144073
2000-10-30,511.41028122238095
2000-10-31,547.6734130020407
2000-11-01,544.1635269775138
2000-11-02,540.0701157766637
2000-11-03,549.3426824584716
2000-11-06,546.7969404626248
2000-11-07,533.239468970134
2000-11-08,527.8754650246862
2000-11-09,514.3320170474937
2000-11-10,497.0358212997897
2000-11-13,492.3303157077279
2000-11-14,503.57170280061376
2000-11-15,494.70533554076724
2000-11-16,473.4156840595813
2000-11-17,468.3025455786835
2000-11-20,470.2811452204518
2000-11-21,478.8260422073328
2000-11-22,469.0015825517474
2000-11-23,476.57062759164967
2000-11-24,483.5087798710208
2000-11-27,492.4671026945344
2000-11-28,474.19003544760517
2000-11-29,463.36777453786715
2000-11-30,464.98568991568976
2000-12-01,475.4086710897834
2000-12-04,466.8607551633577
2000-12-05,491.53699979343486
2000-12-06,491.7014343669373
2000-12-07,487.8755555591332
2000-12-08,519.5209432934522
2000-12-11,523.6848399916308
2000-12-12,502.06988288847555
2000-12-13,482.780681813542
2000-12-14,489.1409886904016
2000-12-15,484.362026734481
2000-12-18,476.37087432799706
2000-12-19,464.17865046069755
2000-12-20,444.95740510694526
2000-12-21,441.52645639378113
2000-12-22,455.56031087609944
2000-12-25,455.610562756094
2000-12-26,456.70695069042966
2000-12-27,460.7382832779637
2000-12-28,460.272418452318
2000-12-29,464.7755914401493
2001-01-01,464.7537896484776
2001-01-02,446.9546784443775
2001-01-03,471.1888962100696
2001-01-04,467.6162088694287
2001-01-05,450.86890284032813
2001-01-08,450.6604534664739
2001-01-09,445.8913495701207
2001-01-10,445.9527227357046
2001-01-11,464.1593059846701
2001-01-12,459.33000665391194
2001-01-15,460.76923393983435
2001-01-16,458.58430839829333
2001-01-17,468.6309040946157
2001-01-18,474.444850345597
2001-01-19,495.53749306037497
2001-01-22,489.59810044766857
2001-01-23,499.26879503645404
2001-01-24,497.6646226239489
2001-01-25,485.7566581204964
2001-01-26,486.62983074187724
2001-01-29,499.88646703045714
2001-01-30,502.1466445185612
2001-01-31,499.3861366757449
2001-02-01,498.41104643383136
2001-02-02,487.8890220190056
2001-02-05,487.12691701676647
2001-02-06,484.76351800641817
2001-02-07,469.47078843630777
2001-02-08,467.50070187370915
2001-02-09,457.5266616327618
2001-02-12,456.57700484394894
2001-02-13,451.58730493911395
2001-02-14,449.3977714484989
2001-02-15,453.8232586419052
2001-02-16,403.47711347765073
2001-02-19,406.62294726870925
2001-02-20,392.30400256896803
2001-02-21,383.70222654603685
2001-02-22,387.95603616228317
2001-02-23,382.6664423368732
2001-02-26,388.5664630103925
2001-02-27,382.9372595083757
2001-02-28,383.07692549595833
2001-03-01,380.4814481741826
2001-03-02,372.49319162416674
2001-03-05,372.7125943344736
2001-03-06,385.14299684072205
2001-03-07,387.6536459121794
2001-03-08,380.9908980248434
2001-03-09,376.4376458331643
2001-03-12,363.99275544106246
2001-03-13,364.2474800929826
2001-03-14,354.94799092486136
2001-03-15,354.0753494376899
2001-03-16,349.8311597798638
2001-03-19,356.6247871255081
2001-03-20,348.99066524124004
2001-03-21,342.3218200908479
2001-03-22,348.35840488616185
2001-03-23,346.44635146971314
2001-03-26,349.121830178424
2001-03-27,350.7677447765319
2001-03-28,332.2183431696748
2001-03-29,328.90617127079685
2001-03-30,337.32152601029526
2001-04-02,338.5608815530637
2001-04-03,324.15413920365046
2001-04-04,325.26502236836166
2001-04-05,332.6506501298723
2001-04-06,329.074852773514
2001-04-09,331.6580087301822
2001-04-10,345.11924697005946
2001-04-11,343.74357520242734
2001-04-12,355.76027298726024
2001-04-13,355.76027298726024
2001-04-16,349.99547924863947
2001-04-17,353.6057535493351
2001-04-18,371.8795135593199
2001-04-19,379.3177850772433
2001-04-20,376.4213648183645
2001-04-23,365.5809092438288
2001-04-24,361.0050138229701
2001-04-25,365.80439192673936
2001-04-26,364.44170871312366
2001-04-27,365.5761113602022
2001-04-30,368.6907472547719
2001-05-01,369.1896459946293
2001-05-02,376.7170752397244
2001-05-03,371.9575969097791
2001-05-04,372.92204643208515
2001-05-07,373.85451712714155
2001-05-08,375.36712667857427
2001-05-09,372.68806502404254
2001-05-10,372.7771431624545
2001-05-11,365.0674993831091
2001-05-14,360.9969390070869
2001-05-15,362.97718593859156
2001-05-16,369.1594461624264
2001-05-17,374.43993260652644
2001-05-18,375.58743025729734
2001-05-21,376.0301386797041
2001-05-22,385.6790520531626
2001-05-23,380.54852392342906
2001-05-24,378.9993283476337
2001-05-25,376.1089620217578
2001-05-28,376.56056000055605
2001-05-29,374.8869640285181
2001-05-30,364.06253721666394
2001-05-31,364.79407925222137
2001-06-01,371.6501612640239
2001-06-04,373.0595507503685
2001-06-05,371.66054626841907
2001-06-06,370.2272906783284
2001-06-07,372.02359118468263
2001-06-08,368.53780512230395
2001-06-11,367.15773466540287
2001-06-12,366.7142889657935
2001-06-13,364.91011134165734
2001-06-14,360.93187252035904
2001-06-15,356.3610896295043
2001-06-18,351.92677466997344
2001-06-19,351.3325599046076
2001-06-20,350.68678223957943
2001-06-21,351.04887366853353
2001-06-22,352.40972057633
2001-06-25,351.63136362593553
2001-06-26,349.855179482041
2001-06-27,345.5740631658343
2001-06-28,346.43795597228785
2001-06-29,354.0287988174461
2001-07-02,354.5552424060605
2001-07-03,356.29293966347984
2001-07-04,354.6537388695917
2001-07-05,352.07133982293794
2001-07-06,345.98785029267736
2001-07-09,345.0669932889377
2001-07-10,341.6852721643811
2001-07-11,339.78024562079565
2001-07-12,344.33328109901885
2001-07-13,345.0610582406502
2001-07-16,341.0698433805385
2001-07-17,344.15793803824675
2001-07-18,340.2541744280331
2001-07-19,341.881839766734
2001-07-20,341.750686718305
2001-07-23,340.2324087653245
2001-07-24,340.2180183044913
2001-07-25,342.6695229380907
2001-07-26,343.0498361542524
2001-07-27,345.7949817404394
2001-07-30,346.08473884775384
2001-07-31,349.158142173291
2001-08-01,349.4532152667252
2001-08-02,350.3576367069838
2001-08-03,350.1105045997539
2001-08-06,351.959046638771
2001-08-07,350.2424523126641
2001-08-08,345.31031876227746
2001-08-09,344.32765622634315
2001-08-10,341.5509802059622
2001-08-13,340.7741179377015
2001-08-14,337.5985847945161
2001-08-15,337.2059003554988
2001-08-16,337.57318351548753
2001-08-17,332.3813072248091
2001-08-20,330.8332947423747
2001-08-21,327.8248154262208
2001-08-22,332.6698158197567
2001-08-23,332.95302230539346
2001-08-24,337.1648033750325
2001-08-27,337.0353449900078
2001-08-28,333.17707871941036
2001-08-29,330.07796209752047
2001-08-30,325.8322704156541
2001-08-31,323.76100632714525
2001-09-03,323.4589058894856
2001-09-04,327.6364275827559
2001-09-05,325.34263428469757
2001-09-06,324.7982616483559
2001-09-07,323.2580970321582
2001-09-10,321.12682844938223
2001-09-11,307.26185025758997
2001-09-12,309.88745746199805
2001-09-13,307.22675233528787
2001-09-14,298.99322572692773
2001-09-17,299.2232643546755
2001-09-18,294.08254413451334
2001-09-19,289.9279990164541
2001-09-20,281.46790737994434
2001-09-21,282.1631655992605
2001-09-24,287.229321577263
2001-09-25,289.56503444672757
2001-09-26,284.5526678111535
2001-09-27,285.1949101713309
2001-09-28,292.3007725817882
2001-10-01,290.90126236742253
2001-10-02,293.83756461753626
2001-10-03,297.7089220066061
2001-10-04,299.82355872659025
2001-10-05,300.80275419971366
2001-10-08,301.23920299729934
2001-10-09,301.42751373727776
2001-10-10,304.302880874174
2001-10-11,310.29306459214297
2001-10-12,309.2188106973023
2001-10-15,306.8044399995514
2001-10-16,309.5834901659187
2001-10-17,303.8813370844967
2001-10-18,299.72042669632305
2001-10-19,299.8932352991693
2001-10-22,301.78789085509266
2001-10-23,303.59078462387737
2001-10-24,303.1049036182432
2001-10-25,305.27543942856124
2001-10-26,308.0086741085006
2001-10-29,304.06682186742535
2001-10-30,297.77708443236145
2001-10-31,299.17012468697567
2001-11-01,302.16084172954754
2001-11-02,302.85723639438436
2001-11-05,304.31148848027885
2001-11-06,305.1021522075227
2001-11-07,307.3828037318558
2001-11-08,307.38642967742004
2001-11-09,308.2915605314761
2001-11-12,308.3871973718504
2001-11-13,313.2656243967407
2001-11-14,314.93018692758636
2001-11-15,309.13950014607053
2001-11-16,312.20877081193527
2001-11-19,319.3382697300055
2001-11-20,316.302400645737
2001-11-21,312.26482788242356
2001-11-22,315.66103519732
2001-11-23,316.7151838399873
2001-11-26,318.4574012931411
2001-11-27,319.62506428542923
2001-11-28,318.8751911871217
2001-11-29,321.5305586958539
2001-11-30,325.1250872670381
2001-12-03,322.3697784437618
2001-12-04,328.5414429270403
2001-12-05,336.49331214733553
2001-12-06,335.79671487598864
2001-12-07,335.84643484607045
2001-12-10,332.5145827064866
2001-12-11,332.33457799329057
2001-12-12,334.9819933538979
2001-12-13,326.9328055367052
2001-12-14,326.9097364131076
2001-12-17,330.26427282160824
2001-12-18,330.30430026618
2001-12-19,326.8202445837982
2001-12-20,325.01300512193995
2001-12-21,327.3433799802327
2001-12-24,326.43520527050543
2001-12-25,326.43520527050543
2001-12-26,326.34764629959915
2001-12-27,331.1045069686431
2001-12-28,333.50692065102226
