Date,USA EQUAL WEIGHTED
1999-08-04,1198.9376067017404
1999-08-05,1197.622963599898
1999-08-06,1190.3114452106252
1999-08-09,1198.7824929120206
1999-08-10,1179.879794783951
1999-08-11,1204.385963323304
1999-08-12,1201.898627965584
1999-08-13,1228.13346008427
1999-08-16,1229.136545024132
1999-08-17,1245.504851128589
1999-08-18,1229.1427766291615
1999-08-19,1216.483481994683
1999-08-20,1225.9808693714872
1999-08-23,1248.4170157586925
1999-08-24,1251.1520912546453
1999-08-25,1263.593584573883
1999-08-26,1252.778239628902
1999-08-27,1238.8901014846351
1999-08-30,1220.10482869518
1999-08-31,1200.4393156555439
1999-09-01,1201.9076970764283
1999-09-02,1178.3802742845899
1999-09-03,1217.8720701032719
1999-09-06,1220.750383749763
1999-09-07,1212.9020267173044
1999-09-08,1206.120858841731
1999-09-09,1213.5673558296694
1999-09-10,1226.8818925728629
1999-09-13,1230.0680944198778
1999-09-14,1218.4057266090272
1999-09-15,1212.782561655571
1999-09-16,1206.3644246075296
1999-09-17,1216.3677506114066
1999-09-20,1210.6862057958167
1999-09-21,1180.5551302816305
1999-09-22,1176.4657673625281
1999-09-23,1163.1098449826409
1999-09-24,1154.334420133261
1999-09-27,1161.229063960063
1999-09-28,1150.0112344974525
1999-09-29,1137.5763707370063
1999-09-30,1143.0970235183938
1999-10-01,1133.83823850323
1999-10-04,1147.96002954996
1999-10-05,1143.3077675766008
1999-10-06,1156.2205331019904
1999-10-07,1149.1265006830881
1999-10-08,1168.9698805395199
1999-10-11,1166.932136159597
1999-10-12,1138.384326370553
1999-10-13,1114.7444816646473
1999-10-14,1116.4737807296503
1999-10-15,1077.7260865694018
1999-10-18,1084.7566806153727
1999-10-19,1093.0983335109174
1999-10-20,1109.842765271783
1999-10-21,1102.9221632360782
1999-10-22,1132.7751918929691
1999-10-25,1130.9779576427518
1999-10-26,1129.169922663197
1999-10-27,1147.4806236045804
1999-10-28,1185.0245654827802
1999-10-29,1206.0891053917446
1999-11-01,1200.0006407340215
1999-11-02,1199.1812060097905
1999-11-03,1200.9127659622982
1999-11-04,1208.168277027007
1999-11-05,1218.0062057015277
1999-11-08,1227.6268124298451
1999-11-09,1213.9877559202857
1999-11-10,1213.6062558736999
1999-11-11,1219.4177084697233
1999-11-12,1244.6954733691975
1999-11-15,1252.3033756133652
1999-11-16,1270.0455364116867
1999-11-17,1251.1654049945723
1999-11-18,1269.1228989860585
1999-11-19,1264.591642096575
1999-11-22,1252.6498011266178
1999-11-23,1243.8530603359254
1999-11-24,1260.7198893277223
1999-11-25,1260.9053802383635
1999-11-26,1269.4097726675473
1999-11-29,1265.2935721087354
1999-11-30,1260.630059771559
1999-12-01,1260.035238036045
1999-12-02,1274.0653996616852
1999-12-03,1295.6776319991484
1999-12-06,1259.7427028369132
1999-12-07,1247.3449673770958
1999-12-08,1241.6266164913807
1999-12-09,1247.2306709306558
1999-12-10,1252.371521107414
1999-12-13,1253.8153138659547
1999-12-14,1256.229088365612
1999-12-15,1265.0234401491796
1999-12-16,1249.4655139601578
1999-12-17,1262.5479432517673
1999-12-20,1260.2638862887611
1999-12-21,1269.0489552576207
1999-12-22,1274.0247805568263
1999-12-23,1287.772741667955
1999-12-24,1287.772741667955
1999-12-27,1292.0959749723759
1999-12-28,1305.4531334136614
1999-12-29,1320.8650299571063
1999-12-30,1328.579965269439
1999-12-31,1335.8811059893787
2000-01-03,1300.0408936323208
2000-01-04,1243.7494558856836
2000-01-05,1242.9486598354467
2000-01-06,1252.387338075207
2000-01-07,1293.1943639147435
2000-01-10,1308.9823846714505
2000-01-11,1289.7009401942194
2000-01-12,1282.2280715229251
2000-01-13,1297.6988853318182
2000-01-14,1318.766163026191
2000-01-17,1324.0632005747939
2000-01-18,1307.8555452920625
2000-01-19,1311.891945928896
2000-01-20,1299.373478439615
2000-01-21,1301.4151911524157
2000-01-24,1273.4311041105943
2000-01-25,1263.3820349667858
2000-01-26,1274.4155112608491
2000-01-27,1287.667054937764
2000-01-28,1266.8702415059036
2000-01-31,1283.9802314496278
2000-02-01,1302.596644944861
2000-02-02,1305.3575437880513
2000-02-03,1299.636976251471
2000-02-04,1298.0702948607004
2000-02-07,1295.1451349543586
2000-02-08,1288.8059025578732
2000-02-09,1259.4323007074734
2000-02-10,1259.3580263578438
2000-02-11,1239.3895777948937
2000-02-14,1249.801455245621
2000-02-15,1259.3071900757461
2000-02-16,1252.166714337235
2000-02-17,1251.9359569311932
2000-02-18,1223.236460704105
2000-02-21,1220.8198545561156
2000-02-22,1197.9743333280321
2000-02-23,1202.8157289693206
2000-02-24,1207.659428971609
2000-02-25,1219.11404935462
2000-02-28,1243.6262329111125
2000-02-29,1264.3494949160668
2000-03-01,1265.2604389697174
2000-03-02,1260.0524925420061
2000-03-03,1285.9851255262406
2000-03-06,1266.241263081596
2000-03-07,1239.3526650993222
2000-03-08,1247.0695422983958
2000-03-09,1250.4055238391352
2000-03-10,1253.2291705920688
2000-03-13,1248.777593677672
2000-03-14,1240.0257161622935
2000-03-15,1281.2095116946982
2000-03-16,1352.0809840790653
2000-03-17,1345.922196002037
2000-03-20,1335.2884612678092
2000-03-21,1356.7395021609327
2000-03-22,1367.616784917199
2000-03-23,1374.2867709881618
2000-03-24,1372.7421830237029
2000-03-27,1365.026766934505
2000-03-28,1363.0895701099776
2000-03-29,1386.4917957417824
2000-03-30,1391.5401272173103
2000-03-31,1406.0011491861765
2000-04-03,1419.998335217019
2000-04-04,1414.4675239621188
2000-04-05,1400.7863059575825
2000-04-06,1421.6510247375118
2000-04-07,1415.816120313618
2000-04-10,1418.125993410399
2000-04-11,1426.343834534065
2000-04-12,1439.2731563973637
2000-04-13,1428.3720881514064
2000-04-14,1349.5715784298936
2000-04-17,1369.7416062989523
2000-04-18,1397.2841791772128
2000-04-19,1407.3936814500594
2000-04-20,1424.1455058185197
2000-04-21,1424.1455058185197
2000-04-24,1435.4170444046724
2000-04-25,1494.8349310947913
2000-04-26,1489.2176089095672
2000-04-27,1499.6632386804047
2000-04-28,1495.2468097460917
2000-05-01,1513.0482846875318
2000-05-02,1499.6029776040052
2000-05-03,1498.770880955476
2000-05-04,1500.386388587274
2000-05-05,1515.015549360285
2000-05-08,1518.573988133832
2000-05-09,1500.5499659021682
2000-05-10,1473.5775100170915
2000-05-11,1514.3531201656078
2000-05-12,1516.2018497477327
2000-05-15,1523.1559640792634
2000-05-16,1553.1487047864896
2000-05-17,1559.775869310592
2000-05-18,1555.70710613627
2000-05-19,1535.2777316096647
2000-05-22,1513.4077271488281
2000-05-23,1497.9498451894779
2000-05-24,1516.6321730818356
2000-05-25,1495.6308057318895
2000-05-26,1458.9759354698042
2000-05-29,1456.1451101126352
2000-05-30,1474.304285687167
2000-05-31,1480.7267225919873
2000-06-01,1499.0734892960197
2000-06-02,1499.2287475098851
2000-06-05,1485.8656536845622
2000-06-06,1455.557309000331
2000-06-07,1460.6379844342318
2000-06-08,1456.2096103145266
2000-06-09,1460.6060575219888
2000-06-12,1447.7658368731945
2000-06-13,1444.7697255847388
2000-06-14,1449.7222901108844
2000-06-15,1456.272733199065
2000-06-16,1427.2592610848594
2000-06-19,1430.3732427427854
2000-06-20,1427.7512059103708
2000-06-21,1440.053804803896
2000-06-22,1433.3192210959223
2000-06-23,1431.6873921825743
2000-06-26,1432.8541418905913
2000-06-27,1427.4781849385415
2000-06-28,1426.8780414702649
2000-06-29,1413.0105073895581
2000-06-30,1388.041827141018
2000-07-03,1423.2326936985721
2000-07-04,1425.7799333461874
2000-07-05,1407.3037110464554
2000-07-06,1413.0693888787964
2000-07-07,1435.3674672727122
2000-07-10,1435.2116739521261
2000-07-11,1448.3764723716524
2000-07-12,1467.5403694134995
2000-07-13,1482.2718483107722
2000-07-14,1488.1692592861293
2000-07-17,1488.850745462312
2000-07-18,1483.5846381039814
2000-07-19,1490.527047059739
2000-07-20,1498.9882895292708
2000-07-21,1471.4487656935235
2000-07-24,1460.1302320938787
2000-07-25,1448.2490220739473
2000-07-26,1428.049851116551
2000-07-27,1442.330968479379
2000-07-28,1439.727025111772
2000-07-31,1448.041793738264
2000-08-01,1465.1758703929381
2000-08-02,1487.3142818744693
2000-08-03,1509.884569743598
2000-08-04,1519.583358881604
2000-08-07,1539.1127908941075
2000-08-08,1564.095173257963
2000-08-09,1556.1778026570591
2000-08-10,1528.3762652987073
2000-08-11,1553.9554696128073
2000-08-14,1571.2898641950287
2000-08-15,1544.0514400069972
2000-08-16,1543.4037106173444
2000-08-17,1546.032564304188
2000-08-18,1550.5335250966125
2000-08-21,1560.1086147267422
2000-08-22,1572.0621689051543
2000-08-23,1575.3969134582906
2000-08-24,1562.0946247293334
2000-08-25,1559.4444174774346
2000-08-28,1572.1797089109727
2000-08-29,1574.356938147194
2000-08-30,1580.1746751365497
2000-08-31,1600.9412135404284
2000-09-01,1582.3364350476643
2000-09-04,1582.7761195077753
2000-09-05,1611.4356036044464
2000-09-06,1633.6044276338341
2000-09-07,1645.9447358496416
2000-09-08,1654.40696475535
2000-09-11,1665.0479893899235
2000-09-12,1663.6166233348645
2000-09-13,1657.4044176569125
2000-09-14,1658.6793170105248
2000-09-15,1640.0724087076385
2000-09-18,1622.879926671857
2000-09-19,1623.8978474249202
2000-09-20,1620.3974398721627
2000-09-21,1605.5381542770413
2000-09-22,1566.6450281504665
2000-09-25,1575.5885319822241
2000-09-26,1555.4933171538719
2000-09-27,1554.6277929069768
2000-09-28,1583.967004483048
2000-09-29,1573.6418038531997
2000-10-02,1568.9365313242192
2000-10-03,1571.9899991232771
2000-10-04,1583.432980669169
2000-10-05,1581.134563803617
2000-10-06,1553.1596344176319
2000-10-09,1558.1110793846644
2000-10-10,1546.573268547184
2000-10-11,1514.3861363099827
2000-10-12,1496.6761776873566
2000-10-13,1530.3910543520217
2000-10-16,1562.09565878208
2000-10-17,1529.525516686519
2000-10-18,1528.07214948081
2000-10-19,1579.6901226354669
2000-10-20,1590.9428539980238
2000-10-23,1599.3854316582065
2000-10-24,1610.5001115522198
2000-10-25,1605.1804562242432
2000-10-26,1604.3580448174596
2000-10-27,1596.6680733664725
2000-10-30,1630.7826629825129
2000-10-31,1658.1796825479892
2000-11-01,1638.6070697607363
2000-11-02,1644.6714547607357
2000-11-03,1634.2261968772782
2000-11-06,1643.5193661607473
2000-11-07,1645.377405061832
2000-11-08,1645.8866892685382
2000-11-09,1628.597053147656
2000-11-10,1592.354008473883
2000-11-13,1589.6574538734615
2000-11-14,1615.5402199218345
2000-11-15,1623.1447587655598
2000-11-16,1618.620681399538
2000-11-17,1617.0219027945132
2000-11-20,1599.7643425529625
2000-11-21,1605.611276154907
2000-11-22,1583.9003252287614
2000-11-23,1586.063352629323
2000-11-24,1611.2806494033807
2000-11-27,1600.0676865822184
2000-11-28,1576.821939446257
2000-11-29,1576.2797581950902
2000-11-30,1540.093268443522
2000-12-01,1552.3772781565237
2000-12-04,1533.5374108992744
2000-12-05,1588.801270312485
2000-12-06,1563.0621508379947
2000-12-07,1542.334568478019
2000-12-08,1586.039907098311
2000-12-11,1620.9374294981762
2000-12-12,1621.0879729172684
2000-12-13,1601.0628902554947
2000-12-14,1552.5785151536413
2000-12-15,1512.478695156281
2000-12-18,1534.2028369573445
2000-12-19,1527.6396743332305
2000-12-20,1461.383348193053
2000-12-21,1456.7895751539002
2000-12-22,1486.1326533319996
2000-12-25,1486.1326533319996
2000-12-26,1491.8291852476523
2000-12-27,1514.1536455826517
2000-12-28,1538.2591734430332
2000-12-29,1501.2935006929672
2001-01-01,1501.2935006929672
2001-01-02,1447.7501302570865
2001-01-03,1514.6532081411033
2001-01-04,1510.1597497266457
2001-01-05,1463.6720049710468
2001-01-08,1469.2157675539495
2001-01-09,1491.3338700081492
2001-01-10,1510.4545197055252
2001-01-11,1512.7790100368734
2001-01-12,1510.6183792577137
2001-01-15,1521.5236342913697
2001-01-16,1537.1646978696183
2001-01-17,1557.0524438193495
2001-01-18,1539.4904902258413
2001-01-19,1541.0374917533961
2001-01-22,1547.9215666564173
2001-01-23,1566.7481321180562
2001-01-24,1605.5396228414618
2001-01-25,1603.2180052168258
2001-01-26,1593.1731604649208
2001-01-29,1620.3160789611882
2001-01-30,1621.92762851485
2001-01-31,1608.16783280384
2001-02-01,1594.461704652629
2001-02-02,1582.9963083474152
2001-02-05,1574.830741573121
2001-02-06,1592.6339575042366
2001-02-07,1587.2522316501738
2001-02-08,1608.5205763996673
2001-02-09,1577.9118936797486
2001-02-12,1586.0111196460534
2001-02-13,1595.346095206563
2001-02-14,1597.0060811296898
2001-02-15,1636.129429552863
2001-02-16,1588.4987786060137
2001-02-19,1580.0442692754657
2001-02-20,1578.2153938757133
2001-02-21,1549.9511666086298
2001-02-22,1547.1553775509994
2001-02-23,1537.2716986266541
2001-02-26,1568.5715188181032
2001-02-27,1543.776127740084
2001-02-28,1530.1235025462754
2001-03-01,1514.5819517213165
2001-03-02,1505.6827313103709
2001-03-05,1525.0951807190113
2001-03-06,1536.8359312099317
2001-03-07,1560.0058035670336
2001-03-08,1553.9368096852959
2001-03-09,1523.0567845819148
2001-03-12,1469.997295745668
2001-03-13,1495.653918472434
2001-03-14,1467.5334216295503
2001-03-15,1474.9099064904772
2001-03-16,1457.3020830336259
2001-03-19,1485.117488338427
2001-03-20,1451.9488512866233
2001-03-21,1432.49392615248
2001-03-22,1440.5501280344251
2001-03-23,1446.5211378467884
2001-03-26,1465.2103990285366
2001-03-27,1486.8262072682935
2001-03-28,1469.3838482757333
2001-03-29,1478.99834479153
2001-03-30,1490.2132733641038
2001-04-02,1472.0672549821622
2001-04-03,1409.9244459505758
2001-04-04,1387.9905933291352
2001-04-05,1450.053667139355
2001-04-06,1404.6885701945316
2001-04-09,1424.2371085676677
2001-04-10,1484.8513513752857
2001-04-11,1483.703085931126
2001-04-12,1487.97250880605
2001-04-13,1487.97250880605
2001-04-16,1498.9945473172081
2001-04-17,1520.7251359980169
2001-04-18,1594.990294127857
2001-04-19,1586.6861616566475
2001-04-20,1551.6756235102553
2001-04-23,1532.9659515586698
2001-04-24,1532.5917712214107
2001-04-25,1547.042688624569
2001-04-26,1553.2081083511725
2001-04-27,1590.248085631698
2001-04-30,1606.0467923646536
2001-05-01,1615.0653248371038
2001-05-02,1625.7753893960537
2001-05-03,1593.0585618276675
2001-05-04,1611.5025250339468
2001-05-07,1609.0962899649953
2001-05-08,1619.0449206478295
2001-05-09,1616.867319445573
2001-05-10,1626.1831689712246
2001-05-11,1630.512475071852
2001-05-14,1635.8254114430479
2001-05-15,1630.6223631548535
2001-05-16,1668.8429436509707
2001-05-17,1687.8310710251412
2001-05-18,1696.7492648847108
2001-05-21,1729.4176293580715
2001-05-22,1743.2474455346726
2001-05-23,1726.7488751499957
2001-05-24,1739.5012673171298
2001-05-25,1727.908793152437
2001-05-28,1721.3792848939108
2001-05-29,1716.4517613982348
2001-05-30,1677.67117887863
2001-05-31,1710.7300613685302
2001-06-01,1721.1699694718573
2001-06-04,1721.4313690703211
2001-06-05,1743.2115412604935
2001-06-06,1730.4310668680328
2001-06-07,1728.6632679707727
2001-06-08,1716.482003620008
2001-06-11,1711.5122826763948
2001-06-12,1697.0417822647673
2001-06-13,1677.8864622994843
2001-06-14,1626.187606928612
2001-06-15,1614.8171038925593
2001-06-18,1603.4010387656342
2001-06-19,1612.8419701939572
2001-06-20,1637.6827082259435
2001-06-21,1644.1880610136323
2001-06-22,1627.4469707537642
2001-06-25,1609.2780890053923
2001-06-26,1611.9146293865228
2001-06-27,1617.041513462069
2001-06-28,1656.9038600908693
2001-06-29,1670.5039584479612
2001-07-02,1683.0991898619945
2001-07-03,1677.085193440122
2001-07-04,1678.9690018158453
2001-07-05,1683.051227113307
2001-07-06,1633.5101625108869
2001-07-09,1632.9777638608487
2001-07-10,1600.4294715686426
2001-07-11,1590.6540606789997
2001-07-12,1645.4705363025298
2001-07-13,1655.8658125730487
2001-07-16,1630.6092619905025
2001-07-17,1652.504430190092
2001-07-18,1606.1430059382537
2001-07-19,1618.7465477639782
2001-07-20,1603.1516501385256
2001-07-23,1590.1224667405127
2001-07-24,1549.8367040860132
2001-07-25,1560.8621372671803
2001-07-26,1581.3919982247558
2001-07-27,1589.1633255020315
2001-07-30,1586.5002471479197
2001-07-31,1595.837805786263
2001-08-01,1595.2941228599564
2001-08-02,1597.0437758324865
2001-08-03,1583.612149984485
2001-08-06,1575.8604224111125
2001-08-07,1584.3722430824541
2001-08-08,1560.5049084221212
2001-08-09,1536.4093996256777
2001-08-10,1531.3530753028854
2001-08-13,1529.5916766082637
2001-08-14,1529.5865316998495
2001-08-15,1493.7018723513959
2001-08-16,1496.6973114040902
2001-08-17,1470.4343160694123
2001-08-20,1482.739542663589
2001-08-21,1469.7789834542762
2001-08-22,1467.1246313457448
2001-08-23,1476.473322182993
2001-08-24,1499.2445875305202
2001-08-27,1500.0751484941175
2001-08-28,1482.9457571177475
2001-08-29,1467.3023678514244
2001-08-30,1448.1036451607522
2001-08-31,1459.528249796605
2001-09-03,1462.6682322404522
2001-09-04,1487.1540563876172
2001-09-05,1483.325014822775
2001-09-06,1447.731530888359
2001-09-07,1398.1947305840222
2001-09-10,1404.770163215639
2001-09-11,1392.3077433193575
2001-09-12,1394.9981187964277
2001-09-13,1390.9281584146042
2001-09-14,1372.3441736780198
2001-09-17,1281.6030762461382
2001-09-18,1266.4803132404102
2001-09-19,1232.4189819905241
2001-09-20,1194.8050839952275
2001-09-21,1186.8320343601265
2001-09-24,1234.5249131297828
2001-09-25,1224.2147203651114
2001-09-26,1210.7335341787364
2001-09-27,1220.146121399258
2001-09-28,1265.7864729613887
2001-10-01,1248.361505457754
2001-10-02,1266.6696644103504
2001-10-03,1294.8342517348385
2001-10-04,1307.6014679550117
2001-10-05,1298.2233183832336
2001-10-08,1284.0615904392578
2001-10-09,1277.1880467599547
2001-10-10,1324.239166830236
2001-10-11,1370.6716141579307
2001-10-12,1355.1744369193334
2001-10-15,1352.9989603259817
2001-10-16,1365.3602906104445
2001-10-17,1336.6492554280983
2001-10-18,1327.498711256266
2001-10-19,1340.2056238560492
2001-10-22,1369.1783439195042
2001-10-23,1372.8872352454105
2001-10-24,1364.2338460007384
2001-10-25,1379.283623319412
2001-10-26,1390.1716479809597
2001-10-29,1341.0467264224883
2001-10-30,1305.0386253635077
2001-10-31,1319.316695807734
2001-11-01,1334.5108723271755
2001-11-02,1342.818656894717
2001-11-05,1379.4203501475395
2001-11-06,1400.078959138509
2001-11-07,1397.0541540308855
2001-11-08,1407.3879827329615
2001-11-09,1408.2104222772396
2001-11-12,1404.0543534558003
2001-11-13,1454.9829797955024
2001-11-14,1468.6489822781311
2001-11-15,1477.1909964347317
2001-11-16,1473.2033911952838
2001-11-19,1506.5154750963347
2001-11-20,1482.4857537979583
2001-11-21,1485.6658514823444
2001-11-22,1480.6806791432975
2001-11-23,1507.1357584188163
2001-11-26,1516.233584732331
2001-11-27,1504.7200915850947
2001-11-28,1469.088023686093
2001-11-29,1479.5087168320804
2001-11-30,1467.6952382248849
2001-12-03,1462.6413154986085
2001-12-04,1498.9865519524242
2001-12-05,1550.0550636756186
2001-12-06,1546.0844217773988
2001-12-07,1532.064786537287
2001-12-10,1510.998414491156
2001-12-11,1510.6116532145272
2001-12-12,1497.0547661076748
2001-12-13,1465.991057774015
2001-12-14,1458.3081088341162
2001-12-17,1465.3044860477683
2001-12-18,1487.1279029309292
2001-12-19,1494.8250552770457
2001-12-20,1478.0432458921039
2001-12-21,1502.7951873121856
2001-12-24,1522.1513219559608
2001-12-25,1522.1513219559608
2001-12-26,1531.1251543048772
2001-12-27,1529.630414654583
2001-12-28,1550.2059419504308
2001-12-31,1520.7228150572776
2002-01-01,1520.7228150572776
2002-01-02,1502.6760002847634
2002-01-03,1523.8418846144607
2002-01-04,1549.8726288737314
2002-01-07,1546.5628709295702
2002-01-08,1543.9355130943934
2002-01-09,1542.582970155463
2002-01-10,1532.3203849236213
2002-01-11,1520.3747681066588
2002-01-14,1497.608747540293
2002-01-15,1511.363754830204
2002-01-16,1494.0038468992911
2002-01-17,1515.761832089927
2002-01-18,1495.596904149797
2002-01-21,1496.0202022659946
2002-01-22,1483.51641933965
2002-01-23,1501.731049309289
2002-01-24,1524.4424035076545
2002-01-25,1553.9886542059535
2002-01-28,1561.233106056036
2002-01-29,1521.9387876982685
2002-01-30,1534.1539045380234
2002-01-31,1557.18464375319
2002-02-01,1547.629835895131
2002-02-04,1500.3393652836226
2002-02-05,1484.2623575297864
2002-02-06,1469.7427913888146
2002-02-07,1460.6121142873258
2002-02-08,1482.79685288777
2002-02-11,1498.3955104206957
2002-02-12,1495.3215428632816
2002-02-13,1517.9475474939352
2002-02-14,1518.5728014947256
2002-02-15,1499.3099514585283
2002-02-18,1504.4782036179854
2002-02-19,1465.6798217184921
2002-02-20,1485.7377127689726
2002-02-21,1470.112124114525
2002-02-22,1466.6765833786328
2002-02-25,1504.5485673161675
2002-02-26,1517.7000018053693
2002-02-27,1524.1674469303503
2002-02-28,1515.3605069707874
2002-03-01,1549.542406002644
2002-03-04,1591.5385745724197
2002-03-05,1591.586290012443
2002-03-06,1608.7925857653513
2002-03-07,1594.3575203973862
2002-03-08,1619.3077675336226
2002-03-11,1628.0333859970333
2002-03-12,1621.747028546347
2002-03-13,1597.0588405865512
2002-03-14,1584.1182490783196
2002-03-15,1597.4795239085283
2002-03-18,1607.9978379823656
2002-03-19,1610.3571124001942
2002-03-20,1583.4182508555984
2002-03-21,1596.6421367776124
2002-03-22,1592.7287264623105
2002-03-25,1571.5091187690796
2002-03-26,1578.2223409619678
2002-03-27,1600.4218038182262
2002-03-28,1611.1998345277282
2002-03-29,1611.1998345277282
2002-04-01,1599.4216692614914
2002-04-02,1574.7224073076688
2002-04-03,1555.8509760567172
2002-04-04,1553.573231237977
2002-04-05,1556.9352405211205
2002-04-08,1572.6251331475567
2002-04-09,1561.8408777524846
2002-04-10,1573.1525260974984
2002-04-11,1534.3042799808447
2002-04-12,1554.478165959745
2002-04-15,1546.7678130478305
2002-04-16,1580.5252673069854
2002-04-17,1571.2989026803057
2002-04-18,1560.5826370890832
2002-04-19,1564.4156381823154
2002-04-22,1540.5132449113828
2002-04-23,1534.3580829332443
2002-04-24,1518.280382249405
2002-04-25,1504.8394195795381
2002-04-26,1483.0391716155425
2002-04-29,1461.702250523294
2002-04-30,1483.8683167744514
2002-05-01,1479.2774799106253
2002-05-02,1478.451220849905
2002-05-03,1449.3576594530466
2002-05-06,1417.0578088679906
2002-05-07,1416.748919338331
2002-05-08,1476.273799661639
2002-05-09,1456.3207268630379
2002-05-10,1423.0121787470953
2002-05-13,1448.3958669242256
2002-05-14,1497.4151145868652
2002-05-15,1486.391953813144
2002-05-16,1484.2526898358099
2002-05-17,1469.1180236091884
2002-05-20,1453.7668550120577
2002-05-21,1441.40114557498
2002-05-22,1433.7523147168963
2002-05-23,1460.3855256303796
