Date,CANADA EQUAL WEIGHTED
1999-08-04,1231.2714893256928
1999-08-05,1216.1926217627351
1999-08-06,1215.514462132741
1999-08-09,1228.4753183026528
1999-08-10,1219.4438299647618
1999-08-11,1255.982137708509
1999-08-12,1258.8331894396952
1999-08-13,1281.5104001101645
1999-08-16,1284.8569520621772
1999-08-17,1298.257231622094
1999-08-18,1293.3819241734245
1999-08-19,1287.9602087863288
1999-08-20,1290.207187449852
1999-08-23,1303.3726329271126
1999-08-24,1299.9076059333206
1999-08-25,1305.238614435323
1999-08-26,1297.5002506264555
1999-08-27,1302.3065815388459
1999-08-30,1301.3050435130044
1999-08-31,1280.2730689057323
1999-09-01,1281.8403153219535
1999-09-02,1255.1205826726784
1999-09-03,1282.068974554846
1999-09-06,1285.5732648957608
1999-09-07,1285.5444273468843
1999-09-08,1289.5384755439077
1999-09-09,1310.731629100836
1999-09-10,1328.5880355839724
1999-09-13,1332.5994793117675
1999-09-14,1327.389031902702
1999-09-15,1316.6066565809629
1999-09-16,1304.0320168317219
1999-09-17,1315.1768147612072
1999-09-20,1312.8678667336035
1999-09-21,1294.974064755292
1999-09-22,1287.649669154277
1999-09-23,1280.2402430279003
1999-09-24,1268.358835002096
1999-09-27,1318.5405088567236
1999-09-28,1306.4738794975112
1999-09-29,1292.3142399209069
1999-09-30,1288.4106194150877
1999-10-01,1279.7479125210054
1999-10-04,1295.7033968266262
1999-10-05,1286.3876952801866
1999-10-06,1269.1995406084113
1999-10-07,1261.24417624332
1999-10-08,1268.3847174616465
1999-10-11,1267.728720821962
1999-10-12,1252.2996566650029
1999-10-13,1236.2663557137037
1999-10-14,1224.1318442602048
1999-10-15,1196.3140093136117
1999-10-18,1188.211871892029
1999-10-19,1191.3428550774865
1999-10-20,1203.8522565192904
1999-10-21,1198.8297800755245
1999-10-22,1227.8726434352357
1999-10-25,1230.335813009562
1999-10-26,1234.3489126533032
1999-10-27,1227.2228627090653
1999-10-28,1240.7307750741425
1999-10-29,1276.4727407721516
1999-11-01,1264.354856169448
1999-11-02,1259.222671470263
1999-11-03,1251.6136003261677
1999-11-04,1250.9124514164714
1999-11-05,1257.0200162207288
1999-11-08,1250.857045165227
1999-11-09,1252.9469805412277
1999-11-10,1259.157138960422
1999-11-11,1269.5193718212538
1999-11-12,1299.5499095909606
1999-11-15,1304.7738028027475
1999-11-16,1300.8729405831564
1999-11-17,1307.7934055430721
1999-11-18,1306.689070988753
1999-11-19,1313.212524288769
1999-11-22,1304.0596947847782
1999-11-23,1316.116960277376
1999-11-24,1340.0390006910459
1999-11-25,1351.6671673436447
1999-11-26,1367.9971644123123
1999-11-29,1369.3386523202576
1999-11-30,1334.921929649856
1999-12-01,1341.9265672496033
1999-12-02,1347.3104566432605
1999-12-03,1358.2981995123216
1999-12-06,1334.3230356339243
1999-12-07,1341.3739056844245
1999-12-08,1329.6784225222405
1999-12-09,1354.6479947535568
1999-12-10,1348.686984629417
1999-12-13,1356.1718855107952
1999-12-14,1349.8998708372144
1999-12-15,1366.2167598469432
1999-12-16,1356.728485806606
1999-12-17,1374.2507661955085
1999-12-20,1365.9878996434147
1999-12-21,1349.5390804527726
1999-12-22,1353.413897888917
1999-12-23,1359.210162136723
1999-12-24,1373.3397148385247
1999-12-27,1388.9710751408425
1999-12-28,1405.708054807576
1999-12-29,1410.2820099418839
1999-12-30,1403.6305990697686
1999-12-31,1399.6261653103456
2000-01-03,1388.7317881096833
2000-01-04,1358.734517760204
2000-01-05,1368.2548400018422
2000-01-06,1381.5777703970646
2000-01-07,1396.837684851959
2000-01-10,1411.1940559211941
2000-01-11,1388.0164636773027
2000-01-12,1388.4741422600914
2000-01-13,1389.031784758215
2000-01-14,1401.3848672735824
2000-01-17,1435.5748765319556
2000-01-18,1440.2091686133815
2000-01-19,1421.0471169652633
2000-01-20,1408.0641156726983
2000-01-21,1395.4530405739333
2000-01-24,1378.9331955779317
2000-01-25,1379.83021015124
2000-01-26,1395.6348373972487
2000-01-27,1428.181659859906
2000-01-28,1416.3446691377987
2000-01-31,1408.0975228258021
2000-02-01,1441.6110978178197
2000-02-02,1435.4827481768923
2000-02-03,1428.1900405632543
2000-02-04,1450.924380754735
2000-02-07,1446.306987287947
2000-02-08,1422.5842400431145
2000-02-09,1403.0928498882854
2000-02-10,1413.534982919975
2000-02-11,1399.7128206780353
2000-02-14,1430.222807547448
2000-02-15,1424.4082634717433
2000-02-16,1432.5704171584955
2000-02-17,1427.8073160395772
2000-02-18,1410.322765376421
2000-02-21,1413.4465771844411
2000-02-22,1360.9851519562922
2000-02-23,1355.549104399101
2000-02-24,1354.7588439430851
2000-02-25,1386.1649248787617
2000-02-28,1409.9159808504514
2000-02-29,1395.567804124188
2000-03-01,1423.1175120308706
2000-03-02,1422.941733358444
2000-03-03,1417.0087187395711
2000-03-06,1382.7728996571116
2000-03-07,1392.2973319821504
2000-03-08,1370.4028590901228
2000-03-09,1361.5454570765562
2000-03-10,1360.8401380550406
2000-03-13,1371.654745454531
2000-03-14,1355.8871536329716
2000-03-15,1358.3435779163824
2000-03-16,1383.7488428074282
2000-03-17,1369.16968118632
2000-03-20,1383.773660420752
2000-03-21,1388.0086287157314
2000-03-22,1401.5544888351994
2000-03-23,1391.648178275629
2000-03-24,1392.013074541953
2000-03-27,1389.8874141608162
2000-03-28,1390.5286193939114
2000-03-29,1406.8129355463677
2000-03-30,1405.6451925317795
2000-03-31,1402.941188109881
2000-04-03,1448.3813551365051
2000-04-04,1433.723320773543
2000-04-05,1419.3535073898115
2000-04-06,1450.7587698326606
2000-04-07,1418.4550350903692
2000-04-10,1425.8993569262498
2000-04-11,1422.6571795439647
2000-04-12,1446.963899335173
2000-04-13,1454.8119125434082
2000-04-14,1405.2573365032501
2000-04-17,1418.5320263189524
2000-04-18,1435.1672494986776
2000-04-19,1466.6050480961103
2000-04-20,1469.6233030920216
2000-04-21,1469.6233030920216
2000-04-24,1467.8482087894545
2000-04-25,1498.6459326777278
2000-04-26,1508.2971084896294
2000-04-27,1523.0944183110635
2000-04-28,1522.100291730899
2000-05-01,1539.8869293759744
2000-05-02,1541.5722315340981
2000-05-03,1576.946672840995
2000-05-04,1579.5628435206188
2000-05-05,1584.8316319532264
2000-05-08,1556.1111318342175
2000-05-09,1571.070528647258
2000-05-10,1567.8648286852892
2000-05-11,1589.6194696014145
2000-05-12,1588.1466330153773
2000-05-15,1588.2017206735195
2000-05-16,1627.7611553630431
2000-05-17,1639.2150807686544
2000-05-18,1623.5903455307061
2000-05-19,1632.0077242005161
2000-05-22,1607.4817668420362
2000-05-23,1581.1920368749643
2000-05-24,1583.5460616041055
2000-05-25,1557.3819908181117
2000-05-26,1527.8705907704643
2000-05-29,1539.4607393782628
2000-05-30,1537.0757191790578
2000-05-31,1525.5307221731748
2000-06-01,1557.2197009629888
2000-06-02,1558.1536652156683
2000-06-05,1558.0875608001893
2000-06-06,1521.9921604854148
2000-06-07,1531.6077198992034
2000-06-08,1552.4623489399053
2000-06-09,1565.4515038668205
2000-06-12,1564.5072032591438
2000-06-13,1535.2612481954395
2000-06-14,1551.9503955744212
2000-06-15,1542.435857351088
2000-06-16,1533.7895809688355
2000-06-19,1543.2648584698152
2000-06-20,1553.9979518670182
2000-06-21,1565.1705132806271
2000-06-22,1564.0614814106614
2000-06-23,1564.0862429860551
2000-06-26,1555.605915453421
2000-06-27,1550.1081764632831
2000-06-28,1548.3465968626347
2000-06-29,1532.2914758558854
2000-06-30,1529.3795890523868
2000-07-03,1543.338504939387
2000-07-04,1548.726657533293
2000-07-05,1512.1084191370678
2000-07-06,1521.6623546677604
2000-07-07,1545.932098822623
2000-07-10,1531.1265041244467
2000-07-11,1553.0585864253258
2000-07-12,1581.0195437052162
2000-07-13,1598.0348294510231
2000-07-14,1585.8070095107935
2000-07-17,1592.231790999338
2000-07-18,1594.6353476237307
2000-07-19,1603.983836653215
2000-07-20,1604.8727897233832
2000-07-21,1589.7629069083237
2000-07-24,1583.2066203471404
2000-07-25,1571.6883035428043
2000-07-26,1556.5294342588786
2000-07-27,1563.9239295684683
2000-07-28,1564.178209938656
2000-07-31,1552.7685909400434
2000-08-01,1567.583326788265
2000-08-02,1600.641834350302
2000-08-03,1618.3543339582825
2000-08-04,1617.59601582954
2000-08-07,1612.9989016789905
2000-08-08,1653.5035147285694
2000-08-09,1661.703388952429
2000-08-10,1633.757953893695
2000-08-11,1656.0048949258833
2000-08-14,1675.1615797264037
2000-08-15,1652.0428120172096
2000-08-16,1674.773646083451
2000-08-17,1670.3397489047343
2000-08-18,1679.697616456937
2000-08-21,1691.1700113302386
2000-08-22,1710.8312333835763
2000-08-23,1718.3419204074282
2000-08-24,1719.331831216609
2000-08-25,1740.2695520847358
2000-08-28,1741.4818182913386
2000-08-29,1728.4981861875513
2000-08-30,1753.918818861581
2000-08-31,1779.884234695489
2000-09-01,1781.7493747374742
2000-09-04,1781.519046718486
2000-09-05,1829.614208213462
2000-09-06,1842.7618423301833
2000-09-07,1845.1595219487265
2000-09-08,1849.2085015940606
2000-09-11,1872.190013747361
2000-09-12,1884.0088521390014
2000-09-13,1884.1936302630606
2000-09-14,1896.2394688501747
2000-09-15,1892.3670286911092
2000-09-18,1889.9277874781803
2000-09-19,1887.5720492146202
2000-09-20,1896.435849964682
2000-09-21,1865.4462126190108
2000-09-22,1790.9073647662087
2000-09-25,1810.8348377672385
2000-09-26,1796.3746893928328
2000-09-27,1785.7603215354532
2000-09-28,1778.515172737959
2000-09-29,1797.5516024989433
2000-10-02,1787.0779584938182
2000-10-03,1809.2118296908122
2000-10-04,1821.1977354217777
2000-10-05,1829.3987269688957
2000-10-06,1805.9934511060328
2000-10-09,1803.4976170240047
2000-10-10,1779.707605729158
2000-10-11,1745.5853079129786
2000-10-12,1748.3748146863525
2000-10-13,1742.0680934906163
2000-10-16,1764.74938695164
2000-10-17,1718.0057628781717
2000-10-18,1730.144407774358
2000-10-19,1754.500831599679
2000-10-20,1778.5859251500983
2000-10-23,1802.8270223067386
2000-10-24,1806.565000764841
2000-10-25,1812.6598781983344
2000-10-26,1803.7298077758267
2000-10-27,1769.3451836655001
2000-10-30,1783.405418679934
2000-10-31,1809.4238452750778
2000-11-01,1797.9899174735706
2000-11-02,1793.9930873153376
2000-11-03,1789.4025827473256
2000-11-06,1796.5362054903999
2000-11-07,1803.7802776421036
2000-11-08,1807.7128131661989
2000-11-09,1792.7814650865712
2000-11-10,1746.3744548233049
2000-11-13,1733.1359063748555
2000-11-14,1761.0784466952514
2000-11-15,1755.3721180484654
2000-11-16,1742.9587692724851
2000-11-17,1738.974447207488
2000-11-20,1733.6026571910427
2000-11-21,1727.4428752828014
2000-11-22,1705.9582109621672
2000-11-23,1725.5878217370505
2000-11-24,1766.4869009230995
2000-11-27,1764.4151778524351
2000-11-28,1734.873831928586
2000-11-29,1708.0729479418032
2000-11-30,1678.7622710023138
2000-12-01,1695.2370742932908
2000-12-04,1664.3553193103298
2000-12-05,1700.6147486986322
2000-12-06,1705.8142909103087
2000-12-07,1706.6760326193598
2000-12-08,1756.8081632832873
2000-12-11,1791.0995971653997
2000-12-12,1775.3618714851016
2000-12-13,1748.6647796016657
2000-12-14,1690.3906724713634
2000-12-15,1652.8773072271772
2000-12-18,1666.93638032324
2000-12-19,1674.1396166347793
2000-12-20,1625.2358519389186
2000-12-21,1603.621899366
2000-12-22,1609.5384549541793
2000-12-25,1609.5384549541793
2000-12-26,1604.0946348012612
2000-12-27,1619.7389459242868
2000-12-28,1654.7850401045714
2000-12-29,1645.8981095535569
2001-01-01,1645.8981095535569
2001-01-02,1599.3158769189533
2001-01-03,1605.8895973835336
2001-01-04,1591.6091766636466
2001-01-05,1557.0974320989849
2001-01-08,1572.1149395423818
2001-01-09,1584.3988055795633
2001-01-10,1602.732019409612
2001-01-11,1610.977449587613
2001-01-12,1600.1189789626208
2001-01-15,1621.7391210178191
2001-01-16,1620.9623829450354
2001-01-17,1636.8061757648197
2001-01-18,1594.223751071371
2001-01-19,1625.8271228555193
2001-01-22,1636.1117336541563
2001-01-23,1639.296401285236
2001-01-24,1671.2222097050571
2001-01-25,1676.5519061300515
2001-01-26,1685.0784602830129
2001-01-29,1703.744092640225
2001-01-30,1711.9937273170408
2001-01-31,1695.202941334009
2001-02-01,1692.8716086641148
2001-02-02,1709.6337115746078
2001-02-05,1698.6011044540762
2001-02-06,1714.4675361563438
2001-02-07,1700.933248317046
2001-02-08,1729.0336759837992
2001-02-09,1717.4097366039598
2001-02-12,1696.5146545189834
2001-02-13,1710.3680820925836
2001-02-14,1705.5632478276439
2001-02-15,1739.5111091493247
2001-02-16,1694.5846413432212
2001-02-19,1686.2225905196665
2001-02-20,1686.379196135499
2001-02-21,1636.7359522710353
2001-02-22,1656.7353087799977
2001-02-23,1642.9248649795309
2001-02-26,1671.827358047861
2001-02-27,1648.8872650005378
2001-02-28,1644.049838869705
2001-03-01,1610.628035037621
2001-03-02,1580.5067871362257
2001-03-05,1608.707461215599
2001-03-06,1633.2557284135057
2001-03-07,1656.7834027571296
2001-03-08,1641.7651726005008
2001-03-09,1624.2134510398548
2001-03-12,1600.8474268322777
2001-03-13,1623.5982653445164
2001-03-14,1615.3842163003062
2001-03-15,1617.6133060884483
2001-03-16,1598.6665528721949
2001-03-19,1620.2431171058522
2001-03-20,1599.1117361855813
2001-03-21,1578.2671979389088
2001-03-22,1589.684250118257
2001-03-23,1577.8388578158563
2001-03-26,1595.706284401293
2001-03-27,1597.3577550206198
2001-03-28,1576.7925914136179
2001-03-29,1573.9591527653208
2001-03-30,1601.8411271097073
2001-04-02,1606.2162019576915
2001-04-03,1549.5662728279897
2001-04-04,1538.2172452392992
2001-04-05,1569.5637200462143
2001-04-06,1555.518006778075
2001-04-09,1582.2985250304027
2001-04-10,1649.9861619029484
2001-04-11,1651.3185499731642
2001-04-12,1643.863392263778
2001-04-13,1643.863392263778
2001-04-16,1659.9556640171618
2001-04-17,1683.585936550378
2001-04-18,1738.7584278715372
2001-04-19,1739.9236451833697
2001-04-20,1719.4386342287892
2001-04-23,1706.2467108470614
2001-04-24,1696.7517037839411
2001-04-25,1712.6663804523373
2001-04-26,1714.0148733041437
2001-04-27,1742.7545152289242
2001-04-30,1758.9866414389987
2001-05-01,1751.1033923251875
2001-05-02,1760.1025991658992
2001-05-03,1738.8437782167073
2001-05-04,1741.8372059187177
2001-05-07,1748.7802608210534
2001-05-08,1758.3979385701718
2001-05-09,1778.3011811594843
2001-05-10,1802.097516714616
2001-05-11,1795.0516045420156
2001-05-14,1793.2755641394808
2001-05-15,1801.5308762847217
2001-05-16,1816.1321457038252
2001-05-17,1855.9747873922586
2001-05-18,1878.8879219036342
2001-05-21,1885.210683133672
2001-05-22,1917.3705803335918
2001-05-23,1910.3645232406677
2001-05-24,1908.0484915495983
2001-05-25,1901.9305733466704
2001-05-28,1898.4205836898748
2001-05-29,1912.238858217165
2001-05-30,1869.951055809732
2001-05-31,1897.0546401819258
2001-06-01,1938.2971227024623
2001-06-04,1927.5181488147196
2001-06-05,1925.4019775892064
2001-06-06,1923.916715234284
2001-06-07,1905.3741830586596
2001-06-08,1905.6310735919271
2001-06-11,1928.043802658855
2001-06-12,1902.999773258904
2001-06-13,1892.8096668541245
2001-06-14,1853.4309851889116
2001-06-15,1824.8703538117404
2001-06-18,1809.8736506243906
2001-06-19,1813.491380459842
2001-06-20,1820.9163432256369
2001-06-21,1812.7019496758494
2001-06-22,1808.9093484038376
2001-06-25,1788.5963852621185
2001-06-26,1781.6627670165967
2001-06-27,1777.6521266253942
2001-06-28,1807.9834243383507
2001-06-29,1843.4175457571025
2001-07-02,1846.8700723518475
2001-07-03,1855.3218782598185
2001-07-04,1852.7078656739013
2001-07-05,1861.7987278005485
2001-07-06,1825.9284496711848
2001-07-09,1816.9937755730837
2001-07-10,1786.170824778427
2001-07-11,1773.0172369564757
2001-07-12,1809.5536176145754
2001-07-13,1826.0464508869259
2001-07-16,1792.3364826815393
2001-07-17,1818.4722740874747
2001-07-18,1766.9062772218708
2001-07-19,1772.1794787752556
2001-07-20,1761.1031317772497
2001-07-23,1756.39710847282
2001-07-24,1747.1445908250516
2001-07-25,1754.1553100684205
2001-07-26,1749.7029731315624
2001-07-27,1770.7578208964105
2001-07-30,1766.1505554069188
2001-07-31,1777.1653580114482
2001-08-01,1772.516768368496
2001-08-02,1767.452492248747
2001-08-03,1761.4785637792977
2001-08-06,1781.7138480096903
2001-08-07,1783.803953180983
2001-08-08,1762.8320059041823
2001-08-09,1740.6722241536959
2001-08-10,1711.332639646972
2001-08-13,1706.7240785379229
2001-08-14,1705.383334569447
2001-08-15,1676.605250169951
2001-08-16,1687.3147675155033
2001-08-17,1656.596505745098
2001-08-20,1661.4823398928183
2001-08-21,1657.9688111369362
2001-08-22,1656.2104038765312
2001-08-23,1673.7746263345875
2001-08-24,1691.9211052359233
2001-08-27,1694.5669788034565
2001-08-28,1675.638186533103
2001-08-29,1658.9836295751766
2001-08-30,1636.9097695473997
2001-08-31,1637.8779178804298
2001-09-03,1639.8147809470406
2001-09-04,1688.4912365299508
2001-09-05,1684.101458520647
2001-09-06,1667.128214396949
2001-09-07,1628.2125987763245
2001-09-10,1631.74893606598
2001-09-11,1544.999399301111
2001-09-12,1560.8954553584636
2001-09-13,1557.1223076751965
2001-09-14,1489.8558026928877
2001-09-17,1500.1852149286028
2001-09-18,1475.4185104425733
2001-09-19,1434.7295846735935
2001-09-20,1401.2394206971744
2001-09-21,1418.2350390015813
2001-09-24,1450.3110502107006
2001-09-25,1434.4088131108729
2001-09-26,1428.7362083957541
2001-09-27,1433.7244231750124
2001-09-28,1478.3365842317708
2001-10-01,1467.3269706002845
2001-10-02,1479.6744322242382
2001-10-03,1477.109713075369
2001-10-04,1495.6927497815088
2001-10-05,1492.4514166295262
2001-10-08,1494.2624102737932
2001-10-09,1487.1450139067435
2001-10-10,1518.5432761824943
2001-10-11,1569.2805218401284
2001-10-12,1550.1738754297642
2001-10-15,1538.638569860549
2001-10-16,1556.961825329028
2001-10-17,1535.7501336186658
2001-10-18,1519.6331856103661
2001-10-19,1530.2623908696837
2001-10-22,1548.014092506499
2001-10-23,1568.3020538099352
2001-10-24,1560.3890246518147
2001-10-25,1563.2866488188183
2001-10-26,1579.0079994505445
2001-10-29,1531.3800616706435
2001-10-30,1500.56272151959
2001-10-31,1525.5063942002312
2001-11-01,1525.7041095236427
2001-11-02,1529.7071328492948
2001-11-05,1555.778511107948
2001-11-06,1564.7192186330385
2001-11-07,1570.4972167104197
2001-11-08,1579.2794542347335
2001-11-09,1583.2724348203253
2001-11-12,1582.646579531789
2001-11-13,1632.541556953927
2001-11-14,1639.511568115994
2001-11-15,1630.9170488581435
2001-11-16,1648.8380323455503
2001-11-19,1698.757868235934
2001-11-20,1666.7336753814484
2001-11-21,1658.3529218131707
2001-11-22,1670.4932909446404
2001-11-23,1684.1219162978437
2001-11-26,1684.8558994584519
2001-11-27,1687.032625419121
2001-11-28,1658.5018543929712
2001-11-29,1673.2125517439754
2001-11-30,1671.9236854411001
2001-12-03,1669.1231623185402
2001-12-04,1684.760930264107
2001-12-05,1732.582212439068
2001-12-06,1713.6244949370152
2001-12-07,1723.9203882884212
2001-12-10,1713.1740571517037
2001-12-11,1705.1498274325322
2001-12-12,1709.3367601885348
2001-12-13,1678.5730286656974
2001-12-14,1672.857136627097
2001-12-17,1688.4282584951677
2001-12-18,1700.579271929498
2001-12-19,1686.1449617498913
2001-12-20,1684.882090221148
2001-12-21,1709.0815469426477
2001-12-24,1721.4467542235122
2001-12-25,1721.4467542235122
2001-12-26,1719.5473751456652
2001-12-27,1731.609850804299
2001-12-28,1747.0554132627856
2001-12-31,1734.1109582043628
2002-01-01,1734.1109582043628
2002-01-02,1691.1805719625575
2002-01-03,1723.558350611105
2002-01-04,1752.4015177516471
2002-01-07,1761.8285374397408
2002-01-08,1749.2049806318523
2002-01-09,1755.4817561188852
2002-01-10,1729.9261397523248
2002-01-11,1733.4470882403618
2002-01-14,1704.111649763039
2002-01-15,1724.3455602692438
2002-01-16,1732.4784541414413
2002-01-17,1727.2369822067335
2002-01-18,1706.2832572015905
2002-01-21,1698.6989574574627
2002-01-22,1703.2513669983102
2002-01-23,1707.4487918615218
2002-01-24,1738.8751303465096
2002-01-25,1761.0541882352106
2002-01-28,1759.6795743345253
2002-01-29,1769.8525583601456
2002-01-30,1763.4836877875637
2002-01-31,1786.2340473873628
2002-02-01,1801.7172118968574
2002-02-04,1769.4943834320595
2002-02-05,1745.189729082122
2002-02-06,1731.3559669639344
2002-02-07,1723.9312872939872
2002-02-08,1739.0228613519373
2002-02-11,1749.213719054072
2002-02-12,1741.0045518782701
2002-02-13,1763.5504520367306
2002-02-14,1771.6679700095376
2002-02-15,1762.564304589741
2002-02-18,1769.8797132709783
2002-02-19,1751.5821880233177
2002-02-20,1745.251582323023
2002-02-21,1750.0100841286235
2002-02-22,1734.299959091094
2002-02-25,1758.221678063665
2002-02-26,1769.545930411631
2002-02-27,1792.0690118143325
2002-02-28,1795.095069619567
2002-03-01,1821.6088646628418
2002-03-04,1857.121920440805
2002-03-05,1854.6514958065763
2002-03-06,1868.819380035006
2002-03-07,1870.7196822455599
2002-03-08,1863.6097144009198
2002-03-11,1862.5621757165782
2002-03-12,1857.5184785117249
2002-03-13,1844.5214449823138
2002-03-14,1820.359492144914
2002-03-15,1834.6245396387933
2002-03-18,1856.0332576505696
2002-03-19,1865.9795668728163
2002-03-20,1865.9747194566855
2002-03-21,1845.7304238415886
2002-03-22,1858.097909687874
2002-03-25,1824.5978159524227
2002-03-26,1826.6474321448823
2002-03-27,1853.812626842956
2002-03-28,1848.8118880807422
2002-03-29,1848.8118880807422
2002-04-01,1832.0208070438357
2002-04-02,1830.578788785511
2002-04-03,1828.088469365977
2002-04-04,1806.1699585478666
2002-04-05,1822.903769022837
2002-04-08,1819.1003987495121
2002-04-09,1812.5791883109684
2002-04-10,1824.182951972399
2002-04-11,1794.545469747251
2002-04-12,1812.5883318771741
2002-04-15,1819.55327600404
2002-04-16,1850.6745796136788
2002-04-17,1850.9526074864834
2002-04-18,1830.5682381699637
2002-04-19,1849.6227012189804
2002-04-22,1829.3447886255406
2002-04-23,1800.875925919608
2002-04-24,1798.8066681477915
2002-04-25,1784.9504700782145
2002-04-26,1774.024045921178
2002-04-29,1751.7926519522994
2002-04-30,1765.8537984001375
2002-05-01,1766.3561265886299
2002-05-02,1773.9954955675555
2002-05-03,1751.2989407741961
2002-05-06,1729.6544466694488
2002-05-07,1730.2217764958243
2002-05-08,1771.2102512753595
2002-05-09,1753.136654505315
2002-05-10,1744.8291109654722
2002-05-13,1770.79178178524
2002-05-14,1808.8031451213515
2002-05-15,1802.3094522287472
2002-05-16,1809.8178267780288
2002-05-17,1794.0782288729843
2002-05-20,1795.5295287199815
2002-05-21,1793.1974712313736
2002-05-22,1769.9406983052943
2002-05-23,1794.374643911273
