Date,GERMANY EQUAL WEIGHTED
1999-10-08,1062.9981129774815
1999-10-11,1066.9956863901875
1999-10-12,1059.190137954933
1999-10-13,1049.255754216874
1999-10-14,1045.679826454718
1999-10-15,1037.3975812100743
1999-10-18,1028.6269988157019
1999-10-19,1042.7594373953116
1999-10-20,1041.1511969645069
1999-10-21,1029.454778320927
1999-10-22,1043.043054377414
1999-10-25,1036.0817814738843
1999-10-26,1044.7826010458562
1999-10-27,1037.3697705516631
1999-10-28,1048.5617845744534
1999-10-29,1061.7552417482932
1999-11-01,1063.5025002833984
1999-11-02,1062.407550546892
1999-11-03,1065.4833387276144
1999-11-04,1065.3176109620385
1999-11-05,1072.4296855699793
1999-11-08,1063.5112887299035
1999-11-09,1065.8711015114916
1999-11-10,1065.6145327592815
1999-11-11,1064.305347940596
1999-11-12,1058.4614667463782
1999-11-15,1062.0127753252932
1999-11-16,1064.653940674008
1999-11-17,1060.9543520204693
1999-11-18,1063.8509714679524
1999-11-19,1062.701157439545
1999-11-22,1042.4479882805967
1999-11-23,1038.3012271303533
1999-11-24,1031.458550408265
1999-11-25,1048.2049054919964
1999-11-26,1046.7607502507685
1999-11-29,1039.883522603389
1999-11-30,1033.5631142936938
1999-12-01,1033.604180035489
1999-12-02,1038.6669389583444
1999-12-03,1055.2123239256996
1999-12-06,1044.0676822575551
1999-12-07,1040.1929502044961
1999-12-08,1036.565637956754
1999-12-09,1037.6156986766302
1999-12-10,1039.1214945154825
1999-12-13,1046.9241832650657
1999-12-14,1054.7227467416133
1999-12-15,1059.7999602131754
1999-12-16,1081.358405496023
1999-12-17,1078.1928270095084
1999-12-20,1072.4647638429474
1999-12-21,1078.2257267956775
1999-12-22,1083.100054858464
1999-12-23,1104.9986190268694
1999-12-24,1104.9986190268694
1999-12-27,1108.7045575094112
1999-12-28,1120.083660237104
1999-12-29,1122.3000067584032
1999-12-30,1133.9480621362786
1999-12-31,1133.9480621362786
2000-01-03,1109.5304494614745
2000-01-04,1085.4169903787827
2000-01-05,1078.189634762859
2000-01-06,1090.1388378223894
2000-01-07,1122.259044462482
2000-01-10,1131.5651185018082
2000-01-11,1124.9689943369679
2000-01-12,1127.21720210382
2000-01-13,1126.6302498284797
2000-01-14,1135.6283622478475
2000-01-17,1132.8677524460654
2000-01-18,1127.7339116832757
2000-01-19,1117.7213518986334
2000-01-20,1120.6540438878972
2000-01-21,1111.5621929958377
2000-01-24,1109.4282850676002
2000-01-25,1084.0259079410503
2000-01-26,1086.90324582411
2000-01-27,1100.0664098873015
2000-01-28,1105.1436764026093
2000-01-31,1071.342296790286
2000-02-01,1083.7610339115422
2000-02-02,1086.6833103142387
2000-02-03,1090.3429257569715
2000-02-04,1095.3626179094272
2000-02-07,1084.1912513459365
2000-02-08,1102.5612678893453
2000-02-09,1095.7035518902944
2000-02-10,1107.2143723957922
2000-02-11,1099.2715932452572
2000-02-14,1099.3968466951653
2000-02-15,1077.6180120515473
2000-02-16,1095.0395664164791
2000-02-17,1101.9583327169826
2000-02-18,1101.8066811730848
2000-02-21,1098.195696249591
2000-02-22,1099.7868835982351
2000-02-23,1100.1283149821004
2000-02-24,1086.7237066934538
2000-02-25,1085.37933717862
2000-02-28,1076.182748050371
2000-02-29,1084.7290200869847
2000-03-01,1087.9399813507673
2000-03-02,1102.0198598876814
2000-03-03,1093.077808173022
2000-03-06,1086.1905528730147
2000-03-07,1093.343957700494
2000-03-08,1091.2759403760133
2000-03-09,1083.283467493884
2000-03-10,1081.0392110579571
2000-03-13,1074.0183570056781
2000-03-14,1072.4359903379013
2000-03-15,1075.4933868947728
2000-03-16,1105.9978366493885
2000-03-17,1110.0962704013195
2000-03-20,1115.8443354288468
2000-03-21,1118.2255822469149
2000-03-22,1123.6990518791508
2000-03-23,1113.9854091796594
2000-03-24,1132.0514730884458
2000-03-27,1136.3622027371514
2000-03-28,1139.1294434877407
2000-03-29,1135.0225823314368
2000-03-30,1128.5526248842941
2000-03-31,1129.9569373981224
2000-04-03,1122.4882824394122
2000-04-04,1130.5732119322636
2000-04-05,1117.7062786295962
2000-04-06,1116.6940943528907
2000-04-07,1118.6731532719896
2000-04-10,1124.5407129089572
2000-04-11,1120.0532206823295
2000-04-12,1130.8487284426035
2000-04-13,1128.7825037362677
2000-04-14,1113.0546948537997
2000-04-17,1104.503940278163
2000-04-18,1101.4012481697953
2000-04-19,1107.6329458769355
2000-04-20,1108.0651638644274
2000-04-21,1108.0651638644276
2000-04-24,1108.0651638644276
2000-04-25,1123.0479913321933
2000-04-26,1134.6432085811373
2000-04-27,1123.161913464826
2000-04-28,1143.045527369739
2000-05-01,1143.045527369739
2000-05-02,1152.066939322449
2000-05-03,1153.124486315355
2000-05-04,1156.7688260377377
2000-05-05,1169.488714797078
2000-05-08,1161.2329234251345
2000-05-09,1156.4527421860566
2000-05-10,1143.6374943916571
2000-05-11,1146.490997229889
2000-05-12,1149.0543669447925
2000-05-15,1151.5406004225936
2000-05-16,1157.629262870756
2000-05-17,1146.3726850929515
2000-05-18,1147.5920217483238
2000-05-19,1136.6768415822448
2000-05-22,1133.1650283541624
2000-05-23,1133.108352642012
2000-05-24,1123.7855277242245
2000-05-25,1130.8232706538452
2000-05-26,1121.164533272546
2000-05-29,1129.4152897990139
2000-05-30,1136.7065013871156
2000-05-31,1133.4955492558895
2000-06-01,1146.89831929025
2000-06-02,1154.8515898227813
2000-06-05,1157.6573381069697
2000-06-06,1156.7597916508344
2000-06-07,1151.2455541683644
2000-06-08,1152.22493232045
2000-06-09,1150.8031398155242
2000-06-12,1149.680613299159
2000-06-13,1141.5781377603175
2000-06-14,1143.1945906908318
2000-06-15,1135.2746191858794
2000-06-16,1127.0045278257192
2000-06-19,1131.6933661222856
2000-06-20,1127.436044727571
2000-06-21,1108.2452634895344
2000-06-22,1107.2197336300708
2000-06-23,1095.938454811854
2000-06-26,1102.4930921467621
2000-06-27,1098.8656840512547
2000-06-28,1100.9359833123444
2000-06-29,1088.1256189713476
2000-06-30,1089.2704867473078
2000-07-03,1106.1718886635656
2000-07-04,1108.8436586354815
2000-07-05,1101.848974444191
2000-07-06,1107.0998369154468
2000-07-07,1124.3678198545422
2000-07-10,1118.751296927474
2000-07-11,1109.270383048255
2000-07-12,1113.5716785097113
2000-07-13,1119.8383480359485
2000-07-14,1126.2328640614733
2000-07-17,1137.5519574095254
2000-07-18,1145.3178516390642
2000-07-19,1142.023961160503
2000-07-20,1154.012043491843
2000-07-21,1144.4556382785179
2000-07-24,1141.127107609946
2000-07-25,1142.4621665608777
2000-07-26,1144.7948532555395
2000-07-27,1134.3826779479475
2000-07-28,1137.5644744500323
2000-07-31,1150.7848775733992
2000-08-01,1149.1600674508688
2000-08-02,1147.5487040759704
2000-08-03,1154.4184557977546
2000-08-04,1151.4278884884993
2000-08-07,1160.3050939061002
2000-08-08,1154.3012964621919
2000-08-09,1163.7744015141961
2000-08-10,1162.3351902992586
2000-08-11,1165.0752126983275
2000-08-14,1158.5098264721842
2000-08-15,1163.4038700162155
2000-08-16,1158.3783301279
2000-08-17,1158.8327887550945
2000-08-18,1149.7472184381684
2000-08-21,1153.5321841228165
2000-08-22,1150.7221271901326
2000-08-23,1146.5461539113728
2000-08-24,1141.809988202047
2000-08-25,1151.9883460794015
2000-08-28,1153.4031594456885
2000-08-29,1151.8425638958363
2000-08-30,1141.9447966343623
2000-08-31,1147.0194189343044
2000-09-01,1157.0055656579573
2000-09-04,1164.181890279028
2000-09-05,1162.5577467938226
2000-09-06,1164.359657626215
2000-09-07,1161.2199190737613
2000-09-08,1154.8041402920494
2000-09-11,1146.0131285207676
2000-09-12,1139.6319769313973
2000-09-13,1124.4387701025596
2000-09-14,1133.863503515158
2000-09-15,1129.3270530405503
2000-09-18,1118.798209299606
2000-09-19,1119.731400675739
2000-09-20,1107.6183727790424
2000-09-21,1092.2600585745013
2000-09-22,1108.770094815895
2000-09-25,1106.6832605050615
2000-09-26,1104.6421698498189
2000-09-27,1107.8507397633014
2000-09-28,1113.6854873020347
2000-09-29,1115.619027232071
2000-10-02,1126.0877225322445
2000-10-03,1126.0877225322438
2000-10-04,1122.4915884141865
2000-10-05,1124.7008713325108
2000-10-06,1114.9635816593418
2000-10-09,1102.2607099895642
2000-10-10,1104.3278823957503
2000-10-11,1087.0683391870405
2000-10-12,1073.5382012987131
2000-10-13,1082.101797081744
2000-10-16,1077.4202937643377
2000-10-17,1073.5906096209435
2000-10-18,1069.4928506409583
2000-10-19,1078.4470618207006
2000-10-20,1073.0859019776244
2000-10-23,1076.1948729313622
2000-10-24,1094.533397952432
2000-10-25,1094.403073108805
2000-10-26,1100.8595752914105
2000-10-27,1106.6777325096512
2000-10-30,1112.0221344788706
2000-10-31,1131.9189665868169
2000-11-01,1131.2270181645279
2000-11-02,1141.6425520299508
2000-11-03,1147.5939041743009
2000-11-06,1146.5072205105228
2000-11-07,1145.8663337373457
2000-11-08,1144.4704733231297
2000-11-09,1142.6767182367564
2000-11-10,1137.6345749109685
2000-11-13,1113.4267367866746
2000-11-14,1130.6840252863703
2000-11-15,1128.7830743572872
2000-11-16,1121.870238078725
2000-11-17,1108.0599943595646
2000-11-20,1090.479098901684
2000-11-21,1090.54354788489
2000-11-22,1066.9167457465817
2000-11-23,1071.8398449163253
2000-11-24,1082.725050516965
2000-11-27,1085.5249494618668
2000-11-28,1076.1343188577512
2000-11-29,1070.909107047118
2000-11-30,1055.0659767288762
2000-12-01,1058.9810215528369
2000-12-04,1037.990388962033
2000-12-05,1059.7538728464067
2000-12-06,1055.203364302397
2000-12-07,1049.1002219268637
2000-12-08,1061.6532029751875
2000-12-11,1068.1968625078473
2000-12-12,1059.0680387740072
2000-12-13,1046.740456891288
2000-12-14,1035.4210934185644
2000-12-15,1020.1757825097801
2000-12-18,1029.9422442543787
2000-12-19,1038.6935939142627
2000-12-20,1004.2036084866699
2000-12-21,985.318177726205
2000-12-22,992.4347443956425
2000-12-25,992.4347443956425
2000-12-26,992.4347443956427
2000-12-27,996.5685832885096
2000-12-28,1006.733518436441
2000-12-29,1023.1942290212271
2001-01-01,1023.1942290212271
2001-01-02,1016.0873382454322
2001-01-03,1012.6887913068995
2001-01-04,1024.5191745637062
2001-01-05,1020.0890137378773
2001-01-08,1012.8734041723256
2001-01-09,1016.6258712414622
2001-01-10,1016.2504452092305
2001-01-11,1034.8053572505796
2001-01-12,1042.05957781507
2001-01-15,1043.0644500686246
2001-01-16,1039.4979075825245
2001-01-17,1057.273437759007
2001-01-18,1051.7365647113281
2001-01-19,1059.0521332154688
2001-01-22,1063.6523145616798
2001-01-23,1069.407972880351
2001-01-24,1078.1682429254702
2001-01-25,1084.3811676419487
2001-01-26,1078.5873156913724
2001-01-29,1090.4620325886503
2001-01-30,1091.428457041468
2001-01-31,1096.421630064961
2001-02-01,1096.650514167805
2001-02-02,1091.9547173785309
2001-02-05,1087.7713368564891
2001-02-06,1102.3041272433156
2001-02-07,1089.881751763881
2001-02-08,1094.1551121663954
2001-02-09,1083.264355945707
2001-02-12,1090.8690158709962
2001-02-13,1096.3403382830013
2001-02-14,1093.367413702424
2001-02-15,1106.8973063284827
2001-02-16,1088.8489751404834
2001-02-19,1093.287902643074
2001-02-20,1091.932723720904
2001-02-21,1086.9012209273192
2001-02-22,1080.9406335504773
2001-02-23,1064.7612973558373
2001-02-26,1082.28925600118
2001-02-27,1079.5786931286339
2001-02-28,1072.3739734753553
2001-03-01,1050.897283100276
2001-03-02,1057.192273828499
2001-03-05,1057.8844642730076
2001-03-06,1070.8019009767143
2001-03-07,1074.7177659911968
2001-03-08,1079.4301638097556
2001-03-09,1067.8924941374971
2001-03-12,1046.2234844287507
2001-03-13,1026.7529891725871
2001-03-14,994.9522939005608
2001-03-15,1020.1939938442802
2001-03-16,992.1769510759165
2001-03-19,977.4997527451071
2001-03-20,991.3691128496603
2001-03-21,958.2557731832949
2001-03-22,916.41563262856
2001-03-23,934.7642018325986
2001-03-26,960.0756289248695
2001-03-27,980.4402691125839
2001-03-28,972.4506164406075
2001-03-29,980.7282892192313
2001-03-30,986.5235006868966
2001-04-02,967.2027537440201
2001-04-03,942.4897121659737
2001-04-04,936.4074468744597
2001-04-05,953.5196724356674
2001-04-06,951.385778595156
2001-04-09,961.1798189432732
2001-04-10,975.1474439312503
2001-04-11,982.7456730503344
2001-04-12,990.6522567216589
2001-04-13,990.6522567216588
2001-04-16,990.652256721659
2001-04-17,984.8447149422085
2001-04-18,1010.5380976862864
2001-04-19,1009.7469361916222
2001-04-20,1002.8306465480429
2001-04-23,997.1586468898778
2001-04-24,1002.4963271383751
2001-04-25,1002.3285228876415
2001-04-26,1011.0253978189543
2001-04-27,1013.3138422240146
2001-04-30,1024.2993399011784
2001-05-01,1024.299339901179
2001-05-02,1018.4842659925304
2001-05-03,998.1768290512807
2001-05-04,1001.8387871344326
2001-05-07,1003.081871492908
2001-05-08,1005.3020644375458
2001-05-09,1001.8923609006429
2001-05-10,1008.1831086363541
2001-05-11,1006.0762571901248
2001-05-14,1000.0589563708224
2001-05-15,1005.5777758165369
2001-05-16,1008.6934089623057
2001-05-17,1017.6047983517775
2001-05-18,1021.5383445203878
2001-05-21,1030.7770518198809
2001-05-22,1037.6707384407675
2001-05-23,1030.0047452175093
2001-05-24,1036.138258674925
2001-05-25,1030.1076462348242
2001-05-28,1030.5597779084815
2001-05-29,1018.7092609346493
2001-05-30,1006.7840159768758
2001-05-31,1016.4548171594489
2001-06-01,1016.0137795769025
2001-06-04,1026.5040974527524
2001-06-05,1028.2700496467073
2001-06-06,1023.1446251838482
2001-06-07,1019.4582962643889
2001-06-08,1019.0125813719446
2001-06-11,1010.2840247863207
2001-06-12,998.0073131163142
2001-06-13,1002.4447011231188
2001-06-14,990.6488151018639
2001-06-15,980.6698752226758
2001-06-18,977.3682335601833
2001-06-19,978.1740139074609
2001-06-20,970.8114357491099
2001-06-21,967.6654526696648
2001-06-22,973.8764206670744
2001-06-25,966.8234950009131
2001-06-26,965.4318538630467
2001-06-27,955.7473843932287
2001-06-28,968.2488775982796
2001-06-29,975.3438336974217
2001-07-02,981.8946321601752
2001-07-03,980.2470459488532
2001-07-04,978.7470639311346
2001-07-05,969.4357780867891
2001-07-06,950.2459380207108
2001-07-09,949.604031232094
2001-07-10,945.1503819993028
2001-07-11,938.6977128037873
2001-07-12,946.7001325619526
2001-07-13,962.1732281433345
2001-07-16,952.7580338608506
2001-07-17,947.7773730032361
2001-07-18,922.463039961332
2001-07-19,933.9596334122703
2001-07-20,927.9694041481131
2001-07-23,931.1054575240702
2001-07-24,925.4582929257723
2001-07-25,918.727966145129
2001-07-26,937.8734502637444
2001-07-27,942.8071282664608
2001-07-30,951.5953027266331
2001-07-31,958.9378953362406
2001-08-01,962.9271048258344
2001-08-02,959.2552421162271
2001-08-03,950.7732079706565
2001-08-06,943.5155565078956
2001-08-07,947.8702635031281
2001-08-08,934.8656666403676
2001-08-09,921.4657422707917
2001-08-10,922.44892394839
2001-08-13,926.5939504309513
2001-08-14,932.2212360205726
2001-08-15,925.1601451922064
2001-08-16,910.6161828852565
2001-08-17,895.7009318324874
2001-08-20,890.1063614396218
2001-08-21,893.7355236690689
2001-08-22,893.7471908823885
2001-08-23,897.9748900543792
2001-08-24,905.6904715389705
2001-08-27,912.6155738108799
2001-08-28,899.3212560084298
2001-08-29,892.0230088038006
2001-08-30,869.8988856039633
2001-08-31,876.0226861729756
2001-09-03,863.625617557428
2001-09-04,872.5046298976443
2001-09-05,855.3337300093732
2001-09-06,833.8829204315849
2001-09-07,814.0479735073163
2001-09-10,801.6247699910966
2001-09-11,756.4102479123026
2001-09-12,764.0723067622188
2001-09-13,766.8122213714554
2001-09-14,732.6906835511866
2001-09-17,733.5104897140584
2001-09-18,722.462897420979
2001-09-19,706.3271748814151
2001-09-20,659.637420735806
2001-09-21,651.4918046932141
2001-09-24,684.0360632932502
2001-09-25,679.9589253641819
2001-09-26,699.4360720656258
2001-09-27,713.5545308058304
2001-09-28,728.3301702864449
2001-10-01,730.6533824802709
2001-10-02,742.3180366133947
2001-10-03,751.3353896353461
2001-10-04,771.9792199684699
2001-10-05,768.6495078978998
2001-10-08,768.7756105414525
2001-10-09,767.6621862566747
2001-10-10,783.402856326481
2001-10-11,803.0282484494248
2001-10-12,795.7881111428969
2001-10-15,792.9938299804628
2001-10-16,812.5165652897754
2001-10-17,806.8454228022867
2001-10-18,806.2694950530625
2001-10-19,801.790860122611
2001-10-22,809.1250417624922
2001-10-23,822.1885939915882
2001-10-24,826.9400979255305
2001-10-25,815.1108139315115
2001-10-26,830.9739509229703
2001-10-29,809.538602709921
2001-10-30,789.994497253411
2001-10-31,786.7802939802237
2001-11-01,793.7229806757273
2001-11-02,792.1024682942772
2001-11-05,810.4997016525947
2001-11-06,808.2306513618147
2001-11-07,823.8417161524504
2001-11-08,839.2228975121599
2001-11-09,829.7014557777794
2001-11-12,820.832923500814
2001-11-13,834.6664894439645
2001-11-14,844.7979970881153
2001-11-15,853.9570695576489
2001-11-16,858.7338931219083
2001-11-19,881.6021085146743
2001-11-20,876.4334223215499
2001-11-21,881.9840459105792
2001-11-22,883.753863296042
2001-11-23,885.4870690516832
2001-11-26,879.8925989412112
2001-11-27,875.8720145770025
2001-11-28,852.4924527294448
2001-11-29,858.2896705605895
2001-11-30,870.7384181376763
2001-12-03,869.9122108982236
2001-12-04,880.6170145719838
2001-12-05,911.557663082532
2001-12-06,912.4514581443597
2001-12-07,903.5436987589891
2001-12-10,893.2911108349242
2001-12-11,895.3478542723327
2001-12-12,880.9464672104887
2001-12-13,865.851268763576
2001-12-14,852.5713571141823
2001-12-17,870.2505540722515
2001-12-18,872.6331461067864
2001-12-19,860.6211281414026
2001-12-20,851.5274937782696
2001-12-21,861.483030706664
2001-12-24,861.483030706664
2001-12-25,861.483030706664
2001-12-26,861.4830307066637
2001-12-27,875.6104855562947
2001-12-28,888.3379964916732
2001-12-31,888.3379964916727
2002-01-01,888.3379964916726
2002-01-02,890.4198903392794
2002-01-03,907.0517479926485
2002-01-04,915.7493477260184
2002-01-07,909.8863522785051
2002-01-08,908.6611450381212
2002-01-09,912.923085376753
2002-01-10,907.4606649339154
2002-01-11,905.2168575571409
2002-01-14,886.5577985527647
2002-01-15,884.4712006819942
2002-01-16,873.5399911468509
2002-01-17,891.1236248297345
2002-01-18,891.0288601706596
2002-01-21,888.4847123914279
2002-01-22,884.1476208188332
2002-01-23,895.4231320670906
2002-01-24,899.5703871738846
2002-01-25,895.6713599543859
2002-01-28,898.4208496726973
2002-01-29,889.5665670283217
2002-01-30,884.799250876207
2002-01-31,894.6231546243565
2002-02-01,892.7327321245771
2002-02-04,882.053654208744
2002-02-05,875.2127307674192
2002-02-06,862.5877075585252
2002-02-07,864.4814310241799
2002-02-08,867.3837038726754
2002-02-11,876.8610515388855
2002-02-12,869.3612994901798
2002-02-13,875.0683424658511
2002-02-14,874.9599902158221
2002-02-15,864.7135277092502
2002-02-18,863.1898299628567
2002-02-19,847.1164431894
2002-02-20,848.5757401992711
2002-02-21,858.2564228694328
2002-02-22,853.0065354373958
2002-02-25,861.3586674378259
2002-02-26,869.7659580304204
2002-02-27,880.6039844636904
2002-02-28,886.6568417346494
2002-03-01,896.0519893094523
2002-03-04,918.3853881708795
2002-03-05,904.3848040997786
2002-03-06,913.7849495068277
2002-03-07,915.888825660667
2002-03-08,924.7844203997796
2002-03-11,922.4460731414815
2002-03-12,913.0312356555091
2002-03-13,908.0132579083415
2002-03-14,911.2176584497606
2002-03-15,924.481476154347
2002-03-18,930.6844539122277
2002-03-19,936.409280731757
2002-03-20,933.0704879074048
2002-03-21,927.2527839209812
2002-03-22,931.259729919392
2002-03-25,927.2958618209815
2002-03-26,931.858403873626
2002-03-27,925.8332807802298
2002-03-28,933.329750330508
2002-03-29,933.329750330508
2002-04-01,933.3297503305081
2002-04-02,922.1148248867485
2002-04-03,914.9527427714818
2002-04-04,911.6458939239775
2002-04-05,916.0964702970685
2002-04-08,906.637968271285
2002-04-09,902.3524519441443
2002-04-10,912.704017754237
2002-04-11,901.130060339032
2002-04-12,901.4292705170316
2002-04-15,911.2255802582062
2002-04-16,924.546195572585
2002-04-17,923.6551945940823
2002-04-18,916.9450598310414
2002-04-19,917.1750621756108
2002-04-22,909.185280475639
2002-04-23,908.1751566249325
2002-04-24,903.5050118734788
2002-04-25,888.8744599066113
2002-04-26,884.0492305543451
2002-04-29,883.2351212554731
2002-04-30,884.8612372866351
2002-05-01,884.8612372866351
2002-05-02,876.7794690020435
2002-05-03,867.7792153379796
2002-05-06,865.9228187910076
2002-05-07,860.213689903174
2002-05-08,880.3417327672015
2002-05-09,872.7066635728561
2002-05-10,865.2393954867225
2002-05-13,873.3327195044735
2002-05-14,886.1197669938614
2002-05-15,890.3009722479262
2002-05-16,886.7746714734772
2002-05-17,882.3297241109402
2002-05-20,880.9162441993667
2002-05-21,880.9152107025277
2002-05-22,868.93925053742
2002-05-23,860.7535491480191
2002-05-24,859.1873191519527
2002-05-27,863.889294577385
2002-05-28,859.8665020731994
2002-05-29,855.9845569370158
2002-05-30,841.8101999306817
2002-05-31,846.1686560138223
2002-06-03,840.5918512978333
2002-06-04,825.8176711968196
2002-06-05,826.5262092756366
2002-06-06,827.693376318911
2002-06-07,819.5069949264796
2002-06-10,820.7813960790643
2002-06-11,818.7527390034494
2002-06-12,802.9966547730592
2002-06-13,797.628029919951
2002-06-14,774.1612792633603
2002-06-17,794.2626269984651
2002-06-18,786.23230920044
2002-06-19,774.8576615799616
