Date,HONG KONG EQUAL WEIGHTED
1999-08-06,1470.7594071156582
1999-08-09,1456.3052135591972
1999-08-10,1411.3850128637598
1999-08-11,1396.5698073851138
1999-08-12,1430.5051981662918
1999-08-13,1414.1791641285186
1999-08-16,1451.0567381664841
1999-08-17,1439.8685515385057
1999-08-18,1462.8788334926985
1999-08-19,1500.409745844741
1999-08-20,1506.2732419313095
1999-08-23,1507.7778901624454
1999-08-24,1515.2158954522133
1999-08-25,1522.1666738961785
1999-08-26,1537.8138473193014
1999-08-27,1512.9816275529654
1999-08-30,1543.415296153819
1999-08-31,1490.3871806919967
1999-09-01,1493.7155248330776
1999-09-02,1474.638440203501
1999-09-03,1478.6603775944925
1999-09-06,1507.4108845509666
1999-09-07,1502.51241143802
1999-09-08,1488.158290625753
1999-09-09,1530.4618141677902
1999-09-10,1550.0932423932554
1999-09-13,1567.4261200774786
1999-09-14,1564.7791193725693
1999-09-15,1539.049373858241
1999-09-16,1538.6478422016353
1999-09-17,1548.1431317905253
1999-09-20,1552.9714422833893
1999-09-21,1526.63644558629
1999-09-22,1490.1689842770347
1999-09-23,1508.8033803210324
1999-09-24,1486.2433858356758
1999-09-27,1461.2903525282923
1999-09-28,1465.9093083878363
1999-09-29,1448.3309146097777
1999-09-30,1436.5637158234838
1999-10-01,1429.9381158485423
1999-10-04,1431.3587703330534
1999-10-05,1444.8360264517519
1999-10-06,1462.2451064038414
1999-10-07,1466.2146127911708
1999-10-08,1482.4587431136242
1999-10-11,1468.1116458406127
1999-10-12,1432.3411475957187
1999-10-13,1397.227522025647
1999-10-14,1404.3500493258543
1999-10-15,1374.4887263972744
1999-10-18,1379.1225231937265
1999-10-19,1358.8886794865432
1999-10-20,1384.2071737466997
1999-10-21,1386.504249116935
1999-10-22,1423.8042907328106
1999-10-25,1440.1066954900123
1999-10-26,1431.282795538012
1999-10-27,1426.5538825920778
1999-10-28,1440.3092995318473
1999-10-29,1472.6895582472562
1999-11-01,1482.1168049486796
1999-11-02,1477.1327940818062
1999-11-03,1479.197973135595
1999-11-04,1497.654971776221
1999-11-05,1506.1546777661447
1999-11-08,1502.4350126561249
1999-11-09,1491.692227448731
1999-11-10,1508.4167696239203
1999-11-11,1508.8082229286586
1999-11-12,1527.047668505892
1999-11-15,1531.0275372235333
1999-11-16,1556.51509826561
1999-11-17,1533.3925128325911
1999-11-18,1539.584007586148
1999-11-19,1575.042382615193
1999-11-22,1583.1305982872072
1999-11-23,1578.825254824536
1999-11-24,1581.2326074355142
1999-11-25,1553.5288610570972
1999-11-26,1586.8745668054282
1999-11-29,1617.8841324907323
1999-11-30,1599.3511571975546
1999-12-01,1644.586973392977
1999-12-02,1681.3168262631225
1999-12-03,1718.8086168883094
1999-12-06,1727.993839947369
1999-12-07,1717.7621830099697
1999-12-08,1714.7433981724037
1999-12-09,1748.351948579247
1999-12-10,1744.0847484070537
1999-12-13,1750.652688219939
1999-12-14,1762.5858618176835
1999-12-15,1709.469427386662
1999-12-16,1676.19235719902
1999-12-17,1703.6667830556978
1999-12-20,1733.9160827664064
1999-12-21,1715.6435815489087
1999-12-22,1700.2638419513232
1999-12-23,1697.402775778114
1999-12-24,1723.9959450417862
1999-12-27,1729.331405167166
1999-12-28,1723.0739678064338
1999-12-29,1697.7299801149009
1999-12-30,1714.82733531848
1999-12-31,1714.82733531848
2000-01-03,1713.0019494336275
2000-01-04,1700.660304230028
2000-01-05,1602.2381708545363
2000-01-06,1550.8701100855535
2000-01-07,1583.159043908464
2000-01-10,1629.7200477989059
2000-01-11,1640.18285446756
2000-01-12,1636.5711609399293
2000-01-13,1624.499306887256
2000-01-14,1678.3715222208393
2000-01-17,1674.6467712883766
2000-01-18,1668.463567357383
2000-01-19,1643.0830799349244
2000-01-20,1645.628138332995
2000-01-21,1637.406355645234
2000-01-24,1645.8199772400953
2000-01-25,1616.3576429634168
2000-01-26,1668.395551126822
2000-01-27,1686.1164126508181
2000-01-28,1718.0044021573701
2000-01-31,1683.6525629114412
2000-02-01,1727.4553209637843
2000-02-02,1749.8645357127582
2000-02-03,1749.019959241028
2000-02-04,1756.9198666488235
2000-02-07,1759.6133190549483
2000-02-08,1708.4866120978822
2000-02-09,1713.4015089926784
2000-02-10,1765.846587307373
2000-02-11,1760.684860233
2000-02-14,1720.4728601821107
2000-02-15,1725.539850740405
2000-02-16,1755.233297645009
2000-02-17,1775.2958068069076
2000-02-18,1751.988984069276
2000-02-21,1712.4978242569994
2000-02-22,1634.5879466203
2000-02-23,1668.5873127201753
2000-02-24,1700.2858308926845
2000-02-25,1704.5884515005225
2000-02-28,1651.1672244381612
2000-02-29,1689.8055435390022
2000-03-01,1685.3114593956034
2000-03-02,1678.6259321126993
2000-03-03,1724.539464002634
2000-03-06,1754.547599313229
2000-03-07,1774.4421356953794
2000-03-08,1783.7247840288398
2000-03-09,1743.7293608030714
2000-03-10,1746.932273914308
2000-03-13,1702.022244651639
2000-03-14,1698.7591020391985
2000-03-15,1671.3097601160118
2000-03-16,1643.6432298252346
2000-03-17,1716.3905445769597
2000-03-20,1686.812135209606
2000-03-21,1667.6325855838375
2000-03-22,1705.3846239577201
2000-03-23,1692.6304108145848
2000-03-24,1709.35948617536
2000-03-27,1726.2091246273735
2000-03-28,1739.5586051296514
2000-03-29,1756.2547210321948
2000-03-30,1755.6584407056835
2000-03-31,1741.747213195001
2000-04-03,1713.4269405199784
2000-04-04,1716.5663146984602
2000-04-05,1684.708243371222
2000-04-06,1715.8132397283446
2000-04-07,1735.622423059438
2000-04-10,1715.6805472730243
2000-04-11,1705.6074601951927
2000-04-12,1736.9331554485598
2000-04-13,1712.0951369954987
2000-04-14,1723.0441637227857
2000-04-17,1601.015773678666
2000-04-18,1659.1536170257614
2000-04-19,1689.6023066244647
2000-04-20,1692.7493903399204
2000-04-21,1692.7493903399204
2000-04-24,1692.4574402110115
2000-04-25,1734.647245558717
2000-04-26,1740.1067236336503
2000-04-27,1780.3125623610642
2000-04-28,1776.883660206063
2000-05-01,1782.5041959115147
2000-05-02,1772.9875652089602
2000-05-03,1802.1678055107052
2000-05-04,1789.765604893792
2000-05-05,1797.0080552292275
2000-05-08,1759.5496912182232
2000-05-09,1731.4781477004874
2000-05-10,1679.5685701387772
2000-05-11,1693.716048654882
2000-05-12,1722.8387410117477
2000-05-15,1699.6222547645568
2000-05-16,1735.7762825342666
2000-05-17,1747.0445171357856
2000-05-18,1707.1263275837705
2000-05-19,1698.1974388375475
2000-05-22,1635.3277961492631
2000-05-23,1634.2460024946035
2000-05-24,1588.817896950042
2000-05-25,1562.1884640719534
2000-05-26,1499.1412064790832
2000-05-29,1483.9868049413328
2000-05-30,1467.39400037347
2000-05-31,1483.085295778136
2000-06-01,1509.3389935032803
2000-06-02,1498.5737770714748
2000-06-05,1558.02908917457
2000-06-06,1534.5629221641982
2000-06-07,1562.305772921602
2000-06-08,1547.7313045540118
2000-06-09,1576.490129853086
2000-06-12,1578.8910371006723
2000-06-13,1536.421376187356
2000-06-14,1550.3517600875036
2000-06-15,1575.4105048344368
2000-06-16,1598.5853703898772
2000-06-19,1590.7855324908019
2000-06-20,1581.157260137718
2000-06-21,1595.5905721340728
2000-06-22,1591.2795720380852
2000-06-23,1597.137456542387
2000-06-26,1596.8324292279763
2000-06-27,1587.7587254117
2000-06-28,1583.6749765742948
2000-06-29,1549.9499032012345
2000-06-30,1559.4689904585512
2000-07-03,1578.662605052724
2000-07-04,1582.2002077167722
2000-07-05,1580.3166728199592
2000-07-06,1579.5352940527193
2000-07-07,1599.9164948139944
2000-07-10,1653.7336768207579
2000-07-11,1665.890506147726
2000-07-12,1697.3097358119328
2000-07-13,1674.7423799919018
2000-07-14,1669.4383680443955
2000-07-17,1682.007742103266
2000-07-18,1657.4670330983095
2000-07-19,1701.2170959723655
2000-07-20,1702.4313033800445
2000-07-21,1714.638074816762
2000-07-24,1702.217790218017
2000-07-25,1667.4370767953171
2000-07-26,1671.710558326075
2000-07-27,1665.8748030546692
2000-07-28,1664.1066180209352
2000-07-31,1645.3973223182404
2000-08-01,1653.5686836377777
2000-08-02,1698.869137100144
2000-08-03,1700.9415917548215
2000-08-04,1698.8330538482624
2000-08-07,1716.2309561846146
2000-08-08,1702.0527076279348
2000-08-09,1711.8838033861105
2000-08-10,1706.505056100047
2000-08-11,1704.6107051072977
2000-08-14,1718.8293182442587
2000-08-15,1739.627557750715
2000-08-16,1767.2009693698963
2000-08-17,1753.3404725460036
2000-08-18,1763.6242639992024
2000-08-21,1793.694939020125
2000-08-22,1813.3488160103384
2000-08-23,1799.8381839918657
2000-08-24,1785.0816316660732
2000-08-25,1757.9974502659247
2000-08-28,1758.3673847486043
2000-08-29,1774.663900092187
2000-08-30,1771.5561395298214
2000-08-31,1774.838586601058
2000-09-01,1785.8715839986132
2000-09-04,1811.097102034683
2000-09-05,1846.5650598159973
2000-09-06,1851.4191379835067
2000-09-07,1845.8883124557651
2000-09-08,1837.6626069599872
2000-09-11,1822.3122322818976
2000-09-12,1779.843830650767
2000-09-13,1771.872415353697
2000-09-14,1738.214986705135
2000-09-15,1732.3513730387465
2000-09-18,1676.7598999554173
2000-09-19,1683.5432005519235
2000-09-20,1696.8868598183585
2000-09-21,1645.8647582720419
2000-09-22,1538.261736501247
2000-09-25,1613.2155928976904
2000-09-26,1583.8433564627915
2000-09-27,1597.1656407936935
2000-09-28,1623.6085615994873
2000-09-29,1659.181295593145
2000-10-02,1660.7613708193028
2000-10-03,1684.483343968211
2000-10-04,1679.2540029001648
2000-10-05,1679.924882004039
2000-10-06,1679.5600810958601
2000-10-09,1639.1319433575075
2000-10-10,1633.103565459631
2000-10-11,1581.5993914512974
2000-10-12,1606.8902053995703
2000-10-13,1571.6586785492545
2000-10-16,1613.5854891903402
2000-10-17,1581.247746176478
2000-10-18,1541.6215257514548
2000-10-19,1553.1873648645665
2000-10-20,1610.19635548163
2000-10-23,1618.2520956694957
2000-10-24,1606.6069917409634
2000-10-25,1642.8795496172772
2000-10-26,1656.4864653598845
2000-10-27,1618.952826699908
2000-10-30,1629.4142757002899
2000-10-31,1631.1870774454515
2000-11-01,1659.6758508007426
2000-11-02,1657.261954261473
2000-11-03,1666.3401531231414
2000-11-06,1684.0554584940423
2000-11-07,1684.0605377192855
2000-11-08,1682.0015475667203
2000-11-09,1685.551703687793
2000-11-10,1652.670800070973
2000-11-13,1596.603817863643
2000-11-14,1643.4486883733753
2000-11-15,1641.7717109624082
2000-11-16,1644.95571140214
2000-11-17,1645.978764908773
2000-11-20,1666.8029335259475
2000-11-21,1670.629798464817
2000-11-22,1649.9460042307187
2000-11-23,1652.8591293166035
2000-11-24,1653.5839225406282
2000-11-27,1654.9405211453873
2000-11-28,1634.9759507142603
2000-11-29,1589.3720579837418
2000-11-30,1526.5065543550888
2000-12-01,1555.093995602292
2000-12-04,1532.7619129617888
2000-12-05,1532.2280574710376
2000-12-06,1582.2024435529863
2000-12-07,1566.8585322177744
2000-12-08,1583.6118798085279
2000-12-11,1616.1653917718356
2000-12-12,1617.8256468086206
2000-12-13,1638.00199038642
2000-12-14,1613.9637929811834
2000-12-15,1548.7675169174895
2000-12-18,1561.3025928063805
2000-12-19,1564.3815444188497
2000-12-20,1530.7115810577875
2000-12-21,1515.2563799016305
2000-12-22,1504.1055565407908
2000-12-25,1504.1055565407908
2000-12-26,1495.3708140967537
2000-12-27,1508.9628717850362
2000-12-28,1523.27148419356
2000-12-29,1532.9833456600222
2001-01-01,1532.9833456600222
2001-01-02,1500.6485780359105
2001-01-03,1470.8038284144436
2001-01-04,1553.7996647523996
2001-01-05,1572.8146824828245
2001-01-08,1586.548476509368
2001-01-09,1589.815724083258
2001-01-10,1574.958879189803
2001-01-11,1530.1002054332528
2001-01-12,1574.3540018615245
2001-01-15,1594.76414709782
2001-01-16,1597.0369881659578
2001-01-17,1611.339023482014
2001-01-18,1614.4966654824339
2001-01-19,1672.202101962015
2001-01-22,1679.290849781887
2001-01-23,1666.0995993184242
2001-01-24,1695.7187847237215
2001-01-25,1700.705441975073
2001-01-26,1697.3632503496174
2001-01-29,1689.7788574710971
2001-01-30,1664.246895356587
2001-01-31,1678.4163176542495
2001-02-01,1672.9847259622277
2001-02-02,1676.8242928870395
2001-02-05,1642.0990958929428
2001-02-06,1661.2645254503727
2001-02-07,1664.0838020991023
2001-02-08,1670.7416273821661
2001-02-09,1676.0001639378036
2001-02-12,1668.89827376727
2001-02-13,1697.9483329085092
2001-02-14,1699.9766665383675
2001-02-15,1720.8889211317621
2001-02-16,1697.9378879183355
2001-02-19,1700.5349617064803
2001-02-20,1722.477641881344
2001-02-21,1719.9133886508253
2001-02-22,1720.3724640503738
2001-02-23,1739.709325916931
2001-02-26,1757.9753766381173
2001-02-27,1739.2371404161042
2001-02-28,1725.8586337489935
2001-03-01,1667.9666732445482
2001-03-02,1656.5016091883856
2001-03-05,1666.9459005388076
2001-03-06,1695.8690885059307
2001-03-07,1692.4521396011976
2001-03-08,1680.3688087446687
2001-03-09,1670.3402567255398
2001-03-12,1602.9519019518339
2001-03-13,1590.945574551042
2001-03-14,1581.597564778335
2001-03-15,1613.0848698123648
2001-03-16,1636.0849985918178
2001-03-19,1639.7129476910925
2001-03-20,1601.3312045877456
2001-03-21,1585.0751901488973
2001-03-22,1553.7652221741148
2001-03-23,1557.4484394097979
2001-03-26,1583.2839343939388
2001-03-27,1565.2423224508655
2001-03-28,1577.2978692396273
2001-03-29,1569.4758384061072
2001-03-30,1571.0790351718774
2001-04-02,1576.6665997324064
2001-04-03,1540.2888126876935
2001-04-04,1462.1727802133253
2001-04-05,1472.2554045144318
2001-04-06,1488.2687020454046
2001-04-09,1448.7929959312846
2001-04-10,1470.5712852596778
2001-04-11,1524.553157309078
2001-04-12,1539.3741382645426
2001-04-13,1539.3741382645426
2001-04-16,1555.2524463477712
2001-04-17,1521.3707278200548
2001-04-18,1564.853174351565
2001-04-19,1593.0115848702721
2001-04-20,1563.8351363644433
2001-04-23,1562.276099681151
2001-04-24,1557.5224617693702
2001-04-25,1538.1106372146573
2001-04-26,1537.4431797460911
2001-04-27,1558.8960000502152
2001-04-30,1569.4865559227526
2001-05-01,1561.2298990113222
2001-05-02,1593.4446245251506
2001-05-03,1598.5045230828885
2001-05-04,1571.226657178882
2001-05-07,1591.1913861722996
2001-05-08,1602.291707887711
2001-05-09,1604.8675199747377
2001-05-10,1611.4092752440113
2001-05-11,1643.3002652590003
2001-05-14,1613.2270748961375
2001-05-15,1614.745463827533
2001-05-16,1608.3798152578663
2001-05-17,1626.3274624551018
2001-05-18,1615.42541056564
2001-05-21,1630.636751344573
2001-05-22,1668.706884770187
2001-05-23,1689.2503701514129
2001-05-24,1685.5929066855504
2001-05-25,1695.0896055209437
2001-05-28,1688.9267403096792
2001-05-29,1693.3819305332238
2001-05-30,1671.0114443804002
2001-05-31,1656.2615636826101
2001-06-01,1650.9205840337136
2001-06-04,1666.2636607695215
2001-06-05,1685.3984216548613
2001-06-06,1700.344861589764
2001-06-07,1703.510310837896
2001-06-08,1721.018820807502
2001-06-11,1722.6346862886169
2001-06-12,1686.3091749214602
2001-06-13,1672.3137774745571
2001-06-14,1618.3744174018418
2001-06-15,1586.226031841513
2001-06-18,1594.5578054517846
2001-06-19,1606.8246648395623
2001-06-20,1590.0381926996306
2001-06-21,1593.681155012289
2001-06-22,1574.6695070130395
2001-06-25,1562.0746268929536
2001-06-26,1549.915659040494
2001-06-27,1557.3086875612223
2001-06-28,1560.9695505463253
2001-06-29,1576.562961836547
2001-07-02,1577.1521917958312
2001-07-03,1581.340330219307
2001-07-04,1601.4282538211198
2001-07-05,1604.8716913154299
2001-07-06,1590.4084059098657
2001-07-09,1534.0776831448338
2001-07-10,1538.6426089519894
2001-07-11,1517.927486277354
2001-07-12,1549.6314969361736
2001-07-13,1545.3668795329718
2001-07-16,1542.2886647354471
2001-07-17,1526.334877323266
2001-07-18,1487.084166898043
2001-07-19,1469.571038935192
2001-07-20,1470.2302920104328
2001-07-23,1472.6922237837855
2001-07-24,1453.2654362971446
2001-07-25,1445.385724454703
2001-07-26,1438.278708495653
2001-07-27,1452.6752643179184
2001-07-30,1450.1843148753119
2001-07-31,1487.2106922848977
2001-08-01,1487.9703017723873
2001-08-02,1477.375505233102
2001-08-03,1446.483921682098
2001-08-06,1442.4204513564362
2001-08-07,1435.598224971883
2001-08-08,1426.928368296326
2001-08-09,1381.3463842332455
2001-08-10,1384.5125283929335
2001-08-13,1370.2028118880899
2001-08-14,1389.76572561097
2001-08-15,1379.277419201212
2001-08-16,1371.6238159722895
2001-08-17,1376.0772280599192
2001-08-20,1370.2145899880284
2001-08-21,1365.6388906064824
2001-08-22,1342.2317326774073
2001-08-23,1356.3652615193798
2001-08-24,1344.7873087020057
2001-08-27,1363.5425433521157
2001-08-28,1353.046769728546
2001-08-29,1342.8491391241846
2001-08-30,1337.753103925806
2001-08-31,1329.8953213368452
2001-09-03,1321.0396898270085
2001-09-04,1348.2248785349855
2001-09-05,1338.9133233887592
2001-09-06,1293.0012313927111
2001-09-07,1248.100026773096
2001-09-10,1252.5027390604855
2001-09-11,1243.7601318963943
2001-09-12,1119.953537437262
2001-09-13,1136.8736040417255
2001-09-14,1110.0086122469186
2001-09-17,1052.9867511082575
2001-09-18,1038.8578612820859
2001-09-19,1043.4100322075813
2001-09-20,1028.5555637220798
2001-09-21,1011.164026845677
2001-09-24,1030.105665598266
2001-09-25,1025.6054263853116
2001-09-26,1030.4133022220863
2001-09-27,1061.5775945034052
2001-09-28,1082.3938244401952
2001-10-01,1076.600954971749
2001-10-02,1076.0963786301036
2001-10-03,1084.392700316223
2001-10-04,1135.1629352290793
2001-10-05,1137.5044501225314
2001-10-08,1108.2398893322172
2001-10-09,1150.2666603284808
2001-10-10,1154.6151419988578
2001-10-11,1185.0682973085807
2001-10-12,1163.4208041291904
2001-10-15,1150.734868605199
2001-10-16,1139.6535262178243
2001-10-17,1152.9043369185397
2001-10-18,1129.3384583710852
2001-10-19,1135.7192463816614
2001-10-22,1138.8878218233392
2001-10-23,1178.4870552804086
2001-10-24,1172.4045157241894
2001-10-25,1166.5325929833098
2001-10-26,1185.6863428585834
2001-10-29,1151.1873438106181
2001-10-30,1139.7718075163646
2001-10-31,1160.3211956295888
2001-11-01,1155.4717372335033
2001-11-02,1157.9264057238959
2001-11-05,1191.1389522578893
2001-11-06,1176.4697850686437
2001-11-07,1174.3868698264723
2001-11-08,1218.5983813336227
2001-11-09,1235.1870028410756
2001-11-12,1238.7190057205553
2001-11-13,1266.912447563824
2001-11-14,1304.9404399560904
2001-11-15,1335.597302155266
2001-11-16,1332.4855098231976
2001-11-19,1341.0039575141714
2001-11-20,1325.7419669321653
2001-11-21,1331.122913793485
2001-11-22,1332.0534386653924
2001-11-23,1351.225035404658
2001-11-26,1350.410006819456
2001-11-27,1352.2109396644985
2001-11-28,1314.3640189399734
2001-11-29,1319.247262914356
2001-11-30,1325.8838626715744
2001-12-03,1335.1929267903079
2001-12-04,1360.3976438526736
2001-12-05,1406.7814521619453
2001-12-06,1412.4681602678347
2001-12-07,1437.9693821057094
2001-12-10,1449.317772595393
2001-12-11,1437.6788849375585
2001-12-12,1436.0188924156273
2001-12-13,1394.18399672743
2001-12-14,1383.8280215722395
2001-12-17,1369.5024375294558
2001-12-18,1376.538057444125
2001-12-19,1408.7565742239774
2001-12-20,1422.1917129151323
2001-12-21,1394.7822612098712
2001-12-24,1413.8247489648256
2001-12-25,1413.8247489648259
2001-12-26,1412.600090734681
2001-12-27,1413.602913072655
2001-12-28,1425.4810355699913
2001-12-31,1421.324194474212
2002-01-01,1421.324194474212
2002-01-02,1401.4970540587678
2002-01-03,1416.1556163002945
2002-01-04,1457.9333926334732
2002-01-07,1502.3258689567551
2002-01-08,1501.9688295201306
2002-01-09,1484.1023065606705
2002-01-10,1475.4616772370684
2002-01-11,1460.888549751251
2002-01-14,1453.715479965075
2002-01-15,1443.4542851547951
2002-01-16,1437.2102991935108
2002-01-17,1442.090504802178
2002-01-18,1433.8983343355744
2002-01-21,1444.4830770491571
2002-01-22,1434.9421682636982
2002-01-23,1430.4730688519057
2002-01-24,1438.463888025586
2002-01-25,1475.9550137706278
2002-01-28,1486.3245905836293
2002-01-29,1488.8518292222532
2002-01-30,1461.0499854372795
2002-01-31,1458.7364085848435
2002-02-01,1452.0410235614092
2002-02-04,1452.9811780237385
2002-02-05,1441.6119631124209
2002-02-06,1448.1297870658645
2002-02-07,1433.451147650971
2002-02-08,1441.376736472632
2002-02-11,1478.0787506509753
2002-02-12,1480.1679410476017
2002-02-13,1486.8884354505453
2002-02-14,1490.7329527796228
2002-02-15,1499.9435202410286
2002-02-18,1515.8905207870189
2002-02-19,1487.9658720571908
2002-02-20,1492.1783879182176
2002-02-21,1492.774248142727
2002-02-22,1464.3517247356879
2002-02-25,1455.4152779365609
2002-02-26,1461.5968359142234
2002-02-27,1480.5158073562152
2002-02-28,1466.0657724568264
2002-03-01,1457.684414241466
2002-03-04,1482.786054492561
2002-03-05,1512.0650449865577
2002-03-06,1501.798551094375
2002-03-07,1513.4099156053203
2002-03-08,1525.9640519376696
2002-03-11,1536.1376699750645
2002-03-12,1537.2586806504848
2002-03-13,1527.2662025787888
2002-03-14,1517.455633570092
2002-03-15,1515.8850691121816
2002-03-18,1522.8728665726303
2002-03-19,1522.749556957515
2002-03-20,1506.4561343689627
2002-03-21,1492.056282607367
2002-03-22,1500.1389933447363
2002-03-25,1504.0570097872824
2002-03-26,1495.5953961423515
2002-03-27,1535.3271499226007
2002-03-28,1544.5027541630175
2002-03-29,1544.5027541630175
2002-04-01,1531.9668900872746
2002-04-02,1505.066136037009
2002-04-03,1503.7072933988813
2002-04-04,1503.1926866378071
2002-04-05,1508.9206005321785
2002-04-08,1516.8235493403786
2002-04-09,1513.4352344408358
2002-04-10,1495.0373938206515
2002-04-11,1506.2286914851893
2002-04-12,1515.2130477704059
2002-04-15,1533.1984810612207
2002-04-16,1527.4872903554865
2002-04-17,1559.0697433278895
2002-04-18,1569.1389550862734
2002-04-19,1580.5866171844534
2002-04-22,1592.6526247842285
2002-04-23,1615.1944464531036
2002-04-24,1624.0912594016593
2002-04-25,1608.8788226785155
2002-04-26,1610.0531117857763
2002-04-29,1603.415010865443
2002-04-30,1621.6920121564535
2002-05-01,1612.606650409034
2002-05-02,1661.7959516668766
2002-05-03,1638.5381779651846
2002-05-06,1616.9831175033667
2002-05-07,1635.6182113002496
2002-05-08,1624.4441307434768
2002-05-09,1622.4063807872092
2002-05-10,1603.725038434272
2002-05-13,1611.8295707320244
2002-05-14,1625.2767775238683
2002-05-15,1632.320334763333
2002-05-16,1624.910602764687
2002-05-17,1611.9271442376823
2002-05-20,1611.3712790638122
2002-05-21,1593.5211428127
2002-05-22,1573.3268546469646
2002-05-23,1564.8563616851693
2002-05-24,1567.257166098085
2002-05-27,1565.3509696381682
