Date,UNITED KINGDOM EQUAL WEIGHTED
1999-08-03,1285.321564077204
1999-08-04,1285.6864954099578
1999-08-05,1262.6577380107908
1999-08-06,1265.8482744259154
1999-08-09,1269.3226633608735
1999-08-10,1256.1602013053523
1999-08-11,1269.3559344614846
1999-08-12,1284.2793488102072
1999-08-13,1301.9959769888942
1999-08-16,1303.9142445393609
1999-08-17,1299.6979146140266
1999-08-18,1303.321333599559
1999-08-19,1293.0783080477906
1999-08-20,1296.1919977486557
1999-08-23,1311.9864872385433
1999-08-24,1307.3571862546746
1999-08-25,1311.3221146715484
1999-08-26,1314.4313734262637
1999-08-27,1312.2959458329428
1999-08-30,1312.8857418569842
1999-08-31,1298.3757561608593
1999-09-01,1301.1908332685175
1999-09-02,1290.6458141468236
1999-09-03,1314.6263936443531
1999-09-06,1322.61467207733
1999-09-07,1315.2539756315527
1999-09-08,1317.8900874726655
1999-09-09,1325.2033191544629
1999-09-10,1316.417329211053
1999-09-13,1305.5812409169478
1999-09-14,1283.9380079002717
1999-09-15,1275.0448804860555
1999-09-16,1272.0730125503726
1999-09-17,1272.922559633379
1999-09-20,1274.0248525516379
1999-09-21,1258.239041853313
1999-09-22,1242.2075563071098
1999-09-23,1256.038683871427
1999-09-24,1238.4531010198812
1999-09-27,1265.4919398968077
1999-09-28,1254.1549835948872
1999-09-29,1235.122162079018
1999-09-30,1238.3585333444362
1999-10-01,1228.651868861136
1999-10-04,1241.7437122012802
1999-10-05,1245.006335916162
1999-10-06,1241.3944100943256
1999-10-07,1247.2443111619161
1999-10-08,1257.165565047156
1999-10-11,1248.5010639282857
1999-10-12,1223.5958624174546
1999-10-13,1204.7377038124985
1999-10-14,1198.512287810262
1999-10-15,1173.94529061941
1999-10-18,1165.7800208728713
1999-10-19,1185.9661168061148
1999-10-20,1187.9330606159353
1999-10-21,1172.6854648098965
1999-10-22,1183.1815329724707
1999-10-25,1181.1439812331964
1999-10-26,1195.0411928377564
1999-10-27,1189.9145609631855
1999-10-28,1196.1707306766368
1999-10-29,1214.4323838266512
1999-11-01,1224.8881127954915
1999-11-02,1235.3340179408037
1999-11-03,1237.4542308519012
1999-11-04,1248.392502392201
1999-11-05,1245.2930770466935
1999-11-08,1240.164675201763
1999-11-09,1239.1359278685431
1999-11-10,1238.3671478969961
1999-11-11,1247.2344227925614
1999-11-12,1256.9056901282545
1999-11-15,1265.606282088167
1999-11-16,1264.1434848048289
1999-11-17,1253.840601347663
1999-11-18,1259.4567456202549
1999-11-19,1259.5155219003002
1999-11-22,1256.328744654844
1999-11-23,1280.1759289031515
1999-11-24,1274.9797131431806
1999-11-25,1283.9269422482982
1999-11-26,1290.8554260755886
1999-11-29,1295.9294456818636
1999-11-30,1271.938262304311
1999-12-01,1273.7803170234165
1999-12-02,1282.84409961294
1999-12-03,1301.5974321718109
1999-12-06,1278.201513732297
1999-12-07,1273.7183487121988
1999-12-08,1262.509765496145
1999-12-09,1270.6263214999396
1999-12-10,1282.667254267753
1999-12-13,1289.5617289573413
1999-12-14,1295.2439142115973
1999-12-15,1284.387066166235
1999-12-16,1277.394820552419
1999-12-17,1295.8095180378891
1999-12-20,1295.9435876743996
1999-12-21,1299.0235267069045
1999-12-22,1309.1816731384497
1999-12-23,1310.6802496197718
1999-12-24,1316.2917547321788
1999-12-27,1322.0215787345044
1999-12-28,1325.9563735046092
1999-12-29,1332.1817791593521
1999-12-30,1344.4582172318321
1999-12-31,1344.4582172318321
2000-01-03,1337.2582663103474
2000-01-04,1308.0778176031
2000-01-05,1290.0665651520274
2000-01-06,1297.1680476089055
2000-01-07,1308.298744266913
2000-01-10,1326.00644411221
2000-01-11,1326.7177654508453
2000-01-12,1316.6948357186575
2000-01-13,1311.3434940381826
2000-01-14,1330.0028083265747
2000-01-17,1333.4669355126193
2000-01-18,1311.5180509819456
2000-01-19,1297.446386645724
2000-01-20,1284.1102457546972
2000-01-21,1275.3449898390386
2000-01-24,1283.7516345386555
2000-01-25,1257.95530053857
2000-01-26,1270.5173474082228
2000-01-27,1285.2129435846518
2000-01-28,1274.053602398508
2000-01-31,1270.437515561606
2000-02-01,1272.4756501689596
2000-02-02,1267.1873791428718
2000-02-03,1266.9440189193315
2000-02-04,1248.884236446892
2000-02-07,1239.8487763122193
2000-02-08,1249.186585027864
2000-02-09,1262.501169608265
2000-02-10,1239.2933262231188
2000-02-11,1226.3588989883847
2000-02-14,1216.0495817449003
2000-02-15,1216.4144590919243
2000-02-16,1241.252339315362
2000-02-17,1251.1481278020456
2000-02-18,1247.99097226638
2000-02-21,1241.2280397501722
2000-02-22,1217.1807331719012
2000-02-23,1235.2981711309533
2000-02-24,1236.8516186214129
2000-02-25,1266.5829588225763
2000-02-28,1273.0822216155075
2000-02-29,1285.285898287002
2000-03-01,1323.7566513638676
2000-03-02,1328.4693663063294
2000-03-03,1339.939168553969
2000-03-06,1339.9126220242513
2000-03-07,1337.9235245314476
2000-03-08,1321.5499462392843
2000-03-09,1319.14476128315
2000-03-10,1320.817161248435
2000-03-13,1305.8985692995336
2000-03-14,1317.6658171080458
2000-03-15,1303.6876415507274
2000-03-16,1334.882521320535
2000-03-17,1333.361434160221
2000-03-20,1335.5597547578104
2000-03-21,1342.5867641615957
2000-03-22,1358.6084217178256
2000-03-23,1361.1283318928292
2000-03-24,1381.950449939056
2000-03-27,1385.3819619377473
2000-03-28,1392.0287410868366
2000-03-29,1403.0664607448987
2000-03-30,1387.1571630792162
2000-03-31,1397.2925170207113
2000-04-03,1390.533080525922
2000-04-04,1393.944930268456
2000-04-05,1366.6098840784468
2000-04-06,1378.8955391052214
2000-04-07,1390.5179964747117
2000-04-10,1393.9605412947567
2000-04-11,1378.8630014149173
2000-04-12,1385.4813776152203
2000-04-13,1387.8921367659116
2000-04-14,1371.8083482378615
2000-04-17,1328.649041898685
2000-04-18,1345.7131396990867
2000-04-19,1372.998325828435
2000-04-20,1389.1101739624442
2000-04-21,1389.1101739624442
2000-04-24,1388.624745264275
2000-04-25,1421.7618945923823
2000-04-26,1431.9075431315268
2000-04-27,1436.7785994923545
2000-04-28,1447.0376782504543
2000-05-01,1441.0021102901474
2000-05-02,1470.2338174248173
2000-05-03,1471.1862708390388
2000-05-04,1456.6930338017248
2000-05-05,1443.7697609714814
2000-05-08,1447.4943896459638
2000-05-09,1433.703644018819
2000-05-10,1403.9344885580815
2000-05-11,1421.256062663159
2000-05-12,1441.1471467184888
2000-05-15,1422.8040279746278
2000-05-16,1443.8188136621432
2000-05-17,1443.3574464331198
2000-05-18,1434.8144233110684
2000-05-19,1417.0410235508202
2000-05-22,1407.3252872562737
2000-05-23,1390.6335840999109
2000-05-24,1389.0598941597952
2000-05-25,1399.2497035300642
2000-05-26,1379.1399266384662
2000-05-29,1382.1685466977676
2000-05-30,1397.5469483120592
2000-05-31,1395.1798014712742
2000-06-01,1411.7754024655555
2000-06-02,1431.1649509322338
2000-06-05,1436.5912658699249
2000-06-06,1430.4062247008662
2000-06-07,1420.6867859793394
2000-06-08,1418.499879392518
2000-06-09,1407.633062739589
2000-06-12,1403.063228127339
2000-06-13,1397.4741472943952
2000-06-14,1400.8611200682026
2000-06-15,1412.933824174275
2000-06-16,1415.6696466803405
2000-06-19,1415.7946546808862
2000-06-20,1431.1476511152177
2000-06-21,1423.2994313414183
2000-06-22,1438.5600119761616
2000-06-23,1438.315063643169
2000-06-26,1433.2233563395205
2000-06-27,1419.447362735027
2000-06-28,1421.5867380198847
2000-06-29,1414.624653354763
2000-06-30,1421.5735631999387
2000-07-03,1442.539824875714
2000-07-04,1445.2015884442853
2000-07-05,1423.9812669119929
2000-07-06,1426.7832478715275
2000-07-07,1445.4645426395778
2000-07-10,1436.4161519598688
2000-07-11,1441.7332204347872
2000-07-12,1459.1013062858515
2000-07-13,1457.0449982407615
2000-07-14,1464.9129423430363
2000-07-17,1467.5091957920745
2000-07-18,1461.4818944325261
2000-07-19,1475.337234647098
2000-07-20,1488.4464737766866
2000-07-21,1481.2693411375542
2000-07-24,1480.6412959958946
2000-07-25,1470.7197270007464
2000-07-26,1463.1599666229401
2000-07-27,1464.4893308756994
2000-07-28,1471.7342580516543
2000-07-31,1473.9709545709572
2000-08-01,1481.8591855895756
2000-08-02,1490.333448465888
2000-08-03,1494.4179657398831
2000-08-04,1500.5650497667145
2000-08-07,1512.6055360695066
2000-08-08,1520.8064154749165
2000-08-09,1538.2989755893286
2000-08-10,1521.2278248866796
2000-08-11,1534.3568894673067
2000-08-14,1550.853356341083
2000-08-15,1543.6741513504955
2000-08-16,1547.1655898531865
2000-08-17,1535.1326345130797
2000-08-18,1548.9765329419765
2000-08-21,1556.716658641817
2000-08-22,1556.6190939201986
2000-08-23,1559.9456334718852
2000-08-24,1548.3750558578458
2000-08-25,1536.9503889245523
2000-08-28,1544.647247299401
2000-08-29,1542.510400776404
2000-08-30,1549.8213517680126
2000-08-31,1565.1762559802874
2000-09-01,1555.274398500536
2000-09-04,1558.862043535262
2000-09-05,1554.463291830496
2000-09-06,1563.2563895892133
2000-09-07,1542.8424358816376
2000-09-08,1522.8950734828134
2000-09-11,1520.602372358153
2000-09-12,1501.7050959376463
2000-09-13,1496.5465778878302
2000-09-14,1506.465531872341
2000-09-15,1480.8232166241742
2000-09-18,1492.8483649337415
2000-09-19,1490.48795400379
2000-09-20,1496.4272733192786
2000-09-21,1484.7181617425535
2000-09-22,1473.3353710663855
2000-09-25,1498.3994926213988
2000-09-26,1482.7329268665253
2000-09-27,1492.494787187534
2000-09-28,1491.3507213215266
2000-09-29,1511.6924364820113
2000-10-02,1505.796110194246
2000-10-03,1510.3737534716242
2000-10-04,1516.697801988588
2000-10-05,1521.0610245678456
2000-10-06,1517.9429995202934
2000-10-09,1499.6951891418391
2000-10-10,1493.8359933254178
2000-10-11,1477.242244084356
2000-10-12,1497.2047874094199
2000-10-13,1498.471499548438
2000-10-16,1520.6308102427045
2000-10-17,1494.8267302499398
2000-10-18,1502.5832297882505
2000-10-19,1519.7422948436365
2000-10-20,1541.5938008058713
2000-10-23,1556.0431843618962
2000-10-24,1570.3158269758283
2000-10-25,1566.9322396755458
2000-10-26,1557.839257211685
2000-10-27,1561.840770280936
2000-10-30,1569.955074480924
2000-10-31,1582.767011380107
2000-11-01,1574.8198208656281
2000-11-02,1571.9520073216909
2000-11-03,1572.1003883751791
2000-11-06,1578.700503312505
2000-11-07,1572.8167084110917
2000-11-08,1577.489413319974
2000-11-09,1562.2256975373684
2000-11-10,1557.757254752623
2000-11-13,1553.6669102612034
2000-11-14,1564.3880934796055
2000-11-15,1562.0966435907799
2000-11-16,1571.3941616573302
2000-11-17,1577.8255342152968
2000-11-20,1576.3382352709173
2000-11-21,1574.120061918029
2000-11-22,1552.6327128097284
2000-11-23,1545.154621636985
2000-11-24,1557.8806616241186
2000-11-27,1568.361616674147
2000-11-28,1542.137304447079
2000-11-29,1524.9447545349663
2000-11-30,1503.8038179465582
2000-12-01,1531.8935719223812
2000-12-04,1524.8753870578614
2000-12-05,1553.1434358272197
2000-12-06,1549.9796243917315
2000-12-07,1532.944621550559
2000-12-08,1554.2702866713864
2000-12-11,1597.6252103617596
2000-12-12,1588.7230228472606
2000-12-13,1596.949803053966
2000-12-14,1573.2459086609747
2000-12-15,1538.0619077642914
2000-12-18,1548.4105549718615
2000-12-19,1557.0141724883517
2000-12-20,1523.2867348572827
2000-12-21,1508.6704999405763
2000-12-22,1499.2597551460476
2000-12-25,1499.2597551460476
2000-12-26,1493.9759366750206
2000-12-27,1519.9589600209129
2000-12-28,1532.301406596684
2000-12-29,1518.9368444826503
2001-01-01,1518.9368444826503
2001-01-02,1498.4475319132487
2001-01-03,1484.1414492207189
2001-01-04,1517.5634687292288
2001-01-05,1506.1143458216038
2001-01-08,1513.9363553596406
2001-01-09,1522.0396196435943
2001-01-10,1521.194857013798
2001-01-11,1506.068311729878
2001-01-12,1496.8134289594823
2001-01-15,1510.203134585876
2001-01-16,1487.7132428344655
2001-01-17,1529.9790480799454
2001-01-18,1515.3116101232197
2001-01-19,1532.2148711395782
2001-01-22,1517.5053179562783
2001-01-23,1518.020633590312
2001-01-24,1541.97315292673
2001-01-25,1546.580344060033
2001-01-26,1542.1624716465976
2001-01-29,1551.5246771521056
2001-01-30,1546.456356053845
2001-01-31,1534.226391089529
2001-02-01,1539.441053011332
2001-02-02,1542.1366798390764
2001-02-05,1532.8649322144254
2001-02-06,1540.9274429452585
2001-02-07,1535.9914618521532
2001-02-08,1537.164411867888
2001-02-09,1515.8549791936582
2001-02-12,1524.9695676626886
2001-02-13,1549.0363102217905
2001-02-14,1555.6310863987546
2001-02-15,1575.274817448164
2001-02-16,1536.9203453411687
2001-02-19,1524.756979934643
2001-02-20,1532.329482324507
2001-02-21,1526.9462833430089
2001-02-22,1537.3617627555639
2001-02-23,1525.5743468024205
2001-02-26,1520.682666592585
2001-02-27,1515.7436721987183
2001-02-28,1504.8461117902423
2001-03-01,1490.423507117006
2001-03-02,1493.692301625201
2001-03-05,1509.9738289951517
2001-03-06,1516.137130208477
2001-03-07,1517.7172692263673
2001-03-08,1512.107582249625
2001-03-09,1497.5274390398176
2001-03-12,1477.4300488744113
2001-03-13,1456.7401674258135
2001-03-14,1435.5046443964159
2001-03-15,1461.4070659172041
2001-03-16,1429.881354657414
2001-03-19,1415.7024347572892
2001-03-20,1421.3071301101497
2001-03-21,1399.0659536722185
2001-03-22,1359.6142117887123
2001-03-23,1374.198964271156
2001-03-26,1404.3847320181928
2001-03-27,1429.1359090540382
2001-03-28,1425.8208974699794
2001-03-29,1440.1810795200242
2001-03-30,1432.967181738465
2001-04-02,1428.862882693353
2001-04-03,1387.6976871844618
2001-04-04,1378.0747481989529
2001-04-05,1403.1842433885276
2001-04-06,1398.3273571208188
2001-04-09,1409.2655400824658
2001-04-10,1443.1241715679803
2001-04-11,1454.0306634190567
2001-04-12,1445.392687437784
2001-04-13,1445.392687437784
2001-04-16,1454.2144066485062
2001-04-17,1455.4029839736183
2001-04-18,1499.77973174414
2001-04-19,1492.2988831484956
2001-04-20,1487.3616519803666
2001-04-23,1479.7382677609298
2001-04-24,1477.7411182258177
2001-04-25,1467.5422096257894
2001-04-26,1465.930676677306
2001-04-27,1502.1549648959935
2001-04-30,1521.0096313215859
2001-05-01,1509.6219029323256
2001-05-02,1517.8211065606106
2001-05-03,1499.5259745709097
2001-05-04,1512.9418346594146
2001-05-07,1522.0432281748301
2001-05-08,1535.950291188685
2001-05-09,1520.5274784661208
2001-05-10,1539.1541306215968
2001-05-11,1534.372466861055
2001-05-14,1513.07645947553
2001-05-15,1531.0088961432477
2001-05-16,1534.194070098883
2001-05-17,1548.8599318779768
2001-05-18,1561.6646748701294
2001-05-21,1583.356219980277
2001-05-22,1608.6036296074165
2001-05-23,1604.9016756752576
2001-05-24,1591.204329820159
2001-05-25,1595.8537065950698
2001-05-28,1589.543444319826
2001-05-29,1593.803798649846
2001-05-30,1578.1432707638974
2001-05-31,1596.9299410217584
2001-06-01,1598.3647945624368
2001-06-04,1611.1486547107247
2001-06-05,1611.8818845841106
2001-06-06,1590.298925862362
2001-06-07,1574.9087697743691
2001-06-08,1573.160806493522
2001-06-11,1555.8314426057864
2001-06-12,1524.5350022140308
2001-06-13,1526.9936112739335
2001-06-14,1506.1995418729389
2001-06-15,1487.8130521521173
2001-06-18,1487.2801435854424
2001-06-19,1497.191604173893
2001-06-20,1489.9482020250598
2001-06-21,1512.5477100249857
2001-06-22,1515.2308965515872
2001-06-25,1502.6072186912204
2001-06-26,1485.895456097877
2001-06-27,1498.3274141537295
2001-06-28,1523.007465823683
2001-06-29,1530.6191111581259
2001-07-02,1549.156118782851
2001-07-03,1528.0013748985211
2001-07-04,1516.0625991011937
2001-07-05,1501.853488718987
2001-07-06,1474.1634194576507
2001-07-09,1467.6684558919906
2001-07-10,1464.557417946951
2001-07-11,1451.2667904549385
2001-07-12,1477.0199542762355
2001-07-13,1478.4427309234075
2001-07-16,1468.9102726002636
2001-07-17,1459.594909746873
2001-07-18,1440.046638894153
2001-07-19,1445.2894996136613
2001-07-20,1445.9377432374743
2001-07-23,1441.6452479908971
2001-07-24,1412.3459225522834
2001-07-25,1397.340653790221
2001-07-26,1405.9680792329111
2001-07-27,1431.6213968209015
2001-07-30,1444.2676584956255
2001-07-31,1461.1490861048205
2001-08-01,1472.1812804070992
2001-08-02,1483.3995935714634
2001-08-03,1467.2785478165015
2001-08-06,1460.1380652079918
2001-08-07,1463.4493011750076
2001-08-08,1447.5150746493591
2001-08-09,1419.3176679398964
2001-08-10,1417.4269531122734
2001-08-13,1409.087564519496
2001-08-14,1423.6174385001807
2001-08-15,1417.8414415382529
2001-08-16,1411.0569185142858
2001-08-17,1398.2097753491114
2001-08-20,1409.0051188316734
2001-08-21,1425.7463778550964
2001-08-22,1415.584665140197
2001-08-23,1422.371921632128
2001-08-24,1436.8952615278033
2001-08-27,1439.0135492731472
2001-08-28,1436.1509437340012
2001-08-29,1434.7373716755735
2001-08-30,1414.6609874223825
2001-08-31,1416.5980594565885
2001-09-03,1415.1337200679623
2001-09-04,1442.2589369619236
2001-09-05,1436.9611464851912
2001-09-06,1399.9225339911716
2001-09-07,1361.5718790054034
2001-09-10,1346.1807546182656
2001-09-11,1273.6152383377062
2001-09-12,1285.0188129397077
2001-09-13,1298.2503144190644
2001-09-14,1240.980333409144
2001-09-17,1236.443518431841
2001-09-18,1202.391840166918
2001-09-19,1173.4433655951266
2001-09-20,1133.4799855876536
2001-09-21,1102.2158092192833
2001-09-24,1151.2326211209822
2001-09-25,1161.4172106083063
2001-09-26,1176.0173796434692
2001-09-27,1177.3319532544253
2001-09-28,1211.9425662017013
2001-10-01,1190.935115574157
2001-10-02,1180.6926695410757
2001-10-03,1195.6139408556726
2001-10-04,1242.0265846731795
2001-10-05,1246.214470676677
2001-10-08,1232.0119872818266
2001-10-09,1236.2514425726642
2001-10-10,1243.287587719248
2001-10-11,1274.1173355692038
2001-10-12,1276.0745212065642
2001-10-15,1259.6330638070128
2001-10-16,1266.591138652675
2001-10-17,1301.7061763762538
2001-10-18,1276.1855157190296
2001-10-19,1255.9021739119614
2001-10-22,1260.9358628473747
2001-10-23,1284.703093283199
2001-10-24,1284.4479286394692
2001-10-25,1277.3916188715007
2001-10-26,1308.2417593690943
2001-10-29,1278.6157845217783
2001-10-30,1252.2582458334573
2001-10-31,1277.546416349703
2001-11-01,1282.449894092068
2001-11-02,1303.828186155422
2001-11-05,1328.405127259538
2001-11-06,1336.4632924298949
2001-11-07,1343.290968957942
2001-11-08,1377.3933401413012
2001-11-09,1373.133064120632
2001-11-12,1346.3869782745373
2001-11-13,1390.9757958180155
2001-11-14,1400.3064553130998
2001-11-15,1414.9291061089423
2001-11-16,1411.792089391668
2001-11-19,1429.7941453364024
2001-11-20,1403.1751037842005
2001-11-21,1400.0059499326703
2001-11-22,1402.5734887729277
2001-11-23,1394.6387168158421
2001-11-26,1405.5526060676964
2001-11-27,1394.6592227691485
2001-11-28,1379.4797328137304
2001-11-29,1373.3932981892253
2001-11-30,1380.6042876517636
2001-12-03,1378.056350516302
2001-12-04,1387.4969588171634
2001-12-05,1425.2651871195424
2001-12-06,1448.6286090127476
2001-12-07,1437.2441275846152
2001-12-10,1421.0831858868157
2001-12-11,1415.114670665575
2001-12-12,1400.7155145717202
2001-12-13,1376.7496376495562
2001-12-14,1373.6580029830816
2001-12-17,1390.5786573807272
2001-12-18,1401.2707256301112
2001-12-19,1392.5559009352507
2001-12-20,1382.7494606910034
2001-12-21,1402.2247799833865
2001-12-24,1423.9671888309153
2001-12-25,1423.9671888309153
2001-12-26,1431.0548385320444
2001-12-27,1436.2836622914044
2001-12-28,1448.5036587297493
2001-12-31,1442.1050271305323
2002-01-01,1442.1050271305323
2002-01-02,1415.8442781827464
2002-01-03,1443.7414413427787
2002-01-04,1472.2251044730115
2002-01-07,1470.255489392937
2002-01-08,1463.4128730529785
2002-01-09,1460.2050989661275
2002-01-10,1448.9313503842234
2002-01-11,1456.1404343117717
2002-01-14,1439.0802776859937
2002-01-15,1445.146400250467
2002-01-16,1437.0328145688022
2002-01-17,1445.5889316114049
2002-01-18,1435.5312983164815
2002-01-21,1433.8668802883876
2002-01-22,1426.5866659754033
2002-01-23,1420.5601800044378
2002-01-24,1436.8947751061128
2002-01-25,1434.8618298511021
2002-01-28,1442.9408809219092
2002-01-29,1423.788288415568
2002-01-30,1414.6499657485258
2002-01-31,1433.9509496484088
2002-02-01,1436.184949257206
2002-02-04,1422.5651038623703
2002-02-05,1404.4044542362396
2002-02-06,1396.1399300792255
2002-02-07,1399.3876610936356
2002-02-08,1408.048660396111
2002-02-11,1410.060234523929
2002-02-12,1419.7046892898595
2002-02-13,1423.566070838466
2002-02-14,1431.773201267764
2002-02-15,1433.527606191441
2002-02-18,1424.827513973702
2002-02-19,1403.8716413853333
2002-02-20,1390.5903341973196
2002-02-21,1395.878182943115
2002-02-22,1378.4517434068482
2002-02-25,1400.6483583227973
2002-02-26,1416.2829990337445
2002-02-27,1431.770602187705
2002-02-28,1421.2691330208984
2002-03-01,1437.2118627363236
2002-03-04,1460.2996445954511
2002-03-05,1447.0222924664147
2002-03-06,1447.8089902675629
2002-03-07,1466.9542159116945
2002-03-08,1477.0584557636898
2002-03-11,1474.7743640173771
2002-03-12,1459.968816637852
2002-03-13,1461.4478764581497
2002-03-14,1456.7298540920322
2002-03-15,1466.202531117601
2002-03-18,1476.6831383346719
2002-03-19,1477.974763444381
2002-03-20,1474.7416210991742
2002-03-21,1478.5023937918909
2002-03-22,1482.3262186081195
2002-03-25,1472.9607294989441
2002-03-26,1479.6577787673655
2002-03-27,1487.0586235349217
2002-03-28,1500.5096448004015
2002-03-29,1500.5096448004015
2002-04-01,1503.3621100899518
2002-04-02,1504.7004673017207
2002-04-03,1496.0009020064006
2002-04-04,1487.0454212220047
2002-04-05,1499.9842925591315
2002-04-08,1486.6619339135093
2002-04-09,1490.2153847825798
2002-04-10,1500.1141663375074
2002-04-11,1477.8960923743757
2002-04-12,1490.9594249572037
2002-04-15,1493.1444729687662
2002-04-16,1497.0716651128853
2002-04-17,1496.6738634348587
2002-04-18,1483.9387127735542
2002-04-19,1493.221823983739
2002-04-22,1497.4264712591207
2002-04-23,1490.7048266415247
2002-04-24,1485.1741723068064
2002-04-25,1465.203114950301
2002-04-26,1454.8072732146215
2002-04-29,1451.6255400300465
2002-04-30,1458.154620084655
2002-05-01,1450.2401532113286
2002-05-02,1470.6834569387115
2002-05-03,1462.4088849688544
2002-05-06,1456.7449993844348
2002-05-07,1442.9090126880405
2002-05-08,1466.1081089599772
2002-05-09,1458.76100170518
2002-05-10,1449.130394733075
2002-05-13,1448.010162786023
2002-05-14,1451.9209883776007
2002-05-15,1455.6475174055593
2002-05-16,1450.9724047926816
2002-05-17,1435.4438036451265
2002-05-20,1430.9901527308928
2002-05-21,1430.6764417045335
2002-05-22,1403.1677615548087
