Date,JAPAN EQUAL WEIGHTED
1999-08-04,1380.4901234537522
1999-08-05,1358.4450557762605
1999-08-06,1340.534307837748
1999-08-09,1342.892561854245
1999-08-10,1352.6797721821529
1999-08-11,1352.8101701777182
1999-08-12,1366.0433280746238
1999-08-13,1372.0421669438765
1999-08-16,1412.914934686149
1999-08-17,1427.1586801134038
1999-08-18,1430.0226456675275
1999-08-19,1423.2889041544229
1999-08-20,1445.8693086938479
1999-08-23,1474.2837698261658
1999-08-24,1473.2223398989045
1999-08-25,1470.0611412949459
1999-08-26,1452.056488056613
1999-08-27,1443.4773978932835
1999-08-30,1467.748511011772
1999-08-31,1431.961353372724
1999-09-01,1468.4369066675124
1999-09-02,1447.8568164305632
1999-09-03,1452.5437849717587
1999-09-06,1465.5555983924478
1999-09-07,1435.8394730119035
1999-09-08,1426.7120578171691
1999-09-09,1470.830070443687
1999-09-10,1482.156343454464
1999-09-13,1537.1540833526024
1999-09-14,1526.4146209965877
1999-09-15,1546.9684349863824
1999-09-16,1508.4910075241899
1999-09-17,1481.7134123870428
1999-09-20,1493.4688185929717
1999-09-21,1532.211645499364
1999-09-22,1492.4552964959137
1999-09-23,1500.012411252654
1999-09-24,1452.5909865993292
1999-09-27,1427.0194172002289
1999-09-28,1453.5494565325084
1999-09-29,1427.1593389483553
1999-09-30,1466.592791999694
1999-10-01,1480.3372852490995
1999-10-04,1465.202383337635
1999-10-05,1450.9999469123009
1999-10-06,1442.5874211440107
1999-10-07,1449.1345721519508
1999-10-08,1466.979787702836
1999-10-11,1474.4556152118043
1999-10-12,1467.9460649644116
1999-10-13,1427.9681154542175
1999-10-14,1429.7873636467612
1999-10-15,1424.256929488829
1999-10-18,1403.5321021816176
1999-10-19,1409.8397285163549
1999-10-20,1431.6101538145667
1999-10-21,1419.8653731106563
1999-10-22,1439.6172630157273
1999-10-25,1462.5355320797103
1999-10-26,1474.3613455678724
1999-10-27,1474.2784327736174
1999-10-28,1462.0002351534524
1999-10-29,1503.455584962327
1999-11-01,1499.180821423659
1999-11-02,1509.9192627831667
1999-11-03,1498.4789247037772
1999-11-04,1523.8968660786252
1999-11-05,1501.529190997169
1999-11-08,1495.3413564804923
1999-11-09,1495.857440020412
1999-11-10,1506.2362477109907
1999-11-11,1470.7286715004443
1999-11-12,1473.6927085971904
1999-11-15,1450.7457501537533
1999-11-16,1440.3004248789591
1999-11-17,1483.4648995084829
1999-11-18,1514.9155447331339
1999-11-19,1519.2666513236172
1999-11-22,1528.3186624479188
1999-11-23,1543.013469645776
1999-11-24,1532.5620961351115
1999-11-25,1509.102541125339
1999-11-26,1561.003978414244
1999-11-29,1580.6587556692175
1999-11-30,1560.607843771439
1999-12-01,1572.6976394281687
1999-12-02,1582.254024161256
1999-12-03,1580.3388263853374
1999-12-06,1535.4088792022492
1999-12-07,1546.1962984692314
1999-12-08,1521.9135931461149
1999-12-09,1530.6504030817114
1999-12-10,1545.5731861162276
1999-12-13,1528.7123021697557
1999-12-14,1530.8358090703014
1999-12-15,1532.6857516458595
1999-12-16,1508.8879642501288
1999-12-17,1508.6810104865667
1999-12-20,1510.8728436967667
1999-12-21,1516.9119242948018
1999-12-22,1538.839609541755
1999-12-23,1523.724058490326
1999-12-24,1515.3248853954165
1999-12-27,1518.8254146133029
1999-12-28,1520.8122486520624
1999-12-29,1521.8036609689411
1999-12-30,1521.911014851808
1999-12-31,1521.911014851808
2000-01-03,1516.1266402045549
2000-01-04,1463.5957237631415
2000-01-05,1443.7075116953135
2000-01-06,1402.9538071976665
2000-01-07,1418.3211662028307
2000-01-10,1422.988482303806
2000-01-11,1443.82924450409
2000-01-12,1434.9841939546568
2000-01-13,1465.3720986264923
2000-01-14,1512.3109567909398
2000-01-17,1571.275425492109
2000-01-18,1550.7615208902866
2000-01-19,1533.6815826631157
2000-01-20,1543.320643889284
2000-01-21,1545.509906200524
2000-01-24,1551.3841833424638
2000-01-25,1529.026843487666
2000-01-26,1545.1085458122288
2000-01-27,1574.2742085796551
2000-01-28,1579.0110400781975
2000-01-31,1587.3886794715816
2000-02-01,1568.3065581352325
2000-02-02,1569.87655273825
2000-02-03,1552.6786422423297
2000-02-04,1567.0051924790541
2000-02-07,1555.9636349220257
2000-02-08,1522.9434316228821
2000-02-09,1523.9518702776327
2000-02-10,1524.3228304996187
2000-02-11,1518.7246196728288
2000-02-14,1511.6568660079356
2000-02-15,1481.1560674368006
2000-02-16,1478.6530099117922
2000-02-17,1469.8563544603105
2000-02-18,1460.1428551039705
2000-02-21,1414.496801872178
2000-02-22,1377.7101516700436
2000-02-23,1393.6504423002805
2000-02-24,1415.4714530820652
2000-02-25,1466.4255359319427
2000-02-28,1504.8725615559838
2000-02-29,1503.7820890611652
2000-03-01,1531.0599345444177
2000-03-02,1533.7641931295677
2000-03-03,1541.6605609902422
2000-03-06,1540.448650036201
2000-03-07,1569.4867254221474
2000-03-08,1553.6457200799434
2000-03-09,1546.2169864526538
2000-03-10,1573.5613939544683
2000-03-13,1571.8873169815568
2000-03-14,1571.5468103771414
2000-03-15,1552.4481534877732
2000-03-16,1562.901857547246
2000-03-17,1586.131307660975
2000-03-20,1577.1967191734032
2000-03-21,1569.379026025531
2000-03-22,1575.0437387953664
2000-03-23,1559.9403951002635
2000-03-24,1576.7698063736243
2000-03-27,1621.5092282583662
2000-03-28,1650.4013551287428
2000-03-29,1708.061153815111
2000-03-30,1678.6273733279659
2000-03-31,1722.5394981386228
2000-04-03,1728.2555845023567
2000-04-04,1724.2287361357476
2000-04-05,1721.0962503190092
2000-04-06,1721.9115949901536
2000-04-07,1718.512437742246
2000-04-10,1708.497083013396
2000-04-11,1683.4107859002786
2000-04-12,1732.9870784470486
2000-04-13,1732.478021376395
2000-04-14,1741.9311591651192
2000-04-17,1669.0049338725885
2000-04-18,1699.8896263177849
2000-04-19,1724.9591213371957
2000-04-20,1707.7396369409428
2000-04-21,1663.2717637031753
2000-04-24,1729.0167347019963
2000-04-25,1745.1783713115094
2000-04-26,1728.812578106552
2000-04-27,1731.9233732341252
2000-04-28,1706.566683579042
2000-05-01,1718.9710306307234
2000-05-02,1740.0178116606905
2000-05-03,1768.9041547867707
2000-05-04,1784.337562507596
2000-05-05,1774.1081325437654
2000-05-08,1777.7949721185917
2000-05-09,1746.2335403648076
2000-05-10,1739.5630115488714
2000-05-11,1741.0941189980726
2000-05-12,1764.3437317605906
2000-05-15,1754.4336302522943
2000-05-16,1778.9800677015762
2000-05-17,1805.7666042841126
2000-05-18,1799.015922250092
2000-05-19,1834.0976245335544
2000-05-22,1782.4122890803853
2000-05-23,1789.8146052437967
2000-05-24,1769.8296819823952
2000-05-25,1778.9239018199487
2000-05-26,1740.7946648755387
2000-05-29,1745.0398392685913
2000-05-30,1732.2130693224763
2000-05-31,1710.3561527958732
2000-06-01,1715.527490269634
2000-06-02,1694.7200807866402
2000-06-05,1732.140723190516
2000-06-06,1742.7599629886538
2000-06-07,1756.1910230310361
2000-06-08,1762.93330319835
2000-06-09,1763.8920012561102
2000-06-12,1778.9293784759482
2000-06-13,1763.3375082376178
2000-06-14,1752.1809223830892
2000-06-15,1745.8387945577801
2000-06-16,1734.0742884625324
2000-06-19,1759.2621360833252
2000-06-20,1798.3852127367522
2000-06-21,1830.656911084453
2000-06-22,1846.3136339767318
2000-06-23,1849.5126538859058
2000-06-26,1824.8204173164402
2000-06-27,1850.3015063334365
2000-06-28,1856.9085717706785
2000-06-29,1869.4204811946915
2000-06-30,1866.7505020582587
2000-07-03,1911.2803675855632
2000-07-04,1901.1096586124577
2000-07-05,1866.6653964073541
2000-07-06,1853.1974917427622
2000-07-07,1867.0972122688688
2000-07-10,1886.8089544937802
2000-07-11,1893.786989208458
2000-07-12,1877.8085277220955
2000-07-13,1855.9634389404296
2000-07-14,1861.015075536264
2000-07-17,1852.3051433557716
2000-07-18,1824.5327202619617
2000-07-19,1832.633934366782
2000-07-20,1831.0516488814565
2000-07-21,1783.823555738628
2000-07-24,1758.1834426505836
2000-07-25,1739.66967221272
2000-07-26,1734.294610323009
2000-07-27,1715.4273384795672
2000-07-28,1706.6428791654325
2000-07-31,1692.262825020241
2000-08-01,1720.4067781364568
2000-08-02,1752.9545406673685
2000-08-03,1759.9979226720045
2000-08-04,1753.6234391677117
2000-08-07,1774.88351430587
2000-08-08,1780.0548858176437
2000-08-09,1821.8113707580726
2000-08-10,1791.8109865530198
2000-08-11,1821.0636844796734
2000-08-14,1802.2357259129187
2000-08-15,1798.3168431103452
2000-08-16,1807.1187683549365
2000-08-17,1779.4137331527147
2000-08-18,1801.46975252965
2000-08-21,1788.8533438229435
2000-08-22,1838.2929294947603
2000-08-23,1863.3950516297086
2000-08-24,1854.1555153220324
2000-08-25,1863.4316208225584
2000-08-28,1870.664198642056
2000-08-29,1874.9664498741051
2000-08-30,1857.341925781855
2000-08-31,1851.0160474813126
2000-09-01,1836.52931681217
2000-09-04,1834.977039206889
2000-09-05,1847.1994804905648
2000-09-06,1842.334238333652
2000-09-07,1880.645135707307
2000-09-08,1893.0104595021944
2000-09-11,1867.8180480162403
2000-09-12,1846.98194761729
2000-09-13,1845.6342907570927
2000-09-14,1847.4993110418784
2000-09-15,1845.2576068185342
2000-09-18,1866.9228929089804
2000-09-19,1883.8860415246236
2000-09-20,1936.188615846776
2000-09-21,1914.9258665975738
2000-09-22,1799.6869345769048
2000-09-25,1832.4664991378418
2000-09-26,1818.2205079033542
2000-09-27,1787.9834028783446
2000-09-28,1786.0854332370284
2000-09-29,1817.0986396928688
2000-10-02,1827.286229261259
2000-10-03,1848.8163488350601
2000-10-04,1850.9589797545575
2000-10-05,1850.9040149617924
2000-10-06,1855.397997587943
2000-10-09,1854.3987572047715
2000-10-10,1856.555115833871
2000-10-11,1831.3854588101221
2000-10-12,1849.3527425553518
2000-10-13,1839.6889128660594
2000-10-16,1861.9056196522545
2000-10-17,1844.5906192971026
2000-10-18,1823.5484207867617
2000-10-19,1832.8647171561793
2000-10-20,1848.9462580200054
2000-10-23,1850.0169249170888
2000-10-24,1851.8487905773422
2000-10-25,1857.3552740285734
2000-10-26,1855.6303637865801
2000-10-27,1817.2958519342317
2000-10-30,1795.03256786299
2000-10-31,1788.0648419839952
2000-11-01,1810.4061191949816
2000-11-02,1815.4775669052033
2000-11-03,1824.7891495547299
2000-11-06,1869.0958207774331
2000-11-07,1864.054891724477
2000-11-08,1870.2700763984608
2000-11-09,1838.0196929212036
2000-11-10,1813.6421174495156
2000-11-13,1799.182449972129
2000-11-14,1794.0149620963334
2000-11-15,1789.2653530629334
2000-11-16,1773.7525507633845
2000-11-17,1783.2555355460063
2000-11-20,1780.6593467484627
2000-11-21,1761.5989809796606
2000-11-22,1766.1739664568433
2000-11-23,1765.4606364339104
2000-11-24,1766.4320375956563
2000-11-27,1773.4014535139024
2000-11-28,1768.4175852856147
2000-11-29,1745.1530757912471
2000-11-30,1751.8687857732966
2000-12-01,1766.4236963102928
2000-12-04,1738.0299530504924
2000-12-05,1726.1277365703975
2000-12-06,1732.3192805176732
2000-12-07,1698.91736499972
2000-12-08,1703.6756663620909
2000-12-11,1761.97986222704
2000-12-12,1760.916999186816
2000-12-13,1750.302395220403
2000-12-14,1714.0531259382603
2000-12-15,1674.6611373014653
2000-12-18,1669.727042037103
2000-12-19,1638.093732241365
2000-12-20,1589.9152527853175
2000-12-21,1549.3546561469536
2000-12-22,1536.168343467392
2000-12-25,1584.202883295059
2000-12-26,1562.2009888595746
2000-12-27,1556.3024472587886
2000-12-28,1559.4444510710205
2000-12-29,1541.1485728407242
2001-01-01,1541.1485728407242
2001-01-02,1523.2247980908498
2001-01-03,1527.3495341113835
2001-01-04,1501.6501501776534
2001-01-05,1488.8553593408585
2001-01-08,1491.3558375691703
2001-01-09,1474.7780811839102
2001-01-10,1458.7616011437526
2001-01-11,1410.4547380610172
2001-01-12,1410.4093473674966
2001-01-15,1417.814204982962
2001-01-16,1442.06604819121
2001-01-17,1458.2201309634247
2001-01-18,1455.3275281882052
2001-01-19,1477.745409293724
2001-01-22,1486.1736110604995
2001-01-23,1484.79030133252
2001-01-24,1497.710503343233
2001-01-25,1520.2985618166197
2001-01-26,1511.4211084230535
2001-01-29,1526.6484068917757
2001-01-30,1519.0048035968043
2001-01-31,1522.4029750604686
2001-02-01,1520.5960739637344
2001-02-02,1518.453255519443
2001-02-05,1492.2000764378192
2001-02-06,1498.9846563211936
2001-02-07,1488.4052809119419
2001-02-08,1497.4784951401487
2001-02-09,1491.638174603377
2001-02-12,1482.9742549057776
2001-02-13,1495.6609707944779
2001-02-14,1516.03430008133
2001-02-15,1555.9167723281441
2001-02-16,1526.3510981587392
2001-02-19,1502.2969959702173
2001-02-20,1539.7506406404918
2001-02-21,1512.262529418544
2001-02-22,1517.5016620405254
2001-02-23,1536.854950244842
2001-02-26,1538.070282382069
2001-02-27,1532.1315462626571
2001-02-28,1506.494889812911
2001-03-01,1479.1875408463156
2001-03-02,1413.632729546567
2001-03-05,1421.8841456965104
2001-03-06,1452.9939523619955
2001-03-07,1455.2931601053244
2001-03-08,1448.717008193676
2001-03-09,1451.8910769141683
2001-03-12,1408.9852667905516
2001-03-13,1398.5233891688786
2001-03-14,1388.7777865199314
2001-03-15,1425.7403116475562
2001-03-16,1421.2127325770748
2001-03-19,1431.9174795897284
2001-03-20,1419.2671217932275
2001-03-21,1500.6764297260434
2001-03-22,1489.8240392029818
2001-03-23,1516.7478923402662
2001-03-26,1576.9956394293827
2001-03-27,1567.1989630506378
2001-03-28,1615.5335765013456
2001-03-29,1570.7695520314471
2001-03-30,1530.705361208292
2001-04-02,1500.1509999762463
2001-04-03,1538.017134361415
2001-04-04,1537.394347712855
2001-04-05,1577.6014553741068
2001-04-06,1575.3698900259715
2001-04-09,1538.964469766512
2001-04-10,1549.4631959111175
2001-04-11,1582.4187507483168
2001-04-12,1596.3822619534621
2001-04-13,1599.0728423680193
2001-04-16,1601.593232784064
2001-04-17,1608.1138978343597
2001-04-18,1678.6866871641475
2001-04-19,1666.987948828326
2001-04-20,1638.1739853055894
2001-04-23,1658.892346872917
2001-04-24,1667.8014562776934
2001-04-25,1677.493390196819
2001-04-26,1682.6224261861796
2001-04-27,1690.2729120034485
2001-04-30,1705.1607762947356
2001-05-01,1763.5216855124015
2001-05-02,1765.9406390885308
2001-05-03,1775.8172177401784
2001-05-04,1773.1341371955914
2001-05-07,1777.9813815587647
2001-05-08,1750.6514044744044
2001-05-09,1723.65567781733
2001-05-10,1714.4214093696091
2001-05-11,1734.2911460646526
2001-05-14,1706.9888515117566
2001-05-15,1706.6038856660698
2001-05-16,1666.476005410314
2001-05-17,1695.993122919438
2001-05-18,1692.2959398468302
2001-05-21,1722.412810764497
2001-05-22,1739.0585003209517
2001-05-23,1781.6344375566969
2001-05-24,1780.4000508645386
2001-05-25,1764.1192771200645
2001-05-28,1744.8774313254614
2001-05-29,1779.697585288829
2001-05-30,1748.2384509936774
2001-05-31,1766.8661478902816
2001-06-01,1771.0102837729778
2001-06-04,1767.4036956151285
2001-06-05,1746.4939180113954
2001-06-06,1747.3666500024688
2001-06-07,1757.526301778372
2001-06-08,1764.937154859135
2001-06-11,1754.6750297478204
2001-06-12,1694.126336129952
2001-06-13,1697.8003666918894
2001-06-14,1684.6669122946187
2001-06-15,1660.5039690154238
2001-06-18,1649.616312127748
2001-06-19,1645.8330422021174
2001-06-20,1654.1915840771355
2001-06-21,1666.138391295435
2001-06-22,1684.4010806976248
2001-06-25,1665.5633728194884
2001-06-26,1676.043702823189
2001-06-27,1665.874767228548
2001-06-28,1665.4521720952584
2001-06-29,1692.247964053607
2001-07-02,1679.9134041361945
2001-07-03,1687.2079920074098
2001-07-04,1668.9451108574042
2001-07-05,1671.102003450869
2001-07-06,1625.979996362484
2001-07-09,1607.4856702761092
2001-07-10,1604.8889896007506
2001-07-11,1584.1050716298394
2001-07-12,1628.042647245115
2001-07-13,1621.096476779722
2001-07-16,1608.5465781647479
2001-07-17,1594.5065369228425
2001-07-18,1542.598425783421
2001-07-19,1550.4480119259329
2001-07-20,1549.809732502848
2001-07-23,1509.1813680381406
2001-07-24,1519.164170915365
2001-07-25,1525.053726541272
2001-07-26,1531.1195095588446
2001-07-27,1538.3039951892938
2001-07-30,1501.4599311513534
2001-07-31,1530.421243709574
2001-08-01,1535.2405564714716
2001-08-02,1574.6640524670477
2001-08-03,1552.8440292044718
2001-08-06,1568.141334768148
2001-08-07,1587.269550401393
2001-08-08,1584.3364396153297
2001-08-09,1528.2619765720067
2001-08-10,1527.0285764566838
2001-08-13,1498.774391353525
2001-08-14,1539.3403254427112
2001-08-15,1543.1227073893322
2001-08-16,1524.6895794684149
2001-08-17,1516.999848548155
2001-08-20,1498.6991904281094
2001-08-21,1513.0748031412038
2001-08-22,1516.0422075452414
2001-08-23,1515.3095501323762
2001-08-24,1511.461323203744
2001-08-27,1523.1390508763816
2001-08-28,1511.2441563641717
2001-08-29,1493.7414460427851
2001-08-30,1470.7900421964123
2001-08-31,1468.6536686912434
2001-09-03,1435.4068261498237
2001-09-04,1479.8072392670588
2001-09-05,1449.5271036615295
2001-09-06,1439.5817260924834
2001-09-07,1412.7644447732323
2001-09-10,1369.1261482900286
2001-09-11,1383.9312164457428
2001-09-12,1283.635675283037
2001-09-13,1310.1356888101634
2001-09-14,1352.716955260114
2001-09-17,1284.670344894347
2001-09-18,1306.5897084438852
2001-09-19,1321.8104820754916
2001-09-20,1314.5229078795962
2001-09-21,1299.8632709684125
2001-09-24,1291.4351527901597
2001-09-25,1290.9905663696793
2001-09-26,1287.565691260774
2001-09-27,1274.7098012951385
2001-09-28,1320.4187278138518
2001-10-01,1331.8923380771494
2001-10-02,1349.0834649820777
2001-10-03,1326.129051455081
2001-10-04,1359.3570740445616
2001-10-05,1344.8045345790647
2001-10-08,1349.2408774307141
2001-10-09,1320.2478278982665
2001-10-10,1318.227055487472
2001-10-11,1353.622421736362
2001-10-12,1365.1809187014983
2001-10-15,1360.636005381331
2001-10-16,1365.7906820060082
2001-10-17,1380.405480667324
2001-10-18,1359.768763777681
2001-10-19,1371.3099844293101
2001-10-22,1378.3745945778344
2001-10-23,1399.6515616857164
2001-10-24,1398.7990318872553
2001-10-25,1408.9715418112967
2001-10-26,1399.4617199839433
2001-10-29,1361.0328413954871
2001-10-30,1346.9026998273312
2001-10-31,1340.4014902126182
2001-11-01,1332.3575185352902
2001-11-02,1334.436845353873
2001-11-05,1346.679366006741
2001-11-06,1365.7401910188307
2001-11-07,1330.865907595606
2001-11-08,1351.835707436034
2001-11-09,1334.8914206950271
2001-11-12,1322.6504941449732
2001-11-13,1312.7161273335246
2001-11-14,1305.986522796393
2001-11-15,1335.430774982358
2001-11-16,1328.6828154476054
2001-11-19,1346.088149870297
2001-11-20,1347.4777802625274
2001-11-21,1355.7150960501301
2001-11-22,1349.1773218990002
2001-11-23,1346.9036234564232
2001-11-26,1374.8485973406896
2001-11-27,1367.0252699164482
2001-11-28,1338.5530410110819
2001-11-29,1337.0206135389897
2001-11-30,1342.5407586082783
2001-12-03,1312.807840743386
2001-12-04,1309.5677747048044
2001-12-05,1329.8407634851555
2001-12-06,1332.9442751139027
2001-12-07,1309.6926109319581
2001-12-10,1284.8064747381557
2001-12-11,1268.630864682646
2001-12-12,1287.83459546307
2001-12-13,1255.1662562112044
2001-12-14,1235.952581991452
2001-12-17,1204.1212683099895
2001-12-18,1205.8869683795658
2001-12-19,1206.9741124778288
2001-12-20,1222.2619129002906
2001-12-21,1224.8532458420705
2001-12-24,1233.3427883712332
2001-12-25,1228.045029032292
2001-12-26,1212.4518193443353
2001-12-27,1218.8880613884053
2001-12-28,1244.3988084590642
2001-12-31,1233.6961265388159
2002-01-01,1233.6961265388159
2002-01-02,1205.053791984711
2002-01-03,1214.1119764216264
2002-01-04,1244.6405594872997
2002-01-07,1251.5579621282639
2002-01-08,1216.6940483020153
2002-01-09,1212.5060054546298
2002-01-10,1191.202734624419
2002-01-11,1187.2005396576012
2002-01-14,1185.5698396431353
2002-01-15,1169.1538365799904
2002-01-16,1178.8640399277267
2002-01-17,1178.1841277416477
2002-01-18,1198.7882429885203
2002-01-21,1203.7048375294655
2002-01-22,1168.3098859940449
2002-01-23,1161.3248344815827
2002-01-24,1167.4748902286897
2002-01-25,1189.557180572752
2002-01-28,1214.036046627519
2002-01-29,1196.2875255636654
2002-01-30,1187.5460506629752
2002-01-31,1189.2119261169187
2002-02-01,1168.4009813835762
2002-02-04,1148.8225173557569
2002-02-05,1122.510396846296
2002-02-06,1123.5088427276119
2002-02-07,1136.8406270949392
2002-02-08,1137.8635000691168
2002-02-11,1140.9976485258105
2002-02-12,1176.6986488697025
2002-02-13,1188.3484052802169
2002-02-14,1201.9760932004785
2002-02-15,1190.0437331410312
2002-02-18,1198.7812163040026
2002-02-19,1156.6474523668
2002-02-20,1154.5587113700374
2002-02-21,1188.518181774309
2002-02-22,1189.1065293050171
2002-02-25,1188.7894055675777
2002-02-26,1183.282699010707
2002-02-27,1223.5420568171644
2002-02-28,1235.4554541113255
2002-03-01,1265.0775405509974
2002-03-04,1330.9093571928165
2002-03-05,1322.9531062408835
2002-03-06,1320.4898972617152
2002-03-07,1376.027307750425
2002-03-08,1396.3250615607396
2002-03-11,1419.508340798075
2002-03-12,1387.4041842552565
2002-03-13,1343.2827548276787
2002-03-14,1351.4424460200214
2002-03-15,1366.3675411355925
2002-03-18,1339.2376000377174
2002-03-19,1357.215002586951
2002-03-20,1340.2028817800788
2002-03-21,1338.303121204363
2002-03-22,1307.3352090310216
2002-03-25,1302.6692579034059
2002-03-26,1304.2671991798966
2002-03-27,1324.7475762548438
2002-03-28,1329.8306900632717
2002-03-29,1306.6742474729124
2002-04-01,1277.999756820875
2002-04-02,1290.2807150490678
2002-04-03,1319.935400314231
2002-04-04,1335.3168444239118
2002-04-05,1346.9695187027735
2002-04-08,1356.3951852417722
2002-04-09,1335.3024201004298
2002-04-10,1345.754179065341
2002-04-11,1319.7091746460437
2002-04-12,1305.1534098922473
2002-04-15,1321.665269657877
2002-04-16,1337.6538424617393
2002-04-17,1350.4309202923637
2002-04-18,1364.855274052891
2002-04-19,1358.8314686555611
2002-04-22,1378.5932399087421
2002-04-23,1381.5993102449327
2002-04-24,1372.936400548455
2002-04-25,1375.7395365698135
2002-04-26,1362.7143021724823
2002-04-29,1355.9924375345756
2002-04-30,1344.9988861866625
2002-05-01,1356.658525260768
2002-05-02,1362.0964340581463
2002-05-03,1357.5509235568666
2002-05-06,1348.781646928593
2002-05-07,1332.6862465504194
2002-05-08,1341.466174341007
2002-05-09,1354.5698728033587
2002-05-10,1349.2185409294518
2002-05-13,1339.2935920127572
2002-05-14,1336.1107324346476
2002-05-15,1357.9335438337741
2002-05-16,1372.9369573950678
2002-05-17,1383.7960445769681
2002-05-20,1393.0746566436394
2002-05-21,1417.0423619961598
2002-05-22,1425.6220723588594
2002-05-23,1439.5997057317848
