Date,AC ASIA PACIFIC ex JAPAN ESG LEADERS
2007-09-28,1000.0
2007-10-01,1005.8149060125767
2007-10-02,1030.5087827681984
2007-10-03,1033.1875786591863
2007-10-04,1023.4990804444436
2007-10-05,1036.096035051161
2007-10-08,1045.2160158042268
2007-10-09,1053.2501108945144
2007-10-10,1058.1018107189584
2007-10-11,1063.5038812440207
2007-10-12,1055.1741196664432
2007-10-15,1058.2602069833993
2007-10-16,1046.916860946119
2007-10-17,1047.4089473025158
2007-10-18,1047.9162518982819
2007-10-19,1039.1755575703871
2007-10-22,1017.8075542513847
2007-10-23,1041.3699715355037
2007-10-24,1041.2274831983352
2007-10-25,1050.5255964828814
2007-10-26,1064.3196041731992
2007-10-29,1086.5086504075064
2007-10-30,1081.9131936498486
2007-10-31,1083.0761483493895
2007-11-01,1083.3645633948772
2007-11-02,1060.2348685459417
2007-11-05,1039.9545134708803
2007-11-06,1043.0200872197881
2007-11-07,1045.6778513071888
2007-11-08,1016.9171720805703
2007-11-09,1012.3258056259939
2007-11-12,981.0285887299701
2007-11-13,985.5994785635038
2007-11-14,1014.1024182234681
2007-11-15,1003.7520870315548
2007-11-16,985.401213030079
2007-11-19,981.9131257656264
2007-11-20,966.5224929241107
2007-11-21,931.9743604039842
2007-11-22,923.4421914623731
2007-11-23,929.8513531699606
2007-11-26,954.0475673133357
2007-11-27,945.4017210968226
2007-11-28,951.2252765349438
2007-11-29,968.0745950131599
2007-11-30,985.6835912970595
2007-12-03,989.2422851504847
2007-12-04,983.0463404094976
2007-12-05,994.5627373848033
2007-12-06,1006.1474972946369
2007-12-07,1005.6932089347097
2007-12-10,994.9477424109986
2007-12-11,1010.5533344741111
2007-12-12,1001.3481585340811
2007-12-13,991.6547627614362
2007-12-14,987.9646129694968
2007-12-17,961.5426677721188
2007-12-18,960.9432746636337
2007-12-19,961.510658823959
2007-12-20,960.7314901822275
2007-12-21,977.1243406751165
2007-12-24,992.2128102340166
2007-12-25,993.0161178871164
2007-12-26,989.1613244206436
2007-12-27,985.9517389423457
2007-12-28,974.6081250659423
2007-12-31,985.7855247061559
2008-01-01,985.6147290385708
2008-01-02,972.4331806501443
2008-01-03,963.3163335444711
2008-01-04,964.5819532728324
2008-01-07,947.6691034183316
2008-01-08,954.9549175327005
2008-01-09,961.2791716612022
2008-01-10,949.9597750003969
2008-01-11,940.9421721238101
2008-01-14,933.4895961168323
2008-01-15,925.5718746853682
2008-01-16,901.8327797578343
2008-01-17,908.9495590154331
2008-01-18,910.0501506123551
2008-01-21,878.4040183683251
2008-01-22,819.0828600905768
2008-01-23,853.6859040728372
2008-01-24,857.0895089524568
2008-01-25,899.5459214856037
2008-01-28,876.8597019793897
2008-01-29,880.5034229214361
2008-01-30,861.6195697688992
2008-01-31,866.5613065841417
2008-02-01,889.4845464475883
2008-02-04,906.8049651114204
2008-02-05,908.404262050821
2008-02-06,884.9508857620784
2008-02-07,887.6722355381319
2008-02-08,895.1840369275303
2008-02-11,871.6746442543316
2008-02-12,872.2512353669314
2008-02-13,861.9520827712678
2008-02-14,887.9767562768627
2008-02-15,881.5848445872185
2008-02-18,876.9629294972968
2008-02-19,885.124607832524
2008-02-20,870.571328634022
2008-02-21,872.4737911451742
2008-02-22,861.0015301249556
2008-02-25,873.746232432029
2008-02-26,882.4384663732773
2008-02-27,889.8948030828282
2008-02-28,880.8437573285313
2008-02-29,864.7494529362878
2008-03-03,837.5809231097613
2008-03-04,828.6486278272029
2008-03-05,827.4681909930437
2008-03-06,830.9255918638632
2008-03-07,805.2546234399136
2008-03-10,788.1389117712752
2008-03-11,799.3981403198859
2008-03-12,808.0536398310561
2008-03-13,779.4352199511549
2008-03-14,778.4570259635036
2008-03-17,737.2259166237867
2008-03-18,745.9898431392977
2008-03-19,771.65472816751
2008-03-20,766.7695447627945
2008-03-21,771.5122654721879
2008-03-24,785.8141890536125
2008-03-25,808.7992304743864
2008-03-26,806.7999561233584
2008-03-27,800.63922652828
2008-03-28,806.4020186926925
2008-03-31,792.561860499749
2008-04-01,803.0198205025846
2008-04-02,827.90419814719
2008-04-03,836.3683875439198
2008-04-04,829.7698179989908
2008-04-07,834.9084149442839
2008-04-08,826.1835359659792
2008-04-09,814.9542463236695
2008-04-10,818.508003374293
2008-04-11,823.0903407136595
2008-04-14,805.7294801647569
2008-04-15,814.7131930375906
2008-04-16,820.3508502395783
2008-04-17,828.8905489853346
2008-04-18,829.4826333239864
2008-04-21,841.8961725620312
2008-04-22,834.6333920515863
2008-04-23,847.2984384494574
2008-04-24,852.3898495809481
2008-04-25,853.6458942665356
2008-04-28,861.3220181288468
2008-04-29,862.3221313050402
2008-04-30,868.1003490813144
2008-05-01,869.3684363519353
2008-05-02,888.776843489592
2008-05-05,885.2925211457197
2008-05-06,877.8885170820605
2008-05-07,873.6420724187919
2008-05-08,868.1457228755357
2008-05-09,862.9219567782297
2008-05-12,867.3161212119812
2008-05-13,870.3849977986852
2008-05-14,867.551696446401
2008-05-15,873.1449604951113
2008-05-16,878.1179231703787
2008-05-19,884.0837569555932
2008-05-20,868.5432953705736
2008-05-21,859.3293454503761
2008-05-22,853.3974460273861
2008-05-23,840.2690923416569
2008-05-26,827.543317000738
2008-05-27,833.8947067972828
2008-05-28,837.1826056079533
2008-05-29,844.6772071774951
2008-05-30,847.1070596949012
2008-06-02,847.0382642634876
2008-06-03,838.9311215867492
2008-06-04,839.2221666368987
2008-06-05,835.1414421652759
2008-06-06,830.0511149627894
2008-06-09,818.6585832116326
2008-06-10,807.2699563851328
2008-06-11,809.2958971032799
2008-06-12,795.6143195005732
2008-06-13,800.3370704460698
2008-06-16,801.4732333591678
2008-06-17,803.0542743858625
2008-06-18,803.1277479290449
2008-06-19,791.7411920409845
2008-06-20,776.4309602301859
2008-06-23,780.8158941520709
2008-06-24,774.3126389580972
2008-06-25,779.7352251447511
2008-06-26,775.4478951382304
2008-06-27,761.4319498475376
2008-06-30,757.5582001515564
2008-07-01,745.2718303093922
2008-07-02,740.3275414539561
2008-07-03,734.8669826168365
2008-07-04,740.3862602720305
2008-07-07,738.8957423212847
2008-07-08,722.2286136000646
2008-07-09,737.4730173585918
2008-07-10,733.7305746883109
2008-07-11,736.2427538680478
2008-07-14,729.5244941600536
2008-07-15,705.1772913107618
2008-07-16,713.0605525283129
2008-07-17,727.870690737194
2008-07-18,726.4133938825365
2008-07-21,749.1474789064297
2008-07-22,745.438999176828
2008-07-23,772.2088138978696
2008-07-24,780.9623410441158
2008-07-25,757.4972660943237
2008-07-28,746.1044657229364
2008-07-29,734.394290207359
2008-07-30,747.224736251912
2008-07-31,745.6084917353749
2008-08-01,742.3728412903866
2008-08-04,735.2272222216975
2008-08-05,733.6720136374922
2008-08-06,751.8235360899031
2008-08-07,755.2025466624638
2008-08-08,763.7921797834489
2008-08-11,772.4584246775574
2008-08-12,767.0764953536004
2008-08-13,755.7201717079957
2008-08-14,752.2209122267027
2008-08-15,756.8502119151318
2008-08-18,752.5064832047985
2008-08-19,740.2062927451024
2008-08-20,746.3015942505181
2008-08-21,728.277892869787
2008-08-22,732.0993285325109
2008-08-25,744.0193858710547
2008-08-26,741.9993220337559
2008-08-27,745.9420788860592
2008-08-28,740.8166777135098
2008-08-29,747.6356012703172
2008-09-01,736.2192619193384
2008-09-02,737.3588556371515
2008-09-03,732.3121698648682
2008-09-04,728.8765439946267
2008-09-05,711.9800497169783
2008-09-08,754.9698873959992
2008-09-09,740.8412712092102
2008-09-10,736.4498121642018
2008-09-11,717.1598382862069
2008-09-12,715.6153109782622
2008-09-15,700.6555311881609
2008-09-16,673.075558125634
2008-09-17,669.842819562376
2008-09-18,652.796551167953
2008-09-19,702.6688751978912
2008-09-22,711.9216156528662
2008-09-23,693.0956423542395
2008-09-24,699.9598330085344
2008-09-25,694.5603163577094
2008-09-26,688.5418439003338
2008-09-29,677.0481631446022
2008-09-30,676.0156577479484
2008-10-01,692.200571271453
2008-10-02,694.4036499036648
2008-10-03,684.951440654456
2008-10-06,646.645692353487
2008-10-07,641.4857229702212
2008-10-08,584.2845541773042
2008-10-09,596.9714740652443
2008-10-10,555.6856034513739
2008-10-13,591.7413017751502
2008-10-14,624.1410659530642
2008-10-15,602.9401926180112
2008-10-16,566.8566605938024
2008-10-17,557.8133794488505
2008-10-20,585.4975064128724
2008-10-21,593.1098932976453
2008-10-22,578.2939354860844
2008-10-23,550.4816581061516
2008-10-24,511.9393711739602
2008-10-27,497.0062195632634
2008-10-28,516.5705509046571
2008-10-29,519.5753581262074
2008-10-30,561.7372223167756
2008-10-31,571.5455964080735
2008-11-03,598.6087597133691
2008-11-04,600.5824938340625
2008-11-05,602.401866013236
2008-11-06,575.198732358842
2008-11-07,578.765864743546
2008-11-10,589.9419291060879
2008-11-11,569.6010575757438
2008-11-12,562.1260385832685
2008-11-13,534.9900587725928
2008-11-14,540.1686596168282
2008-11-17,532.484066717668
2008-11-18,511.0157866214695
2008-11-19,506.8684196873171
2008-11-20,479.48317428585364
2008-11-21,494.2506009133393
2008-11-24,484.2027728782287
2008-11-25,494.39718993431575
2008-11-26,502.4756400654424
2008-11-27,514.4670395847786
2008-11-28,531.257390432744
2008-12-01,529.6382580731827
2008-12-02,506.66680744473734
2008-12-03,510.7577894526906
2008-12-04,511.91812729705646
2008-12-05,512.0140424725096
2008-12-08,537.4014714703844
2008-12-09,532.8961911005823
2008-12-10,546.6238634858116
2008-12-11,540.2081924782314
2008-12-12,513.9331241490206
2008-12-15,518.1331613933717
2008-12-16,519.053788105826
2008-12-17,510.4413801820503
2008-12-18,512.9483061881247
2008-12-19,529.6371084119137
2008-12-22,515.143874819334
2008-12-23,504.9545359196815
2008-12-24,505.6020110612188
2008-12-25,505.5430500898662
2008-12-26,500.94896432896525
2008-12-29,505.0967526314158
2008-12-30,511.67543846791443
2008-12-31,525.3972826855028
2009-01-01,526.2429003369317
2009-01-02,530.2775243799961
2009-01-05,551.8713906220304
2009-01-06,564.8749867667907
2009-01-07,549.06301738337
2009-01-08,530.0766634165609
2009-01-09,535.114029979359
2009-01-12,527.6030437658405
2009-01-13,527.9211766557006
2009-01-14,532.6579744362222
2009-01-15,513.5513298767844
2009-01-16,516.6650538037193
2009-01-19,522.0102885297846
2009-01-20,515.0643560286577
2009-01-21,507.6558448072856
2009-01-22,508.9828364211516
2009-01-23,503.2084777049223
2009-01-26,492.3067502672771
2009-01-27,497.8762717075484
2009-01-28,507.5675570663954
2009-01-29,517.0864697054959
2009-01-30,525.0137730372135
2009-02-02,514.2047918083042
2009-02-03,517.1786241552377
2009-02-04,524.7589598163612
2009-02-05,522.4389534464802
2009-02-06,538.7744316840815
2009-02-09,535.9429735712962
2009-02-10,532.8710167462949
2009-02-11,530.331936613836
2009-02-12,531.0548755173526
2009-02-13,539.4737379742008
2009-02-16,533.200665204646
2009-02-17,522.194863337644
2009-02-18,522.1167934903613
2009-02-19,521.1477652142722
2009-02-20,509.07509539791903
2009-02-23,513.4066035555124
2009-02-24,504.6527413591985
2009-02-25,511.165005824152
2009-02-26,510.32564223025116
2009-02-27,506.2647333102325
2009-03-02,491.2041092415642
2009-03-03,492.01890718401313
2009-03-04,498.87119908245603
2009-03-05,496.9925575063865
2009-03-06,490.60076290599136
2009-03-09,484.4681596032091
2009-03-10,492.21640667960787
2009-03-11,501.4875254050311
2009-03-12,499.03643907517954
2009-03-13,512.6355272773486
2009-03-16,517.9410674585511
2009-03-17,525.7229392475951
2009-03-18,523.9374734240346
2009-03-19,514.1531732780273
2009-03-20,513.4546133709541
2009-03-23,536.1479934328173
2009-03-24,544.8505054320732
2009-03-25,547.6038552635683
2009-03-26,557.8394817086515
2009-03-27,565.3223103877093
2009-03-30,548.689913458759
2009-03-31,549.6519070188796
2009-04-01,554.3315245357876
2009-04-02,574.9852570912427
2009-04-03,578.2799752997688
2009-04-06,589.3493575943737
2009-04-07,590.9958077262419
2009-04-08,576.9151362880723
2009-04-09,592.314113021307
2009-04-10,594.6202813217722
2009-04-13,595.076533110551
2009-04-14,609.3031370198199
2009-04-15,611.6096686392461
2009-04-16,612.1969739128938
2009-04-17,616.7135174161701
2009-04-20,620.8497120407238
2009-04-21,608.8151870999044
2009-04-22,603.6439566264345
2009-04-23,612.3498333207988
2009-04-24,606.9155163770015
2009-04-27,604.1466029939396
2009-04-28,593.6456532467158
2009-04-29,597.6248254691882
2009-04-30,621.3488517647804
2009-05-01,618.5012588418379
2009-05-04,647.2198118864547
2009-05-05,647.6422054226807
2009-05-06,652.9386081057982
2009-05-07,658.4724700130727
2009-05-08,660.1592815878997
2009-05-11,650.983676508017
2009-05-12,647.6924343821007
2009-05-13,647.4980365427583
2009-05-14,630.0062483339591
2009-05-15,636.5775553702368
2009-05-18,656.8092748120259
2009-05-19,666.0620068121394
2009-05-20,658.9020898979193
2009-05-21,652.0661263036127
2009-05-22,643.5471952436077
2009-05-25,639.2450879064943
2009-05-26,637.4954391820182
2009-05-27,653.5841556529166
2009-05-28,650.6916521638057
2009-05-29,654.1143897717847
2009-06-01,671.385571731727
2009-06-02,666.6380992683764
2009-06-03,674.8048995753492
2009-06-04,666.3619422115356
2009-06-05,677.6051466692932
2009-06-08,672.2472654915648
2009-06-09,666.0691110948768
2009-06-10,687.1272015402706
2009-06-11,687.0169191898573
2009-06-12,688.3652719157761
2009-06-15,680.7866156373877
2009-06-16,673.4557374045951
2009-06-17,662.9785411790953
2009-06-18,658.402845224144
2009-06-19,668.1923714948612
2009-06-22,666.9907348633951
2009-06-23,643.3990364006012
2009-06-24,654.9882766222446
2009-06-25,666.3543894343582
2009-06-26,672.6733608180018
2009-06-29,669.7471621236688
2009-06-30,675.1948275057597
2009-07-01,669.5792420733445
2009-07-02,670.3002245602697
2009-07-03,672.473268279218
2009-07-06,664.3510942725663
2009-07-07,661.8238734539794
2009-07-08,659.4200142518962
2009-07-09,656.0930501109179
2009-07-10,655.4001316632472
2009-07-13,640.6177105306103
2009-07-14,661.8384575493662
2009-07-15,673.8223065312121
2009-07-16,680.3381547489245
2009-07-17,687.2154927708883
2009-07-20,700.9781807608211
2009-07-21,699.6239637861156
2009-07-22,695.8426626496325
2009-07-23,701.2420840353265
2009-07-24,706.876160979991
2009-07-27,715.7530324240099
2009-07-28,729.8808313780049
2009-07-29,725.8302499709897
2009-07-30,736.037128012337
2009-07-31,742.9970283040282
2009-08-03,741.5113004047677
2009-08-04,743.2313404966301
2009-08-05,735.9882785338935
2009-08-06,746.6279126108536
2009-08-07,750.2541059210374
2009-08-10,757.4725988361891
2009-08-11,759.9983547548356
2009-08-12,749.2780556103572
2009-08-13,765.276937725667
2009-08-14,770.2310579940453
2009-08-17,752.5828913974221
2009-08-18,751.5914303305184
2009-08-19,738.9205769262105
2009-08-20,745.3107510499094
2009-08-21,735.9730837788427
2009-08-24,754.7381320245113
2009-08-25,751.0162242632116
2009-08-26,757.4197905368017
2009-08-27,756.0506563162782
2009-08-28,758.7690424251988
2009-08-31,754.4099696262133
2009-09-01,763.201118561779
2009-09-02,754.9656194481737
2009-09-03,758.7978115813792
2009-09-04,771.7554291747542
2009-09-07,777.5457940134538
2009-09-08,782.9156597084843
2009-09-09,778.9928819539574
2009-09-10,786.2507247093614
2009-09-11,788.4569692879124
2009-09-14,775.227215550907
2009-09-15,780.8640998676748
2009-09-16,796.3994313059696
2009-09-17,802.3079920025225
2009-09-18,800.2258230913269
2009-09-21,800.3384908757313
2009-09-22,801.4504547603482
2009-09-23,806.5328416477353
2009-09-24,803.5706334094949
2009-09-25,805.2687451180628
2009-09-28,800.1125056053751
2009-09-29,819.4109536425483
2009-09-30,821.6046597011472
2009-10-01,820.5329940356219
2009-10-02,800.4929773654308
2009-10-05,798.2780878171562
2009-10-06,805.2633918313182
2009-10-07,819.1679881490734
2009-10-08,829.5027168941259
2009-10-09,829.3290156105278
2009-10-12,824.3735990127952
2009-10-13,828.5219503144785
2009-10-14,839.6367217946627
2009-10-15,843.2096080423509
2009-10-16,841.4324164076178
2009-10-19,839.5306505939419
2009-10-20,844.3693742325587
2009-10-21,835.3428452261982
2009-10-22,825.5342496458262
2009-10-23,834.1145681293742
2009-10-26,835.9697146034043
2009-10-27,832.5746036697511
2009-10-28,815.2859244068999
2009-10-29,802.3562813635765
2009-10-30,809.6996962712491
2009-11-02,798.2441458759263
2009-11-03,794.8837590291388
2009-11-04,800.6443382053973
2009-11-05,794.992778817604
2009-11-06,810.3902857241411
2009-11-09,821.0669703030622
2009-11-10,827.8521872231173
2009-11-11,835.1700321641874
2009-11-12,835.9704849393095
2009-11-13,836.1558676682412
2009-11-16,840.07859577167
2009-11-17,840.066831374152
2009-11-18,835.8532013547456
2009-11-19,835.0973916114474
2009-11-20,829.5703511164775
2009-11-23,831.0818807037995
2009-11-24,824.8402284503605
2009-11-25,826.883506325316
2009-11-26,816.5878994563819
2009-11-27,789.2737795596253
2009-11-30,810.6512173550396
2009-12-01,816.4030385836325
2009-12-02,825.9845439779797
2009-12-03,827.8557784354672
2009-12-04,830.2418808191272
