Date,ACWI ex EMU ESG LEADERS
2007-09-28,1000.0
2007-10-01,1008.3839882792802
2007-10-02,1017.7383156915416
2007-10-03,1016.9547690091604
2007-10-04,1018.2852511630161
2007-10-05,1027.4942358474593
2007-10-08,1029.2316541262205
2007-10-09,1035.6485025688273
2007-10-10,1032.0189214864504
2007-10-11,1028.063929831096
2007-10-12,1031.2336031480556
2007-10-15,1021.0359724333333
2007-10-16,1015.0305506733387
2007-10-17,1015.0773268600069
2007-10-18,1012.0444093124883
2007-10-19,995.9210929580429
2007-10-22,998.3704700888455
2007-10-23,1003.6344078746581
2007-10-24,1002.7110230593439
2007-10-25,1002.1540039408083
2007-10-26,1010.1083060176978
2007-10-29,1018.227810262866
2007-10-30,1011.6058396032221
2007-10-31,1020.0313458932945
2007-11-01,1007.5752320598575
2007-11-02,1001.1457847621056
2007-11-05,994.6939221162414
2007-11-06,998.7145569910605
2007-11-07,976.6757815748132
2007-11-08,966.3482770034185
2007-11-09,953.3675809248771
2007-11-12,948.7201220398427
2007-11-13,960.5180717443138
2007-11-14,959.8187838034896
2007-11-15,951.5554848754535
2007-11-16,948.9142283162857
2007-11-19,934.5719706732673
2007-11-20,933.7383073091931
2007-11-21,914.6527019898929
2007-11-22,916.3461905596555
2007-11-23,929.6072384313902
2007-11-26,921.5503343236519
2007-11-27,925.5182026076443
2007-11-28,949.604300530712
2007-11-29,955.6044844460678
2007-11-30,966.2440141513596
2007-12-03,965.3286541065656
2007-12-04,954.4239774064702
2007-12-05,970.4640257174249
2007-12-06,982.220031090888
2007-12-07,981.9007260967098
2007-12-10,983.5151008786665
2007-12-11,971.9375262958331
2007-12-12,973.8220601120182
2007-12-13,967.5458749088527
2007-12-14,965.9078046585303
2007-12-17,951.7418771113461
2007-12-18,952.5530886930336
2007-12-19,951.6153542223675
2007-12-20,957.7483930996437
2007-12-21,969.9271074913595
2007-12-24,973.9493524010963
2007-12-25,976.4400356695523
2007-12-26,972.3982719653106
2007-12-27,962.4743000941711
2007-12-28,954.433941048069
2007-12-31,956.824745298203
2008-01-01,956.8061514414139
2008-01-02,942.4382522925378
2008-01-03,940.8346874332631
2008-01-04,917.0220732514131
2008-01-07,916.1560636269813
2008-01-08,911.5169782644987
2008-01-09,918.3692297573535
2008-01-10,914.0077455420832
2008-01-11,899.6317320340596
2008-01-14,902.002365706097
2008-01-15,884.636461993732
2008-01-16,879.0491209697373
2008-01-17,867.9259693226248
2008-01-18,867.3110027109527
2008-01-21,855.3935598986138
2008-01-22,839.372219336494
2008-01-23,854.3666389650011
2008-01-24,863.608051883545
2008-01-25,866.7737900677124
2008-01-28,859.9837839156957
2008-01-29,869.7876438525312
2008-01-30,862.6411828076068
2008-01-31,872.0223129674713
2008-02-01,883.6616005369668
2008-02-04,882.9228199138859
2008-02-05,869.8760564328423
2008-02-06,858.9208165588733
2008-02-07,865.5498561446497
2008-02-08,864.8514590511867
2008-02-11,865.919917117638
2008-02-12,871.089927748589
2008-02-13,877.5957870083196
2008-02-14,876.2435092072477
2008-02-15,869.5727724150297
2008-02-18,873.3357646449222
2008-02-19,871.9463465440573
2008-02-20,872.9402454294956
2008-02-21,866.843306502384
2008-02-22,866.6950193004875
2008-02-25,879.5638031226192
2008-02-26,886.4736004062282
2008-02-27,880.0490627557945
2008-02-28,869.5804205171054
2008-02-29,852.0703770034452
2008-03-03,842.0414614913495
2008-03-04,836.6849010188997
2008-03-05,839.6094147942114
2008-03-06,828.5460137600847
2008-03-07,816.8958765131897
2008-03-10,804.5331864145147
2008-03-11,826.0224463738906
2008-03-12,822.2363929947913
2008-03-13,814.2213253940695
2008-03-14,800.9962939585442
2008-03-17,777.1517430091644
2008-03-18,799.8145920719747
2008-03-19,796.6935631881692
2008-03-20,812.857436426188
2008-03-21,815.3324792392016
2008-03-24,824.276609560558
2008-03-25,830.2421208503902
2008-03-26,819.440834055046
2008-03-27,812.9474329466676
2008-03-28,811.3454863571372
2008-03-31,804.6581838363047
2008-04-01,833.1299349821815
2008-04-02,841.3111829510957
2008-04-03,843.8455344235067
2008-04-04,840.3108766521196
2008-04-07,844.2729956935588
2008-04-08,837.1627440380743
2008-04-09,826.7475472373411
2008-04-10,829.1366510873839
2008-04-11,820.2798006362334
2008-04-14,812.0739252876067
2008-04-15,817.0930697592812
2008-04-16,827.3733749934397
2008-04-17,829.2290420458468
2008-04-18,848.0432970645134
2008-04-21,844.3784558871479
2008-04-22,835.3933127863655
2008-04-23,839.9017180690937
2008-04-24,849.6415889924914
2008-04-25,860.601539670629
2008-04-28,864.5627769282976
2008-04-29,861.3447145096762
2008-04-30,862.8287337661608
2008-05-01,876.6043872739087
2008-05-02,888.6247682036094
2008-05-05,883.268348311085
2008-05-06,883.7331379380702
2008-05-07,884.1139744169851
2008-05-08,885.0217363046173
2008-05-09,876.9485069287194
2008-05-12,880.7846019177182
2008-05-13,882.6303507072579
2008-05-14,884.3308838622816
2008-05-15,894.2400146231898
2008-05-16,895.5100238330548
2008-05-19,900.0431635564483
2008-05-20,886.5823974282534
2008-05-21,868.4032273812234
2008-05-22,872.4574191941753
2008-05-23,861.7624118929368
2008-05-26,856.5361991824911
2008-05-27,862.5145819077969
2008-05-28,869.7453578322409
2008-05-29,880.4345163142239
2008-05-30,884.5828331081279
2008-06-02,881.6291930536423
2008-06-03,881.2461798859985
2008-06-04,882.2220398196382
2008-06-05,885.2308814869508
2008-06-06,862.8965179862765
2008-06-09,857.1904596111216
2008-06-10,859.8262614539451
2008-06-11,848.6696234123531
2008-06-12,850.7379272952644
2008-06-13,863.0785504507056
2008-06-16,862.5156594526196
2008-06-17,859.0617485208978
2008-06-18,852.5173917086538
2008-06-19,851.1786963125403
2008-06-20,831.1306954029914
2008-06-23,836.7132253129171
2008-06-24,828.2267910527777
2008-06-25,834.67237101541
2008-06-26,811.8738286405336
2008-06-27,807.1016967306858
2008-06-30,808.1791709163257
2008-07-01,804.3468295146888
2008-07-02,788.9377552829388
2008-07-03,794.1062729801687
2008-07-04,793.6433614595389
2008-07-07,792.7650102185978
2008-07-08,794.3645464478383
2008-07-09,788.3522555180247
2008-07-10,786.7758945149731
2008-07-11,774.9346306188096
2008-07-14,771.285629028871
2008-07-15,759.148934430073
2008-07-16,776.055406579405
2008-07-17,784.4949421272601
2008-07-18,784.948893294059
2008-07-21,787.4863215118686
2008-07-22,793.2807109925587
2008-07-23,806.0779386961195
2008-07-24,797.3925829037563
2008-07-25,793.6471844744656
2008-07-28,782.2937811014381
2008-07-29,794.5388778694644
2008-07-30,809.7059793059889
2008-07-31,803.7530731597897
2008-08-01,798.7627622396102
2008-08-04,789.2057357099258
2008-08-05,806.4087671604121
2008-08-06,816.1494841344875
2008-08-07,808.82793466861
2008-08-08,832.6697577304699
2008-08-11,841.2624014633419
2008-08-12,838.5009511004065
2008-08-13,832.6659093665047
2008-08-14,834.4222332119626
2008-08-15,844.9165343611734
2008-08-18,838.8185948130805
2008-08-19,826.4120545769688
2008-08-20,830.2102214138598
2008-08-21,823.8550197893721
2008-08-22,832.0131067319783
2008-08-25,827.6168875587327
2008-08-26,832.3015448420523
2008-08-27,834.9638474442194
2008-08-28,842.3901928532053
2008-08-29,840.1775415793128
2008-09-01,841.1234370929091
2008-09-02,839.4493599277268
2008-09-03,837.3302087440998
2008-09-04,822.1324311178496
2008-09-05,823.0986767217828
2008-09-08,846.4129085015941
2008-09-09,829.4445631506819
2008-09-10,835.0715960900794
2008-09-11,842.2222853175815
2008-09-12,838.8746848804444
2008-09-15,813.7422553690886
2008-09-16,812.425972589507
2008-09-17,786.9171245598704
2008-09-18,791.4536722004402
2008-09-19,830.4241204890649
