Date,ACWI ESG LEADERS
2007-09-28,1000.0
2007-10-01,1008.2445322579547
2007-10-02,1016.9191861496628
2007-10-03,1016.3547007663076
2007-10-04,1017.0354345296614
2007-10-05,1026.07603706764
2007-10-08,1027.008981114109
2007-10-09,1032.8698601267233
2007-10-10,1029.7928194280428
2007-10-11,1027.52212478138
2007-10-12,1029.9875087340833
2007-10-15,1019.7457141700332
2007-10-16,1013.6002538821917
2007-10-17,1014.9341311920867
2007-10-18,1011.85540283631
2007-10-19,998.060327808031
2007-10-22,998.0305778121619
2007-10-23,1003.8850261404092
2007-10-24,1002.1559144508553
2007-10-25,1003.8350614316481
2007-10-26,1011.3687524571401
2007-10-29,1019.4751239892063
2007-10-30,1013.4850958809812
2007-10-31,1021.6004589253487
2007-11-01,1009.1323987058063
2007-11-02,1003.7462908173791
2007-11-05,997.6640813052853
2007-11-06,1001.8598246257479
2007-11-07,982.5668867349253
2007-11-08,972.354628355738
2007-11-09,958.9241932793562
2007-11-12,955.252928336777
2007-11-13,965.2769864227924
2007-11-14,965.9501769294684
2007-11-15,957.7715005614026
2007-11-16,954.9811148960023
2007-11-19,940.5165759981976
2007-11-20,941.5477417612911
2007-11-21,921.804658192952
2007-11-22,923.6380499315757
2007-11-23,937.0378448555765
2007-11-26,929.5348324769951
2007-11-27,932.1211917477825
2007-11-28,955.8644542457355
2007-11-29,961.5496379586579
2007-11-30,972.2743850999677
2007-12-03,971.2141842852963
2007-12-04,960.255293706852
2007-12-05,976.1326931277955
2007-12-06,985.8059476889525
2007-12-07,986.6609525111817
2007-12-10,988.764649232615
2007-12-11,978.766463388389
2007-12-12,980.5910210323248
2007-12-13,971.8485609082065
2007-12-14,971.1525994727006
2007-12-17,956.4844742649908
2007-12-18,957.0852588768513
2007-12-19,955.8518955016594
2007-12-20,961.2941129732834
2007-12-21,973.9617158938145
2007-12-24,977.5505134083027
2007-12-25,979.6267875393336
2007-12-26,976.2575585679829
2007-12-27,968.1386841650785
2007-12-28,961.4850412758256
2007-12-31,963.4451362829084
2008-01-01,963.4296474665317
2008-01-02,949.2848057714291
2008-01-03,947.0630756020519
2008-01-04,924.4297054625019
2008-01-07,923.2165996713802
2008-01-08,920.1420886783037
2008-01-09,923.6708500989097
2008-01-10,918.8701914498206
2008-01-11,906.591192284423
2008-01-14,909.3064963383267
2008-01-15,890.1287874656445
2008-01-16,883.6186119588623
2008-01-17,873.5633812266535
2008-01-18,871.103795060697
2008-01-21,851.746750230558
2008-01-22,841.0995652921794
2008-01-23,848.4525706606
2008-01-24,865.2362752165321
2008-01-25,868.0004485026103
2008-01-28,861.3131595025278
2008-01-29,871.7226692877961
2008-01-30,865.0085177822742
2008-01-31,872.7412171128776
2008-02-01,885.3800662153899
2008-02-04,885.0608381513725
2008-02-05,868.16770312765
2008-02-06,860.4096825501816
2008-02-07,863.4347483811803
2008-02-08,863.1076134536289
2008-02-11,863.0665168117911
2008-02-12,871.9973434533224
2008-02-13,877.8225695745516
2008-02-14,876.5764584033471
2008-02-15,868.5984910575183
2008-02-18,874.3518786556286
2008-02-19,873.6792524739878
2008-02-20,872.9090470448173
2008-02-21,868.6426122347198
2008-02-22,867.3496451091509
2008-02-25,880.2707463819544
2008-02-26,888.0553711569202
2008-02-27,882.5114119294075
2008-02-28,871.0086079244084
2008-02-29,854.1887344741771
2008-03-03,843.8109644775461
2008-03-04,837.0122553980025
2008-03-05,842.5421699846215
2008-03-06,831.2210392731846
2008-03-07,819.6657887974355
2008-03-10,808.0473640114695
2008-03-11,827.9276289880128
2008-03-12,826.0784707391925
2008-03-13,817.6253329465428
2008-03-14,805.6773186202711
2008-03-17,781.0901021466229
2008-03-18,804.2718707431359
2008-03-19,800.5397019503081
2008-03-20,813.2511914620952
2008-03-21,815.3124811241694
2008-03-24,822.7614202983603
2008-03-25,832.7377273438307
2008-03-26,823.4534489293494
2008-03-27,819.2911758346162
2008-03-28,817.6707999891804
2008-03-31,811.8877740779138
2008-04-01,840.0269216785179
2008-04-02,848.494237482316
2008-04-03,849.714938793961
2008-04-04,847.4644907196981
2008-04-07,852.0341262639946
2008-04-08,845.0028824935686
2008-04-09,834.9397599471573
2008-04-10,836.2478999694009
2008-04-11,827.0849079132098
2008-04-14,819.211304257873
2008-04-15,824.2407917432205
2008-04-16,834.8412279775574
2008-04-17,834.8574801857042
2008-04-18,853.6513594728435
2008-04-21,849.1702430400693
2008-04-22,840.383707370012
2008-04-23,844.9459470553024
2008-04-24,853.0167401173077
2008-04-25,863.645005258869
2008-04-28,867.7619066697205
2008-04-29,864.2654269943936
2008-04-30,866.9666325489662
2008-05-01,878.4501745885065
2008-05-02,890.786827534431
2008-05-05,886.0728110524666
2008-05-06,885.2781145282087
2008-05-07,886.9179666794458
2008-05-08,887.184611762133
2008-05-09,878.8251451599937
2008-05-12,882.3534927504566
2008-05-13,884.2264391079782
2008-05-14,887.3167323512183
2008-05-15,895.7881249005017
2008-05-16,897.5907019834419
2008-05-19,902.7197376834812
2008-05-20,889.1551490266941
2008-05-21,873.0815029902487
2008-05-22,876.3243092590328
2008-05-23,865.1197193400171
2008-05-26,860.4065066378652
2008-05-27,864.9828702019195
2008-05-28,872.5730470643757
2008-05-29,881.4345254879447
2008-05-30,886.4892955851313
2008-06-02,881.6772097924717
2008-06-03,882.2574157864232
2008-06-04,881.9235807257915
2008-06-05,883.8548084431325
2008-06-06,861.8779077839948
2008-06-09,856.3074748794277
2008-06-10,857.4134468017662
2008-06-11,845.7557004559296
2008-06-12,848.7261455672822
2008-06-13,859.6675864796051
2008-06-16,858.4010723671842
2008-06-17,855.9920199226145
2008-06-18,847.976235678538
2008-06-19,845.5074310799766
2008-06-20,826.3887780810029
2008-06-23,830.4818085171862
2008-06-24,822.2141479227049
2008-06-25,830.1671744993174
2008-06-26,807.2804945623296
2008-06-27,801.8982237659407
2008-06-30,803.3010069817956
2008-07-01,797.4524158199813
2008-07-02,783.9443435661294
2008-07-03,789.5175766438012
2008-07-04,787.2036077183803
2008-07-07,788.146548952162
2008-07-08,787.504162808491
2008-07-09,784.8978657681151
2008-07-10,780.9314929904934
2008-07-11,767.6237081172355
2008-07-14,765.6712905712246
2008-07-15,752.6876198656678
2008-07-16,768.1648436424834
2008-07-17,779.3166415290173
2008-07-18,781.9770701184854
2008-07-21,784.5527412238118
2008-07-22,788.9778540109463
2008-07-23,801.91126933375
2008-07-24,793.0779483170752
2008-07-25,789.7737898243147
2008-07-28,778.7742326378992
2008-07-29,789.3748238046765
2008-07-30,803.1884679342988
2008-07-31,798.0106391211152
2008-08-01,791.8992015843202
2008-08-04,782.9557897679874
2008-08-05,800.9310765924333
2008-08-06,810.51654342232
2008-08-07,803.726057333882
2008-08-08,824.593473766479
2008-08-11,833.8966157044609
2008-08-12,831.3955481216475
2008-08-13,823.4579584324387
2008-08-14,824.7546060416284
2008-08-15,834.2886010676208
2008-08-18,829.0725998758353
2008-08-19,815.4069901280765
2008-08-20,818.8618195074621
2008-08-21,811.8079036437422
2008-08-22,821.1991406377789
2008-08-25,816.298009838965
2008-08-26,820.841121874665
2008-08-27,822.9978610611576
2008-08-28,830.9642995921462
2008-08-29,829.7549142245135
2008-09-01,830.349578656848
2008-09-02,831.2094279289745
2008-09-03,827.7693039600244
2008-09-04,811.6763049985509
2008-09-05,809.0837746045785
2008-09-08,832.2509126193264
2008-09-09,816.9934217133025
2008-09-10,820.8222873067954
2008-09-11,825.8246624040698
2008-09-12,824.9420246257072
2008-09-15,799.8351446537754
2008-09-16,796.607966269016
2008-09-17,772.2911235585253
2008-09-18,775.2917963684412
2008-09-19,816.8935290458904
2008-09-22,790.3791609741888
2008-09-23,776.9580447227204
2008-09-24,777.9506281163262
2008-09-25,786.8806636337463
2008-09-26,783.0273212431104
2008-09-29,742.2940949937381
2008-09-30,772.1974541209687
2008-10-01,775.8539853297171
2008-10-02,758.8192105029957
2008-10-03,755.9221500159157
2008-10-06,728.0728356315525
2008-10-07,701.5470838570242
2008-10-08,674.8231405907517
2008-10-09,647.3380541944917
2008-10-10,621.8480616251878
2008-10-13,673.0592107712764
2008-10-14,689.6156921063024
2008-10-15,646.812285005911
2008-10-16,640.8228807125278
2008-10-17,647.9280044747421
2008-10-20,678.4499335029068
2008-10-21,673.6960908099421
2008-10-22,644.6056417314916
2008-10-23,642.2020926323268
2008-10-24,620.1826720763518
2008-10-27,605.8788177521184
2008-10-28,640.7388452313918
2008-10-29,646.7782889703998
2008-10-30,671.1858691556348
2008-10-31,685.3201462679157
2008-11-03,685.0917498030099
2008-11-04,704.802601763952
2008-11-05,685.7259882433561
2008-11-06,660.1585715450875
2008-11-07,668.4015046543394
2008-11-10,668.4870382762821
2008-11-11,657.8764484910645
2008-11-12,635.9541589233422
2008-11-13,648.6509381878101
2008-11-14,634.2627564785231
2008-11-17,622.355792862673
2008-11-18,622.1872851491796
2008-11-19,595.5021681963499
2008-11-20,567.8329880897882
2008-11-21,582.4582074157216
2008-11-24,602.8022714628812
2008-11-25,605.430800064529
2008-11-26,617.998005862689
2008-11-27,624.7527161410082
2008-11-28,639.3166060740737
2008-12-01,602.3881397481304
2008-12-02,605.2687518748518
2008-12-03,616.2828473668993
2008-12-04,603.0971302155896
2008-12-05,609.3050132486067
2008-12-08,629.8964148920923
2008-12-09,625.8851710801998
2008-12-10,630.3553024621384
2008-12-11,613.8368586233162
2008-12-12,601.9351531713218
2008-12-15,594.0355464503326
2008-12-16,606.4134007309904
2008-12-17,590.7851152781326
2008-12-18,581.0606920060952
2008-12-19,596.8400298190475
2008-12-22,587.7481345452223
2008-12-23,583.6209104694922
2008-12-24,581.8003135683548
2008-12-25,582.6537384115129
2008-12-26,582.0234240033257
2008-12-29,578.9824844585444
2008-12-30,593.2429110266447
2008-12-31,606.3368314611407
2009-01-01,606.4181230445442
2009-01-02,619.6608014011363
2009-01-05,634.4495032594623
2009-01-06,650.5254567671406
2009-01-07,632.1317751044197
2009-01-08,626.6874786687911
