Date,AC ASIA PACIFIC ESG LEADERS
2008-04-07,826.9253528496107
2008-04-08,814.7124625015956
2008-04-09,801.7245847513802
2008-04-10,802.9483749063252
2008-04-11,814.5900002508893
2008-04-14,795.297162899862
2008-04-15,799.8317998849624
2008-04-16,804.7245584849883
2008-04-17,814.5974311753806
2008-04-18,815.9291016101446
2008-04-21,833.9784720819356
2008-04-22,820.4744651413918
2008-04-23,826.9541933232957
2008-04-24,830.7147742463645
2008-04-25,844.5915727920315
2008-04-28,855.5409062591258
2008-04-29,862.0673432628738
2008-04-30,861.0153354085323
2008-05-01,863.8109730868946
2008-05-02,879.4174666536321
2008-05-05,876.0989774434183
2008-05-06,873.8598962569944
2008-05-07,878.6142124219268
2008-05-08,874.7577997802028
2008-05-09,862.5961608790462
2008-05-12,860.4353407953882
2008-05-13,867.007775350813
2008-05-14,866.1433205974629
2008-05-15,877.9887070171887
2008-05-16,883.0735498260813
2008-05-19,887.3850801443743
2008-05-20,877.6694272540511
2008-05-21,861.4241171811635
2008-05-22,859.5297820982523
2008-05-23,853.9000890300998
2008-05-26,836.3373661620799
2008-05-27,846.3991833186998
2008-05-28,841.2682023129619
2008-05-29,856.897330200906
2008-05-30,866.9053036575676
2008-06-02,877.6998914479018
2008-06-03,866.8549349640786
2008-06-04,877.3425890936717
2008-06-05,864.8687879363214
2008-06-06,863.4625204704222
2008-06-09,843.2410273412976
2008-06-10,835.4402008866236
2008-06-11,840.3239704859491
2008-06-12,822.1914990983552
2008-06-13,830.5689374777627
2008-06-16,837.0215919349941
2008-06-17,836.9507727635463
2008-06-18,840.1105463518516
2008-06-19,824.0444214554848
2008-06-20,809.1752562416525
2008-06-23,810.5316703916366
2008-06-24,806.1717725026809
2008-06-25,806.8944845527232
2008-06-26,803.4189414984403
2008-06-27,791.772610504914
2008-06-30,789.1848693230794
2008-07-01,781.920576394345
2008-07-02,770.8352936842692
2008-07-03,770.7223779482412
2008-07-04,773.4386581553659
2008-07-07,775.4617108788601
2008-07-08,758.5704098759868
2008-07-09,765.3615856234052
2008-07-10,764.6954162332911
2008-07-11,764.3809025938043
2008-07-14,757.6773063501913
2008-07-15,743.067605564788
2008-07-16,748.0494698814191
2008-07-17,754.5426421405825
2008-07-18,747.2525326988039
2008-07-21,756.9996024131177
2008-07-22,768.0323876658246
2008-07-23,786.1154476309522
2008-07-24,800.5086993104097
2008-07-25,776.6218236952258
2008-07-28,771.2185342087396
2008-07-29,759.8647027464648
2008-07-30,773.1687904827081
2008-07-31,770.9750124367872
2008-08-01,763.2545803749665
2008-08-04,749.4399237101707
2008-08-05,752.7237810186065
2008-08-06,768.9491495612818
2008-08-07,764.8906473714649
2008-08-08,774.7048145612199
2008-08-11,789.1105770466895
2008-08-12,787.4518856208989
2008-08-13,779.2732464569078
2008-08-14,770.1974349103076
2008-08-15,777.5193213982095
2008-08-18,781.5794183502867
2008-08-19,767.9495660057024
2008-08-20,767.3057632438664
2008-08-21,757.5057457196095
2008-08-22,750.2528258621197
2008-08-25,767.3415907294678
2008-08-26,765.5495650763671
2008-08-27,763.9842453210848
2008-08-28,759.8535114045926
2008-08-29,778.7726164777772
2008-09-01,770.5978177895648
2008-09-02,764.3269753165439
2008-09-03,768.6809258415083
2008-09-04,765.3407620248937
2008-09-05,754.9792634081807
2008-09-08,786.6445710194147
2008-09-09,775.6662484894614
2008-09-10,774.5458536282272
2008-09-11,763.0669421493687
2008-09-12,756.0952126692114
2008-09-15,752.8593289852959
2008-09-16,724.6198671399204
2008-09-17,723.7704296978209
2008-09-18,698.2007029981543
2008-09-19,732.8552174944953
2008-09-22,739.8235291782787
2008-09-23,732.76331965352
2008-09-24,736.7987233894423
2008-09-25,731.0109401049426
2008-09-26,730.0096296917837
2008-09-29,727.8702591314922
2008-09-30,717.0593835588473
2008-10-01,732.8393912389918
2008-10-02,731.3348627705561
2008-10-03,714.0425187653342
2008-10-06,704.5036030350149
2008-10-07,684.07282582652
2008-10-08,633.9693796791385
2008-10-09,639.1295581951092
2008-10-10,599.1448616068488
2008-10-13,610.1705980943434
2008-10-14,665.7175166621395
2008-10-15,660.7049127689262
2008-10-16,613.7623769610366
2008-10-17,616.5732399273335
2008-10-20,645.9190039972883
2008-10-21,668.6902643814442
2008-10-22,648.7523521884686
2008-10-23,632.6028365763335
2008-10-24,604.1136338159571
2008-10-27,576.7161204187339
2008-10-28,594.5368832455204
2008-10-29,599.5829727135703
2008-10-30,651.5442151518442
2008-10-31,640.7732171149714
2008-11-03,648.5070770855882
2008-11-04,659.5620731343306
2008-11-05,683.7261071776106
2008-11-06,657.9390234496376
2008-11-07,644.9271239569542
2008-11-10,664.713461312513
2008-11-11,655.0180514004386
2008-11-12,653.005891484353
2008-11-13,619.6590438339365
2008-11-14,621.7219811441555
2008-11-17,623.1052944682925
2008-11-18,601.1031109571204
2008-11-19,596.943548802536
2008-11-20,573.0912379764118
2008-11-21,590.9714365868392
2008-11-24,572.013402661375
2008-11-25,588.2716033333521
2008-11-26,590.2469044052925
2008-11-27,600.883931673042
2008-11-28,617.0335958891372
2008-12-01,621.4425944132347
2008-12-02,588.9910391241265
2008-12-03,597.6063349354041
2008-12-04,591.9799829738708
2008-12-05,595.1777148932896
2008-12-08,608.9249236047363
2008-12-09,613.4525799059638
2008-12-10,625.0854256572431
2008-12-11,624.5999948463821
2008-12-12,592.5174848050436
2008-12-15,604.4770901941407
2008-12-16,595.8433240169579
2008-12-17,589.8624946967749
2008-12-18,582.8782232463805
2008-12-19,601.7458878439078
2008-12-22,599.1252944747723
2008-12-23,593.1256878598679
2008-12-24,583.2656617780498
2008-12-25,587.3562031477838
2008-12-26,587.8299192590882
2008-12-29,589.1930581744833
2008-12-30,597.0600243681597
2008-12-31,607.8561386078222
2009-01-01,608.2500569531176
2009-01-02,607.9624951988276
2009-01-05,626.1891701436532
2009-01-06,635.8370948526482
2009-01-07,635.5334292138368
2009-01-08,617.3783840656923
2009-01-09,627.5524308441226
2009-01-12,632.8263618865952
2009-01-13,617.7725910534576
2009-01-14,625.59128328528
2009-01-15,603.0778966087289
2009-01-16,604.4706782156694
2009-01-19,610.4893236215494
2009-01-20,608.412349357337
2009-01-21,607.4080877465378
2009-01-22,605.4791160366141
2009-01-23,592.5133245418538
2009-01-26,574.8152608031776
2009-01-27,596.5830808824966
2009-01-28,596.6099989738572
2009-01-29,610.4132304340859
2009-01-30,608.0693567588104
2009-02-02,594.2391219953385
2009-02-03,593.4068410976611
2009-02-04,606.4423055482326
2009-02-05,601.1406341736001
2009-02-06,606.6494064441599
2009-02-09,592.6807108204106
2009-02-10,593.7883828512098
2009-02-11,599.7110378812806
2009-02-12,593.7567756558079
2009-02-13,591.5828491253088
2009-02-16,593.0206143008932
2009-02-17,585.7795613746827
2009-02-18,578.6040115050096
2009-02-19,573.1757496395016
2009-02-20,564.1264451506617
2009-02-23,560.7121443598041
2009-02-24,546.9156709660018
2009-02-25,558.1921845013227
2009-02-26,551.2178215286606
2009-02-27,558.7605873616421
2009-03-02,544.3491628248859
2009-03-03,539.5690577538663
2009-03-04,541.9512737792364
2009-03-05,548.9270560633261
2009-03-06,535.3729867723081
2009-03-09,524.4065534867765
2009-03-10,523.6355038929834
2009-03-11,540.1499691103639
2009-03-12,528.2215508271574
2009-03-13,545.0562305803437
2009-03-16,551.8023597503245
2009-03-17,562.6141440958975
2009-03-18,562.0048116841033
2009-03-19,556.2622462007769
2009-03-20,551.9916907455392
2009-03-23,569.9074681095575
2009-03-24,583.381376924475
2009-03-25,585.6411702365446
2009-03-26,594.5267240421592
2009-03-27,604.9373739173419
2009-03-30,588.2581765345291
2009-03-31,573.1095063771471
2009-04-01,585.507475532227
2009-04-02,602.9697559853144
2009-04-03,606.4015040084179
2009-04-06,609.5219123316438
2009-04-07,614.5508103102575
2009-04-08,602.7997799008434
2009-04-09,621.6157640388899
2009-04-10,625.2911558053869
2009-04-13,622.2453038160206
2009-04-14,632.4542635897933
2009-04-15,630.2846274416346
2009-04-16,629.9668147146386
2009-04-17,644.2564206231641
2009-04-20,653.1092440959495
2009-04-21,639.2264855144024
2009-04-22,635.8271487131367
2009-04-23,643.5144840022765
2009-04-24,633.5993998620798
2009-04-27,640.0060441616448
2009-04-28,627.0877161363716
2009-04-29,622.5715791237495
2009-04-30,641.8133082495254
2009-05-01,642.1612456858687
2009-05-04,653.0724326806243
2009-05-05,654.979122817288
2009-05-06,659.2812348146755
2009-05-07,676.7762683893851
2009-05-08,678.8703018425189
2009-05-11,677.026057131424
2009-05-12,673.195222488483
2009-05-13,677.1461857104031
2009-05-14,658.9664498124157
2009-05-15,671.4927498847211
2009-05-18,671.1776587247764
2009-05-19,679.9380132391703
2009-05-20,677.3908637915428
2009-05-21,674.6969507620636
2009-05-22,662.6591004271984
2009-05-25,661.1923570152793
2009-05-26,660.8364740888304
2009-05-27,672.7680069288921
2009-05-28,666.4302817516834
2009-05-29,667.6955138681138
2009-06-01,677.2641110739671
2009-06-02,675.3392296225967
2009-06-03,683.2883750608313
2009-06-04,675.0410043250748
2009-06-05,681.027705087885
2009-06-08,684.5071916828914
2009-06-09,678.9509428251383
2009-06-10,693.6836044611882
2009-06-11,693.8965665777437
2009-06-12,699.2057799044762
2009-06-15,697.6049714707068
2009-06-16,685.2537868926488
2009-06-17,687.9858781155723
2009-06-18,674.4206513899602
2009-06-19,682.8278169490998
2009-06-22,687.0657972204774
2009-06-23,665.6962171983073
2009-06-24,671.4652452668408
2009-06-25,683.8083984091631
2009-06-26,688.8903365751665
2009-06-29,681.5924251215687
2009-06-30,687.9062300925025
2009-07-01,681.9145313219519
2009-07-02,685.7504419703198
2009-07-03,685.3037979552272
2009-07-06,684.644800631966
2009-07-07,678.1692771532776
2009-07-08,675.1859550992588
2009-07-09,670.2196442998027
2009-07-10,672.3467956835534
2009-07-13,655.6848395735217
2009-07-14,671.5870688046235
2009-07-15,669.8024127460577
2009-07-16,675.4207774909723
2009-07-17,679.013853477427
2009-07-20,681.360959909846
2009-07-21,693.1961718909588
2009-07-22,694.2603416177219
2009-07-23,692.7984766371217
2009-07-24,702.4712857207248
2009-07-27,707.6165722633174
2009-07-28,718.8702551113894
2009-07-29,718.3067225992512
2009-07-30,724.997190210277
2009-07-31,732.8714905981807
2009-08-03,728.2838215721741
2009-08-04,728.9031152960932
2009-08-05,722.9745428344988
2009-08-06,729.6564467884812
2009-08-07,728.5265078174021
2009-08-10,739.3890156500761
2009-08-11,748.5644760368995
2009-08-12,734.6723787005268
2009-08-13,746.4569020586391
2009-08-14,755.9369060944732
2009-08-17,741.8041981487339
2009-08-18,739.2508627120876
2009-08-19,731.9578696604782
2009-08-20,738.0509662711228
2009-08-21,726.178492055962
2009-08-24,743.7422932563937
2009-08-25,741.3672466671763
2009-08-26,751.136253951554
2009-08-27,749.0149634006698
2009-08-28,749.1095424152707
2009-08-31,749.0231432899536
2009-09-01,754.1882478257609
2009-09-02,747.0699865109851
2009-09-03,744.7445422552215
2009-09-04,747.0974397084473
2009-09-07,750.7733143799917
2009-09-08,753.2659928286345
2009-09-09,748.095425090417
2009-09-10,760.2504796774615
2009-09-11,761.9963350122856
2009-09-14,747.2620999322434
2009-09-15,747.9358667816398
2009-09-16,755.3825668909847
2009-09-17,760.0970807094712
2009-09-18,759.3048834638762
2009-09-21,757.2906355836407
2009-09-22,758.8194219146226
2009-09-23,760.5642061393153
2009-09-24,766.3197271486315
2009-09-25,763.1174531433962
2009-09-28,754.7045210249491
2009-09-29,763.6638530164194
2009-09-30,768.2548386628459
2009-10-01,762.4707626887996
2009-10-02,744.4852267310011
2009-10-05,738.6572517352346
2009-10-06,744.893012565704
2009-10-07,757.1735951496252
2009-10-08,764.0845669760728
2009-10-09,765.6140942353946
2009-10-12,760.7392047747329
2009-10-13,764.4271309762415
2009-10-14,766.259635599451
2009-10-15,767.38836662231
2009-10-16,765.3070152764309
2009-10-19,765.1204251946941
2009-10-20,770.4606562551104
2009-10-21,762.4843731478305
2009-10-22,753.6880229617487
2009-10-23,753.5717907418052
2009-10-26,759.6028812433528
2009-10-27,754.9900517692486
2009-10-28,749.3900576155366
2009-10-29,738.1038664663946
2009-10-30,751.7966752906935
2009-11-02,737.3439238526302
2009-11-03,739.7982082663543
2009-11-04,737.0217305933544
2009-11-05,730.7180831586884
2009-11-06,742.647725342545
2009-11-09,743.5007489103039
2009-11-10,749.2588412888003
2009-11-11,752.4104171845307
2009-11-12,751.0683597567055
2009-11-13,753.6340596585956
2009-11-16,752.5214971347147
2009-11-17,754.1807847470524
2009-11-18,747.6665114527824
2009-11-19,744.9990596676679
2009-11-20,742.5855459134835
2009-11-23,740.178439261339
2009-11-24,736.2222196993881
2009-11-25,740.3286745773637
2009-11-26,738.6966246409368
2009-11-27,716.3156364258745
2009-11-30,740.1110446883412
2009-12-01,746.5544535256759
2009-12-02,749.0876671291193
2009-12-03,758.5851446675097
2009-12-04,759.2956033366597
2009-12-07,766.5367707615134
2009-12-08,774.2516094541966
2009-12-09,767.5817824033696
2009-12-10,762.7411431068698
2009-12-11,770.9538854474918
2009-12-14,773.6000248388461
2009-12-15,771.8750430778639
2009-12-16,774.0512980886317
2009-12-17,777.5290804573016
2009-12-18,776.0405234143358
2009-12-21,770.4254805856934
2009-12-22,779.9173433905855
2009-12-23,780.1938640910805
2009-12-24,786.8759875908523
2009-12-25,784.7770048463373
2009-12-28,788.3171022558251
2009-12-29,789.3015321584785
2009-12-30,788.9235928719295
2009-12-31,789.7723689089494
2010-01-01,789.7723689089494
2010-01-04,795.6352505207811
2010-01-05,805.7031522926583
2010-01-06,809.0163018766266
2010-01-07,808.2809162324279
2010-01-08,814.5942694814147
2010-01-11,812.2763663046544
2010-01-12,821.885053506782
2010-01-13,814.270715536225
2010-01-14,828.1796464202599
2010-01-15,838.2546831542797
2010-01-18,834.018084307274
2010-01-19,831.0013447125502
2010-01-20,832.6828459248046
2010-01-21,836.8599779721393
2010-01-22,824.2398002745126
2010-01-25,816.467891612636
2010-01-26,810.6044452255089
2010-01-27,803.487141677265
2010-01-28,814.8431329815633
2010-01-29,802.8998142288656
2010-02-01,799.7272280576242
2010-02-02,805.4617163409416
2010-02-03,812.69799122618
2010-02-04,815.148608728514
2010-02-05,803.3765670663827
2010-02-08,798.9236609558152
2010-02-09,797.4071224933141
2010-02-10,799.2292209522052
2010-02-11,811.7980161917895
2010-02-12,813.9976509607842
2010-02-15,811.6814051774945
2010-02-16,810.2004404737011
2010-02-17,828.1036263717834
2010-02-18,828.1559552006547
2010-02-19,817.1791617350951
2010-02-22,834.6970374345799
2010-02-23,840.4643919463888
2010-02-24,828.9756882912827
2010-02-25,829.5570134570206
2010-02-26,829.8639065657782
2010-03-01,846.1389736430281
2010-03-02,849.0622090943864
2010-03-03,846.6089786920344
2010-03-04,843.1609668146909
2010-03-05,847.3749793002788
2010-03-08,858.9381924948353
2010-03-09,866.3194250773487
2010-03-10,859.4875795120851
2010-03-11,862.4038647171861
2010-03-12,860.4052717377972
2010-03-15,865.5062145724991
2010-03-16,859.7825720362124
2010-03-17,873.403533558363
2010-03-18,877.3770764183166
2010-03-19,886.6324731806723
2010-03-22,883.8510754196684
2010-03-23,885.7645878716993
2010-03-24,891.8780623271767
2010-03-25,889.4661142610595
2010-03-26,894.6059116388041
2010-03-29,895.7008765625088
2010-03-30,904.8253040088387
2010-03-31,892.2775220287867
2010-04-01,898.2290688580074
2010-04-02,899.8593951657202
2010-04-05,904.683039156906
2010-04-06,915.556813929327
2010-04-07,923.6112194438689
2010-04-08,917.3601817201163
2010-04-09,915.157973985574
2010-04-12,906.348616187502
2010-04-13,904.475388515086
2010-04-14,907.0361281151098
2010-04-15,916.6834138119998
2010-04-16,914.9597062079348
2010-04-19,900.4181761474651
2010-04-20,903.2178332349313
2010-04-21,916.9906432165997
2010-04-22,916.7050327672766
2010-04-23,903.6175764782336
2010-04-26,921.1350929472527
2010-04-27,923.4426987726771
2010-04-28,911.3554916010023
2010-04-29,906.8873752390855
2010-04-30,913.5524315919278
2010-05-03,915.722123686725
2010-05-04,921.0781353449372
2010-05-05,924.7038048094125
2010-05-06,914.7959860889079
2010-05-07,905.8223510506476
2010-05-10,903.5393196974089
2010-05-11,905.6549696372434
2010-05-12,904.2740094723756
2010-05-13,931.003346508606
2010-05-14,931.2041931191471
2010-05-17,913.2399289658962
2010-05-18,908.1347821829498
2010-05-19,898.9648617994534
2010-05-20,889.1779213396154
2010-05-21,862.8149894757959
2010-05-24,877.7896475740607
2010-05-25,862.1280643129786
2010-05-26,868.8401220000791
2010-05-27,879.1436958285223
2010-05-28,887.118291718955
2010-05-31,891.6250997151922
2010-06-01,882.8514434741202
2010-06-02,876.1465000338833
2010-06-03,899.94565325488
2010-06-04,911.2871014173535
2010-06-07,889.1575673499343
2010-06-08,893.8051699268102
2010-06-09,881.0543574225253
2010-06-10,887.2012272299726
2010-06-11,899.467949900727
2010-06-14,900.114218837058
2010-06-15,899.9622127124816
2010-06-16,909.4478543088413
2010-06-17,906.7959074214136
2010-06-18,908.340180488352
2010-06-21,929.5386420603633
2010-06-22,928.0899756764696
2010-06-23,921.0860965936713
2010-06-24,916.0634118773006
2010-06-25,906.5065048062902
2010-06-28,903.3972461292185
2010-06-29,902.942193722841
2010-06-30,888.0506627145692
2010-07-01,866.2589139863743
2010-07-02,854.4377271196589
2010-07-05,860.9523525105742
2010-07-06,869.7072769059026
2010-07-07,865.8718290417826
2010-07-08,877.7399241101538
2010-07-09,888.6207855761185
2010-07-12,891.5574895862665
2010-07-13,886.2176782200892
2010-07-14,895.7775828828832
2010-07-15,879.3012839966893
2010-07-16,867.8083412687382
2010-07-19,860.44424688953
2010-07-20,864.9587869731455
2010-07-21,870.4180860585611
2010-07-22,862.4222607961958
2010-07-23,883.0717055301495
2010-07-26,880.6958805398244
2010-07-27,878.5043197907295
2010-07-28,888.5236950640926
2010-07-29,886.9874382138878
2010-07-30,886.1804555787983
2010-08-02,885.5510022585198
2010-08-03,890.4265841560021
2010-08-04,885.8727792327861
2010-08-05,893.629485432942
2010-08-06,890.9479408363487
2010-08-09,891.1574690977444
2010-08-10,894.1192421932144
2010-08-11,889.6193431512759
2010-08-12,881.3128571858178
2010-08-13,890.4180198158577
2010-08-16,887.6922441251432
2010-08-17,887.7895594818161
2010-08-18,896.1606357879514
2010-08-19,903.0956938414687
2010-08-20,900.2106499675108
2010-08-23,902.6589063371201
2010-08-24,896.2880948539789
2010-08-25,883.7396763594878
2010-08-26,883.4322215912965
2010-08-27,888.3978571882633
2010-08-30,903.399782924219
2010-08-31,887.5429148957826
2010-09-01,892.2646524285685
2010-09-02,902.1391191953196
2010-09-03,903.9979714192012
2010-09-06,916.7687365175774
2010-09-07,927.5421178314136
2010-09-08,915.0738656373578
2010-09-09,924.6423648126934
2010-09-10,927.8451051933309
2010-09-13,932.167128075134
2010-09-14,928.4270317350555
2010-09-15,924.0926323771109
2010-09-16,913.2067993330711
2010-09-17,924.2755735776876
2010-09-20,925.9887248221728
2010-09-21,923.1858171040686
2010-09-22,908.8503894080188
2010-09-23,913.7442246469806
2010-09-24,902.1451349077732
2010-09-27,914.5411767116209
2010-09-28,910.1497051492412
2010-09-29,912.4370672202027
2010-09-30,898.7896188335966
2010-10-01,897.1593056559971
2010-10-04,901.5484382877106
2010-10-05,896.8375346736077
2010-10-06,908.9525715143635
2010-10-07,909.8308445641158
2010-10-08,908.0873340164791
2010-10-11,911.3338414809622
2010-10-12,903.5423810076189
2010-10-13,901.2465956906705
2010-10-14,910.0663382170286
2010-10-15,906.7430176726026
2010-10-18,906.4640190951661
2010-10-19,913.6004214882583
2010-10-20,902.1873284420727
2010-10-21,897.699334675975
2010-10-22,904.0251759678556
2010-10-25,912.7740743603158
2010-10-26,911.7757056451919
2010-10-27,906.9052738095943
2010-10-28,906.0857664569796
2010-10-29,903.8701827747115
2010-11-01,908.4759625006252
2010-11-02,901.927292276605
2010-11-03,903.01952106845
2010-11-04,906.7870641482725
2010-11-05,928.5491468944566
2010-11-08,940.6317939870944
2010-11-09,940.4316221791765
2010-11-10,947.4181939715686
2010-11-11,949.5830315061608
2010-11-12,933.2741041897195
2010-11-15,939.0865496727747
2010-11-16,935.3689132346408
2010-11-17,934.3617226764434
2010-11-18,941.6775456192929
2010-11-19,936.9178491996164
2010-11-22,946.3921016612995
2010-11-23,951.5628595700317
2010-11-24,947.6298507667693
2010-11-25,950.6313578107608
2010-11-26,949.8974974138883
2010-11-29,964.8387481443062
2010-11-30,962.2737119013237
2010-12-01,965.55302821711
2010-12-02,975.5342057232249
2010-12-03,971.0922431129995
2010-12-06,979.6961249986375
2010-12-07,974.6705754124027
2010-12-08,974.9620314952663
2010-12-09,987.5866931645913
2010-12-10,982.5878304747641
2010-12-13,979.2870270305996
2010-12-14,985.0402148821572
2010-12-15,982.2248731395889
2010-12-16,989.538599981336
2010-12-17,994.9015233787679
2010-12-20,997.1412465872266
2010-12-21,1004.4545996811462
2010-12-22,1009.0156598439355
2010-12-23,1014.7156603785472
2010-12-24,1008.2827083238943
2010-12-27,1008.8369995408369
2010-12-28,1015.380972762208
2010-12-29,1021.2848257959158
2010-12-30,1009.3597726925966
2010-12-31,1003.8620449361281
2011-01-03,1006.8857632472292
2011-01-04,1014.1673083396286
2011-01-05,1014.2644809842794
2011-01-06,1029.6625219111945
2011-01-07,1033.517480674565
2011-01-10,1033.8256073072787
2011-01-11,1029.5663154245601
2011-01-12,1027.6551870992744
2011-01-13,1017.6659155632608
2011-01-14,1009.9650510805633
2011-01-17,1013.9636942898269
2011-01-18,1009.7770674488145
2011-01-19,1012.838655559017
2011-01-20,998.388868473611
2011-01-21,976.7387578858221
2011-01-24,977.5596877391391
2011-01-25,985.0146149529313
2011-01-26,983.438123171825
2011-01-27,981.2551642760593
2011-01-28,984.9624273974482
2011-01-31,972.0804345478415
2011-02-01,972.6305448367872
2011-02-02,981.9151990627563
2011-02-03,993.6416783694851
2011-02-04,1003.4005411837359
2011-02-07,1004.9744783798245
2011-02-08,1000.7618872106714
2011-02-09,989.5984007932011
2011-02-10,984.7284521119454
2011-02-11,983.0995780277018
2011-02-14,1004.4016331785831
2011-02-15,997.8177513960079
2011-02-16,1000.4412270100056
2011-02-17,1005.9032450045702
2011-02-18,1006.2676684204649
2011-02-21,1004.5588464843398
2011-02-22,985.3046945739088
2011-02-23,975.8714149547654
2011-02-24,967.9179460425019
2011-02-25,981.1475615977305
2011-02-28,979.9398070454127
2011-03-01,988.8441749551857
2011-03-02,973.7804288390702
2011-03-03,970.6569342648473
2011-03-04,977.4782390532984
2011-03-07,966.4927427755985
2011-03-08,971.9781301917391
2011-03-09,973.3295718056895
2011-03-10,966.7022532739394
2011-03-11,957.2798605389435
2011-03-14,922.4731179359522
2011-03-15,876.8049952742917
2011-03-16,909.5277205037223
2011-03-17,900.2062015396605
2011-03-18,895.1790986369066
2011-03-21,898.4035942668302
2011-03-22,918.6678887043163
2011-03-23,921.5448015269375
2011-03-24,919.5585857686352
2011-03-25,930.8346594189467
2011-03-28,929.3108952016293
2011-03-29,931.5575086460162
2011-03-30,942.284448069556
2011-03-31,942.4176488963774
2011-04-01,939.1711587398023
2011-04-04,936.5746980399053
2011-04-05,930.5188065625185
2011-04-06,919.4829004619313
2011-04-07,926.3562304279054
2011-04-08,925.8050343534236
2011-04-11,923.4932923703916
2011-04-12,911.6483164306927
2011-04-13,918.9124020555606
2011-04-14,925.4211050060344
2011-04-15,922.7322504433779
2011-04-18,936.1519571856585
2011-04-19,919.6191650410727
2011-04-20,925.1934823706869
2011-04-21,934.6041616300789
2011-04-22,935.0842340904828
2011-04-25,932.7285531629354
