Date,ACWI ex USA ESG LEADERS
2008-02-01,886.0810774351503
2008-02-04,891.6397204341432
2008-02-05,873.6929600932998
2008-02-06,864.8252607025632
2008-02-07,858.9579421056197
2008-02-08,859.885680369309
2008-02-11,854.2904304421885
2008-02-12,868.9938950769285
2008-02-13,869.3217288778036
2008-02-14,879.1101939747158
2008-02-15,868.04455931367
2008-02-18,876.2354246728074
2008-02-19,880.1393916931851
2008-02-20,868.0109336674667
2008-02-21,874.7666498468429
2008-02-22,868.9406102327516
2008-02-25,883.4025651511009
2008-02-26,893.4221258557019
2008-02-27,893.975075771404
2008-02-28,882.5291280186603
2008-02-29,869.4726983122631
2008-03-03,851.9066579501185
2008-03-04,843.2298319220663
2008-03-05,850.2601307957633
2008-03-06,845.8692067543996
2008-03-07,830.3349688110047
2008-03-10,818.7822012844813
2008-03-11,830.4546526961972
2008-03-12,836.649321385539
2008-03-13,822.8965238726872
2008-03-14,814.136122956809
2008-03-17,782.998119972481
2008-03-18,801.7593312136269
2008-03-19,803.7006350822633
2008-03-20,805.4831867616622
2008-03-21,808.9653536997354
2008-03-24,811.3303329936623
2008-03-25,833.3177941076793
2008-03-26,829.0038029008231
2008-03-27,830.1157364093182
2008-03-28,830.4877208992577
2008-03-31,821.2794747875836
2008-04-01,841.4108165746721
2008-04-02,858.0616944721826
2008-04-03,860.6008882847854
2008-04-04,859.4210390756618
2008-04-07,865.6960829427451
2008-04-08,856.2468764271011
2008-04-09,846.5692290610357
2008-04-10,845.9848179823728
2008-04-11,841.2297309278125
2008-04-14,830.3592421029276
2008-04-15,834.9568768321019
2008-04-16,845.925298197498
2008-04-17,844.7269038175941
2008-04-18,858.9700695259608
2008-04-21,859.3888170343538
2008-04-22,851.7926298066515
2008-04-23,855.0325481544103
2008-04-24,858.4018108789409
2008-04-25,871.1342331625863
2008-04-28,877.0633746994318
2008-04-29,872.6110251391744
2008-04-30,879.0339854565816
2008-05-01,881.9344173895713
2008-05-02,898.913676435978
2008-05-05,896.2332798849545
2008-05-06,892.7851066321509
2008-05-07,899.2066074428769
2008-05-08,898.4185670741512
2008-05-09,887.6539504653989
2008-05-12,889.4688795446466
2008-05-13,891.5623273399829
2008-05-14,893.7029453085753
2008-05-15,901.2069594849439
2008-05-16,906.5687195496872
2008-05-19,913.7588885752206
2008-05-20,900.732675851077
2008-05-21,888.1142708942917
2008-05-22,889.9222339282956
2008-05-23,880.3015195343063
2008-05-26,872.5955047446284
2008-05-27,873.5331671025209
2008-05-28,879.4184627823608
2008-05-29,886.2379613307223
2008-05-30,893.4183864581552
2008-06-02,891.1815344148253
2008-06-03,891.2130117787583
2008-06-04,889.0736291200354
2008-06-05,885.022368576227
2008-06-06,873.5330503444637
2008-06-09,862.6450602313562
2008-06-10,856.9152435604487
2008-06-11,849.8744641258378
2008-06-12,848.0809141755018
2008-06-13,854.6957908411907
2008-06-16,855.991639670477
2008-06-17,858.160373671621
2008-06-18,851.6196025377644
2008-06-19,843.3699911153363
2008-06-20,827.3391256116932
2008-06-23,828.5651353670065
2008-06-24,820.9287952065982
2008-06-25,829.4442636776024
2008-06-26,813.1139646994453
2008-06-27,806.1928629891042
2008-06-30,808.9060191804494
2008-07-01,796.3502081658957
2008-07-02,787.558730812597
2008-07-03,791.6740255602274
2008-07-04,786.9998004219389
2008-07-07,792.1621180444819
2008-07-08,782.5778698980698
2008-07-09,792.3334472872291
2008-07-10,783.4646523546985
2008-07-11,769.7483032342029
2008-07-14,770.9553490048891
2008-07-15,755.4604511628264
2008-07-16,762.8975710899384
2008-07-17,777.998810514764
2008-07-18,782.3915672627563
2008-07-21,788.7908941781982
2008-07-22,789.8804597161103
2008-07-23,804.9652491758551
2008-07-24,801.7968643649891
2008-07-25,793.4916439967575
2008-07-28,785.5849549373403
2008-07-29,785.7175166057415
2008-07-30,799.8082294667821
2008-07-31,798.1476587470638
2008-08-01,789.2634719510617
2008-08-04,779.7531485364685
2008-08-05,790.9910282188563
2008-08-06,801.7286426102363
2008-08-07,797.0266086692737
2008-08-08,805.5026118951929
2008-08-11,815.6558349680842
2008-08-12,813.7836894124703
2008-08-13,800.531507572269
2008-08-14,799.9165148306508
2008-08-15,804.3307850758473
2008-08-18,805.2540304752536
2008-08-19,788.1446556750444
2008-08-20,791.2170070167629
2008-08-21,785.3255924724779
2008-08-22,791.2451308421747
2008-08-25,792.8513079362629
2008-08-26,793.5862321611726
2008-08-27,794.6154597125326
2008-08-28,800.3340633672989
2008-08-29,807.2695074643941
2008-09-01,802.9042321729596
2008-09-02,804.126025739558
2008-09-03,798.4770660996319
2008-09-04,784.5622199454393
2008-09-05,771.9894676518131
2008-09-08,796.4408902315747
2008-09-09,787.0786730309362
2008-09-10,786.0550833489938
2008-09-11,779.7104058362027
2008-09-12,785.2140078945251
2008-09-15,766.2896919196372
2008-09-16,746.2013196621027
2008-09-17,733.5336816101025
2008-09-18,722.8844783073151
2008-09-19,775.4004278069492
2008-09-22,765.5665193217189
2008-09-23,754.1011736068895
2008-09-24,753.522552450366
2008-09-25,760.2281690993987
2008-09-26,749.0805643907288
2008-09-29,720.9188886920138
2008-09-30,728.90167007955
2008-10-01,738.1662813085508
2008-10-02,725.9402143763709
2008-10-03,728.9818309354984
2008-10-06,692.2428736537187
2008-10-07,681.7498811648211
2008-10-08,643.1884910478838
2008-10-09,633.5728553711169
2008-10-10,589.3520042320865
2008-10-13,628.1263259443438
2008-10-14,662.6976969800972
2008-10-15,631.4652205295628
2008-10-16,597.2321830011534
2008-10-17,611.670420519196
2008-10-20,637.2460139590951
2008-10-21,638.7819914091702
2008-10-22,608.7513423103827
2008-10-23,602.6923441185476
2008-10-24,575.4471245544388
2008-10-27,554.4474598048639
2008-10-28,566.1095618404394
2008-10-29,596.3306736611369
2008-10-30,623.1654105753074
2008-10-31,629.7293610920085
2008-11-03,635.733995336145
2008-11-04,658.190952886655
2008-11-05,655.9779100869476
2008-11-06,627.1519733580152
2008-11-07,628.301945320653
2008-11-10,636.5568830433904
2008-11-11,619.7175295385053
2008-11-12,605.4777338117465
2008-11-13,594.6479341836794
2008-11-14,596.3844736307735
2008-11-17,586.8493763017826
2008-11-18,581.6945215489473
2008-11-19,565.1894944715248
2008-11-20,542.3628810797237
2008-11-21,542.3470545188685
2008-11-24,561.229298901283
2008-11-25,569.9889059796752
2008-11-26,571.7483262315351
2008-11-27,582.5248634345854
2008-11-28,595.9486021925181
2008-12-01,574.4616452502204
2008-12-02,566.9258723089578
2008-12-03,572.6314034319528
2008-12-04,567.2306722548283
2008-12-05,557.4012035860361
2008-12-08,584.7139542264206
2008-12-09,588.9706781382263
2008-12-10,593.4966333071785
2008-12-11,589.6169876509354
2008-12-12,569.6518235487354
2008-12-15,571.3012465553359
2008-12-16,571.4864376327224
2008-12-17,565.7894347339359
2008-12-18,561.3082232112048
2008-12-19,569.0062363164456
2008-12-22,561.7691542321969
2008-12-23,559.3654226328931
2008-12-24,554.9454417535258
2008-12-25,556.3836702008491
2008-12-26,555.4771084133445
2008-12-29,558.1715036360729
2008-12-30,568.1744744490933
2008-12-31,575.904704409964
2009-01-01,576.0419217724602
2009-01-02,586.2851401721946
2009-01-05,602.9568315624535
2009-01-06,616.133174316582
2009-01-07,608.7379935976377
2009-01-08,599.9154398455304
2009-01-09,602.0400376681151
2009-01-12,596.7603455532701
2009-01-13,588.2127848071085
2009-01-14,574.6221340570814
2009-01-15,565.2995948695636
2009-01-16,568.9459145169776
2009-01-19,564.9310087432473
2009-01-20,556.3200230396403
2009-01-21,555.554767736007
2009-01-22,550.6071560881668
2009-01-23,546.0879380274818
2009-01-26,547.6581969101917
2009-01-27,555.5966985711076
2009-01-28,566.2784091304632
2009-01-29,565.0358477258325
2009-01-30,565.0108726009254
2009-02-02,551.9187196072712
2009-02-03,556.9282409652672
2009-02-04,569.783028969121
2009-02-05,568.7854190178099
2009-02-06,579.175051008831
2009-02-09,576.2202059700035
2009-02-10,566.8093437871966
2009-02-11,566.1812434883585
2009-02-12,561.4087020340608
2009-02-13,561.8290894522991
2009-02-16,558.6910446107064
2009-02-17,545.9970702470041
2009-02-18,541.7098198829345
2009-02-19,538.2550272738822
2009-02-20,524.1078708078616
2009-02-23,519.357565898342
2009-02-24,512.1509771623223
2009-02-25,515.433063967783
2009-02-26,521.1513067186844
2009-02-27,517.8881608378099
2009-03-02,495.60865289674683
2009-03-03,489.5028912982495
2009-03-04,500.39186960240505
2009-03-05,492.2052555812333
2009-03-06,483.09543641381015
2009-03-09,475.9651665034674
2009-03-10,491.25682900929934
2009-03-11,498.65444595348845
2009-03-12,498.10962177995043
2009-03-13,506.57048132958926
2009-03-16,516.3010282470398
2009-03-17,520.2259897272556
2009-03-18,517.9318695803089
2009-03-19,517.0058863959144
2009-03-20,515.7738332841412
2009-03-23,532.3953864581327
2009-03-24,537.751541321022
2009-03-25,539.967750322035
2009-03-26,544.0632419122405
2009-03-27,544.176517227263
2009-03-30,526.4840403961718
2009-03-31,531.9735382996357
2009-04-01,543.7725258441287
2009-04-02,564.9723535674698
2009-04-03,564.3600293163366
2009-04-06,563.9859801303335
2009-04-07,562.7424432104932
2009-04-08,561.2304615725726
2009-04-09,577.6308031073446
2009-04-10,578.9297887513019
2009-04-13,578.044291615234
2009-04-14,586.3078902224199
2009-04-15,585.1454139455352
2009-04-16,591.4535817558537
2009-04-17,601.3282694452841
2009-04-20,591.1998743823411
2009-04-21,586.7200539779279
2009-04-22,588.7036134482271
2009-04-23,591.2070167165641
2009-04-24,594.1043849180073
2009-04-27,597.0811197349059
2009-04-28,588.0466762367694
2009-04-29,593.1658139575327
2009-04-30,605.8501786354375
2009-05-01,607.4647803094659
2009-05-04,619.7689355274642
2009-05-05,622.8825687582627
2009-05-06,631.2877489139091
2009-05-07,633.423431542524
2009-05-08,640.2835871548633
2009-05-11,633.317647502321
2009-05-12,632.1936107749196
2009-05-13,623.0638802612605
2009-05-14,619.5428702772341
2009-05-15,626.2568886445745
2009-05-18,636.0265580322441
2009-05-19,645.5296331662139
2009-05-20,647.0796362468128
2009-05-21,637.3306170433109
2009-05-22,633.1157447507625
2009-05-25,633.5473711584558
2009-05-26,637.6421805423976
2009-05-27,644.5592022600379
2009-05-28,639.6371613573629
2009-05-29,639.6765214274486
2009-06-01,654.8623714915421
2009-06-02,652.997483744092
2009-06-03,647.0987938472883
2009-06-04,644.3982251992487
2009-06-05,649.0164059660317
2009-06-08,648.535978693607
2009-06-09,648.3316420543742
2009-06-10,657.5744844522175
2009-06-11,662.1067347464716
2009-06-12,663.2697726536105
2009-06-15,653.471455706688
2009-06-16,647.8181174444611
2009-06-17,639.4384109031146
2009-06-18,637.0712574868121
2009-06-19,645.000655331679
2009-06-22,633.5208134386479
2009-06-23,623.6397551287079
2009-06-24,635.17028907265
2009-06-25,638.0878395152534
2009-06-26,641.1587093882007
2009-06-29,644.5002587627941
2009-06-30,642.6849270548123
2009-07-01,646.9983795193241
2009-07-02,639.3789021592758
2009-07-03,639.6751061283159
2009-07-06,634.9729063695745
2009-07-07,629.2542218604909
2009-07-08,623.7070576411768
2009-07-09,624.157403402217
2009-07-10,621.3696138506373
2009-07-13,621.4162938187088
2009-07-14,632.6043695600449
2009-07-15,643.3881330103021
2009-07-16,647.0949349627344
2009-07-17,650.0553087425217
2009-07-20,656.3793614659135
2009-07-21,663.6868537055374
2009-07-22,665.3413229750365
2009-07-23,673.4774999576067
2009-07-24,677.7024150442278
2009-07-27,681.5184305871176
2009-07-28,682.3521670994069
2009-07-29,684.8432429714255
2009-07-30,696.91424523348
2009-07-31,699.7654499952615
2009-08-03,703.7230368939621
2009-08-04,703.1486561752323
2009-08-05,700.3039883613669
2009-08-06,703.226475682927
2009-08-07,707.8438795545868
2009-08-10,710.2047389978967
2009-08-11,705.5807274571885
2009-08-12,705.5621537401998
2009-08-13,714.2707110282101
2009-08-14,713.8467584264007
2009-08-17,699.1637532636419
2009-08-18,704.5871924278646
2009-08-19,700.5014390208195
2009-08-20,708.5567825832117
2009-08-21,713.4961806470698
2009-08-24,722.5658805317728
2009-08-25,724.269890307189
2009-08-26,725.1421846783801
2009-08-27,722.8932386208821
2009-08-28,726.9180678934207
2009-08-31,722.5071373323942
2009-09-01,717.348662331082
2009-09-02,711.9971369797747
2009-09-03,713.0960758847493
2009-09-04,721.465378229788
2009-09-07,728.3426554107006
2009-09-08,730.3516853493245
2009-09-09,730.9674334299999
2009-09-10,735.722413628209
2009-09-11,739.3421663512036
2009-09-14,732.5475031383494
2009-09-15,735.4756423355394
2009-09-16,744.6292090423904
2009-09-17,748.11038984479
2009-09-18,745.5104421347492
2009-09-21,740.6806937470911
2009-09-22,743.9170174506743
2009-09-23,745.1607813012536
2009-09-24,738.2727606360072
2009-09-25,735.251459646158
2009-09-28,739.8778344236997
2009-09-29,744.3990341994424
2009-09-30,744.648708008504
2009-10-01,735.3224303988574
2009-10-02,720.0849983402957
2009-10-05,722.9238624414603
2009-10-06,734.1454275195508
2009-10-07,738.0371530423365
2009-10-08,746.3609211155382
2009-10-09,746.6921373477895
2009-10-12,748.1656862973074
2009-10-13,745.5541833288938
2009-10-14,755.4741901652114
2009-10-15,755.7964993928733
2009-10-16,751.2974775545134
2009-10-19,757.8056950645976
2009-10-20,756.1696011184503
2009-10-21,754.5563199727566
2009-10-22,747.3559169506533
2009-10-23,743.8277278720518
2009-10-26,739.8497125698018
2009-10-27,737.1838056459624
2009-10-28,724.9024408607726
2009-10-29,730.9753964153616
2009-10-30,726.9654865514221
2009-11-02,721.9800539687419
2009-11-03,720.8068461765633
2009-11-04,726.9086802798274
2009-11-05,728.3875020886511
2009-11-06,732.9321287262024
2009-11-09,742.813621305098
2009-11-10,745.150695832946
2009-11-11,748.5656868281377
2009-11-12,748.9935085434298
2009-11-13,752.6385844187711
2009-11-16,758.8470070095594
2009-11-17,758.671107099386
2009-11-18,755.1321891658504
2009-11-19,746.3483650967977
2009-11-20,742.9079330110081
2009-11-23,751.0537971246016
2009-11-24,746.7422089205378
2009-11-25,750.5115736423766
2009-11-26,734.778991765281
2009-11-27,731.7028033119757
2009-11-30,735.1748507143855
2009-12-01,750.4502715613382
2009-12-02,754.1101785418218
2009-12-03,754.9230537447162
2009-12-04,760.2681878502277
2009-12-07,761.1666260237909
2009-12-08,756.2238052338746
2009-12-09,749.7586955990043
2009-12-10,753.2053549652074
2009-12-11,758.5711200374076
2009-12-14,763.2864097306073
2009-12-15,763.2448964079439
2009-12-16,769.3196660911996
2009-12-17,764.2580756002423
2009-12-18,762.2897518907444
2009-12-21,766.0689072317485
2009-12-22,773.1049455117097
2009-12-23,774.296780262466
2009-12-24,777.3713004593345
2009-12-25,776.6478796748067
2009-12-28,780.2969279327796
2009-12-29,781.8107021744614
2009-12-30,780.8825644998736
2009-12-31,782.5752431155961
2010-01-01,782.5752431155961
2010-01-04,791.5890653376485
2010-01-05,794.8058940003106
2010-01-06,797.1473517147992
2010-01-07,795.8421628807357
2010-01-08,799.9186379443796
2010-01-11,797.6022284392575
2010-01-12,795.6317996515813
2010-01-13,794.7893193769617
2010-01-14,802.0903391904604
2010-01-15,801.3681169697235
2010-01-18,803.2518626829894
2010-01-19,806.5103971274136
2010-01-20,799.8387080640782
2010-01-21,795.0117673072338
2010-01-22,784.2760107156572
2010-01-25,778.5026120471623
2010-01-26,778.8100877218618
2010-01-27,772.1144499655929
2010-01-28,773.7458001932695
2010-01-29,773.1137524671353
2010-02-01,776.0612967695453
2010-02-02,782.8394714654466
2010-02-03,783.3766858332011
2010-02-04,770.6938365947603
2010-02-05,759.7317039533481
2010-02-08,758.9979079063542
2010-02-09,760.5466454904299
2010-02-10,765.0079851841218
2010-02-11,773.4541866539695
2010-02-12,773.3547437456469
2010-02-15,774.7527658870057
2010-02-16,777.512228138787
2010-02-17,790.6466123155257
2010-02-18,793.8977610124758
2010-02-19,792.2835162588138
2010-02-22,796.0021856377703
2010-02-23,791.4527638706654
2010-02-24,787.1237056926628
2010-02-25,781.8890818181433
2010-02-26,785.9290646414235
2010-03-01,798.1221205700751
2010-03-02,804.2158691258841
2010-03-03,806.233837302331
2010-03-04,806.2193378965414
2010-03-05,816.2284078734898
2010-03-08,819.9770318766703
2010-03-09,822.2410643225866
2010-03-10,822.4212191954924
2010-03-11,821.6615084264109
2010-03-12,822.4496565039884
2010-03-15,821.9441777708031
2010-03-16,823.6593281926854
2010-03-17,832.9870481399794
2010-03-18,834.9508493615184
2010-03-19,836.3738921841341
2010-03-22,834.5993675384866
2010-03-23,838.6279306592731
2010-03-24,840.7580038023856
2010-03-25,844.5841820491838
2010-03-26,842.7155438830744
2010-03-29,844.3657758737249
2010-03-30,848.7349351067372
2010-03-31,843.5703265904364
2010-04-01,853.7476575519322
2010-04-02,854.3410826661991
2010-04-05,857.1390743552815
2010-04-06,864.4874137700732
2010-04-07,866.4761586939655
2010-04-08,861.0556133543669
2010-04-09,865.8325318702183
2010-04-12,861.0317935840854
2010-04-13,859.1173411584195
2010-04-14,863.9347086979877
2010-04-15,871.0082115289017
2010-04-16,861.8592131968852
2010-04-19,853.8223659299734
2010-04-20,861.9177131243766
2010-04-21,865.7169849664592
2010-04-22,861.2690652021365
2010-04-23,860.0141213828267
2010-04-26,871.535279510962
2010-04-27,856.9538048884149
2010-04-28,846.7741759151022
2010-04-29,854.8394879372385
2010-04-30,854.0998983140119
2010-05-03,856.870782809646
2010-05-04,845.3662290430124
2010-05-05,841.5822194519575
2010-05-06,831.9494761827779
2010-05-07,810.9381474393402
2010-05-10,842.5552693097459
2010-05-11,842.6707335451733
2010-05-12,851.3336584255114
2010-05-13,860.9692041192394
2010-05-14,845.7528530450946
2010-05-17,838.8940911405922
2010-05-18,841.3092164165579
2010-05-19,823.2499543083673
2010-05-20,805.9330381023607
2010-05-21,795.2455251521743
2010-05-24,804.9996459418276
2010-05-25,788.2400135484676
2010-05-26,803.317057173902
2010-05-27,819.069606228437
2010-05-28,820.2366639308751
2010-05-31,825.197059564745
2010-06-01,822.1755784735418
2010-06-02,823.5284401179757
2010-06-03,837.9252551560298
2010-06-04,832.8383837312023
2010-06-07,820.9708092173792
2010-06-08,818.9341705439457
2010-06-09,823.023753833309
2010-06-10,834.8649626122606
2010-06-11,841.2192983009857
2010-06-14,846.1273338448432
2010-06-15,850.8782173949202
2010-06-16,855.0313381918237
2010-06-17,853.2780890928102
2010-06-18,855.9577806278322
2010-06-21,868.5920010657478
2010-06-22,865.854001129842
2010-06-23,858.2040158493859
2010-06-24,846.7094839071468
2010-06-25,842.8487439682201
2010-06-28,845.4105423434047
2010-06-29,829.4938560850595
2010-06-30,820.5125780828837
2010-07-01,801.6017242008883
2010-07-02,797.0822499842068
2010-07-05,798.0934353928652
2010-07-06,813.1223805998243
2010-07-07,818.5486482481936
2010-07-08,826.8914544736967
2010-07-09,836.0362844523462
2010-07-12,838.2951040041166
2010-07-13,845.2740525293609
2010-07-14,847.2437636658353
2010-07-15,836.3069097989819
2010-07-16,821.522125903505
2010-07-19,815.6916333331523
2010-07-20,819.2676906386453
2010-07-21,827.1737950021097
2010-07-22,834.0552622977187
2010-07-23,845.5475948726106
2010-07-26,845.798024117389
2010-07-27,845.4670855173163
2010-07-28,846.8595303887595
2010-07-29,844.5008402262891
2010-07-30,843.4007581281525
2010-08-02,854.3284158135673
2010-08-03,854.9797470862268
2010-08-04,854.4443668161031
2010-08-05,855.67099033476
2010-08-06,848.2316312779863
2010-08-09,854.9135365763
2010-08-10,853.4085438056576
2010-08-11,842.4026307906809
2010-08-12,840.087100744593
2010-08-13,844.6413314965474
2010-08-16,843.1730366993809
2010-08-17,850.9090342092314
2010-08-18,853.7879683280482
2010-08-19,848.944888406518
2010-08-20,846.0855694696935
2010-08-23,850.0345188538282
2010-08-24,838.329548817325
2010-08-25,831.1925980252397
2010-08-26,834.4878668772463
2010-08-27,841.2665999740789
2010-08-30,847.1431407526206
2010-08-31,841.1963895067644
2010-09-01,855.6230343604836
2010-09-02,859.2877612092057
2010-09-03,863.7685644296988
2010-09-06,869.5686265133977
2010-09-07,871.8460401533412
2010-09-08,872.1038644055623
2010-09-09,880.6638592874352
2010-09-10,881.8975344723359
2010-09-13,886.6766058188268
2010-09-14,884.9776033930746
2010-09-15,882.006284122027
2010-09-16,873.6901800614949
2010-09-17,877.3889774507048
2010-09-20,884.3234191809987
2010-09-21,879.9596836175288
2010-09-22,866.3659230169457
2010-09-23,867.8086984728325
2010-09-24,868.4433637417301
2010-09-27,870.7815475462728
2010-09-28,867.990823934412
2010-09-29,867.0542591591153
2010-09-30,860.9005055700037
2010-10-01,858.7932730712133
2010-10-04,859.0158730133403
2010-10-05,864.3305693546681
2010-10-06,870.0307938330889
2010-10-07,868.4167730953512
2010-10-08,868.7454705526607
2010-10-11,872.6909983049648
2010-10-12,869.7295981275344
2010-10-13,875.6680979366187
2010-10-14,876.401349338076
2010-10-15,875.1862319233127
2010-10-18,876.2372132115368
2010-10-19,875.1751772060492
2010-10-20,872.2007599936213
2010-10-21,873.2996314191927
2010-10-22,873.7792800248802
2010-10-25,878.3394743546515
2010-10-26,878.2137854728655
2010-10-27,871.9110488145925
2010-10-28,872.5687336796905
2010-10-29,873.7693379385812
2010-11-01,876.3777618854748
2010-11-02,875.0641317486543
2010-11-03,874.109068745608
2010-11-04,883.263372541125
2010-11-05,894.0073350066895
2010-11-08,899.5246371969869
2010-11-09,901.2219635476331
2010-11-10,902.9180951357425
2010-11-11,902.7812241417154
2010-11-12,893.9938827716736
2010-11-15,900.5332512787144
2010-11-16,886.7501444790475
2010-11-17,889.6744892366216
2010-11-18,899.77593764711
2010-11-19,895.4415459139318
2010-11-22,896.1538582117415
2010-11-23,890.3425580237187
2010-11-24,896.1875992328002
2010-11-25,900.0018147284605
2010-11-26,897.4273998483867
2010-11-29,896.072165898122
2010-11-30,895.7095872774488
2010-12-01,908.229146791484
2010-12-02,919.6479559012133
2010-12-03,915.5545558868984
2010-12-06,920.3873078346909
2010-12-07,921.630405580656
2010-12-08,923.001843887465
2010-12-09,928.5730290404514
2010-12-10,926.6418743613121
2010-12-13,926.1341304618236
2010-12-14,928.922555790816
2010-12-15,926.7216251674471
2010-12-16,931.5769335600401
2010-12-17,932.4120334152359
2010-12-20,935.2157933552713
2010-12-21,943.9662941901048
2010-12-22,947.1450138395517
2010-12-23,950.7778516067908
2010-12-24,948.132162094856
2010-12-27,943.6040158980235
2010-12-28,947.9121225770192
2010-12-29,952.6041319547084
2010-12-30,941.4599598667113
2010-12-31,937.2527114368104
2011-01-03,943.0643217814101
2011-01-04,948.2070178505401
2011-01-05,950.7766710034766
2011-01-06,957.0808993724287
2011-01-07,958.5477336206512
2011-01-10,953.6752186863425
2011-01-11,958.998870343334
2011-01-12,965.4369830649885
2011-01-13,955.5131816060506
2011-01-14,951.9380919628361
2011-01-17,954.7381757106741
2011-01-18,956.4627664542176
2011-01-19,948.1080507570854
2011-01-20,935.8282364499171
2011-01-21,929.940928377852
2011-01-24,931.1353320140131
2011-01-25,929.7401165303603
2011-01-26,934.3817125582219
2011-01-27,933.387588965669
2011-01-28,929.6968886765528
2011-01-31,924.8688929663981
2011-02-01,933.355358057841
2011-02-02,937.047868635017
2011-02-03,944.3075331362836
2011-02-04,948.6233663796723
2011-02-07,953.2367053585579
2011-02-08,950.5749126590898
2011-02-09,943.6909808490243
2011-02-10,942.095574349459
2011-02-11,944.8311276378486
2011-02-14,956.2139935146923
2011-02-15,953.3700659587197
2011-02-16,958.6173449993091
2011-02-17,961.708859171655
2011-02-18,961.1531889149711
2011-02-21,953.3213353436721
2011-02-22,940.7190735778958
2011-02-23,930.6447378732952
2011-02-24,925.055284520324
2011-02-25,938.6459639933871
2011-02-28,942.1241752860622
2011-03-01,941.2892931260425
2011-03-02,933.8909009931778
2011-03-03,934.8936531512222
2011-03-04,934.5804704489549
2011-03-07,928.1677331885822
2011-03-08,932.4905955042747
2011-03-09,931.8466931078166
2011-03-10,922.6166641290251
2011-03-11,915.9807859991766
2011-03-14,898.6950493184254
2011-03-15,871.9281199481137
2011-03-16,875.5889458410784
2011-03-17,880.8685491985559
2011-03-18,879.7909930896556
2011-03-21,889.8877527865543
2011-03-22,896.9167909377093
2011-03-23,899.9258731977676
2011-03-24,904.4477297581709
2011-03-25,909.0651397847712
2011-03-28,908.7869711866061
2011-03-29,910.9142467576883
2011-03-30,920.306595719187
2011-03-31,915.5890745570716
2011-04-01,923.28274255748
2011-04-04,922.5708947462566
2011-04-05,921.8791474205357
2011-04-06,918.4008213871731
2011-04-07,919.7932789175483
2011-04-08,919.5842059096257
2011-04-11,916.3670401874195
2011-04-12,901.3165651498402
2011-04-13,907.6375875892599
2011-04-14,907.481019154122
2011-04-15,908.0689552316162
2011-04-18,905.1993159340589
2011-04-19,903.3288899218579
2011-04-20,913.7386565558036
2011-04-21,920.1391956177187
2011-04-22,920.3097188788176
2011-04-25,918.193615023991
2011-04-26,917.6127755290689
2011-04-27,917.9858269416441
2011-04-28,918.2054196790286
2011-04-29,920.7584081882362
