Date,KUKJE (ACWI ex KOREA) VALUE
2002-09-05,786.9997981107739
2002-09-06,802.5349767480528
2002-09-09,807.1398999218858
2002-09-10,819.3896019261178
2002-09-11,825.2615868415726
2002-09-12,804.0346268680137
2002-09-13,797.3203241043351
2002-09-16,801.0053278225159
2002-09-17,793.1974010073056
2002-09-18,776.8719818438207
2002-09-19,758.6619448957576
2002-09-20,756.5514016611127
2002-09-23,745.176384221246
2002-09-24,733.3613658558625
2002-09-25,743.7031458677654
2002-09-26,766.2915717466036
2002-09-27,753.7559675578304
2002-09-30,731.5117712924695
2002-10-01,751.3704816379737
2002-10-02,742.9833578613958
2002-10-03,731.9541642179471
2002-10-04,720.7850649088178
2002-10-07,706.9523517656428
2002-10-08,709.6857080415016
2002-10-09,689.8975870250366
2002-10-10,710.0106853409299
2002-10-11,735.6563551360678
2002-10-14,734.9343262067032
2002-10-15,771.9256379335432
2002-10-16,762.5208031481485
2002-10-17,785.3149017550671
2002-10-18,786.7507406712884
2002-10-21,794.9194906858319
2002-10-22,783.6589879842797
2002-10-23,781.4992171771892
2002-10-24,782.3345701373275
2002-10-25,784.842737942989
2002-10-28,782.487905853128
2002-10-29,765.6667616853593
2002-10-30,778.120922898471
2002-10-31,774.6047305016633
2002-11-01,777.5574153721858
2002-11-04,788.5857466322952
2002-11-05,791.9211372065026
2002-11-06,794.9655058498494
2002-11-07,774.0214166088002
2002-11-08,766.2157676833584
2002-11-11,755.6011524581112
2002-11-12,758.8477608252191
2002-11-13,754.3313431405766
2002-11-14,768.5725226572265
2002-11-15,775.125778575218
2002-11-18,771.5539029121259
2002-11-19,767.8094731400453
2002-11-20,779.770237778442
2002-11-21,799.9905506944301
2002-11-22,801.4306945206658
2002-11-25,806.7210268609008
2002-11-26,791.8444452248863
2002-11-27,810.9597852514007
2002-11-28,811.5921438979973
2002-11-29,811.3643487387249
2002-12-02,809.6941701285904
2002-12-03,796.7076151326623
2002-12-04,789.9142382166877
2002-12-05,781.8309703181666
2002-12-06,780.5199929563955
2002-12-09,767.0663438981926
2002-12-10,772.663676814671
2002-12-11,775.6579009353002
2002-12-12,767.2196152995222
2002-12-13,757.323415249875
2002-12-16,775.2534616414995
2002-12-17,764.2986519710713
2002-12-18,754.9206837335371
2002-12-19,753.1167080285039
2002-12-20,761.4108003913244
2002-12-23,762.2112198014872
2002-12-24,757.540910915005
2002-12-25,757.2541706069002
2002-12-26,756.8733248397363
2002-12-27,739.7641285650396
2002-12-30,741.7772321815619
2002-12-31,741.384322672904
2003-01-01,741.3960732250662
2003-01-02,768.4086449522749
2003-01-03,766.5377144296556
2003-01-06,778.7477107188469
2003-01-07,773.3769346752978
2003-01-08,765.4143799373725
2003-01-09,769.584071631555
2003-01-10,767.3035088904638
2003-01-13,766.3537918845128
2003-01-14,767.8087944260526
2003-01-15,760.2808512521665
2003-01-16,760.0130714388308
2003-01-17,747.2090102703985
2003-01-20,742.7782413862534
2003-01-21,731.5529852969737
2003-01-22,720.6937660097606
2003-01-23,720.2323510325245
2003-01-24,703.9034537237392
2003-01-27,688.42848050618
2003-01-28,693.01712411844
2003-01-29,693.8460590466368
2003-01-30,695.1246427741872
2003-01-31,702.7375716654059
2003-02-03,710.5186550821129
2003-02-04,693.2383422241053
2003-02-05,696.3569221590245
2003-02-06,688.1283451525683
2003-02-07,683.1961040661338
2003-02-10,686.4252732055105
2003-02-11,688.976955926277
2003-02-12,680.2419973421554
2003-02-13,674.354424644212
2003-02-14,686.2679756187806
2003-02-17,693.6381636592183
2003-02-18,704.7405586813732
2003-02-19,695.4383849925887
2003-02-20,685.8002220967203
2003-02-21,692.3525657767333
2003-02-24,685.4241123257427
2003-02-25,682.0629804838367
2003-02-26,674.0553043029903
2003-02-27,682.8832195096036
2003-02-28,685.1516170533711
2003-03-03,681.7917511335288
2003-03-04,669.3086224442043
2003-03-05,668.0568209971622
2003-03-06,660.8029263705806
2003-03-07,656.2974436957867
2003-03-10,640.3978377954547
2003-03-11,635.4561523368722
2003-03-12,630.8062236450861
2003-03-13,657.172600161767
2003-03-14,671.6534293413191
2003-03-17,691.8561413399077
2003-03-18,697.4092192573306
2003-03-19,706.4938032464239
2003-03-20,706.0857743692353
2003-03-21,725.0605987285448
2003-03-24,698.953838193457
2003-03-25,702.7858479583496
2003-03-26,703.0988577282193
2003-03-27,697.1379071365409
2003-03-28,692.3720225528348
2003-03-31,669.5120343752428
2003-04-01,679.0337360028944
2003-04-02,699.0543794146982
2003-04-03,700.1312868718883
2003-04-04,706.464176980222
2003-04-07,718.5586968347376
2003-04-08,712.0846314582236
2003-04-09,704.8804817226243
2003-04-10,698.2854446316488
2003-04-11,700.8705854189852
2003-04-14,708.4052684497545
2003-04-15,716.2631968638647
2003-04-16,705.6223266775004
2003-04-17,710.0533107540772
2003-04-18,710.263654621228
2003-04-21,711.7899197575913
2003-04-22,717.8493700215864
2003-04-23,726.920075981216
2003-04-24,716.3194460941286
2003-04-25,706.5199600386935
2003-04-28,719.0767914981561
2003-04-29,718.6800566143037
2003-04-30,715.0887636206118
2003-05-01,708.9609063132883
2003-05-02,718.7521538282497
2003-05-05,715.1160620399238
2003-05-06,719.3743087167917
2003-05-07,715.9465936736119
2003-05-08,702.3022433994473
2003-05-09,707.630710509773
2003-05-12,711.193318773446
2003-05-13,712.4775707066201
2003-05-14,714.295549619723
2003-05-15,719.9204059854444
2003-05-16,716.7404929766865
2003-05-19,694.392908128767
2003-05-20,696.8241718832899
2003-05-21,696.2774587869893
2003-05-22,703.7003121623092
2003-05-23,702.0912589510089
2003-05-26,698.2512222773983
2003-05-27,705.1171546410965
2003-05-28,714.9617948626046
2003-05-29,710.1109808941253
2003-05-30,720.2834168529824
2003-06-02,731.0398923204805
2003-06-03,731.0808005221746
2003-06-04,741.9394347338773
2003-06-05,736.3166511491975
2003-06-06,747.9635541650813
2003-06-09,736.6189588017368
2003-06-10,745.0877876946167
2003-06-11,751.651885761455
2003-06-12,756.1328612583749
2003-06-13,746.2982911817348
2003-06-16,754.7484111661383
2003-06-17,759.5244803842219
2003-06-18,764.9831469732012
2003-06-19,754.8093684428557
2003-06-20,761.1280000708922
2003-06-23,757.4970033722482
2003-06-24,756.5812036483985
2003-06-25,751.797870933334
2003-06-26,760.3587962263846
2003-06-27,758.6255996661646
2003-06-30,752.0849265773124
2003-07-01,747.7091552201579
2003-07-02,761.6885910307955
2003-07-03,760.8668748951682
2003-07-04,761.7982360156487
2003-07-07,782.2424769451821
2003-07-08,784.7962793809088
2003-07-09,779.4565226783548
2003-07-10,769.0591652309967
2003-07-11,775.9361541105314
2003-07-14,784.217116049387
2003-07-15,781.4376631600985
2003-07-16,776.7579770242977
2003-07-17,771.0229050043317
2003-07-18,776.8007790706733
2003-07-21,762.9324689926991
2003-07-22,765.8742112036847
2003-07-23,760.420853906277
2003-07-24,760.4411463141535
2003-07-25,764.2699259091194
2003-07-28,769.6505983065209
2003-07-29,763.939024735607
2003-07-30,767.804385737051
2003-07-31,778.6650438398259
2003-08-01,772.4051481473482
2003-08-04,767.0381480714489
2003-08-05,760.605175197993
2003-08-06,758.0242097206075
2003-08-07,760.722279623309
2003-08-08,769.4952913254923
2003-08-11,772.9246852898996
2003-08-12,780.2707488159873
2003-08-13,779.38599524211
2003-08-14,789.2734362226537
2003-08-15,790.1241319724799
2003-08-18,801.4748590367211
2003-08-19,806.983388635895
2003-08-20,805.6160369585538
2003-08-21,818.7732067406442
2003-08-22,818.2116745497528
2003-08-25,813.5673793500831
2003-08-26,812.8860328286643
2003-08-27,813.3216095075574
2003-08-28,815.9497397939417
2003-08-29,813.838959153987
2003-09-01,818.6101647064876
2003-09-02,832.7944081425405
2003-09-03,841.9808103661663
2003-09-04,836.9836268684356
2003-09-05,825.2485244797546
2003-09-08,826.9175335892146
2003-09-09,816.9453199106276
2003-09-10,807.7643100136612
2003-09-11,810.088122285824
2003-09-12,805.2219154806819
2003-09-15,804.3191115282694
2003-09-16,820.0797298013197
2003-09-17,818.0058840502054
2003-09-18,826.126212009605
2003-09-19,818.5029444224211
2003-09-22,802.0506188845363
2003-09-23,802.4258419878678
2003-09-24,797.3233678449006
2003-09-25,788.5288634184776
2003-09-26,786.3489742928082
2003-09-29,784.7372965291913
2003-09-30,772.613580454782
2003-10-01,784.5744192610424
2003-10-02,790.7119901978306
2003-10-03,802.6237397085532
2003-10-06,803.223997524524
2003-10-07,799.3509952502519
2003-10-08,793.5573329581853
2003-10-09,804.0895749629937
2003-10-10,801.1696673773025
2003-10-13,814.7863292141664
2003-10-14,815.2555842393791
2003-10-15,818.7836084911096
2003-10-16,817.3780532959795
2003-10-17,815.8604285310334
2003-10-20,815.8349850720123
2003-10-21,813.5872844077181
2003-10-22,797.6605023857968
2003-10-23,793.1459834119433
2003-10-24,790.84760408951
2003-10-27,796.7379743543822
2003-10-28,809.9375725422767
2003-10-29,813.3114226397972
2003-10-30,814.8697081205108
2003-10-31,818.1319287464061
2003-11-03,832.8026655352467
2003-11-04,832.0567225651556
2003-11-05,830.1265894543045
2003-11-06,833.2407582515638
2003-11-07,833.4543580459667
2003-11-10,828.3010962563025
2003-11-11,822.8651504792733
2003-11-12,821.8556348639055
2003-11-13,820.4867424248064
2003-11-14,814.4972366607911
2003-11-17,803.234670114697
2003-11-18,794.9927876647938
2003-11-19,793.5334529911687
2003-11-20,791.7380830769472
2003-11-21,792.5565779089329
2003-11-24,809.243972416469
2003-11-25,811.8924928158347
2003-11-26,808.5123182615184
2003-11-27,811.2094941520469
2003-11-28,805.1556651032956
2003-12-01,817.1226360460787
2003-12-02,811.0331915116501
2003-12-03,811.9492425013893
2003-12-04,816.2702310397966
2003-12-05,808.9188048272907
2003-12-08,807.6239908061683
2003-12-09,808.8888014387655
2003-12-10,803.3482043472804
2003-12-11,814.6871737453589
2003-12-12,811.9456924018153
2003-12-15,810.6630607853406
2003-12-16,810.2864818253696
2003-12-17,808.3204526084974
2003-12-18,816.1582144151918
2003-12-19,820.2479226237756
2003-12-22,819.8527983941569
2003-12-23,822.1032947250708
2003-12-24,820.325718764216
2003-12-25,820.2429986277923
2003-12-26,821.6239762951888
2003-12-29,827.0631320548987
2003-12-30,827.531209678274
2003-12-31,825.4320259377782
2004-01-01,825.4681126477354
2004-01-02,829.5460434486854
2004-01-05,834.6547744856813
2004-01-06,830.4415174008399
2004-01-07,830.7438195982472
2004-01-08,833.1163305638003
2004-01-09,821.74798237672
2004-01-12,825.3182283564443
2004-01-13,824.3307759590457
2004-01-14,834.707104670006
2004-01-15,838.7406510171111
2004-01-16,854.3344375822442
2004-01-19,856.4078003884301
2004-01-20,846.8639006065457
2004-01-21,850.5396995125675
2004-01-22,845.5430776011997
2004-01-23,844.7565192334895
2004-01-26,854.250893592561
2004-01-27,848.6356089989647
2004-01-28,844.8962872956445
2004-01-29,853.2882899445192
2004-01-30,847.3657242094532
2004-02-02,848.8429459095172
2004-02-03,841.6029253023611
2004-02-04,837.589855205994
2004-02-05,834.234448996052
2004-02-06,835.309310870628
2004-02-09,840.1539156282836
2004-02-10,841.6421346116633
2004-02-11,849.8349051702347
2004-02-12,841.6793278296484
2004-02-13,841.6369601528593
2004-02-16,843.3654241252351
2004-02-17,848.5222781119559
2004-02-18,845.5167483655696
2004-02-19,854.4341533742993
2004-02-20,854.7925272551756
2004-02-23,857.732161642857
2004-02-24,847.2327426909873
2004-02-25,855.8925019552208
2004-02-26,863.6205896812211
2004-02-27,866.3582258230906
2004-03-01,874.9725347427909
2004-03-02,881.4836715102585
2004-03-03,890.0733562660091
2004-03-04,889.5911214723355
2004-03-05,880.0587457780828
2004-03-08,880.828015328778
2004-03-09,873.8253459588143
2004-03-10,873.6954990630902
2004-03-11,856.5338963513581
2004-03-12,864.0874926652833
2004-03-15,852.9867902358593
2004-03-16,852.5044243866105
2004-03-17,871.8981834612533
2004-03-18,860.9678091371879
2004-03-19,858.0983031094971
2004-03-22,843.9290700186983
2004-03-23,848.0351838516357
2004-03-24,850.7961682191483
2004-03-25,862.7348317091745
2004-03-26,869.396066108906
2004-03-29,876.0264258176768
2004-03-30,877.3700312660819
2004-03-31,873.0619346407843
2004-04-01,874.6652223717279
2004-04-02,891.9748166711439
2004-04-05,905.4669343202107
2004-04-06,903.0569097226569
2004-04-07,893.442173596331
2004-04-08,897.2626648596851
2004-04-09,896.2627283793487
2004-04-12,901.5155728179861
2004-04-13,904.0906042422012
2004-04-14,894.4890056311262
2004-04-15,892.2296888128498
2004-04-16,893.7749339664512
2004-04-19,891.9693541659143
2004-04-20,894.6835177586486
2004-04-21,894.7386484789761
2004-04-22,903.6026291363252
2004-04-23,906.4952339533664
2004-04-26,904.8507867173554
2004-04-27,902.235008958604
2004-04-28,895.6321701344348
2004-04-29,882.7843899921828
2004-04-30,874.9193471682925
2004-05-03,882.9414345231486
2004-05-04,879.8935214467007
2004-05-05,880.0152006296391
2004-05-06,873.5920807126556
2004-05-07,869.168205344314
2004-05-10,851.8454512086507
2004-05-11,861.1259496065595
2004-05-12,859.2917786966065
2004-05-13,861.8552605763565
2004-05-14,860.2574770734839
2004-05-17,841.1650094273814
2004-05-18,849.0165160675449
2004-05-19,852.9978872184796
2004-05-20,856.4723325358424
2004-05-21,857.0712576321157
2004-05-24,863.261630652285
2004-05-25,861.8442367775399
2004-05-26,866.9104380594902
2004-05-27,862.7537128849801
2004-05-28,865.2131520683205
2004-05-31,865.9747280943602
2004-06-01,864.6434870664093
2004-06-02,864.817160973456
2004-06-03,861.6688949042561
2004-06-04,866.2519807198911
2004-06-07,876.1459055805606
2004-06-08,879.3360875765869
2004-06-09,883.3833056135853
2004-06-10,887.9447236322296
2004-06-11,890.6459881507434
2004-06-14,876.9743204852139
2004-06-15,882.891487259844
2004-06-16,892.1773223113513
2004-06-17,892.5120136502866
2004-06-18,889.562691298563
2004-06-21,891.2827973711057
2004-06-22,889.5231869880575
2004-06-23,895.4456723152139
2004-06-24,893.9851493307497
2004-06-25,891.8308041824513
2004-06-28,891.9078805592649
2004-06-29,894.6890801386928
2004-06-30,892.4847717460968
2004-07-01,889.4674143600815
2004-07-02,878.1206307411771
2004-07-05,878.1768569164651
2004-07-06,874.8273240673506
2004-07-07,870.9018597316144
2004-07-08,865.8728833039287
2004-07-09,870.2552880931561
2004-07-12,871.1080887107811
2004-07-13,875.919013888887
2004-07-14,870.0201502508693
2004-07-15,865.9533523009903
2004-07-16,863.6342242511241
2004-07-19,865.3198940494705
2004-07-20,868.4484346263109
2004-07-21,872.6237683649366
2004-07-22,865.9291711481623
2004-07-23,870.560342208091
2004-07-26,865.6169591861005
2004-07-27,874.9270184096771
2004-07-28,879.6885105736468
2004-07-29,883.5868717256212
2004-07-30,887.7650411332238
2004-08-02,890.2977306667478
2004-08-03,888.3945992004832
2004-08-04,884.7025977490017
2004-08-05,878.3821921930747
2004-08-06,856.5808680519208
2004-08-09,855.212295789459
2004-08-10,858.7732523503439
2004-08-11,863.3507808241336
2004-08-12,855.6807540411659
2004-08-13,848.1093014936157
2004-08-16,856.8155037294538
2004-08-17,858.4219531046444
2004-08-18,866.5306015323654
2004-08-19,863.932684276582
2004-08-20,869.466158684262
2004-08-23,876.421446350802
2004-08-24,881.7178131677279
2004-08-25,888.1618277596381
2004-08-26,891.6972042167235
2004-08-27,898.4757123481565
2004-08-30,894.5219874716292
2004-08-31,889.4689936353138
2004-09-01,891.9996458792408
2004-09-02,899.0661577028087
2004-09-03,904.2431904531703
2004-09-06,905.4951912961857
2004-09-07,910.6481153220398
2004-09-08,905.286660875151
2004-09-09,900.9279981387097
2004-09-10,896.0656372738349
2004-09-13,901.4407420423672
2004-09-14,900.7717977668385
2004-09-15,902.9441810625638
2004-09-16,907.9564474404888
2004-09-17,909.7706740466289
2004-09-20,907.4213386156284
2004-09-21,907.3121772799051
2004-09-22,899.7676289033892
2004-09-23,891.6207893318939
2004-09-24,894.5977291570815
2004-09-27,887.9103026318502
2004-09-28,891.8636209266302
2004-09-29,893.7027787203904
2004-09-30,887.8935308117586
2004-10-01,902.3529221596484
2004-10-04,914.6730042472744
2004-10-05,913.2741094468417
2004-10-06,918.1065233395412
2004-10-07,915.2032985912938
2004-10-08,906.6579919110086
2004-10-11,909.7640017418821
2004-10-12,908.7218504316144
2004-10-13,905.5037715958064
2004-10-14,892.694468919987
2004-10-15,890.1529081854567
2004-10-18,887.6282945464267
2004-10-19,885.1027680987671
2004-10-20,876.8508069832393
2004-10-21,878.8942987870188
2004-10-22,875.503534946164
2004-10-25,863.6246389942204
2004-10-26,871.5588832287808
2004-10-27,879.669325918413
2004-10-28,885.7205525303963
2004-10-29,887.38358794386
2004-11-01,888.7769257182257
2004-11-02,893.3358772212295
2004-11-03,895.3466849328996
2004-11-04,900.575460460377
2004-11-05,902.6231377744475
2004-11-08,899.5115818282914
2004-11-09,900.8395089793028
2004-11-10,901.3758434136446
2004-11-11,908.734522879173
2004-11-12,914.1850006632753
2004-11-15,913.5004126578458
2004-11-16,907.0130532685457
2004-11-17,910.5755929609846
2004-11-18,911.7681324346531
2004-11-19,903.6179005651638
2004-11-22,904.4374937466586
2004-11-23,903.2621771326009
2004-11-24,902.1921572436241
2004-11-25,901.5331442396476
2004-11-26,900.9237726191634
2004-11-29,898.2879928920493
2004-11-30,895.5462339228972
2004-12-01,903.3241142026798
2004-12-02,905.1837637503694
2004-12-03,900.2760326330241
2004-12-06,895.3758446150164
2004-12-07,889.9017050560036
2004-12-08,896.4833303050311
2004-12-09,895.5917282089385
2004-12-10,898.0875025988996
2004-12-13,902.9298110668794
2004-12-14,906.1623056263842
2004-12-15,904.1529379543608
2004-12-16,909.9064452782375
2004-12-17,906.0392618810034
2004-12-20,901.5935758263349
2004-12-21,907.871494203931
2004-12-22,911.136051174998
2004-12-23,906.7770848063496
2004-12-24,907.0208172272924
2004-12-27,900.8218195859163
2004-12-28,905.1674885166316
2004-12-29,904.969474641779
2004-12-30,904.8743241599725
2004-12-31,907.0056959952259
2005-01-03,909.4798895129128
2005-01-04,912.3884841469453
2005-01-05,908.0188686850471
2005-01-06,916.0845768771638
2005-01-07,922.1015498055855
2005-01-10,921.8589418320876
2005-01-11,915.3360650688418
2005-01-12,909.1839796631555
2005-01-13,910.1851241563179
2005-01-14,919.2392348362
2005-01-17,921.2171425432917
2005-01-18,929.1691739100763
2005-01-19,924.6869873967217
2005-01-20,922.8469945616189
2005-01-21,917.847561945539
2005-01-24,916.3789897122147
2005-01-25,922.708513848717
2005-01-26,921.2946105774333
2005-01-27,923.5359668010688
2005-01-28,921.6083313827914
2005-01-31,928.0850482764702
2005-02-01,935.8444188018415
2005-02-02,938.1870400200872
2005-02-03,940.3632646527639
2005-02-04,950.8037402346
2005-02-07,958.1759223825092
2005-02-08,961.2273652037034
2005-02-09,957.1993524891773
2005-02-10,955.8165029348022
2005-02-11,962.4613388270465
2005-02-14,960.7429308695323
2005-02-15,963.0980382093811
2005-02-16,960.409008466177
2005-02-17,953.5678253910409
2005-02-18,955.7861257118193
2005-02-21,954.8863566688747
2005-02-22,938.613891941531
2005-02-23,939.9790745929713
2005-02-24,943.6608038670523
2005-02-25,955.3619196993147
2005-02-28,949.5056928727421
2005-03-01,956.9832359408057
2005-03-02,960.8966849676752
2005-03-03,961.0161488522922
2005-03-04,964.9561481885622
2005-03-07,967.938305700933
2005-03-08,957.7772071224382
2005-03-09,949.5408187469814
2005-03-10,943.8287079989927
2005-03-11,940.0205791289632
2005-03-14,946.1963864107214
2005-03-15,947.7110019440041
2005-03-16,934.6324564913621
2005-03-17,937.1169098501559
2005-03-18,943.1958937943081
2005-03-21,944.1339443362307
2005-03-22,937.5213826529197
2005-03-23,942.1147390346349
2005-03-24,944.5239088808289
2005-03-25,945.1097914159752
2005-03-28,950.949353404385
2005-03-29,943.6475990310753
2005-03-30,946.8179760509672
2005-03-31,948.643493076148
2005-04-01,950.3555520087613
2005-04-04,955.0984188587069
2005-04-05,958.8053114689939
2005-04-06,962.2092712034212
2005-04-07,963.3842533344488
2005-04-08,962.2029944615314
2005-04-11,956.0938237119019
2005-04-12,960.9162024836074
2005-04-13,956.1677945387631
2005-04-14,952.4138353309621
2005-04-15,931.3989769452251
2005-04-18,920.626092860729
2005-04-19,926.7263349757079
2005-04-20,917.094402366136
2005-04-21,921.8507391980097
2005-04-22,926.2987479356949
2005-04-25,937.927151021566
2005-04-26,933.5409283781827
2005-04-27,930.8725425124836
2005-04-28,927.0077362823506
2005-04-29,935.7868503344832
2005-05-02,942.5715964287837
2005-05-03,939.7241483733874
2005-05-04,945.496085258413
2005-05-05,947.6543721823898
2005-05-06,953.9024657379234
2005-05-09,956.5743899288125
2005-05-10,945.786669687664
2005-05-11,949.2980629057527
2005-05-12,948.1182145379461
2005-05-13,945.78374862078
2005-05-16,949.0722754588267
2005-05-17,951.8905268257355
2005-05-18,961.0381077663891
2005-05-19,968.2069670116529
2005-05-20,970.4250221224233
2005-05-23,973.4441254870128
2005-05-24,973.3945923963031
2005-05-25,969.9631166815699
2005-05-26,978.2809596704211
2005-05-27,979.0988460509402
2005-05-30,985.9222377062922
2005-05-31,988.7076930227964
2005-06-01,1002.6638956438923
2005-06-02,1001.6887397511496
2005-06-03,999.7254860584587
2005-06-06,999.8008348190109
2005-06-07,1003.7311305963334
2005-06-08,1000.0977011016265
2005-06-09,1008.6737766872346
2005-06-10,1015.7599145101718
2005-06-13,1022.2176303236688
2005-06-14,1024.5572227503892
2005-06-15,1022.8133135795495
2005-06-16,1029.7930078405034
2005-06-17,1027.0804615248503
2005-06-20,1031.2666788659974
2005-06-21,1031.38041091559
2005-06-22,1033.462596782528
2005-06-23,1034.1838004601268
2005-06-24,1025.3363275215484
2005-06-27,1017.3381642197015
2005-06-28,1029.1690208514024
2005-06-29,1030.4463457117345
2005-06-30,1022.9317126897496
2005-07-01,1035.3093113456644
2005-07-04,1040.1255408785084
2005-07-05,1043.418065301047
2005-07-06,1039.240582434802
2005-07-07,1032.370321670163
2005-07-08,1043.2366791203133
2005-07-11,1041.6216999203912
2005-07-12,1035.391419283568
2005-07-13,1043.5971903436766
2005-07-14,1046.061338986758
2005-07-15,1049.431865796082
2005-07-18,1044.3937842643886
2005-07-19,1051.348002712816
2005-07-20,1051.9623573824238
2005-07-21,1045.0873428031464
2005-07-22,1049.3364314805322
2005-07-25,1051.1634962634066
2005-07-26,1053.7178557960249
2005-07-27,1056.8444108265687
2005-07-28,1058.6785069773437
2005-07-29,1050.3568804746012
2005-08-01,1047.8697072728903
2005-08-02,1055.5157588932166
2005-08-03,1048.884119988637
2005-08-04,1038.370224766033
2005-08-05,1031.6298433233553
2005-08-08,1031.202565676909
2005-08-09,1038.1757370760283
2005-08-10,1043.8476533363005
2005-08-11,1046.1107327677255
2005-08-12,1043.7787494538043
2005-08-15,1048.7813748003716
2005-08-16,1044.9285085617566
2005-08-17,1044.3887006272287
2005-08-18,1048.5251530187684
2005-08-19,1053.66956066243
2005-08-22,1053.0731667193909
2005-08-23,1050.6471409058126
2005-08-24,1042.5008347872754
2005-08-25,1039.594453691354
2005-08-26,1032.0212225868195
2005-08-29,1037.0435547306786
2005-08-30,1041.233482710944
2005-08-31,1044.3513193659815
2005-09-01,1040.904466778164
2005-09-02,1035.3761686095454
2005-09-05,1040.7750821467112
2005-09-06,1050.7757240078113
2005-09-07,1054.778837168102
2005-09-08,1054.1463804671657
2005-09-09,1061.705423713396
2005-09-12,1071.0992335648766
2005-09-13,1064.8295275052103
2005-09-14,1065.0281340506504
2005-09-15,1072.189208975446
2005-09-16,1079.6108801097816
2005-09-19,1082.515501507172
2005-09-20,1080.3442193220712
2005-09-21,1069.751913089902
2005-09-22,1073.6452508492596
2005-09-23,1078.7571205945758
2005-09-26,1089.2861473637292
2005-09-27,1089.470757649056
2005-09-28,1095.3850095745934
2005-09-29,1103.0751043251723
2005-09-30,1098.6708884807633
2005-10-03,1109.1804996061526
2005-10-04,1100.8625073169223
2005-10-05,1084.8045746754954
2005-10-06,1062.3815395435322
2005-10-07,1064.898522161262
2005-10-10,1065.246652474958
2005-10-11,1071.2241228891603
2005-10-12,1062.3734967119512
2005-10-13,1061.408842814915
2005-10-14,1057.3514473863468
2005-10-17,1061.9674530802577
2005-10-18,1058.7314440809741
2005-10-19,1055.3856766819786
2005-10-20,1046.789794299453
2005-10-21,1044.528943895976
2005-10-24,1060.1163449870282
2005-10-25,1053.9553024848299
2005-10-26,1055.2685341837453
2005-10-27,1043.8276943932403
2005-10-28,1054.4538255144114
2005-10-31,1074.7657508336265
2005-11-01,1075.1710387810476
2005-11-02,1077.6307117484198
2005-11-03,1088.575724715462
2005-11-04,1099.8240863534745
2005-11-07,1103.3708564589886
2005-11-08,1105.1863909539252
2005-11-09,1107.8879001360895
2005-11-10,1110.6461204741477
2005-11-11,1120.585382852137
2005-11-14,1117.951178670599
2005-11-15,1114.0231548810195
2005-11-16,1115.588698365738
2005-11-17,1120.9771603058462
2005-11-18,1129.3263659357401
2005-11-21,1132.640564663608
2005-11-22,1136.7373129982157
2005-11-23,1137.9768411358618
2005-11-24,1137.8461761307892
2005-11-25,1143.6513948774955
2005-11-28,1134.2629725642335
2005-11-29,1136.9019593776777
2005-11-30,1127.247352203459
2005-12-01,1145.3266047384893
2005-12-02,1151.4246140163916
2005-12-05,1146.1874367382306
2005-12-06,1147.6032114619024
2005-12-07,1148.669161898409
2005-12-08,1138.5187590592484
2005-12-09,1139.8054900138857
2005-12-12,1135.0684867371785
2005-12-13,1142.173219640065
2005-12-14,1139.767157222492
2005-12-15,1141.6369880397644
2005-12-16,1139.6631522032308
2005-12-19,1138.4085482404219
2005-12-20,1147.298418301183
2005-12-21,1157.758645063445
