Date,ACWI ex USA VALUE
2000-12-29,100.0
2001-01-01,100.01006850040109
2001-01-02,99.00241812144957
2001-01-03,98.73100011406463
2001-01-04,99.87607884751547
2001-01-05,99.63714696356868
2001-01-08,99.55503987404255
2001-01-09,99.24175702759868
2001-01-10,98.38032135190406
2001-01-11,97.71540962208302
2001-01-12,97.65931341475913
2001-01-15,98.10498525950086
2001-01-16,98.06356264197765
2001-01-17,99.8603606238482
2001-01-18,99.12516339839858
2001-01-19,99.5687615120483
2001-01-22,99.91981562513268
2001-01-23,99.83773259134021
2001-01-24,101.07380754848815
2001-01-25,101.76752844434856
2001-01-26,101.59313107420209
2001-01-29,102.25529637653459
2001-01-30,102.30776518388141
2001-01-31,102.27766728905229
2001-02-01,101.53645381783552
2001-02-02,101.46540501179099
2001-02-05,100.72438766752538
2001-02-06,101.38193105413909
2001-02-07,100.55335798475147
2001-02-08,101.10339455755924
2001-02-09,100.40536317364536
2001-02-12,100.58875469885729
2001-02-13,101.24313879694333
2001-02-14,101.32044919269816
2001-02-15,102.62311611429293
2001-02-16,100.72585934395386
2001-02-19,100.00584549255143
2001-02-20,100.42108638814041
2001-02-21,99.08830613579144
2001-02-22,99.37472044674782
2001-02-23,98.84875584318279
2001-02-26,99.40131418515105
2001-02-27,98.87671610643235
2001-02-28,98.45975354403592
2001-03-01,97.47519488667936
2001-03-02,96.3618907121433
2001-03-05,97.27871529454525
2001-03-06,98.40438809101754
2001-03-07,98.72057118015977
2001-03-08,98.61443333727864
2001-03-09,97.91700475361542
2001-03-12,96.01214284691866
2001-03-13,95.20258386264976
2001-03-14,93.84469347432967
2001-03-15,95.0990676889184
2001-03-16,93.98017738154913
2001-03-19,93.56941683689519
2001-03-20,93.95687756983813
2001-03-21,94.00351111008591
2001-03-22,91.40403163025992
2001-03-23,92.09446534078039
2001-03-26,94.71938833541554
2001-03-27,96.0173816694657
2001-03-28,96.04023627317383
2001-03-29,95.78400786444757
2001-03-30,95.68311734199612
2001-04-02,95.21435750216024
2001-04-03,93.72246672213475
2001-04-04,93.54653961487949
2001-04-05,95.27057755497938
2001-04-06,95.03282606394615
2001-04-09,95.27824838015947
2001-04-10,97.18943716421155
2001-04-11,98.05921062118061
2001-04-12,97.98975358671596
2001-04-13,97.94341133178949
2001-04-16,98.21465167457193
2001-04-17,98.09690269074093
2001-04-18,100.70833857710419
2001-04-19,100.36418380885378
2001-04-20,99.00252976236834
2001-04-23,98.95956505214232
2001-04-24,99.41792321562465
2001-04-25,99.35544757391753
2001-04-26,99.67645550182016
2001-04-27,100.95692735232814
2001-04-30,101.73301159869614
2001-05-01,102.18360995463655
2001-05-02,102.0250120636826
2001-05-03,100.92209106852198
2001-05-04,101.30757640087896
2001-05-07,102.02185878447314
2001-05-08,101.54757155352277
2001-05-09,101.3032799784928
2001-05-10,102.23510382224333
2001-05-11,102.40445837118767
2001-05-14,101.13958357948648
2001-05-15,101.79933737352398
2001-05-16,101.439914614593
2001-05-17,102.78984811216874
2001-05-18,103.32374439665199
2001-05-21,104.17230081863873
2001-05-22,104.82588215893348
2001-05-23,104.95474554078912
2001-05-24,105.24818760447152
2001-05-25,104.85230314433774
2001-05-28,104.38657699036756
2001-05-29,104.62438073773649
2001-05-30,103.26873739062894
2001-05-31,104.08339009350127
2001-06-01,103.97833585879047
2001-06-04,104.15441653896421
2001-06-05,104.64734639261373
2001-06-06,104.23661931023415
2001-06-07,104.0387649153325
2001-06-08,104.11059096430563
2001-06-11,103.72552199126713
2001-06-12,102.02192661797791
2001-06-13,102.47246675810122
2001-06-14,101.22647814664194
2001-06-15,100.32508554322565
2001-06-18,99.43892737437329
2001-06-19,99.80895290576849
2001-06-20,99.70412519772111
2001-06-21,99.97116671818982
2001-06-22,100.36958384701566
2001-06-25,100.00009258956197
2001-06-26,99.13895177710903
2001-06-27,99.05213410972749
2001-06-28,99.91603212458831
2001-06-29,101.01852183343323
2001-07-02,101.81412050131509
2001-07-03,101.19421837739847
2001-07-04,100.83183056515728
2001-07-05,100.9095242985761
2001-07-06,98.54684660526863
2001-07-09,98.07010636425531
2001-07-10,97.61648026063115
2001-07-11,96.19205606374067
2001-07-12,97.77300100598589
2001-07-13,98.07049586270233
2001-07-16,97.50293125277234
2001-07-17,96.80112789532177
2001-07-18,94.7498737206423
2001-07-19,95.41127718714152
2001-07-20,94.93206064751254
2001-07-23,94.78792773745032
2001-07-24,93.83416741153222
2001-07-25,93.05156717670502
2001-07-26,93.62209880241218
2001-07-27,94.76921871069337
2001-07-30,94.91458676847168
2001-07-31,95.92136332961799
2001-08-01,96.12704032114175
2001-08-02,96.60134724110313
2001-08-03,95.8025401897718
2001-08-06,95.979342363616
2001-08-07,96.38613317129757
2001-08-08,95.71825422272971
2001-08-09,93.68457793565928
2001-08-10,93.07667991410801
2001-08-13,93.0430468074991
2001-08-14,94.60523229035353
2001-08-15,94.08835234893326
2001-08-16,93.34069604187917
2001-08-17,92.20031230808695
2001-08-20,92.07061546716479
2001-08-21,92.86963481757549
2001-08-22,92.75388231047793
2001-08-23,92.9441729807705
2001-08-24,93.71278574168498
2001-08-27,94.24732050972315
2001-08-28,93.44008118347989
2001-08-29,93.16260587097351
2001-08-30,91.82236311209618
2001-08-31,91.93496319148629
2001-09-03,90.93095298668092
2001-09-04,92.8692181735559
2001-09-05,91.99303816008893
2001-09-06,90.52353443972748
2001-09-07,88.35950780337409
2001-09-10,87.24222520277837
2001-09-11,83.95435787791422
2001-09-12,82.57139060021244
2001-09-13,83.26140213238386
2001-09-14,80.59848303292411
2001-09-17,80.81851047860981
2001-09-18,80.48953914722034
2001-09-19,79.36387955053142
2001-09-20,77.00150034475487
2001-09-21,75.29366300167773
2001-09-24,77.68857595101002
2001-09-25,77.88266507615114
2001-09-26,78.55760442374917
2001-09-27,79.08213605296916
2001-09-28,81.63478581987181
2001-10-01,80.64492736739957
2001-10-02,81.3845063613036
2001-10-03,80.98396893868716
2001-10-04,83.48804962703586
2001-10-05,82.88111934127865
2001-10-08,82.68248124848692
2001-10-09,82.2960665357055
2001-10-10,83.53277818499838
