Date,AC PACIFIC ex JAPAN VALUE
2002-07-02,102.75937902487517
2002-07-03,103.0505081184018
2002-07-04,104.5238330063879
2002-07-05,106.51385800875119
2002-07-08,105.80725064021216
2002-07-09,106.6117065752957
2002-07-10,106.40392576744621
2002-07-11,103.59716045008558
2002-07-12,104.94324047731132
2002-07-15,103.00683910138378
2002-07-16,101.34523364407148
2002-07-17,100.60295530860998
2002-07-18,101.12556845541287
2002-07-19,99.34450943005245
2002-07-22,97.68958175344827
2002-07-23,99.94571470638886
2002-07-24,96.64401818307182
2002-07-25,95.96604943821526
2002-07-26,94.47415366626728
2002-07-29,96.50090385836326
2002-07-30,98.45341932238304
2002-07-31,99.04623309894612
2002-08-01,98.16419550426001
2002-08-02,97.08079601119584
2002-08-05,93.64609702393815
2002-08-06,94.2540993084662
2002-08-07,96.30594872732024
2002-08-08,96.30903907500714
2002-08-09,96.92557777529326
2002-08-12,96.59305629545166
2002-08-13,97.61220900042665
2002-08-14,96.96488006558232
2002-08-15,98.92750610627871
2002-08-16,98.93251552142725
2002-08-19,99.18798632412553
2002-08-20,100.74485283500672
2002-08-21,100.18332992330507
2002-08-22,101.49622736498326
2002-08-23,101.17283360959165
2002-08-26,100.727915831752
2002-08-27,99.83517798271883
2002-08-28,99.02045979663377
2002-08-29,98.3144682698273
2002-08-30,98.69082085490665
2002-09-02,98.41214811345237
2002-09-03,96.62813092030255
2002-09-04,95.62647025781861
2002-09-05,95.522760291143
2002-09-06,95.52464438643693
2002-09-09,95.99733040161122
2002-09-10,97.76495467631781
2002-09-11,98.73270477592087
2002-09-12,98.72934140464149
2002-09-13,97.02446516850517
2002-09-16,95.97739645937517
2002-09-17,98.2283380619895
2002-09-18,95.59723264377158
2002-09-19,94.98752153387484
2002-09-20,93.6783986869237
2002-09-23,91.94958633442967
2002-09-24,91.20062199643934
2002-09-25,89.77934208860417
2002-09-26,90.58394249095063
2002-09-27,91.09915370226946
2002-09-30,88.36444036115336
2002-10-01,88.84105829047589
2002-10-02,88.97593071278615
2002-10-03,88.38666949023671
2002-10-04,88.76965877454974
2002-10-07,86.9747578513581
2002-10-08,87.62149506937236
2002-10-09,86.17758382518025
2002-10-10,84.47974686750253
2002-10-11,85.14653210548005
2002-10-14,86.04055503671124
2002-10-15,88.76580876362793
2002-10-16,89.76396540861019
2002-10-17,91.8621246901417
2002-10-18,93.3756484411035
2002-10-21,92.59254950903201
2002-10-22,92.05149672714012
2002-10-23,94.26279031185152
2002-10-24,94.37898877766114
2002-10-25,93.90294310088689
2002-10-28,95.06152006111917
2002-10-29,93.49854507349525
2002-10-30,92.73622492673977
2002-10-31,92.92735765063011
2002-11-01,91.07291352844933
2002-11-04,93.3099125388239
2002-11-05,92.47140082597846
2002-11-06,94.01153065875025
2002-11-07,92.77799638806731
2002-11-08,92.23666814746603
2002-11-11,90.56928387764052
2002-11-12,90.82956103369854
2002-11-13,90.76326321136132
2002-11-14,91.29679489225975
2002-11-15,93.03722202893108
2002-11-18,92.45480974418804
2002-11-19,91.90815205099828
2002-11-20,92.58594743084863
2002-11-21,93.72010348900467
2002-11-22,94.89049524449678
2002-11-25,95.77761894953291
2002-11-26,95.24561717207585
2002-11-27,94.88520310284873
2002-11-28,95.66852279410936
2002-11-29,96.17474492324172
2002-12-02,96.63432577703766
2002-12-03,96.47913220315093
2002-12-04,94.35743484490456
2002-12-05,94.51591138553826
2002-12-06,93.62388738504515
2002-12-09,93.73466436193964
2002-12-10,92.72348625538238
2002-12-11,92.49618805777514
2002-12-12,92.81417448877495
2002-12-13,91.78749094025913
2002-12-16,91.54995700149976
2002-12-17,91.60541324001143
2002-12-18,91.38591421452712
2002-12-19,91.79316277150643
2002-12-20,91.9001085328966
2002-12-23,91.64724699571008
2002-12-24,90.7635615260749
2002-12-25,90.60495767244053
2002-12-26,90.47229058897398
2002-12-27,89.1585165574792
2002-12-30,87.23188154078194
2002-12-31,87.26140492602207
2003-01-01,87.26140492602207
2003-01-02,88.76218960211038
2003-01-03,90.43991815190263
2003-01-06,91.35479070683158
2003-01-07,91.32853679250012
2003-01-08,92.00250779685649
2003-01-09,91.0617088802554
2003-01-10,91.2279619163592
2003-01-13,92.66806279650753
2003-01-14,92.88711968883256
2003-01-15,93.03222396670385
2003-01-16,92.35896818556313
2003-01-17,91.01447432378896
2003-01-20,90.91726525023482
2003-01-21,90.38351259640065
2003-01-22,89.69527201182322
2003-01-23,90.09067317747633
2003-01-24,89.08012853089048
2003-01-27,87.65360067558437
2003-01-28,87.10390812217445
2003-01-29,86.31336434525994
2003-01-30,87.62652326389178
2003-01-31,87.56106846760531
2003-02-03,87.39293715772644
2003-02-04,86.94704144934822
2003-02-05,86.73339098591447
2003-02-06,85.67731676712285
2003-02-07,85.36574929687679
2003-02-10,85.51831591475994
2003-02-11,85.54560552287317
2003-02-12,86.4832826793277
2003-02-13,84.27383031702743
2003-02-14,84.10468414359667
2003-02-17,86.3195040240877
2003-02-18,86.85758942951863
2003-02-19,86.68145006201595
2003-02-20,85.54100146497068
2003-02-21,85.43050503403734
2003-02-24,86.71194646574995
2003-02-25,84.93515886111946
2003-02-26,84.75273805537798
2003-02-27,84.63247438376453
2003-02-28,84.24766580685603
2003-03-03,85.11981323429042
2003-03-04,84.01786400356572
2003-03-05,82.30959779410159
2003-03-06,81.42523201697405
2003-03-07,79.71708667834376
2003-03-10,78.8241518794998
2003-03-11,77.54392235385752
2003-03-12,77.27776742855302
2003-03-13,78.14698872386006
2003-03-14,80.60320309487297
2003-03-17,79.44964108461599
2003-03-18,82.34220130751365
2003-03-19,83.39754891110687
2003-03-20,84.88376599962369
2003-03-21,85.40323408805341
2003-03-24,83.9035332287015
2003-03-25,83.18836628938887
2003-03-26,83.9517868236156
2003-03-27,83.16140975459837
2003-03-28,83.12299107171424
2003-03-31,80.45388546864592
2003-04-01,80.24847387655667
2003-04-02,81.22134271319632
2003-04-03,81.96886883274152
2003-04-04,83.7401598520603
2003-04-07,85.83530359544538
2003-04-08,85.2478785138429
2003-04-09,83.9033239361341
2003-04-10,83.3157026759419
2003-04-11,84.23068435653036
2003-04-14,83.73023513500796
2003-04-15,84.80082647613841
2003-04-16,85.5123507490771
2003-04-17,84.60380778302245
2003-04-18,84.99995653597475
2003-04-21,85.04195506215271
2003-04-22,84.02442488031332
2003-04-23,83.96438989445193
2003-04-24,82.5507656188628
2003-04-25,81.35205604427483
2003-04-28,81.58484912155444
2003-04-29,83.71746011212844
2003-04-30,82.79967753472599
2003-05-01,82.20730375833992
2003-05-02,82.37210914311936
2003-05-05,82.49664969952545
2003-05-06,82.20593876676408
2003-05-07,82.68432033477612
2003-05-08,82.09165140966607
2003-05-09,82.06221305147254
2003-05-12,82.69700123583002
2003-05-13,82.9267399865594
2003-05-14,82.87469394102718
2003-05-15,83.08569929924407
2003-05-16,82.3357140087838
2003-05-19,80.9940699390024
2003-05-20,81.03890401567298
2003-05-21,80.8321560199025
2003-05-22,81.63212554824167
2003-05-23,82.26030458326507
2003-05-26,82.80225585609949
2003-05-27,82.16225343634531
2003-05-28,83.54482454665911
2003-05-29,83.1194498080461
2003-05-30,83.63196739693844
2003-06-02,85.59397431049369
2003-06-03,85.44183042383398
2003-06-04,86.53961610356981
2003-06-05,85.90189258698192
2003-06-06,86.81987267462061
2003-06-09,86.7584266406318
2003-06-10,87.32882023025459
2003-06-11,87.37467056995163
2003-06-12,88.25637948112629
2003-06-13,88.4258448383791
2003-06-16,88.08447129461496
2003-06-17,89.7319369727692
2003-06-18,90.63197360420577
2003-06-19,90.94825339320609
2003-06-20,91.24816125183982
2003-06-23,90.81807227534294
2003-06-24,90.07457464075631
2003-06-25,90.45548377901137
2003-06-26,90.75656280318286
2003-06-27,91.20961860011612
2003-06-30,90.22500538333364
2003-07-01,90.51666689387675
2003-07-02,91.91365806309052
2003-07-03,92.61946282801458
2003-07-04,92.82708194304695
2003-07-07,95.09669026406307
2003-07-08,94.69848061927577
2003-07-09,93.82577544870954
2003-07-10,93.40296737379711
2003-07-11,93.89622873664968
2003-07-14,95.76358169331628
2003-07-15,95.6226964422468
2003-07-16,96.35229440773684
2003-07-17,95.55341956355758
2003-07-18,94.36391290238055
2003-07-21,93.62026167605522
2003-07-22,93.10461735252846
2003-07-23,92.69151808053557
2003-07-24,93.36392355831575
2003-07-25,93.12517503367829
2003-07-28,94.45875638702223
2003-07-29,94.2809294067729
2003-07-30,93.85323154481064
2003-07-31,95.1175233050588
2003-08-01,96.24911952259222
2003-08-04,94.9530143771437
2003-08-05,93.97306899211787
2003-08-06,92.99887565123332
2003-08-07,93.00162943621524
2003-08-08,94.00306126308399
2003-08-11,94.74926178346982
2003-08-12,95.35963127873525
2003-08-13,96.57196810919575
2003-08-14,97.35581564472852
2003-08-15,97.58537260781353
2003-08-18,98.91366084955153
2003-08-19,99.53921377622935
2003-08-20,99.89732749356827
2003-08-21,102.40444682561848
2003-08-22,103.83285546573128
2003-08-25,103.48829464330693
2003-08-26,102.18172003713279
2003-08-27,101.81563863555034
2003-08-28,101.49122646179282
2003-08-29,102.10909598834301
2003-09-01,102.65683900200578
2003-09-02,103.63680958049935
2003-09-03,104.43432892777624
2003-09-04,103.93696430810924
2003-09-05,102.87158540820423
2003-09-08,102.85258075477151
2003-09-09,102.01864925789046
2003-09-10,100.86493282760634
2003-09-11,101.43860067970351
2003-09-12,100.70611694924187
2003-09-15,100.69179381196325
2003-09-16,101.86505608427473
2003-09-17,101.75000024723829
2003-09-18,101.29157284534567
2003-09-19,100.05458821234578
2003-09-22,98.77834068921396
2003-09-23,99.15442250948243
2003-09-24,100.83013415407923
2003-09-25,99.81259063123294
2003-09-26,99.51673817213451
2003-09-29,98.5098430172452
2003-09-30,98.03536769573559
2003-10-01,97.83814202680307
2003-10-02,100.00963601609055
2003-10-03,100.83965560479501
2003-10-06,101.14687936895847
2003-10-07,100.71566755417595
2003-10-08,100.62153631596625
2003-10-09,102.503707945526
2003-10-10,103.03166409974509
2003-10-13,104.50434131057983
2003-10-14,103.28457428739776
2003-10-15,104.04521918978162
2003-10-16,104.12547789480598
2003-10-17,104.75829416738817
2003-10-20,105.10164881130494
2003-10-21,105.47835438425082
2003-10-22,104.72112900133553
2003-10-23,102.46356234868591
2003-10-24,101.91789712245885
2003-10-27,102.76449433458362
2003-10-28,104.53873513155992
2003-10-29,104.91377545346523
2003-10-30,105.2845801291876
2003-10-31,105.72149463472688
2003-11-03,107.34279835562666
2003-11-04,107.45302679926549
2003-11-05,108.38281840733026
2003-11-06,107.32261654307956
2003-11-07,107.47009758520701
2003-11-10,106.96308285112416
2003-11-11,105.71133386718324
2003-11-12,104.99609467150512
2003-11-13,105.89905665735056
2003-11-14,105.09526081377227
2003-11-17,103.02011333005339
2003-11-18,102.5091359319422
2003-11-19,101.07310901351012
2003-11-20,100.90700500112918
2003-11-21,100.67271589269717
2003-11-24,101.27405852214308
2003-11-25,101.98954064872238
2003-11-26,101.9029600882308
2003-11-27,101.6740149048711
2003-11-28,101.87861810310291
2003-12-01,103.20605989587317
2003-12-02,102.66631222330419
2003-12-03,103.13027127524339
2003-12-04,103.557070594206
2003-12-05,102.6671028059182
2003-12-08,102.02590899754348
2003-12-09,102.81423278294027
2003-12-10,102.67995970593526
2003-12-11,103.46863697350835
2003-12-12,103.69069006592494
2003-12-15,103.99410674942509
2003-12-16,102.69864751044476
2003-12-17,101.66972008687641
2003-12-18,101.81506137018063
2003-12-19,102.40163487274837
2003-12-22,102.33351266068739
2003-12-23,102.38544522615422
2003-12-24,102.65196477462962
2003-12-25,102.66672666845594
2003-12-26,102.63371090500101
2003-12-29,102.8290439011339
2003-12-30,103.81067171809958
2003-12-31,103.9552908273891
2004-01-01,103.9552908273891
2004-01-02,105.68286546522933
2004-01-05,106.42607879707741
2004-01-06,106.16622431951558
2004-01-07,106.48438139460016
2004-01-08,106.61523060252233
2004-01-09,106.95207966820129
2004-01-12,107.79626304936897
2004-01-13,107.82127164440061
2004-01-14,109.07019257281218
2004-01-15,108.77498329748369
2004-01-16,110.1207851154302
2004-01-19,110.27011727984855
2004-01-20,109.89921343642634
2004-01-21,110.20842439448884
2004-01-22,110.05188049581744
2004-01-23,110.37645069488514
2004-01-26,111.37083951761532
2004-01-27,111.02390221599701
2004-01-28,110.29283083018255
2004-01-29,110.15933752338421
2004-01-30,109.83978459466127
2004-02-02,108.90541217294259
2004-02-03,108.21950368602998
2004-02-04,108.09217307766667
2004-02-05,107.79098507190457
2004-02-06,108.18252976829552
2004-02-09,110.45270123198702
2004-02-10,110.2669278974336
2004-02-11,110.84016060511844
2004-02-12,110.45477845195623
2004-02-13,111.67235770238462
2004-02-16,111.81982880817823
2004-02-17,112.22379068915446
2004-02-18,112.40018308681535
2004-02-19,113.27549432572208
2004-02-20,113.2996746130879
2004-02-23,112.68183553734954
2004-02-24,111.56923391327234
2004-02-25,112.59521706367919
2004-02-26,113.84469297541209
2004-02-27,114.96051896119425
2004-03-01,115.60518097233444
2004-03-02,117.24828006826696
2004-03-03,116.64406060559077
2004-03-04,117.29046666780215
2004-03-05,115.54600755060714
2004-03-08,116.18261357985948
2004-03-09,116.1608746764958
2004-03-10,115.93685073267041
2004-03-11,114.38343461158215
2004-03-12,113.45810138977781
2004-03-15,112.9480854290512
2004-03-16,112.82335842722489
2004-03-17,115.05384971709128
2004-03-18,114.30498827704496
2004-03-19,115.02684065214741
2004-03-22,112.77043662648994
2004-03-23,113.18597143917738
2004-03-24,114.30473259805518
2004-03-25,113.55813189623667
2004-03-26,114.9806033462669
2004-03-29,115.20177169681689
2004-03-30,116.15689023293218
2004-03-31,116.04355058851633
2004-04-01,116.12173503247399
2004-04-02,117.98330786997319
2004-04-05,119.24931956326571
2004-04-06,119.77709755688768
2004-04-07,119.10332970138951
2004-04-08,119.62955001630067
2004-04-09,119.24656655874983
2004-04-12,120.48608556563644
2004-04-13,121.2941117696048
2004-04-14,118.55983396793175
2004-04-15,118.03725673270809
2004-04-16,116.70688423915736
2004-04-19,117.01640497743713
2004-04-20,118.14789716737496
2004-04-21,117.61033419595056
2004-04-22,116.75910775161474
2004-04-23,118.41785447430212
2004-04-26,117.01547984233142
2004-04-27,116.31454811992528
2004-04-28,115.86781354637975
2004-04-29,112.18327504505564
2004-04-30,110.87303632458166
2004-05-03,110.81243704997294
2004-05-04,111.1665078380475
2004-05-05,110.18590499364605
2004-05-06,110.06838276872634
2004-05-07,110.04577526865495
2004-05-10,105.83998425754869
2004-05-11,106.74535726994914
2004-05-12,107.58852456913645
2004-05-13,106.2277193668684
2004-05-14,104.42894996288229
2004-05-17,100.55052367789615
2004-05-18,101.7422330540974
2004-05-19,105.24005927751938
2004-05-20,104.99411247723756
2004-05-21,106.63700674371236
2004-05-24,107.55808279013766
2004-05-25,106.30556384508219
2004-05-26,106.95926994118497
2004-05-27,107.86731248147298
2004-05-28,108.70167864066426
2004-05-31,108.22037045999477
2004-06-01,108.00349063264973
2004-06-02,106.72180157741711
2004-06-03,104.61981190989555
2004-06-04,105.25817632265793
2004-06-07,107.72073423668965
2004-06-08,107.99049308404942
2004-06-09,108.39571022064331
2004-06-10,108.2643493778517
2004-06-11,107.9227839782669
2004-06-14,105.97402027106328
2004-06-15,106.27776912400581
2004-06-16,107.24633281730674
2004-06-17,107.04822224196985
2004-06-18,105.57746524083221
2004-06-21,106.45516995157229
2004-06-22,106.08874754623803
2004-06-23,106.49512145304404
2004-06-24,108.00767132663418
2004-06-25,108.79393776881737
2004-06-28,108.02208558117339
2004-06-29,108.154646268591
2004-06-30,108.7226180272368
2004-07-01,109.28303127394345
2004-07-02,107.95059273601927
2004-07-05,108.34662425126092
2004-07-06,109.35106750056872
2004-07-07,109.66422837647283
2004-07-08,108.50112887222177
2004-07-09,108.88064217324732
2004-07-12,109.09515091008427
2004-07-13,109.36208318925007
2004-07-14,107.30109402614639
2004-07-15,107.04736768245016
2004-07-16,107.32576523236754
2004-07-19,108.13591690403253
2004-07-20,107.31421743002765
2004-07-21,108.91734107761177
2004-07-22,107.78020139071906
2004-07-23,108.12383991735085
