Date,AC ASIA PACIFIC VALUE
2000-12-29,100.0
2001-01-01,100.05531892786719
2001-01-02,99.26717041370637
2001-01-03,99.34905794670321
2001-01-04,99.26837749769845
2001-01-05,99.55047888147678
2001-01-08,99.59054829716129
2001-01-09,99.4045014397485
2001-01-10,98.17047066706311
2001-01-11,94.73638009055577
2001-01-12,94.59519023951549
2001-01-15,95.04267904771616
2001-01-16,96.96685690350904
2001-01-17,98.77964505541745
2001-01-18,98.41993139395441
2001-01-19,99.72393392167363
2001-01-22,100.30190919311097
2001-01-23,99.6835251718782
2001-01-24,100.63746648463206
2001-01-25,101.43291761609704
2001-01-26,100.73125529851248
2001-01-29,101.63206599555677
2001-01-30,101.45142334748263
2001-01-31,101.6893597592712
2001-02-01,101.34209067466549
2001-02-02,101.29862504658952
2001-02-05,99.17893846104197
2001-02-06,99.80090484470408
2001-02-07,99.16737231594534
2001-02-08,99.93980241422753
2001-02-09,99.73153999593826
2001-02-12,99.31416378298871
2001-02-13,100.60578855420299
2001-02-14,101.37385731195923
2001-02-15,103.77420659519788
2001-02-16,101.69036627427883
2001-02-19,100.01917769257372
2001-02-20,102.27919826920227
2001-02-21,101.0025745471335
2001-02-22,102.13412013512648
2001-02-23,102.91240327266463
2001-02-26,103.63773833513942
2001-02-27,102.25887969957124
2001-02-28,101.36659975287961
2001-03-01,99.7396787529749
2001-03-02,96.3298164712072
2001-03-05,96.82772555534977
2001-03-06,97.90922644750042
2001-03-07,98.12547746405184
2001-03-08,97.88178141131783
2001-03-09,97.52626680374621
2001-03-12,94.97232529741639
2001-03-13,93.83782708746688
2001-03-14,92.82232897862916
2001-03-15,94.348670424941
2001-03-16,94.78886906255586
2001-03-19,94.83595924351819
2001-03-20,93.92281840641888
2001-03-21,97.93274230592019
2001-03-22,97.10178639804448
2001-03-23,97.41092247623408
2001-03-26,99.68744995296771
2001-03-27,99.23442372607207
2001-03-28,101.63998864439509
2001-03-29,99.49321369419434
2001-03-30,97.90882336645943
2001-04-02,96.60947306583141
2001-04-03,97.8608346958451
2001-04-04,96.95613317333577
2001-04-05,98.81413013661096
2001-04-06,98.20942445790706
2001-04-09,95.12652608167389
2001-04-10,95.88973747459694
2001-04-11,98.01472935246987
2001-04-12,98.4469434511534
2001-04-13,98.27314168595515
2001-04-16,98.56147990165317
2001-04-17,98.87678347097639
2001-04-18,102.4616260900121
2001-04-19,102.30324348342546
2001-04-20,100.21670906947327
2001-04-23,101.10872048749138
2001-04-24,101.1974226672345
2001-04-25,101.65604574801905
2001-04-26,102.06125026515662
2001-04-27,103.08894191911564
2001-04-30,104.23962500807855
2001-05-01,106.72753808397859
2001-05-02,107.69842023129686
2001-05-03,108.22071627379155
2001-05-04,107.6623489622434
2001-05-07,108.60020014709279
2001-05-08,107.1148842604485
2001-05-09,106.3229862305139
2001-05-10,105.64463008737549
2001-05-11,106.80451067861075
2001-05-14,105.74712251000255
2001-05-15,105.7831317720096
2001-05-16,104.00453549697205
2001-05-17,105.73200828278311
2001-05-18,105.427996127419
2001-05-21,107.05231693862234
2001-05-22,108.0850785526918
2001-05-23,109.99014709609727
2001-05-24,110.56780106986517
2001-05-25,109.657876134126
2001-05-28,108.14242465644553
2001-05-29,109.85118909710383
2001-05-30,107.91302702426812
2001-05-31,109.01055625234181
2001-06-01,108.82263763975459
2001-06-04,108.70170028989065
2001-06-05,108.40422842696863
2001-06-06,108.68497875253279
2001-06-07,108.66525871274007
2001-06-08,108.94287563559485
2001-06-11,108.81804594471004
2001-06-12,106.06146137073408
2001-06-13,105.92675289834733
2001-06-14,104.39277698803592
2001-06-15,103.33597328810596
2001-06-18,102.80027178809021
2001-06-19,102.83033245645585
2001-06-20,103.07592256481135
2001-06-21,104.25586817055112
2001-06-22,104.74105993202788
2001-06-25,103.46250567661521
2001-06-26,103.68116298988338
2001-06-27,103.52177833082143
2001-06-28,103.67546989490852
2001-06-29,105.50603534555512
2001-07-02,104.9646252647469
2001-07-03,105.23221576023039
2001-07-04,104.6512897819275
2001-07-05,104.93866662171631
2001-07-06,102.04828519371937
2001-07-09,100.93433863946996
2001-07-10,101.28586118336464
2001-07-11,99.83206955015675
2001-07-12,102.18642705721943
2001-07-13,101.28309805227808
2001-07-16,100.68512561494498
2001-07-17,99.92149843717398
2001-07-18,96.63667183767303
2001-07-19,96.61308492176474
2001-07-20,96.20496335685338
2001-07-23,93.93441280918647
2001-07-24,93.94035269511728
2001-07-25,94.38870748266093
2001-07-26,94.91815097711573
2001-07-27,95.33333315365034
2001-07-30,93.77121872428678
2001-07-31,95.37245753139875
2001-08-01,96.02255276644013
2001-08-02,97.75853776903762
2001-08-03,96.565273868276
2001-08-06,96.91676020217662
2001-08-07,97.69149453716544
2001-08-08,97.71105739428286
2001-08-09,94.699442012117
2001-08-10,94.52233280541549
2001-08-13,93.4340615354988
2001-08-14,96.09235439739756
2001-08-15,95.79744806545597
2001-08-16,94.87776473387068
2001-08-17,94.46817300062757
2001-08-20,93.67943834845255
2001-08-21,94.81198594662509
2001-08-22,94.78094953289461
2001-08-23,94.7521483537334
2001-08-24,94.17310774735586
2001-08-27,95.37914359777393
2001-08-28,94.76204922316936
2001-08-29,93.78045619253179
2001-08-30,92.60030939905604
2001-08-31,92.57305587601677
2001-09-03,91.16250758129864
2001-09-04,94.03374415608658
2001-09-05,92.80712903233996
2001-09-06,92.1109120991995
2001-09-07,90.49142874992778
2001-09-10,88.67127264801364
2001-09-11,88.84650736715822
2001-09-12,83.26653474866957
2001-09-13,84.4083637591408
2001-09-14,84.87259541299531
2001-09-17,81.3025149591508
2001-09-18,81.94901606121118
2001-09-19,83.18810803617046
2001-09-20,82.97640393774861
2001-09-21,81.36263169160358
2001-09-24,81.35549746526088
2001-09-25,80.55516305869229
2001-09-26,79.82627417217469
2001-09-27,79.49512215773753
2001-09-28,82.13661566897028
2001-10-01,82.59627273781685
2001-10-02,83.52957037310411
2001-10-03,82.1554174784462
2001-10-04,84.30826753496736
2001-10-05,83.4427152265895
2001-10-08,83.1132836613831
2001-10-09,82.1989698983817
2001-10-10,81.51390385788574
2001-10-11,83.73455840020594
2001-10-12,84.2343248245646
2001-10-15,83.92557768690524
2001-10-16,84.0858305111791
2001-10-17,84.82127620228925
2001-10-18,83.7110027767541
2001-10-19,84.03256252607933
2001-10-22,84.35901312524662
2001-10-23,85.68484610978761
2001-10-24,86.26025404413836
2001-10-25,86.5292559872552
2001-10-26,86.33071438872327
2001-10-29,83.76043894080513
2001-10-30,82.89769070540989
2001-10-31,83.09901312725965
2001-11-01,82.87721304052323
2001-11-02,82.6943430541587
2001-11-05,83.40073106795069
2001-11-06,84.14086079491378
2001-11-07,82.22011632177362
2001-11-08,83.94714015374734
2001-11-09,83.41542730509337
2001-11-12,83.3431555734803
2001-11-13,83.26729583699715
2001-11-14,83.28974013667687
2001-11-15,84.73456136302988
2001-11-16,84.37899155415519
2001-11-19,85.87334092076127
2001-11-20,85.68561986881315
2001-11-21,86.61617755446109
2001-11-22,86.3040544699142
2001-11-23,86.64346153390643
2001-11-26,87.86680857160704
2001-11-27,87.09572560669871
2001-11-28,84.96436888692698
2001-11-29,84.93852899586447
2001-11-30,85.00837762484775
2001-12-03,84.0355447576546
2001-12-04,83.73101857545326
2001-12-05,85.81470699175286
2001-12-06,86.39920213292326
2001-12-07,85.72460441345194
2001-12-10,84.1452876019968
2001-12-11,83.43593464897918
2001-12-12,84.32961547747708
2001-12-13,82.33005962114953
2001-12-14,81.30955040381721
2001-12-17,79.84249362168471
2001-12-18,80.05678889542628
2001-12-19,80.30463995909092
2001-12-20,81.11223907332561
2001-12-21,81.27557112468867
2001-12-24,82.04333291918707
2001-12-25,82.13015005333655
2001-12-26,81.51750521456685
2001-12-27,81.77156010418554
2001-12-28,83.50031069736706
2001-12-31,83.02557324295296
2002-01-01,83.02543365112098
2002-01-02,81.66596633734824
2002-01-03,82.31361491129121
2002-01-04,84.78606557755423
2002-01-07,85.77907618088906
2002-01-08,84.21633430183381
2002-01-09,84.3360310356947
2002-01-10,83.25507602260711
2002-01-11,82.97786738920597
2002-01-14,82.73213822340605
2002-01-15,81.72937846662143
2002-01-16,82.25426444467213
2002-01-17,82.28105339291213
2002-01-18,82.85524942208761
2002-01-21,83.37507485461342
2002-01-22,81.78071814907429
2002-01-23,81.45096100758741
2002-01-24,82.42517938632966
2002-01-25,84.61974539595656
2002-01-28,85.97421209428107
2002-01-29,84.98126051902283
2002-01-30,83.6688867713137
2002-01-31,84.42629224240132
2002-02-01,83.37476010447824
2002-02-04,82.52472293387741
2002-02-05,81.14015498071217
2002-02-06,80.89641631115674
2002-02-07,81.24879784335639
2002-02-08,81.58393449871546
2002-02-11,81.78533418836034
2002-02-12,83.14424965771396
2002-02-13,83.87778373215649
2002-02-14,85.16362283232999
2002-02-15,85.06061108790014
2002-02-18,85.59871796484356
2002-02-19,83.1612140356473
2002-02-20,82.7455986550265
2002-02-21,84.19472144346014
2002-02-22,83.65066303433109
2002-02-25,83.7980393487268
2002-02-26,83.70890214893298
2002-02-27,85.75430900404787
2002-02-28,86.33718296892953
2002-03-01,87.54551082406297
2002-03-04,90.9895769608797
2002-03-05,90.93731282262594
2002-03-06,90.77196996903496
2002-03-07,93.27323245728105
2002-03-08,94.04906692742917
2002-03-11,95.2323860176553
2002-03-12,93.74715206021196
2002-03-13,92.12441964653128
2002-03-14,92.40548545001478
2002-03-15,92.81390755472452
2002-03-18,91.90748458210896
2002-03-19,92.90052171619786
2002-03-20,92.15102345698315
2002-03-21,91.91837644171838
2002-03-22,90.90245108969377
2002-03-25,90.53461962232475
2002-03-26,90.31168776884357
2002-03-27,91.64894280345351
2002-03-28,92.41519529966297
2002-03-29,91.07068793541356
2002-04-01,89.52946475337073
2002-04-02,90.25352886714126
2002-04-03,91.53363203507918
2002-04-04,91.88802494718281
2002-04-05,92.31358835926085
2002-04-08,92.49106545556491
2002-04-09,91.06691051600298
2002-04-10,90.9652274324092
2002-04-11,89.99043073432712
2002-04-12,89.69466561487386
2002-04-15,90.51903368580342
2002-04-16,91.21305093861457
2002-04-17,92.26714889889773
2002-04-18,92.77910487406413
2002-04-19,92.59319039045286
2002-04-22,93.72066769450998
2002-04-23,93.90250895584195
2002-04-24,93.37981924671394
2002-04-25,92.82557922182396
2002-04-26,92.43293711390166
2002-04-29,91.4768080623803
2002-04-30,91.1919236877756
2002-05-01,91.28485181743699
2002-05-02,92.06202323526686
2002-05-03,91.6753634224828
2002-05-06,90.62667907633165
2002-05-07,89.9678590786426
2002-05-08,90.64582184518831
2002-05-09,91.06484386234695
2002-05-10,90.55750694054026
2002-05-13,90.2017775349021
2002-05-14,90.61795561359591
2002-05-15,92.21680613746746
2002-05-16,92.70723119819498
2002-05-17,93.1527903190195
2002-05-20,93.15387051365968
2002-05-21,93.49332455427806
2002-05-22,93.70089392453028
2002-05-23,93.86056757317029
2002-05-24,94.48005799706033
2002-05-27,94.5517679855414
2002-05-28,93.56830981196067
2002-05-29,92.83238496870634
2002-05-30,92.47325182724495
2002-05-31,91.63574365974712
2002-06-03,92.26542442794401
2002-06-04,90.99775810771732
2002-06-05,90.92495887641005
2002-06-06,90.02825416415715
2002-06-07,89.49242856699975
2002-06-10,89.4324392132195
2002-06-11,89.45387708908903
2002-06-12,88.68283335528723
2002-06-13,87.99859815045734
2002-06-14,86.48435737221058
2002-06-17,85.1111457813488
2002-06-18,85.38331665294832
2002-06-19,82.86689667295488
2002-06-20,83.25743654767025
2002-06-21,82.63658851258356
2002-06-24,82.26213394003574
2002-06-25,82.41249203217716
2002-06-26,79.34060940958648
2002-06-27,80.30028735213324
2002-06-28,81.83232979079314
2002-07-01,81.78694747667708
2002-07-02,81.95955364484801
2002-07-03,83.38813184926491
2002-07-04,83.4079205498302
2002-07-05,84.79925612500553
2002-07-08,84.016202187107
2002-07-09,84.93446182799188
2002-07-10,84.64133637582346
2002-07-11,83.39544820871664
2002-07-12,84.02051078841312
2002-07-15,82.0012329336612
2002-07-16,80.57702982352109
2002-07-17,80.41371151913602
2002-07-18,81.23301066477471
2002-07-19,79.92301904596629
2002-07-22,79.78088448323058
2002-07-23,80.98324398164434
2002-07-24,79.68469436595645
2002-07-25,78.22855246788983
2002-07-26,76.22449736900886
2002-07-29,76.88659002025842
2002-07-30,77.9265087915118
2002-07-31,78.03075870417686
2002-08-01,77.48338726074493
2002-08-02,77.00855781493317
2002-08-05,76.02594500135272
2002-08-06,75.73107951093539
2002-08-07,77.41888266661583
2002-08-08,77.45339490846622
2002-08-09,78.61951673524038
2002-08-12,77.69706889585527
2002-08-13,77.70454484044409
2002-08-14,78.11971788627382
2002-08-15,79.14947682808734
2002-08-16,78.80589357707821
2002-08-19,78.08398896767612
2002-08-20,78.22038658576908
2002-08-21,78.10611289571625
2002-08-22,79.15424358640226
2002-08-23,79.21234428138797
2002-08-26,80.07338758022713
2002-08-27,79.15360859524112
2002-08-28,78.27880534997975
2002-08-29,77.19559873706869
2002-08-30,77.46330823992707
2002-09-02,76.75231132383428
2002-09-03,74.55151884524709
2002-09-04,73.18318858437122
2002-09-05,74.0622057898173
2002-09-06,73.88050748891904
2002-09-09,74.79455168338076
2002-09-10,75.58972783551143
2002-09-11,75.81515439962146
2002-09-12,75.80085783087574
2002-09-13,74.49952816646213
2002-09-16,74.07741531669778
2002-09-17,75.82515716764945
2002-09-18,75.04712447980249
2002-09-19,76.11078006720746
2002-09-20,73.82006025770858
2002-09-23,73.12741900551666
2002-09-24,72.5171509364453
2002-09-25,71.86255098063265
2002-09-26,73.15674074110011
2002-09-27,74.33061783313705
2002-09-30,72.7196551252204
2002-10-01,71.72926704558111
2002-10-02,71.0634965000794
2002-10-03,70.04928998742366
2002-10-04,70.41096755859418
2002-10-07,67.803529535852
2002-10-08,68.1832359300822
2002-10-09,66.83647299764182
2002-10-10,66.2778206290581
2002-10-11,66.76903550373362
2002-10-14,66.942876734061
2002-10-15,68.99684113814313
2002-10-16,69.57085845602279
2002-10-17,70.56628553385904
