Date,AC FAR EAST ex JAPAN ex HK VALUE
2001-10-02,84.42537402738118
2001-10-03,84.17985265233617
2001-10-04,87.21358996255672
2001-10-05,87.12347781798475
2001-10-08,85.30782360811976
2001-10-09,87.31752885553439
2001-10-10,87.35506483110204
2001-10-11,90.0336693108853
2001-10-12,89.09534683074091
2001-10-15,88.65474452733022
2001-10-16,89.36541564895731
2001-10-17,90.17563576887255
2001-10-18,89.81732052457166
2001-10-19,90.02485452854546
2001-10-22,91.04385995153577
2001-10-23,91.98045585207566
2001-10-24,92.92091434828016
2001-10-25,92.70815224202074
2001-10-26,93.47643985142551
2001-10-29,91.50925522489074
2001-10-30,89.85765459205147
2001-10-31,90.72675660508412
2001-11-01,89.93254204514298
2001-11-02,90.40883118964886
2001-11-05,91.7626926993961
2001-11-06,91.610266253103
2001-11-07,91.13480112835674
2001-11-08,92.73550947995288
2001-11-09,94.38885799574969
2001-11-12,95.33275557851505
2001-11-13,96.41121874608027
2001-11-14,97.72019159202058
2001-11-15,100.31238481106784
2001-11-16,100.21594779117308
2001-11-19,102.64668701686905
2001-11-20,101.86326328684908
2001-11-21,103.73254649822177
2001-11-22,103.75284574659176
2001-11-23,105.95392946145718
2001-11-26,108.28214296088277
2001-11-27,106.90474732406541
2001-11-28,102.67712673365615
2001-11-29,102.66104020287841
2001-11-30,102.59361975571075
2001-12-03,104.78579253834783
2001-12-04,105.9489543949585
2001-12-05,109.19593785205447
2001-12-06,110.72302666744704
2001-12-07,113.11449692243505
2001-12-10,111.86906882468578
2001-12-11,110.77034591455526
2001-12-12,111.76509995876746
2001-12-13,110.30353528349765
2001-12-14,108.90304153939664
2001-12-17,107.52485016798629
2001-12-18,106.63390008908166
2001-12-19,106.53382899575925
2001-12-20,107.93838127957669
2001-12-21,107.17305614117771
2001-12-24,108.49505307905292
2001-12-25,109.44412403557848
2001-12-26,109.59327023290228
2001-12-27,109.64507260057812
2001-12-28,112.10137685471784
2001-12-31,112.44328214947518
2002-01-01,112.44328214947518
2002-01-02,112.40768365543155
2002-01-03,114.24630291251314
2002-01-04,117.37277635708116
2002-01-07,119.83715783318486
2002-01-08,118.21891077042413
2002-01-09,119.78393560656414
2002-01-10,118.34114655844434
2002-01-11,117.7236031357001
2002-01-14,117.2951013316576
2002-01-15,115.87044336604683
2002-01-16,115.95414913869132
2002-01-17,116.38715750806237
2002-01-18,116.07340002407574
2002-01-21,118.06799850413977
2002-01-22,117.74622631408577
2002-01-23,118.71256976171917
2002-01-24,121.04898933267259
2002-01-25,126.54542161197948
2002-01-28,128.97700159216254
2002-01-29,128.07456815012645
2002-01-30,126.45943712211255
2002-01-31,128.23290621499913
2002-02-01,127.30879496831889
2002-02-04,125.66349806039433
2002-02-05,125.3852395138918
2002-02-06,125.89239673553499
2002-02-07,124.30828152666903
2002-02-08,124.85296300619477
2002-02-11,124.33969632286282
2002-02-12,124.5491267596416
2002-02-13,125.20567379159132
2002-02-14,130.0991927061277
2002-02-15,130.12381615637054
2002-02-18,131.14125214591462
2002-02-19,129.24952896151393
2002-02-20,128.11531143005845
2002-02-21,128.32973263305504
2002-02-22,126.585344207163
2002-02-25,126.21638190128176
2002-02-26,127.0104280669866
2002-02-27,130.72625965333148
2002-02-28,131.0988688408212
2002-03-01,131.247665371471
2002-03-04,133.72616903665232
2002-03-05,134.76438360607676
2002-03-06,134.9298827745225
2002-03-07,133.77320243417762
2002-03-08,134.50339661428035
2002-03-11,135.6125481423501
2002-03-12,137.03292162721868
2002-03-13,136.59884588484107
2002-03-14,135.76742790713786
2002-03-15,135.66899267431467
2002-03-18,136.82450214676177
2002-03-19,137.2692983540622
2002-03-20,137.25302347911668
2002-03-21,137.51952961845404
2002-03-22,139.08129422043805
2002-03-25,138.46862311316917
2002-03-26,138.16974705710072
2002-03-27,140.12118326230578
2002-03-28,140.0927168660375
2002-03-29,139.5099215893485
2002-04-01,136.79412185877953
2002-04-02,138.27031365579785
2002-04-03,139.85327250559877
2002-04-04,140.11537971634638
2002-04-05,141.18076801559016
2002-04-08,141.1722772770339
2002-04-09,139.17253858266184
2002-04-10,136.4952174229674
2002-04-11,136.91000629009554
2002-04-12,139.28777510674695
2002-04-15,140.70495737837263
2002-04-16,141.1798103403741
2002-04-17,143.8402774692998
2002-04-18,143.84913922823495
2002-04-19,144.54924501862502
2002-04-22,146.00257278356437
2002-04-23,145.45701095043742
2002-04-24,144.01397826076493
2002-04-25,139.8376125566956
2002-04-26,140.1057596679644
2002-04-29,137.04820950769886
2002-04-30,136.7447293419042
2002-05-01,136.02585301695729
2002-05-02,137.8628798937267
2002-05-03,137.78536419239774
2002-05-06,134.21214457465075
2002-05-07,134.10860779663824
2002-05-08,136.14697616078578
2002-05-09,136.2221156839597
2002-05-10,134.94353943662668
2002-05-13,135.125912550549
2002-05-14,136.93069795148784
2002-05-15,139.12260355328195
2002-05-16,138.37871810035858
2002-05-17,138.13218833275693
2002-05-20,136.76254393713927
2002-05-21,134.65201678244554
2002-05-22,135.78797212208022
2002-05-23,135.37610802521849
2002-05-24,136.61285544543253
2002-05-27,137.23591511691893
2002-05-28,135.7094667122742
2002-05-29,134.5880540044855
2002-05-30,133.7364828072969
2002-05-31,131.91030974744044
2002-06-03,131.62169973393205
2002-06-04,130.6901442728199
2002-06-05,131.62589947469897
2002-06-06,130.94053032963416
2002-06-07,129.83447392815157
2002-06-10,131.57871069460376
2002-06-11,131.43820689713644
2002-06-12,131.07080618300378
2002-06-13,132.33239192157043
2002-06-14,130.95367529728392
2002-06-17,130.32367015400524
2002-06-18,129.10173351566556
2002-06-19,124.52306542899217
2002-06-20,124.86256513009727
2002-06-21,124.16036312450179
2002-06-24,122.57700449417608
2002-06-25,122.10320775569414
2002-06-26,115.38551410206234
2002-06-27,116.17713203711342
2002-06-28,118.39596843480382
2002-07-01,117.11606725023464
2002-07-02,117.8297423473666
2002-07-03,119.8808044958648
2002-07-04,122.11219506708645
2002-07-05,124.80203976434878
2002-07-08,123.32909973639269
2002-07-09,124.50598616591411
2002-07-10,124.44708904918004
2002-07-11,121.82498481995252
2002-07-12,124.64665811275084
2002-07-15,122.20032747946877
2002-07-16,120.32008614858795
2002-07-17,120.36804217271549
2002-07-18,120.46550923704875
2002-07-19,118.30617817896609
2002-07-22,115.93759332301157
2002-07-23,119.52397417546686
2002-07-24,116.40498308681175
2002-07-25,115.4545045884942
2002-07-26,112.88531692855776
2002-07-29,113.98389642928252
2002-07-30,116.45274075477526
2002-07-31,116.81694918550905
2002-08-01,116.43503766151301
2002-08-02,115.13253361221425
2002-08-05,110.26567564937902
2002-08-06,111.26975678223812
2002-08-07,112.33784540731742
2002-08-08,112.28445370060265
2002-08-09,113.73318929699072
2002-08-12,113.40412607716848
2002-08-13,114.87760180536209
2002-08-14,115.05688697644261
2002-08-15,116.42825325178634
2002-08-16,116.21720011772585
2002-08-19,116.4737185610954
2002-08-20,117.9534840142169
2002-08-21,117.83873870181131
2002-08-22,119.16553371544572
2002-08-23,118.28996321430088
2002-08-26,117.38383743082218
2002-08-27,115.75837130783988
2002-08-28,114.95743506350641
2002-08-29,114.12653867494369
2002-08-30,115.03204027646927
2002-09-02,114.44677556444651
2002-09-03,111.94847095118118
2002-09-04,110.86624844701727
2002-09-05,110.58328107031248
2002-09-06,109.83603810571964
2002-09-09,109.5839080646761
2002-09-10,112.69376590166317
2002-09-11,113.43864307633947
2002-09-12,113.43383114977995
2002-09-13,110.9458807009053
2002-09-16,109.05567143669545
2002-09-17,112.38975863486918
2002-09-18,108.97688904427831
2002-09-19,108.55426110224332
2002-09-20,107.4443224870082
2002-09-23,104.7816208591926
2002-09-24,103.16156536316757
2002-09-25,101.01302624916728
2002-09-26,101.72048979196913
2002-09-27,102.44897987810701
2002-09-30,99.6131246662516
2002-10-01,100.23340374914008
2002-10-02,100.0954169457387
2002-10-03,99.2169073288303
2002-10-04,99.89218747926478
2002-10-07,97.11979675786537
2002-10-08,98.36112167698293
2002-10-09,96.37231350113994
2002-10-10,93.7418711578479
2002-10-11,93.79141440349535
2002-10-14,95.26728010356457
2002-10-15,98.35278237805133
2002-10-16,100.49872938932205
2002-10-17,103.56289489016758
2002-10-18,105.8988781076046
2002-10-21,104.35542922228915
2002-10-22,102.63741505361142
2002-10-23,105.91482016049501
2002-10-24,105.66929374581689
2002-10-25,105.44938162635448
2002-10-28,106.71422047422682
2002-10-29,105.24967814625502
2002-10-30,104.47871169042568
2002-10-31,104.36795755310833
2002-11-01,101.59475760562903
2002-11-04,103.8036241566187
2002-11-05,102.77329729772792
2002-11-06,104.94446099974947
2002-11-07,104.01592105781721
2002-11-08,104.15942802046064
2002-11-11,102.61585275373221
2002-11-12,102.45279940395004
2002-11-13,102.41288328572995
2002-11-14,102.39826591001291
2002-11-15,104.73052568980609
2002-11-18,103.75231653731183
2002-11-19,103.07454931549755
2002-11-20,103.46729360662593
2002-11-21,103.89840991798901
2002-11-22,105.35484550406072
2002-11-25,106.70179625742023
2002-11-26,106.31449253952675
2002-11-27,106.63750894912849
2002-11-28,106.37100169304954
2002-11-29,107.40294791529365
2002-12-02,107.60882351907414
2002-12-03,108.03424310764817
2002-12-04,105.7437448643556
2002-12-05,106.16778143071159
2002-12-06,105.24529021639124
2002-12-09,105.69578458741321
2002-12-10,104.65134583825159
2002-12-11,104.43099282307037
2002-12-12,105.12361790603312
2002-12-13,103.81035172396511
2002-12-16,103.31124923856427
2002-12-17,103.37572131475396
2002-12-18,103.74314324061454
2002-12-19,104.32196945041639
2002-12-20,104.49182631513214
2002-12-23,103.29400554904294
2002-12-24,101.9048099782615
2002-12-25,101.54083470228352
2002-12-26,101.50113983437132
2002-12-27,100.212478310526
2002-12-30,97.32302725984412
2002-12-31,97.41437337826859
2003-01-01,97.41437337826859
2003-01-02,98.99582957399421
2003-01-03,100.90128139492867
2003-01-06,101.37796897490858
2003-01-07,101.1299407765619
2003-01-08,102.41498738811585
2003-01-09,100.88857805866697
2003-01-10,100.9036284494672
2003-01-13,103.5983917225835
2003-01-14,104.22119646003628
2003-01-15,104.01729898908518
2003-01-16,103.34222106692746
2003-01-17,101.39938994692837
2003-01-20,101.51209282099174
2003-01-21,101.33185486886664
2003-01-22,101.23667975807619
2003-01-23,101.83902676830434
2003-01-24,100.09401782176192
2003-01-27,97.86178348854956
2003-01-28,98.47137912257972
2003-01-29,97.08605251977941
2003-01-30,98.60304571195059
2003-01-31,98.81242027115879
2003-02-03,99.0049704340968
2003-02-04,98.37113392140236
2003-02-05,98.90950472657853
2003-02-06,97.33043294757809
2003-02-07,95.8048887815414
2003-02-10,95.4728636934046
2003-02-11,95.73204308016825
2003-02-12,96.75102143647337
2003-02-13,94.04209474228189
2003-02-14,93.88555857025878
2003-02-17,97.11022254998495
2003-02-18,97.51676430890112
2003-02-19,96.641345579028
2003-02-20,95.72512550495614
2003-02-21,95.68206678699813
2003-02-24,96.93937005497773
2003-02-25,95.03318064443808
2003-02-26,94.35151985172634
2003-02-27,94.28642542491075
2003-02-28,93.28146740038204
2003-03-03,94.17039068010808
2003-03-04,92.60814526883256
2003-03-05,90.08867857096415
2003-03-06,88.83214396597965
2003-03-07,86.90137080342176
2003-03-10,85.6537048605715
2003-03-11,84.66975837945965
2003-03-12,85.10913904455974
2003-03-13,86.52486276321669
2003-03-14,89.01719079984422
2003-03-17,86.9945779691735
2003-03-18,89.99842670335833
2003-03-19,90.52300446868563
2003-03-20,93.22628447520411
2003-03-21,94.15159690442297
2003-03-24,92.29485482503384
2003-03-25,90.90551236447219
2003-03-26,91.4599196344504
2003-03-27,90.61018329701328
2003-03-28,90.36229301202529
2003-03-31,86.58530893409034
2003-04-01,86.66869461081905
2003-04-02,87.84949530106164
2003-04-03,88.61849026740767
2003-04-04,90.92159865299226
2003-04-07,93.83490559997954
2003-04-08,93.35120437597844
2003-04-09,91.6673335380786
2003-04-10,91.87231644086455
2003-04-11,93.03402184279197
2003-04-14,92.81005951608286
2003-04-15,93.93388738888868
2003-04-16,94.88369979317599
2003-04-17,94.17733166841396
2003-04-18,95.07987218264401
2003-04-21,94.92934741865548
2003-04-22,92.01238516174408
2003-04-23,91.21711623778705
2003-04-24,88.36302763773091
2003-04-25,85.82832093334733
2003-04-28,86.63880199231926
2003-04-29,89.58260541996489
2003-04-30,88.15580577396368
2003-05-01,87.3920787598633
2003-05-02,87.74383494564673
2003-05-05,88.10065864284925
2003-05-06,88.1429989038047
2003-05-07,89.49526885578508
2003-05-08,88.33430423926602
2003-05-09,88.03140029126222
2003-05-12,89.04707075737542
2003-05-13,88.71222103050862
2003-05-14,88.64791856881574
2003-05-15,89.64007870867079
2003-05-16,88.15953727188248
2003-05-19,86.27439781530099
2003-05-20,86.85951594759699
2003-05-21,86.5253633150507
2003-05-22,87.1541857545769
2003-05-23,87.87959798065006
2003-05-26,88.67039817856431
2003-05-27,88.05708996793281
2003-05-28,90.46015920392071
2003-05-29,90.22779396110847
2003-05-30,90.58199995091368
2003-06-02,92.96791559318284
2003-06-03,92.54423361759675
2003-06-04,93.6058646586881
2003-06-05,93.25878935040375
2003-06-06,94.54464625954472
2003-06-09,95.22282582185083
2003-06-10,95.68048088010438
2003-06-11,95.16570417614949
2003-06-12,96.50033639397685
2003-06-13,96.9392064371064
2003-06-16,96.23720635661667
2003-06-17,98.54499472662287
2003-06-18,99.61497911688559
2003-06-19,100.52982281159555
2003-06-20,100.9456859613172
2003-06-23,99.97683440601796
2003-06-24,98.78906315949165
2003-06-25,99.36571682314452
2003-06-26,100.28799913547599
2003-06-27,100.89303866259496
2003-06-30,99.36943333022857
2003-07-01,99.7292961828534
2003-07-02,101.91920059551357
2003-07-03,102.50969027155676
2003-07-04,103.58518882969511
2003-07-07,107.06445711907733
2003-07-08,108.21778512747146
2003-07-09,107.98772732633914
2003-07-10,106.96881189956659
2003-07-11,107.51989682622724
2003-07-14,110.02301260885466
2003-07-15,110.11539697868022
2003-07-16,110.52174854207527
2003-07-17,109.391723893722
2003-07-18,107.8448218959675
2003-07-21,106.36285497243318
2003-07-22,106.20133083478561
2003-07-23,105.24047017407119
2003-07-24,106.1236606873359
2003-07-25,106.32654959535213
2003-07-28,107.99896072680374
2003-07-29,107.72235375628074
2003-07-30,107.65873378899236
2003-07-31,109.11119489579696
2003-08-01,110.42766385493653
2003-08-04,108.8824799205581
2003-08-05,107.2640415931447
2003-08-06,105.70672029446013
2003-08-07,105.95141509089022
2003-08-08,106.67995289305273
2003-08-11,107.61968199203424
2003-08-12,108.36166415426132
2003-08-13,110.58103409775813
2003-08-14,112.0750384869383
2003-08-15,112.32239487532965
2003-08-18,113.9715577724584
2003-08-19,115.03143503805296
2003-08-20,115.04127073658627
2003-08-21,119.18260592824846
2003-08-22,121.06409487097055
2003-08-25,120.36787884101446
2003-08-26,118.53219555389467
2003-08-27,118.4027994139159
2003-08-28,117.60526606059167
2003-08-29,118.62391929192158
2003-09-01,120.00406449274848
2003-09-02,121.280900832736
2003-09-03,122.4518710063372
2003-09-04,121.74235210219481
2003-09-05,120.1249454883216
2003-09-08,119.74039586689915
2003-09-09,117.83885294021236
2003-09-10,116.59019115268948
2003-09-11,117.29948168204976
2003-09-12,116.30747966678962
2003-09-15,115.34610377871667
2003-09-16,117.46485529420107
2003-09-17,116.77172891888733
2003-09-18,115.6551990677608
2003-09-19,114.3656248399804
2003-09-22,111.98346452725524
2003-09-23,112.84523398094115
2003-09-24,114.69094820432957
2003-09-25,113.28410387973317
2003-09-26,112.62368282510559
2003-09-29,111.76460118022126
2003-09-30,110.95892899362593
2003-10-01,110.35276021229204
2003-10-02,112.54614219661077
2003-10-03,113.74787697222578
2003-10-06,114.57118713372927
2003-10-07,114.36713606854207
2003-10-08,114.34888322868512
2003-10-09,117.23003788605583
2003-10-10,118.57212892546627
2003-10-13,120.54799446181332
2003-10-14,118.98335958573075
2003-10-15,119.37383654505769
2003-10-16,120.23172460671657
2003-10-17,120.81707321875159
2003-10-20,121.60683799757372
2003-10-21,121.26850373223553
2003-10-22,120.23295448312483
2003-10-23,117.15105228082376
2003-10-24,116.45622745659192
2003-10-27,117.82587886665493
2003-10-28,120.63416518369407
2003-10-29,121.01141922060059
2003-10-30,121.65100666921549
2003-10-31,121.87925215454321
2003-11-03,124.80028440539931
2003-11-04,125.67392996894115
2003-11-05,127.00936294275797
2003-11-06,125.34782197021873
2003-11-07,125.84944188374779
2003-11-10,125.02358548446362
2003-11-11,123.22450247285681
2003-11-12,122.75571071625039
2003-11-13,124.2294808086009
2003-11-14,123.35351087444363
2003-11-17,120.54932268166424
2003-11-18,119.76996447218731
2003-11-19,116.30516669931505
2003-11-20,115.34546823680596
2003-11-21,115.21321149115487
2003-11-24,115.70182202784089
2003-11-25,116.87695381110592
2003-11-26,117.0150110831855
2003-11-27,116.72313382105013
2003-11-28,117.6425798746043
2003-12-01,120.04206047008128
2003-12-02,119.0894062002314
2003-12-03,119.13049242760663
2003-12-04,119.29140985819531
2003-12-05,117.54971479408482
2003-12-08,116.754245873843
2003-12-09,118.3007013401489
2003-12-10,118.49422403438066
2003-12-11,120.01683792397502
2003-12-12,120.13334091757564
2003-12-15,120.54506092830633
2003-12-16,118.71179721297248
2003-12-17,116.74752761028644
2003-12-18,118.19859208371355
2003-12-19,119.34597684856263
2003-12-22,119.3061260863133
2003-12-23,119.09579254783448
2003-12-24,118.63276726093481
2003-12-25,118.66844916424077
2003-12-26,118.72647659665085
2003-12-29,119.00407449962479
2003-12-30,120.62567292722792
2003-12-31,120.73967986597862
2004-01-01,120.73967986597862
2004-01-02,123.77131705622116
2004-01-05,124.81992367586462
2004-01-06,123.71165743110394
2004-01-07,123.94024710094739
2004-01-08,124.09247282327402
2004-01-09,124.52206874058412
2004-01-12,125.30896535700094
2004-01-13,124.82880499478419
2004-01-14,126.21889641350798
2004-01-15,125.78613136154961
2004-01-16,127.80300151087249
2004-01-19,129.23080660072313
2004-01-20,127.9939237166188
2004-01-21,128.11134966065157
2004-01-22,127.33050099091552
2004-01-23,127.7474023070729
2004-01-26,128.78581195917081
2004-01-27,129.0506428590555
2004-01-28,128.6372033717596
2004-01-29,128.76774911597855
2004-01-30,128.18225496175145
2004-02-02,127.22459881942551
2004-02-03,125.33431917077343
2004-02-04,125.11188211962825
2004-02-05,125.1686064399942
2004-02-06,125.82182015915781
2004-02-09,128.91520873555467
2004-02-10,128.83648030133892
2004-02-11,129.54824251197414
2004-02-12,128.27675671200817
2004-02-13,130.13253049411455
2004-02-16,130.41323021279112
2004-02-17,130.99394519841297
2004-02-18,130.9090201906738
2004-02-19,131.9438462397643
2004-02-20,132.7033197809257
2004-02-23,132.13900009700163
2004-02-24,130.1807810527361
2004-02-25,131.62630145116614
2004-02-26,133.6872972902035
2004-02-27,134.91946775058767
2004-03-01,135.71288170630874
2004-03-02,138.72957548413197
2004-03-03,139.14308715136707
2004-03-04,139.91870331513414
2004-03-05,136.53260935817337
2004-03-08,137.12814163119495
2004-03-09,136.7140331083176
2004-03-10,136.62775790811304
2004-03-11,135.18730702677126
2004-03-12,133.64340993143813
2004-03-15,132.69098336532033
2004-03-16,131.25849808943883
2004-03-17,134.8284650762073
2004-03-18,133.96262495337848
2004-03-19,135.13328889123707
2004-03-22,130.7847643857694
2004-03-23,131.09845348860378
2004-03-24,132.947417640992
2004-03-25,131.62433081607534
2004-03-26,132.7466872650486
2004-03-29,134.29113018679283
2004-03-30,134.77995421235627
2004-03-31,134.98591680099165
2004-04-01,134.42478247378844
2004-04-02,137.65630277888016
2004-04-05,140.09323065936775
2004-04-06,140.1850723496121
2004-04-07,139.52371352468165
2004-04-08,140.92331542579942
2004-04-09,139.99641581637997
2004-04-12,141.99937422689104
2004-04-13,143.84872443182104
2004-04-14,141.90860191717567
2004-04-15,140.6454032085592
2004-04-16,138.6909885733281
2004-04-19,139.03406332409656
2004-04-20,141.05914299172616
2004-04-21,140.96078193723687
2004-04-22,139.9289937935373
2004-04-23,141.68506454413279
2004-04-26,139.1409776633063
2004-04-27,138.28324114208763
2004-04-28,137.68025225724674
2004-04-29,131.75732625111058
2004-04-30,129.00695855325074
2004-05-03,129.21776761053442
2004-05-04,129.91972851247536
2004-05-05,128.40540614619314
2004-05-06,127.95391358140017
2004-05-07,129.8209181189762
2004-05-10,123.07385481479052
2004-05-11,124.04242930589349
2004-05-12,125.80029301430747
2004-05-13,123.700831446643
2004-05-14,120.5517996265436
2004-05-17,113.84117775206889
2004-05-18,116.27034704861157
2004-05-19,121.69274074322016
2004-05-20,121.27796022860842
2004-05-21,123.17834662422491
2004-05-24,124.58227068011851
2004-05-25,122.15060212651615
2004-05-26,122.69061704620856
2004-05-27,123.34664881500623
2004-05-28,125.11454467398289
2004-05-31,123.95418349911169
2004-06-01,124.23040369620664
2004-06-02,122.52642708163091
2004-06-03,119.21543795257861
2004-06-04,120.05257570668327
2004-06-07,123.52072369057643
2004-06-08,124.19208807681079
2004-06-09,125.25693757062238
2004-06-10,123.87360195488688
2004-06-11,122.54059529716716
2004-06-14,119.65198609689145
2004-06-15,120.93698286771264
2004-06-16,121.88978819318503
2004-06-17,122.0923340470458
2004-06-18,119.0807766951955
2004-06-21,119.93191166968492
2004-06-22,119.53523024854483
2004-06-23,120.07877511498474
2004-06-24,122.13605222905564
2004-06-25,124.16267624699192
2004-06-28,122.7875545695809
2004-06-29,123.65493551634913
2004-06-30,124.00622410434787
2004-07-01,124.24344482640407
2004-07-02,121.48788297552355
2004-07-05,121.9001792442307
2004-07-06,123.08074701776876
2004-07-07,122.91540657847882
2004-07-08,120.79199279162451
2004-07-09,121.6796104427772
2004-07-12,121.49697498546668
2004-07-13,121.9586762092603
2004-07-14,119.67173704141716
2004-07-15,119.10649243163697
2004-07-16,119.0943052043711
2004-07-19,120.65841390361898
2004-07-20,119.6271891071844
2004-07-21,122.86991430170428
2004-07-22,121.23806617075591
