Date,ZHONG HUA VALUE
2001-05-08,103.11544590768234
2001-05-09,104.1165040761716
2001-05-10,104.66673567026383
2001-05-11,106.60531174219619
2001-05-14,104.08941637259531
2001-05-15,104.23197602588297
2001-05-16,104.82260998174468
2001-05-17,106.6731209003426
2001-05-18,106.54286920862955
2001-05-21,108.79416899433299
2001-05-22,111.17949063149935
2001-05-23,111.97311896748205
2001-05-24,111.7568197295128
2001-05-25,111.16933937561156
2001-05-28,111.43889686613046
2001-05-29,111.00681116773778
2001-05-30,109.1756409832528
2001-05-31,108.4564737575987
2001-06-01,108.98618488274285
2001-06-04,110.92882402037297
2001-06-05,113.02427027687546
2001-06-06,113.14691162036546
2001-06-07,113.51469204995426
2001-06-08,114.1030027782196
2001-06-11,113.98521621705808
2001-06-12,111.72763723108606
2001-06-13,109.64593850447918
2001-06-14,105.52823058640044
2001-06-15,103.45745623065721
2001-06-18,103.09913867372376
2001-06-19,104.38297541903512
2001-06-20,104.39022923399068
2001-06-21,105.76766536073504
2001-06-22,104.94563988515439
2001-06-25,104.13785030641192
2001-06-26,103.60784291468198
2001-06-27,104.1978968329812
2001-06-28,103.67876895132267
2001-06-29,105.01232428509162
2001-07-02,105.04819136033977
2001-07-03,105.6923010451029
2001-07-04,106.30347912811139
2001-07-05,106.24973702923023
2001-07-06,105.28659523114996
2001-07-09,102.02124117198305
2001-07-10,102.45626708526761
2001-07-11,101.39278860337969
2001-07-12,104.02890790440317
2001-07-13,103.7972090558482
2001-07-16,102.63841447739918
2001-07-17,101.37954991879246
2001-07-18,99.1339781536408
2001-07-19,98.47369355878104
2001-07-20,98.65333827111249
2001-07-23,98.65271559988234
2001-07-24,97.6849071095947
2001-07-25,97.13189954684533
2001-07-26,96.43867757063249
2001-07-27,97.51514196092208
2001-07-30,96.6272845690032
2001-07-31,98.52959782853954
2001-08-01,99.06742885779013
2001-08-02,97.6506803436441
2001-08-03,95.64459004616667
2001-08-06,94.47802543335574
2001-08-07,93.60435050822515
2001-08-08,92.00360073509697
2001-08-09,89.32196022380595
2001-08-10,90.23674659426601
2001-08-13,89.55622608574937
2001-08-14,91.54585339250515
2001-08-15,91.03344164471322
2001-08-16,89.5658048090678
2001-08-17,90.5343296532323
2001-08-20,90.60392020887869
2001-08-21,91.2723552595354
2001-08-22,89.64034387318101
2001-08-23,90.01419323711146
2001-08-24,88.91616994257919
2001-08-27,89.72271881455056
2001-08-28,88.85161728478458
2001-08-29,88.5993560887786
2001-08-30,88.71322580140382
2001-08-31,88.42608022822914
2001-09-03,88.61312061959877
2001-09-04,90.63462776706551
2001-09-05,89.31515576413736
2001-09-06,86.63942399700751
2001-09-07,82.81606409996756
2001-09-10,83.33566825972184
2001-09-11,83.10554056491144
2001-09-12,75.79893763501586
2001-09-13,76.865108300698
2001-09-14,74.64840294987752
2001-09-17,70.49485603336892
2001-09-18,68.97366133417694
2001-09-19,69.44384918090277
2001-09-20,68.7700811517117
2001-09-21,67.01849977773097
2001-09-24,69.02966106397626
2001-09-25,68.1571341911027
2001-09-26,67.74653819823035
2001-09-27,70.15430314200344
2001-09-28,72.08518820798758
2001-10-01,71.69937469512249
2001-10-02,71.66577696114335
2001-10-03,72.422764264084
2001-10-04,75.6757213078145
2001-10-05,75.14948493497803
2001-10-08,72.8483812424077
2001-10-09,75.51056051837332
2001-10-10,76.27796249503095
2001-10-11,78.02263461345277
2001-10-12,75.33372964514858
2001-10-15,74.67669810559507
2001-10-16,75.28711772864465
2001-10-17,76.62513502852808
2001-10-18,74.38153260923332
2001-10-19,74.81036104718955
2001-10-22,74.73630183131662
2001-10-23,77.26889345536999
2001-10-24,76.99304105697314
2001-10-25,76.59034088970213
2001-10-26,78.15644926953453
2001-10-29,75.45376275065492
2001-10-30,75.0418668450084
2001-10-31,76.3539584571958
2001-11-01,75.77535665535694
2001-11-02,75.5712449646293
2001-11-05,77.87193762983746
2001-11-06,77.45197077300946
2001-11-07,76.32897585689791
2001-11-08,79.00790678774456
2001-11-09,80.48131319908222
2001-11-12,80.89638227636271
2001-11-13,81.85837791893772
2001-11-14,83.80913983091672
2001-11-15,85.81223588724107
2001-11-16,85.44583070725608
2001-11-19,85.94178430212119
2001-11-20,85.627815070515
2001-11-21,87.1806407809271
2001-11-22,87.14148732567665
2001-11-23,88.2166244028051
2001-11-26,88.43284415925315
2001-11-27,87.01659248326014
2001-11-28,84.63845846686878
2001-11-29,85.45464410786757
2001-11-30,85.7975216478589
2001-12-03,86.4662459281723
2001-12-04,89.01081898730715
2001-12-05,92.69800242217917
2001-12-06,92.6474860515936
2001-12-07,93.31590887051514
2001-12-10,93.60738775774492
2001-12-11,92.25815521231351
2001-12-12,92.74769935648857
2001-12-13,90.04211987865195
2001-12-14,89.18999214817549
2001-12-17,89.0720832613867
2001-12-18,89.97676685427572
2001-12-19,91.12013796315448
2001-12-20,91.9897425298337
2001-12-21,90.11767978399484
2001-12-24,91.25110957523313
2001-12-25,91.26346443221979
2001-12-26,91.2068739207651
2001-12-27,91.67653814588951
2001-12-28,92.7558945744708
2001-12-31,92.05958704895274
2002-01-01,92.05958704895274
2002-01-02,90.59249280914551
2002-01-03,91.2775965963603
2002-01-04,94.0281967550542
2002-01-07,97.08753251335075
2002-01-08,96.59390158743909
2002-01-09,95.57855204128164
2002-01-10,93.73370420256876
2002-01-11,92.44477711867611
2002-01-14,92.01078742687109
2002-01-15,90.58081116307146
2002-01-16,90.65655207023737
2002-01-17,91.93088737496394
2002-01-18,91.36433050483556
2002-01-21,92.67758397260378
2002-01-22,91.08304457303609
2002-01-23,90.50959320762509
2002-01-24,91.01470398814507
2002-01-25,92.75955668013754
2002-01-28,93.2669663023881
2002-01-29,95.35648174163919
2002-01-30,93.0170710623805
2002-01-31,92.9019350008745
2002-02-01,91.40733400123986
2002-02-04,91.48301295228536
2002-02-05,90.24318327844456
2002-02-06,90.51103064983263
2002-02-07,88.96908778536313
2002-02-08,88.65842819802606
2002-02-11,90.19647110406375
2002-02-12,90.32396426696056
2002-02-13,90.73406254167178
2002-02-14,90.96866566821598
2002-02-15,91.33009252827019
2002-02-18,93.1771328156008
2002-02-19,90.87740400118584
2002-02-20,91.0634119127652
2002-02-21,91.23411808629808
2002-02-22,89.24808138600568
2002-02-25,87.42872059704355
2002-02-26,86.69783377721893
2002-02-27,88.23141869184596
2002-02-28,86.53121961155037
2002-03-01,85.99046590714582
2002-03-04,88.04564680594959
2002-03-05,90.80511837819955
2002-03-06,89.8768683391131
2002-03-07,90.68378933977692
2002-03-08,91.15122336817747
2002-03-11,92.09293859298222
2002-03-12,92.41360459486977
2002-03-13,91.57761245374142
2002-03-14,91.13608397021
2002-03-15,90.3593472230979
2002-03-18,90.62783960316285
2002-03-19,90.34808873560375
2002-03-20,89.22397352840021
2002-03-21,87.60976474924377
2002-03-22,88.23244701129825
2002-03-25,88.83552009964367
2002-03-26,88.51263706198581
2002-03-27,90.60502807943688
2002-03-28,90.72805371831824
2002-03-29,90.71955100104867
2002-04-01,89.9897977868291
2002-04-02,88.54034477798972
2002-04-03,88.03561877615739
2002-04-04,88.37556626592269
2002-04-05,88.70815621811924
2002-04-08,88.13998569323046
2002-04-09,88.0283349940837
2002-04-10,87.13573426730959
2002-04-11,87.22567252122747
2002-04-12,87.84836878019969
2002-04-15,88.11309073571707
2002-04-16,88.25089229064999
2002-04-17,90.36778627830562
2002-04-18,91.29127404437804
2002-04-19,92.11780082830488
2002-04-22,91.69525712166202
2002-04-23,93.07578115827435
2002-04-24,93.92666763173197
2002-04-25,92.71238425642542
2002-04-26,92.5079373198005
2002-04-29,92.17204258721688
2002-04-30,93.56264716564515
2002-05-01,93.03846282868668
2002-05-02,96.31924072906467
2002-05-03,94.74089469666612
2002-05-06,94.11934216873142
2002-05-07,94.79617043456486
2002-05-08,94.24555838843703
2002-05-09,93.73852612264335
2002-05-10,93.21769196248145
2002-05-13,93.9849303659107
2002-05-14,94.43917205033382
2002-05-15,95.34613404434906
2002-05-16,95.39670915076579
2002-05-17,94.92167985647679
2002-05-20,94.88623280752282
2002-05-21,93.67318533495056
2002-05-22,92.91660527003143
2002-05-23,92.1690745716326
2002-05-24,91.85912801194797
2002-05-27,91.78229426732725
2002-05-28,90.64504718349457
2002-05-29,89.02383016207499
2002-05-30,87.61536874791692
2002-05-31,87.10058811508955
2002-06-03,86.88577574709466
2002-06-04,86.24153098365265
2002-06-05,87.7434580847094
2002-06-06,87.05289212371295
2002-06-07,87.08036729781115
2002-06-10,87.49843607364414
2002-06-11,87.0550067321558
2002-06-12,86.22680667490971
2002-06-13,86.38905596235189
2002-06-14,85.04119015681276
2002-06-17,84.1460662509479
2002-06-18,83.2316131679039
2002-06-19,80.50663869860236
2002-06-20,80.56487049984614
2002-06-21,79.43845809916908
2002-06-24,79.34312630552628
2002-06-25,79.2192918571204
2002-06-26,75.83439125063825
2002-06-27,77.56580879589269
2002-06-28,77.39750248581333
2002-07-01,77.4129590359779
2002-07-02,76.76319676062695
2002-07-03,78.35882594342007
2002-07-04,79.90538604541483
2002-07-05,80.86674752071781
2002-07-08,79.38074384505649
2002-07-09,78.87159704232752
2002-07-10,79.1358846831651
2002-07-11,77.31737097596208
2002-07-12,78.10411331688661
2002-07-15,76.61291987058222
2002-07-16,74.96502384811356
2002-07-17,74.11845575884962
2002-07-18,74.47794980061475
2002-07-19,72.95547967393483
2002-07-22,71.22201254551013
2002-07-23,74.35179920886911
2002-07-24,72.03985209510466
2002-07-25,70.28026834834768
2002-07-26,69.78766921811611
2002-07-29,72.29418439375571
2002-07-30,73.05547915275851
2002-07-31,74.07018639036198
2002-08-01,72.89052557946792
2002-08-02,71.03449583216467
2002-08-05,69.35410744864292
2002-08-06,69.13514205192915
2002-08-07,70.76137728647676
2002-08-08,70.60869767188818
2002-08-09,69.67858221896208
2002-08-12,67.99016764533032
2002-08-13,69.21368868052144
2002-08-14,67.52443112494534
2002-08-15,69.67200277791544
2002-08-16,69.7192905604953
2002-08-19,69.91558954407974
2002-08-20,71.64822759367203
2002-08-21,71.96118561247168
2002-08-22,72.87692999355383
2002-08-23,72.40262307278877
2002-08-26,72.18378771669065
2002-08-27,70.62642690478896
2002-08-28,69.81374473702967
2002-08-29,69.02279027010213
2002-08-30,69.3890849365683
2002-09-02,68.32351301073226
2002-09-03,67.16579386217244
2002-09-04,67.81981256926652
2002-09-05,67.1321201058762
2002-09-06,67.5774244949739
2002-09-09,67.5470784088544
2002-09-10,69.19254922703074
2002-09-11,69.37614172647518
2002-09-12,69.290855795913
2002-09-13,67.55704060545735
2002-09-16,66.11834229295378
2002-09-17,67.83305374159005
2002-09-18,65.7585832412526
2002-09-19,65.26755136197835
2002-09-20,64.09367419553958
2002-09-23,63.54792995257607
2002-09-24,63.04460159403127
2002-09-25,63.05067684401976
2002-09-26,64.63153263051865
2002-09-27,65.01296914947551
2002-09-30,62.259586360128694
2002-10-01,62.49514549844329
2002-10-02,61.92708530179221
2002-10-03,60.28135490116384
2002-10-04,60.47950373882363
2002-10-07,59.441163467485374
2002-10-08,59.9006138826476
2002-10-09,59.59919114438598
2002-10-10,58.44273158258222
2002-10-11,59.02839167238799
2002-10-14,58.966458566978154
2002-10-15,62.12847561101136
2002-10-16,62.99698729146254
2002-10-17,65.1544684226921
2002-10-18,66.01127391211159
2002-10-21,65.31901398669385
2002-10-22,65.01092260580505
2002-10-23,67.1435050337191
2002-10-24,67.46209466893089
2002-10-25,67.30165667462674
2002-10-28,68.1715713560178
2002-10-29,65.68639220991115
2002-10-30,65.22840987243485
2002-10-31,64.23253292482977
2002-11-01,63.54517175585474
2002-11-04,66.15826771888831
2002-11-05,65.12672392728693
2002-11-06,65.65630612311374
2002-11-07,65.70923930759253
2002-11-08,65.18410842922427
2002-11-11,63.979157623953505
2002-11-12,63.992151157186164
2002-11-13,64.0486927742199
2002-11-14,65.43358746080992
2002-11-15,66.73787617604141
2002-11-18,65.95270746970749
2002-11-19,66.08029875339558
2002-11-20,66.66066924123798
2002-11-21,66.93593352691269
2002-11-22,67.58927941725575
2002-11-25,68.542111233414
2002-11-26,67.89840868599445
2002-11-27,67.75194568622842
2002-11-28,68.95560741346789
2002-11-29,68.64279325879525
2002-12-02,69.61507570130873
2002-12-03,69.40470459010564
2002-12-04,67.23255535845823
2002-12-05,67.1700355080941
2002-12-06,66.66020800304196
2002-12-09,65.71711116107808
2002-12-10,65.53487914647769
2002-12-11,65.1309386316826
2002-12-12,64.77749529619979
2002-12-13,64.22644160847143
2002-12-16,64.43814700732437
2002-12-17,64.13730009204839
2002-12-18,63.02077008976425
2002-12-19,63.10168127890716
2002-12-20,63.63962624222997
2002-12-23,63.407822989609144
2002-12-24,62.98614463790218
2002-12-25,62.97947481175951
2002-12-26,62.80133762321033
2002-12-27,61.463921799579644
2002-12-30,59.82773542961139
2002-12-31,60.033660649038374
2003-01-01,60.033660649038374
2003-01-02,60.901760041496836
2003-01-03,62.46434235946282
2003-01-06,62.246955540411285
2003-01-07,62.36321209393156
2003-01-08,63.11127626386817
2003-01-09,62.99138304459484
2003-01-10,63.102140245223175
2003-01-13,63.910898203377315
2003-01-14,63.42538750564991
2003-01-15,63.85614250012305
2003-01-16,63.09116436170781
2003-01-17,61.57801943679098
2003-01-20,61.10371106613666
2003-01-21,61.40515481762006
2003-01-22,61.431723775540696
2003-01-23,61.35900474036842
2003-01-24,60.528351670866336
2003-01-27,59.3318151651711
2003-01-28,59.80444657519706
2003-01-29,59.34478132181159
2003-01-30,60.25441187877684
2003-01-31,60.35901765138983
2003-02-03,60.35825040879614
2003-02-04,59.52996639747558
2003-02-05,59.42709169386307
2003-02-06,59.20798367921887
2003-02-07,59.18793051690051
2003-02-10,59.969506020101846
2003-02-11,60.19722160913397
2003-02-12,61.373395114963806
2003-02-13,59.55934125581826
2003-02-14,59.599980037516104
2003-02-17,61.34334963266905
2003-02-18,61.80676388430677
2003-02-19,61.759651082505954
2003-02-20,60.689238914376936
2003-02-21,59.736337342918844
2003-02-24,59.71486574100054
2003-02-25,58.98521071256251
2003-02-26,58.57375206421802
2003-02-27,59.004254355076405
2003-02-28,58.95108687022059
2003-03-03,59.43170815242806
2003-03-04,58.354893536597004
2003-03-05,57.63731892782311
2003-03-06,56.33158100773152
2003-03-07,55.182975105140095
2003-03-10,54.09678022458382
2003-03-11,54.0659797025296
2003-03-12,54.5585008683692
2003-03-13,54.89637186929779
2003-03-14,56.55907633649193
2003-03-17,56.06944837120634
2003-03-18,57.52731831581338
2003-03-19,59.59076525795789
2003-03-20,59.607203515488415
2003-03-21,59.60678787571207
2003-03-24,58.286699015292925
2003-03-25,57.919824372567156
2003-03-26,58.018392605218004
2003-03-27,56.809114042240644
2003-03-28,56.92338053975224
2003-03-31,54.09467926371266
2003-04-01,54.04933001702124
2003-04-02,55.06311572801719
2003-04-03,54.839872657204694
2003-04-04,56.20401015806072
2003-04-07,57.26825152183943
2003-04-08,55.79774803603499
2003-04-09,54.11520591353932
2003-04-10,53.48220750100954
2003-04-11,54.24344264713397
2003-04-14,53.030882906281505
2003-04-15,53.55287703394187
2003-04-16,53.41023273568511
2003-04-17,52.61162865855293
2003-04-18,52.59908539344493
2003-04-21,52.800791668986214
2003-04-22,52.04401080440189
2003-04-23,51.27310826400336
2003-04-24,50.68494870118831
2003-04-25,50.96613187216788
2003-04-28,51.72754799805067
2003-04-29,53.88574619032292
2003-04-30,52.81567921072803
2003-05-01,52.33566861332801
2003-05-02,53.04125251479601
2003-05-05,53.84588697596123
2003-05-06,53.2957627827791
2003-05-07,52.79286917057804
2003-05-08,52.34568685301736
2003-05-09,52.784145904063394
2003-05-12,53.54937742370105
2003-05-13,54.124090938050564
2003-05-14,54.000433837702325
2003-05-15,54.354137335099864
2003-05-16,53.84886786020436
2003-05-19,52.956154946557064
2003-05-20,53.020173306960906
2003-05-21,53.1169242217819
2003-05-22,54.050741599029514
2003-05-23,54.6597054494964
2003-05-26,56.03314527519154
2003-05-27,55.2282686748925
2003-05-28,56.21287520820848
2003-05-29,55.39265914148931
2003-05-30,55.74757194014753
2003-06-02,57.131514251463976
2003-06-03,57.238908692508446
2003-06-04,57.4252057190898
2003-06-05,56.57649430689089
2003-06-06,57.56660597150089
2003-06-09,57.62960993176483
2003-06-10,57.98099348213357
2003-06-11,57.684109347165965
2003-06-12,58.28469552044733
2003-06-13,58.60638195071841
2003-06-16,58.1596272105868
2003-06-17,58.856646560255676
2003-06-18,58.966537335009214
2003-06-19,59.13542196379431
2003-06-20,59.29125289060078
2003-06-23,58.72252595648182
2003-06-24,58.142034304176576
2003-06-25,58.16784824069442
2003-06-26,59.171922080581815
2003-06-27,59.50496989553757
2003-06-30,58.58036046034722
2003-07-01,58.01071243727448
2003-07-02,58.38321542242118
2003-07-03,58.53579176839635
2003-07-04,58.67160674040715
2003-07-07,60.970028411026334
2003-07-08,61.99483489378296
2003-07-09,62.74438167207513
2003-07-10,62.29536523263049
2003-07-11,62.019022899058264
2003-07-14,63.819288626355196
2003-07-15,64.13043820205415
2003-07-16,64.85818907961601
2003-07-17,64.16343309706512
2003-07-18,64.74357723597161
2003-07-21,63.902756534422345
2003-07-22,62.92518463257394
2003-07-23,61.32385995804379
2003-07-24,61.41664116043699
2003-07-25,61.161494204275144
2003-07-28,62.82125465069329
2003-07-29,63.29151150552842
2003-07-30,63.29540105869506
2003-07-31,64.68583976307661
2003-08-01,65.92343107693462
2003-08-04,65.84554576369554
2003-08-05,65.12626767876439
2003-08-06,63.29713259479731
2003-08-07,62.524051373098025
2003-08-08,63.047434854013716
2003-08-11,64.19591348602721
2003-08-12,65.49909888265833
2003-08-13,66.30031146240641
2003-08-14,67.05204716048412
2003-08-15,67.04249042759422
2003-08-18,68.98485362682581
2003-08-19,69.27419234012736
2003-08-20,69.52890285470369
2003-08-21,72.09218909834208
2003-08-22,74.67187744476195
2003-08-25,74.1825042513973
2003-08-26,73.71609038575589
2003-08-27,73.5010334876915
2003-08-28,73.94089713352652
2003-08-29,74.91720101780716
2003-09-01,76.11245617372127
2003-09-02,77.04494320808749
2003-09-03,79.0707843027062
2003-09-04,78.66710514749029
2003-09-05,77.4560798863182
2003-09-08,76.91301831452992
2003-09-09,74.76934473663418
2003-09-10,72.34129685942757
2003-09-11,73.43962048170143
2003-09-12,72.68666745832765
2003-09-15,73.82462719455239
2003-09-16,74.73670029097792
2003-09-17,74.71752863380898
2003-09-18,73.08396798504556
2003-09-19,70.80434850674226
2003-09-22,69.86585116308169
2003-09-23,71.4905363855738
2003-09-24,74.61178575487494
2003-09-25,73.75407498535664
2003-09-26,74.09530558725149
2003-09-29,72.62094297556416
2003-09-30,72.68620784973439
2003-10-01,72.31236217772097
2003-10-02,75.1980846020188
2003-10-03,76.03050181823133
2003-10-06,76.90216138427351
2003-10-07,75.27434579217838
2003-10-08,74.44519797610808
2003-10-09,76.3100888304808
2003-10-10,77.23116076218223
2003-10-13,78.45844886420616
2003-10-14,77.1705011813112
2003-10-15,78.50664977779971
2003-10-16,78.0736471443426
2003-10-17,78.31313494023911
2003-10-20,78.78490328298042
2003-10-21,78.89313934854405
2003-10-22,77.77377832225464
2003-10-23,74.69825150382646
2003-10-24,74.3570285311093
2003-10-27,74.96075503178652
2003-10-28,77.56071255957451
2003-10-29,77.70832115580336
2003-10-30,77.34140590764548
2003-10-31,78.19246693160068
2003-11-03,79.99769326117288
2003-11-04,79.66113202300963
2003-11-05,79.67306502893007
2003-11-06,78.4419109138428
2003-11-07,78.53483332742653
2003-11-10,77.74044949594231
2003-11-11,76.70896643717747
2003-11-12,75.4333944580256
2003-11-13,76.3628434573217
2003-11-14,75.94271151463656
2003-11-17,74.12601375189489
2003-11-18,72.7735816311364
2003-11-19,71.45483475132998
2003-11-20,71.33805500277272
2003-11-21,70.93269219912514
2003-11-24,71.61448748698275
2003-11-25,72.56246135468484
2003-11-26,72.37027150983818
2003-11-27,72.88945919910664
2003-11-28,74.07116864360314
2003-12-01,75.76360981058893
2003-12-02,74.86232128349295
2003-12-03,74.77728457185063
2003-12-04,74.65065186536675
2003-12-05,74.30240587699478
2003-12-08,72.9954346138219
2003-12-09,74.96047453150317
2003-12-10,74.74747264808127
2003-12-11,76.87150257895523
2003-12-12,76.29667105208495
2003-12-15,75.02470840245702
2003-12-16,73.62305441775091
2003-12-17,72.77590445330372
2003-12-18,73.1464922871798
2003-12-19,74.58714889762776
2003-12-22,74.95650222907727
2003-12-23,74.7992037364625
2003-12-24,74.900873720533
2003-12-25,74.89386463227288
2003-12-26,74.92965434688745
2003-12-29,75.04614167063625
2003-12-30,75.91268881538343
2003-12-31,76.21984230751627
2004-01-01,76.21984230751627
2004-01-02,78.86933607212382
2004-01-05,80.33439366083398
2004-01-06,79.18680896941929
2004-01-07,79.0406963155406
2004-01-08,78.13946919437689
2004-01-09,79.162642716185
2004-01-12,79.46895717277589
2004-01-13,79.4986994166904
2004-01-14,80.75563857779433
2004-01-15,80.82153963207615
2004-01-16,81.46865947723107
2004-01-19,82.87297767036009
2004-01-20,83.91054667787904
2004-01-21,84.92244263635743
2004-01-22,84.3842246332134
2004-01-23,84.54274150184146
2004-01-26,85.39350247117216
2004-01-27,84.75835625648193
2004-01-28,82.31267275983778
2004-01-29,83.02379347532168
2004-01-30,82.64448722859528
2004-02-02,80.52231809511399
2004-02-03,81.1074845190289
2004-02-04,81.2686096968227
2004-02-05,80.41698078879291
2004-02-06,81.58878676029497
2004-02-09,83.79701018134217
2004-02-10,82.86644014166922
2004-02-11,82.66851064193162
2004-02-12,81.71498571796042
2004-02-13,82.40060360909003
2004-02-16,83.19812904932272
2004-02-17,82.96416547361613
2004-02-18,83.31772473393198
2004-02-19,83.80179895562016
2004-02-20,84.50897975689337
2004-02-23,83.94038505250316
2004-02-24,82.88917398999013
2004-02-25,82.58416692555963
2004-02-26,84.0712050958011
2004-02-27,85.54908355354917
2004-03-01,85.40627978967662
2004-03-02,85.69025611185815
2004-03-03,85.68192016482703
2004-03-04,85.50171578765999
2004-03-05,83.43484318111824
2004-03-08,84.74475078694311
2004-03-09,83.61057785031034
2004-03-10,83.88754745853473
2004-03-11,82.27034562240087
2004-03-12,82.27012592334556
2004-03-15,82.0849295911742
2004-03-16,81.77282455130658
2004-03-17,83.50025256616635
2004-03-18,81.1754429500087
2004-03-19,81.87791067479807
2004-03-22,79.81052081008751
2004-03-23,80.63461757559541
2004-03-24,82.30449198457895
2004-03-25,80.96678303035773
2004-03-26,81.39664817035411
2004-03-29,80.32152595210118
2004-03-30,81.94706981337355
2004-03-31,81.62303939150111
2004-04-01,81.37543100228899
2004-04-02,83.7818411125932
2004-04-05,84.7387298401644
2004-04-06,85.38594643898772
2004-04-07,84.58381613305035
2004-04-08,85.14566478182334
2004-04-09,85.12225564672386
2004-04-12,85.37234349336947
2004-04-13,87.09651428452749
2004-04-14,84.27439996384747
2004-04-15,82.8638954729777
2004-04-16,82.0857141355425
2004-04-19,81.55280510346412
2004-04-20,81.70109956481694
2004-04-21,79.82553041993052
2004-04-22,79.48670583146814
2004-04-23,82.01793423865998
2004-04-26,79.54274808296464
2004-04-27,79.28097779683691
2004-04-28,79.99595197781149
2004-04-29,77.87691466628257
2004-04-30,77.1670043012452
2004-05-03,77.52570290925414
2004-05-04,78.09481626591577
2004-05-05,76.62232483442861
2004-05-06,77.62870363232742
2004-05-07,77.98057453877588
2004-05-10,74.61304324063464
2004-05-11,75.34049147812063
2004-05-12,75.27900326704662
2004-05-13,74.72510330286846
2004-05-14,72.98186059091907
2004-05-17,68.95327065845778
2004-05-18,70.11607861898385
2004-05-19,72.91905721879027
2004-05-20,73.12758965150911
2004-05-21,74.83888842233515
2004-05-24,76.32248662436936
2004-05-25,75.90118145049134
2004-05-26,75.9685824437292
2004-05-27,76.94680360419017
2004-05-28,77.54084598295752
2004-05-31,77.60369039041505
2004-06-01,77.10853284774039
2004-06-02,77.34063115059833
2004-06-03,75.2792599387446
2004-06-04,75.64819390360476
2004-06-07,77.74240195054104
2004-06-08,78.1545005587021
2004-06-09,79.04642563934486
2004-06-10,79.53285501674193
2004-06-11,80.4158628043122
2004-06-14,77.46437457948402
2004-06-15,77.25440212003177
2004-06-16,77.96834468303193
2004-06-17,76.75655596582268
2004-06-18,74.13887912182295
2004-06-21,74.44037289046105
2004-06-22,74.46501712958828
2004-06-23,74.77523904627367
2004-06-24,76.50917168819016
2004-06-25,76.9019191725434
2004-06-28,77.03708428803104
2004-06-29,76.85720748416418
2004-06-30,77.71886942898306
2004-07-01,77.81475802277475
2004-07-02,76.89844698204422
2004-07-05,77.61824618254586
2004-07-06,78.36778891060716
2004-07-07,78.24982196573723
2004-07-08,76.6404600189084
2004-07-09,76.85839598001792
2004-07-12,76.56089081535575
2004-07-13,76.2686181540962
2004-07-14,75.2159403541441
2004-07-15,75.56225381743785
2004-07-16,76.27317990220871
2004-07-19,77.37297400987184
2004-07-20,77.68432717396723
2004-07-21,80.3729337032958
2004-07-22,79.33745347169017
2004-07-23,80.43247916573866
2004-07-26,80.06690412590658
