Date,AC PACIFIC VALUE
2000-12-29,100.0
2001-01-01,100.03538583630748
2001-01-02,99.19829899939045
2001-01-03,99.23240277322836
2001-01-04,99.16653743721173
2001-01-05,99.42910358864187
2001-01-08,99.5140534652167
2001-01-09,99.30707475543306
2001-01-10,98.06303185677727
2001-01-11,94.57573302505533
2001-01-12,94.4280663470511
2001-01-15,94.87356497132414
2001-01-16,96.836473357356
2001-01-17,98.68041616191852
2001-01-18,98.31689710794133
2001-01-19,99.58828861682768
2001-01-22,100.12974801554823
2001-01-23,99.49695658163205
2001-01-24,100.3940988808848
2001-01-25,101.20136098319357
2001-01-26,100.48582189477251
2001-01-29,101.45689491429354
2001-01-30,101.21274601055325
2001-01-31,101.49152138823844
2001-02-01,101.20495338464083
2001-02-02,101.07037363967846
2001-02-05,98.8610798573783
2001-02-06,99.4637475966253
2001-02-07,98.87098870407337
2001-02-08,99.55105821915926
2001-02-09,99.33881318091626
2001-02-12,98.93368716905805
2001-02-13,100.26574398289752
2001-02-14,101.03770802508508
2001-02-15,103.41573764062593
2001-02-16,101.39558695672152
2001-02-19,99.67558904034742
2001-02-20,101.9567044333829
2001-02-21,100.6946457231958
2001-02-22,101.86399324106831
2001-02-23,102.79722066269069
2001-02-26,103.54257706253998
2001-02-27,102.18401072163674
2001-02-28,101.21294246381116
2001-03-01,99.47437143806202
2001-03-02,96.07120162578151
2001-03-05,96.64810385944409
2001-03-06,97.76049117433676
2001-03-07,97.99658328877052
2001-03-08,97.77370062549889
2001-03-09,97.5344753841676
2001-03-12,94.97020884036918
2001-03-13,93.94031430699052
2001-03-14,92.80187079178391
2001-03-15,94.30250426053937
2001-03-16,94.77583274376202
2001-03-19,94.81528504112259
2001-03-20,93.92986990495538
2001-03-21,97.9568004266363
2001-03-22,97.11032621665427
2001-03-23,97.52319670389855
2001-03-26,99.8656907413678
2001-03-27,99.37515137654161
2001-03-28,101.7663545501831
2001-03-29,99.55138800301216
2001-03-30,98.03864056817679
2001-04-02,96.76220922281315
2001-04-03,98.0219411939194
2001-04-04,97.15842959370987
2001-04-05,99.05034769439544
2001-04-06,98.44732334080378
2001-04-09,95.30438597643447
2001-04-10,96.13012165728163
2001-04-11,98.3492625076597
2001-04-12,98.90206946080312
2001-04-13,98.72230399995667
2001-04-16,98.93474606725144
2001-04-17,99.18014608450278
2001-04-18,102.74869078610467
2001-04-19,102.5493053419969
2001-04-20,100.45608701920037
2001-04-23,101.33788022220051
2001-04-24,101.41754425610799
2001-04-25,101.85780192219936
2001-04-26,102.32587796612887
2001-04-27,103.45258100058516
2001-04-30,104.58570270835038
2001-05-01,107.15457123065521
2001-05-02,108.13158321762539
2001-05-03,108.70053474665733
2001-05-04,108.09363278636637
2001-05-07,109.02422285029756
2001-05-08,107.44614601619548
2001-05-09,106.6461408976541
2001-05-10,105.9367509607863
2001-05-11,107.12321800929757
2001-05-14,106.02294288136979
2001-05-15,106.06485029447346
2001-05-16,104.24616513636474
2001-05-17,105.93051318353463
2001-05-18,105.60843442795597
2001-05-21,107.27784335558042
2001-05-22,108.32115585367544
2001-05-23,110.24481758918701
2001-05-24,110.80426936664068
2001-05-25,109.88890812901678
2001-05-28,108.29362446917521
2001-05-29,109.99405892718488
2001-05-30,108.06321662325375
2001-05-31,109.17502977586274
2001-06-01,109.03319153289887
2001-06-04,108.9393205698731
2001-06-05,108.67293553100895
2001-06-06,108.96846233771217
2001-06-07,108.97375078547105
2001-06-08,109.22341419041206
2001-06-11,109.05787173774686
2001-06-12,106.27777859829197
2001-06-13,106.14082692322458
2001-06-14,104.63372503323701
2001-06-15,103.61058183165026
2001-06-18,103.09218475255415
2001-06-19,103.0819580946094
2001-06-20,103.31279182881785
2001-06-21,104.54360641823968
2001-06-22,105.0802382482126
2001-06-25,103.81924575505651
2001-06-26,103.98607852834851
2001-06-27,103.7935715791686
2001-06-28,103.93148484043165
2001-06-29,105.78074522465877
2001-07-02,105.24549898042007
2001-07-03,105.60684340686052
2001-07-04,105.01299261496544
2001-07-05,105.26992922748532
2001-07-06,102.3626125562159
2001-07-09,101.22892516724959
2001-07-10,101.58379468966737
2001-07-11,100.09009157324937
2001-07-12,102.45602920692274
2001-07-13,101.54588357530898
2001-07-16,100.95493293394063
2001-07-17,100.17052932047547
2001-07-18,96.8777983294263
2001-07-19,96.85111088517641
2001-07-20,96.48848605606383
2001-07-23,94.14445583561245
2001-07-24,94.1844381152476
2001-07-25,94.69547211176
2001-07-26,95.2474130598807
2001-07-27,95.65600535107075
2001-07-30,94.02852496954833
2001-07-31,95.66661764421224
2001-08-01,96.36244434099241
2001-08-02,98.14175040033291
2001-08-03,96.92112904878708
2001-08-06,97.25467475567626
2001-08-07,98.02936080929949
2001-08-08,98.06028123191913
2001-08-09,94.99438248823296
2001-08-10,94.81679644810302
2001-08-13,93.73164171911762
2001-08-14,96.45388874329267
2001-08-15,96.18320913329245
2001-08-16,95.23141167605355
2001-08-17,94.83707697338792
2001-08-20,94.03092347318713
2001-08-21,95.19778696138694
2001-08-22,95.18690822746126
2001-08-23,95.1394043136524
2001-08-24,94.55096476677157
2001-08-27,95.79022291979884
2001-08-28,95.15358163080914
2001-08-29,94.14193396763146
2001-08-30,92.93570697678271
2001-08-31,92.93207553268957
2001-09-03,91.48984526630558
2001-09-04,94.40389276686076
2001-09-05,93.13550138942813
2001-09-06,92.43414115104984
2001-09-07,90.8139252565128
2001-09-10,88.9390213882328
2001-09-11,89.15444328708685
2001-09-12,83.50081529062567
2001-09-13,84.71440459290353
2001-09-14,85.34822211248026
2001-09-17,81.75286318892262
2001-09-18,82.40125092206866
2001-09-19,83.65648667146185
2001-09-20,83.46675673049448
2001-09-21,81.86373760253628
2001-09-24,81.81993328470314
2001-09-25,81.02813711719693
2001-09-26,80.24570834842324
2001-09-27,79.86028633811088
2001-09-28,82.4780049864888
2001-10-01,82.97848472758353
2001-10-02,83.93770141731578
2001-10-03,82.5611690467403
2001-10-04,84.73445413223999
2001-10-05,83.83929155334097
2001-10-08,83.52037550529886
2001-10-09,82.5631278508022
2001-10-10,81.83770537789421
2001-10-11,84.07677054268123
2001-10-12,84.59708904659598
2001-10-15,84.2434960117285
2001-10-16,84.40858273870082
2001-10-17,85.12563846427965
2001-10-18,83.99482838617334
2001-10-19,84.2923729608803
2001-10-22,84.59720032038433
2001-10-23,85.91792997869982
2001-10-24,86.52690837885983
2001-10-25,86.82204243128425
2001-10-26,86.603901500998
2001-10-29,83.98874334798445
2001-10-30,83.14829448477634
2001-10-31,83.32318959750494
2001-11-01,83.07693602989333
2001-11-02,82.86030499138008
2001-11-05,83.56445831716722
2001-11-06,84.30675948922571
2001-11-07,82.36864775882644
2001-11-08,84.0908161502421
2001-11-09,83.53091932518181
2001-11-12,83.45016739011902
2001-11-13,83.34759977908833
2001-11-14,83.37400584608102
2001-11-15,84.7957512702821
2001-11-16,84.44093731358365
2001-11-19,85.89597732089432
2001-11-20,85.74647121063737
2001-11-21,86.64928615977016
2001-11-22,86.32635163408995
2001-11-23,86.67802910780186
2001-11-26,87.90671831583899
2001-11-27,87.13845560131969
2001-11-28,84.95680151943442
2001-11-29,84.9399987322452
2001-11-30,85.03254365610653
2001-12-03,84.02569694280893
2001-12-04,83.69658453876916
2001-12-05,85.77431818609992
2001-12-06,86.37119254999661
2001-12-07,85.67964015892696
2001-12-10,84.04190218641385
2001-12-11,83.33155830901494
2001-12-12,84.2779586599201
2001-12-13,82.26106717456723
2001-12-14,81.24405567626057
2001-12-17,79.74985864828848
2001-12-18,79.97380445127595
2001-12-19,80.25055396147457
2001-12-20,81.08030016313137
2001-12-21,81.245548323619
2001-12-24,82.02347662644206
2001-12-25,82.11205923993246
2001-12-26,81.51191938851504
2001-12-27,81.8280345822387
2001-12-28,83.56890260220835
2001-12-31,83.06027247288095
2002-01-01,83.06027247288095
2002-01-02,81.69086196514343
2002-01-03,82.33455900734441
2002-01-04,84.81179876731012
2002-01-07,85.81468990131206
2002-01-08,84.21557618705516
2002-01-09,84.30848253945125
2002-01-10,83.21267058182536
2002-01-11,82.91669406743459
2002-01-14,82.64237091655545
2002-01-15,81.6256643602947
2002-01-16,82.14642632212502
2002-01-17,82.15091390046331
2002-01-18,82.74810836911702
2002-01-21,83.27314334940068
2002-01-22,81.65543029942023
2002-01-23,81.32297974059492
2002-01-24,82.32137650009393
2002-01-25,84.53834625259981
2002-01-28,85.91319285280633
2002-01-29,84.9108177920529
2002-01-30,83.58133051633435
2002-01-31,84.35882975994504
2002-02-01,83.25477443657442
2002-02-04,82.39258141990923
2002-02-05,80.98389749455656
2002-02-06,80.66908374601749
2002-02-07,80.99085986844656
2002-02-08,81.32682798480378
2002-02-11,81.54906779318804
2002-02-12,82.94089002964503
2002-02-13,83.66863968471239
2002-02-14,84.93047369723675
2002-02-15,84.79958504732465
2002-02-18,85.33406195523155
2002-02-19,82.87859700053093
2002-02-20,82.47244647465037
2002-02-21,83.94826478560712
2002-02-22,83.38864546595882
2002-02-25,83.5278556361047
2002-02-26,83.37032528792444
2002-02-27,85.45947732200517
2002-02-28,86.14318699201856
2002-03-01,87.31557964888574
2002-03-04,90.83985745774183
2002-03-05,90.80081257794295
2002-03-06,90.6649686511915
