Date,AC ASIA PACIFIC ex JAPAN VALUE
2001-04-23,101.6378746087303
2001-04-24,101.69434468337167
2001-04-25,101.48159445646887
2001-04-26,101.11597536567791
2001-04-27,101.82338575567341
2001-04-30,103.48892999223233
2001-05-01,103.30379882873802
2001-05-02,104.35281871149517
2001-05-03,104.68310121949351
2001-05-04,103.27683423311412
2001-05-07,104.26304797060708
2001-05-08,104.35759719708717
2001-05-09,104.70572640086935
2001-05-10,105.50662140237561
2001-05-11,107.01276065249725
2001-05-14,106.16467297486285
2001-05-15,105.7119252856484
2001-05-16,104.7380910941965
2001-05-17,107.1213255130411
2001-05-18,107.2899080184658
2001-05-21,108.53881588667394
2001-05-22,109.7315629219032
2001-05-23,111.40805163679984
2001-05-24,111.75368655830296
2001-05-25,111.74054368011117
2001-05-28,111.03629284815088
2001-05-29,111.80255857957835
2001-05-30,110.4555096897147
2001-05-31,110.3572452799442
2001-06-01,110.28842621948391
2001-06-04,110.86772919472374
2001-06-05,111.21089408731589
2001-06-06,112.23713156087892
2001-06-07,112.28407955919414
2001-06-08,113.61621187913151
2001-06-11,114.11979734627079
2001-06-12,113.12486614309448
2001-06-13,112.81346882421634
2001-06-14,110.92434850910168
2001-06-15,110.47441307030779
2001-06-18,109.1633561380738
2001-06-19,109.58035088452642
2001-06-20,110.07734253430495
2001-06-21,110.19681677600028
2001-06-22,110.17303182304217
2001-06-25,108.94487707517477
2001-06-26,108.95177442421998
2001-06-27,109.0179590367195
2001-06-28,109.1758909520608
2001-06-29,111.1293301880283
2001-07-02,110.1465355565939
2001-07-03,110.1965196083955
2001-07-04,110.25518247270134
2001-07-05,110.52731661463682
2001-07-06,108.30915842146025
2001-07-09,106.58344276728413
2001-07-10,106.29697915927207
2001-07-11,104.68857316526594
2001-07-12,106.40277239356388
2001-07-13,105.90388707013886
2001-07-16,105.35223108007537
2001-07-17,104.79680985108295
2001-07-18,102.28092693174827
2001-07-19,102.32060612174354
2001-07-20,101.10454962288136
2001-07-23,101.08498778194154
2001-07-24,99.84430259362844
2001-07-25,99.1572603353085
2001-07-26,99.49215647275221
2001-07-27,100.19955827813396
2001-07-30,100.31681032120365
2001-07-31,101.02426887756756
2001-08-01,101.99606619803315
2001-08-02,102.75996656034211
2001-08-03,102.12378895355985
2001-08-06,101.89399546365571
2001-08-07,101.92012200052518
2001-08-08,102.127846723526
2001-08-09,99.90147409253927
2001-08-10,99.89243876337581
2001-08-13,99.58208954007033
2001-08-14,100.65767525974827
2001-08-15,99.86417066564198
2001-08-16,99.72648884998942
2001-08-17,99.65867636644899
2001-08-20,99.05218439997482
2001-08-21,99.63611668512769
2001-08-22,98.96079048611756
2001-08-23,99.19607444169331
2001-08-24,98.89643934111034
2001-08-27,100.09042364559004
2001-08-28,99.49077344703109
2001-08-29,99.38789586314434
2001-08-30,99.06341571002548
2001-08-31,97.71226396052518
2001-09-03,97.3564429670634
2001-09-04,99.46617598259392
2001-09-05,99.2367611061091
2001-09-06,97.96749496328236
2001-09-07,95.33403719301006
2001-09-10,95.28138078674716
2001-09-11,94.30287331618142
2001-09-12,89.14966510971719
2001-09-13,88.55807555157763
2001-09-14,84.77886473567649
2001-09-17,80.47525486512058
2001-09-18,80.226747912852
2001-09-19,80.40479497109729
2001-09-20,79.236240364148
2001-09-21,77.71584497251862
2001-09-24,78.88225459536326
2001-09-25,78.04808563973918
2001-09-26,78.360851724311
2001-09-27,79.1413764918331
2001-09-28,81.67768465014669
2001-10-01,81.55551388292528
2001-10-02,81.6558037197325
2001-10-03,81.37901836400879
2001-10-04,83.70175449740168
2001-10-05,84.22897896962832
2001-10-08,82.57584835957744
2001-10-09,83.77973144044718
2001-10-10,84.00102507107988
2001-10-11,86.50165436907344
2001-10-12,86.20840096278633
2001-10-15,86.42046886286629
2001-10-16,86.93658182412257
2001-10-17,88.16391487315428
2001-10-18,87.14402869286069
2001-10-19,87.11986895236092
2001-10-22,87.90645168460465
2001-10-23,89.3519434299741
2001-10-24,90.09729580305148
2001-10-25,89.54779154166386
2001-10-26,90.26281741267063
2001-10-29,88.03734987020106
2001-10-30,86.87702595014959
2001-10-31,87.89177570239164
2001-11-01,87.64534887057451
2001-11-02,87.54534543786615
2001-11-05,88.76177970146313
2001-11-06,89.60763793254031
2001-11-07,88.91931390519827
2001-11-08,90.59001637336267
2001-11-09,92.0401555981764
2001-11-12,92.99649228502948
2001-11-13,94.08320692603354
2001-11-14,95.18981365822573
2001-11-15,97.04632570029116
2001-11-16,97.12496407631899
2001-11-19,98.78374166229973
2001-11-20,98.3882289795036
2001-11-21,99.43917910261507
2001-11-22,99.33521106318231
2001-11-23,100.72041743809199
2001-11-26,102.14460950561792
2001-11-27,101.38316821745603
2001-11-28,98.56022177072005
2001-11-29,98.26761508569916
2001-11-30,98.23058504840536
2001-12-03,99.1873840930458
2001-12-04,99.90882690789205
2001-12-05,102.9764871834948
2001-12-06,103.73998901862919
2001-12-07,105.1158236307593
2001-12-10,104.58654115141583
2001-12-11,103.70901154845696
2001-12-12,104.05503850955017
2001-12-13,102.61035628009603
2001-12-14,101.25891916833741
2001-12-17,100.5813107806187
2001-12-18,100.64278980823116
2001-12-19,100.72674511347722
2001-12-20,101.33023995391295
2001-12-21,101.25996766458395
2001-12-24,102.60059850288933
2001-12-25,103.00594490505607
2001-12-26,102.92840040199503
2001-12-27,102.73266678354868
2001-12-28,104.50470049717137
2001-12-31,104.36641567055811
2002-01-01,104.36597951350252
2002-01-02,103.71801066780239
2002-01-03,104.60318540171833
2002-01-04,107.36365622871874
2002-01-07,109.36215691698978
2002-01-08,108.69945016511846
2002-01-09,109.23140087054931
2002-01-10,107.99157597559423
2002-01-11,107.45705182213561
2002-01-14,106.89794143892807
2002-01-15,106.22019173377392
2002-01-16,106.62553032367094
2002-01-17,106.79874769779556
2002-01-18,106.29646529154776
2002-01-21,107.66262188710022
2002-01-22,107.54920779861412
2002-01-23,107.84715190502361
2002-01-24,109.09521037186279
2002-01-25,112.45466105548937
2002-01-28,113.58521440134288
2002-01-29,113.79063974698485
2002-01-30,111.76515160850082
2002-01-31,112.91083827182348
2002-02-01,112.19606376420194
2002-02-04,111.52284308318085
2002-02-05,110.64580143482685
2002-02-06,110.61511710515016
2002-02-07,109.49607297617678
2002-02-08,110.32155165026809
2002-02-11,110.55256802480683
2002-02-12,110.43833613362544
2002-02-13,110.8151031261151
2002-02-14,113.6579183784472
2002-02-15,113.92328887484705
2002-02-18,114.90050415627388
2002-02-19,113.34340702760079
2002-02-20,112.57531085316478
2002-02-21,112.6504581326246
2002-02-22,110.82706375247673
2002-02-25,110.51009929330192
2002-02-26,111.2149539062775
2002-02-27,113.08249030582175
2002-02-28,112.6579195250316
2002-03-01,113.00613699978136
2002-03-04,114.5427749261713
2002-03-05,115.68982085097028
2002-03-06,115.46284800910824
2002-03-07,115.86820172446419
2002-03-08,115.96222689084415
2002-03-11,116.31653209776904
2002-03-12,116.7029025762001
2002-03-13,116.25720811163357
2002-03-14,115.83779929500729
2002-03-15,115.41421070987136
2002-03-18,116.6860012369665
2002-03-19,116.64955815865835
2002-03-20,116.86446727377756
2002-03-21,116.37964421823577
2002-03-22,117.21128927091672
2002-03-25,116.99954059644438
2002-03-26,116.25732289872803
2002-03-27,117.91370920791674
2002-03-28,118.3686899374326
2002-03-29,118.12099046256614
2002-04-01,116.62832099410231
2002-04-02,116.33822111116739
2002-04-03,116.38538158109819
2002-04-04,116.40856872272562
2002-04-05,117.44418927075766
2002-04-08,117.15256082931052
2002-04-09,115.89975479613183
2002-04-10,114.68166386806976
2002-04-11,114.97091682410495
2002-04-12,116.15073803311047
2002-04-15,116.61718181315585
2002-04-16,116.9266206734489
2002-04-17,118.9207959573499
2002-04-18,119.32640923132925
2002-04-19,119.81281706325935
2002-04-22,120.42874138258301
2002-04-23,120.47857444450108
2002-04-24,120.1359948357613
2002-04-25,117.86174573230336
2002-04-26,118.12239557746855
2002-04-29,115.97835412102172
2002-04-30,116.05030995015903
2002-05-01,115.70718418742808
2002-05-02,117.57128869558301
2002-05-03,116.9309342035578
2002-05-06,114.75013370230701
2002-05-07,115.1469969004107
2002-05-08,116.14622753429533
2002-05-09,116.0191429296555
2002-05-10,115.22303563924326
2002-05-13,115.42447311135565
2002-05-14,116.73586304849066
2002-05-15,118.70046358945876
2002-05-16,118.19764031657621
2002-05-17,118.01381969838022
2002-05-20,117.20721396290837
2002-05-21,115.87500389274076
2002-05-22,116.14377471686528
2002-05-23,115.70279319932372
2002-05-24,116.35907170080122
2002-05-27,116.71011098660303
2002-05-28,115.62380132145694
2002-05-29,114.97644116136938
2002-05-30,114.11469014066209
2002-05-31,113.14047995942018
2002-06-03,113.25755790042199
2002-06-04,112.55786229723971
2002-06-05,113.31245742389184
2002-06-06,112.8582591510615
2002-06-07,112.34200109318468
2002-06-10,112.93570604427893
2002-06-11,112.57341195018877
2002-06-12,112.14907231401766
2002-06-13,112.30215001223826
2002-06-14,110.51611278804788
2002-06-17,110.45875352397083
2002-06-18,110.00385999690242
2002-06-19,107.31583396954304
2002-06-20,107.40654951722767
2002-06-21,106.46443953456692
2002-06-24,105.03514612916248
2002-06-25,104.71896004774058
2002-06-26,99.32667988227611
2002-06-27,100.53268971327836
2002-06-28,101.03372553474418
2002-07-01,100.75184329382928
2002-07-02,100.85796881545727
2002-07-03,101.16712801140797
2002-07-04,102.57550806715315
2002-07-05,104.49367456008139
2002-07-08,103.8011982288182
2002-07-09,104.5463272463101
2002-07-10,104.3525055108401
2002-07-11,101.63138660518614
2002-07-12,102.91572522188743
2002-07-15,100.99441316340965
2002-07-16,99.36835291178134
2002-07-17,98.66144151281682
2002-07-18,99.19346300755971
2002-07-19,97.47499881725348
2002-07-22,95.8704502719253
2002-07-23,98.06885668715832
2002-07-24,94.86467305777447
2002-07-25,94.18610493834225
2002-07-26,92.747813097709
2002-07-29,94.70380728811874
2002-07-30,96.48885522673723
2002-07-31,97.0917804511774
2002-08-01,96.24888751514891
2002-08-02,95.20999608154511
2002-08-05,91.95882969488447
2002-08-06,92.60637738969086
2002-08-07,94.53620069107922
2002-08-08,94.47376185881541
2002-08-09,95.08437484422662
2002-08-12,94.77906096714109
2002-08-13,95.762685123797
2002-08-14,95.09175392011954
2002-08-15,96.9760962832138
2002-08-16,96.996495668111
2002-08-19,97.27498530980127
2002-08-20,98.76496141632262
2002-08-21,98.20911724368837
2002-08-22,99.49191200844662
2002-08-23,99.20306566939452
2002-08-26,98.76791523201189
2002-08-27,97.88074202781085
2002-08-28,97.10459261393449
2002-08-29,96.43357797377104
2002-08-30,96.85437034226692
2002-09-02,96.5866297701706
2002-09-03,94.82552837303005
2002-09-04,93.90792325752156
2002-09-05,93.79815948642258
2002-09-06,93.80697334910175
2002-09-09,94.1899240433709
2002-09-10,95.89156082390645
2002-09-11,96.82756198218608
2002-09-12,96.84537086952486
2002-09-13,95.20708227366913
2002-09-16,94.21355141409559
2002-09-17,96.37306736299979
2002-09-18,93.82193873089977
2002-09-19,93.2134109490687
2002-09-20,91.94632296065703
2002-09-23,90.30495059762596
2002-09-24,89.59502168944334
2002-09-25,88.23823040075547
2002-09-26,89.00371582759843
2002-09-27,89.51994477482836
2002-09-30,86.85738725759677
2002-10-01,87.30338000981435
2002-10-02,87.4322200785921
2002-10-03,86.8333000560592
2002-10-04,87.1967514005147
2002-10-07,85.5349700337805
2002-10-08,86.1689546086882
2002-10-09,84.75850220922878
2002-10-10,83.13452392839356
2002-10-11,83.77932555953694
2002-10-14,84.63561010386425
2002-10-15,87.23630317812315
2002-10-16,88.1830343045829
2002-10-17,90.20049299907288
2002-10-18,91.6271797911783
2002-10-21,90.88124015459503
2002-10-22,90.33676230665411
2002-10-23,92.44694184505127
2002-10-24,92.51364104829906
2002-10-25,92.04024489621396
2002-10-28,93.09171281130035
2002-10-29,91.66092603298608
2002-10-30,90.93784487627636
2002-10-31,91.21322752792067
2002-11-01,89.42244832144979
2002-11-04,91.58540951957843
2002-11-05,90.76349850204184
2002-11-06,92.23334966601624
2002-11-07,91.01435127402559
2002-11-08,90.46741469934666
2002-11-11,88.88705444437042
2002-11-12,89.14855813467958
2002-11-13,89.08705429859391
2002-11-14,89.6355868859942
2002-11-15,91.32153064456384
2002-11-18,90.79759817363629
2002-11-19,90.27214989988924
2002-11-20,90.94814937892006
2002-11-21,92.05711785208464
2002-11-22,93.22500544306767
2002-11-25,94.13073741343578
2002-11-26,93.64223635944542
2002-11-27,93.28932902062384
2002-11-28,94.03533619086284
2002-11-29,94.52569880419644
2002-12-02,95.01625933540564
2002-12-03,94.810951279818
2002-12-04,92.8108164427102
2002-12-05,92.97674538121368
2002-12-06,92.18640488044664
2002-12-09,92.33610619301123
2002-12-10,91.30019802149626
2002-12-11,91.10635626566943
2002-12-12,91.39733107484075
2002-12-13,90.47938380405161
2002-12-16,90.25556248536388
2002-12-17,90.22999433531447
2002-12-18,90.04254412537914
2002-12-19,90.42977569177995
2002-12-20,90.5299435396485
2002-12-23,90.28303964142378
2002-12-24,89.45380865125559
2002-12-25,89.3039047400178
2002-12-26,89.20468862729244
2002-12-27,87.97989027264282
2002-12-30,86.12539300706122
2002-12-31,86.13840572692307
2003-01-01,86.14532660218852
2003-01-02,87.58486027002213
2003-01-03,89.12409743410322
2003-01-06,89.9260938424744
2003-01-07,89.92650943941237
2003-01-08,90.609975220682
2003-01-09,89.73163905330313
2003-01-10,89.88427222159338
2003-01-13,91.20935113073165
2003-01-14,91.39882350623735
2003-01-15,91.56311212757342
2003-01-16,90.94156605794142
2003-01-17,89.64932241684645
2003-01-20,89.52920017501673
2003-01-21,89.03278378671715
2003-01-22,88.38602723857099
2003-01-23,88.69858262168094
2003-01-24,87.68175640852682
2003-01-27,86.28424042064198
2003-01-28,85.78843760345015
2003-01-29,85.02150306050423
2003-01-30,86.27227331802267
2003-01-31,86.24146635187913
2003-02-03,86.1183832748933
2003-02-04,85.65277756193397
2003-02-05,85.45681904456374
2003-02-06,84.49710828782287
2003-02-07,84.17993619849621
2003-02-10,84.33769052347799
2003-02-11,84.39151831510596
2003-02-12,85.24920178814348
2003-02-13,83.1340671748355
2003-02-14,82.9748163836716
2003-02-17,85.16538060513962
2003-02-18,85.69867534082684
2003-02-19,85.52176311548547
2003-02-20,84.40690957450002
2003-02-21,84.32810926699206
2003-02-24,85.57301361716696
2003-02-25,83.85234311135756
2003-02-26,83.65254470043261
2003-02-27,83.57904673053261
2003-02-28,83.1957079473519
2003-03-03,84.00922517844057
2003-03-04,82.9131318027871
2003-03-05,81.24593286748109
2003-03-06,80.3697330588096
2003-03-07,78.69637264421634
2003-03-10,77.8173248315373
2003-03-11,76.63953655456633
2003-03-12,76.3587996979204
2003-03-13,77.20633981546379
2003-03-14,79.5649563245097
2003-03-17,78.46307447097452
2003-03-18,81.21959739184126
2003-03-19,82.27862323195237
2003-03-20,83.72875613818623
2003-03-21,84.25822393014779
2003-03-24,82.73412628682419
2003-03-25,82.05846656380845
2003-03-26,82.78545835384624
2003-03-27,81.999936179885
2003-03-28,81.96146967732969
2003-03-31,79.34103075322662
2003-04-01,79.19899369053661
2003-04-02,80.18330823409727
2003-04-03,80.93244036940264
2003-04-04,82.66724332057319
2003-04-07,84.71600449867438
2003-04-08,84.13648830946278
2003-04-09,82.815450391267
2003-04-10,82.20704919045524
2003-04-11,83.10596363734118
2003-04-14,82.62319039489101
2003-04-15,83.60199401761264
2003-04-16,84.26189921751833
2003-04-17,83.34994562227747
2003-04-18,83.72497950188632
2003-04-21,83.78975492647639
2003-04-22,82.78280170743501
2003-04-23,82.69116355604007
2003-04-24,81.3113338240268
2003-04-25,80.14432842955183
2003-04-28,80.4095367511181
2003-04-29,82.44680015390391
2003-04-30,81.54647533634659
2003-05-01,80.95762753781194
2003-05-02,81.15074104837225
2003-05-05,81.27058189889964
2003-05-06,80.98660998904673
2003-05-07,81.39754757611517
2003-05-08,80.79569210620973
2003-05-09,80.76024696746227
2003-05-12,81.36658608761897
2003-05-13,81.59426861001818
2003-05-14,81.57000458805378
2003-05-15,81.82090490879395
2003-05-16,81.12886615631822
2003-05-19,79.84637708703892
2003-05-20,79.91333623998104
2003-05-21,79.72655139224901
2003-05-22,80.48622002073583
2003-05-23,81.07526922513196
2003-05-26,81.63718682858439
2003-05-27,81.01759931373611
2003-05-28,82.38739430902612
2003-05-29,81.99816106396418
2003-05-30,82.5337616813214
2003-06-02,84.42110955609634
2003-06-03,84.27470020409004
2003-06-04,85.3507760675201
2003-06-05,84.7289522022802
2003-06-06,85.67058799776902
2003-06-09,85.64520293079397
2003-06-10,86.17742753391792
2003-06-11,86.217935113828
2003-06-12,87.07464883276788
2003-06-13,87.24732113585173
2003-06-16,86.89081219709503
2003-06-17,88.5509628412532
2003-06-18,89.45767841606859
2003-06-19,89.78379672003985
2003-06-20,90.10675179459021
2003-06-23,89.68980701933899
2003-06-24,88.99321335182647
2003-06-25,89.40767729851899
2003-06-26,89.75635665655321
2003-06-27,90.2131455222156
2003-06-30,89.27493770596571
2003-07-01,89.51006050537728
2003-07-02,90.87598736637453
2003-07-03,91.5989855287887
2003-07-04,91.78637666957518
2003-07-07,93.99159258856498
2003-07-08,93.62931861094525
2003-07-09,92.79299777800524
2003-07-10,92.40631450834795
2003-07-11,92.92642248360444
2003-07-14,94.75188480513968
2003-07-15,94.6020807113419
2003-07-16,95.32183432935797
2003-07-17,94.51758194886085
2003-07-18,93.34441241137287
2003-07-21,92.54805446402605
2003-07-22,92.02190636063065
2003-07-23,91.63268926460394
2003-07-24,92.32828883144772
2003-07-25,92.17199589029013
2003-07-28,93.44450272866095
2003-07-29,93.29444510356161
2003-07-30,92.96150341884167
2003-07-31,94.2395476082155
2003-08-01,95.3425073611486
2003-08-04,94.11298295902009
2003-08-05,93.11040508684685
2003-08-06,92.15527961458034
2003-08-07,92.24549763003952
2003-08-08,93.29729661486577
2003-08-11,94.03691598094639
2003-08-12,94.66808666559164
2003-08-13,95.84622637022136
2003-08-14,96.60798924490636
2003-08-15,96.829408363249
2003-08-18,98.20935159722488
2003-08-19,98.88743078631559
2003-08-20,99.25038230985659
2003-08-21,101.7106899952543
2003-08-22,103.11958987803033
2003-08-25,102.65967915853749
2003-08-26,101.53919978431496
2003-08-27,101.24953093542653
2003-08-28,100.91610862501058
2003-08-29,101.49580379052378
2003-09-01,102.09966392728411
2003-09-02,103.07776686320243
2003-09-03,103.77049719143433
2003-09-04,103.2596814902878
2003-09-05,102.28619316249136
2003-09-08,102.2928713112875
2003-09-09,101.43274054946825
2003-09-10,100.38262076228443
2003-09-11,100.91179673367644
2003-09-12,100.08286953315267
2003-09-15,99.97883582413014
2003-09-16,101.16892359106352
2003-09-17,100.97136119341006
2003-09-18,100.41672840332478
2003-09-19,99.26748263440385
2003-09-22,97.97247134923973
2003-09-23,98.41564880698571
2003-09-24,100.14992248587743
2003-09-25,99.08450680495676
2003-09-26,98.90715026862878
2003-09-29,97.9710390220799
2003-09-30,97.54822844962267
2003-10-01,97.36835426424777
2003-10-02,99.4490101653914
2003-10-03,100.38897600985455
2003-10-06,100.75252495040037
2003-10-07,100.31145882492176
2003-10-08,100.18650073974969
2003-10-09,102.09008768682064
2003-10-10,102.58051042714618
2003-10-13,104.07767456403813
2003-10-14,102.80614783185194
2003-10-15,103.60724304827406
2003-10-16,103.76463144917523
2003-10-17,104.41360974704672
2003-10-20,104.66517162866778
2003-10-21,104.91597494288158
2003-10-22,104.12363035633992
2003-10-23,101.92016614454906
2003-10-24,101.4831427912363
2003-10-27,102.2592858566827
2003-10-28,103.9622411691486
2003-10-29,104.36139299749141
2003-10-30,104.75653550565829
2003-10-31,105.28852722137322
2003-11-03,107.03481156387241
2003-11-04,107.16532337749645
2003-11-05,108.01962764959094
2003-11-06,107.0187424161959
2003-11-07,107.10105243625654
2003-11-10,106.62576087745127
2003-11-11,105.44827711415732
2003-11-12,104.74795682289812
2003-11-13,105.52544399235234
2003-11-14,104.64391693910787
2003-11-17,102.73168554850388
2003-11-18,102.14613108022242
2003-11-19,100.66463833874896
2003-11-20,100.46024513230098
2003-11-21,100.26556271316065
2003-11-24,100.88748022680699
2003-11-25,101.62264636174494
2003-11-26,101.49440486593925
2003-11-27,101.37556030242261
2003-11-28,101.60631166592938
2003-12-01,102.98612503156433
2003-12-02,102.4525028932685
2003-12-03,102.94506947379244
2003-12-04,103.36560190964077
2003-12-05,102.4273546993618
2003-12-08,101.79445346853838
2003-12-09,102.62431910836222
2003-12-10,102.52056307671143
2003-12-11,103.36351293482092
2003-12-12,103.54323490908446
2003-12-15,103.84954573531654
2003-12-16,102.62412386503118
2003-12-17,101.63028184176284
2003-12-18,101.83126846634337
2003-12-19,102.44663771638965
2003-12-22,102.3818880017661
2003-12-23,102.43514877379633
2003-12-24,102.7665455623949
2003-12-25,102.78061772499014
2003-12-26,102.82633043126678
2003-12-29,103.10110685830678
2003-12-30,104.03844424914999
2003-12-31,104.14559493092001
2004-01-01,104.23027973488446
2004-01-02,105.98768297485049
2004-01-05,106.69270860120287
2004-01-06,106.3684019487372
2004-01-07,106.67743838773646
2004-01-08,106.89905158648617
2004-01-09,107.20831044584459
2004-01-12,107.95962767296055
2004-01-13,108.05231276032393
2004-01-14,109.32974891739339
2004-01-15,108.98069621911775
2004-01-16,110.21671507889579
2004-01-19,110.48573783521097
2004-01-20,109.9429079248777
2004-01-21,110.02655810768348
2004-01-22,109.72885683529636
2004-01-23,110.23686496581429
2004-01-26,111.2350412843536
2004-01-27,111.03773977964919
2004-01-28,110.258912949749
2004-01-29,110.17639530071249
2004-01-30,109.7820914471004
2004-02-02,108.8856533875176
2004-02-03,108.10714984355025
2004-02-04,108.13769575018752
2004-02-05,107.78657673455982
2004-02-06,108.20076526264505
2004-02-09,110.52034838873905
2004-02-10,110.38551114659333
2004-02-11,110.92905205045646
2004-02-12,110.49474953830806
2004-02-13,111.70585972677509
2004-02-16,111.8357641549294
2004-02-17,112.22460934663299
2004-02-18,112.39175023912883
2004-02-19,113.16848930702658
2004-02-20,113.19187577079241
2004-02-23,112.43780574800046
2004-02-24,111.36756720724065
2004-02-25,112.31444012008672
2004-02-26,113.4994481636925
2004-02-27,114.6125750738174
2004-03-01,115.3779278494356
2004-03-02,117.00418325021263
2004-03-03,116.51485210001674
2004-03-04,117.0672651952747
2004-03-05,115.3957322518104
2004-03-08,116.12492467305053
2004-03-09,116.02523493593587
2004-03-10,115.78466198713458
2004-03-11,114.16941328272632
2004-03-12,113.33558965657637
2004-03-15,112.706654821565
2004-03-16,112.5217583832613
2004-03-17,114.68586413874964
2004-03-18,113.82198708709373
2004-03-19,114.53992620896992
2004-03-22,112.30920904052823
2004-03-23,112.78974526283805
2004-03-24,113.8934954454292
2004-03-25,113.19772238550733
2004-03-26,114.7437150403105
2004-03-29,115.0585413348075
2004-03-30,115.92919785491888
2004-03-31,115.94754623775862
2004-04-01,116.12081408370648
2004-04-02,118.03743077564337
2004-04-05,119.33914170475651
2004-04-06,119.7796972900808
2004-04-07,119.09755624724438
2004-04-08,119.64199967912906
2004-04-09,119.27977123172899
2004-04-12,120.42449656447562
2004-04-13,121.33824020058574
2004-04-14,118.73706476182706
2004-04-15,118.17326211111629
2004-04-16,116.87437908835088
2004-04-19,117.08396245587059
2004-04-20,118.20933084135753
2004-04-21,117.78804065877456
2004-04-22,117.02502056661653
2004-04-23,118.66317834914791
2004-04-26,117.32067219759352
2004-04-27,116.34877662959842
2004-04-28,115.97123144456681
2004-04-29,112.34971012211123
2004-04-30,111.03077065031165
2004-05-03,110.83875617885234
2004-05-04,111.21569242424178
2004-05-05,110.33643106213584
2004-05-06,110.33572775520604
2004-05-07,110.33236443038479
2004-05-10,106.22951817157848
2004-05-11,106.78484071113067
2004-05-12,107.54171764368589
2004-05-13,106.28496536411353
2004-05-14,104.07198160099149
2004-05-17,99.76023512754125
2004-05-18,101.2712887524715
2004-05-19,104.79635393319543
2004-05-20,104.52009506776446
2004-05-21,106.11292729575825
2004-05-24,107.09237862698853
2004-05-25,105.81147991524917
2004-05-26,106.42164317073662
2004-05-27,107.17144423482856
2004-05-28,107.74871168049937
2004-05-31,107.20809111918065
2004-06-01,107.05481295193597
2004-06-02,105.93408184536425
2004-06-03,103.8942190325824
2004-06-04,104.59360618608089
2004-06-07,106.96428151464626
2004-06-08,107.26119102461733
2004-06-09,107.71774356232167
2004-06-10,107.54638480072154
2004-06-11,107.16296706794995
2004-06-14,105.1780534215355
2004-06-15,105.52096888125774
2004-06-16,106.4478576126652
2004-06-17,106.28946639389143
2004-06-18,104.78623306522033
2004-06-21,105.59263234700363
2004-06-22,105.20538593323573
2004-06-23,105.56607934767227
2004-06-24,106.98426839863889
2004-06-25,107.79048477509954
2004-06-28,107.07858733712439
2004-06-29,107.22839631580027
2004-06-30,107.70605059455835
2004-07-01,108.34401645890064
2004-07-02,107.03524924861004
2004-07-05,107.3646116087682
2004-07-06,108.38801325951076
2004-07-07,108.72946099631046
2004-07-08,107.48902778225191
2004-07-09,107.92332436614151
2004-07-12,108.11749429256145
2004-07-13,108.33385057111771
2004-07-14,106.27805191422345
2004-07-15,106.07522713665111
2004-07-16,106.38429523257616
2004-07-19,107.18502358661715
2004-07-20,106.42465514550632
2004-07-21,108.05466076813389
2004-07-22,106.99139194688783
2004-07-23,107.37972782571849
