Date,MSCI Pacific ex Japan Health Care Index
2001-02-14,170.2427922143194
2001-02-15,167.78187050687077
2001-02-16,170.47230374494043
2001-02-19,161.44989908692298
2001-02-20,170.1721720305206
2001-02-21,175.97479265651336
2001-02-22,176.1823786489116
2001-02-23,175.49155891459063
2001-02-26,176.7095516045113
2001-02-27,177.55213109026482
2001-02-28,175.93480976899914
2001-03-01,176.9441448962569
2001-03-02,178.8301187269974
2001-03-05,176.58818190590645
2001-03-06,173.01188115624197
2001-03-07,172.4416814657191
2001-03-08,172.35344417123358
2001-03-09,172.36397286889417
2001-03-12,172.0117965302517
2001-03-13,167.2672223163981
2001-03-14,164.68641881945186
2001-03-15,160.99623471349474
2001-03-16,160.39463068289922
2001-03-19,160.6932055027935
2001-03-20,163.06515756659
2001-03-21,162.10231869028127
2001-03-22,160.404310326776
2001-03-23,158.20691385138522
2001-03-26,156.6266191372639
2001-03-27,159.4054585685288
2001-03-28,160.1238762359808
2001-03-29,161.66323455757885
2001-03-30,159.56554114300985
2001-04-02,158.68371619880426
2001-04-03,158.6672972452353
2001-04-04,163.3779553946271
2001-04-05,165.38752131279236
2001-04-06,168.08419607035265
2001-04-09,171.71619161213158
2001-04-10,171.47286386447843
2001-04-11,174.05499360195898
2001-04-12,175.8869497560531
2001-04-13,175.8869497560531
2001-04-16,176.3212415335934
2001-04-17,168.2652947524511
2001-04-18,163.4915339007624
2001-04-19,167.8145082290003
2001-04-20,168.8360344556875
2001-04-23,163.16978562146065
2001-04-24,162.8634136272442
2001-04-25,163.07021279139474
2001-04-26,169.28130047130622
2001-04-27,169.43627871264863
2001-04-30,173.74370252100235
2001-05-01,176.3474901681353
2001-05-02,173.43296622541703
2001-05-03,173.59291490423468
2001-05-04,174.33670319456357
2001-05-07,173.93868521394614
2001-05-08,173.39660266350523
2001-05-09,175.40544910528126
2001-05-10,177.5131703680166
2001-05-11,175.74027577847602
2001-05-14,174.79710598943305
2001-05-15,175.21647151643444
2001-05-16,178.31954995911386
2001-05-17,183.97649870603212
2001-05-18,182.98216393578312
2001-05-21,185.7126173369467
2001-05-22,182.97744576936947
2001-05-23,181.3647756997942
2001-05-24,181.82992386355167
2001-05-25,182.65800087429517
2001-05-28,181.31791162470185
2001-05-29,179.9572510289227
2001-05-30,176.4948335081769
2001-05-31,176.62144576961103
2001-06-01,180.67073353428677
2001-06-04,181.08910416707326
2001-06-05,181.957916700544
2001-06-06,182.07081558664393
2001-06-07,184.27479422277594
2001-06-08,185.02604228819257
2001-06-11,184.5977301870004
2001-06-12,184.83248312019745
2001-06-13,185.95342564487646
2001-06-14,185.26359267763877
2001-06-15,187.18922254998103
2001-06-18,183.29825616312175
2001-06-19,182.789758025127
2001-06-20,182.34111713953456
2001-06-21,183.5924536999879
2001-06-22,183.52162575716022
2001-06-25,184.89096833322748
2001-06-26,185.09351987778132
2001-06-27,200.68391596892195
2001-06-28,196.0277324974755
2001-06-29,199.35015956377774
2001-07-02,196.94074771853033
2001-07-03,196.81506244904406
2001-07-04,194.92075787971018
2001-07-05,195.65368617072477
2001-07-06,190.8370348709851
2001-07-09,190.43185983789152
2001-07-10,190.35746805711227
2001-07-11,190.42593442746377
2001-07-12,195.03847367860425
2001-07-13,202.482611994084
2001-07-16,204.57608472380042
2001-07-17,201.1755208250463
2001-07-18,202.3532807327517
2001-07-19,203.4297219694556
2001-07-20,200.01684179130862
2001-07-23,198.9705716343221
2001-07-24,198.26944456489323
2001-07-25,197.23651634849546
2001-07-26,196.60254012718215
2001-07-27,195.25437281714738
2001-07-30,197.43048145802047
2001-07-31,198.7657850150998
2001-08-01,204.2188122205863
2001-08-02,204.36836326309418
2001-08-03,202.5055318710736
2001-08-06,203.07510791005663
2001-08-07,202.34366402078004
2001-08-08,205.25164693562715
2001-08-09,206.25173186583405
2001-08-10,205.77019674360196
2001-08-13,209.24995978423632
2001-08-14,210.89752830329587
2001-08-15,214.77824314493685
2001-08-16,213.37259186978315
2001-08-17,216.28079147695485
2001-08-20,216.0334723738255
2001-08-21,216.55508247907764
2001-08-22,221.46864128097917
2001-08-23,220.21236658176983
2001-08-24,220.0826259921025
2001-08-27,220.67619902220267
2001-08-28,217.3070925707491
2001-08-29,215.43459096227173
2001-08-30,214.16507413675885
2001-08-31,210.36044695879232
2001-09-03,210.13811099054615
2001-09-04,209.14204149007512
2001-09-05,208.45269538361072
2001-09-06,213.37926531130398
2001-09-07,215.39916488054547
2001-09-10,216.4992001313629
2001-09-11,217.3325081565351
2001-09-12,210.34447967349908
2001-09-13,211.24102096108447
2001-09-14,207.8092437011645
2001-09-17,197.72670015528513
2001-09-18,196.7121175069538
2001-09-19,201.0477566587347
2001-09-20,201.98152294746885
2001-09-21,196.08483069513773
2001-09-24,191.15155413300707
2001-09-25,193.15286016232668
2001-09-26,192.26561036410166
2001-09-27,197.64433771968422
2001-09-28,205.97651863167474
2001-10-01,206.31375595847243
2001-10-02,210.85007229544988
2001-10-03,210.7935096903453
2001-10-04,210.38248893351323
2001-10-05,213.35397552696188
2001-10-08,215.29952976427532
2001-10-09,215.2741948592901
2001-10-10,212.91674057067704
2001-10-11,211.62129889922906
2001-10-12,210.29931003318177
2001-10-15,213.58808355555576
2001-10-16,216.57307973024228
2001-10-17,223.92622491015857
2001-10-18,219.66312955489596
2001-10-19,218.31791503498786
2001-10-22,218.26550025745877
2001-10-23,218.0315879657935
2001-10-24,218.30649714128168
2001-10-25,222.39800725048144
2001-10-26,226.00822308445711
2001-10-29,226.0575041716823
2001-10-30,227.81133589154445
2001-10-31,226.8055696835972
2001-11-01,228.98731017471522
2001-11-02,229.318313233789
2001-11-05,227.1594288218401
2001-11-06,230.55834451056
2001-11-07,228.37258732945065
2001-11-08,227.7846397778645
2001-11-09,224.80122314095598
2001-11-12,225.3854511512487
2001-11-13,227.426243144769
2001-11-14,229.81126126793964
2001-11-15,222.60909544804707
2001-11-16,222.7321668673397
2001-11-19,224.18442437237871
2001-11-20,221.1774397491727
2001-11-21,222.09465619124896
2001-11-22,222.13652347215202
2001-11-23,222.58060794185508
2001-11-26,221.0701244034275
2001-11-27,223.7346403423406
2001-11-28,225.32887749930694
2001-11-29,222.13286431876188
2001-11-30,224.75487188651348
2001-12-03,224.25740242390765
2001-12-04,224.62702051218332
2001-12-05,227.55461236277762
2001-12-06,224.84315085779554
2001-12-07,224.06967699631141
2001-12-10,220.4635086978307
2001-12-11,220.1525255500558
2001-12-12,218.0938742800369
2001-12-13,216.6798528672497
2001-12-14,215.9604094686821
2001-12-17,216.68788793530067
2001-12-18,217.6568673744896
2001-12-19,215.43126491109342
2001-12-20,215.53124565388205
2001-12-21,219.35276695132416
2001-12-24,221.79232330414686
2001-12-25,221.7923233041468
2001-12-26,221.5961000982903
2001-12-27,223.1330718971585
2001-12-28,224.71325649190592
2001-12-31,224.86646112726947
2002-01-01,224.86646112726947
2002-01-02,227.1563686691253
2002-01-03,226.80006960938186
2002-01-04,225.81442196171383
2002-01-07,224.39850906531836
2002-01-08,219.434187180591
2002-01-09,218.68034672044652
2002-01-10,216.31425155053864
2002-01-11,217.72390746182967
2002-01-14,215.29209326356317
2002-01-15,215.84799817389603
2002-01-16,216.76180856285416
2002-01-17,215.60422805001326
2002-01-18,215.8755421585339
2002-01-21,217.82591057880188
2002-01-22,219.10064374158168
2002-01-23,214.7699148503987
2002-01-24,211.78092229755515
2002-01-25,207.90228769243933
2002-01-28,206.82453439064037
2002-01-29,206.7593117162588
2002-01-30,202.83319965893992
2002-01-31,210.00563911706888
2002-02-01,210.25450319423112
2002-02-04,207.6088318350753
2002-02-05,203.4923526928451
2002-02-06,201.51780405071324
2002-02-07,201.78720244354824
2002-02-08,204.82753079542235
2002-02-11,210.41367214875058
2002-02-12,208.12755249156172
2002-02-13,207.7646032373559
2002-02-14,208.06214297966932
2002-02-15,208.23760725499565
2002-02-18,208.66372164688244
2002-02-19,208.6117720020136
2002-02-20,205.35308826222473
2002-02-21,202.9204349012618
2002-02-22,203.33922512666268
2002-02-25,201.80420643029836
2002-02-26,200.22849710087792
2002-02-27,190.88604876865887
2002-02-28,186.69198112404803
2002-03-01,188.31051734826167
2002-03-04,187.7933656908361
2002-03-05,185.41984005697086
2002-03-06,188.84741875836062
2002-03-07,191.0315204407793
2002-03-08,188.6231005389391
2002-03-11,185.7476502387929
2002-03-12,183.37065212143534
2002-03-13,182.89303888862204
2002-03-14,186.56327340982563
2002-03-15,185.54432146490842
2002-03-18,187.73160485928264
2002-03-19,187.94070658556933
2002-03-20,187.1141991156335
2002-03-21,186.396898579867
2002-03-22,186.8077114745503
2002-03-25,186.02628287677558
2002-03-26,182.6332349930686
2002-03-27,183.76567367442323
2002-03-28,186.1493827244682
2002-03-29,186.1493827244682
2002-04-01,186.4464127527424
2002-04-02,186.67275296880925
2002-04-03,187.30540193513906
2002-04-04,188.7570633323544
2002-04-05,188.18891636938866
2002-04-08,183.79911696391545
2002-04-09,182.1115479485285
2002-04-10,183.81503247900977
2002-04-11,184.13839582865504
2002-04-12,184.9089781142607
2002-04-15,185.1999864704809
2002-04-16,187.55932930103634
2002-04-17,190.58026567191584
2002-04-18,188.55801804009653
2002-04-19,189.09040677196117
2002-04-22,187.15730674431435
2002-04-23,185.25875317483383
2002-04-24,170.12778407771154
2002-04-25,170.83384918477165
2002-04-26,171.38357973217703
2002-04-29,168.5578608077509
2002-04-30,166.23336318741318
2002-05-01,167.25500195705078
2002-05-02,168.15618511444117
2002-05-03,162.01977577007133
2002-05-06,161.41982236613845
2002-05-07,157.10563290510265
2002-05-08,160.78637113737804
2002-05-09,163.81888656422615
2002-05-10,162.87205530866507
2002-05-13,160.93633526950475
2002-05-14,158.37057448278406
2002-05-15,163.5674428569267
2002-05-16,166.53121289404825
2002-05-17,170.63992903971456
2002-05-20,169.84609107429236
2002-05-21,169.24675347737946
2002-05-22,169.37429329819741
2002-05-23,169.57918736136855
2002-05-24,171.1447642669347
2002-05-27,171.33781568254466
2002-05-28,172.6565430468423
2002-05-29,171.98689020397774
2002-05-30,172.9773249129851
2002-05-31,176.3590870482742
2002-06-03,177.48385943329203
2002-06-04,175.5215056828864
2002-06-05,173.16640799170492
2002-06-06,174.60754785943726
2002-06-07,174.14144494135383
2002-06-10,172.9933106236541
2002-06-11,164.3976771985353
2002-06-12,163.47769634775267
2002-06-13,160.25445536331497
2002-06-14,157.0243339920353
2002-06-17,155.03758092051763
2002-06-18,160.03595313798309
2002-06-19,160.42675917490544
2002-06-20,164.27725307317755
2002-06-21,164.95732306562783
2002-06-24,164.6326334335117
2002-06-25,163.8238123234982
2002-06-26,159.33794696287916
2002-06-27,160.22802347184228
2002-06-28,160.7060165579934
2002-07-01,159.03010684573127
2002-07-02,156.527476894785
2002-07-03,158.31650166233686
2002-07-04,157.76091987664054
2002-07-05,157.64062453706802
2002-07-08,160.1006943092262
2002-07-09,160.01855188944486
2002-07-10,157.8530177416827
2002-07-11,153.42591765740872
2002-07-12,155.66508318224078
2002-07-15,154.40805380140463
2002-07-16,152.61724980298493
2002-07-17,150.9634552099511
2002-07-18,152.6034322317682
2002-07-19,148.8127056415478
2002-07-22,148.8608779906466
2002-07-23,148.0904163694267
2002-07-24,143.32648015658816
2002-07-25,146.9571308780988
2002-07-26,141.58623121132462
2002-07-29,141.50777828867865
2002-07-30,145.51042723722534
2002-07-31,149.3292165031541
2002-08-01,146.2230760801535
2002-08-02,143.62716229701815
2002-08-05,138.95583834145972
2002-08-06,134.4545116288001
2002-08-07,138.81694716476812
2002-08-08,138.41770566907044
2002-08-09,139.7154497798428
2002-08-12,140.7936016027448
2002-08-13,139.9853265770875
2002-08-14,140.18694575472895
2002-08-15,141.71910055979345
2002-08-16,141.8494868650615
2002-08-19,142.67557938010313
2002-08-20,147.5812998579518
2002-08-21,149.05135228236728
2002-08-22,146.5124709750379
2002-08-23,143.12675191249298
2002-08-26,145.68792994309254
2002-08-27,147.51158941210866
2002-08-28,144.38381577191217
2002-08-29,142.91419848633134
2002-08-30,143.89257703088603
2002-09-02,142.98582575208678
2002-09-03,142.68191998706595
2002-09-04,139.60155906913326
2002-09-05,139.17310092160952
2002-09-06,140.0952873390642
2002-09-09,141.05273135003443
2002-09-10,139.93219283631586
2002-09-11,140.39901254266832
2002-09-12,143.63510514149934
2002-09-13,145.4477875478464
2002-09-16,146.70561556464105
2002-09-17,147.42145535898226
2002-09-18,144.48043395105643
2002-09-19,141.3592242691464
2002-09-20,139.84596321598403
2002-09-23,136.25381419475713
2002-09-24,136.45330433332813
2002-09-25,135.08621165015788
2002-09-26,133.86327119980328
2002-09-27,136.30335569819027
2002-09-30,136.27213293775543
2002-10-01,134.66687207295195
2002-10-02,132.3465324940056
2002-10-03,132.89029425658063
2002-10-04,130.6937549814485
2002-10-07,130.46973384216938
2002-10-08,130.47004966005852
2002-10-09,129.65682181856974
2002-10-10,128.88302355360094
2002-10-11,130.05691818270464
2002-10-14,132.1983803773384
2002-10-15,134.04600553540675
2002-10-16,136.18867540253913
2002-10-17,131.00844107085587
2002-10-18,128.71909666332252
2002-10-21,130.58680078835633
2002-10-22,134.2111493587902
2002-10-23,136.0953359670288
2002-10-24,136.2110849567731
2002-10-25,136.17268449031266
2002-10-28,138.8146001019337
2002-10-29,137.86576328131994
2002-10-30,134.46610456976012
2002-10-31,134.31404699011546
2002-11-01,134.5214355267326
2002-11-04,136.63906858416493
2002-11-05,136.0051113253177
2002-11-06,135.7305192471475
2002-11-07,138.1867547161746
2002-11-08,136.89083040094718
2002-11-11,133.0637745257385
2002-11-12,132.0064823772099
2002-11-13,132.67366739147525
2002-11-14,132.6493989161082
2002-11-15,134.58951072004163
2002-11-18,135.10817596287146
2002-11-19,132.8216222437287
2002-11-20,132.73873754041227
2002-11-21,137.6556866998542
2002-11-22,140.8620597716938
2002-11-25,140.59082480747165
2002-11-26,141.60617688159468
2002-11-27,139.52916431967606
2002-11-28,140.56408776537668
2002-11-29,141.7223394410943
2002-12-02,145.40558507628987
2002-12-03,140.35648103548152
2002-12-04,136.0364394905877
2002-12-05,136.64428834432903
2002-12-06,136.89957104108416
2002-12-09,138.0897373981649
2002-12-10,138.02386639615187
2002-12-11,136.66797237347004
2002-12-12,136.3194466329098
2002-12-13,134.4958536707222
2002-12-16,135.09020623722608
2002-12-17,136.50169918794475
2002-12-18,136.6444256360574
2002-12-19,137.16513116459612
2002-12-20,138.3182853320448
2002-12-23,144.63707149910022
2002-12-24,142.93217863464716
2002-12-25,142.93217863464716
2002-12-26,142.93994821411803
2002-12-27,143.0201712461337
2002-12-30,143.18317220765496
2002-12-31,144.33169885120145
2003-01-01,144.33169885120145
2003-01-02,143.92720110540412
2003-01-03,145.03474772534818
2003-01-06,149.36261931811677
2003-01-07,150.0494952734698
2003-01-08,147.9519317626845
2003-01-09,148.0985573391015
2003-01-10,148.90308119089568
2003-01-13,148.84622045413633
2003-01-14,148.91149449080402
2003-01-15,148.47730463144944
2003-01-16,147.3895740516772
2003-01-17,148.23293379356966
2003-01-20,147.72530658182768
2003-01-21,146.67611971758322
2003-01-22,145.2986281889913
2003-01-23,146.0115334027005
2003-01-24,144.36787850581402
2003-01-27,143.8223388302479
2003-01-28,141.28341973633962
2003-01-29,142.47355578339804
2003-01-30,141.61425702854913
2003-01-31,140.53503183133148
2003-02-03,137.62893921762478
2003-02-04,138.0213413205067
2003-02-05,136.48305317947484
2003-02-06,134.48515271767332
2003-02-07,134.9102372048359
2003-02-10,134.0607713827192
2003-02-11,132.04923475203972
2003-02-12,132.35247007076043
2003-02-13,130.87711850886777
2003-02-14,128.96050281016008
2003-02-17,131.82136785899803
2003-02-18,129.3085272561875
2003-02-19,126.37464070823346
2003-02-20,124.28888944380809
2003-02-21,124.25252386785444
2003-02-24,125.45555161637083
2003-02-25,122.09158127297891
2003-02-26,124.68607823823018
2003-02-27,125.01596879564052
2003-02-28,129.39777140059218
2003-03-03,130.38568802350528
2003-03-04,129.32935257512085
2003-03-05,129.74185002456292
2003-03-06,129.41229838320194
2003-03-07,128.73853909865727
2003-03-10,129.69804554222955
2003-03-11,128.26668806629456
2003-03-12,123.6237519728781
2003-03-13,121.50220807702117
2003-03-14,123.38397469828239
2003-03-17,124.90114484851557
2003-03-18,126.62613027818384
2003-03-19,127.35612385933928
2003-03-20,126.6906908521697
2003-03-21,126.91647076507111
2003-03-24,126.54370771912254
2003-03-25,128.23049741076332
2003-03-26,128.45217463518466
2003-03-27,128.46079666086115
2003-03-28,129.40018294010096
2003-03-31,130.1038217701547
2003-04-01,127.49461121438978
2003-04-02,127.06804069738222
2003-04-03,128.31489449316268
2003-04-04,130.79727702658707
2003-04-07,132.78975971479136
2003-04-08,131.49689526534195
2003-04-09,131.5654529014695
2003-04-10,133.53406008499422
2003-04-11,132.8836506210798
2003-04-14,131.38070461603292
2003-04-15,132.00279670469408
2003-04-16,134.05183931413848
2003-04-17,133.08705023306837
2003-04-18,133.08705023306837
2003-04-21,132.73263534587127
2003-04-22,135.06579622018847
2003-04-23,136.40600384810705
2003-04-24,136.09157051897972
2003-04-25,135.52970582084066
2003-04-28,134.76736121966394
2003-04-29,135.02878933337556
2003-04-30,137.2776968542251
2003-05-01,138.35479474276227
2003-05-02,138.46224474250835
2003-05-05,139.4037231697494
2003-05-06,140.8686247413319
2003-05-07,141.54758362713972
2003-05-08,141.946449664368
2003-05-09,141.83161856593978
2003-05-12,143.77912609295885
2003-05-13,141.99156838643918
2003-05-14,140.2947682723486
2003-05-15,135.78975147993654
2003-05-16,135.4237664490758
2003-05-19,135.25378794086063
2003-05-20,133.23265206751367
2003-05-21,134.70949575146452
2003-05-22,133.9253268229437
2003-05-23,132.37056653824501
2003-05-26,133.66844058669304
2003-05-27,131.56752688902333
2003-05-28,128.81910662690123
2003-05-29,128.33759587317553
2003-05-30,128.73807701474382
2003-06-02,132.28823168799929
2003-06-03,132.34637464875303
2003-06-04,133.35599394436292
2003-06-05,135.75873805222287
2003-06-06,135.03979429996255
2003-06-09,134.41239157184813
2003-06-10,134.0874205064153
2003-06-11,135.6235591460511
2003-06-12,138.00494556121427
2003-06-13,139.5594204754303
2003-06-16,140.12999832841288
2003-06-17,140.09245615747398
2003-06-18,138.77929615683527
2003-06-19,137.5587669722626
2003-06-20,136.53951830654782
2003-06-23,136.12490759696925
2003-06-24,135.48106598407065
2003-06-25,137.45266919416048
2003-06-26,136.0547989913376
2003-06-27,136.3867900460172
2003-06-30,137.08839687579908
2003-07-01,139.61608578001727
2003-07-02,139.8657639764535
2003-07-03,142.34578390003603
2003-07-04,141.23835515001005
2003-07-07,141.46464712225907
2003-07-08,139.49619658738484
2003-07-09,139.26115302914465
2003-07-10,141.47020783100876
2003-07-11,141.41126718130323
2003-07-14,143.36924918667575
2003-07-15,142.44992909858743
2003-07-16,143.57435416156454
2003-07-17,142.04263235062152
2003-07-18,141.1161633505026
2003-07-21,143.59371379730018
2003-07-22,142.14701700982172
2003-07-23,143.89648741108311
2003-07-24,144.86201543144134
2003-07-25,145.74051608270196
2003-07-28,146.65122373120116
2003-07-29,145.29776176644944
2003-07-30,142.73130351970306
2003-07-31,141.41824235208136
2003-08-01,144.15847373902392
2003-08-04,143.3976591051571
2003-08-05,141.61776812478965
2003-08-06,141.2208805807522
2003-08-07,143.25655258063324
2003-08-08,144.68953793129714
2003-08-11,144.7615485159689
2003-08-12,145.6902955818499
2003-08-13,148.1010681856861
2003-08-14,149.98366595512846
2003-08-15,152.36576828203818
2003-08-18,151.40440033153155
2003-08-19,151.22245155292157
2003-08-20,153.0976738324617
2003-08-21,150.65849812684885
2003-08-22,152.27941904084494
2003-08-25,155.26301705897433
2003-08-26,151.72542412616934
2003-08-27,149.75052943168347
2003-08-28,150.70225538522288
2003-08-29,153.66221157640516
2003-09-01,152.21938052072989
2003-09-02,150.80043870428264
2003-09-03,150.88045427688252
2003-09-04,151.8774048599696
2003-09-05,153.1470546850183
2003-09-08,153.9579306139601
2003-09-09,158.46770674623826
2003-09-10,158.05135950836308
2003-09-11,156.89842519642337
2003-09-12,158.68299622923246
2003-09-15,159.33589050262893
2003-09-16,159.3896602851032
2003-09-17,160.54970912621107
2003-09-18,161.13197989557833
2003-09-19,162.22354052932607
2003-09-22,163.240896219928
2003-09-23,160.21984412624226
2003-09-24,161.38153504859147
2003-09-25,160.72070251798203
2003-09-26,158.8829640049678
2003-09-29,158.16793776277353
2003-09-30,158.9611311890905
2003-10-01,158.7507929561427
2003-10-02,160.6894690711951
2003-10-03,163.63462928868307
2003-10-06,166.3550485485744
2003-10-07,168.91388185262863
2003-10-08,170.09923735678888
2003-10-09,170.00987693229646
2003-10-10,169.1814995483498
2003-10-13,169.44744950352992
2003-10-14,167.8148973012563
2003-10-15,167.8216532439301
2003-10-16,166.32621128327023
2003-10-17,165.44516837848678
2003-10-20,168.05754101545108
2003-10-21,169.89250547319276
2003-10-22,172.0664113482161
2003-10-23,169.99294589123772
2003-10-24,170.4496164660111
2003-10-27,170.72594691769729
2003-10-28,169.85013184736135
2003-10-29,173.32480422073826
2003-10-30,174.18032970440265
2003-10-31,174.12091484481715
2003-11-03,172.4267393487309
2003-11-04,173.28672296755002
2003-11-05,175.26999881356633
2003-11-06,175.27123374650614
2003-11-07,173.92742391740245
2003-11-10,174.71628521839713
2003-11-11,174.89357734456385
2003-11-12,173.67655143602795
2003-11-13,174.4233156879074
2003-11-14,173.9344255079892
2003-11-17,171.92800477422642
2003-11-18,171.57417600738893
2003-11-19,171.9262162957176
2003-11-20,171.94045892226808
2003-11-21,171.68900547511834
2003-11-24,170.44180653991148
2003-11-25,171.49359562039376
2003-11-26,172.6829601263082
2003-11-27,170.81715011614418
2003-11-28,171.27034785706346
2003-12-01,170.87307889602354
2003-12-02,173.28552922805196
2003-12-03,175.0117955713043
2003-12-04,174.37076233337044
2003-12-05,174.87998560636953
2003-12-08,175.31827914463975
2003-12-09,173.73109967025033
2003-12-10,175.9015415141757
2003-12-11,173.40975001423524
2003-12-12,174.4896777025305
2003-12-15,177.22820204730962
2003-12-16,171.80800888553935
2003-12-17,171.52159217672377
2003-12-18,169.23639479374668
2003-12-19,166.95200088432884
2003-12-22,166.24545769099768
2003-12-23,168.0529782456357
2003-12-24,169.47908919733825
2003-12-25,169.47908919733825
2003-12-26,169.25420722427484
2003-12-29,170.86505208408468
2003-12-30,171.16685382026478
2003-12-31,172.83651795602992
2004-01-01,172.83651795602992
2004-01-02,173.35509674474588
2004-01-05,174.35174056011164
2004-01-06,174.08325734935684
2004-01-07,174.02912938666745
2004-01-08,174.30294105521463
2004-01-09,175.89405547719494
2004-01-12,175.02200402744785
2004-01-13,175.70962929797022
2004-01-14,174.41047571628357
2004-01-15,173.898121916331
2004-01-16,173.17531250562976
2004-01-19,173.727526665128
2004-01-20,178.1670811193176
2004-01-21,179.1081490289679
2004-01-22,181.48691268754638
2004-01-23,181.91732896553376
2004-01-26,181.57195374434045
2004-01-27,182.98951036881442
2004-01-28,180.62179318169086
2004-01-29,173.741774676016
2004-01-30,174.28546506926
2004-02-02,173.63602902234115
2004-02-03,173.47051677149446
2004-02-04,173.4917189371551
2004-02-05,175.5959717853191
2004-02-06,177.64827282064414
2004-02-09,179.32109947425513
2004-02-10,180.44940275032005
2004-02-11,181.09009252584778
2004-02-12,185.02546307478372
2004-02-13,185.0898429839975
2004-02-16,185.90595969988905
2004-02-17,187.12036159134982
2004-02-18,189.70887849559776
2004-02-19,189.9437302996304
2004-02-20,187.40415548214344
2004-02-23,184.592616172031
2004-02-24,186.607550489316
2004-02-25,188.00846219751986
2004-02-26,187.5662906639944
2004-02-27,189.44747307183493
2004-03-01,189.6315340265216
2004-03-02,187.85782652243012
2004-03-03,181.95389198236444
2004-03-04,185.67024975098659
2004-03-05,189.86431674763892
2004-03-08,188.78870870356008
2004-03-09,190.08584582113338
2004-03-10,185.50264723831827
2004-03-11,181.7230916565579
2004-03-12,177.4180659467058
2004-03-15,178.85538126307955
2004-03-16,181.2430452129941
2004-03-17,180.26001810669425
2004-03-18,183.96967672062033
2004-03-19,183.78091856447276
2004-03-22,185.34466930428093
2004-03-23,184.79631539838488
2004-03-24,184.28360230826098
2004-03-25,183.78361995592115
2004-03-26,185.35280803433147
2004-03-29,187.2205848880006
2004-03-30,190.20461005062245
2004-03-31,192.2668729262114
2004-04-01,195.23579115520874
2004-04-02,194.2853889767273
2004-04-05,194.83368514905064
2004-04-06,197.9045482809827
2004-04-07,199.01542130125046
2004-04-08,199.08612325056848
2004-04-09,199.08612325056848
2004-04-12,200.04850086444927
2004-04-13,198.74618822503325
2004-04-14,196.8029638653429
2004-04-15,197.9194432726982
2004-04-16,198.6572106057325
2004-04-19,198.81477798092197
2004-04-20,196.64403984722833
2004-04-21,195.39379031940004
2004-04-22,192.48851619056745
2004-04-23,194.26353153091134
2004-04-26,195.0242124398827
2004-04-27,195.3658744629572
2004-04-28,192.8269868019481
2004-04-29,189.297201668436
2004-04-30,189.8776858401296
2004-05-03,186.49564980302853
2004-05-04,188.4260632261136
2004-05-05,191.02794506558675
2004-05-06,190.6981667910533
2004-05-07,183.45751082563345
2004-05-10,178.35454690017153
2004-05-11,179.40167746159008
2004-05-12,182.98685141601905
2004-05-13,181.33224109491414
2004-05-14,180.93872209790456
2004-05-17,182.56108948355038
2004-05-18,183.05767372990246
2004-05-19,187.18789335259726
2004-05-20,184.93112081268785
2004-05-21,186.4589063761913
2004-05-24,185.5526240228577
