Date,PACIFIC
1977-08-31,251.588795
1977-09-30,254.08079
1977-10-31,259.798312
1977-11-30,260.010328
1977-12-30,263.33548
1978-01-31,271.464492
1978-02-28,279.173692
1978-03-31,313.084595
1978-04-28,313.166671
1978-05-31,317.436254
1978-06-30,346.611491
1978-07-31,380.385025
1978-08-31,381.479333
1978-09-29,387.439047
1978-10-31,413.869322
1978-11-30,372.243577
1978-12-29,389.704944
1979-01-31,392.111248
1979-02-28,378.889684
1979-03-30,368.193905
1979-04-30,357.573637
1979-05-31,364.065124
1979-06-29,364.572946
1979-07-31,366.575367
1979-08-31,371.74345
1979-09-28,383.965943
1979-10-31,357.914524
1979-11-30,347.804375
1979-12-31,374.216436
1980-01-31,390.70574
1980-02-29,380.260542
1980-03-31,357.324531
1980-04-30,387.317189
1980-05-30,413.976647
1980-06-30,435.869452
1980-07-31,422.689399
1980-08-29,449.962374
1980-09-30,474.420717
1980-10-31,497.146408
1980-11-28,482.175606
1980-12-31,507.869381
1981-01-30,512.779579
1981-02-27,503.362784
1981-03-31,528.815355
1981-04-30,560.565772
1981-05-29,554.385554
1981-06-30,571.09254
1981-07-31,541.998956
1981-08-31,552.142747
1981-09-30,494.17325
1981-10-30,492.839409
1981-11-30,542.462457
1981-12-31,547.579487
1982-01-29,533.886946
1982-02-26,488.318383
1982-03-31,444.661214
1982-04-30,487.499092
1982-05-31,475.299489
1982-06-30,441.797623
1982-07-30,423.016235
1982-08-31,420.592751
1982-09-30,405.484979
1982-10-29,403.174596
1982-11-30,461.994671
1982-12-31,511.140906
1983-01-31,501.693963
1983-02-28,510.349245
1983-03-31,524.457884
1983-04-29,542.076874
1983-05-31,541.954026
1983-06-30,556.487094
1983-07-29,565.920545
1983-08-31,559.491679
1983-09-30,591.504541
1983-10-31,590.550469
1983-11-30,601.297477
1983-12-30,643.907502
1984-01-31,674.692772
1984-02-29,668.881048
1984-03-30,770.301959
1984-04-30,755.696761
1984-05-31,662.818654
1984-06-29,662.266089
1984-07-31,620.651881
1984-08-31,673.279813
1984-09-28,670.62849
1984-10-31,699.084364
1984-11-30,704.919959
1984-12-31,728.482754
1985-01-31,729.889532
1985-02-28,745.042096
1985-03-29,782.938307
1985-04-30,761.251543
1985-05-31,787.727673
1985-06-28,816.958933
1985-07-31,831.278179
1985-08-30,844.321456
1985-09-30,925.366627
1985-10-31,955.666659
1985-11-29,963.709876
1985-12-31,1012.786916
1986-01-31,1043.899396
1986-02-28,1151.757
1986-03-31,1376.981
1986-04-30,1435.41
1986-05-30,1428.018092
1986-06-30,1554.02005
1986-07-31,1735.018266
1986-08-29,1890.201339
1986-09-30,1941.955714
1986-10-31,1720.977012
1986-11-28,1825.271061
1986-12-31,1959.11446
1987-01-30,2252.472528
1987-02-27,2311.822398
1987-03-31,2550.191603
1987-04-30,2925.099578
1987-05-29,2934.214097
1987-06-30,2741.334215
1987-07-31,2676.578242
1987-08-31,2994.626346
1987-09-30,2907.963198
1987-10-30,2591.736795
1987-11-30,2694.595889
1987-12-31,2736.001662
1988-01-29,2871.751779
1988-02-29,3074.351563
1988-03-31,3313.898908
1988-04-29,3355.772127
1988-05-31,3227.72936
1988-06-30,3118.022796
1988-07-29,3259.662891
1988-08-31,3018.380244
1988-09-30,3134.921754
1988-10-31,3392.600646
1988-11-30,3672.584011
1988-12-30,3693.410329
1989-01-31,3727.362127
1989-02-28,3774.988557
1989-03-31,3655.093683
1989-04-28,3657.255234
1989-05-31,3452.848277
1989-06-30,3298.956141
1989-07-31,3727.091219
1989-08-31,3496.501889
1989-09-29,3710.224983
1989-10-31,3610.902947
1989-11-30,3782.757912
1989-12-29,3786.912042
1990-01-31,3572.646563
1990-02-28,3225.925373
1990-03-30,2645.049439
1990-04-30,2662.775037
1990-05-31,3032.681962
1990-06-29,2910.525369
1990-07-31,2888.39067
1990-08-31,2612.864172
1990-09-28,2203.217172
1990-10-31,2679.232539
1990-11-30,2382.105609
1990-12-31,2483.497611
1991-01-31,2560.945667
1991-02-28,2876.563647
1991-03-29,2719.859394
1991-04-30,2789.754199
1991-05-31,2778.980291
1991-06-28,2597.423769
1991-07-31,2684.990373
1991-08-30,2548.826436
1991-09-30,2749.294033
1991-10-31,2866.261763
1991-11-29,2681.935587
1991-12-31,2764.2107733
1992-01-31,2657.1035985999997
1992-02-28,2470.9733972
1992-03-31,2235.9805893
1992-04-30,2133.4954936
1992-05-29,2299.9190711
1992-06-30,2119.0474186
1992-07-31,2089.5903859
1992-08-31,2375.8520614
1992-09-30,2321.4154242
1992-10-30,2239.4506338
1992-11-30,2281.684745
1992-12-31,2255.5688998
1993-01-29,2251.369727
1993-02-26,2360.5256289999998
1993-03-31,2645.6869189999998
1993-04-30,3067.201833
1993-05-31,3156.432761
1993-06-30,3104.684706
1993-07-30,3288.2396049999998
1993-08-31,3385.498267
1993-09-30,3258.880397
1993-10-29,3331.228395752178
1993-11-30,2861.216962129243
1993-12-31,3060.6704835989663
1994-01-31,3414.957691776984
1994-02-28,3502.995150751282
1994-03-31,3309.6255575283844
1994-04-29,3452.7352004738896
1994-05-31,3534.8725555896867
1994-06-30,3650.506585604094
1994-07-29,3572.1872795075114
1994-08-31,3634.269550904815
1994-09-30,3543.3081709670346
1994-10-31,3632.9340384387315
1994-11-30,3430.2076390983893
1994-12-30,3453.2875790045277
1995-01-31,3235.2044354995446
1995-02-28,3155.0778979778675
1995-03-31,3397.3097533617074
1995-04-28,3541.8014049601875
1995-05-31,3400.1352088316503
1995-06-30,3256.0383448699167
1995-07-31,3490.7941083377596
1995-08-31,3359.302185684542
1995-09-29,3390.420454696645
1995-10-31,3225.5605894908954
1995-11-30,3384.15259262002
1995-12-29,3549.3291008680153
1996-01-31,3555.348773271545
1996-02-29,3515.2297392552346
1996-03-29,3623.0415338115668
1996-04-30,3807.531801475662
1996-05-31,3642.3055622247634
1996-06-28,3643.0589714640223
1996-07-31,3475.660449583597
1996-08-30,3384.1565963988774
1996-09-30,3494.597666270266
1996-10-31,3332.3790709155774
1996-11-29,3422.8616136742558
1996-12-31,3244.9497188648456
1997-01-31,2971.908227947411
1997-02-28,3033.774089217945
1997-03-31,2922.5962923015513
1997-04-30,2983.32030923208
1997-05-30,3275.1351024255096
1997-06-30,3477.928424658802
1997-07-31,3394.747336256895
1997-08-29,3057.9915752784614
1997-09-30,3046.1961391325426
1997-10-31,2676.274191112727
1997-11-28,2528.90187748005
1997-12-31,2417.728721825259
1998-01-30,2548.7340415315703
1998-02-27,2640.114518460607
1998-03-31,2494.560165989124
1998-04-30,2445.080200042129
1998-05-29,2278.9724226623225
1998-06-30,2274.4347025274847
1998-07-31,2234.7471518972116
1998-08-31,1970.4943960923827
1998-09-30,1963.9715215855706
1998-10-30,2304.0017917967434
1998-11-30,2409.7429793433844
1998-12-31,2476.792385549182
1999-01-29,2494.556860649687
1999-02-26,2445.7412421370004
1999-03-31,2753.918800029463
1999-04-30,2937.9412555509803
1999-05-31,2762.805838461064
1999-06-30,3016.924939559891
1999-07-30,3246.53967640922
1999-08-31,3213.458933240047
1999-09-30,3361.623332319337
1999-10-29,3491.6655971698433
1999-11-30,3664.8853749960413
1999-12-31,3904.287238620267
2000-01-31,3715.832865104644
2000-02-29,3634.275823055498
2000-03-31,3886.3577667126815
2000-04-28,3616.134223299417
2000-05-31,3405.869403640041
2000-06-30,3668.5581670322595
2000-07-31,3319.3319908466465
2000-08-31,3500.015055007707
2000-09-29,3315.477157424849
2000-10-31,3125.125358339311
2000-11-30,3016.471926816213
2000-12-29,2897.6080232207646
2001-01-01,2897.6080232207646
2001-01-02,2893.3992021464687
2001-01-03,2889.141942515146
2001-01-04,2887.297759609238
2001-01-05,2905.8894516406153
2001-01-08,2895.9683352219445
2001-01-09,2849.820060863728
2001-01-10,2822.336103261617
2001-01-11,2753.2509747926483
2001-01-12,2759.2977252308046
2001-01-15,2758.4345894844228
2001-01-16,2810.187317942871
2001-01-17,2828.269174621318
2001-01-18,2860.195165285083
2001-01-19,2890.8377692367762
2001-01-22,2899.1280875053344
2001-01-23,2882.7883075482155
2001-01-24,2853.32253449382
2001-01-25,2869.8368850322277
2001-01-26,2855.5472220529255
2001-01-29,2868.759625809068
2001-01-30,2871.335772004186
2001-01-31,2888.989282911986
2001-02-01,2913.4932439330405
2001-02-02,2877.3226620536125
2001-02-05,2838.5705273574376
2001-02-06,2827.6872182255634
2001-02-07,2821.3123966289495
2001-02-08,2794.9322221133384
2001-02-09,2794.6669936589765
2001-02-12,2797.972552813562
2001-02-13,2797.7081884567096
2001-02-14,2797.518172009425
2001-02-15,2812.3971272096705
2001-02-16,2802.800203428105
2001-02-19,2771.0368371871887
2001-02-20,2794.6532380593103
2001-02-21,2761.5848975156932
2001-02-22,2771.0603531412908
2001-02-23,2798.2751932811952
2001-02-26,2810.9289860791123
2001-02-27,2801.000518853561
2001-02-28,2765.771559088627
2001-03-01,2737.1396219477606
2001-03-02,2656.9316748743695
2001-03-05,2654.8974905931505
2001-03-06,2701.9626717973274
2001-03-07,2708.808920830908
2001-03-08,2712.4079330804084
2001-03-09,2709.7426920085804
2001-03-12,2629.1770232039075
2001-03-13,2567.2605607305977
2001-03-14,2533.4477238964564
2001-03-15,2567.3886417024455
2001-03-16,2561.895036643891
2001-03-19,2577.0576583147345
2001-03-20,2567.506578098774
2001-03-21,2678.7614202687464
2001-03-22,2613.6114713641614
2001-03-23,2682.6351900684717
2001-03-26,2769.940532535142
2001-03-27,2758.123654565196
2001-03-28,2790.3834431116575
2001-03-29,2678.3799476879826
2001-03-30,2633.60855120052
2001-04-02,2596.830726829516
2001-04-03,2646.175894046753
2001-04-04,2670.520532109924
2001-04-05,2706.981951087477
2001-04-06,2716.9356044774486
2001-04-09,2625.1084919854407
2001-04-10,2600.8987772503297
2001-04-11,2656.5161906479666
2001-04-12,2700.547067756281
2001-04-13,2691.4361202702667
2001-04-16,2666.8223027261765
2001-04-17,2661.789128367343
2001-04-18,2741.040730177925
2001-04-19,2797.017861939492
2001-04-20,2775.3830816814125
2001-04-23,2779.3310046078927
2001-04-24,2763.811061713646
2001-04-25,2780.3262249997447
2001-04-26,2806.8042868282278
2001-04-27,2796.96812782944
2001-04-30,2806.950619646687
2001-05-01,2909.2080743846695
2001-05-02,2936.756358616217
2001-05-03,2957.9326401609305
2001-05-04,2950.217523088145
2001-05-07,2963.878288812777
2001-05-08,2905.4936289598113
2001-05-09,2873.53228517604
2001-05-10,2854.014745175121
2001-05-11,2859.190003058393
2001-05-14,2813.6438566292118
2001-05-15,2829.1954441480534
2001-05-16,2788.4614250200307
2001-05-17,2839.4748556219783
2001-05-18,2814.7093839651666
2001-05-21,2859.0903419475994
2001-05-22,2857.7945876666713
2001-05-23,2890.1832010291237
2001-05-24,2878.0255453964223
2001-05-25,2857.1754667128034
2001-05-28,2834.248586703852
2001-05-29,2861.4376012836283
2001-05-30,2808.2255500671763
2001-05-31,2796.451219480369
2001-06-01,2792.634601960522
2001-06-04,2791.900286203301
2001-06-05,2774.4097915796165
2001-06-06,2774.8517433006964
2001-06-07,2793.2027640133288
2001-06-08,2790.43926946213
2001-06-11,2751.9802476773352
2001-06-12,2693.383910635732
2001-06-13,2692.4633128828914
2001-06-14,2695.8721748752946
2001-06-15,2670.4924463565176
2001-06-18,2648.3989840143972
2001-06-19,2639.627651286123
2001-06-20,2633.540056943616
2001-06-21,2664.769214867301
2001-06-22,2683.625575280249
2001-06-25,2667.0231864259968
2001-06-26,2674.5961545937757
2001-06-27,2655.6392010301
2001-06-28,2621.5485559611675
2001-06-29,2662.63257557727
2001-07-02,2650.240831770159
2001-07-03,2660.7575228955006
2001-07-04,2642.7726866800367
2001-07-05,2609.87711378384
2001-07-06,2554.6388482063767
2001-07-09,2542.889358362278
2001-07-10,2569.5666190152847
2001-07-11,2551.163929963158
2001-07-12,2589.5939789841827
2001-07-13,2568.9524909961356
2001-07-16,2566.7185190878185
2001-07-17,2535.877131778948
2001-07-18,2511.75925958727
2001-07-19,2515.491629886963
2001-07-20,2518.520112553864
2001-07-23,2450.388960132719
2001-07-24,2474.9028869453673
2001-07-25,2495.037332148527
2001-07-26,2489.341340285717
2001-07-27,2479.232126601092
2001-07-30,2438.817334084742
2001-07-31,2489.7939929383933
2001-08-01,2518.5520512836406
2001-08-02,2582.706566721395
2001-08-03,2557.290404596202
2001-08-06,2550.736734375031
2001-08-07,2561.528409414399
2001-08-08,2554.8444366702256
2001-08-09,2499.115198342077
2001-08-10,2512.6578993628
2001-08-13,2477.90987022262
2001-08-14,2541.9169819196
2001-08-15,2572.3206008449883
2001-08-16,2531.7416323381844
2001-08-17,2527.7312711508825
2001-08-20,2492.1357416293995
2001-08-21,2513.3793188460795
2001-08-22,2534.4339675749234
2001-08-23,2504.033545022613
2001-08-24,2499.937716232465
2001-08-27,2517.7122787292847
2001-08-28,2501.871888502832
2001-08-29,2477.4692645685022
2001-08-30,2443.064959354917
2001-08-31,2430.9550915902573
2001-09-03,2383.847836911336
2001-09-04,2430.8915491627536
2001-09-05,2387.9463045012953
2001-09-06,2376.446908661825
2001-09-07,2366.6509359758716
2001-09-10,2307.8038853112116
2001-09-11,2351.5174490721397
2001-09-12,2191.548290068724
2001-09-13,2217.514664833681
2001-09-14,2284.0905030333356
2001-09-17,2176.016622996611
2001-09-18,2197.828759445041
2001-09-19,2248.6274747253397
2001-09-20,2229.654957248282
2001-09-21,2152.6748264199164
2001-09-24,2146.8489648143054
2001-09-25,2170.372528121955
2001-09-26,2138.705277455077
2001-09-27,2127.637289911079
2001-09-28,2175.572641898192
2001-10-01,2199.363635592666
2001-10-02,2233.049604425308
2001-10-03,2200.675053386034
2001-10-04,2247.882649620037
2001-10-05,2257.1043030764486
2001-10-08,2254.2906660001863
2001-10-09,2212.8541422379735
2001-10-10,2186.916102095579
2001-10-11,2234.946784139467
2001-10-12,2273.906027214158
2001-10-15,2260.5724875878755
2001-10-16,2267.424407660788
2001-10-17,2294.0761137599225
2001-10-18,2247.01333405516
2001-10-19,2243.7994626369764
2001-10-22,2238.9645440360164
2001-10-23,2271.089241204702
2001-10-24,2280.54965640685
2001-10-25,2294.521874534093
2001-10-26,2272.0883042314185
2001-10-29,2244.3481990558994
2001-10-30,2226.544313065581
2001-10-31,2198.491647809308
2001-11-01,2214.2006816815956
2001-11-02,2210.931256949168
2001-11-05,2219.2558100934452
2001-11-06,2252.127203625485
2001-11-07,2198.386172230238
2001-11-08,2229.2068877830816
2001-11-09,2220.441813037987
2001-11-12,2204.9525372784083
2001-11-13,2170.1754206262062
2001-11-14,2178.8741303463903
2001-11-15,2221.0117229747307
2001-11-16,2227.6362758226774
2001-11-19,2251.655225289125
2001-11-20,2256.2616876475295
2001-11-21,2253.538444436936
2001-11-22,2245.2013829605035
2001-11-23,2240.0749117408272
2001-11-26,2281.7154186279354
2001-11-27,2279.0390147612966
2001-11-28,2238.756028647687
2001-11-29,2234.019570335274
2001-11-30,2261.5508363823865
2001-12-03,2211.4234840963227
2001-12-04,2207.7491307620858
2001-12-05,2251.8282514608404
2001-12-06,2265.7361309093326
2001-12-07,2236.612915860499
2001-12-10,2190.38281218764
2001-12-11,2176.3449305171052
2001-12-12,2219.0386809276833
2001-12-13,2169.020657571766
2001-12-14,2151.9778420620714
2001-12-17,2117.04119596226
2001-12-18,2128.5327073306325
2001-12-19,2135.565012755313
2001-12-20,2146.2340802802164
2001-12-21,2120.659897590418
2001-12-24,2119.127896919977
2001-12-25,2113.0471769137885
2001-12-26,2096.312347922936
2001-12-27,2125.600694137447
2001-12-28,2158.5723114526845
2001-12-31,2161.5834186126003
2002-01-01,2161.5834186126003
2002-01-02,2151.396831928678
2002-01-03,2157.1534252596794
2002-01-04,2212.727957001998
2002-01-07,2219.011409299603
2002-01-08,2169.371348068051
2002-01-09,2155.6448215071396
2002-01-10,2132.935216496799
2002-01-11,2121.780177314057
2002-01-14,2125.9050945273916
2002-01-15,2092.6066727323014
2002-01-16,2091.1137335138724
2002-01-17,2080.4586971611006
2002-01-18,2105.3039379593706
2002-01-21,2107.607140870617
2002-01-22,2055.577671122759
2002-01-23,2043.0086290486524
2002-01-24,2050.2680309745474
2002-01-25,2064.4823029301197
2002-01-28,2092.092839810037
2002-01-29,2059.988673669265
2002-01-30,2030.2878964693718
2002-01-31,2041.4961891300381
2002-02-01,2009.2814758903667
2002-02-04,2001.1346403523976
2002-02-05,1962.0322848553099
2002-02-06,1957.397909519447
2002-02-07,1983.1147813253162
2002-02-08,1994.05422858174
2002-02-11,2014.689663912851
2002-02-12,2055.769340125356
2002-02-13,2064.1202623236345
2002-02-14,2082.111340773358
2002-02-15,2077.6478692750593
2002-02-18,2078.911468299516
2002-02-19,2027.3404430968571
2002-02-20,2015.580987327729
2002-02-21,2059.698717324623
2002-02-22,2063.5717632511655
2002-02-25,2053.046935351007
2002-02-26,2042.069117953153
2002-02-27,2077.7222178070288
2002-02-28,2096.112534008247
2002-03-01,2133.845920754175
2002-03-04,2239.6884501432137
2002-03-05,2235.8850068300053
2002-03-06,2248.0615510024168
2002-03-07,2342.9242746461346
2002-03-08,2343.2249167266423
2002-03-11,2371.3495060488112
2002-03-12,2312.646920183679
2002-03-13,2266.886500855523
2002-03-14,2295.843900218447
2002-03-15,2308.0802107029795
2002-03-18,2266.1084275226076
2002-03-19,2305.036211763003
2002-03-20,2282.964650145481
2002-03-21,2270.069790687863
2002-03-22,2226.633214073329
2002-03-25,2213.687396061822
2002-03-26,2204.2751176923857
2002-03-27,2226.643030243095
2002-03-28,2246.548546740013
2002-03-29,2209.1172005800095
2002-04-01,2190.482408864479
2002-04-02,2214.2144207582337
2002-04-03,2242.4922578828655
2002-04-04,2260.0925964456137
2002-04-05,2256.932849231257
2002-04-08,2256.2783724984474
2002-04-09,2227.6389553716785
2002-04-10,2243.914070112906
2002-04-11,2226.8833027243113
2002-04-12,2199.112243490227
2002-04-15,2223.952777459661
2002-04-16,2250.5294103943897
2002-04-17,2285.7439462833645
2002-04-18,2308.589465855735
2002-04-19,2292.2271076428924
2002-04-22,2323.2761000345417
2002-04-23,2327.9367409207957
2002-04-24,2322.240939130746
2002-04-25,2340.4856095581194
2002-04-26,2326.7929296857023
2002-04-29,2316.635958686204
2002-04-30,2308.041080827056
2002-05-01,2330.459554148888
2002-05-02,2326.8418228504042
2002-05-03,2342.54879908199
2002-05-06,2332.5207703682327
2002-05-07,2307.637604357775
2002-05-08,2314.8725533369034
2002-05-09,2329.076025620758
2002-05-10,2332.2064243114824
2002-05-13,2314.1858671020773
2002-05-14,2296.8662313676737
2002-05-15,2349.561511644698
2002-05-16,2372.000669422344
2002-05-17,2416.968868863859
2002-05-20,2427.596058886589
2002-05-21,2441.059862566478
2002-05-22,2465.2275948758265
2002-05-23,2453.3410420811065
2002-05-24,2466.2400419003857
2002-05-27,2452.529201089538
2002-05-28,2456.4198428637515
2002-05-29,2448.3507693022975
2002-05-30,2459.4371971120013
2002-05-31,2429.2899621090323
2002-06-03,2457.5841751493936
2002-06-04,2429.1766753352686
2002-06-05,2413.252214853572
2002-06-06,2408.5356579696613
2002-06-07,2392.2653608762184
2002-06-10,2378.6320136531485
2002-06-11,2371.012575021426
2002-06-12,2358.7392657166088
2002-06-13,2332.57496614895
2002-06-14,2297.260855414957
2002-06-17,2246.4304656648515
2002-06-18,2276.3391310178386
2002-06-19,2230.363072136606
2002-06-20,2259.7994141308454
2002-06-21,2246.363075673575
2002-06-24,2263.420455128544
2002-06-25,2258.053005659635
2002-06-26,2226.3400677600853
2002-06-27,2243.7435846866288
2002-06-28,2302.291461086949
2002-07-01,2300.097609342998
2002-07-02,2299.3807188285414
2002-07-03,2325.6933409671956
2002-07-04,2306.1429054621876
2002-07-05,2327.255139570317
2002-07-08,2342.5465365964296
2002-07-09,2384.2436471964365
2002-07-10,2354.2626084548633
2002-07-11,2324.835593558805
2002-07-12,2333.6858000405564
2002-07-15,2311.3776399497256
2002-07-16,2277.5740614129513
2002-07-17,2265.9004656166735
2002-07-18,2300.868927073567
2002-07-19,2271.6984832710214
2002-07-22,2254.667363622021
2002-07-23,2244.6204588566607
2002-07-24,2206.78024516314
2002-07-25,2187.5597994726427
2002-07-26,2101.8506993609876
2002-07-29,2106.8532856090756
2002-07-30,2161.110272784643
2002-07-31,2147.19644399438
2002-08-01,2135.823355236379
2002-08-02,2126.8817454255704
2002-08-05,2116.37609968784
2002-08-06,2054.781448445494
2002-08-07,2125.2968930708507
2002-08-08,2119.329407811563
2002-08-09,2162.0226109666064
2002-08-12,2145.740982947085
2002-08-13,2138.661896594559
2002-08-14,2165.862552476818
2002-08-15,2178.3684601454106
2002-08-16,2180.2825634108303
2002-08-19,2135.8330980221144
2002-08-20,2139.7544859810127
2002-08-21,2149.7257244151347
2002-08-22,2161.910440966803
2002-08-23,2167.7527621314307
2002-08-26,2197.4452088685757
2002-08-27,2186.393787000048
2002-08-28,2162.1553731783174
2002-08-29,2135.1098246103043
2002-08-30,2131.7743145325644
2002-09-02,2119.087914954473
2002-09-03,2083.4180769791965
2002-09-04,2036.4802024732708
2002-09-05,2061.7472859631266
2002-09-06,2041.9595684917097
2002-09-09,2066.0939859586033
2002-09-10,2063.444422502937
2002-09-11,2067.496237854939
2002-09-12,2078.484021999091
2002-09-13,2043.2160855946454
2002-09-16,2025.40739374328
2002-09-17,2066.9818200269756
2002-09-18,2064.8954479196195
2002-09-19,2096.49301274731
2002-09-20,2032.0050542632102
2002-09-23,2019.8101900804313
2002-09-24,1999.1325563072987
2002-09-25,1978.5182416149182
2002-09-26,2009.0930155592941
2002-09-27,2042.9931749162347
2002-09-30,2025.690830562299
2002-10-01,1986.5698396999155
2002-10-02,1965.741965740814
2002-10-03,1948.8796311095593
2002-10-04,1961.3785690741477
2002-10-07,1891.9704301952809
2002-10-08,1894.5548996287548
2002-10-09,1870.760405074787
2002-10-10,1852.6629715614336
2002-10-11,1873.5789577857308
2002-10-14,1875.9035435749663
2002-10-15,1926.7568637330237
2002-10-16,1942.2410151082995
2002-10-17,1946.5301307385248
2002-10-18,1959.6388450628065
2002-10-21,1951.529372846584
2002-10-22,1906.7902857870415
2002-10-23,1928.0966952253962
2002-10-24,1917.3973388061108
2002-10-25,1939.104001896449
2002-10-28,1950.2482479628063
2002-10-29,1943.05783440381
2002-10-30,1948.3599351622613
2002-10-31,1944.8613029233734
2002-11-01,1949.985376411645
2002-11-04,1958.4649774038123
2002-11-05,1997.2268677390916
2002-11-06,1996.7089993113887
2002-11-07,1998.4647672801955
2002-11-08,1980.2433302137858
2002-11-11,1935.221287637362
2002-11-12,1932.6180401985637
2002-11-13,1921.354001655841
2002-11-14,1901.1254455777491
2002-11-15,1938.725539406793
2002-11-18,1904.5233575632376
2002-11-19,1893.7907656305451
2002-11-20,1902.6306462818113
2002-11-21,1935.1333296018602
2002-11-22,1956.5046792684298
2002-11-25,1980.2355733162374
2002-11-26,1968.840600872544
2002-11-27,1971.1432397206368
2002-11-28,2013.4588711494332
2002-11-29,2015.127274680431
2002-12-02,1990.7824583813997
2002-12-03,1991.4171697898432
2002-12-04,1951.051358871486
2002-12-05,1932.9839387446025
2002-12-06,1940.6170284538214
2002-12-09,1934.1116612112519
2002-12-10,1928.6255694189197
2002-12-11,1920.653985020661
2002-12-12,1927.778339008583
2002-12-13,1926.3383274819248
2002-12-16,1907.2955103918835
2002-12-17,1925.099140155662
2002-12-18,1889.8295889195892
2002-12-19,1907.197384174734
2002-12-20,1906.1207476048862
2002-12-23,1913.9147972269916
2002-12-24,1928.7793087264383
2002-12-25,1924.0825023499287
2002-12-26,1949.633597850318
2002-12-27,1956.8144137615022
2002-12-30,1959.74923396378
2002-12-31,1960.763462732373
2003-01-01,1960.763462732373
2003-01-02,1948.731166235578
2003-01-03,1956.4257110266135
2003-01-06,2003.5100048434426
2003-01-07,1975.6063384858323
2003-01-08,1951.2458084812645
2003-01-09,1957.0012154148762
2003-01-10,1957.871654293606
2003-01-13,1968.8796834584145
2003-01-14,1994.8206339330113
2003-01-15,2014.7529774345928
2003-01-16,2011.97580913052
2003-01-17,2018.174492530109
2003-01-20,1997.700509678779
2003-01-21,2009.1034772714622
2003-01-22,1992.622278947557
2003-01-23,2028.3230258064286
2003-01-24,2015.0271717823778
2003-01-27,1976.9068541270553
2003-01-28,1958.5250444086646
2003-01-29,1935.1940888440836
2003-01-30,1921.4259833986043
2003-01-31,1906.255268335432
2003-02-03,1922.4019142190436
2003-02-04,1943.254693753845
2003-02-05,1940.4589815640866
2003-02-06,1927.447457662523
2003-02-07,1923.0907625671637
2003-02-10,1918.073147435916
2003-02-11,1910.2617291587515
2003-02-12,1939.1288723947143
2003-02-13,1931.3867319413798
2003-02-14,1937.7485342533887
2003-02-17,1953.3905878354497
2003-02-18,1957.2821622474787
2003-02-19,1962.700973030636
2003-02-20,1956.4129639511339
2003-02-21,1935.743425724133
2003-02-24,1956.3711684389875
2003-02-25,1918.4588008113676
2003-02-26,1923.809729648079
2003-02-27,1913.4032052761706
2003-02-28,1907.7743166569558
2003-03-03,1930.4528447728535
2003-03-04,1931.959762131863
2003-03-05,1928.2900065631877
2003-03-06,1909.3201112726692
2003-03-07,1878.6926213052054
2003-03-10,1857.9010062925024
2003-03-11,1819.2044088687283
2003-03-12,1831.2045368687582
2003-03-13,1805.626131449772
2003-03-14,1830.40802910734
2003-03-17,1814.1193590971957
2003-03-18,1834.8848651679962
2003-03-19,1842.4149589669894
2003-03-20,1869.731684115316
2003-03-21,1854.0821574884478
2003-03-24,1903.1359690906572
2003-03-25,1875.2014649869043
