Date,EUROPE ex SWITZERLAND
1980-11-28,224.36545276
1980-12-31,214.43029095
1981-01-30,207.57674805
1981-02-27,205.3291736
1981-03-31,209.11637065
1981-04-30,208.18892009
1981-05-29,190.99596589
1981-06-30,185.0985969
1981-07-31,180.11650144
1981-08-31,186.22946434
1981-09-30,166.93674845
1981-10-30,172.6814072
1981-11-30,194.25836531000002
1981-12-31,187.24614703
1982-01-29,191.08473734
1982-02-26,183.39167035
1982-03-31,182.88365482
1982-04-30,188.99650566
1982-05-31,189.43355595
1982-06-30,174.09717248
1982-07-30,177.96807647
1982-08-31,178.96666773
1982-09-30,183.506203
1982-10-29,185.11511455000002
1982-11-30,186.74927842
1982-12-31,194.92970766
1983-01-31,194.92147135
1983-02-28,203.06491666
1983-03-31,214.50997863
1983-04-29,232.64042818000001
1983-05-31,230.97951443
1983-06-30,234.98129967
1983-07-29,230.92335529000002
1983-08-31,226.61426482000002
1983-09-30,230.10016011000002
1983-10-31,229.21302806
1983-11-30,235.74610092
1983-12-30,236.44177713
1984-01-31,247.874025
1984-02-29,255.74022985
1984-03-30,262.21428294000003
1984-04-30,258.52742082000003
1984-05-31,239.07511559
1984-06-29,239.38777671
1984-07-31,223.57654816000002
1984-08-31,242.80506471
1984-09-28,239.53046001
1984-10-31,239.71692573
1984-11-30,239.30731757
1984-12-31,241.15302127
1985-01-31,252.53998733
1985-02-28,242.37973343000002
1985-03-29,270.97655892
1985-04-30,278.41026509
1985-05-31,293.37565001
1985-06-28,294.85040288
1985-07-31,321.57381728
1985-08-30,337.99483119
1985-09-30,344.15039311
1985-10-31,381.33127884
1985-11-29,409.90493189
1985-12-31,425.23403265
1986-01-31,435.74752329
1986-02-28,490.31341131
1986-03-31,532.51807613
1986-04-30,582.99573893
1986-05-30,530.01939495
1986-06-30,552.58603538
1986-07-31,548.15676364
1986-08-29,608.30014426
1986-09-30,568.34151139
1986-10-31,571.6187424
1986-11-28,600.57779364
1986-12-31,616.53380613
1987-01-30,645.71835618
1987-02-27,673.13067954
1987-03-31,707.15376573
1987-04-30,737.84810825
1987-05-29,735.8630421400001
1987-06-30,755.26159112
1987-07-31,778.42052988
1987-08-31,783.57084118
1987-09-30,788.05264015
1987-10-30,637.29191472
1987-11-30,609.8314947700001
1987-12-31,647.51999772
1988-01-29,621.92138327
1988-02-29,658.4330206
1988-03-31,679.0340819300001
1988-04-29,693.06626521
1988-05-31,680.87255187
1988-06-30,672.90309269
1988-07-29,675.54530115
1988-08-31,643.72035171
1988-09-30,679.7634577800001
1988-10-31,742.0445459800001
1988-11-30,750.87172749
1988-12-30,755.3169383100001
1989-01-31,786.56489484
1989-02-28,775.87000976
1989-03-31,782.43849611
1989-04-28,803.99886281
1989-05-31,763.78626267
1989-06-30,789.02817229
1989-07-31,881.19336231
1989-08-31,869.43848409
1989-09-29,885.5209394999999
1989-10-31,826.4443144200001
1989-11-30,872.40866974
1989-12-29,971.9353488400001
1990-01-31,969.33569586
1990-02-28,944.16740553
1990-03-30,961.24023047
1990-04-30,934.74528077
1990-05-31,1004.76791545
1990-06-29,1041.53127019
1990-07-31,1087.73635122
1990-08-31,980.5843808
1990-09-28,864.4955396400001
1990-10-31,939.6451729500001
1990-11-30,951.22390942
1990-12-31,936.34008596
1991-01-31,966.30447292
1991-02-28,1052.29640863
1991-03-29,980.21371801
1991-04-30,968.89162615
1991-05-31,996.62315934
1991-06-28,913.83559054
1991-07-31,977.77886549
1991-08-30,997.0988337800001
1991-09-30,1028.49193661
1991-10-31,1005.3707628
1991-11-29,980.70318193
1991-12-31,1057.19783455
1992-01-31,1056.2311465
1992-02-28,1060.11200251
1992-03-31,1021.41440394
1992-04-30,1081.34911904
1992-05-29,1141.34721091
1992-06-30,1115.53477709
1992-07-31,1070.69610004
1992-08-31,1064.87496226
1992-09-30,1037.95736296
1992-10-30,967.70878296
1992-11-30,971.13684326
1992-12-31,989.20346934
1993-01-29,992.0624545100001
1993-02-26,1005.50920682
1993-03-31,1055.9836245
1993-04-30,1078.80846714
1993-05-31,1083.5065829999999
1993-06-30,1065.94145504
1993-07-30,1070.41155955
1993-08-31,1166.39887593
1993-09-30,1158.33890553
1993-10-29,1204.80838063
1993-11-30,1175.1336252832664
1993-12-31,1262.5663483198036
1994-01-31,1320.979545794781
1994-02-28,1277.856735764445
1994-03-31,1239.2831821678506
1994-04-29,1298.7195863720883
1994-05-31,1237.270258948749
1994-06-30,1221.3798336003438
1994-07-29,1296.3244920563436
1994-08-31,1336.0254009779796
1994-09-30,1278.219881604947
1994-10-31,1338.8792127333074
1994-11-30,1285.1052085476485
1994-12-30,1289.6562671015329
1995-01-31,1279.6257262262302
1995-02-28,1303.204732958511
1995-03-31,1360.945559338557
1995-04-28,1406.602359554036
1995-05-31,1431.0005327699623
1995-06-30,1440.9473155724181
1995-07-31,1523.7657987760417
1995-08-31,1462.2552840337155
1995-09-29,1496.3988707722178
1995-10-31,1480.3036399599755
1995-11-30,1489.7289188533236
1995-12-29,1535.449204041357
1996-01-31,1559.4205634268274
1996-02-29,1582.6828983693772
1996-03-29,1586.116624993512
1996-04-30,1607.9919777444763
1996-05-31,1629.32304251515
1996-06-28,1639.283322713068
1996-07-31,1620.4158889137711
1996-08-30,1665.5722456600604
1996-09-30,1710.7069384774882
1996-10-31,1756.1332569413735
1996-11-29,1854.3061074148761
1996-12-31,1898.627519407561
1997-01-31,1898.0745291435817
1997-02-28,1923.3089028383567
1997-03-31,1979.8294562799565
1997-04-30,1963.2823351675504
1997-05-30,2039.5998592849176
1997-06-30,2133.65453851242
1997-07-31,2242.4189228823725
1997-08-29,2124.2796461213056
1997-09-30,2328.9125743576183
1997-10-31,2202.2426547515824
1997-11-28,2231.608737956204
1997-12-31,2307.615645230848
1998-01-30,2404.7586085634075
1998-02-27,2587.4569012312318
1998-03-31,2788.7280570065636
1998-04-30,2851.4166850464767
1998-05-29,2901.344827319217
1998-06-30,2936.9413690729066
1998-07-31,2976.26836383819
1998-08-31,2613.524217411741
1998-09-30,2523.8456719161727
1998-10-30,2706.6297582122147
1998-11-30,2851.9435468707643
1998-12-31,2980.6574635180696
1999-01-29,2967.609013091789
1999-02-26,2894.830859962104
1999-03-31,2933.936940273192
1999-04-30,3032.3002922345518
1999-05-31,2887.5253111970096
1999-06-30,2946.8745231859807
1999-07-30,2964.698978024483
1999-08-31,2998.5368665963356
1999-09-30,2973.6713870671874
1999-10-29,3089.156117169059
1999-11-30,3183.991813170186
1999-12-31,3536.6586517584938
2000-01-31,3297.523411521698
2000-02-29,3491.3540945461614
2000-03-31,3559.46861059499
2000-04-28,3399.195854506197
2000-05-31,3352.572852280794
2000-06-30,3419.2621490539377
2000-07-31,3358.474822574276
2000-08-31,3322.404966193442
2000-09-29,3169.3690863619045
2000-10-31,3140.5126151828163
2000-11-30,2993.80249875583
2000-12-29,3192.546742328201
2001-01-01,3192.546742328201
2001-01-02,3173.8734421568465
2001-01-03,3127.2902271433327
2001-01-04,3188.342586941732
2001-01-05,3200.2014005380483
2001-01-08,3178.6858607998993
2001-01-09,3121.580054600572
2001-01-10,3107.367247697399
2001-01-11,3174.0534931763295
2001-01-12,3196.5042929942997
2001-01-15,3186.788107414324
2001-01-16,3136.477484108082
2001-01-17,3180.086312301351
2001-01-18,3209.185885911801
2001-01-19,3174.8531037841262
2001-01-22,3177.458692460154
2001-01-23,3183.8443623925714
2001-01-24,3162.7988289326818
2001-01-25,3164.409011480281
2001-01-26,3162.360317792742
2001-01-29,3157.0084504752053
2001-01-30,3172.5109798824365
2001-01-31,3201.7021978387274
2001-02-01,3203.8174848850417
2001-02-02,3162.3160902155137
2001-02-05,3176.3737313645524
2001-02-06,3168.2608650400657
2001-02-07,3130.3911722689663
2001-02-08,3091.350708042193
2001-02-09,3062.52588325825
2001-02-12,3109.4940551133427
2001-02-13,3084.812157119194
2001-02-14,3041.827956517365
2001-02-15,3033.167947440761
2001-02-16,3005.2504990592583
2001-02-19,3010.494068878588
2001-02-20,2952.7728898444893
2001-02-21,2936.4912926465504
2001-02-22,2908.875888452816
2001-02-23,2860.5641384270166
2001-02-26,2884.2819502149982
2001-02-27,2917.468678461153
2001-02-28,2913.049137534641
2001-03-01,2918.9413326079343
2001-03-02,2936.8472355029394
2001-03-05,2953.475366505282
2001-03-06,2998.8329535354687
2001-03-07,2991.0226411959006
2001-03-08,2988.3745665485303
2001-03-09,2953.903854169092
2001-03-12,2876.9681346234474
2001-03-13,2810.9264932330875
2001-03-14,2756.7314591621143
2001-03-15,2790.384045432294
2001-03-16,2690.872437145271
2001-03-19,2676.958754903996
2001-03-20,2734.9298330851825
2001-03-21,2668.0906982218794
2001-03-22,2525.104941375671
2001-03-23,2607.458864047978
2001-03-26,2700.690323999614
2001-03-27,2771.9243454313405
2001-03-28,2707.1593969739347
2001-03-29,2691.096134894013
2001-03-30,2703.555793452061
2001-04-02,2692.4642724986916
2001-04-03,2621.264185411215
2001-04-04,2678.6865928886664
2001-04-05,2723.0534399784237
2001-04-06,2729.046990626746
2001-04-09,2769.0696011225127
2001-04-10,2802.115415063842
2001-04-11,2791.09517732944
2001-04-12,2811.5236276846967
2001-04-13,2811.5236276846967
2001-04-16,2788.9567738122096
2001-04-17,2768.926485396513
2001-04-18,2824.1114346337663
2001-04-19,2863.5123321709248
2001-04-20,2874.302980056738
2001-04-23,2841.1481135550493
2001-04-24,2840.9297118898257
2001-04-25,2847.0368207321785
2001-04-26,2879.4931080674296
2001-04-27,2898.5413729546945
2001-04-30,2909.302915518227
2001-05-01,2915.271804458804
2001-05-02,2900.011631867557
2001-05-03,2845.922524323227
2001-05-04,2871.1427821716684
2001-05-07,2875.6925751541944
2001-05-08,2858.2857957678484
2001-05-09,2839.370690849219
2001-05-10,2888.1273894812257
2001-05-11,2850.6728833772136
2001-05-14,2793.4390956986686
2001-05-15,2837.8089168348756
2001-05-16,2856.6025769890057
2001-05-17,2876.307979151618
2001-05-18,2883.747040014389
2001-05-21,2896.2296287469035
2001-05-22,2891.3285274503173
2001-05-23,2847.936639001412
2001-05-24,2841.1741846181258
2001-05-25,2823.6591103320343
2001-05-28,2836.058963151466
2001-05-29,2802.4361333112706
2001-05-30,2773.3854339526356
2001-05-31,2756.560731558581
2001-06-01,2745.9517743378956
2001-06-04,2760.2509452660975
2001-06-05,2791.9184495252985
2001-06-06,2768.554784750791
2001-06-07,2770.7363686636936
2001-06-08,2761.8837864401726
2001-06-11,2715.441606579262
2001-06-12,2681.250736032604
2001-06-13,2712.0062163068715
2001-06-14,2700.809753775731
2001-06-15,2687.185733710186
2001-06-18,2660.0495451071806
2001-06-19,2660.9242148293242
2001-06-20,2635.7589535364477
2001-06-21,2640.4446693274836
2001-06-22,2656.3963362861955
2001-06-25,2672.872698719277
2001-06-26,2632.740590025784
2001-06-27,2631.9116483923067
2001-06-28,2633.6715714465636
2001-06-29,2653.3147285707405
2001-07-02,2692.0287761724394
2001-07-03,2658.9476764861342
2001-07-04,2638.7321755887847
2001-07-05,2596.4252089889774
2001-07-06,2561.9066130434157
2001-07-09,2572.653822840651
2001-07-10,2576.556619359355
2001-07-11,2555.838517439136
2001-07-12,2563.228419035599
2001-07-13,2578.0257281875192
2001-07-16,2571.9926547414775
2001-07-17,2539.0372857896696
2001-07-18,2557.750793763451
2001-07-19,2592.568073277037
2001-07-20,2580.4791888666455
2001-07-23,2578.7608828114485
2001-07-24,2561.7488085495424
2001-07-25,2541.610724969668
2001-07-26,2557.918917259203
2001-07-27,2598.5586477211964
2001-07-30,2633.0611039548667
2001-07-31,2663.354783442402
2001-08-01,2681.0004764959117
2001-08-02,2689.924481705216
2001-08-03,2674.9759845036715
2001-08-06,2659.391883013989
2001-08-07,2655.6217242664397
2001-08-08,2619.7109228839568
2001-08-09,2604.0698596168195
2001-08-10,2605.671196905824
2001-08-13,2625.680401332045
2001-08-14,2653.9221675802924
2001-08-15,2673.9751989761967
2001-08-16,2649.2143282844836
2001-08-17,2614.918264173822
2001-08-20,2607.662903663198
2001-08-21,2635.07076902818
2001-08-22,2652.308156985269
2001-08-23,2640.5186377575337
2001-08-24,2680.5264109259765
2001-08-27,2672.6748454438307
2001-08-28,2642.274204749409
2001-08-29,2642.854809123739
2001-08-30,2586.1838650323893
2001-08-31,2587.217545332242
2001-09-03,2556.995017275839
2001-09-04,2548.9376585792816
2001-09-05,2505.938562517935
2001-09-06,2454.734436641659
2001-09-07,2426.724570071398
2001-09-10,2397.528903657589
2001-09-11,2271.3491532994885
2001-09-12,2303.580995825118
2001-09-13,2333.8056566910714
2001-09-14,2242.553708363174
2001-09-17,2294.322202144265
2001-09-18,2274.0353123483164
2001-09-19,2237.6075401496114
2001-09-20,2145.00117944553
2001-09-21,2067.027413411672
2001-09-24,2174.158342832558
2001-09-25,2213.687285952998
2001-09-26,2243.0506184728824
2001-09-27,2269.4139431883077
2001-09-28,2314.0586644845225
2001-10-01,2277.93785454198
2001-10-02,2299.3181239262585
2001-10-03,2320.44620508551
2001-10-04,2384.8837157727385
2001-10-05,2385.8057515765727
2001-10-08,2384.272483324849
2001-10-09,2377.2819726598696
2001-10-10,2421.906632161428
2001-10-11,2428.1519745683327
2001-10-12,2426.4298693759833
2001-10-15,2377.311440993784
2001-10-16,2405.415214888028
2001-10-17,2456.286496025411
2001-10-18,2404.155981284583
2001-10-19,2351.4118773367795
2001-10-22,2370.8245043728602
2001-10-23,2420.475930592999
2001-10-24,2435.4983045822087
2001-10-25,2399.8670280664674
2001-10-26,2448.9073340790164
2001-10-29,2426.7472606655833
2001-10-30,2377.959868775767
2001-10-31,2396.0292225713897
2001-11-01,2425.5146760184493
2001-11-02,2429.9415506106016
2001-11-05,2470.1850190742616
2001-11-06,2469.838711259326
2001-11-07,2498.453258088967
2001-11-08,2523.7251707687606
2001-11-09,2498.329075223997
2001-11-12,2445.1164066561723
2001-11-13,2490.5449037098424
2001-11-14,2491.4869802531207
2001-11-15,2486.4048388113106
2001-11-16,2512.6591794082583
2001-11-19,2524.4652733635367
2001-11-20,2503.6126553626877
2001-11-21,2484.5553203608406
2001-11-22,2513.1093072287176
2001-11-23,2496.7910445885464
2001-11-26,2500.511980985791
2001-11-27,2477.3344042884582
2001-11-28,2460.6469173639157
2001-11-29,2463.0815398721134
2001-11-30,2497.156419889943
2001-12-03,2470.8343754476323
2001-12-04,2501.8481123848824
2001-12-05,2570.3837547992125
2001-12-06,2589.515641044537
2001-12-07,2561.8892720538206
2001-12-10,2517.487755514723
2001-12-11,2519.4902571676707
2001-12-12,2510.2249498072715
2001-12-13,2472.9159653808883
2001-12-14,2465.0952082152135
2001-12-17,2529.2630407153174
2001-12-18,2525.0857800888834
2001-12-19,2496.1731737863824
2001-12-20,2471.059396357591
2001-12-21,2490.1170423308527
2001-12-24,2479.4423380927733
2001-12-25,2479.4423380927733
2001-12-26,2486.0075702287277
2001-12-27,2540.3088396675103
2001-12-28,2546.571498208846
2001-12-31,2562.655872955155
2002-01-01,2562.655872955155
2002-01-02,2564.7695676193666
2002-01-03,2607.0906672649653
2002-01-04,2597.487882682587
2002-01-07,2564.9882714217515
2002-01-08,2541.965935044701
2002-01-09,2535.6078258748094
2002-01-10,2518.0756651133206
2002-01-11,2525.1651847184658
2002-01-14,2480.034089714299
2002-01-15,2494.904183598373
2002-01-16,2447.6025170625917
2002-01-17,2469.388469873249
2002-01-18,2466.9275701113293
2002-01-21,2454.8742830943297
2002-01-22,2454.40699690421
2002-01-23,2471.4207555684425
2002-01-24,2491.0251699761793
2002-01-25,2446.54822369633
2002-01-28,2457.0325059808983
2002-01-29,2424.5449133010325
2002-01-30,2398.459393470997
2002-01-31,2429.6896825525682
2002-02-01,2437.7073221139217
2002-02-04,2422.7070055958616
2002-02-05,2385.6519537902423
2002-02-06,2360.5013545635334
2002-02-07,2380.4629170397147
2002-02-08,2386.2177033419525
2002-02-11,2421.0301079281967
2002-02-12,2415.137220951854
2002-02-13,2424.2185845224485
2002-02-14,2444.6130826892454
2002-02-15,2429.156345828851
2002-02-18,2407.626019150871
2002-02-19,2373.147669415873
2002-02-20,2353.2546537416993
2002-02-21,2374.8926030546154
2002-02-22,2366.1487250640275
2002-02-25,2388.298894320734
2002-02-26,2401.541266078933
2002-02-27,2424.753540424103
2002-02-28,2421.3455718085925
2002-03-01,2446.6277011491297
2002-03-04,2509.970034214353
2002-03-05,2499.232679799832
2002-03-06,2520.6979786703323
2002-03-07,2549.21375552642
2002-03-08,2550.642729661336
2002-03-11,2536.4753465487743
2002-03-12,2506.502133664491
2002-03-13,2511.9372807122745
2002-03-14,2529.997229362527
2002-03-15,2555.5778052096557
2002-03-18,2563.296296704958
2002-03-19,2575.2782857322272
2002-03-20,2554.0948139891484
2002-03-21,2542.1050404825432
2002-03-22,2546.9909411810827
2002-03-25,2522.149857127808
2002-03-26,2527.470161295873
2002-03-27,2520.4947321512986
2002-03-28,2549.9080666410828
2002-03-29,2549.9080666410828
2002-04-01,2572.8195518961743
2002-04-02,2558.1405571472756
2002-04-03,2551.0133175858136
2002-04-04,2528.411409051845
2002-04-05,2523.8986031454547
2002-04-08,2477.5730751137753
2002-04-09,2485.1586394106907
2002-04-10,2514.0007705542557
2002-04-11,2482.9220484790535
2002-04-12,2487.459257280536
2002-04-15,2509.826564944923
2002-04-16,2557.21443257365
2002-04-17,2572.056524861652
2002-04-18,2558.5214551546424
2002-04-19,2560.545262245674
2002-04-22,2538.4168652281483
2002-04-23,2530.2123972140707
2002-04-24,2526.739076398238
2002-04-25,2519.1277473821215
2002-04-26,2509.630244745771
2002-04-29,2507.5285263411915
2002-04-30,2520.0773821804137
2002-05-01,2524.128270201416
2002-05-02,2515.0163761323342
2002-05-03,2520.2931472465752
2002-05-06,2520.754459052211
2002-05-07,2484.943503463003
2002-05-08,2529.28124930812
2002-05-09,2519.2896452480204
2002-05-10,2501.9571040691076
2002-05-13,2521.089409598563
2002-05-14,2528.1361416316427
2002-05-15,2553.660345922962
2002-05-16,2548.7974796193066
2002-05-17,2563.629663083214
2002-05-20,2550.321547670601
2002-05-21,2535.7009375639664
2002-05-22,2520.576413974355
2002-05-23,2513.466831950696
2002-05-24,2518.5711200302185
2002-05-27,2513.046863180518
2002-05-28,2510.715268155877
2002-05-29,2511.0528801376204
2002-05-30,2487.776725014756
2002-05-31,2499.782352789529
2002-06-03,2488.8768030930773
2002-06-04,2456.9636605455976
2002-06-05,2427.50258892836
2002-06-06,2436.7495039044284
2002-06-07,2405.6054943908885
2002-06-10,2409.0884193646802
2002-06-11,2429.630619838538
2002-06-12,2389.342762994262
2002-06-13,2360.1704211521937
2002-06-14,2302.0523559737762
2002-06-17,2369.079672005033
2002-06-18,2369.997570805337
2002-06-19,2347.7207717392052
2002-06-20,2320.348447048899
2002-06-21,2324.679479334592
2002-06-24,2287.304128431632
2002-06-25,2324.4820097368065
2002-06-26,2323.184352382707
2002-06-27,2336.636888340066
2002-06-28,2414.5967909459673
2002-07-01,2421.72312765688
2002-07-02,2343.1695315695606
2002-07-03,2267.347671519261
2002-07-04,2308.9629542900952
2002-07-05,2385.6960930762143
2002-07-08,2407.205029709507
2002-07-09,2393.4576732086434
2002-07-10,2309.135041754701
2002-07-11,2227.860902232813
2002-07-12,2227.5797165511335
2002-07-15,2145.3133215010566
2002-07-16,2158.9265291694537
2002-07-17,2229.6884515719457
2002-07-18,2267.782357861272
2002-07-19,2177.632967464124
2002-07-22,2059.962254590637
2002-07-23,1994.802514640298
2002-07-24,1966.3487777714727
2002-07-25,2047.0605934847938
2002-07-26,2042.9104582062887
2002-07-29,2140.248593531615
2002-07-30,2147.775670764342
2002-07-31,2148.642570685709
2002-08-01,2059.807270942164
2002-08-02,2067.6245456662787
2002-08-05,2008.0516457734407
2002-08-06,2043.8428393532258
2002-08-07,2033.8500130172924
2002-08-08,2105.680511337191
2002-08-09,2142.4899794746448
2002-08-12,2105.8995394087087
2002-08-13,2127.0613195059514
2002-08-14,2092.149255467467
2002-08-15,2142.2475339903117
2002-08-16,2162.5421205050984
2002-08-19,2208.1355692477796
2002-08-20,2177.5167677702643
2002-08-21,2204.6926564911537
2002-08-22,2234.6088596948534
2002-08-23,2203.7871323684117
2002-08-26,2188.0991052023683
2002-08-27,2244.1227439149493
2002-08-28,2165.240364034109
2002-08-29,2138.327386344837
2002-08-30,2148.5492691442987
2002-09-02,2121.0375058614172
2002-09-03,2059.279901003778
2002-09-04,2061.867183001327
2002-09-05,2046.1159779639759
2002-09-06,2093.728118853407
2002-09-09,2059.5247433878344
2002-09-10,2098.5933860219448
2002-09-11,2133.0803814441488
2002-09-12,2067.75576418501
2002-09-13,2033.7909638591257
2002-09-16,2017.6061488750606
2002-09-17,1995.236647066106
2002-09-18,1935.2229544853635
2002-09-19,1909.889177730388
2002-09-20,1916.4777507052509
2002-09-23,1855.4913134240228
2002-09-24,1819.047705663341
2002-09-25,1842.839512252628
2002-09-26,1919.4039429913562
2002-09-27,1917.9970866589142
2002-09-30,1848.1292616133546
2002-10-01,1875.7670598846037
2002-10-02,1928.9995582572215
2002-10-03,1907.8657481751975
2002-10-04,1860.4303158736764
2002-10-07,1839.8975318952519
2002-10-08,1804.658540274717
2002-10-09,1806.0306623327765
2002-10-10,1843.8391274264961
2002-10-11,1933.7223659691915
2002-10-14,1916.9929891906286
2002-10-15,2020.7323265984035
2002-10-16,1988.3868057338334
2002-10-17,2038.2877312794164
2002-10-18,2027.0785314695886
2002-10-21,2036.9498280269406
2002-10-22,2023.882248616676
2002-10-23,1960.3207819520433
2002-10-24,2005.4285035579733
2002-10-25,1997.6745514063387
2002-10-28,2034.1684332035857
2002-10-29,1955.8720776644213
2002-10-30,2000.5986416211174
2002-10-31,2042.5215087534125
2002-11-01,2030.0336036887397
2002-11-04,2098.15002579903
2002-11-05,2115.914036991508
2002-11-06,2087.3721363328746
2002-11-07,2071.2296518796625
2002-11-08,2057.4811980131494
2002-11-11,2042.6810017862836
2002-11-12,2069.200720372509
2002-11-13,2049.464111567174
2002-11-14,2078.43530928955
2002-11-15,2092.346494330882
2002-11-18,2118.4202919498557
2002-11-19,2113.314407240758
2002-11-20,2093.191057166847
2002-11-21,2154.7778555975183
2002-11-22,2155.3939766219437
2002-11-25,2125.3723236377255
2002-11-26,2085.3151802781795
2002-11-27,2124.7816255561215
2002-11-28,2154.1737042192126
2002-11-29,2149.1469765320476
2002-12-02,2147.06372744729
2002-12-03,2107.576612446896
2002-12-04,2102.356147114129
2002-12-05,2080.087375967909
2002-12-06,2085.033513844756
2002-12-09,2038.9473969277367
2002-12-10,2046.1608446227465
2002-12-11,2069.4516964205604
2002-12-12,2051.4048252551333
2002-12-13,2034.4270869443073
2002-12-16,2088.1119795558384
2002-12-17,2073.7210970684055
2002-12-18,2030.0102049788584
2002-12-19,2021.1699181523932
2002-12-20,2046.877090061957
2002-12-23,2053.5856395032324
2002-12-24,2061.31921290222
2002-12-25,2061.31921290222
2002-12-26,2064.02622548366
2002-12-27,2015.7280084800382
2002-12-30,2045.912834363554
2002-12-31,2068.3816906304423
2003-01-01,2068.3816906304423
2003-01-02,2115.152427471355
2003-01-03,2121.069211612307
2003-01-06,2142.148203995004
2003-01-07,2115.724722831807
2003-01-08,2075.2533258223343
2003-01-09,2107.376943133271
2003-01-10,2124.4315135055053
2003-01-13,2124.274671817976
2003-01-14,2136.10521364135
2003-01-15,2107.0867823473363
2003-01-16,2105.7792001656253
2003-01-17,2071.4724668371846
2003-01-20,2046.2546654550304
2003-01-21,2025.3703463824488
2003-01-22,1995.9090582019028
2003-01-23,1988.9798909371336
2003-01-24,1982.1216542490313
2003-01-27,1918.443850023988
2003-01-28,1923.4778026411911
2003-01-29,1936.7412011898712
2003-01-30,1968.1069416286261
2003-01-31,1967.038258835856
2003-02-03,2002.3315737113146
2003-02-04,1959.5337852890616
2003-02-05,1991.901495943617
2003-02-06,1950.3956885373825
2003-02-07,1929.3224271674776
2003-02-10,1912.108331591575
2003-02-11,1947.1553684825926
2003-02-12,1915.3612857900628
2003-02-13,1919.9206915826242
2003-02-14,1940.2815804073002
2003-02-17,1964.7180321580377
2003-02-18,1979.8349481196992
2003-02-19,1945.020812059332
2003-02-20,1944.6666867627637
2003-02-21,1961.4913363548023
2003-02-24,1930.2935349914721
2003-02-25,1868.878138009371
