Date,PAN-EURO
1996-12-31,610.19324407
1997-01-31,612.18407518
1997-02-28,620.22280275
1997-03-31,640.86622488
1997-04-30,639.48353617
1997-05-30,666.94486658
1997-06-30,702.0831317
1997-07-31,737.21324153
1997-08-29,693.03167385
1997-09-30,762.03422787
1997-10-31,723.74614225
1997-11-28,735.97406284
1997-12-31,765.16555618
1998-01-30,798.93593767
1998-02-27,861.40844479
1998-03-31,921.17931703
1998-04-30,938.11831204
1998-05-29,956.50410179
1998-06-30,973.40332735
1998-07-31,995.32751925
1998-08-31,870.37910354
1998-09-30,835.64828185
1998-10-30,904.48055937
1998-11-30,956.22207786
1998-12-31,1000.0
1999-01-29,995.9984652023695
1999-02-26,970.0635314673565
1999-03-31,980.6491753516667
1999-04-30,1007.7637386985507
1999-05-31,957.6197903645301
1999-06-30,974.5423494479984
1999-07-30,981.3959477136451
1999-08-31,992.1245182430517
1999-09-30,985.1178601241543
1999-10-29,1027.4487155391582
1999-11-30,1060.2448118159268
1999-12-31,1173.891685343527
2000-01-31,1088.021747082307
2000-02-29,1150.0116904575525
2000-03-31,1177.496038870167
2000-04-28,1125.699052648011
2000-05-31,1115.8247710537405
2000-06-30,1138.0188850230775
2000-07-31,1117.3815172084162
2000-08-31,1103.0692625660495
2000-09-29,1049.1601621757395
2000-10-31,1043.5676380931563
2000-11-30,1002.7281398721966
2000-12-29,1072.3143652834838
2001-01-01,1072.3143652834838
2001-01-02,1066.3092712228151
2001-01-03,1052.619915539555
2001-01-04,1071.3659554988417
2001-01-05,1073.197588500878
2001-01-08,1066.549077650506
2001-01-09,1047.1696048512101
2001-01-10,1040.9285377111505
2001-01-11,1062.9214940237018
2001-01-12,1069.1460151307765
2001-01-15,1065.8358815086335
2001-01-16,1049.9391546384227
2001-01-17,1064.4060970119344
2001-01-18,1074.7524452881942
2001-01-19,1061.475355594088
2001-01-22,1062.8351797588955
2001-01-23,1065.372962565418
2001-01-24,1058.342719165082
2001-01-25,1059.1251292723023
2001-01-26,1059.4819314716829
2001-01-29,1057.9011266468078
2001-01-30,1062.753227502242
2001-01-31,1071.789589827351
2001-02-01,1070.719592641157
2001-02-02,1057.1593183610064
2001-02-05,1062.7399278647954
2001-02-06,1059.402713602175
2001-02-07,1046.4299579098615
2001-02-08,1031.8229957690487
2001-02-09,1022.6017340353671
2001-02-12,1037.502761102603
2001-02-13,1028.866960452392
2001-02-14,1013.5767858317132
2001-02-15,1010.8941210858422
2001-02-16,1000.7509221135471
2001-02-19,1002.6163674026064
2001-02-20,982.5430943756361
2001-02-21,976.5020914013393
2001-02-22,967.3501331726286
2001-02-23,950.9557596495705
2001-02-26,959.357164666104
2001-02-27,970.372101970269
2001-02-28,969.6825659219812
2001-03-01,971.2298237424448
2001-03-02,977.11448119505
2001-03-05,983.3235235655703
2001-03-06,998.1473726200732
2001-03-07,994.8811828060382
2001-03-08,993.1013426358041
2001-03-09,981.747690289573
2001-03-12,956.017978522378
2001-03-13,935.4133515991642
2001-03-14,917.2529716968
2001-03-15,927.9024860809725
2001-03-16,894.0607618107912
2001-03-19,889.2174141721098
2001-03-20,908.8565963497075
2001-03-21,887.2166665368154
2001-03-22,837.6438791561177
2001-03-23,865.9458158048812
2001-03-26,898.5133477802389
2001-03-27,921.5274509634859
2001-03-28,899.2821012093184
2001-03-29,894.8007158114183
2001-03-30,900.0549397646446
2001-04-02,895.2438043221133
2001-04-03,871.0368637326887
2001-04-04,890.3493824803489
2001-04-05,905.8561490670156
2001-04-06,907.519338972577
2001-04-09,922.1044061946495
2001-04-10,933.4316596430172
2001-04-11,930.8575591249985
2001-04-12,937.8095753202294
2001-04-13,937.8095753202294
2001-04-16,930.103681252958
2001-04-17,923.4282620621196
2001-04-18,941.4075872437716
2001-04-19,953.8596921400547
2001-04-20,957.1974708798834
2001-04-23,945.6237977285175
2001-04-24,946.5610440589418
2001-04-25,947.9109598371942
2001-04-26,958.0284430151073
2001-04-27,963.883608706078
2001-04-30,967.2616546725498
2001-05-01,969.1773017902201
2001-05-02,964.2262936596069
2001-05-03,945.960418724151
2001-05-04,955.0802243960854
2001-05-07,957.7452349387657
2001-05-08,950.7365813333552
2001-05-09,943.9424231926512
2001-05-10,961.2986556809607
2001-05-11,949.2160077464795
2001-05-14,929.8000485453632
2001-05-15,945.2294092628251
2001-05-16,951.9954449263461
2001-05-17,958.6055136446853
2001-05-18,960.488527663285
2001-05-21,964.4526980133065
2001-05-22,962.5267687035848
2001-05-23,948.2402028034828
2001-05-24,946.2787933690719
2001-05-25,940.092864903496
2001-05-28,943.8519341421485
2001-05-29,932.5500882955679
2001-05-30,922.8422443861763
2001-05-31,916.1097095692256
2001-06-01,913.1523580276262
2001-06-04,917.7479744743083
2001-06-05,929.237228467084
2001-06-06,921.2149272679113
2001-06-07,922.2301873742307
2001-06-08,918.8607350438251
2001-06-11,903.8999114256198
2001-06-12,892.0265381887535
2001-06-13,902.6240217910421
2001-06-14,898.5567231272473
2001-06-15,894.5428280068255
2001-06-18,885.2320865695463
2001-06-19,884.841896352981
2001-06-20,876.9955676185651
2001-06-21,878.690166546336
2001-06-22,882.8362781607914
2001-06-25,888.6142408725484
2001-06-26,874.1633166417762
2001-06-27,873.3795323050155
2001-06-28,875.2116605955573
2001-06-29,882.4007132355781
2001-07-02,895.9429287746824
2001-07-03,883.9867125061386
2001-07-04,876.8068588802531
2001-07-05,862.3082808025903
2001-07-06,850.540187907235
2001-07-09,854.51968781416
2001-07-10,854.4957055070258
2001-07-11,847.4112547976255
2001-07-12,851.3419375999207
2001-07-13,856.4740541718443
2001-07-16,854.9029411829845
2001-07-17,843.7680992876744
2001-07-18,850.4114173641461
2001-07-19,862.8795923298488
2001-07-20,858.3678578295734
2001-07-23,857.5304356162183
2001-07-24,850.3230788100883
2001-07-25,842.89292168026
2001-07-26,848.1123905857733
2001-07-27,861.8885754893518
2001-07-30,873.705096772187
2001-07-31,884.1077965131852
2001-08-01,890.6136761530875
2001-08-02,893.5016135521178
2001-08-03,888.21929478685
2001-08-06,883.4560973854916
2001-08-07,882.3768305629695
2001-08-08,870.7928209284275
2001-08-09,864.2671634843595
2001-08-10,863.0016359498744
2001-08-13,870.5483887011577
2001-08-14,881.358848271811
2001-08-15,887.9340786411739
2001-08-16,879.4170392255147
2001-08-17,868.1309396419017
2001-08-20,865.601467594946
2001-08-21,875.8381834438329
2001-08-22,880.6937082245403
2001-08-23,875.5272601485902
2001-08-24,889.6847634253692
2001-08-27,887.5326758117229
2001-08-28,876.7456749712258
2001-08-29,876.1475323284833
2001-08-30,857.6230188685078
2001-08-31,858.561688763442
2001-09-03,847.3554697121504
2001-09-04,845.6573367846463
2001-09-05,830.9379566959079
2001-09-06,813.4060233548958
2001-09-07,803.5884450472707
2001-09-10,793.8935931907955
2001-09-11,750.1318835449673
2001-09-12,763.8328615918615
2001-09-13,774.4756365355555
2001-09-14,743.1874322081833
2001-09-17,764.763135514924
2001-09-18,758.6256579106417
2001-09-19,745.904565595499
2001-09-20,715.1637462645491
2001-09-21,689.2107083374306
2001-09-24,726.6502380378485
2001-09-25,741.3156993508966
2001-09-26,750.601922035312
2001-09-27,760.4234630752841
2001-09-28,777.1547279906666
2001-10-01,762.9385602240662
2001-10-02,769.640866997907
2001-10-03,776.5533645477346
2001-10-04,798.1047931166235
2001-10-05,797.606639809492
2001-10-08,797.9742603158027
2001-10-09,794.8369636849815
2001-10-10,809.5197686571064
2001-10-11,811.703527504121
2001-10-12,809.9023249740937
2001-10-15,793.7017381743195
2001-10-16,802.4177551952228
2001-10-17,818.8028850857091
2001-10-18,803.2350950798359
2001-10-19,786.142547453253
2001-10-22,793.8754707737422
2001-10-23,810.6620612156839
2001-10-24,815.6383731543426
2001-10-25,803.1787628154538
2001-10-26,819.6877690992164
2001-10-29,811.6630874832058
2001-10-30,794.7775641554878
2001-10-31,800.5756407250539
2001-11-01,810.5090619197492
2001-11-02,812.1496434822042
2001-11-05,825.7524697408433
2001-11-06,825.3746366913737
2001-11-07,834.7681626556035
2001-11-08,844.5551539359974
2001-11-09,835.5291611009835
2001-11-12,817.5126517127139
2001-11-13,833.1274027671644
2001-11-14,833.1597494839406
2001-11-15,832.9586274936265
2001-11-16,842.2644233916806
2001-11-19,845.6849113947069
2001-11-20,837.9796649885457
2001-11-21,831.8334846028935
2001-11-22,841.5922198546617
2001-11-23,834.5754285452014
2001-11-26,835.7712519616215
2001-11-27,827.368187943293
2001-11-28,821.0115856219504
2001-11-29,821.483696199482
2001-11-30,830.8839414317479
2001-12-03,822.7458404035008
2001-12-04,833.9435405734956
2001-12-05,855.4736359868472
2001-12-06,861.0677838636357
2001-12-07,851.360819903574
2001-12-10,836.3414142458512
2001-12-11,837.1195437821757
2001-12-12,835.049126127209
2001-12-13,823.4463325019888
2001-12-14,820.1688790247036
2001-12-17,842.0442815496782
2001-12-18,839.6822953077944
2001-12-19,829.6358975913635
2001-12-20,823.8941930171989
2001-12-21,830.55181310133
2001-12-24,825.5277552633389
2001-12-25,825.5277552633389
2001-12-26,827.4914283925907
2001-12-27,845.3098730183993
2001-12-28,846.7859326437924
2001-12-31,852.3481517770612
2002-01-01,852.3481517770612
2002-01-02,852.5756039415476
2002-01-03,865.1292079799503
2002-01-04,861.3077315731498
2002-01-07,850.7211445020014
2002-01-08,842.5292930407708
2002-01-09,840.6840228275357
2002-01-10,835.47025478367
2002-01-11,838.3978924868461
2002-01-14,822.9185137623596
2002-01-15,827.6376516249808
2002-01-16,812.7348129202759
2002-01-17,820.2942187824917
2002-01-18,819.1957586264878
2002-01-21,814.796067130964
2002-01-22,815.0510064982345
2002-01-23,821.1970115087387
2002-01-24,828.1333746712679
2002-01-25,813.2758473960571
2002-01-28,816.8570426641593
2002-01-29,805.3421491653268
2002-01-30,795.8966784199469
2002-01-31,805.3574383420356
2002-02-01,807.554477923084
2002-02-04,802.8836274964777
2002-02-05,791.3302861158464
2002-02-06,783.2467629338712
2002-02-07,791.4612688612507
2002-02-08,793.3278099085551
2002-02-11,804.8974630997808
2002-02-12,802.5459973912886
2002-02-13,806.0349166296022
2002-02-14,813.4547189903438
2002-02-15,808.3656960146276
2002-02-18,801.1507470775426
2002-02-19,789.105400064643
2002-02-20,782.3432682696871
2002-02-21,789.4210887141028
2002-02-22,786.6497501142696
2002-02-25,794.0508479188355
2002-02-26,797.234726393208
2002-02-27,805.2952829980416
2002-02-28,804.9201228394315
2002-03-01,812.2780490952251
2002-03-04,832.6866045225917
2002-03-05,829.0212562596689
2002-03-06,836.0793850483234
2002-03-07,845.0609549117269
2002-03-08,846.0212179176008
2002-03-11,840.9792050473096
2002-03-12,831.463273973243
2002-03-13,833.9008883852073
2002-03-14,840.8380630432126
2002-03-15,849.1678739596365
2002-03-18,851.5688591282747
2002-03-19,855.2557292838285
2002-03-20,848.2412006276297
2002-03-21,844.0942933491574
2002-03-22,845.7759257308793
2002-03-25,837.6692570360404
2002-03-26,839.3488689614759
2002-03-27,836.8751515698548
2002-03-28,846.01552388418
2002-03-29,846.01552388418
2002-04-01,853.8638390242139
2002-04-02,849.5590476942874
2002-04-03,848.0443313647514
2002-04-04,840.9129574351948
2002-04-05,838.4807957397724
2002-04-08,823.0247868033666
2002-04-09,825.6860846435383
2002-04-10,835.0859328910893
2002-04-11,824.4864767212566
2002-04-12,825.5982893716417
2002-04-15,833.1722073123684
2002-04-16,849.0064786393687
2002-04-17,853.8180630739356
2002-04-18,849.9764680613647
2002-04-19,850.0158099726558
2002-04-22,843.2933292609025
2002-04-23,840.7627747661043
2002-04-24,840.267999883795
2002-04-25,837.8452038014573
2002-04-26,833.8769723606688
2002-04-29,833.9748913121163
2002-04-30,837.954919807478
2002-05-01,839.8836173989952
2002-05-02,836.6094984443823
2002-05-03,839.5783821101953
2002-05-06,839.4422579695957
2002-05-07,826.7065209843989
2002-05-08,841.70876617714
2002-05-09,838.7772534790776
2002-05-10,832.5341723579277
2002-05-13,839.2057656402451
2002-05-14,841.2340346888952
2002-05-15,850.352950706508
2002-05-16,849.171203745378
2002-05-17,853.6073761071958
2002-05-20,848.9308149744701
2002-05-21,844.5345548752697
2002-05-22,840.2403511966967
2002-05-23,837.4422417805981
2002-05-24,838.8919101178777
2002-05-27,837.5446521300138
2002-05-28,836.879918444964
2002-05-29,837.6150544963465
2002-05-30,830.1848310196538
2002-05-31,833.9477229412538
2002-06-03,830.2120672591817
2002-06-04,818.8944997732011
2002-06-05,808.5956246022466
2002-06-06,811.3249375127447
2002-06-07,800.4797669340863
2002-06-10,801.3317267432893
2002-06-11,808.2563087505322
2002-06-12,793.2033583366685
2002-06-13,783.0445623213234
2002-06-14,765.1918571025132
2002-06-17,788.2966729522001
2002-06-18,787.6132288769267
2002-06-19,780.2911160491121
2002-06-20,770.2196984870673
2002-06-21,772.1626458344912
2002-06-24,758.6734554265247
2002-06-25,772.5463924905586
2002-06-26,771.6147818551271
2002-06-27,776.2282615969175
2002-06-28,804.7814888757731
2002-07-01,806.7945246223593
2002-07-02,780.8611538225497
2002-07-03,755.3263629093613
2002-07-04,770.679801240427
2002-07-05,796.888238240677
2002-07-08,803.7283255808499
2002-07-09,799.42735768506
2002-07-10,769.9824606652328
2002-07-11,742.0372911453018
2002-07-12,743.486807645143
2002-07-15,714.9535995606689
2002-07-16,718.1504996304996
2002-07-17,741.2998788901596
2002-07-18,752.2420232957006
2002-07-19,719.7857118733358
2002-07-22,679.0826830478942
2002-07-23,657.7262110976102
2002-07-24,650.7485260864181
2002-07-25,680.7827570639157
2002-07-26,681.3783957884772
2002-07-29,714.1294957425524
2002-07-30,715.8251968893273
2002-07-31,715.8089715127949
2002-08-01,686.6125720222791
2002-08-02,689.0374426236772
2002-08-05,668.3436283403881
2002-08-06,683.2039005165644
2002-08-07,678.6095274834786
