Date,WORLD ex USA
2001-05-24,2585.976499507999
2001-05-25,2569.5915470068976
2001-05-28,2570.6308912372388
2001-05-29,2557.651933955414
2001-05-30,2525.077317394195
2001-05-31,2510.290942902755
2001-06-01,2506.501187525904
2001-06-04,2515.069137216629
2001-06-05,2528.9382386065213
2001-06-06,2514.727551769245
2001-06-07,2521.4202383168736
2001-06-08,2513.994835714107
2001-06-11,2476.580011088071
2001-06-12,2440.8604108275586
2001-06-13,2457.909875709725
2001-06-14,2450.329723966455
2001-06-15,2433.954315458749
2001-06-18,2410.698598148602
2001-06-19,2407.181965551356
2001-06-20,2389.8176107676327
2001-06-21,2401.795538628449
2001-06-22,2415.034804463621
2001-06-25,2420.483042814529
2001-06-26,2397.4677819909425
2001-06-27,2389.2526124762694
2001-06-28,2382.7763566043536
2001-06-29,2407.9176191945508
2001-07-02,2427.3938711176847
2001-07-03,2411.682765615041
2001-07-04,2394.3359975862472
2001-07-05,2358.8318427540103
2001-07-06,2322.1816373173024
2001-07-09,2326.241338800608
2001-07-10,2333.2651776607067
2001-07-11,2316.532145009814
2001-07-12,2333.8862334620494
2001-07-13,2337.4730443440008
2001-07-16,2332.2044394116724
2001-07-17,2305.8120230228983
2001-07-18,2311.9921405652312
2001-07-19,2334.848331955181
2001-07-20,2328.214244283605
2001-07-23,2307.7053171998764
2001-07-24,2302.5284655616674
2001-07-25,2296.3245658848814
2001-07-26,2303.1661833939015
2001-07-27,2325.308616710653
2001-07-30,2334.0953764852984
2001-07-31,2365.632588486113
2001-08-01,2385.109614552377
2001-08-02,2407.838681892383
2001-08-03,2392.3653703177683
2001-08-06,2382.4987900582128
2001-08-07,2382.780593943752
2001-08-08,2359.4100787640373
2001-08-09,2335.175918881562
2001-08-10,2336.8605032276564
2001-08-13,2340.891935839636
2001-08-14,2375.055554170402
2001-08-15,2395.247372750645
2001-08-16,2370.955736875317
2001-08-17,2349.1418383701107
2001-08-20,2334.226963709615
2001-08-21,2355.9857300043313
2001-08-22,2371.774950477735
2001-08-23,2355.2483224781854
2001-08-24,2379.4038913484624
2001-08-27,2380.5679406827617
2001-08-28,2356.5079636639216
2001-08-29,2347.045769021743
2001-08-30,2304.3321316081788
2001-08-31,2302.4587062912724
2001-09-03,2270.2899235347604
2001-09-04,2279.341980157291
2001-09-05,2242.6316754339887
2001-09-06,2209.6407163384665
2001-09-07,2189.482069540133
2001-09-10,2154.290027634255
2001-09-11,2085.2385445404916
2001-09-12,2064.639260965482
2001-09-13,2089.888026730628
2001-09-14,2051.1582020525584
2001-09-17,2055.4303862880597
2001-09-18,2048.3603299491997
2001-09-19,2039.9099536697693
2001-09-20,1976.6469251773888
2001-09-21,1908.338718493095
2001-09-24,1973.2067052316738
2001-09-25,2006.7625464850967
2001-09-26,2014.1414102159354
2001-09-27,2027.2797355785551
2001-09-28,2070.0838138778563
2001-10-01,2054.378055707665
2001-10-02,2075.8871421588356
2001-10-03,2079.3060387801615
2001-10-04,2128.8971878774237
2001-10-05,2131.5694477300203
2001-10-08,2130.6088251286164
2001-10-09,2114.467659937103
2001-10-10,2132.856348151586
2001-10-11,2152.242417616766
2001-10-12,2160.279747086279
2001-10-15,2128.9462160551125
2001-10-16,2146.6405787143885
2001-10-17,2179.470146040678
2001-10-18,2138.531582371977
2001-10-19,2108.2547163936915
2001-10-22,2119.1755645397757
2001-10-23,2156.6394001198414
2001-10-24,2167.3738729854495
2001-10-25,2151.1633985484546
2001-10-26,2174.042554404234
2001-10-29,2152.0727921759462
2001-10-30,2117.372753274551
2001-10-31,2120.787751886792
2001-11-01,2143.1348988354553
2001-11-02,2145.1279279016903
2001-11-05,2171.024232508332
2001-11-06,2180.8177192224493
2001-11-07,2183.157764357698
2001-11-08,2207.1589211230403
2001-11-09,2191.098283373969
2001-11-12,2156.1718785560556
2001-11-13,2174.480224401958
2001-11-14,2179.2688592904196
2001-11-15,2188.995566085029
2001-11-16,2207.262018547545
2001-11-19,2222.4287949330987
2001-11-20,2209.482456687718
2001-11-21,2195.9330815073063
2001-11-22,2211.5574271078185
2001-11-23,2199.0662643877745
2001-11-26,2212.8360951442423
2001-11-27,2199.286665620141
2001-11-28,2177.1021828944513
2001-11-29,2177.6735257622827
2001-11-30,2204.1447293222536
2001-12-03,2174.816097020855
2001-12-04,2195.7232817187255
2001-12-05,2248.643570789818
2001-12-06,2262.4365227751637
2001-12-07,2239.155179818954
2001-12-10,2198.9204991814036
2001-12-11,2195.962539603484
2001-12-12,2204.2907533025436
2001-12-13,2167.857567543829
2001-12-14,2158.128217838917
2001-12-17,2188.394198578806
2001-12-18,2188.5380791700686
2001-12-19,2170.78813886476
2001-12-20,2161.9394322687845
2001-12-21,2166.1589987233683
2001-12-24,2156.0436071616386
2001-12-25,2154.457201168357
2001-12-26,2153.587335256684
2001-12-27,2194.7008076332263
2001-12-28,2206.8790045687674
2001-12-31,2218.2791837154955
2002-01-01,2218.2791837154955
2002-01-02,2216.814195263018
2002-01-03,2242.8695557885867
2002-01-04,2253.0442420522413
2002-01-07,2237.3844652422786
2002-01-08,2208.208991534938
2002-01-09,2201.6689335685464
2002-01-10,2185.228358718642
2002-01-11,2187.369225542141
2002-01-14,2160.300948389996
2002-01-15,2159.783391294787
2002-01-16,2131.0877886462818
2002-01-17,2141.5099223460725
2002-01-18,2145.483059050082
2002-01-21,2137.8428449716716
2002-01-22,2124.6829239382655
2002-01-23,2132.339504152759
2002-01-24,2147.3038696311683
2002-01-25,2123.811255669622
2002-01-28,2136.3881339813174
2002-01-29,2108.5908993419116
2002-01-30,2083.617982683765
2002-01-31,2105.447748311101
2002-02-01,2101.4017156633863
2002-02-04,2089.479815522807
2002-02-05,2057.5876929976384
2002-02-06,2041.8498309842098
2002-02-07,2061.957802857205
2002-02-08,2069.9843962533782
2002-02-11,2097.3876337404586
2002-02-12,2103.13641361904
2002-02-13,2111.2582019019355
2002-02-14,2127.885560069333
2002-02-15,2118.4652126441592
2002-02-18,2106.599007768602
2002-02-19,2070.578894440001
2002-02-20,2054.815576935789
2002-02-21,2078.5187623411452
2002-02-22,2074.8982202401335
2002-02-25,2085.4947913309593
2002-02-26,2089.23264078426
2002-02-27,2114.086217407255
2002-02-28,2118.2844563082263
2002-03-01,2143.4610726171113
2002-03-04,2210.7198579404962
2002-03-05,2202.854484560634
2002-03-06,2220.609650685279
2002-03-07,2263.8275289846447
2002-03-08,2264.5375901281177
2002-03-11,2263.594654281687
2002-03-12,2229.8652031553306
2002-03-13,2222.096893050031
2002-03-14,2241.731995647171
2002-03-15,2260.5039483572095
2002-03-18,2255.1793121214187
2002-03-19,2272.623973241659
2002-03-20,2255.280875453004
2002-03-21,2243.953281125724
2002-03-22,2235.56807157809
2002-03-25,2215.8538619285973
2002-03-26,2216.4314887175933
2002-03-27,2219.022609036097
2002-03-28,2240.651132299718
2002-03-29,2230.88406833669
2002-04-01,2240.4677317855035
2002-04-02,2239.631563849196
2002-04-03,2243.2838882847554
2002-04-04,2234.2795066095096
2002-04-05,2230.05078574174
2002-04-08,2201.3509292017
2002-04-09,2199.020786297128
2002-04-10,2221.4540649560595
2002-04-11,2197.6108089820214
2002-04-12,2192.790998718347
2002-04-15,2212.4078833037597
2002-04-16,2248.887100707459
2002-04-17,2267.977952145118
2002-04-18,2266.593375821274
2002-04-19,2264.2506067745508
2002-04-22,2259.3461579954405
2002-04-23,2254.5461922786376
2002-04-24,2252.324949565187
2002-04-25,2252.403580426363
2002-04-26,2241.3646176274856
2002-04-29,2238.209501353409
2002-04-30,2244.0577482926406
2002-05-01,2254.430073110505
2002-05-02,2247.8043414140925
2002-05-03,2257.2994709451245
2002-05-06,2252.9510444123316
2002-05-07,2223.4325909225518
2002-05-08,2254.2887537195957
2002-05-09,2251.809131414656
2002-05-10,2242.7401943545
2002-05-13,2249.724290373207
2002-05-14,2249.3489922880676
2002-05-15,2279.353086804243
2002-05-16,2284.293637130277
2002-05-17,2305.93720543113
2002-05-20,2300.9406616483093
2002-05-21,2295.856419995788
2002-05-22,2294.0704399031865
2002-05-23,2286.6505525144053
2002-05-24,2292.1377943353955
2002-05-27,2285.8076954577964
2002-05-28,2286.5151103948847
2002-05-29,2283.6259690741
2002-05-30,2273.428737703551
2002-05-31,2273.4634351052587
2002-06-03,2273.3087687574907
2002-06-04,2245.451763521582
2002-06-05,2222.6875392476286
2002-06-06,2226.170577907082
2002-06-07,2202.482233418353
2002-06-10,2200.5660415316765
2002-06-11,2209.4898040587987
2002-06-12,2179.5662962837578
2002-06-13,2153.521360335472
2002-06-14,2110.3724703396024
2002-06-17,2139.6769545854563
2002-06-18,2146.1809820494013
2002-06-19,2120.6089149673353
2002-06-20,2110.0210288901944
2002-06-21,2108.935489688032
2002-06-24,2089.7553884288855
2002-06-25,2112.2954967201636
2002-06-26,2100.8063181286343
2002-06-27,2115.0517169284126
2002-06-28,2180.9872155616576
2002-07-01,2184.5362170620306
2002-07-02,2135.928262307564
2002-07-03,2096.2797141521314
2002-07-04,2117.3364602402776
2002-07-05,2170.144783505923
2002-07-08,2187.071897818273
2002-07-09,2189.441304678703
2002-07-10,2127.3128651209568
2002-07-11,2068.734292841715
2002-07-12,2072.0491028478996
2002-07-15,2014.7308668043884
2002-07-16,2011.081115846907
2002-07-17,2047.9298539914205
2002-07-18,2077.0620041508573
2002-07-19,2011.0221151521052
2002-07-22,1930.8876791616465
2002-07-23,1884.3829232657515
2002-07-24,1863.3200835713142
2002-07-25,1910.3125819225652
2002-07-26,1887.9246432225498
2002-07-29,1949.6081690344586
2002-07-30,1968.0187636665619
2002-07-31,1964.1715028869946
2002-08-01,1910.0019911200031
2002-08-02,1909.8371913895307
2002-08-05,1869.4119090489578
2002-08-06,1876.7360562169454
2002-08-07,1888.5011501401007
2002-08-08,1932.974013162825
2002-08-09,1967.6569952573902
2002-08-12,1940.680951560412
2002-08-13,1952.0077516537851
2002-08-14,1941.6020654963347
2002-08-15,1975.0830045174378
2002-08-16,1986.3055041333973
2002-08-19,2003.1591262762743
2002-08-20,1982.4233692558446
2002-08-21,2004.633477656282
2002-08-22,2024.849454611184
2002-08-23,2006.9072099399525
2002-08-26,2005.5117540672038
2002-08-27,2035.5638089821746
2002-08-28,1978.901461750876
2002-08-29,1953.9326656428545
2002-08-30,1961.1232522162586
2002-09-02,1939.9908182136792
2002-09-03,1892.0105051172327
2002-09-04,1882.8902836231296
2002-09-05,1879.9718079564357
2002-09-06,1904.1742997074666
2002-09-09,1890.3041393855422
2002-09-10,1912.0974950722969
2002-09-11,1935.2793106370837
2002-09-12,1896.3796165298586
2002-09-13,1865.7390501262812
2002-09-16,1851.33895168412
2002-09-17,1846.271840801879
2002-09-18,1810.4938506063665
2002-09-19,1802.4299622226167
2002-09-20,1789.8719527331177
2002-09-23,1746.4469847953314
2002-09-24,1720.9512142450264
2002-09-25,1732.393403230224
2002-09-26,1788.7626697296137
2002-09-27,1795.541085788531
2002-09-30,1753.1302974113628
2002-10-01,1756.1781849944555
2002-10-02,1781.4182372432426
2002-10-03,1762.952030475275
2002-10-04,1735.228377644336
2002-10-07,1701.7581933387082
2002-10-08,1680.8387648618834
2002-10-09,1672.832496370202
2002-10-10,1693.1678214899493
2002-10-11,1756.3738749449817
2002-10-14,1747.1585143548432
2002-10-15,1826.7803676286146
2002-10-16,1810.4316624913263
2002-10-17,1841.3125169733673
2002-10-18,1838.535557046556
2002-10-21,1841.8928714948447
2002-10-22,1821.575512113516
2002-10-23,1790.2722805716678
2002-10-24,1815.487449407466
2002-10-25,1819.415370071911
2002-10-28,1842.5825390845691
2002-10-29,1792.2274113532458
2002-10-30,1821.7549959550722
2002-10-31,1845.220791895451
2002-11-01,1840.4817023593453
2002-11-04,1884.825513626469
2002-11-05,1905.3830670533437
2002-11-06,1889.0801546562989
2002-11-07,1878.4651884205502
2002-11-08,1864.6210250942015
2002-11-11,1841.4612595506685
2002-11-12,1857.5162352043624
2002-11-13,1842.1037381566377
2002-11-14,1856.3970720572368
2002-11-15,1877.5014259336474
2002-11-18,1882.9583004943902
2002-11-19,1876.309208270316
2002-11-20,1868.5193828834867
2002-11-21,1914.2323454211212
2002-11-22,1919.775460626507
2002-11-25,1909.1666395569928
2002-11-26,1881.3653269122156
2002-11-27,1907.0311727885482
2002-11-28,1934.1164177467738
2002-11-29,1930.1721576441296
2002-12-02,1925.621462425399
2002-12-03,1900.7297733964133
2002-12-04,1887.4933349522978
2002-12-05,1867.7496836428083
2002-12-06,1873.2906020952232
2002-12-09,1843.6115168561232
2002-12-10,1849.4608666523911
2002-12-11,1859.87466473449
2002-12-12,1852.6097142870224
2002-12-13,1843.1560509395615
2002-12-16,1870.5144550887828
2002-12-17,1867.0526959500185
2002-12-18,1830.2866370785148
2002-12-19,1829.2306373681718
2002-12-20,1842.760035237941
2002-12-23,1849.263813619688
2002-12-24,1858.0267618745038
2002-12-25,1856.8161919706506
2002-12-26,1864.8700223625408
2002-12-27,1835.36025706679
2002-12-30,1854.538982222232
2002-12-31,1867.7907607389714
2003-01-01,1867.7907607389714
2003-01-02,1890.6834275006013
2003-01-03,1905.3038059381543
2003-01-06,1931.8250819562309
2003-01-07,1908.1172271170988
2003-01-08,1877.1879201162162
2003-01-09,1898.0156801893759
2003-01-10,1909.0176527668846
2003-01-13,1913.6890369155421
2003-01-14,1929.71968705794
2003-01-15,1915.9291638366506
2003-01-16,1913.702874395267
2003-01-17,1894.8960368073763
2003-01-20,1873.4980318277917
2003-01-21,1863.3991773736332
2003-01-22,1840.0578872415379
2003-01-23,1847.0882865116678
2003-01-24,1837.8415142562471
2003-01-27,1786.4618304492624
2003-01-28,1783.950422496912
2003-01-29,1787.1063569724004
2003-01-30,1800.5831152332496
2003-01-31,1796.6239562383707
2003-02-03,1822.6692263625691
2003-02-04,1802.3284819820738
2003-02-05,1819.1227774310541
2003-02-06,1788.862303478965
2003-02-07,1775.0350944649833
2003-02-10,1760.9088139718986
2003-02-11,1780.3982005292403
2003-02-12,1767.4790734206513
2003-02-13,1769.578570657729
2003-02-14,1785.7903833255175
2003-02-17,1806.6670128316916
2003-02-18,1814.3006105860838
2003-02-19,1793.737788499285
2003-02-20,1793.8601578899434
2003-02-21,1798.15669762854
2003-02-24,1784.4364146007547
2003-02-25,1739.2684611417135
2003-02-26,1737.3626330673205
2003-02-27,1739.663499139395
2003-02-28,1761.2081009860199
2003-03-03,1777.5315199470283
2003-03-04,1757.2956336535508
2003-03-05,1752.6328661372388
2003-03-06,1737.6702000046203
2003-03-07,1713.741926749118
2003-03-10,1682.4892141083178
2003-03-11,1673.1779886815175
2003-03-12,1636.5886293353726
2003-03-13,1677.291636607636
2003-03-14,1716.5838777683798
2003-03-17,1743.1509424649694
2003-03-18,1747.0041506464847
2003-03-19,1760.4174266683724
2003-03-20,1765.5746766461968
2003-03-21,1792.5124495332802
2003-03-24,1765.5838277456546
