Date,WORLD ex EMU
1987-12-31,43.38602829
1988-01-29,44.95416418
1988-02-29,47.25891961
1988-03-31,48.76205701
1988-04-29,49.35323366
1988-05-31,48.31743536
1988-06-30,48.17865491
1988-07-29,49.18156725
1988-08-31,46.3223522
1988-09-30,48.17906866
1988-10-31,51.18278472
1988-11-30,53.10072393
1988-12-30,53.505304370000005
1989-01-31,55.73754272
1989-02-28,55.40175361
1989-03-31,54.94914193
1989-04-28,56.10192146
1989-05-31,54.80044642
1989-06-30,53.80623795
1989-07-31,59.99387165
1989-08-31,58.37464679
1989-09-29,59.920965620000004
1989-10-31,58.01826518
1989-11-30,60.16288032
1989-12-29,61.38846983
1990-01-31,58.21098385
1990-02-28,55.55711367
1990-03-30,51.24093557
1990-04-30,50.41385135
1990-05-31,56.374813599999996
1990-06-29,55.70391583
1990-07-31,55.891868450000004
1990-08-31,50.97171992
1990-09-28,45.81040044
1990-10-31,50.03154559
1990-11-30,49.14297208
1990-12-31,50.49845485
1991-01-31,52.45125108
1991-02-28,57.25954986
1991-03-29,56.01935879
1991-04-30,56.53296051
1991-05-31,57.64730105
1991-06-28,54.29015001
1991-07-31,56.93361009
1991-08-30,56.57092319
1991-09-30,57.99071334
1991-10-31,59.201275710000004
1991-11-29,56.24892318
1991-12-31,60.320202540000004
1992-01-31,58.962566699999996
1992-02-28,57.57642286
1992-03-31,54.65318417
1992-04-30,55.36242267
1992-05-29,57.442478550000004
1992-06-30,55.24481451
1992-07-31,55.80729207
1992-08-31,57.35835165
1992-09-30,56.95086751
1992-10-30,55.63492113
1992-11-30,56.84954336
1992-12-31,57.33313875
1993-01-29,57.34369231
1993-02-26,58.49306883
1993-03-31,62.06820925
1993-04-30,65.26009317
1993-05-31,66.99746748
1993-06-30,66.50270852
1993-07-30,67.95627059
1993-08-31,70.49260269999999
1993-09-30,69.04240543
1993-10-29,70.83945224
1993-11-30,66.62630446
1993-12-31,69.62388714000001
1994-01-31,74.52396457
1994-02-28,73.62545607
1994-03-31,69.93438672
1994-04-29,71.81288068
1994-05-31,72.53320101
1994-06-30,72.52971298
1994-07-29,73.38949256000001
1994-08-31,75.70975481
1994-09-30,73.92671199
1994-10-31,75.91319509
1994-11-30,72.55256425
1994-12-30,73.29187712
1995-01-31,72.05511908
1995-02-28,72.93279226
1995-03-31,76.63640411
1995-04-28,79.19869496
1995-05-31,79.79862361
1995-06-30,79.64408214
1995-07-31,83.52048176
1995-08-31,82.04071206
1995-09-29,84.67137494
1995-10-31,83.29939368000001
1995-11-30,86.570217
1995-12-29,88.95250973
1996-01-31,90.35705529
1996-02-29,90.79351677
1996-03-29,92.43394403
1996-04-30,94.75447237
1996-05-31,94.65076877
1996-06-28,94.98957771
1996-07-31,91.39439285
1996-08-30,92.47134221
1996-09-30,96.20990899
1996-10-31,96.80706372
1996-11-29,102.22951351
1996-12-31,100.0
1997-01-31,101.12682505000001
1997-02-28,102.38491045
1997-03-31,99.24873007000001
1997-04-30,103.41849823
1997-05-30,110.37237737
1997-06-30,115.56070444000001
1997-07-31,120.69807238114738
1997-08-29,112.80986740954117
1997-09-30,118.03408753217806
1997-10-31,112.00109814635515
1997-11-28,113.91843883506648
1997-12-31,114.77328255055022
1998-01-30,117.6338173485656
1998-02-27,125.26141471587297
1998-03-31,129.2664073018942
1998-04-30,129.8533725758671
1998-05-29,126.45230487593211
1998-06-30,129.72983870615573
1998-07-31,128.44279659346972
1998-08-31,111.62398227764048
1998-09-30,115.05673944651791
1998-10-30,125.73463695822619
1998-11-30,133.16943401660282
1998-12-31,139.40951512565553
1999-01-29,143.35653956374816
1999-02-26,140.2134881974308
1999-03-31,147.24032063151526
1999-04-30,153.39902540249264
1999-05-31,148.0409940466937
1999-06-30,155.52046978308178
1999-07-30,155.0349962653324
1999-08-31,153.98604679564204
1999-09-30,152.31881132070905
1999-10-29,160.53661720746533
1999-11-30,164.76288178305916
1999-12-31,176.13011462975635
2000-01-31,166.16592063142426
2000-02-29,163.29817538207294
2000-03-31,177.35479187355918
2000-04-28,170.0893341275897
2000-05-31,164.89040736663512
2000-06-30,170.5983982920416
2000-07-31,165.83213401875284
2000-08-31,173.26272761189063
2000-09-29,163.91122671632107
2000-10-31,161.00295117669666
2000-11-30,150.40483664399903
2000-12-29,151.1472136692295
2001-01-01,151.1472136692295
2001-01-02,148.4153059667763
2001-01-03,152.70932344358502
2001-01-04,152.0647643075661
2001-01-05,149.55456394996003
2001-01-08,149.11455222232772
2001-01-09,148.77087837313553
2001-01-10,149.24556363528276
2001-01-11,150.00807834690124
2001-01-12,149.4297949889842
2001-01-15,149.41200985228366
2001-01-16,150.14537904760317
2001-01-17,150.9049578135109
2001-01-18,152.71174818354933
2001-01-19,152.56424139335445
2001-01-22,152.50462615854326
2001-01-23,153.7036789377726
2001-01-24,153.78496412340996
2001-01-25,153.42015781253124
2001-01-26,153.14548548341057
2001-01-29,153.992486728021
2001-01-30,154.94140132103837
2001-01-31,154.52329303328443
2001-02-01,155.33447549143617
2001-02-02,152.99004287608201
2001-02-05,153.21498463345628
2001-02-06,152.89374746958998
2001-02-07,151.72214049329102
2001-02-08,150.3640829103889
2001-02-09,148.65054768951268
2001-02-12,150.17009752853335
2001-02-13,149.15076924491436
2001-02-14,148.66649824869754
2001-02-15,149.54219271753723
2001-02-16,147.28159280838352
2001-02-19,147.0344082296008
2001-02-20,145.0390577441314
2001-02-21,143.0033493476412
2001-02-22,142.91712543619423
2001-02-23,142.34607583950978
2001-02-26,144.13833280741977
2001-02-27,143.54919263497712
2001-02-28,141.92367056364264
2001-03-01,141.8106435347672
2001-03-02,140.54169498141496
2001-03-05,141.274062219184
2001-03-06,142.8233809186741
2001-03-07,143.3362822104104
2001-03-08,143.59703547850913
2001-03-09,140.99589428737482
2001-03-12,135.70802068606892
2001-03-13,136.00425919077875
2001-03-14,132.94274427821864
2001-03-15,134.00408988275595
2001-03-16,131.20569369311448
2001-03-19,132.72591119051307
2001-03-20,130.99120405331533
2001-03-21,129.8943157743369
2001-03-22,127.6927060795557
2001-03-23,130.49941210716995
2001-03-26,133.1943256751365
2001-03-27,135.9506570790849
2001-03-28,133.5444444080552
2001-03-29,132.15841975057185
2001-03-30,132.88268953285777
2001-04-02,131.33971202233528
2001-04-03,128.2240195575382
2001-04-04,128.58393548286026
2001-04-05,132.85178001372188
2001-04-06,131.39907100136278
2001-04-09,131.79216276287858
2001-04-10,134.14383838278792
2001-04-11,134.2561576218305
2001-04-12,135.927515809204
2001-04-13,135.84984896784272
2001-04-16,135.26882275702184
2001-04-17,136.13362491520598
2001-04-18,140.5418410066844
2001-04-19,142.56792288485116
2001-04-20,141.69796872545453
2001-04-23,140.13385194894585
2001-04-24,138.75447487528436
2001-04-25,140.42575272696655
2001-04-26,141.26561195852662
2001-04-27,142.60725540245593
2001-04-30,142.47465652695755
2001-05-01,144.58402718981984
2001-05-02,144.90653081202734
2001-05-03,143.22680860628654
2001-05-04,144.91473688561075
2001-05-07,144.9684229990314
2001-05-08,144.13608093204556
2001-05-09,143.28041730753364
2001-05-10,143.4995520575052
2001-05-11,142.55759371757782
2001-05-14,141.75420430833927
2001-05-15,142.44147312245187
2001-05-16,144.95403441852713
2001-05-17,145.7643446107473
2001-05-18,145.77247756440846
2001-05-21,147.69012381809014
2001-05-22,147.44952859502988
2001-05-23,145.95008175615675
2001-05-24,146.04218577296953
2001-05-25,144.79561612396694
2001-05-28,144.61463035676863
2001-05-29,143.94496980691005
2001-05-30,141.89715935142738
2001-05-31,142.21125157918698
2001-06-01,142.58623356016207
2001-06-04,143.22293984424113
2001-06-05,144.40018381614402
2001-06-06,143.1370722160635
2001-06-07,143.78574211915117
2001-06-08,142.73449888720296
2001-06-11,141.2588832920058
2001-06-12,140.69681335524845
2001-06-13,139.9570421571407
2001-06-14,138.34555641815655
2001-06-15,137.56101939420068
2001-06-18,136.78307604764154
2001-06-19,136.96317359059137
2001-06-20,137.69964358414322
2001-06-21,139.04330273792166
2001-06-22,138.36167627482672
2001-06-25,137.75643437324172
2001-06-26,137.18264341766144
2001-06-27,136.71668710094661
2001-06-28,137.70941118063575
2001-06-29,137.94970675644245
2001-07-02,139.2478902291856
2001-07-03,138.82687287193053
2001-07-04,138.47268445625443
2001-07-05,136.60626924518684
2001-07-06,133.82348570538232
2001-07-09,134.47790779517285
2001-07-10,133.51706198773735
2001-07-11,133.058677521178
2001-07-12,135.69905857173416
2001-07-13,136.2072986353604
2001-07-16,135.2572868883949
2001-07-17,135.56873242401082
2001-07-18,135.1352998718707
2001-07-19,135.95389051936723
2001-07-20,135.57421051663277
2001-07-23,133.3990233119771
2001-07-24,131.88712822278285
2001-07-25,133.3107743307321
2001-07-26,134.09302327273616
2001-07-27,134.5710315526401
2001-07-30,134.4271817753035
2001-07-31,135.6195038863688
2001-08-01,136.38824732156422
2001-08-02,137.5309286050643
2001-08-03,136.73517298173167
2001-08-06,135.46141085603375
2001-08-07,135.93170017284012
2001-08-08,134.0755228257448
2001-08-09,133.39549844480305
2001-08-10,134.04926196060723
2001-08-13,133.81208975174684
2001-08-14,134.26250528238432
2001-08-15,134.05841051615818
