Date,WORLD WITH USA GROSS
2003-05-08,912.8748718101532
2003-05-09,924.0217705546405
2003-05-12,933.5889747373718
2003-05-13,932.168827157893
2003-05-14,931.8926286740597
2003-05-15,937.5546120944748
2003-05-16,939.2145897299471
2003-05-19,919.2859695044574
2003-05-20,919.2145875150376
2003-05-21,919.4294096475783
2003-05-22,928.3409313348766
2003-05-23,931.3703539914071
2003-05-26,932.3298955995685
2003-05-27,943.4248642733019
2003-05-28,946.8613787372981
2003-05-29,949.0501260934869
2003-05-30,954.7843972455321
2003-06-02,963.6177155083957
2003-06-03,964.01962135318
2003-06-04,975.5190537501836
2003-06-05,982.0117721382055
2003-06-06,983.8581420612542
2003-06-09,975.3560197538851
2003-06-10,979.7477730760309
2003-06-11,994.1756052629912
2003-06-12,996.5557177768673
2003-06-13,988.9550808630192
2003-06-16,1006.5901823019
2003-06-17,1011.0340004529766
2003-06-18,1009.0079117512583
2003-06-19,995.5014628458614
2003-06-20,996.6090865578344
2003-06-23,982.0530672274219
2003-06-24,978.6492406291012
2003-06-25,977.166733265873
2003-06-26,978.928700614194
2003-06-27,974.8860663874731
2003-06-30,971.426541558567
2003-07-01,975.3543602085343
2003-07-02,988.708771843335
2003-07-03,988.1490612676844
2003-07-04,985.7347675724599
2003-07-07,1001.7391658535223
2003-07-08,1002.6399099193634
2003-07-09,998.4634451426408
2003-07-10,987.5542647062941
2003-07-11,992.6523900879678
2003-07-14,1001.5010728399791
2003-07-15,995.9764384589703
2003-07-16,989.2378031981822
2003-07-17,976.3024316060524
2003-07-18,983.95288800874
2003-07-21,976.0392028154001
2003-07-22,982.4970389006156
2003-07-23,986.5872589202836
2003-07-24,988.7966509615783
2003-07-25,998.5308452655474
2003-07-28,1000.5719703116258
2003-07-29,995.3531091606114
2003-07-30,990.0104520218564
2003-07-31,991.2727560641836
2003-08-01,983.5020781306821
2003-08-04,983.6608890068784
2003-08-05,974.8225852030929
2003-08-06,971.652657552221
2003-08-07,977.8841787028787
2003-08-08,981.1326774764407
2003-08-11,986.2017462905509
2003-08-12,993.3837368320886
2003-08-13,992.4249225733041
2003-08-14,1000.271663493176
2003-08-15,1000.9130117616704
2003-08-18,1007.7219185091157
2003-08-19,1009.2558073813066
2003-08-20,1010.214320704798
2003-08-21,1011.7067593208789
2003-08-22,1004.0979623378462
2003-08-25,1002.7340340524989
2003-08-26,1001.2656817351916
2003-08-27,1003.4802313834593
2003-08-28,1008.2255729400949
2003-08-29,1012.8452064936592
2003-09-01,1018.8190022793152
2003-09-02,1025.4964800442654
2003-09-03,1032.8111976558944
2003-09-04,1034.5660132351968
2003-09-05,1032.8092883926427
2003-09-08,1042.5970004253973
2003-09-09,1038.3495928898155
2003-09-10,1027.5236808971865
2003-09-11,1029.1903423715253
2003-09-12,1033.285777723845
2003-09-15,1031.7598958588328
2003-09-16,1043.228147948447
2003-09-17,1044.9691511209346
2003-09-18,1057.044636863285
2003-09-19,1055.250135374406
2003-09-22,1044.3654467835715
2003-09-23,1047.6421850644606
2003-09-24,1036.529658658454
2003-09-25,1029.383003823043
2003-09-26,1021.9936084218689
2003-09-29,1027.315220147116
2003-09-30,1019.1791308214305
2003-10-01,1040.2727044348924
2003-10-02,1045.869013214823
2003-10-03,1058.094577161991
2003-10-06,1061.0052985893697
2003-10-07,1066.377408746357
2003-10-08,1061.8895364618666
2003-10-09,1069.1202196174042
2003-10-10,1071.9507492346686
2003-10-13,1077.874519849879
2003-10-14,1080.9531440500598
2003-10-15,1079.9485633564107
2003-10-16,1084.23353620528
2003-10-17,1075.6905061384984
2003-10-20,1079.8094369505416
2003-10-21,1082.0085363092155
2003-10-22,1069.154228526247
2003-10-23,1061.9152217421074
2003-10-24,1060.8343809380415
2003-10-27,1065.1875168733125
2003-10-28,1076.9876495927099
2003-10-29,1080.8772494646928
2003-10-30,1081.9240390125283
2003-10-31,1079.8281116042308
2003-11-03,1084.5003852112304
2003-11-04,1084.942775132332
2003-11-05,1081.548159537897
2003-11-06,1082.0694511553277
2003-11-07,1085.433670159462
2003-11-10,1080.4395696318522
2003-11-11,1075.3965745100395
2003-11-12,1086.913996810463
2003-11-13,1091.964940503083
2003-11-14,1089.0455947330956
2003-11-17,1075.4954612964955
2003-11-18,1073.9334891645797
2003-11-19,1075.039383271508
2003-11-20,1071.3652078209552
2003-11-21,1073.4859165786181
2003-11-24,1084.2290362926863
2003-11-25,1087.258476250996
2003-11-26,1094.9092241055168
2003-11-27,1096.0157046664774
2003-11-28,1096.4542486087978
2003-12-01,1110.2618031872848
2003-12-02,1111.4827768339158
2003-12-03,1113.0263309753593
2003-12-04,1114.999683973402
2003-12-05,1110.0225967048318
2003-12-08,1113.2884274238936
2003-12-09,1109.6934804576792
2003-12-10,1104.8977641185347
2003-12-11,1112.149407985788
2003-12-12,1118.6058880893934
2003-12-15,1119.3896579420955
2003-12-16,1120.726331312092
2003-12-17,1121.8455332407548
2003-12-18,1132.2741970958753
2003-12-19,1133.8106575106958
2003-12-22,1138.242077600493
2003-12-23,1142.1197949202578
2003-12-24,1143.075655643314
2003-12-25,1143.155105648325
2003-12-26,1144.920695707293
2003-12-29,1156.2864368942744
2003-12-30,1160.957702814425
2003-12-31,1165.5361027900115
2004-01-01,1165.5361027900115
2004-01-02,1167.5941871067594
2004-01-05,1183.154745918678
2004-01-06,1185.9300073620616
2004-01-07,1183.6009855847417
2004-01-08,1191.8951385592723
2004-01-09,1188.9116330982533
2004-01-12,1190.330047893697
2004-01-13,1186.5260426831317
2004-01-14,1192.2818379594373
2004-01-15,1188.9491604956984
2004-01-16,1192.2284968916686
2004-01-19,1193.5190463660697
2004-01-20,1198.279676672211
2004-01-21,1206.8084687902253
2004-01-22,1208.169787612352
2004-01-23,1205.9678439803308
2004-01-26,1208.3749204501487
2004-01-27,1203.6467823062476
2004-01-28,1194.4711441066786
2004-01-29,1186.2281355157459
2004-01-30,1184.4495479995123
2004-02-02,1188.2522612170692
2004-02-03,1190.6581433376182
2004-02-04,1180.1908376892172
2004-02-05,1183.5675467110154
2004-02-06,1198.055475976382
2004-02-09,1200.2297453209105
2004-02-10,1204.4953146109294
2004-02-11,1212.0726457112526
2004-02-12,1214.1539325298459
2004-02-13,1210.0089026965318
2004-02-16,1211.2147548694336
2004-02-17,1222.991591539653
2004-02-18,1219.3955245939774
2004-02-19,1215.975553032647
2004-02-20,1206.4160689725472
2004-02-23,1206.0747593959234
2004-02-24,1203.0140957666538
2004-02-25,1203.0556045240228
2004-02-26,1201.5828364951913
2004-02-27,1204.611815525124
2004-03-01,1218.6609130251743
2004-03-02,1211.6394794195558
2004-03-03,1205.8511661730422
2004-03-04,1211.2987885750658
2004-03-05,1220.3283244586805
2004-03-08,1212.8869465279352
2004-03-09,1208.0545265327262
2004-03-10,1190.1446873287114
2004-03-11,1170.047324877404
2004-03-12,1175.5990586788892
2004-03-15,1162.3313587779533
2004-03-16,1173.146401810273
2004-03-17,1184.6823170761697
2004-03-18,1186.1450286204215
2004-03-19,1178.4016275894235
2004-03-22,1162.986398100652
2004-03-23,1161.3697373155976
2004-03-24,1158.2534311678212
2004-03-25,1174.0684878133652
2004-03-26,1174.6864297125885
2004-03-29,1189.2703581560095
2004-03-30,1193.0024949589065
2004-03-31,1196.8746163562182
2004-04-01,1207.4425515093258
2004-04-02,1213.012460838484
2004-04-05,1217.2319904085102
2004-04-06,1215.8281343894425
2004-04-07,1214.9385436344564
2004-04-08,1213.4262779110293
2004-04-09,1211.6174618629743
2004-04-12,1216.0547260621875
2004-04-13,1203.6887595675255
2004-04-14,1194.4041133027806
2004-04-15,1192.5029571936373
2004-04-16,1201.666633993286
2004-04-19,1202.0566200214982
2004-04-20,1192.84348754472
2004-04-21,1189.9704997919803
2004-04-22,1200.912647180054
2004-04-23,1203.223822794491
2004-04-26,1203.3520400376126
2004-04-27,1203.942556554276
2004-04-28,1186.4245385004858
2004-04-29,1180.6280424580893
2004-04-30,1172.5803861306986
2004-05-03,1179.6116492399203
2004-05-04,1188.1102488794118
2004-05-05,1193.6179019664391
2004-05-06,1179.8766633298492
2004-05-07,1161.25251470676
2004-05-10,1134.7133240505468
2004-05-11,1142.810542493198
2004-05-12,1147.1664262139657
2004-05-13,1144.1113104470098
2004-05-14,1141.6195055611565
2004-05-17,1130.4949195919744
2004-05-18,1138.405220128904
2004-05-19,1150.2765519388274
2004-05-20,1144.0315315419027
2004-05-21,1152.79070585925
2004-05-24,1154.7309838021013
2004-05-25,1166.4659185431199
2004-05-26,1172.4367005973404
2004-05-27,1184.8972565200631
2004-05-28,1182.6762493352876
2004-05-31,1183.5749150116471
2004-06-01,1182.4839639910374
2004-06-02,1186.6271158154432
2004-06-03,1178.6701458900998
2004-06-04,1185.0735852253936
2004-06-07,1205.8068794368712
2004-06-08,1207.052875235406
2004-06-09,1194.7414332272738
2004-06-10,1199.3637861118837
2004-06-11,1195.2727481336492
2004-06-14,1184.330421486102
2004-06-15,1191.2598949828653
2004-06-16,1195.9393165759086
2004-06-17,1196.8160949164212
2004-06-18,1200.8178355029597
2004-06-21,1198.968037451729
2004-06-22,1197.0841259569493
2004-06-23,1204.2507282527336
2004-06-24,1210.3117993646053
2004-06-25,1204.6458863405846
2004-06-28,1209.2523926183162
2004-06-29,1206.3416828223344
2004-06-30,1208.1655310911513
2004-07-01,1201.4313759275476
2004-07-02,1199.532710699528
2004-07-05,1196.1535615448104
2004-07-06,1188.6569572101096
2004-07-07,1192.6536242588606
2004-07-08,1188.350091248292
2004-07-09,1191.8734960453282
2004-07-12,1193.091736343627
2004-07-13,1191.1062508730977
2004-07-14,1188.4744242337968
2004-07-15,1181.0364437623523
2004-07-16,1182.3081080324537
2004-07-19,1180.596766621786
2004-07-20,1182.7895233062438
2004-07-21,1172.2306085969876
2004-07-22,1169.3597790711403
2004-07-23,1156.9165308013426
2004-07-26,1152.5164109332316
2004-07-27,1156.6549663908781
2004-07-28,1158.3033857919932
2004-07-29,1165.8139855520126
2004-07-30,1168.9589538626415
2004-08-02,1171.9146276499791
2004-08-03,1169.8585635211386
2004-08-04,1164.2488223544779
2004-08-05,1153.8731675420258
2004-08-06,1143.0855977268916
2004-08-09,1139.6429729220424
2004-08-10,1151.3230947760496
2004-08-11,1145.4378777839236
2004-08-12,1137.0599945331433
2004-08-13,1138.961474015317
2004-08-16,1149.4358470483533
2004-08-17,1152.3962371031193
2004-08-18,1160.7503984299053
2004-08-19,1163.5876533211813
2004-08-20,1166.8246076969729
2004-08-23,1166.4442949750396
2004-08-24,1164.1480385657785
2004-08-25,1170.559368115253
2004-08-26,1173.7908813886238
2004-08-27,1177.686373207358
2004-08-30,1171.3946498813777
2004-08-31,1174.436851941841
2004-09-01,1180.0848626275447
2004-09-02,1188.2502338739448
2004-09-03,1182.2769065457157
2004-09-06,1186.599543799204
2004-09-07,1192.4466593463392
2004-09-08,1190.8458042110517
2004-09-09,1189.3773656128706
2004-09-10,1197.6397997459167
2004-09-13,1201.5112670286371
2004-09-14,1204.1532114697773
2004-09-15,1192.3421088833243
2004-09-16,1196.0195794452943
2004-09-17,1200.3831494863352
2004-09-20,1195.7816460158763
2004-09-21,1205.3804131391082
2004-09-22,1193.2501924268365
2004-09-23,1189.8724595036026
2004-09-24,1189.1004034614339
2004-09-27,1182.680010576206
2004-09-28,1188.488184887084
2004-09-29,1193.5028005058382
2004-09-30,1196.943307439568
2004-10-01,1214.0791251209291
2004-10-04,1217.8918206071287
2004-10-05,1219.6227947180105
2004-10-06,1224.8503213534452
2004-10-07,1216.8608362537516
2004-10-08,1215.998097837895
2004-10-11,1216.6488989001364
2004-10-12,1207.8197872618773
2004-10-13,1201.9077519711534
2004-10-14,1196.6005977821571
2004-10-15,1201.4185494605158
2004-10-18,1203.9473673371624
2004-10-19,1202.7502069071659
2004-10-20,1201.3773387047045
2004-10-21,1205.505514996722
2004-10-22,1199.9741883522463
2004-10-25,1196.8455199032214
2004-10-26,1207.6800090116997
2004-10-27,1221.1745025953821
2004-10-28,1226.425630912777
2004-10-29,1226.4837570107688
2004-11-01,1229.823032648055
2004-11-02,1233.6368978436474
2004-11-03,1247.0076994811952
2004-11-04,1260.3521960265107
2004-11-05,1267.774357297494
2004-11-08,1266.8461533266402
2004-11-09,1264.6995000613833
2004-11-10,1264.0342461180696
2004-11-11,1272.6848197903407
2004-11-12,1284.99243909549
2004-11-15,1287.117207406311
2004-11-16,1281.1862750663363
2004-11-17,1291.3978367172779
2004-11-18,1290.1084206617998
2004-11-19,1283.4816436754859
2004-11-22,1282.7143880102542
2004-11-23,1284.4359352356043
2004-11-24,1290.75650002607
2004-11-25,1297.4687404723522
2004-11-26,1297.441513513678
2004-11-29,1297.206828927284
2004-11-30,1291.2923993719378
2004-12-01,1305.4950033366408
2004-12-02,1307.3298137912393
2004-12-03,1311.0698604505112
2004-12-06,1309.3151959444372
2004-12-07,1300.836707433668
2004-12-08,1295.7022647278964
2004-12-09,1294.3743393093932
2004-12-10,1292.7530761767136
2004-12-13,1306.0234457259692
2004-12-14,1309.8913981143223
2004-12-15,1318.5505453846465
2004-12-16,1313.5630627793425
2004-12-17,1305.8075495043686
2004-12-20,1313.7432830826685
2004-12-21,1318.2986179719182
2004-12-22,1324.7762131400686
2004-12-23,1329.6032143823477
2004-12-24,1333.4253644682042
2004-12-27,1333.2875639275735
2004-12-28,1338.829502706867
2004-12-29,1336.8255488836296
2004-12-30,1341.655720675814
2004-12-31,1340.9258371841802
2005-01-03,1332.020530859329
2005-01-04,1317.538530531705
2005-01-05,1310.0806438358843
2005-01-06,1310.0531178215222
2005-01-07,1307.5574632326877
2005-01-10,1312.4588566823834
2005-01-11,1309.050697380815
2005-01-12,1314.6420640510175
2005-01-13,1306.5008268105112
2005-01-14,1309.1068330987264
2005-01-17,1311.5034010056993
2005-01-18,1315.28208946825
2005-01-19,1309.6342681924943
2005-01-20,1297.6441674483895
2005-01-21,1294.4724621424602
2005-01-24,1294.6780243606079
2005-01-25,1294.9977367817057
2005-01-26,1305.7118717693147
2005-01-27,1305.748202805194
2005-01-28,1300.6559057548764
2005-01-31,1310.936582599789
2005-02-01,1317.4284123079663
2005-02-02,1322.9432388218165
2005-02-03,1316.6893059405556
2005-02-04,1329.385598066638
2005-02-07,1327.4142110927044
2005-02-08,1325.0656995976192
2005-02-09,1319.7723831061958
2005-02-10,1327.8320392886833
2005-02-11,1336.2737960131824
2005-02-14,1342.5122091185822
2005-02-15,1346.8360211874353
2005-02-16,1344.091837801711
2005-02-17,1341.6838406671275
2005-02-18,1343.5688054902585
2005-02-21,1343.8060013742909
2005-02-22,1336.4340660156406
2005-02-23,1334.1733867565483
2005-02-24,1339.8082741349083
2005-02-25,1353.3522039770298
2005-02-28,1352.9134187919954
2005-03-01,1356.7079273932527
2005-03-02,1354.7817991353147
2005-03-03,1355.8106390790526
2005-03-04,1371.605371636697
2005-03-07,1371.5060439838073
2005-03-08,1372.3819331547645
2005-03-09,1364.210629699086
2005-03-10,1361.685281541426
2005-03-11,1359.8810773626492
