Date,EASEA INDEX (EAFE ex JAPAN)
1979-09-28,195.112751
1979-10-31,179.045288
1979-11-30,186.046123
1979-12-31,189.301555
1980-01-31,201.115936
1980-02-29,203.698253
1980-03-31,173.688886
1980-04-30,191.04209
1980-05-30,198.178508
1980-06-30,213.295436
1980-07-31,217.204713
1980-08-29,220.730325
1980-09-30,224.307652
1980-10-31,235.673593
1980-11-28,232.128529
1980-12-31,224.541666
1981-01-30,216.478908
1981-02-27,213.422349
1981-03-31,217.483221
1981-04-30,216.297177
1981-05-29,204.254541
1981-06-30,201.052727
1981-07-31,192.011561
1981-08-31,193.873664
1981-09-30,173.494052
1981-10-30,178.59087
1981-11-30,201.027228
1981-12-31,194.842228
1982-01-29,194.855701
1982-02-26,184.69947
1982-03-31,182.053028
1982-04-30,190.586866
1982-05-31,191.260811
1982-06-30,174.841411
1982-07-30,175.735705
1982-08-31,175.041895
1982-09-30,177.51885
1982-10-29,178.139181
1982-11-30,179.896234
1982-12-31,189.608783
1983-01-31,192.877295
1983-02-28,199.725779
1983-03-31,207.158207
1983-04-29,224.414119
1983-05-31,222.022926
1983-06-30,225.520035
1983-07-29,224.931999
1983-08-31,220.611453
1983-09-30,222.428049
1983-10-31,222.839613
1983-11-30,230.045072
1983-12-30,233.100846
1984-01-31,242.992884
1984-02-29,247.569147
1984-03-30,252.765261
1984-04-30,249.855714
1984-05-31,229.60637
1984-06-29,228.25418
1984-07-31,215.017529
1984-08-31,233.074234
1984-09-28,230.090831
1984-10-31,230.569432
1984-11-30,230.775387
1984-12-31,230.579172
1985-01-31,243.002701
1985-02-28,232.575702
1985-03-29,255.547402
1985-04-30,262.416169
1985-05-31,275.413264
1985-06-28,277.659086
1985-07-31,304.134985
1985-08-30,316.045274
1985-09-30,321.795509
1985-10-31,354.561
1985-11-29,377.213
1985-12-31,391.379
1986-01-31,400.379
1986-02-28,441.428
1986-03-31,475.258
1986-04-30,519.054
1986-05-30,477.772287
1986-06-30,494.421342
1986-07-31,487.859611
1986-08-29,540.511238
1986-09-30,512.162734
1986-10-31,522.320078
1986-11-28,547.41496
1986-12-31,563.916651
1987-01-30,587.874013
1987-02-27,614.712514
1987-03-31,643.876786
1987-04-30,667.985106
1987-05-29,669.818222
1987-06-30,689.882053
1987-07-31,718.887327
1987-08-31,729.519588
1987-09-30,737.299876
1987-10-30,572.927442
1987-11-30,552.097509
1987-12-31,584.079396
1988-01-29,562.074481
1988-02-29,591.150754
1988-03-31,613.203648
1988-04-29,626.676388
1988-05-31,621.486259
1988-06-30,617.344034
1988-07-29,621.752605
1988-08-31,592.784861
1988-09-30,619.309099
1988-10-31,674.569641
1988-11-30,681.481548
1988-12-30,685.049118
1989-01-31,715.484426
1989-02-28,701.303968
1989-03-31,707.164418
1989-04-28,727.224265
1989-05-31,690.480001
1989-06-30,712.016389
1989-07-31,793.555748
1989-08-31,788.435174
1989-09-29,802.910833
1989-10-31,753.193683
1989-11-30,790.029295
1989-12-29,869.362163
1990-01-31,866.654025
1990-02-28,846.864052
1990-03-30,856.306353
1990-04-30,831.264605
1990-05-31,900.006073
1990-06-29,931.22969
1990-07-31,971.51881
1990-08-31,877.402193
1990-09-28,776.457512
1990-10-31,833.649812
1990-11-30,840.350484
1990-12-31,829.320494
1991-01-31,859.318959
1991-02-28,935.123972
1991-03-29,881.052857
1991-04-30,876.029913
1991-05-31,899.228589
1991-06-28,831.750441
1991-07-31,888.217598
1991-08-30,901.087846
1991-09-30,925.985225
1991-10-31,912.686411
1991-11-29,892.711647
1991-12-31,956.4312650999999
1992-01-31,958.6943071999999
1992-02-28,965.5537181999999
1992-03-31,935.0210182
1992-04-30,985.6477718
1992-05-29,1043.0716186
1992-06-30,1024.7219355
1992-07-31,989.4264419
1992-08-31,979.1497949999999
1992-09-30,962.9407586
1992-10-30,908.0509644
1992-11-30,905.1991822
1992-12-31,924.0815888
1993-01-29,926.304905
1993-02-26,945.2278289999999
1993-03-31,989.071684
1993-04-30,1014.909687
1993-05-31,1030.319882
1993-06-30,1012.5551300000001
1993-07-30,1021.245286
1993-08-31,1108.7289389999999
1993-09-30,1109.352056
1993-10-29,1177.9500832446502
1993-11-30,1150.7120594502492
1993-12-31,1265.8062396317016
1994-01-31,1309.7227876488075
1994-02-28,1259.9014578089682
1994-03-31,1205.3503005197797
1994-04-29,1256.2917521647282
1994-05-31,1219.8228699444385
1994-06-30,1199.090959180366
1994-07-29,1261.9327142617637
1994-08-31,1310.110790736109
1994-09-30,1261.4070514118262
1994-10-31,1309.692792045394
1994-11-30,1249.2412925215413
1994-12-30,1251.602251411484
1995-01-31,1224.6335193109965
1995-02-28,1266.3944403961104
1995-03-31,1317.3000200171011
1995-04-28,1355.2543606415431
1995-05-31,1393.4670626577047
1995-06-30,1399.8183470279719
1995-07-31,1470.1778316830505
1995-08-31,1416.2349478605379
1995-09-29,1454.8600835618956
1995-10-31,1444.855322256117
1995-11-30,1455.458142980819
1995-12-29,1503.3245075954837
1996-01-31,1527.45349047749
1996-02-29,1554.428678668081
1996-03-29,1573.2217287865865
1996-04-30,1589.8771906187371
1996-05-31,1597.27526414608
1996-06-28,1606.6375485853034
1996-07-31,1576.1039685391088
1996-08-30,1626.7883664303333
1996-09-30,1662.2370567181595
1996-10-31,1701.9329993083797
1996-11-29,1788.9381069575932
1996-12-31,1818.4074058807107
1997-01-31,1818.9449361439638
1997-02-28,1843.263062274797
1997-03-31,1879.0403264248393
1997-04-30,1865.193856070172
1997-05-30,1950.3429737021104
1997-06-30,2039.417474424939
1997-07-31,2119.7718177977863
1997-08-29,1973.3158837397864
1997-09-30,2147.870185464633
1997-10-31,1997.1842243122994
1997-11-28,2017.7886521180285
1997-12-31,2084.366763021434
1998-01-30,2149.202066250271
1998-02-27,2332.289523104027
1998-03-31,2479.5373190399373
1998-04-30,2507.6900354951413
1998-05-29,2530.986961079706
1998-06-30,2545.922419959028
1998-07-31,2587.144445100419
1998-08-31,2260.201877938631
1998-09-30,2188.9995916577086
1998-10-30,2381.279158369852
1998-11-30,2506.7735257342656
1998-12-31,2606.1730163986244
1999-01-29,2591.733433180503
1999-02-26,2528.656933635574
1999-03-31,2568.7168520782197
1999-04-30,2671.8562307824945
1999-05-31,2538.2586044124782
1999-06-30,2595.0413135771673
1999-07-30,2614.935746345441
1999-08-31,2634.042351693835
1999-09-30,2611.3690187303446
1999-10-29,2703.5085268368634
1999-11-30,2788.647395557725
1999-12-31,3069.2628321408133
2000-01-31,2850.729698707701
2000-02-29,2986.3339741976315
2000-03-31,3054.7823549920467
2000-04-28,2920.582935876929
2000-05-31,2877.73006381161
2000-06-30,2960.1097668826396
2000-07-31,2915.4857128590643
2000-08-31,2886.900403265548
2000-09-29,2747.226006852846
2000-10-31,2715.98538200948
2000-11-30,2617.895993373669
2000-12-29,2794.9272864518325
2001-01-01,2794.9272864518325
2001-01-02,2784.025131192302
2001-01-03,2748.1604116982335
2001-01-04,2800.13018269645
2001-01-05,2808.0684046520078
2001-01-08,2788.6851387632278
2001-01-09,2743.5149987163963
2001-01-10,2728.1789013805305
2001-01-11,2775.352487949122
2001-01-12,2790.939044425861
2001-01-15,2781.902722878451
2001-01-16,2745.3050490739756
2001-01-17,2776.772269715002
2001-01-18,2804.39388016958
2001-01-19,2778.8507240885165
2001-01-22,2781.6504099963718
2001-01-23,2785.7621043638474
2001-01-24,2766.005732657439
2001-01-25,2769.1532760835903
2001-01-26,2769.046040850333
2001-01-29,2764.6465107305985
2001-01-30,2777.666386402082
2001-01-31,2802.7518871267184
2001-02-01,2806.37243124051
2001-02-02,2772.7674447530417
2001-02-05,2782.2176253490184
2001-02-06,2775.08115219271
2001-02-07,2746.1813961103057
2001-02-08,2710.920073084097
2001-02-09,2689.5362987979415
2001-02-12,2724.718198558879
2001-02-13,2705.1269661344354
2001-02-14,2669.8807766649243
2001-02-15,2659.2782534089024
2001-02-16,2638.6787388645907
2001-02-19,2642.6880083633423
2001-02-20,2595.9959388946295
2001-02-21,2584.1455265592767
2001-02-22,2561.324848579474
2001-02-23,2524.462223543771
2001-02-26,2544.919019517414
2001-02-27,2570.711088145523
2001-02-28,2568.4777448010263
2001-03-01,2570.4418432775446
2001-03-02,2583.712717607583
2001-03-05,2595.2503072993973
2001-03-06,2629.629690926317
2001-03-07,2622.246768037099
2001-03-08,2618.8281250922537
2001-03-09,2591.467489205993
2001-03-12,2527.3102501915605
2001-03-13,2469.7176907812113
2001-03-14,2423.421893694271
2001-03-15,2448.93889434858
2001-03-16,2368.2906834610935
2001-03-19,2356.4233879623234
2001-03-20,2399.5477301216347
2001-03-21,2343.956339562845
2001-03-22,2221.011167275901
2001-03-23,2288.56838061071
2001-03-26,2367.0178211794673
2001-03-27,2418.6368691965267
2001-03-28,2367.8274148406213
2001-03-29,2355.3085864062714
2001-03-30,2368.6121738058205
2001-04-02,2355.8286459539577
2001-04-03,2299.8857195510595
2001-04-04,2342.815764615016
2001-04-05,2380.2124187906766
2001-04-06,2386.121017490955
2001-04-09,2415.472756645114
2001-04-10,2441.033580730036
2001-04-11,2439.162381629368
2001-04-12,2458.739467704636
2001-04-13,2458.739467704636
2001-04-16,2440.3827299316267
2001-04-17,2422.2199308743902
2001-04-18,2462.8602595232537
2001-04-19,2501.364311947902
2001-04-20,2511.8511325347054
2001-04-23,2482.350015616818
2001-04-24,2482.7265575610277
2001-04-25,2485.5963061825123
2001-04-26,2510.561720063379
2001-04-27,2523.7432763332936
2001-04-30,2534.370119158892
2001-05-01,2540.571388698895
2001-05-02,2532.39859399789
2001-05-03,2492.287414613617
2001-05-04,2509.4418668334647
2001-05-07,2516.7720114704152
2001-05-08,2501.3691781177276
2001-05-09,2485.748800834521
2001-05-10,2527.7651955862198
2001-05-11,2500.2665263843655
2001-05-14,2453.8219149160586
2001-05-15,2490.258726463414
2001-05-16,2506.1504065377108
2001-05-17,2524.687313225467
2001-05-18,2527.1749654936034
2001-05-21,2539.597171983762
2001-05-22,2534.618076257353
2001-05-23,2501.266176678336
2001-05-24,2494.7156169582763
2001-05-25,2480.9204037846766
2001-05-28,2490.0897610317274
2001-05-29,2462.0765773193275
2001-05-30,2438.1550873837978
2001-05-31,2418.654687640125
2001-06-01,2412.157159023771
2001-06-04,2424.847680032597
2001-06-05,2452.0328368609644
2001-06-06,2435.0358995606966
2001-06-07,2439.60006693466
2001-06-08,2433.0261944347717
2001-06-11,2394.892948789325
2001-06-12,2366.6109861863497
2001-06-13,2390.755074219538
2001-06-14,2380.656569432908
2001-06-15,2369.922517467057
2001-06-18,2346.9508336093695
2001-06-19,2345.108175652708
2001-06-20,2323.5552115776104
2001-06-21,2327.7986571113374
2001-06-22,2338.3019266439896
2001-06-25,2350.6653001016102
2001-06-26,2319.0499955611854
2001-06-27,2314.7458363327037
2001-06-28,2316.281622893025
2001-06-29,2334.5589533561633
2001-07-02,2363.558453893408
2001-07-03,2339.468293759494
2001-07-04,2324.1256678879085
2001-07-05,2285.9910918067335
2001-07-06,2255.821236342634
2001-07-09,2262.875792552663
2001-07-10,2266.720032089029
2001-07-11,2250.699169165855
2001-07-12,2258.8255197043754
2001-07-13,2269.8469449216536
2001-07-16,2267.6873988632115
2001-07-17,2239.7513030883238
2001-07-18,2259.1976729114454
2001-07-19,2287.669160450584
2001-07-20,2276.696019844721
2001-07-23,2273.925833474988
2001-07-24,2257.0190712664908
2001-07-25,2239.421423088624
2001-07-26,2249.1464818253526
2001-07-27,2280.6866083381024
2001-07-30,2308.468635720962
2001-07-31,2334.414944571864
2001-08-01,2354.0272602670266
2001-08-02,2363.2005950467133
2001-08-03,2349.6504261551004
2001-08-06,2337.228377753223
2001-08-07,2332.9340818469013
2001-08-08,2305.253089346086
2001-08-09,2290.2790617289384
2001-08-10,2289.9601571300186
2001-08-13,2306.3379650905786
2001-08-14,2331.083233862996
2001-08-15,2350.3413150134475
2001-08-16,2329.762445241824
2001-08-17,2306.3659352604
2001-08-20,2296.4550816561105
2001-08-21,2320.0136211883514
2001-08-22,2332.2228036481933
2001-08-23,2320.5552951119594
2001-08-24,2352.3007284580376
2001-08-27,2348.5405105558875
2001-08-28,2322.635646456323
2001-08-29,2320.3489972822563
2001-08-30,2275.9386649659978
2001-08-31,2275.0622530821656
2001-09-03,2248.562167005713
2001-09-04,2242.3033640766857
2001-09-05,2208.893908941535
2001-09-06,2166.32842260694
2001-09-07,2140.6152391917885
2001-09-10,2113.371741569534
2001-09-11,2012.7720831127958
2001-09-12,2029.355911181535
2001-09-13,2054.6938251364377
2001-09-14,1981.2385273427058
2001-09-17,2016.1893846732123
2001-09-18,1999.8826716006656
2001-09-19,1974.1328230072327
2001-09-20,1896.0111207683667
2001-09-21,1825.847995441446
2001-09-24,1914.529430984956
2001-09-25,1952.3678839953468
2001-09-26,1974.4075169224561
2001-09-27,1998.2332458464687
2001-09-28,2039.2061476705346
2001-10-01,2011.3162711124571
2001-10-02,2028.1191831277697
2001-10-03,2043.1312426596194
2001-10-04,2095.794414773336
2001-10-05,2099.4347300588774
2001-10-08,2095.769410169219
2001-10-09,2091.5905031146185
2001-10-10,2122.3634088865706
2001-10-11,2131.5787030506094
2001-10-12,2129.641673999648
2001-10-15,2094.7528030483863
2001-10-16,2115.5819492799765
2001-10-17,2155.285901697757
2001-10-18,2114.635513321645
2001-10-19,2072.5380729194626
2001-10-22,2088.8125287535618
2001-10-23,2129.742739783408
2001-10-24,2142.541718400787
2001-10-25,2114.8009465199566
2001-10-26,2152.8224786545084
2001-10-29,2133.631924850239
2001-10-30,2095.0514064109366
2001-10-31,2108.427650928641
2001-11-01,2132.1652856248015
2001-11-02,2134.3882649021193
2001-11-05,2166.1498753825144
2001-11-06,2168.506163427568
2001-11-07,2189.5481904316325
2001-11-08,2213.315915649085
2001-11-09,2195.65947624318
2001-11-12,2156.3669854246264
2001-11-13,2190.0373887048777
2001-11-14,2195.5361528555895
2001-11-15,2198.0627954936376
2001-11-16,2219.128874668949
2001-11-19,2229.352612134253
2001-11-20,2212.315862246077
2001-11-21,2196.1710028753105
2001-11-22,2218.004615176426
2001-11-23,2203.1148031181137
2001-11-26,2207.838630364753
2001-11-27,2191.338847440296
2001-11-28,2174.8043196862372
2001-11-29,2175.251591775744
2001-11-30,2202.08732622803
2001-12-03,2181.3300992601226
2001-12-04,2210.0104973178004
2001-12-05,2265.590858704659
2001-12-06,2280.924758732749
2001-12-07,2260.644516276888
2001-12-10,2223.8081395488452
2001-12-11,2224.1935024463323
2001-12-12,2219.2538117338577
2001-12-13,2189.029082570052
2001-12-14,2180.5945613525305
2001-12-17,2231.2834705698174
2001-12-18,2227.835693251121
2001-12-19,2204.194099523281
2001-12-20,2189.179567850766
2001-12-21,2202.1827702201113
2001-12-24,2191.133803963345
2001-12-25,2191.133803963345
2001-12-26,2195.708420940638
2001-12-27,2240.13454543681
2001-12-28,2245.572056021931
2001-12-31,2260.0221639489646
2002-01-01,2260.0221639489646
2002-01-02,2263.5245394211097
2002-01-03,2293.8663666511993
2002-01-04,2290.219380881088
2002-01-07,2268.4488490468434
2002-01-08,2248.6505080546854
2002-01-09,2243.7564759334837
2002-01-10,2230.899010413781
2002-01-11,2236.610760997321
2002-01-14,2200.6673340115462
2002-01-15,2209.139529903527
2002-01-16,2171.6446464792357
2002-01-17,2188.4241474401324
2002-01-18,2186.0435023363625
2002-01-21,2177.3611958282804
2002-01-22,2178.1148103199193
2002-01-23,2191.954696911053
2002-01-24,2207.666801459734
2002-01-25,2172.9710977248164
2002-01-28,2181.4564408401725
2002-01-29,2156.164702315154
2002-01-30,2129.800314158882
2002-01-31,2154.2381809402877
2002-02-01,2158.6994930218493
2002-02-04,2148.9461085449116
2002-02-05,2119.953759607169
2002-02-06,2100.6018884302716
2002-02-07,2117.2784104062976
2002-02-08,2124.8307579550033
2002-02-11,2154.9073692155707
2002-02-12,2149.1475861491635
2002-02-13,2156.597054316007
2002-02-14,2175.815032054028
2002-02-15,2165.5095906934316
2002-02-18,2148.4449099430703
2002-02-19,2118.5239567821523
2002-02-20,2101.1370251993626
2002-02-21,2117.3951258611696
2002-02-22,2108.6564987175584
2002-02-25,2124.018923852282
2002-02-26,2132.952957490734
2002-02-27,2152.3277263673926
2002-02-28,2151.245619929285
2002-03-01,2169.678764285259
2002-03-04,2222.928111206788
2002-03-05,2215.8018576546647
2002-03-06,2233.2327409865175
2002-03-07,2260.646541352349
2002-03-08,2262.147087576791
2002-03-11,2250.6806526382293
2002-03-12,2226.1180651046575
2002-03-13,2231.4693197033876
2002-03-14,2249.5862479012403
2002-03-15,2268.1149104357155
2002-03-18,2276.262555370915
2002-03-19,2285.65863500644
2002-03-20,2271.5658984804704
2002-03-21,2260.110148676063
2002-03-22,2263.8694089867577
2002-03-25,2244.248461112293
2002-03-26,2246.1201214565504
2002-03-27,2242.3570175850773
2002-03-28,2265.8943987609523
2002-03-29,2265.8943987609523
2002-04-01,2284.9900711366877
2002-04-02,2273.2612438409683
2002-04-03,2267.438470246974
2002-04-04,2250.8095133225843
2002-04-05,2246.6124646499325
2002-04-08,2207.992229183674
2002-04-09,2214.3896214542783
2002-04-10,2236.8224573888715
2002-04-11,2214.189060531667
2002-04-12,2216.186102633995
2002-04-15,2233.5536906571224
2002-04-16,2271.3396277752236
2002-04-17,2287.2911149285815
2002-04-18,2279.456683712422
2002-04-19,2280.538461277697
2002-04-22,2264.833835290157
2002-04-23,2259.5545748754116
2002-04-24,2258.2078969189533
2002-04-25,2251.8605343949644
2002-04-26,2243.219399909903
2002-04-29,2241.238211808019
2002-04-30,2251.0518295886727
2002-05-01,2257.0285170528314
2002-05-02,2250.726212852648
2002-05-03,2259.143620108822
2002-05-06,2257.409278939092
2002-05-07,2227.2369093619077
2002-05-08,2263.2584937724278
2002-05-09,2256.145011734839
2002-05-10,2243.102713815022
2002-05-13,2257.2633753753557
2002-05-14,2261.4105664332833
2002-05-15,2287.238605574938
2002-05-16,2285.2999012172495
2002-05-17,2299.7434831101095
2002-05-20,2288.243679269989
2002-05-21,2276.6005566800545
2002-05-22,2267.6615942025355
2002-05-23,2258.0307425258893
2002-05-24,2262.223735516742
2002-05-27,2258.278308813549
2002-05-28,2258.4533957017625
2002-05-29,2258.7070978049433
2002-05-30,2241.629043204504
2002-05-31,2249.056142148548
2002-06-03,2241.6709021862303
2002-06-04,2214.747016952215
2002-06-05,2190.4426183421465
2002-06-06,2198.009911242247
2002-06-07,2172.0176688478136
2002-06-10,2174.3579176658454
2002-06-11,2188.959006266846
2002-06-12,2153.425799394588
2002-06-13,2128.431014872737
2002-06-14,2080.3827250559975
2002-06-17,2133.2325229166045
2002-06-18,2133.564233133805
2002-06-19,2114.293773420996
2002-06-20,2091.709530670957
2002-06-21,2094.9917926731705
2002-06-24,2062.268732357418
2002-06-25,2093.6703301987823
2002-06-26,2086.7233240423348
2002-06-27,2099.9484889848895
2002-06-28,2167.3890014939625
2002-07-01,2172.9310105942277
2002-07-02,2111.118160479732
2002-07-03,2048.4665117389172
2002-07-04,2084.3946567529706
2002-07-05,2147.006624434819
2002-07-08,2166.2649439926113
2002-07-09,2158.211253098347
2002-07-10,2086.8283590867713
2002-07-11,2015.2712440737598
2002-07-12,2018.915026030762
2002-07-15,1953.3599191202925
2002-07-16,1956.6698838489888
2002-07-17,2007.2372351507363
2002-07-18,2035.8754041125967
2002-07-19,1959.0195086516485
2002-07-22,1859.6423677262324
2002-07-23,1807.2546443646704
2002-07-24,1780.7604997009457
2002-07-25,1851.9638380988279
2002-07-26,1847.2832326359435
2002-07-29,1926.6959244211341
2002-07-30,1936.4717348841123
2002-07-31,1935.7094452965025
2002-08-01,1866.630238547741
2002-08-02,1868.669350812854
2002-08-05,1814.3874659552268
2002-08-06,1842.6862798116292
2002-08-07,1839.941559302943
2002-08-08,1898.528846700711
2002-08-09,1929.868656692981
2002-08-12,1901.6143654282275
2002-08-13,1921.029166911098
2002-08-14,1895.6106334215938
2002-08-15,1939.0275215252439
2002-08-16,1954.068248437717
2002-08-19,1990.0231961687296
2002-08-20,1964.246512871352
2002-08-21,1988.6643843150232
2002-08-22,2010.4345181441056
2002-08-23,1986.9024857557079
2002-08-26,1972.5044671929434
2002-08-27,2018.3940647813347
2002-08-28,1951.2127730314608
2002-08-29,1926.601889491023
2002-08-30,1936.0629753134174
2002-09-02,1911.7637227350042
2002-09-03,1862.4792606811643
2002-09-04,1863.830022611256
2002-09-05,1852.0430756066623
2002-09-06,1891.0373379537773
2002-09-09,1864.1559612604099
2002-09-10,1894.6468557299647
2002-09-11,1924.5445097528325
2002-09-12,1872.2936856111246
2002-09-13,1842.2424980457001
2002-09-16,1827.5505258680632
2002-09-17,1810.557789612253
2002-09-18,1763.1839206316863
2002-09-19,1742.4550976839203
2002-09-20,1745.3303169602334
2002-09-23,1692.652255825034
2002-09-24,1664.6786894777867
2002-09-25,1682.277227735334
2002-09-26,1747.329456763721
2002-09-27,1747.5296751772994
2002-09-30,1693.144409071294
2002-10-01,1710.2689673713182
2002-10-02,1754.2533107923975
2002-10-03,1737.3072277104066
2002-10-04,1697.7216102081609
2002-10-07,1677.167180108325
2002-10-08,1647.9745426295842
2002-10-09,1647.1810104078384
2002-10-10,1675.8730838769511
2002-10-11,1751.8330071654439
2002-10-14,1739.573533206061
2002-10-15,1827.1479389932695
2002-10-16,1801.9025828462886
2002-10-17,1839.9874580159626
2002-10-18,1831.5023505230333
2002-10-21,1836.895613548582
2002-10-22,1827.5849545165142
2002-10-23,1779.6583595019727
2002-10-24,1817.059467760031
2002-10-25,1813.3357937126752
2002-10-28,1841.9790058093415
2002-10-29,1777.6069123053733
2002-10-30,1813.4290556053452
2002-10-31,1849.8542371927226
2002-11-01,1838.0233967711326
2002-11-04,1895.8380509426672
2002-11-05,1910.069410486622
2002-11-06,1889.1282181189779
2002-11-07,1874.7086720296338
2002-11-08,1861.9170806323364
2002-11-11,1845.32347646678
2002-11-12,1867.914059395901
2002-11-13,1851.2338493712662
2002-11-14,1876.371217577272
2002-11-15,1893.1466402682415
2002-11-18,1911.7565439168063
2002-11-19,1906.9551429978098
2002-11-20,1891.9448237268423
2002-11-21,1941.31017119217
2002-11-22,1943.5288771444475
2002-11-25,1919.2156144332412
2002-11-26,1887.2597089417952
2002-11-27,1916.5444125168474
2002-11-28,1941.146067073054
2002-11-29,1936.2528610184263
2002-12-02,1937.061826237973
2002-12-03,1903.1019132045276
2002-12-04,1897.1951978839654
2002-12-05,1879.3921882798752
2002-12-06,1883.283802545373
2002-12-09,1846.3101558332617
2002-12-10,1851.894324331335
2002-12-11,1867.4428727040518
2002-12-12,1856.083902675219
2002-12-13,1843.1795222519036
2002-12-16,1884.2159621849141
2002-12-17,1876.582022466242
2002-12-18,1840.0109602336215
2002-12-19,1833.3521320776724
2002-12-20,1852.0229830962965
2002-12-23,1857.1944475386335
2002-12-24,1864.1231008674965
2002-12-25,1864.1231008674965
2002-12-26,1866.3179247341973
2002-12-27,1825.143045966845
2002-12-30,1848.426980782738
2002-12-31,1867.0572040251805
2003-01-01,1867.0572040251805
2003-01-02,1898.9988886178585
2003-01-03,1917.1727190443848
2003-01-06,1937.4598291148443
2003-01-07,1915.6744567553383
2003-01-08,1884.7643084448914
2003-01-09,1909.2583908158222
2003-01-10,1923.6795003085952
2003-01-13,1926.6798915333509
2003-01-14,1939.8042117468844
2003-01-15,1914.7777269417304
2003-01-16,1911.2125484543772
2003-01-17,1885.0308391123565
2003-01-20,1863.249567851719
2003-01-21,1846.1967499642556
2003-01-22,1818.6610216448876
2003-01-23,1815.7563136204974
2003-01-24,1809.201250679882
2003-01-27,1754.6022885029765
2003-01-28,1755.4136742284584
2003-01-29,1765.8967221063012
2003-01-30,1789.509246425039
2003-01-31,1788.520899070898
2003-02-03,1814.9546772887518
2003-02-04,1783.042472992951
2003-02-05,1805.5969027756337
2003-02-06,1768.711478629957
2003-02-07,1752.8936854720193
2003-02-10,1736.750413470647
2003-02-11,1763.9626573526793
2003-02-12,1738.320119353364
2003-02-13,1740.819681784799
2003-02-14,1758.1237268895063
2003-02-17,1781.3751214342244
2003-02-18,1789.5127702251234
2003-02-19,1762.2282209319849
2003-02-20,1762.3558359368135
2003-02-21,1775.0980523802216
2003-02-24,1752.5091589433928
2003-02-25,1701.9287898141465
2003-02-26,1698.7520652105402
2003-02-27,1702.1400919280409
2003-02-28,1733.5998138160417
2003-03-03,1751.6727579793392
2003-03-04,1723.8759816553377
2003-03-05,1717.684725533354
2003-03-06,1704.442286929682
2003-03-07,1679.0135293514202
2003-03-10,1645.4625891712274
2003-03-11,1643.885017595773
2003-03-12,1590.5658568375104
2003-03-13,1652.1029619114806
2003-03-14,1700.172790680777
2003-03-17,1737.0089171971047
2003-03-18,1739.2604979459195
2003-03-19,1756.3176182249638
2003-03-20,1754.3159106783264
2003-03-21,1795.139185138635
2003-03-24,1744.4094100770396
2003-03-25,1766.3734404557304
2003-03-26,1768.4523542103457
2003-03-27,1746.1267546523427
