Date,EAFE ex ISRAEL
2010-11-17,1223.9635915276572
2010-11-18,1244.5013131662636
2010-11-19,1242.7280587580435
2010-11-22,1236.045979880818
2010-11-23,1211.3913391095239
2010-11-24,1213.8316679726208
2010-11-25,1217.0385103534395
2010-11-26,1199.8046372735535
2010-11-29,1181.324844238148
2010-11-30,1173.2866065014498
2010-12-01,1193.0081728985663
2010-12-02,1219.6402206424439
2010-12-03,1236.904372759892
2010-12-06,1232.450508212688
2010-12-07,1242.253474326183
2010-12-08,1233.7453085375064
2010-12-09,1238.4186146408936
2010-12-10,1241.0543177813263
2010-12-13,1258.7078269042381
2010-12-14,1263.1662180948913
2010-12-15,1252.7991955124107
2010-12-16,1245.9565522519813
2010-12-17,1239.8503138329822
2010-12-20,1242.318750184163
2010-12-21,1257.1198169584347
2010-12-22,1257.425288034683
2010-12-23,1258.6469507304264
2010-12-24,1259.8525858654432
2010-12-27,1256.1438195255562
2010-12-28,1259.8329762840372
2010-12-29,1265.039564896088
2010-12-30,1261.7741559464123
2010-12-31,1268.4022930676372
2011-01-03,1269.7338740770044
2011-01-04,1276.4753430335227
2011-01-05,1260.2577738281163
2011-01-06,1261.0363207919108
2011-01-07,1257.9275853753506
2011-01-10,1247.8420293867016
2011-01-11,1254.4832818091834
2011-01-12,1276.2633774211013
2011-01-13,1294.6167863399091
2011-01-14,1292.0129810730598
2011-01-17,1288.223934643685
2011-01-18,1304.4922924116495
2011-01-19,1304.8996474262449
2011-01-20,1279.485406125205
2011-01-21,1292.1636137824742
2011-01-24,1304.1647553378095
2011-01-25,1302.3092518592061
2011-01-26,1309.7291936251625
2011-01-27,1313.2694432763083
2011-01-28,1297.3640194377683
2011-01-31,1298.8583833381424
2011-02-01,1321.0627881446203
2011-02-02,1330.2258657569862
2011-02-03,1319.600555615832
2011-02-04,1320.0852116540013
2011-02-07,1327.5211699436381
2011-02-08,1338.7130512193512
2011-02-09,1334.2716851279506
2011-02-10,1322.6901042859827
2011-02-11,1321.3793582501103
2011-02-14,1324.4242583681823
2011-02-15,1328.0877609961933
2011-02-16,1333.851889042366
2011-02-17,1344.5690632982264
2011-02-18,1348.565252969339
2011-02-21,1338.8829386015884
2011-02-22,1327.744410481194
2011-02-23,1320.4735317942855
2011-02-24,1315.7633962530736
2011-02-25,1328.7305513255828
2011-02-28,1342.2496132230274
2011-03-01,1341.869439973505
2011-03-02,1332.8870358762856
2011-03-03,1338.6076083209173
2011-03-04,1340.688698188709
2011-03-07,1334.007668064213
2011-03-08,1327.6497631635198
2011-03-09,1328.281888660205
2011-03-10,1302.1803707755728
2011-03-11,1295.5208194506854
2011-03-14,1274.0450551584922
2011-03-15,1226.925533294202
2011-03-16,1230.077818235438
2011-03-17,1251.7812730667947
2011-03-18,1261.1195668744977
2011-03-21,1281.1619691191643
2011-03-22,1294.3373509314667
2011-03-23,1291.6598812212496
2011-03-24,1305.0174626745147
2011-03-25,1304.641740319306
2011-03-28,1300.6058501290256
2011-03-29,1297.5923146605533
2011-03-30,1311.7909595166323
2011-03-31,1311.682050709581
2011-04-01,1316.9294666989417
2011-04-04,1325.2595771573795
2011-04-05,1320.2776326521803
2011-04-06,1328.5090025521095
2011-04-07,1324.2537736746863
2011-04-08,1342.2853364166342
2011-04-11,1342.5086480709062
2011-04-12,1325.513836113906
2011-04-13,1335.0499467652692
2011-04-14,1330.6456169234832
2011-04-15,1328.2638571996054
2011-04-18,1301.1711995789135
2011-04-19,1306.9408286386795
2011-04-20,1341.9062731714782
2011-04-21,1357.064278008713
2011-04-22,1357.2287655834339
2011-04-25,1353.4268466023364
2011-04-26,1360.4722777400389
2011-04-27,1363.1434659251918
2011-04-28,1386.703371109185
2011-04-29,1390.9776765638296
2011-05-02,1400.9026599901892
2011-05-03,1391.3415412178183
2011-05-04,1378.6336703258482
2011-05-05,1360.8631226816296
2011-05-06,1362.0637027674081
2011-05-09,1343.2493524308072
2011-05-10,1358.5937549773503
2011-05-11,1357.9469375543015
2011-05-12,1339.673334478027
2011-05-13,1334.6523638286233
2011-05-16,1330.4048083877776
2011-05-17,1315.0321783271388
2011-05-18,1327.768252224915
2011-05-19,1332.2564372501497
2011-05-20,1324.0584506641974
2011-05-23,1292.897495620755
2011-05-24,1299.378423719032
2011-05-25,1302.444916517804
2011-05-26,1311.7345645883934
2011-05-27,1330.3504201871142
2011-05-30,1329.5360172398573
2011-05-31,1349.3781390034449
2011-06-01,1345.9944097207779
2011-06-02,1326.1971117960709
2011-06-03,1328.6768619367372
2011-06-06,1324.1279857821912
2011-06-07,1329.426940011555
2011-06-08,1314.8402346519938
2011-06-09,1317.078714976758
2011-06-10,1296.4697672275227
2011-06-13,1297.6327451961472
2011-06-14,1315.0543736911352
2011-06-15,1293.48071745886
2011-06-16,1272.1126404280433
2011-06-17,1283.904405494522
2011-06-20,1278.2648416780999
2011-06-21,1299.9562973167372
2011-06-22,1304.0176587045225
2011-06-23,1269.7910143172182
2011-06-24,1274.223593744709
2011-06-27,1275.14747435312
2011-06-28,1287.2311441381041
2011-06-29,1311.2443769454007
2011-06-30,1332.8082187364382
2011-07-01,1339.4378125491937
2011-07-04,1347.903672858641
2011-07-05,1344.216527750411
2011-07-06,1335.0538453030629
2011-07-07,1341.1694017504728
2011-07-08,1332.2896116729833
2011-07-11,1299.7332727926187
2011-07-12,1288.9550772724733
2011-07-13,1310.7175619116472
2011-07-14,1300.618603021106
2011-07-15,1296.1845698986674
2011-07-18,1274.4078276230753
2011-07-19,1290.9578989448803
2011-07-20,1308.0547871254141
2011-07-21,1330.5305712794582
2011-07-22,1340.2604799437
2011-07-25,1331.6437600495794
2011-07-26,1342.08920334331
2011-07-27,1324.6621265817594
2011-07-28,1315.1904031830682
2011-07-29,1311.6639458355937
2011-08-01,1299.361865367412
2011-08-02,1277.086714631194
2011-08-03,1255.955200239137
2011-08-04,1209.4643254592281
2011-08-05,1182.788985195675
2011-08-08,1143.1516815800233
2011-08-09,1150.1442036222466
2011-08-10,1128.287448363112
2011-08-11,1147.4740582953252
2011-08-12,1172.4740998811535
2011-08-15,1194.781931736457
2011-08-16,1191.119282980945
2011-08-17,1198.2993406637559
2011-08-18,1147.7088503774578
2011-08-19,1132.1599117957776
2011-08-22,1130.9971048986959
2011-08-23,1144.2327530861176
2011-08-24,1150.943885640455
2011-08-25,1141.1904804081014
2011-08-26,1139.9596301544552
2011-08-29,1161.2808125697495
2011-08-30,1168.517519775961
2011-08-31,1193.5565079812934
2011-09-01,1192.0674967980674
2011-09-02,1165.6747267360188
2011-09-05,1119.631758127114
2011-09-06,1104.1609214745692
2011-09-07,1134.6013756917507
2011-09-08,1139.9496648802108
2011-09-09,1102.2887733984965
2011-09-12,1070.3931265736492
2011-09-13,1083.5282101121084
2011-09-14,1088.2238717912292
2011-09-15,1118.004064232731
2011-09-16,1126.9187465907046
2011-09-19,1098.9743312677033
2011-09-20,1113.4353687217235
2011-09-21,1101.0326529684594
2011-09-22,1044.5928360924438
2011-09-23,1050.1806182010826
2011-09-26,1052.3615898102332
2011-09-27,1103.3155001283435
2011-09-28,1096.749587998509
2011-09-29,1103.2767752790614
2011-09-30,1080.1095203626533
2011-10-03,1056.144764586077
2011-10-04,1030.2966364014185
2011-10-05,1051.3942838262913
2011-10-06,1085.2610693485055
2011-10-07,1101.7833660199349
2011-10-10,1125.4413585146322
2011-10-11,1128.3018086320878
2011-10-12,1148.7533655897855
2011-10-13,1140.4166522502553
2011-10-14,1151.4946358182594
2011-10-17,1147.7327681725992
2011-10-18,1132.1217120220288
2011-10-19,1145.2705108976263
2011-10-20,1122.8909796773319
2011-10-21,1155.447447983747
2011-10-24,1173.105927294091
2011-10-25,1167.5423329223154
2011-10-26,1162.679408352223
2011-10-27,1222.0594238589656
2011-10-28,1227.974462461879
2011-10-31,1184.0078704126497
2011-11-01,1133.2423777285326
2011-11-02,1142.6259554191104
2011-11-03,1153.0918108678275
2011-11-04,1154.3000887609317
2011-11-07,1150.0456035242048
2011-11-08,1156.9682506795475
2011-11-09,1135.5074465301625
2011-11-10,1122.1725634712773
2011-11-11,1151.5803596113644
2011-11-14,1141.4123933376652
2011-11-15,1128.00650383659
2011-11-16,1124.84471498619
2011-11-17,1114.966772486109
2011-11-18,1104.5903750067846
2011-11-21,1073.8612389214065
2011-11-22,1070.609024582383
2011-11-23,1049.246496394447
2011-11-24,1043.871744451566
2011-11-25,1042.805668037882
2011-11-28,1078.4865660685143
2011-11-29,1090.7399470455773
2011-11-30,1126.756810504339
2011-12-01,1130.1911369039924
2011-12-02,1137.65631851395
2011-12-05,1148.887096137859
2011-12-06,1135.7499843379862
2011-12-07,1140.4284530788561
2011-12-08,1122.5003783786783
2011-12-09,1127.692092464891
2011-12-12,1109.1205988251593
2011-12-13,1102.2083254256606
2011-12-14,1076.4257753313773
2011-12-15,1080.1285539574917
2011-12-16,1081.9363431636857
2011-12-19,1074.1907141153306
2011-12-20,1095.558896788662
2011-12-21,1093.3296607244874
2011-12-22,1100.2320386876834
2011-12-23,1106.720867084779
2011-12-26,1108.0148309072572
2011-12-27,1109.6276313858227
2011-12-28,1095.1510284036128
2011-12-29,1100.7949069835745
2011-12-30,1116.024448513144
2012-01-02,1123.6034810032158
2012-01-03,1142.9273117177056
2012-01-04,1137.4798991343278
2012-01-05,1118.7899048799293
2012-01-06,1111.03183371288
2012-01-09,1109.7721743806305
2012-01-10,1128.6929775702965
2012-01-11,1121.092420405837
2012-01-12,1124.0287020415358
2012-01-13,1117.868151341941
2012-01-16,1120.1336599045876
2012-01-17,1135.2656768015727
2012-01-18,1141.6639682901473
2012-01-19,1157.3359295750379
2012-01-20,1163.0988102561464
2012-01-23,1175.5069084336553
2012-01-24,1166.484804270847
2012-01-25,1166.2985877461563
2012-01-26,1190.2020761044446
2012-01-27,1182.2135016993957
2012-01-30,1170.7136924838444
2012-01-31,1175.2833696894377
2012-02-01,1197.5921850848458
2012-02-02,1200.4720914833617
2012-02-03,1209.1131779302307
2012-02-06,1209.2877167072043
2012-02-07,1217.7160563761015
2012-02-08,1221.2373224298408
2012-02-09,1225.5295124320282
2012-02-10,1205.8050239342995
2012-02-13,1216.9792258523767
2012-02-14,1206.9550026412467
2012-02-15,1216.6630128613276
2012-02-16,1211.0551865629106
2012-02-17,1225.6892570636462
2012-02-20,1244.2882757827913
2012-02-21,1238.2507707054165
2012-02-22,1230.168759206548
2012-02-23,1234.9223787860924
2012-02-24,1246.7945650581296
2012-02-27,1240.9419496523863
2012-02-28,1245.8793635294965
2012-02-29,1243.3587615314327
2012-03-01,1245.691197709009
2012-03-02,1238.5304706053635
2012-03-05,1232.6545853954146
2012-03-06,1200.6963847431693
2012-03-07,1202.2036022521877
2012-03-08,1228.9695922369285
2012-03-09,1225.8725470002307
2012-03-12,1222.7920284595484
2012-03-13,1236.01456278736
2012-03-14,1234.1901211546365
2012-03-15,1243.7564153567585
2012-03-16,1255.8013575599869
2012-03-19,1260.1263958494058
2012-03-20,1246.5293369769036
2012-03-21,1239.4889722471971
2012-03-22,1234.6524127060459
2012-03-23,1237.0529780060303
2012-03-26,1247.294033528191
2012-03-27,1250.5787583305178
2012-03-28,1241.0100269557913
2012-03-29,1228.8463174636513
2012-03-30,1237.399560332136
2012-04-02,1250.9471565057258
2012-04-03,1242.135512886078
2012-04-04,1205.0041278910292
2012-04-05,1202.4992248724698
2012-04-06,1200.099829669132
2012-04-09,1199.4923548459237
2012-04-10,1180.961258920841
2012-04-11,1184.9510587248537
2012-04-12,1200.6645662074461
2012-04-13,1186.3716419319737
2012-04-16,1185.0748670960445
2012-04-17,1203.7769745801506
2012-04-18,1203.0791371184619
2012-04-19,1198.5471469588176
2012-04-20,1205.9826164565668
2012-04-23,1182.7163741762124
2012-04-24,1193.6471656213453
2012-04-25,1201.881138304185
2012-04-26,1209.1931120539548
2012-04-27,1216.2592831945483
2012-04-30,1212.921428042979
2012-05-01,1210.139861329547
2012-05-02,1203.871315584644
2012-05-03,1203.2673169304603
2012-05-04,1188.1333486059866
2012-05-07,1179.1804447320858
2012-05-08,1164.9527836208545
2012-05-09,1155.127030798696
2012-05-10,1160.815995614837
2012-05-11,1159.7400178337653
2012-05-14,1139.4036988746202
2012-05-15,1126.677984624888
2012-05-16,1113.3592726439674
2012-05-17,1108.0921233863016
2012-05-18,1090.8913005066934
2012-05-21,1097.723912189273
2012-05-22,1113.9030136384852
2012-05-23,1082.805196229081
2012-05-24,1089.9933927700822
2012-05-25,1087.1006344392733
2012-05-28,1090.4616226070518
2012-05-29,1099.1321273929793
2012-05-30,1078.6737849546942
2012-05-31,1073.721175944049
2012-06-01,1057.1782122543837
2012-06-04,1053.8340279251925
2012-06-05,1059.1195264750495
2012-06-06,1081.9386950413164
2012-06-07,1098.1468209181428
2012-06-08,1084.1768645106904
2012-06-11,1093.5981890752682
2012-06-12,1093.1782653679195
2012-06-13,1099.5223829844435
2012-06-14,1097.7321575834792
2012-06-15,1109.744377875765
2012-06-18,1114.0944463742212
2012-06-19,1130.5558275212911
2012-06-20,1139.7407978955302
2012-06-21,1127.171777564681
2012-06-22,1113.909472435264
2012-06-25,1099.537034074548
2012-06-26,1096.9613378159033
2012-06-27,1109.0222663271827
2012-06-28,1109.3250291213503
2012-06-29,1149.7022713743704
2012-07-02,1156.5137771682923
2012-07-03,1167.4549364051265
2012-07-04,1163.8785669708175
2012-07-05,1154.456028627419
2012-07-06,1142.0426990672001
2012-07-09,1133.3789925848096
2012-07-10,1135.4765746157568
2012-07-11,1135.4463195180954
2012-07-12,1118.946433650527
2012-07-13,1133.4212905783527
2012-07-16,1136.7566876576896
2012-07-17,1133.3778241563584
2012-07-18,1145.0082735186563
2012-07-19,1159.1837067083916
2012-07-20,1138.1837724261238
2012-07-23,1109.8226204287585
2012-07-24,1104.1091384006402
2012-07-25,1101.6536173958416
2012-07-26,1133.4677283569733
2012-07-27,1152.6347119816494
2012-07-30,1162.0400199714209
2012-07-31,1162.5381904689466
2012-08-01,1162.2453111089442
2012-08-02,1145.6194922618731
2012-08-03,1170.3208548759908
2012-08-06,1185.5711299514933
2012-08-07,1193.6927220750786
2012-08-08,1194.2767937428835
2012-08-09,1196.1014988039226
2012-08-10,1193.1881931189382
2012-08-13,1191.7214339546015
2012-08-14,1194.2176800020595
2012-08-15,1190.1760119644234
2012-08-16,1201.6475328192143
2012-08-17,1203.957179642345
2012-08-20,1203.8343849353594
2012-08-21,1216.8233520539857
2012-08-22,1204.8907745529837
2012-08-23,1212.259059659699
2012-08-24,1203.5228514461046
2012-08-27,1206.1123535434565
2012-08-28,1201.7158400596177
2012-08-29,1198.477444866302
2012-08-30,1187.1697722633482
2012-08-31,1194.1039027288514
2012-09-03,1198.0639264575188
2012-09-04,1185.7359619186511
2012-09-05,1184.4674991633487
2012-09-06,1204.9481519574604
2012-09-07,1228.8596910457927
2012-09-10,1226.174840974698
2012-09-11,1233.2213460788153
2012-09-12,1241.5315338885234
2012-09-13,1243.1346050135724
2012-09-14,1274.554057991233
2012-09-17,1269.402375957649
2012-09-18,1260.7526420954719
2012-09-19,1268.9740269490849
2012-09-20,1255.1091723479794
2012-09-21,1263.5120158264883
2012-09-24,1254.5812687410216
2012-09-25,1262.128301814317
2012-09-26,1234.554497951506
2012-09-27,1241.9974176276237
2012-09-28,1229.333365497365
2012-10-01,1240.9019349138046
2012-10-02,1240.7610021959335
2012-10-03,1234.7165381776742
2012-10-04,1244.2851107735241
2012-10-05,1257.2027786739154
2012-10-08,1243.995419281959
2012-10-09,1232.8774762561773
2012-10-10,1224.9037632126658
2012-10-11,1232.0117992181497
2012-10-12,1231.1080581006293
2012-10-15,1233.7186805203605
2012-10-16,1253.7812192166155
2012-10-17,1269.5051979544405
2012-10-18,1272.9581316737733
2012-10-19,1262.2147202494452
2012-10-22,1258.9908355867503
2012-10-23,1236.3946029753092
2012-10-24,1238.768269676676
2012-10-25,1242.3222517607571
2012-10-26,1238.5811558021082
2012-10-29,1231.4562090764834
2012-10-30,1242.3447042216417
2012-10-31,1239.5629241943298
2012-11-01,1247.1303992107787
2012-11-02,1246.77855781119
2012-11-05,1238.165084723379
2012-11-06,1243.704315906854
2012-11-07,1232.6166609383388
2012-11-08,1224.610233600482
2012-11-09,1221.320652498355
2012-11-12,1217.2439138392742
2012-11-13,1218.7927209487964
2012-11-14,1210.0553323433464
2012-11-15,1206.6147886206784
2012-11-16,1196.7712105907908
2012-11-19,1226.8310132192846
2012-11-20,1226.8307983408718
2012-11-21,1229.594887588517
2012-11-22,1243.2495716850422
2012-11-23,1254.4444694818446
2012-11-26,1253.076901799071
2012-11-27,1254.4130869087035
2012-11-28,1251.7255544956809
2012-11-29,1268.5690918128275
2012-11-30,1269.5855666576922
2012-12-03,1275.6190181884197
2012-12-04,1277.9382475789116
2012-12-05,1278.1704673421646
2012-12-06,1281.0414655084073
2012-12-07,1279.9429892274927
2012-12-10,1280.9165269755274
2012-12-11,1288.2467523726955
2012-12-12,1292.558580587114
2012-12-13,1293.1446937824287
2012-12-14,1295.1567916032607
2012-12-17,1299.0652055470719
2012-12-18,1308.7786488599654
2012-12-19,1322.2564718010422
2012-12-20,1320.7659036251384
2012-12-21,1312.1527052125662
2012-12-24,1309.8385547977966
2012-12-25,1311.525776253689
2012-12-26,1313.1133639378172
2012-12-27,1315.6077041653068
2012-12-28,1312.3921277299237
2012-12-31,1310.8903832015346
2013-01-01,1310.8903832015346
2013-01-02,1333.467262191296
2013-01-03,1330.8039064188454
2013-01-04,1334.9349312561974
2013-01-07,1333.3094107358872
2013-01-08,1327.7873402195025
2013-01-09,1333.592207175315
2013-01-10,1346.3365518162739
2013-01-11,1353.5483059218536
2013-01-14,1351.3796357866806
2013-01-15,1354.6218415548485
2013-01-16,1346.937791586751
2013-01-17,1353.4016602047564
2013-01-18,1352.8605900096015
2013-01-21,1355.3967929874477
2013-01-22,1356.53621140685
2013-01-23,1354.160099651106
2013-01-24,1361.3510216413376
2013-01-25,1374.07754119617
2013-01-28,1371.4561771100737
2013-01-29,1380.444743542353
2013-01-30,1384.6614778724418
2013-01-31,1380.3741888974278
2013-02-01,1388.5654401084814
2013-02-04,1369.4117582000106
2013-02-05,1363.802461178053
2013-02-06,1369.948110304223
2013-02-07,1358.8153905421577
2013-02-08,1368.379600686061
2013-02-11,1359.8895291331582
2013-02-12,1374.9828142297954
2013-02-13,1374.8241113824506
2013-02-14,1369.0419268384126
2013-02-15,1361.50944917243
2013-02-18,1366.1643407221277
2013-02-19,1378.9769419239776
2013-02-20,1379.9850681788416
2013-02-21,1351.6021484912076
2013-02-22,1359.5175027652729
2013-02-25,1366.6662044298212
2013-02-26,1345.1845441241067
2013-02-27,1353.2507941067277
2013-02-28,1367.05024674777
2013-03-01,1356.0583324505808
2013-03-04,1356.9450676032109
2013-03-05,1375.2628141670482
2013-03-06,1377.5021097885397
2013-03-07,1380.372020622535
2013-03-08,1380.832724156707
2013-03-11,1389.1765338357397
2013-03-12,1389.324500747386
2013-03-13,1381.6963594105073
2013-03-14,1394.691436088209
2013-03-15,1406.5127546967628
2013-03-18,1386.4860415093094
2013-03-19,1382.1262153231457
2013-03-20,1387.4591825244222
2013-03-21,1385.3016506635743
2013-03-22,1385.63153343393
2013-03-25,1379.5639118584554
2013-03-26,1378.4276069564687
2013-03-27,1373.2081899092793
2013-03-28,1378.2854954182067
2013-03-29,1378.045017288663
2013-04-01,1371.905414238561
2013-04-02,1380.2610035545845
2013-04-03,1379.634589770826
2013-04-04,1365.890513043267
2013-04-05,1367.2979448886524
2013-04-08,1373.4906006795736
2013-04-09,1380.4746275744978
2013-04-10,1402.9593553496948
2013-04-11,1420.750557809936
2013-04-12,1413.7993055674094
2013-04-15,1402.8566384724325
2013-04-16,1394.3239431905765
2013-04-17,1380.8626004665075
2013-04-18,1375.5890023172517
2013-04-19,1378.9535141977665
2013-04-22,1382.016850410976
2013-04-23,1402.3734950877395
2013-04-24,1416.7794436533084
2013-04-25,1427.6725313141453
2013-04-26,1429.265268881846
2013-04-29,1440.2433799663988
2013-04-30,1450.356108014654
2013-05-01,1447.5716619360396
2013-05-02,1437.5210785523848
2013-05-03,1448.0145928083505
2013-05-06,1443.3105549764975
2013-05-07,1456.796796944733
2013-05-08,1474.987912624982
2013-05-09,1464.8474892721301
2013-05-10,1458.101632645254
2013-05-13,1463.0319229787958
2013-05-14,1464.8045989170557
2013-05-15,1469.0587447102582
2013-05-16,1471.363061935928
2013-05-17,1464.4332510320019
2013-05-20,1479.2015990944167
2013-05-21,1479.9553071193964
2013-05-22,1479.3414558999716
2013-05-23,1441.0033585078131
2013-05-24,1440.5654287149869
2013-05-27,1432.9193869113305
2013-05-28,1439.1077720281119
2013-05-29,1435.3712689842666
2013-05-30,1432.6440562666244
2013-05-31,1415.2590829805138
2013-06-03,1407.6807336953666
2013-06-04,1419.8714456264343
2013-06-05,1395.5361693564741
2013-06-06,1388.5212044834643
2013-06-07,1399.5608498983215
2013-06-10,1406.3781052971137
2013-06-11,1405.0727085774054
2013-06-12,1409.1155765093993
2013-06-13,1395.2110699934228
2013-06-14,1405.8692072318966
2013-06-17,1421.2902264302131
2013-06-18,1420.4172004195655
2013-06-19,1428.3448391910724
2013-06-20,1362.2584815812365
2013-06-21,1352.9990306973543
2013-06-24,1330.7502075642458
2013-06-25,1338.3887754913505
2013-06-26,1351.1311899968775
2013-06-27,1363.4105672728997
2013-06-28,1364.8358574028493
2013-07-01,1379.1240938842693
2013-07-02,1381.5686263737323
2013-07-03,1370.2895413499684
2013-07-04,1387.5481435723261
2013-07-05,1372.6418899145706
2013-07-08,1381.3806285515861
2013-07-09,1391.7484791611917
2013-07-10,1402.1520309828384
2013-07-11,1427.2608787458043
2013-07-12,1425.3961523134005
2013-07-15,1427.881851854982
2013-07-16,1434.268284797386
2013-07-17,1435.2968602877354
2013-07-18,1442.3288706733908
2013-07-19,1444.0121432530564
2013-07-22,1455.1744378960088
2013-07-23,1456.2824625501275
2013-07-24,1461.0583490529868
2013-07-25,1452.9259448560772
2013-07-26,1448.4467500202236
2013-07-29,1437.59726771618
2013-07-30,1441.3188040367795
2013-07-31,1437.1350019612055
2013-08-01,1451.4321453559562
2013-08-02,1469.468607814145
2013-08-05,1464.7806261712851
2013-08-06,1471.9867933414637
2013-08-07,1461.0666032269642
2013-08-08,1470.8329821896218
2013-08-09,1474.5149264504641
2013-08-12,1469.560775047663
2013-08-13,1472.0881063631402
2013-08-14,1482.726326097183
2013-08-15,1466.0007215313324
2013-08-16,1473.4213074797653
2013-08-19,1469.0804482145572
2013-08-20,1459.393991062001
2013-08-21,1447.201930887761
2013-08-22,1449.5362539939294
2013-08-23,1465.6680608108413
2013-08-26,1463.2509023912824
2013-08-27,1448.9455203299167
2013-08-28,1432.999574760728
2013-08-29,1430.4229520493134
2013-08-30,1418.2281793851128
2013-09-02,1438.2894003836996
2013-09-03,1441.1452485477378
2013-09-04,1449.2875795736968
2013-09-05,1449.126807935941
2013-09-06,1458.4015307518275
2013-09-09,1470.341922069232
2013-09-10,1487.3628037178341
2013-09-11,1496.1609034835603
2013-09-12,1497.3355987251846
2013-09-13,1494.1700527117448
2013-09-16,1512.2993967767354
2013-09-17,1504.5401959572978
2013-09-18,1513.8217504144038
2013-09-19,1542.7492748090954
2013-09-20,1536.2473585164473
2013-09-23,1533.1164744887408
2013-09-24,1532.0276530158367
2013-09-25,1532.8497405181909
2013-09-26,1534.9924543556854
2013-09-27,1538.1702890117836
2013-09-30,1523.3069086217838
2013-10-01,1530.0182297278106
2013-10-02,1526.056701590326
2013-10-03,1525.3818172486913
2013-10-04,1522.0861715429571
2013-10-07,1512.1870024574946
2013-10-08,1507.5397555295926
2013-10-09,1499.8638169353057
2013-10-10,1517.0631927165657
2013-10-11,1531.453298180685
2013-10-14,1535.4435933439677
2013-10-15,1538.2648125289586
