Date,EUROPE VOTING RIGHTS-ADJUSTED
2007-11-30,1015.4777983785897
2007-12-03,1010.3010797815784
2007-12-04,1002.2541554211921
2007-12-05,1013.1868492927478
2007-12-06,1011.8005213638837
2007-12-07,1022.1813017781739
2007-12-10,1032.1706208987175
2007-12-11,1026.7137093541974
2007-12-12,1029.3829264600324
2007-12-13,999.2885840932153
2007-12-14,992.517122844261
2007-12-17,971.49215565716
2007-12-18,971.9958319942192
2007-12-19,966.7903774932238
2007-12-20,966.0603404532008
2007-12-21,981.4093765196534
2007-12-24,984.5918043664309
2007-12-25,984.5918043664309
2007-12-26,990.3078671882394
2007-12-27,996.9029728476995
2007-12-28,1003.9153129509328
2007-12-31,998.7159692731708
2008-01-01,998.7159692731708
2008-01-02,993.3238880325097
2008-01-03,991.1014879367652
2008-01-04,975.6426104622412
2008-01-07,970.6786832987553
2008-01-08,975.5260053890405
2008-01-09,959.5963937990604
2008-01-10,954.3815280789884
2008-01-11,952.891401155037
2008-01-14,961.5325607727519
2008-01-15,935.3279049327155
2008-01-16,915.7895538495022
2008-01-17,911.1584011730888
2008-01-18,897.2111564072713
2008-01-21,837.1562914155033
2008-01-22,863.1837961973383
2008-01-23,833.0964645614131
2008-01-24,887.2391397703457
2008-01-25,886.9679208860376
2008-01-28,882.8961380846068
2008-01-29,896.5918368761644
2008-01-30,891.5548917875071
2008-01-31,892.8376206378526
2008-02-01,910.8083431922281
2008-02-04,912.2992438015916
2008-02-05,873.5375970441132
2008-02-06,879.4301038219778
2008-02-07,853.2454179052448
2008-02-08,856.9508878656123
2008-02-11,848.9799466794406
2008-02-12,883.2851361724591
2008-02-13,882.2886941216537
2008-02-14,886.434475825988
2008-02-15,872.8183340589555
2008-02-18,887.7387030369293
2008-02-19,894.985463377568
2008-02-20,879.0622124511858
2008-02-21,893.3968415043091
2008-02-22,887.7352623288357
2008-02-25,903.6102380113508
2008-02-26,919.8150037521273
2008-02-27,931.2477783580342
2008-02-28,918.7588532908253
2008-02-29,906.1713574964617
2008-03-03,894.5299970210319
2008-03-04,884.4096608391201
2008-03-05,903.2182275527941
2008-03-06,896.1470999236394
2008-03-07,886.1658704715077
2008-03-10,876.2455847073753
2008-03-11,884.2195147897396
2008-03-12,904.8414368246611
2008-03-13,898.046359095306
2008-03-14,890.3716752495477
2008-03-17,857.9753582109278
2008-03-18,889.8003953678291
2008-03-19,873.1336674126569
2008-03-20,858.0724831471488
2008-03-21,858.0724831471488
2008-03-24,856.844048644119
2008-03-25,896.6244208855136
2008-03-26,900.2452908141911
2008-03-27,913.3595446028442
2008-03-28,906.1969467794751
2008-03-31,909.0612237251091
2008-04-01,924.3138884797959
2008-04-02,936.207962860841
2008-04-03,933.2904525238793
2008-04-04,943.5829197986862
2008-04-07,950.7658791851558
2008-04-08,941.1968054837052
2008-04-09,939.3824120123153
2008-04-10,936.9725816669225
2008-04-11,925.3966221873815
2008-04-14,919.8052613156381
2008-04-15,922.341366683015
2008-04-16,947.948252305368
2008-04-17,940.0790294749368
2008-04-18,952.4922689754128
2008-04-21,952.7137575240312
2008-04-22,951.6821076554343
2008-04-23,952.4035752508821
2008-04-24,942.7420356093315
2008-04-25,952.7165692723689
2008-04-28,957.7486341092351
2008-04-29,947.7533242124347
2008-04-30,952.6109601504387
2008-05-01,946.7046887767266
2008-05-02,961.4325674137841
2008-05-05,963.324919305845
2008-05-06,963.5336197305713
2008-05-07,961.8878472174483
2008-05-08,962.9357806172347
2008-05-09,951.7172353291315
2008-05-12,959.5694104388461
2008-05-13,957.3805249465487
2008-05-14,961.1137449635977
2008-05-15,965.8151633956235
2008-05-16,975.8203746075727
2008-05-19,984.031742464022
2008-05-20,971.855382760097
2008-05-21,972.9649260103726
2008-05-22,974.158445898414
2008-05-23,961.3055775159943
2008-05-26,959.8357748848324
2008-05-27,952.7401149872029
2008-05-28,956.1122410098208
2008-05-29,953.0390461016192
2008-05-30,956.719086281319
2008-06-02,944.5228081405338
2008-06-03,948.2610508129144
2008-06-04,936.0101419138861
2008-06-05,940.1487469839572
2008-06-06,933.2019081534337
2008-06-09,928.6208135470154
2008-06-10,907.8123084170569
2008-06-11,895.646887727147
2008-06-12,896.7160745061285
2008-06-13,896.8267312911498
2008-06-16,901.76960212914
2008-06-17,908.4177259739172
2008-06-18,895.4957969418059
2008-06-19,889.3699793806309
2008-06-20,881.7943622996133
2008-06-23,873.4434071613571
2008-06-24,872.9428922304203
2008-06-25,881.632402078637
2008-06-26,869.0587912528882
2008-06-27,865.7168491520581
2008-06-30,872.0376155617561
2008-07-01,853.0583059062483
2008-07-02,852.0236680269027
2008-07-03,851.4094529235858
2008-07-04,839.6486045938562
2008-07-07,849.5204559076202
2008-07-08,837.8033250444554
2008-07-09,855.2162570035224
2008-07-10,840.1771966523571
2008-07-11,823.4924058994923
