Date,WORLD ex ISRAEL
2011-11-17,1139.326126724612
2011-11-18,1134.2764975167781
2011-11-21,1108.4915443709992
2011-11-22,1104.905585693085
2011-11-23,1081.124077969386
2011-11-24,1078.2080785664916
2011-11-25,1076.2762694914013
2011-11-28,1110.1991647955285
2011-11-29,1117.6066269899861
2011-11-30,1161.7726456357968
2011-12-01,1161.6057501367184
2011-12-02,1164.7595963242088
2011-12-05,1176.2477861390078
2011-12-06,1170.7553774555554
2011-12-07,1174.508955023293
2011-12-08,1152.2493753710578
2011-12-09,1164.736508019764
2011-12-12,1146.7439004680443
2011-12-13,1137.4440079756112
2011-12-14,1117.5155968898573
2011-12-15,1121.2175886316681
2011-12-16,1124.7814808968412
2011-12-19,1113.8101965176356
2011-12-20,1142.042291644663
2011-12-21,1142.366825697027
2011-12-22,1151.6551842121005
2011-12-23,1160.3038918369916
2011-12-26,1160.8693925626123
2011-12-27,1161.6207291523335
2011-12-28,1146.5528853241406
2011-12-29,1156.1357413750904
2011-12-30,1161.133573948617
2012-01-02,1164.4459402069588
2012-01-03,1184.213143007397
2012-01-04,1181.834921016673
2012-01-05,1175.321709112218
2012-01-06,1170.2023209565498
2012-01-09,1171.0240571997613
2012-01-10,1185.8483744287987
2012-01-11,1182.718226283111
2012-01-12,1185.751964689304
2012-01-13,1179.5547702669953
2012-01-16,1181.0203508711495
2012-01-17,1189.9963610098666
2012-01-18,1200.4763908415352
2012-01-19,1211.1322983948
2012-01-20,1213.7295523915616
2012-01-23,1220.6877079125097
2012-01-24,1215.2608574691824
2012-01-25,1221.5736378955773
2012-01-26,1228.7336462710316
2012-01-27,1224.2571553033379
2012-01-30,1217.3226189154502
2012-01-31,1219.2721881490154
2012-02-01,1235.778842441497
2012-02-02,1238.073826512182
2012-02-03,1251.7542039596929
2012-02-06,1251.5297704089694
2012-02-07,1256.2963931678125
2012-02-08,1259.3895650953198
2012-02-09,1262.386289217823
2012-02-10,1248.041310903868
2012-02-13,1257.6139803394144
2012-02-14,1252.5038534748076
2012-02-15,1253.7635318890723
2012-02-16,1259.3268100059008
2012-02-17,1267.1326143542144
2012-02-20,1275.5708914169418
2012-02-21,1273.8469213959627
2012-02-22,1268.4073056354944
2012-02-23,1273.8197861119872
2012-02-24,1280.0501269172019
2012-02-27,1278.1166886620072
2012-02-28,1283.0916779750087
2012-02-29,1279.0827189363483
2012-03-01,1284.8201561227263
2012-03-02,1278.964423112666
2012-03-05,1272.6577034038137
2012-03-06,1246.5030657056639
2012-03-07,1252.0988281422117
2012-03-08,1271.6830053761405
2012-03-09,1273.1972866655929
2012-03-12,1271.047224890977
2012-03-13,1289.9791012517067
2012-03-14,1287.316529748211
2012-03-15,1296.00246243033
2012-03-16,1302.4198356831625
2012-03-19,1307.1709107982851
2012-03-20,1298.3545378748368
2012-03-21,1294.211616193259
2012-03-22,1286.2949331460582
2012-03-23,1290.1925972345075
2012-03-26,1305.1096575403933
2012-03-27,1304.1167095425553
2012-03-28,1295.8077433316876
2012-03-29,1288.942467235314
2012-03-30,1295.5068840764939
2012-04-02,1307.7838552901637
2012-04-03,1300.5748078681377
2012-04-04,1275.8689824027776
2012-04-05,1274.464033038776
2012-04-06,1273.4130635339448
2012-04-09,1264.6475454970475
2012-04-10,1244.0855856864162
2012-04-11,1251.426603671947
2012-04-12,1268.9451809261411
2012-04-13,1253.3518372858164
2012-04-16,1252.0736546648814
2012-04-17,1272.03586253985
2012-04-18,1268.9486879500062
2012-04-19,1262.961225983986
2012-04-20,1267.0890124859643
2012-04-23,1250.1125337224169
2012-04-24,1257.6236800238212
2012-04-25,1271.5800762288795
2012-04-26,1279.5666675137006
2012-04-27,1285.02127471503
2012-04-30,1280.7105540982498
2012-05-01,1283.6857113500967
2012-05-02,1278.4355841026597
2012-05-03,1271.5597299276383
2012-05-04,1252.615825364738
2012-05-07,1248.8706782533727
2012-05-08,1238.7288182858267
2012-05-09,1229.7349427025076
2012-05-10,1234.4863392334069
2012-05-11,1232.0550577354272
2012-05-14,1214.381259431301
2012-05-15,1204.2596186779438
2012-05-16,1195.293097933064
2012-05-17,1182.3981710723672
2012-05-18,1169.6351044349537
2012-05-21,1182.9281861977681
2012-05-22,1191.4156959510096
2012-05-23,1179.0290367534033
2012-05-24,1183.231600845771
2012-05-25,1180.5020529937528
2012-05-28,1182.1148839515786
2012-05-29,1193.565719033397
2012-05-30,1173.9317915544877
2012-05-31,1170.2799290061846
2012-06-01,1145.7643120219286
2012-06-04,1144.0901165125244
2012-06-05,1151.2034992917884
2012-06-06,1176.8037624176584
2012-06-07,1183.9001603543286
2012-06-08,1182.1203969747808
2012-06-11,1177.457367072488
2012-06-12,1185.2827447840352
2012-06-13,1183.7928339938517
2012-06-14,1189.653537426367
2012-06-15,1202.1288792406683
2012-06-18,1205.5040520159528
2012-06-19,1220.6830037855268
2012-06-20,1223.3385629901304
2012-06-21,1200.8918335171281
2012-06-22,1199.7157366754332
2012-06-25,1182.3392064268842
2012-06-26,1184.5845964565217
2012-06-27,1196.1447384036144
2012-06-28,1194.4850322583488
2012-06-29,1230.1600492801786
2012-07-02,1234.9171044605118
2012-07-03,1245.9491584568395
2012-07-04,1244.7702973156622
2012-07-05,1237.0206883108137
2012-07-06,1224.1811435348632
2012-07-09,1218.999561507555
2012-07-10,1213.7085186753093
2012-07-11,1213.7728867925657
2012-07-12,1202.477318716668
2012-07-13,1220.5898882771003
2012-07-16,1220.3606964979626
2012-07-17,1224.088107554235
2012-07-18,1234.0994830290042
2012-07-19,1242.903766102435
2012-07-20,1226.4731426110616
2012-07-23,1207.2770848433838
2012-07-24,1198.1715641599287
2012-07-25,1197.09728033434
2012-07-26,1223.1597246474912
2012-07-27,1245.3455957584758
2012-07-30,1249.2146035985675
2012-07-31,1245.8904338918824
2012-08-01,1243.5426431814499
2012-08-02,1230.531491580717
2012-08-03,1255.2278880952067
2012-08-06,1263.557076082881
2012-08-07,1272.014741537603
2012-08-08,1272.4204374744004
2012-08-09,1274.3455061502264
2012-08-10,1274.9319718453114
2012-08-13,1272.9940751219647
2012-08-14,1274.3055792758046
2012-08-15,1274.1140201101543
2012-08-16,1284.9393568836367
2012-08-17,1287.5880022453634
2012-08-20,1287.3473379979528
2012-08-21,1291.076369971294
2012-08-22,1285.58325907928
2012-08-23,1283.0535605066982
2012-08-24,1283.7319507968584
2012-08-27,1284.5211091820397
2012-08-28,1282.320981272195
2012-08-29,1281.5065181778361
2012-08-30,1270.432434189765
2012-08-31,1277.621562503237
2012-09-03,1279.3233779802924
2012-09-04,1273.2701261250668
2012-09-05,1272.1121390004973
2012-09-06,1296.620629498744
2012-09-07,1311.1661946668041
2012-09-10,1305.4137492521074
2012-09-11,1310.8599752251778
2012-09-12,1316.038417262133
2012-09-13,1328.9451809818358
2012-09-14,1347.0620722060185
2012-09-17,1341.8035561384509
2012-09-18,1336.6693563557756
2012-09-19,1341.1005625604503
2012-09-20,1334.1630176674405
2012-09-21,1337.7403190414843
2012-09-24,1331.6080802930792
2012-09-25,1327.135244348233
2012-09-26,1310.5370667704371
2012-09-27,1321.335703135313
2012-09-28,1312.6748524661061
2012-10-01,1320.0912700617437
2012-10-02,1320.7288572492778
2012-10-03,1320.2323173411382
2012-10-04,1330.3848637667465
2012-10-05,1336.1781504571086
2012-10-08,1327.9157857693801
2012-10-09,1315.044815763228
2012-10-10,1306.8175716502649
2012-10-11,1310.5855580021084
2012-10-12,1307.7652623131771
2012-10-15,1314.555966237533
2012-10-16,1331.2566118891455
2012-10-17,1341.626605169623
2012-10-18,1341.5495060542714
2012-10-19,1324.2441292514607
2012-10-22,1322.861754826086
2012-10-23,1302.0036784109893
2012-10-24,1300.8921407060395
2012-10-25,1304.9082239306792
2012-10-26,1302.3689235819575
2012-10-29,1299.161255642114
2012-10-30,1304.3717072763086
2012-10-31,1303.7547354581495
2012-11-01,1315.488536031338
2012-11-02,1308.0896548012033
2012-11-05,1305.6745564637458
2012-11-06,1313.7871886413038
2012-11-07,1291.976511240629
2012-11-08,1279.6639283306445
2012-11-09,1279.2382429712745
2012-11-12,1277.6028061909878
2012-11-13,1275.2848777023798
2012-11-14,1260.9211108436261
2012-11-15,1257.7207156232103
2012-11-16,1257.2487708911656
2012-11-19,1285.0135381628097
2012-11-20,1285.4939571188352
2012-11-21,1288.6742984642913
2012-11-22,1294.8947548049082
2012-11-23,1309.3920324887713
2012-11-26,1307.1462068841254
2012-11-27,1303.8960299482903
2012-11-28,1308.5963535220465
2012-11-29,1319.619277502534
2012-11-30,1320.441638521494
2012-12-03,1319.287506912179
2012-12-04,1319.0398294143054
2012-12-05,1320.5893249164285
2012-12-06,1324.4599390903245
2012-12-07,1326.1501194000969
2012-12-10,1327.363442561142
2012-12-11,1335.3588876241233
2012-12-12,1337.965101896098
2012-12-13,1333.5455377642195
2012-12-14,1331.4514027428527
2012-12-17,1341.3895744710462
2012-12-18,1354.162721876242
2012-12-19,1355.159864617435
2012-12-20,1358.292693772472
2012-12-21,1347.514631300066
2012-12-24,1344.9564537964338
2012-12-25,1345.692539695899
2012-12-26,1342.7516776283323
2012-12-27,1343.2439007217447
2012-12-28,1333.7928438877063
2012-12-31,1345.5434395296745
2013-01-01,1345.5434395296745
2013-01-02,1374.7077426821636
2013-01-03,1371.7958405572622
2013-01-04,1377.5861652220565
2013-01-07,1374.3048388548277
2013-01-08,1369.794020209229
2013-01-09,1374.7371022426883
2013-01-10,1386.1277386086033
2013-01-11,1389.6478633819434
2013-01-14,1387.9250697741275
2013-01-15,1390.5828870370694
2013-01-16,1386.862843606425
2013-01-17,1394.1849862214096
2013-01-18,1396.1700572842096
2013-01-21,1397.6757393934138
2013-01-22,1401.8087373644448
2013-01-23,1401.2552974517434
2013-01-24,1404.5080149527453
2013-01-25,1413.9178176018224
2013-01-28,1411.499474936812
2013-01-29,1419.2649242306306
2013-01-30,1418.2300343762377
2013-01-31,1414.2263641025686
2013-02-01,1425.6234578919455
2013-02-04,1408.3729892688057
2013-02-05,1413.9127661193045
2013-02-06,1417.2613615905898
2013-02-07,1411.0072151391614
2013-02-08,1419.622357880063
2013-02-11,1414.8149596577673
2013-02-12,1423.0451348398028
2013-02-13,1423.5975772749596
2013-02-14,1421.4518478072716
2013-02-15,1416.8047164191764
2013-02-18,1418.5728337797357
2013-02-19,1430.1326658451742
2013-02-20,1420.3732803861665
2013-02-21,1402.5077173965458
2013-02-22,1412.657927747205
2013-02-25,1401.767763651114
2013-02-26,1396.9531064301113
2013-02-27,1410.629414801296
2013-02-28,1416.495663990649
2013-03-01,1413.0888690380732
2013-03-04,1416.495087840066
2013-03-05,1431.9791446822792
2013-03-06,1434.296344375439
2013-03-07,1437.1259295671166
2013-03-08,1441.0486395054181
2013-03-11,1447.264773916407
2013-03-12,1445.7158971072186
2013-03-13,1442.7131485612122
2013-03-14,1453.1893788182754
2013-03-15,1457.542108523183
2013-03-18,1444.0638595698986
2013-03-19,1439.8312869640774
2013-03-20,1447.791110423126
2013-03-21,1440.1598904738823
2013-03-22,1445.9188908948668
2013-03-25,1440.2364115449257
2013-03-26,1446.4859139686055
2013-03-27,1443.9260129842896
2013-03-28,1449.7269620037823
2013-03-29,1449.6218785033536
2013-04-01,1443.1228227865374
2013-04-02,1450.5794970088753
2013-04-03,1440.8321804847792
2013-04-04,1437.5084466496521
2013-04-05,1434.4010341563167
2013-04-08,1442.231971181651
2013-04-09,1448.9275060510138
2013-04-10,1468.743002937964
2013-04-11,1479.4364106080275
2013-04-12,1473.2903659493395
2013-04-15,1447.7558806145425
2013-04-16,1455.608392482755
2013-04-17,1437.4076759801835
2013-04-18,1430.3749888569193
2013-04-19,1439.2271782377863
2013-04-22,1444.2551152979179
2013-04-23,1461.3433754327937
2013-04-24,1468.7356645469622
2013-04-25,1477.41730090418
2013-04-26,1476.2557179425235
2013-04-29,1487.4835323911443
2013-04-30,1495.425982079835
2013-05-01,1485.8203866730967
2013-05-02,1489.273121009979
2013-05-03,1502.3151812461954
2013-05-06,1501.8755979558402
2013-05-07,1512.3639613320333
2013-05-08,1524.7686422326944
2013-05-09,1517.3376504136713
2013-05-10,1517.5722441792363
2013-05-13,1519.4602114447805
2013-05-14,1528.494273545624
2013-05-15,1533.9625552600653
2013-05-16,1531.0716888414447
2013-05-17,1536.3389313896023
2013-05-20,1542.0603555956984
2013-05-21,1544.4298810264922
2013-05-22,1536.8554253791392
2013-05-23,1517.2093043785392
2013-05-24,1516.642643563949
2013-05-27,1513.427610492386
2013-05-28,1521.110061121364
2013-05-29,1513.498559927166
2013-05-30,1516.1924791349068
2013-05-31,1496.0365478776018
2013-06-03,1496.942088121156
2013-06-04,1497.7179222908455
2013-06-05,1475.1119137055164
2013-06-06,1479.242967703738
2013-06-07,1494.8622657247795
2013-06-10,1497.8380730258216
2013-06-11,1487.9653341178107
2013-06-12,1482.5476782414833
2013-06-13,1489.4213743256764
2013-06-14,1489.031185354719
2013-06-17,1502.4230362658197
2013-06-18,1508.6274286806718
2013-06-19,1500.3786022927939
2013-06-20,1448.5492565315535
2013-06-21,1445.8219341603906
2013-06-24,1425.4330853235865
2013-06-25,1437.2559643331547
2013-06-26,1450.8310354788944
2013-06-27,1461.6396894863487
2013-06-28,1459.145015218073
2013-07-01,1470.2158358972854
2013-07-02,1470.8604232873436
2013-07-03,1466.5878372913
2013-07-04,1474.3731651536123
2013-07-05,1475.270969921443
2013-07-08,1484.0437841346493
2013-07-09,1495.2315844950215
2013-07-10,1500.2440829629204
2013-07-11,1524.0760938123958
2013-07-12,1525.73842450665
2013-07-15,1528.3945871417798
2013-07-16,1527.967083988087
2013-07-17,1530.9933239930367
2013-07-18,1538.9261151432618
2013-07-19,1541.3757902123566
2013-07-22,1548.6315357130459
2013-07-23,1547.78018967968
2013-07-24,1546.364657536003
2013-07-25,1545.7395082653493
2013-07-26,1544.1926525976057
2013-07-29,1536.7987801314434
2013-07-30,1538.428217400641
2013-07-31,1536.0839706580334
2013-08-01,1553.5255615379006
2013-08-02,1562.66938028398
2013-08-05,1559.3371555868398
2013-08-06,1556.9078151794336
2013-08-07,1548.4979670912853
2013-08-08,1557.292114311843
2013-08-09,1556.4914290011773
2013-08-12,1553.5973546890457
2013-08-13,1556.9517127048255
2013-08-14,1557.3660921588337
2013-08-15,1538.1940684714682
2013-08-16,1538.9142660649836
2013-08-19,1531.5425886368864
2013-08-20,1530.8438256155355
2013-08-21,1519.9978564399548
2013-08-22,1528.377716169008
2013-08-23,1539.4206799615786
2013-08-26,1535.3509201806996
2013-08-27,1514.9899458835218
2013-08-28,1510.730205020636
2013-08-29,1511.9037991207847
2013-08-30,1503.4090604780502
2013-09-02,1512.228057729853
2013-09-03,1517.296039622473
2013-09-04,1527.9973104584503
2013-09-05,1529.411963214802
2013-09-06,1534.4160861480707
2013-09-09,1548.3316480302615
2013-09-10,1561.8462841599323
2013-09-11,1568.7113779678514
2013-09-12,1566.034578792823
2013-09-13,1566.8613790768482
2013-09-16,1579.9468705738045
2013-09-17,1580.7093581962754
2013-09-18,1595.3692999202974
2013-09-19,1607.296584028003
2013-09-20,1597.221112971517
2013-09-23,1591.7821633210006
2013-09-24,1589.552522339102
2013-09-25,1587.7873951117883
2013-09-26,1591.9265157437928
2013-09-27,1590.2205042662117
2013-09-30,1578.632171298266
2013-10-01,1588.7672616391371
2013-10-02,1586.3611127172874
2013-10-03,1577.9370467237572
2013-10-04,1582.7836759127533
2013-10-07,1571.3663610563967
2013-10-08,1557.920326469488
2013-10-09,1554.6204878680894
2013-10-10,1581.471338190356
2013-10-11,1593.1859537932046
2013-10-14,1598.7100052243625
2013-10-15,1594.0487507464736
2013-10-16,1606.5793855198945
