Date,EUROPE ex EMU
1997-08-29,114.16302522228096
1997-09-30,124.90775632881842
1997-10-31,120.34045006302782
1997-11-28,121.68732378081594
1997-12-31,126.14531450342993
1998-01-30,131.31110577728248
1998-02-27,141.1898617371994
1998-03-31,148.16979516938483
1998-04-30,148.8064286810948
1998-05-29,147.10934229492707
1998-06-30,148.28903804741265
1998-07-31,148.94357018540956
1998-08-31,133.36005294092772
1998-09-30,127.73028008389925
1998-10-30,138.1316700447337
1998-11-30,144.4504279167465
1998-12-31,148.57242320878422
1999-01-29,147.52444452136322
1999-02-26,147.73741578029146
1999-03-31,150.74919211858438
1999-04-30,155.66814125192698
1999-05-31,147.6653848401982
1999-06-30,148.4348744071496
1999-07-30,151.93896905029743
1999-08-31,151.54478083351117
1999-09-30,149.90066025602246
1999-10-29,154.6048643831651
1999-11-30,157.0876764839343
1999-12-31,166.66815712421524
2000-01-31,152.53749776874818
2000-02-29,152.42912831715807
2000-03-31,161.57922168804626
2000-04-28,155.41154347128963
2000-05-31,152.95837108768026
2000-06-30,154.89910776013525
2000-07-31,155.1347844485195
2000-08-31,155.69257513540154
2000-09-29,148.96857596481937
2000-10-31,148.71110736975317
2000-11-30,142.44861563854153
2000-12-29,152.3064535046203
2001-01-01,152.3064535046203
2001-01-02,151.89501570160866
2001-01-03,149.69705346968536
2001-01-04,152.277462536912
2001-01-05,152.20339124202314
2001-01-08,151.42077441827792
2001-01-09,149.15479415299936
2001-01-10,148.16718599517785
2001-01-11,149.9834726941855
2001-01-12,149.65057811378642
2001-01-15,149.53859128943367
2001-01-16,147.33669033809292
2001-01-17,149.84374233041797
2001-01-18,151.16514593784433
2001-01-19,149.86444132075653
2001-01-22,149.57500058730182
2001-01-23,150.04641173563644
2001-01-24,149.60618212424407
2001-01-25,149.99491516607108
2001-01-26,150.19736098144617
2001-01-29,150.52283111935662
2001-01-30,151.43291370415906
2001-01-31,151.45092149551297
2001-02-01,151.87282709104477
2001-02-02,150.8303575092728
2001-02-05,151.61478111390306
2001-02-06,150.87480936892803
2001-02-07,149.6964886059149
2001-02-08,147.11861800085572
2001-02-09,146.11515325981355
2001-02-12,147.82547466580186
2001-02-13,147.1725417993581
2001-02-14,146.03941144754543
2001-02-15,145.70420541870817
2001-02-16,143.7305376387253
2001-02-19,143.7193565996907
2001-02-20,140.99116149277435
2001-02-21,140.94301074190048
2001-02-22,140.99486917254316
2001-02-23,139.64933877215486
2001-02-26,139.24951377083215
2001-02-27,140.32986246110795
2001-02-28,140.12906801656933
2001-03-01,140.4786984970278
2001-03-02,141.10301822853458
2001-03-05,142.21952596270827
2001-03-06,143.87331456434708
2001-03-07,143.2177452777903
2001-03-08,143.55707339347944
2001-03-09,141.74772231550358
2001-03-12,138.6640954838855
2001-03-13,135.3166393553457
2001-03-14,132.857023320825
2001-03-15,134.53041353176386
2001-03-16,129.24780746397707
2001-03-19,128.53013334161363
2001-03-20,130.84160633132154
2001-03-21,128.35310984600738
2001-03-22,121.48982446558902
2001-03-23,124.73396983395729
2001-03-26,129.32036121026076
2001-03-27,132.45534259704766
2001-03-28,129.71142910067692
2001-03-29,129.18444996211133
2001-03-30,129.86903142730785
2001-04-02,128.70571405560466
2001-04-03,125.956471638759
2001-04-04,127.89068913437039
2001-04-05,129.97878666612246
2001-04-06,130.40775725624354
2001-04-09,132.7872474560006
2001-04-10,134.46175292342429
2001-04-11,133.97863204769794
2001-04-12,134.30161175638779
2001-04-13,134.30161175638779
2001-04-16,133.51830783466275
2001-04-17,133.1964413129133
2001-04-18,135.12561036085214
2001-04-19,136.65211652960045
2001-04-20,136.85538458157913
2001-04-23,135.90676372240208
2001-04-24,135.35648171006218
2001-04-25,135.46297192986103
2001-04-26,136.35352370225655
2001-04-27,137.4031826075737
2001-04-30,137.5833981737006
2001-05-01,137.27028444006535
2001-05-02,136.95039722706625
2001-05-03,134.4692131489346
2001-05-04,136.64425734937794
2001-05-07,137.368236417359
2001-05-08,136.61564965289898
2001-05-09,135.65944294443125
2001-05-10,137.8443760540677
2001-05-11,136.5565896852504
2001-05-14,132.79585422716679
2001-05-15,135.78889676524253
2001-05-16,137.0980684614842
2001-05-17,137.81125658321614
2001-05-18,138.028919477148
2001-05-21,139.16591546184893
2001-05-22,139.01239203755145
2001-05-23,137.16619010261206
2001-05-24,136.363749291748
2001-05-25,136.47520155303027
2001-05-28,136.50790177586492
2001-05-29,135.50490956928274
2001-05-30,134.4553224642813
2001-05-31,133.56749354613495
2001-06-01,133.34233947854017
2001-06-04,134.02892090133437
2001-06-05,135.35503317934055
2001-06-06,133.7896749220274
2001-06-07,133.9885932716378
2001-06-08,133.13207725397967
2001-06-11,130.56352693252143
2001-06-12,129.76884650608267
2001-06-13,131.10761335599912
2001-06-14,130.583685607498
2001-06-15,130.45101343822483
2001-06-18,129.5841134683189
2001-06-19,129.275914374656
2001-06-20,128.4503837653571
2001-06-21,129.0243399111039
2001-06-22,129.1452439877145
2001-06-25,129.51009750235326
2001-06-26,127.43757101498537
2001-06-27,127.91427832086812
2001-06-28,128.53276258920604
2001-06-29,128.68986230758387
2001-07-02,130.83598934797357
2001-07-03,129.0648166600679
2001-07-04,128.0656382037125
2001-07-05,125.9569720039666
2001-07-06,124.64393274299498
2001-07-09,124.89575711672343
2001-07-10,125.08574294563802
2001-07-11,123.94334669866814
2001-07-12,125.22550143792115
2001-07-13,125.8415874904557
2001-07-16,125.69833273254127
2001-07-17,123.76084934257494
2001-07-18,125.22427706824281
2001-07-19,126.63835967175103
2001-07-20,126.22079955547402
2001-07-23,125.65933795976512
2001-07-24,123.97757704665257
2001-07-25,123.38705306060591
2001-07-26,123.65111392627625
2001-07-27,125.82588783734408
2001-07-30,127.1368109981406
2001-07-31,128.7098001501725
2001-08-01,129.85015001823092
2001-08-02,130.99977308324478
2001-08-03,130.2054351288397
2001-08-06,129.03071845954815
2001-08-07,129.1243756988492
2001-08-08,127.78062445094139
2001-08-09,126.70760762643823
2001-08-10,127.05601347070036
2001-08-13,127.31483427081379
2001-08-14,129.04415139355612
2001-08-15,130.0432615606088
2001-08-16,128.77565147942067
2001-08-17,127.78884740537848
2001-08-20,127.53570203673621
2001-08-21,129.5709345500267
2001-08-22,129.83879330626164
2001-08-23,128.70265489177456
2001-08-24,130.41839564665327
2001-08-27,130.250710817308
2001-08-28,129.37554504998087
2001-08-29,128.7823024108277
2001-08-30,126.71809177097926
2001-08-31,127.07407308384265
2001-09-03,125.86900925759448
2001-09-04,126.13431359741202
2001-09-05,125.26452780431211
2001-09-06,122.97913595090553
2001-09-07,121.12424655703622
2001-09-10,119.46064212807423
2001-09-11,113.40455234328691
2001-09-12,116.3582095043137
2001-09-13,118.11673861739048
2001-09-14,114.2637451784758
2001-09-17,117.26341606735363
2001-09-18,115.75833878322345
2001-09-19,114.05616863302365
2001-09-20,109.82889958302655
2001-09-21,105.95056421817867
2001-09-24,110.6314726663676
2001-09-25,112.97364552573652
2001-09-26,114.057160187968
2001-09-27,115.46964726987288
2001-09-28,118.16485227890287
2001-10-01,116.1580924148189
2001-10-02,116.32103098748614
2001-10-03,117.48662103976639
2001-10-04,120.540711214465
2001-10-05,121.22461376532478
2001-10-08,120.9310064290063
2001-10-09,120.12917533288915
2001-10-10,121.4558427011433
2001-10-11,122.03462861769174
2001-10-12,121.83004982367355
2001-10-15,120.16919654422564
2001-10-16,120.49062064046656
2001-10-17,123.11358308620348
2001-10-18,121.26919810694879
2001-10-19,118.76450217183924
2001-10-22,119.20941316591455
2001-10-23,121.26473585621169
2001-10-24,121.21601548359824
2001-10-25,119.9970256828513
2001-10-26,122.48756384819676
2001-10-29,121.36159576159977
2001-10-30,119.58975883493608
2001-10-31,120.36694622450445
2001-11-01,121.5326137330881
2001-11-02,122.61103914381626
2001-11-05,124.04799199018181
2001-11-06,124.53695923096781
2001-11-07,125.35619816377373
2001-11-08,126.40213897114583
2001-11-09,125.63626388843366
2001-11-12,123.399629324637
2001-11-13,125.06297763498704
2001-11-14,125.03391667960659
2001-11-15,125.09792250472876
2001-11-16,126.21905500562347
2001-11-19,126.23485671450464
2001-11-20,125.18162699939684
2001-11-21,124.9144311637389
2001-11-22,125.97309505487844
2001-11-23,124.28682969275391
2001-11-26,124.93432812622777
2001-11-27,124.27798709810438
2001-11-28,123.49367900594775
2001-11-29,123.36956898353331
2001-11-30,123.95347849409129
2001-12-03,122.62437357447868
2001-12-04,124.36341350258377
2001-12-05,126.89978754467167
2001-12-06,128.03303025402553
2001-12-07,126.48584426046176
2001-12-10,124.64522870425871
2001-12-11,124.29315654432773
2001-12-12,124.34307602549437
2001-12-13,123.21293323513049
2001-12-14,122.91368900227432
2001-12-17,125.1328966245792
2001-12-18,125.30756447665156
2001-12-19,123.7066872145625
2001-12-20,123.26849855965557
2001-12-21,124.08843400535494
2001-12-24,123.76679210981446
2001-12-25,123.76679210981446
2001-12-26,124.24262285077052
2001-12-27,125.9924733019272
2001-12-28,126.34554725335025
2001-12-31,126.8118799522823
2002-01-01,126.8118799522823
2002-01-02,126.4969108200421
2002-01-03,128.25369180524658
2002-01-04,128.3209525305222
2002-01-07,127.44667756473272
2002-01-08,126.13279658485993
2002-01-09,125.62622084729577
2002-01-10,125.28609475742715
2002-01-11,125.57722332741687
2002-01-14,123.81842037266415
2002-01-15,124.08488936159111
2002-01-16,122.45517390472314
2002-01-17,122.92431833251402
2002-01-18,122.60703100245773
2002-01-21,122.48131602703305
2002-01-22,122.24631448897597
2002-01-23,122.73498331791306
2002-01-24,123.73156111002613
2002-01-25,121.52274243081926
2002-01-28,121.85950228577006
2002-01-29,120.05581285330784
2002-01-30,118.967816178467
2002-01-31,120.65324701880607
2002-02-01,120.93267052626493
2002-02-04,120.78163377763137
2002-02-05,119.50548006159667
2002-02-06,118.7735549294655
2002-02-07,120.10558869891487
2002-02-08,120.65554738080262
2002-02-11,121.93598367666104
2002-02-12,121.81245487997613
2002-02-13,122.31120721455821
2002-02-14,123.29455026451744
2002-02-15,123.1898342228467
2002-02-18,122.09731991887833
2002-02-19,120.67546005886719
2002-02-20,119.37732652756888
2002-02-21,120.22620496232365
2002-02-22,120.0943194666825
2002-02-25,121.06121728103804
2002-02-26,121.49125678879406
2002-02-27,122.33129153799693
2002-02-28,121.24519667439546
2002-03-01,122.67981388506904
2002-03-04,124.9812346093687
2002-03-05,124.38966998529733
2002-03-06,125.1761611360614
2002-03-07,126.61951277633098
2002-03-08,126.86849265221224
2002-03-11,126.10282774648657
2002-03-12,124.86652319722704
2002-03-13,125.74197672571619
2002-03-14,126.56716009041271
2002-03-15,127.44048146394579
2002-03-18,127.74418667096016
2002-03-19,128.00193705710325
2002-03-20,127.40063442387272
2002-03-21,127.19178776913215
2002-03-22,127.36640680895577
2002-03-25,126.28355168421889
2002-03-26,126.2125423041285
2002-03-27,126.09795171690804
2002-03-28,127.27353466485381
2002-03-29,127.27353466485381
2002-04-01,128.58733999758593
2002-04-02,128.3838103476832
2002-04-03,128.02178946052243
2002-04-04,127.31501937144319
2002-04-05,127.4609812315368
2002-04-08,125.72764022287929
2002-04-09,125.88054442872541
2002-04-10,127.04272288150484
2002-04-11,125.42084171463671
2002-04-12,125.64839085095672
2002-04-15,126.55669445167702
2002-04-16,128.07277513736992
2002-04-17,128.83008452859607
2002-04-18,128.4676023196658
2002-04-19,128.53739730957673
2002-04-22,127.83566560432959
2002-04-23,127.18076938617003
2002-04-24,127.60694998119862
2002-04-25,127.58276398719427
2002-04-26,126.85430059725348
2002-04-29,127.06723058671476
2002-04-30,127.38120309298786
2002-05-01,127.30524711733165
2002-05-02,128.11597903879667
2002-05-03,129.12709911924682
2002-05-06,128.99293483857943
2002-05-07,126.7484616656661
2002-05-08,128.7221306701012
2002-05-09,128.48715577392917
2002-05-10,127.9882445085693
2002-05-13,128.51958929450703
2002-05-14,128.2726616359204
2002-05-15,129.69254899808206
2002-05-16,129.62123767008703
2002-05-17,129.96123243588497
2002-05-20,129.5729092982802
2002-05-21,129.06446709815944
2002-05-22,128.4236975090451
2002-05-23,128.07637745925632
2002-05-24,128.22017385581228
2002-05-27,127.52952381500627
2002-05-28,126.94607147141211
2002-05-29,126.95422822367206
2002-05-30,126.39632987740184
2002-05-31,127.00257772518839
2002-06-03,126.88496825000432
2002-06-04,126.43599101271592
2002-06-05,124.06320894575094
2002-06-06,123.82271710783913
2002-06-07,122.67547639741213
2002-06-10,122.98733122351769
2002-06-11,123.52678606152789
2002-06-12,121.59622464611373
2002-06-13,119.97477343566354
2002-06-14,117.33367362245544
2002-06-17,120.3378594120743
2002-06-18,119.80263624175014
2002-06-19,118.77894795172186
2002-06-20,117.25132789795876
2002-06-21,117.9159742170344
2002-06-24,116.29612558445639
2002-06-25,118.51135606237008
2002-06-26,118.008878975313
2002-06-27,118.39026509898832
2002-06-28,121.96382512447589
2002-07-01,122.79877717676682
2002-07-02,119.69937955765546
2002-07-03,115.47567000427185
2002-07-04,117.40512191589355
2002-07-05,120.60902743230318
2002-07-08,121.43675377961131
2002-07-09,120.87265235920339
2002-07-10,117.23249683869173
2002-07-11,112.63624735336322
2002-07-12,112.9652171314149
2002-07-15,108.71395732768816
2002-07-16,108.99550313120562
2002-07-17,112.48302579541112
2002-07-18,114.55557701928583
2002-07-19,109.79322072264878
2002-07-22,103.94889341695351
2002-07-23,101.71644785329988
2002-07-24,100.37139464799596
2002-07-25,105.85377724610902
2002-07-26,106.2787786005772
2002-07-29,110.60092384683874
2002-07-30,111.06806629246678
2002-07-31,111.7068052718836
2002-08-01,107.23932812319623
2002-08-02,108.10608748082382
2002-08-05,105.41720455974863
2002-08-06,107.05853885837959
2002-08-07,106.15442379923272
2002-08-08,109.45919665958671
2002-08-09,111.07750563344906
2002-08-12,109.40802915501354
2002-08-13,110.74540327071031
2002-08-14,109.90151388197175
2002-08-15,112.80715917363008
2002-08-16,112.99101801502447
2002-08-19,114.69190784924223
2002-08-20,112.81522138671014
2002-08-21,114.02327101091467
2002-08-22,114.99093851921495
2002-08-23,113.73651378494759
2002-08-26,113.5250680030596
2002-08-27,115.53815622860911
2002-08-28,111.64004885939224
2002-08-29,110.45517439262086
2002-08-30,110.86645066346892
2002-09-02,109.72715789800611
2002-09-03,106.91789101697864
2002-09-04,106.98111126646316
2002-09-05,106.7197524415854
2002-09-06,108.88690667793954
2002-09-09,107.44460410611607
2002-09-10,109.43312171197523
2002-09-11,110.45690779378153
2002-09-12,107.64841053579967
2002-09-13,106.01789131002066
2002-09-16,105.63303396920254
2002-09-17,104.34957161436797
2002-09-18,101.77526942449416
2002-09-19,100.71326845448456
2002-09-20,101.6466161382862
2002-09-23,98.69101731831832
2002-09-24,97.03050113131596
2002-09-25,98.01224767650307
2002-09-26,101.93677720867677
2002-09-27,102.73908531712871
2002-09-30,99.81026510872836
2002-10-01,100.6196734091904
2002-10-02,103.10096669124013
2002-10-03,102.53952242047636
2002-10-04,100.51096584398375
2002-10-07,99.12851389681315
2002-10-08,97.15927721685009
2002-10-09,97.36195371678417
2002-10-10,98.67893842265244
2002-10-11,103.36033900973996
2002-10-14,102.6372858388903
2002-10-15,107.65898759287937
2002-10-16,105.80515764456673
2002-10-17,107.80920514500532
2002-10-18,106.93426052734137
2002-10-21,106.7835518891339
2002-10-22,106.39770691937683
2002-10-23,103.76577046879659
2002-10-24,106.1231534367307
2002-10-25,105.87144504549005
2002-10-28,106.77846353368479
2002-10-29,103.25103892509578
2002-10-30,105.21041733824373
2002-10-31,106.91784333236858
2002-11-01,105.9256571854174
2002-11-04,108.88770925119086
2002-11-05,109.66252323419808
2002-11-06,108.4282732118021
2002-11-07,108.64625944629378
2002-11-08,108.13754825857882
2002-11-11,107.41682626055625
2002-11-12,109.16933338305638
2002-11-13,108.03767329145913
2002-11-14,108.617930105711
2002-11-15,109.68977011143802
2002-11-18,110.5115011300555
2002-11-19,110.34527595799008
2002-11-20,109.59140280701676
2002-11-21,112.20788658395905
2002-11-22,112.19216132264859
2002-11-25,110.10560570686498
2002-11-26,108.58403384501284
2002-11-27,109.65318003098261
2002-11-28,111.04973845039909
2002-11-29,110.7095640720241
2002-12-02,110.49204732366326
2002-12-03,108.89634284493853
2002-12-04,108.66594127490009
2002-12-05,108.01091925048469
2002-12-06,107.91432894069305
2002-12-09,106.07484410224248
2002-12-10,105.97046100660899
2002-12-11,107.09224754302237
2002-12-12,106.32536834782914
2002-12-13,105.89330232302578
2002-12-16,108.18948130802939
2002-12-17,107.2655041251315
2002-12-18,105.4436795319559
2002-12-19,105.48576872664461
2002-12-20,106.46121733072152
2002-12-23,106.65094620014818
2002-12-24,107.13731674424481
2002-12-25,107.13731674424481
2002-12-26,107.17613012852634
2002-12-27,104.62661434520327
2002-12-30,106.48896485982378
2002-12-31,107.75573014290546
2003-01-01,107.75573014290546
2003-01-02,108.38450931027108
2003-01-03,110.07369561261558
2003-01-06,110.71379886268866
2003-01-07,109.47181761694661
2003-01-08,108.07491903585738
2003-01-09,108.82905570008325
2003-01-10,109.87277110932403
2003-01-13,109.54403849307003
2003-01-14,110.18764512804287
2003-01-15,108.30941006241872
2003-01-16,108.12636512764963
2003-01-17,107.21788857612073
2003-01-20,105.72298050376047
2003-01-21,104.71649552859337
2003-01-22,103.07761806862591
2003-01-23,102.54497153240379
2003-01-24,102.38585760673264
2003-01-27,98.91230144025045
2003-01-28,99.20786116573537
2003-01-29,99.61156386285019
2003-01-30,101.66024509009121
2003-01-31,101.35163490268047
2003-02-03,103.69677689352868
2003-02-04,101.62247232630563
2003-02-05,103.45533830670581
2003-02-06,101.05675272110771
2003-02-07,100.46477279826713
2003-02-10,99.37549341324119
2003-02-11,101.06332142199778
2003-02-12,99.57403780979848
2003-02-13,99.90681645288842
2003-02-14,100.0850659255795
2003-02-17,101.55046384197986
2003-02-18,101.56526172528629
2003-02-19,100.02572244907945
2003-02-20,100.58584668588603
2003-02-21,101.24751640706401
2003-02-24,100.11300582585685
2003-02-25,97.46285372538524
2003-02-26,97.40361988402775
2003-02-27,96.83248414929427
2003-02-28,98.81121680416146
2003-03-03,100.06131600310478
2003-03-04,98.30646127868312
2003-03-05,97.78492234580918
2003-03-06,97.54456752615674
2003-03-07,96.10315418807052
2003-03-10,94.03619551284119
2003-03-11,94.41657824841056
2003-03-12,91.34412806571068
2003-03-13,95.33391996509148
2003-03-14,97.76934437948131
2003-03-17,100.21197520978244
2003-03-18,100.19226173734496
2003-03-19,101.19292639598773
2003-03-20,101.52218229040972
2003-03-21,103.88612923766712
2003-03-24,101.32655201617865
2003-03-25,101.75648886192357
2003-03-26,102.26527621453894
2003-03-27,100.6373059338292
2003-03-28,100.32991761775264
2003-03-31,98.66988127749205
2003-04-01,99.91258717964806
2003-04-02,101.64545351285138
2003-04-03,102.20394627086743
2003-04-04,102.91667902898259
2003-04-07,105.27269898798872
2003-04-08,103.9030216390432
2003-04-09,104.17187693400517
2003-04-10,103.55403925691115
2003-04-11,103.70950175338271
2003-04-14,105.03753686006743
2003-04-15,106.77891582574959
2003-04-16,105.89301950528223
2003-04-17,106.71265622550604
2003-04-18,106.71265622550604
2003-04-21,105.7551338550067
2003-04-22,107.39406910519747
2003-04-23,108.97544363798994
2003-04-24,108.26960458799657
2003-04-25,107.30268829355941
2003-04-28,109.10484687864657
2003-04-29,108.91606854999173
2003-04-30,109.75386320746246
2003-05-01,109.78965211126459
2003-05-02,110.61062993212587
2003-05-05,111.26038246600122
2003-05-06,113.31882396668564
2003-05-07,111.9365432303459
2003-05-08,110.60371689812214
2003-05-09,111.58755738305672
2003-05-12,112.29715339300255
2003-05-13,112.78381865391415
2003-05-14,113.06703689762934
2003-05-15,114.10609104026638
2003-05-16,115.30713468531376
2003-05-19,113.32428239139267
2003-05-20,113.88367687574585
2003-05-21,113.32324917320862
2003-05-22,114.53227657327355
2003-05-23,114.7157115540841
2003-05-26,114.60566629374654
2003-05-27,115.29982907356766
2003-05-28,116.91339337196037
2003-05-29,118.15168925419319
2003-05-30,116.45430157757302
2003-06-02,118.53290945840496
2003-06-03,117.57187268625215
2003-06-04,118.16944386065984
2003-06-05,119.101832943308
2003-06-06,120.67298233669575
2003-06-09,119.69526799639074
2003-06-10,119.19488853466864
2003-06-11,121.67614986727696
2003-06-12,122.12941169242848
2003-06-13,121.0641819251362
2003-06-16,122.96835155939378
2003-06-17,124.48944561234497
2003-06-18,124.03746300298339
2003-06-19,121.87644015280642
2003-06-20,121.93814442309117
2003-06-23,119.70146229778896
2003-06-24,118.7848169745683
2003-06-25,119.66020931131162
2003-06-26,118.19815383582416
2003-06-27,118.15734107168794
2003-06-30,117.17323216229414
2003-07-01,116.05218712537122
2003-07-02,117.45682765301653
2003-07-03,118.67540606032631
2003-07-04,118.2610766859351
2003-07-07,118.71521577232421
2003-07-08,117.79780302067061
2003-07-09,117.02715929344981
2003-07-10,116.29853294867516
2003-07-11,117.08125503635597
2003-07-14,118.56861408533166
2003-07-15,116.69056853527395
2003-07-16,115.74148176687363
2003-07-17,114.83096373707136
2003-07-18,115.02987698470444
2003-07-21,115.31631463803777
2003-07-22,116.09221688566109
2003-07-23,117.06550053174166
2003-07-24,119.2273862985197
2003-07-25,119.31721948835748
2003-07-28,120.05327747882544
2003-07-29,119.83612546444849
2003-07-30,119.38767377348448
2003-07-31,119.06688719789857
2003-08-01,117.9372330408522
2003-08-04,118.12051588652156
2003-08-05,118.74630116457857
2003-08-06,117.66547483539091
2003-08-07,118.39200314029432
2003-08-08,118.95856687142634
2003-08-11,119.07240089733058
2003-08-12,119.441573592076
2003-08-13,120.07436058489706
2003-08-14,120.9559217780507
2003-08-15,121.17053736325235
2003-08-18,121.31218926658309
2003-08-19,120.65008041438429
2003-08-20,120.70083356369092
2003-08-21,120.18008309249713
2003-08-22,119.55180737959564
2003-08-25,119.27905225769665
2003-08-26,118.02430035272363
2003-08-27,118.91164459473237
2003-08-28,119.18686085404158
2003-08-29,118.62461249986775
2003-09-01,119.5708413805719
2003-09-02,119.22664004591896
2003-09-03,120.95281658223576
2003-09-04,121.39254231334816
2003-09-05,122.3079818658103
2003-09-08,123.38035712831274
2003-09-09,122.83839606321584
2003-09-10,122.44036543358874
2003-09-11,122.60000893687929
2003-09-12,123.26964116118435
2003-09-15,123.68432480462913
2003-09-16,123.74979273374767
2003-09-17,124.83705628767993
2003-09-18,126.0543113151655
2003-09-19,125.82203772185393
2003-09-22,125.67497479926998
2003-09-23,125.66661133645347
2003-09-24,126.22073831020697
2003-09-25,125.61600883795133
2003-09-26,124.29040045660895
2003-09-29,124.0888034355208
2003-09-30,122.93447603567407
2003-10-01,125.22442879766764
2003-10-02,126.3109767955783
2003-10-03,128.04332612777756
2003-10-06,128.2388028428115
2003-10-07,128.2340911049601
2003-10-08,128.01474672113065
2003-10-09,129.31876020855773
2003-10-10,129.50553125566935
2003-10-13,130.5674249215911
2003-10-14,130.21557062244773
2003-10-15,130.96120709610213
2003-10-16,131.1748732843503
2003-10-17,130.40183621883327
2003-10-20,130.83174487006866
2003-10-21,130.9338330019564
2003-10-22,129.92127969538552
2003-10-23,128.90920893487746
2003-10-24,129.36479185826877
2003-10-27,129.66660675159437
2003-10-28,129.94893696228965
2003-10-29,130.27760099113456
2003-10-30,131.2288610343563
2003-10-31,130.3557620520373
2003-11-03,130.51520506681968
2003-11-04,129.95845061144513
2003-11-05,129.12601929552375
2003-11-06,128.97438335493072
2003-11-07,130.66474203878408
2003-11-10,129.78880367277344
2003-11-11,129.59604498657725
2003-11-12,131.32045951941168
2003-11-13,132.35217971121037
2003-11-14,133.454839709339
2003-11-17,131.9694241273011
2003-11-18,133.1035283485005
2003-11-19,132.3109521576423
2003-11-20,132.11708108788952
2003-11-21,132.52105145387063
2003-11-24,133.37709745145375
2003-11-25,133.69759144383312
2003-11-26,134.4765689830019
2003-11-27,134.6988417085442
2003-11-28,134.80275687744634
2003-12-01,136.66904217313734
2003-12-02,136.93142072177628
2003-12-03,137.55480457807428
2003-12-04,136.6722115153568
2003-12-05,136.76841187655313
2003-12-08,137.22800409209944
2003-12-09,138.2373546318192
2003-12-10,137.3929672289597
2003-12-11,136.95663038305028
2003-12-12,137.9306414164794
2003-12-15,138.23639571337895
2003-12-16,137.8051917643603
2003-12-17,138.79871237326563
2003-12-18,140.39738671902836
2003-12-19,140.5259114035648
2003-12-22,140.7731853220995
2003-12-23,141.6893036860949
2003-12-24,142.40892723904602
2003-12-25,142.40892723904602
2003-12-26,142.4505976831372
2003-12-29,142.8344042682476
2003-12-30,144.05785581625545
2003-12-31,145.05492471943614
2004-01-01,145.05492471943614
2004-01-02,145.86811335925393
2004-01-05,147.63706736815894
2004-01-06,148.5204705164466
2004-01-07,147.37215127246003
