Date,G7 INDEX
2001-08-10,1615.9654038523145
2001-08-13,1615.2293271651138
2001-08-14,1620.5581746862038
2001-08-15,1618.5246575270949
2001-08-16,1614.729641377329
2001-08-17,1590.7827457112976
2001-08-20,1595.6454456781983
2001-08-21,1589.4743656226592
2001-08-22,1600.263740910079
2001-08-23,1591.5503337044775
2001-08-24,1617.320870451056
2001-08-27,1612.6732822153563
2001-08-28,1592.0837284043325
2001-08-29,1577.9536960862672
2001-08-30,1548.9539714368498
2001-08-31,1553.280700346296
2001-09-03,1544.57984246753
2001-09-04,1550.9762893227874
2001-09-05,1540.2589477440497
2001-09-06,1509.7851267786052
2001-09-07,1487.8682099069683
2001-09-10,1485.0344970820593
2001-09-11,1466.409343337685
2001-09-12,1460.3047807837825
2001-09-13,1467.4142931683405
2001-09-14,1459.41819519412
2001-09-17,1413.3239875109202
2001-09-18,1407.1393800402773
2001-09-19,1391.217040357263
2001-09-20,1349.45460573164
2001-09-21,1317.830134959461
2001-09-24,1366.0612290227716
2001-09-25,1379.8556710144217
2001-09-26,1378.5484131978872
2001-09-27,1391.0386400049326
2001-09-28,1420.5417126460752
2001-10-01,1416.242683327711
2001-10-02,1432.2535317000973
2001-10-03,1451.6347897381477
2001-10-04,1461.3870851649579
2001-10-05,1463.2664733186282
2001-10-08,1456.2675617540128
2001-10-09,1444.1298786171983
2001-10-10,1469.9336221060623
2001-10-11,1488.0374488606878
2001-10-12,1486.43350838985
2001-10-15,1476.686614317632
2001-10-16,1487.9495086240627
2001-10-17,1478.7075937285344
2001-10-18,1461.601157294396
2001-10-19,1458.2768903035937
2001-10-22,1474.7739581938938
2001-10-23,1479.2757340277817
2001-10-24,1481.198043165796
2001-10-25,1489.4797948273815
2001-10-26,1497.9556922812433
2001-10-29,1468.899085963003
2001-10-30,1444.8241800751916
2001-10-31,1443.6522701870183
2001-11-01,1470.450603563466
2001-11-02,1473.3691561360915
2001-11-05,1492.100597938869
2001-11-06,1508.268904442212
2001-11-07,1504.96964144313
2001-11-08,1513.6726978158624
2001-11-09,1511.4210613107543
2001-11-12,1499.0909227284712
2001-11-13,1520.0427326072663
2001-11-14,1523.014568921734
2001-11-15,1526.7747854492343
2001-11-16,1527.900508754514
2001-11-19,1543.7351106256513
2001-11-20,1533.2547656335514
2001-11-21,1525.7874709832822
2001-11-22,1528.7244300356328
2001-11-23,1536.2763196013918
2001-11-26,1545.9431114591384
2001-11-27,1535.455628930247
2001-11-28,1512.2090978715257
2001-11-29,1522.665957359699
2001-11-30,1528.5750382027236
2001-12-03,1511.8236228027852
2001-12-04,1528.1493761614418
2001-12-05,1563.179740316114
2001-12-06,1564.9313193458759
2001-12-07,1549.6531916655044
2001-12-10,1523.3561868798784
2001-12-11,1518.6928915658875
2001-12-12,1522.4406730737837
2001-12-13,1497.6415843263278
2001-12-14,1498.288401529592
2001-12-17,1514.79561551784
2001-12-18,1522.549715207113
2001-12-19,1525.39538843033
2001-12-20,1514.8058719183543
2001-12-21,1518.9720106042184
2001-12-24,1516.809998371845
2001-12-25,1516.2548925230892
2001-12-26,1520.078215891628
2001-12-27,1536.5358094647663
2001-12-28,1543.0484575847129
2001-12-31,1533.1908603815007
2002-01-01,1533.1908603815007
2002-01-02,1538.7236324990072
2002-01-03,1555.4986213655422
2002-01-04,1566.2034623388097
2002-01-07,1555.1532587306012
2002-01-08,1544.607348521633
2002-01-09,1538.085455821981
2002-01-10,1534.5263105625927
2002-01-11,1524.7300989051525
2002-01-14,1513.0682617489426
2002-01-15,1520.0530142702858
2002-01-16,1497.3654579543686
2002-01-17,1509.403788339749
2002-01-18,1500.55853000125
2002-01-21,1499.331457459061
2002-01-22,1486.2729763633702
2002-01-23,1495.3531682379657
2002-01-24,1501.1147292499425
2002-01-25,1497.282598398177
2002-01-28,1501.0387018087067
2002-01-29,1464.932541791947
2002-01-30,1470.69571708107
2002-01-31,1490.453498650445
2002-02-01,1481.1290044485236
2002-02-04,1453.0880929787406
2002-02-05,1442.1092475643495
2002-02-06,1432.735315275415
2002-02-07,1435.2894173724371
2002-02-08,1451.7721342291024
2002-02-11,1471.4677538027768
2002-02-12,1469.9756194466556
2002-02-13,1482.136769076375
2002-02-14,1484.4183794578876
2002-02-15,1469.9383124590795
2002-02-18,1467.7561798880777
2002-02-19,1440.3500529495698
2002-02-20,1449.570435581189
2002-02-21,1441.9372951807948
2002-02-22,1449.8232092256437
2002-02-25,1469.5849701870613
2002-02-26,1470.0832551043557
2002-02-27,1477.114373416051
2002-02-28,1475.110203315953
2002-03-01,1506.0151069815918
2002-03-04,1542.9959142186863
2002-03-05,1533.7573136269755
2002-03-06,1552.9927040982702
2002-03-07,1559.0408467644818
2002-03-08,1565.3469558206257
2002-03-11,1569.5656430416839
2002-03-12,1558.1263016723674
2002-03-13,1545.4091430199971
2002-03-14,1549.0452055902344
2002-03-15,1566.3327118386567
2002-03-18,1562.3073021951848
2002-03-19,1571.445315584071
2002-03-20,1549.6131707064044
2002-03-21,1549.030093245847
2002-03-22,1541.2131393815343
2002-03-25,1521.5992792701575
2002-03-26,1528.1241870977458
2002-03-27,1533.6617467474684
2002-03-28,1541.9093731415312
2002-03-29,1538.504822296344
2002-04-01,1539.3641324390703
2002-04-02,1530.8528507179803
2002-04-03,1523.0618250581936
2002-04-04,1521.7881913020583
2002-04-05,1517.9611038348514
2002-04-08,1513.8442803691057
2002-04-09,1505.0489929840116
2002-04-10,1522.5982115603972
2002-04-11,1491.2104206833476
2002-04-12,1496.2958882885296
2002-04-15,1493.8898385613618
2002-04-16,1525.2713508728777
2002-04-17,1527.0173451115538
2002-04-18,1526.6288481998968
2002-04-19,1526.858919883559
2002-04-22,1511.2294926153481
2002-04-23,1503.0723543087634
2002-04-24,1496.891697542457
2002-04-25,1496.3946982452067
2002-04-26,1479.0700477825708
2002-04-29,1468.8842721586855
2002-04-30,1479.9036779028559
2002-05-01,1490.801248220989
2002-05-02,1487.0669229469743
2002-05-03,1478.8450421762761
2002-05-06,1459.9997792287593
2002-05-07,1448.7952862030077
2002-05-08,1492.29042469543
2002-05-09,1477.10747629341
2002-05-10,1459.5137777946734
2002-05-13,1478.6018194476835
2002-05-14,1498.3673534795926
2002-05-15,1501.1036903242582
2002-05-16,1509.3875622330318
2002-05-17,1522.1512568360934
2002-05-20,1508.3851183029615
2002-05-21,1497.366313750669
2002-05-22,1502.352357781371
2002-05-23,1511.040754188972
2002-05-24,1500.7247820392793
2002-05-27,1498.8578658327626
2002-05-28,1490.248462898109
2002-05-29,1483.116781380013
2002-05-30,1478.4770274513457
2002-05-31,1479.2167136334456
2002-06-03,1455.3136117489605
2002-06-04,1449.9050274514332
2002-06-05,1451.6303707594761
2002-06-06,1432.6974370214443
2002-06-07,1426.222466213828
2002-06-10,1428.388648100929
2002-06-11,1413.8386099458723
2002-06-12,1414.618916203284
2002-06-13,1398.976634492917
2002-06-14,1386.6597912955906
2002-06-17,1418.4247703294557
2002-06-18,1420.7480478414702
2002-06-19,1398.859583051758
2002-06-20,1383.8619696832407
2002-06-21,1367.7151336003858
2002-06-24,1368.601492019629
2002-06-25,1357.4079724067046
2002-06-26,1352.3403858201232
2002-06-27,1370.3150619224652
2002-06-28,1384.5293028696078
2002-07-01,1365.447228802206
2002-07-02,1336.157205515021
2002-07-03,1333.6025731117768
2002-07-04,1336.8152957829477
2002-07-05,1380.537354152177
2002-07-08,1372.9097320110955
2002-07-09,1351.84386336123
2002-07-10,1310.534961508478
2002-07-11,1305.006029708842
2002-07-12,1300.3303205379261
2002-07-15,1283.4774745151587
2002-07-16,1270.0640536934038
2002-07-17,1284.9245456110118
2002-07-18,1270.6843793142395
2002-07-19,1225.9538368529286
2002-07-22,1183.5864505946772
2002-07-23,1153.1718876270586
2002-07-24,1192.103053918468
2002-07-25,1194.828157461292
2002-07-26,1203.2371388390347
2002-07-29,1258.8526302877467
2002-07-30,1268.209164705222
2002-07-31,1275.1924825551364
2002-08-01,1236.7049166612455
2002-08-02,1220.295605104886
2002-08-05,1185.678810174847
2002-08-06,1209.0622682680444
2002-08-07,1226.8818932104184
2002-08-08,1263.2444154103587
2002-08-09,1274.6788507837196
2002-08-12,1263.1645756293058
2002-08-13,1246.8577627138873
2002-08-14,1276.9028674571032
2002-08-15,1293.6134740708076
2002-08-16,1294.8772545939312
2002-08-19,1317.2390849888664
2002-08-20,1300.166163776127
2002-08-21,1315.9576458426764
2002-08-22,1332.567407533607
2002-08-23,1308.3552619885656
2002-08-26,1316.7566937657498
2002-08-27,1309.7853687666347
2002-08-28,1281.4307005866556
2002-08-29,1275.982131331441
2002-08-30,1275.4463156179231
2002-09-02,1270.6812071604322
2002-09-03,1223.6084294945972
2002-09-04,1235.0369776877276
2002-09-05,1221.885038234916
2002-09-06,1239.8726522419802
2002-09-09,1245.591170127846
2002-09-10,1257.0153544326076
2002-09-11,1260.747919590426
2002-09-12,1231.9036935564652
2002-09-13,1226.8791076814214
2002-09-16,1225.50150876103
2002-09-17,1208.9482170318247
2002-09-18,1197.3681548887391
2002-09-19,1172.0997400786748
2002-09-20,1170.2233203974545
2002-09-23,1150.6794304349144
2002-09-24,1131.2017576884864
2002-09-25,1152.4004578583276
2002-09-26,1178.0988301674017
2002-09-27,1155.3682856432492
2002-09-30,1134.96342510819
2002-10-01,1165.7445897137889
2002-10-02,1152.0840903395188
2002-10-03,1139.4147626474219
2002-10-04,1116.737745266449
2002-10-07,1094.7656795425212
2002-10-08,1101.781432585367
2002-10-09,1080.5106035636275
2002-10-10,1109.994783724668
2002-10-11,1152.4367073975259
2002-10-14,1155.6493690885304
2002-10-15,1210.167544411466
2002-10-16,1187.5145451536728
2002-10-17,1212.9507787663474
2002-10-18,1216.285419302582
2002-10-21,1231.0500482877428
2002-10-22,1216.286329710175
2002-10-23,1214.443645821125
2002-10-24,1207.1495802070476
2002-10-25,1221.8161219229305
2002-10-28,1220.078856178108
2002-10-29,1201.2359367207314
2002-10-30,1216.6259049773803
2002-10-31,1216.3061129724501
2002-11-01,1229.627895303342
2002-11-04,1245.9302264771138
2002-11-05,1258.1670587550698
2002-11-06,1262.0866483244454
2002-11-07,1241.533546696332
2002-11-08,1230.7516932578571
2002-11-11,1208.2560633231676
2002-11-12,1218.080458414882
2002-11-13,1213.088702942473
2002-11-14,1234.587273472596
2002-11-15,1244.2884781041112
2002-11-18,1236.2674220895867
2002-11-19,1231.87613971996
2002-11-20,1246.2160085282148
2002-11-21,1274.8903885061277
2002-11-22,1273.0571960366633
2002-11-25,1272.9309741223713
2002-11-26,1248.6090528821096
2002-11-27,1277.810164055715
2002-11-28,1284.585638981749
2002-11-29,1281.4439057858244
2002-12-02,1277.5073422638634
2002-12-03,1260.698655369848
2002-12-04,1254.4624679912392
2002-12-05,1239.562273047937
2002-12-06,1246.1930059483288
2002-12-09,1220.7267685066674
2002-12-10,1233.8781271743883
2002-12-11,1237.7445121211088
2002-12-12,1232.6602442219394
2002-12-13,1219.8482306548856
2002-12-16,1245.259653420791
2002-12-17,1236.727099279391
2002-12-18,1217.2437241227913
2002-12-19,1211.2672026573543
2002-12-20,1225.389782307872
2002-12-23,1228.5530221603167
2002-12-24,1226.1062015926782
2002-12-25,1225.7075195533303
2002-12-26,1225.2311401806119
2002-12-27,1206.1118366700837
2002-12-30,1214.5724865863288
2002-12-31,1218.3817491720931
2003-01-01,1218.3817491720931
2003-01-02,1250.0716446410968
2003-01-03,1250.9029881631773
2003-01-06,1276.2901642399024
2003-01-07,1264.2301237656286
2003-01-08,1244.5368925035523
2003-01-09,1264.994076589495
2003-01-10,1267.70427793193
2003-01-13,1266.6069252472835
2003-01-14,1275.2999497025794
2003-01-15,1260.630252360653
2003-01-16,1257.3958217247307
2003-01-17,1241.6186443321944
2003-01-20,1236.164617205694
2003-01-21,1221.8246880435327
2003-01-22,1208.9271332351861
2003-01-23,1219.14264517669
2003-01-24,1193.125264306172
2003-01-27,1168.7586277435048
2003-01-28,1179.2396006202653
2003-01-29,1185.45528300213
2003-01-30,1170.8177480492946
2003-01-31,1180.5042782734683
2003-02-03,1191.6725658847279
2003-02-04,1175.9723711646682
2003-02-05,1176.6819057276796
2003-02-06,1165.2590741668146
2003-02-07,1154.3542754999085
2003-02-10,1157.6270433439624
2003-02-11,1155.3815204950965
2003-02-12,1143.5373582668435
2003-02-13,1143.0138601449096
2003-02-14,1161.6609536531641
2003-02-17,1165.9317207508045
2003-02-18,1183.79200837931
2003-02-19,1173.58996815732
2003-02-20,1166.8690428878795
2003-02-21,1178.0652238721905
2003-02-24,1161.5962332931306
2003-02-25,1156.4152432467488
2003-02-26,1146.4798891565656
2003-02-27,1155.8136913762837
2003-02-28,1163.5603574463178
2003-03-03,1161.1696900164116
2003-03-04,1145.7794508242139
2003-03-05,1152.8484998056188
2003-03-06,1142.4697239204365
2003-03-07,1143.4786253041316
2003-03-10,1116.5880221015627
2003-03-11,1108.553187202708
2003-03-12,1102.4945800509242
2003-03-13,1137.2437443842332
2003-03-14,1145.9559059670673
2003-03-17,1178.7965547335011
2003-03-18,1182.7829312923238
2003-03-19,1191.7901821761159
2003-03-20,1195.1312743854446
2003-03-21,1218.5495019729028
2003-03-24,1185.6674026318785
2003-03-25,1196.0094183194692
2003-03-26,1193.6076978507
2003-03-27,1189.1494474082222
2003-03-28,1181.986787161536
2003-03-31,1159.512976591266
2003-04-01,1172.1956224254225
2003-04-02,1199.0260856762836
2003-04-03,1195.1961096285138
2003-04-04,1199.659458444029
2003-04-07,1209.9749031752292
2003-04-08,1204.5350509516963
2003-04-09,1192.0845294830522
2003-04-10,1195.5149217229316
2003-04-11,1190.3334998513424
2003-04-14,1208.56172746246
2003-04-15,1219.3545810106712
2003-04-16,1207.6341819874847
2003-04-17,1224.3988341834793
2003-04-18,1224.5937849799934
2003-04-21,1221.7699717030969
2003-04-22,1243.183908825572
2003-04-23,1253.9677084832474
2003-04-24,1245.4421739854033
2003-04-25,1228.0092834260859
2003-04-28,1247.5441454571053
2003-04-29,1249.4921779751162
2003-04-30,1257.1507718336093
2003-05-01,1258.512659309376
2003-05-02,1273.8912748049288
2003-05-05,1273.683517914489
2003-05-06,1290.2454263312707
2003-05-07,1283.9398448779175
2003-05-08,1269.797962699011
2003-05-09,1286.464275361262
2003-05-12,1300.5273483261515
2003-05-13,1297.687946788971
2003-05-14,1297.5712721906666
2003-05-15,1306.2729527121464
2003-05-16,1306.7633646987065
2003-05-19,1277.3840990507783
2003-05-20,1277.5101037775355
2003-05-21,1279.2411950242206
2003-05-22,1290.4303147535477
2003-05-23,1294.1395910154395
2003-05-26,1295.244120763278
2003-05-27,1312.4975250719906
2003-05-28,1316.4083412143937
2003-05-29,1318.759339640161
2003-05-30,1328.6750537616824
2003-06-02,1339.4656208240713
2003-06-03,1341.4919960908203
2003-06-04,1358.0270720338112
2003-06-05,1367.1315533440752
2003-06-06,1369.0139910595083
2003-06-09,1355.6260182193873
2003-06-10,1363.5629693141939
2003-06-11,1382.8070898413355
2003-06-12,1385.5521204525273
2003-06-13,1374.7620931657837
2003-06-16,1399.421136419328
2003-06-17,1405.2142843653562
2003-06-18,1403.188358729916
