Date,NORDIC COUNTRIES
1982-02-26,271.875093
1982-03-31,256.950353
1982-04-30,261.063391
1982-05-31,266.139901
1982-06-30,252.643884
1982-07-30,263.038952
1982-08-31,262.852926
1982-09-30,271.665795
1982-10-29,267.378267
1982-11-30,295.137522
1982-12-31,316.364656
1983-01-31,347.567352
1983-02-28,406.218435
1983-03-31,418.345288
1983-04-29,470.314857
1983-05-31,467.713901
1983-06-30,457.357672
1983-07-29,485.002558
1983-08-31,499.816151
1983-09-30,504.70113
1983-10-31,492.439242
1983-11-30,506.213994
1983-12-30,496.830928
1984-01-31,530.264702
1984-02-29,529.204887
1984-03-30,544.501409
1984-04-30,523.040932
1984-05-31,475.887559
1984-06-29,471.689627
1984-07-31,464.791402
1984-08-31,466.276489
1984-09-28,428.779404
1984-10-31,421.368783
1984-11-30,400.017097
1984-12-31,392.426644
1985-01-31,424.977337
1985-02-28,396.92199
1985-03-29,411.206951
1985-04-30,418.328808
1985-05-31,413.798572
1985-06-28,410.749051
1985-07-31,460.463336
1985-08-30,453.13647
1985-09-30,481.456954
1985-10-31,526.706219
1985-11-29,581.181868
1985-12-31,615.12386
1986-01-31,616.339083
1986-02-28,674.782135
1986-03-31,713.757756
1986-04-30,788.054731
1986-05-30,770.798082
1986-06-30,812.078857
1986-07-31,826.645114
1986-08-29,857.825553
1986-09-30,848.482418
1986-10-31,870.854606
1986-11-28,872.312151
1986-12-31,881.720756
1987-01-30,878.479945
1987-02-27,960.050548
1987-03-31,1011.340399
1987-04-30,1072.312384
1987-05-29,1032.991513
1987-06-30,1061.212914
1987-07-31,1124.942555
1987-08-31,1192.876912
1987-09-30,1215.365731
1987-10-30,1014.505507
1987-11-30,941.449873
1987-12-31,976.363748
1988-01-29,1021.402379
1988-02-29,1062.248908
1988-03-31,1138.139309
1988-04-29,1163.889
1988-05-31,1201.727588
1988-06-30,1168.542892
1988-07-29,1179.52611
1988-08-31,1107.604596
1988-09-30,1158.151617
1988-10-31,1269.010379
1988-11-30,1327.55038
1988-12-30,1389.521839
1989-01-31,1442.376111
1989-02-28,1477.226197
1989-03-31,1526.280708
1989-04-28,1578.571763
1989-05-31,1533.956
1989-06-30,1616.464283
1989-07-31,1765.553294
1989-08-31,1703.413812
1989-09-29,1688.796401
1989-10-31,1608.825346
1989-11-30,1630.048119
1989-12-29,1802.222224
1990-01-31,1844.360754
1990-02-28,1810.333918
1990-03-30,1779.749035
1990-04-30,1747.087999
1990-05-31,1919.145448
1990-06-29,1969.471928
1990-07-31,2091.451533
1990-08-31,1876.967505
1990-09-28,1568.816492
1990-10-31,1629.743469
1990-11-30,1551.632997
1990-12-31,1530.445696
1991-01-31,1642.804561
1991-02-28,1787.130581
1991-03-29,1713.3568
1991-04-30,1620.787114
1991-05-31,1716.603801
1991-06-28,1635.721788
1991-07-31,1725.897743
1991-08-30,1713.941341
1991-09-30,1683.918731
1991-10-31,1638.950042
1991-11-29,1545.382283
1991-12-31,1636.3656194999999
1992-01-31,1648.9777582
1992-02-28,1577.6697273
1992-03-31,1580.7394064
1992-04-30,1585.7470719
1992-05-29,1706.8324565
1992-06-30,1628.0873072
1992-07-31,1587.3467729
1992-08-31,1463.582297
1992-09-30,1341.2099488
1992-10-30,1254.3462551
1992-11-30,1349.5050268999998
1992-12-31,1322.8114667999998
1993-01-29,1339.695198
1993-02-26,1350.100683
1993-03-31,1393.052983
1993-04-30,1524.1592019999998
1993-05-31,1615.8055259999999
1993-06-30,1543.559202
1993-07-30,1571.697866
1993-08-31,1701.558346
1993-09-30,1727.712949
1993-10-29,1882.115994732258
1993-11-30,1721.286397026647
1993-12-31,1865.1215457907642
1994-01-31,2155.408898778379
1994-02-28,2107.500091235489
1994-03-31,2003.7998810746328
1994-04-29,2117.0680035064006
1994-05-31,2053.9143522651434
1994-06-30,2007.8845625387332
1994-07-29,2161.4536720709257
1994-08-31,2149.6847690073637
1994-09-30,2144.291412868676
1994-10-31,2311.345266706083
1994-11-30,2214.5810543606203
1994-12-30,2240.317527639667
1995-01-31,2252.493768584166
1995-02-28,2277.878194307325
1995-03-31,2242.4329137843456
1995-04-28,2435.317959181778
1995-05-31,2487.611576203091
1995-06-30,2607.5204722901153
1995-07-31,2800.559903015883
1995-08-31,2705.415389922108
1995-09-29,2929.10443761095
1995-10-31,2772.857270720598
1995-11-30,2814.1590935849345
1995-12-29,2733.378201861409
1996-01-31,2706.2460869504953
1996-02-29,2855.8261014390464
1996-03-29,2884.6674828121795
1996-04-30,2883.717161641134
1996-05-31,2998.3492827130044
1996-06-28,3018.3065299148097
1996-07-31,2946.587293194585
1996-08-30,3128.4466579441655
1996-09-30,3204.382695543116
1996-10-31,3326.681001547184
1996-11-29,3531.8838550259497
1996-12-31,3621.96215799357
1997-01-31,3754.0400171554134
1997-02-28,3711.521256784913
1997-03-31,3844.2380502119595
1997-04-30,3627.918308757086
1997-05-30,3870.8872136626865
1997-06-30,4117.138776223154
1997-07-31,4347.335113642867
1997-08-29,4121.6859519251275
1997-09-30,4648.183754967116
1997-10-31,4290.70996999027
1997-11-28,4285.956247529801
1997-12-31,4238.214331633441
1998-01-30,4316.014832832535
1998-02-27,4694.795534823203
1998-03-31,5051.670952388945
1998-04-30,5321.152954091491
1998-05-29,5375.474438234185
1998-06-30,5373.04798582923
1998-07-31,5504.133150302105
1998-08-31,4588.20005834306
1998-09-30,4364.3734113726205
1998-10-30,4743.690423369407
1998-11-30,4978.714221922859
1998-12-31,5223.673139437736
1999-01-29,5534.533426118991
1999-02-26,5269.49167491215
1999-03-31,5551.196072624356
1999-04-30,5772.3329887945665
1999-05-31,5565.92874937553
1999-06-30,6093.122293144132
1999-07-30,6313.946918154413
1999-08-31,6248.745835825132
1999-09-30,6395.4809831716575
1999-10-29,7131.953038418857
1999-11-30,8060.45485691203
1999-12-31,9768.46226960215
2000-01-31,9695.952906353423
2000-02-29,10987.168011133324
2000-03-31,10985.172469391808
2000-04-28,10944.351631294987
2000-05-31,10385.859189384113
2000-06-30,10271.7223003341
2000-07-31,9607.238263416757
2000-08-31,9554.716689260918
2000-09-29,8646.99942000433
2000-10-31,8309.594461359004
2000-11-30,7932.332674644971
2000-12-29,8308.590405448098
2001-01-01,8308.590405448098
2001-01-02,8216.47254528151
2001-01-03,7787.745295638636
2001-01-04,8387.617480362624
2001-01-05,8502.661198220772
2001-01-08,8352.07121979414
2001-01-09,7961.34484752786
2001-01-10,7910.183464405018
2001-01-11,8232.781327502882
2001-01-12,8367.637804494683
2001-01-15,8336.59955655135
2001-01-16,8050.301371531658
2001-01-17,8300.094665597806
2001-01-18,8448.029682881039
2001-01-19,8368.773696657441
2001-01-22,8272.879845895712
2001-01-23,8179.32180185301
2001-01-24,8168.44075360015
2001-01-25,8147.858632340637
2001-01-26,7978.968996273601
2001-01-29,7962.7051004792975
2001-01-30,7934.25867180344
2001-01-31,8112.919841507658
2001-02-01,8005.388719513368
2001-02-02,7845.457688750028
2001-02-05,7740.7533493284955
2001-02-06,7846.163525472418
2001-02-07,7651.914324937944
2001-02-08,7476.843092764372
2001-02-09,7180.58699139832
2001-02-12,7289.0268089627125
2001-02-13,7198.116319216619
2001-02-14,6882.351527213877
2001-02-15,7123.742840626068
2001-02-16,6964.450776914524
2001-02-19,6937.957374353807
2001-02-20,6839.812287106925
2001-02-21,6720.766261037007
2001-02-22,6445.121189701648
2001-02-23,6257.3489496193715
2001-02-26,6411.379824765158
2001-02-27,6562.82230863159
2001-02-28,6518.8962198961
2001-03-01,6447.649992175048
2001-03-02,6593.319216801334
2001-03-05,6751.036764645205
2001-03-06,6964.745401845631
2001-03-07,6893.392694517999
2001-03-08,6780.83298334538
2001-03-09,6655.463404885444
2001-03-12,6200.116868
2001-03-13,6090.556202493874
2001-03-14,5975.057676023002
2001-03-15,6192.507486678409
2001-03-16,5926.093717925978
2001-03-19,5959.399365842827
2001-03-20,6167.843024685005
2001-03-21,5948.758460975312
2001-03-22,5592.43753402826
2001-03-23,5906.315707570995
2001-03-26,6180.396748452127
2001-03-27,6181.391340429675
2001-03-28,5997.385388450328
2001-03-29,5743.712453497743
2001-03-30,5760.616134828388
2001-04-02,5691.553853389662
2001-04-03,5511.9416520539025
2001-04-04,5544.387569424195
2001-04-05,5828.19815445869
2001-04-06,5810.320073534219
2001-04-09,5905.827231157088
2001-04-10,6047.790008705716
2001-04-11,6110.609413339667
2001-04-12,6114.40200637458
2001-04-13,6114.40200637458
2001-04-16,6062.940390426758
2001-04-17,5955.896558150619
2001-04-18,6305.539901037467
2001-04-19,6537.408359292173
2001-04-20,6536.954553940676
2001-04-23,6401.6609432604455
2001-04-24,6369.153160216074
2001-04-25,6410.222712188728
2001-04-26,6511.783711617204
2001-04-27,6648.89244062352
2001-04-30,6813.1353515369765
2001-05-01,6842.562447283331
2001-05-02,6833.124308207604
2001-05-03,6711.850087545328
2001-05-04,6749.938461550148
2001-05-07,6805.874252135267
2001-05-08,6695.096705320339
2001-05-09,6601.200528708716
2001-05-10,6781.780440853636
2001-05-11,6662.602047980172
2001-05-14,6532.440591568954
2001-05-15,6566.578909068154
2001-05-16,6574.918848366908
2001-05-17,6788.5382499386815
2001-05-18,6922.3589630047145
2001-05-21,7001.131753530436
2001-05-22,7000.391314246291
2001-05-23,6828.097619942035
2001-05-24,6806.154593189893
2001-05-25,6728.707889422413
2001-05-28,6734.48818615751
2001-05-29,6630.601694471958
2001-05-30,6472.071159424449
2001-05-31,6365.534645640012
2001-06-01,6318.656254423582
2001-06-04,6325.888119122754
2001-06-05,6468.645304323989
2001-06-06,6455.441154017267
2001-06-07,6406.415622070629
2001-06-08,6339.212667545893
2001-06-11,6154.544420603187
2001-06-12,5702.923266197517
2001-06-13,5869.385560879388
2001-06-14,5716.433222828106
2001-06-15,5763.195796908704
2001-06-18,5749.065247225414
2001-06-19,5756.38352172068
2001-06-20,5616.002253128104
2001-06-21,5670.098962365722
2001-06-22,5682.8857887422
2001-06-25,5728.098752839591
2001-06-26,5644.511350699924
2001-06-27,5658.639487361908
2001-06-28,5672.247004174077
2001-06-29,5747.0667849433075
2001-07-02,5815.16277376864
2001-07-03,5788.887060662807
2001-07-04,5693.8006311586905
2001-07-05,5514.8624401910065
2001-07-06,5355.454981370362
2001-07-09,5320.975326257701
2001-07-10,5355.398616993069
2001-07-11,5282.926225640181
2001-07-12,5357.40694660586
2001-07-13,5338.207923377245
2001-07-16,5337.841174698597
2001-07-17,5198.021485704822
2001-07-18,5268.973498854173
2001-07-19,5502.051658735037
2001-07-20,5408.7218286535945
2001-07-23,5386.636892064433
2001-07-24,5402.1294616376035
2001-07-25,5362.546192374449
2001-07-26,5407.837375832029
2001-07-27,5554.180466676779
2001-07-30,5681.501958203228
2001-07-31,5754.451791654016
2001-08-01,5754.357068164178
2001-08-02,5848.76865264531
2001-08-03,5820.8563957657125
2001-08-06,5740.828120905098
2001-08-07,5743.531549059372
2001-08-08,5645.694359826336
2001-08-09,5526.494444570956
2001-08-10,5450.074159853109
2001-08-13,5519.349348083523
2001-08-14,5606.294883171331
2001-08-15,5612.538148307212
2001-08-16,5507.734433132617
2001-08-17,5412.737417150996
2001-08-20,5305.984471249974
2001-08-21,5374.021469247774
2001-08-22,5435.483163462118
2001-08-23,5459.159094309406
2001-08-24,5530.91599077615
2001-08-27,5485.92133434087
2001-08-28,5382.375067382541
2001-08-29,5290.971361009099
2001-08-30,5133.580161117352
2001-08-31,5143.791649261544
2001-09-03,5071.696089563409
2001-09-04,4958.132550993753
2001-09-05,4866.072444123592
2001-09-06,4811.1154019046335
2001-09-07,4741.109985490639
2001-09-10,4720.885929060264
2001-09-11,4546.970621806879
2001-09-12,4680.849957017189
2001-09-13,4743.550428985893
2001-09-14,4666.593551028227
2001-09-17,4724.398557859306
2001-09-18,4641.324925774677
2001-09-19,4668.621273409615
2001-09-20,4495.843572823342
2001-09-21,4298.942642885853
2001-09-24,4515.541870281353
2001-09-25,4619.333507866721
2001-09-26,4581.607891210508
2001-09-27,4495.461953055273
2001-09-28,4613.84657208034
2001-10-01,4496.969833435534
2001-10-02,4570.508220364986
2001-10-03,4521.02374053026
2001-10-04,4736.254865648668
2001-10-05,4775.94655554741
2001-10-08,4801.671228365035
2001-10-09,4849.785339609294
2001-10-10,4892.48409160604
2001-10-11,5081.53717003071
2001-10-12,5088.277133178445
2001-10-15,4994.279893229211
2001-10-16,5062.125459108839
2001-10-17,5243.58116182296
2001-10-18,5053.474114690017
2001-10-19,5015.306969839052
2001-10-22,5032.753404372246
2001-10-23,5200.43719979531
2001-10-24,5261.7980375699435
2001-10-25,5158.887787621685
2001-10-26,5311.07975915123
2001-10-29,5249.2516283834275
2001-10-30,5059.510735143613
2001-10-31,5137.9919282361025
2001-11-01,5156.942243309036
2001-11-02,5193.17350349419
2001-11-05,5304.85736032152
2001-11-06,5371.869446587811
2001-11-07,5382.476861402007
2001-11-08,5497.4658653373735
2001-11-09,5388.653416671132
2001-11-12,5288.442963299812
2001-11-13,5453.734743651857
2001-11-14,5541.2739922443525
2001-11-15,5610.225261754136
2001-11-16,5689.625725151007
2001-11-19,5633.598551432695
2001-11-20,5528.616171896617
2001-11-21,5473.46766001224
2001-11-22,5642.555744120663
2001-11-23,5635.3885970541705
2001-11-26,5707.878362943468
2001-11-27,5600.604587223674
2001-11-28,5532.0270592877605
2001-11-29,5490.593432803865
2001-11-30,5639.350796241935
2001-12-03,5556.828111912758
2001-12-04,5705.737490028727
2001-12-05,5931.952908495875
2001-12-06,5941.26087573565
2001-12-07,5937.715705157499
2001-12-10,5799.339969762603
2001-12-11,5889.57128986514
2001-12-12,5856.090787722728
2001-12-13,5708.122828728605
2001-12-14,5650.7786099382765
2001-12-17,5780.1382005088635
2001-12-18,5809.076401637174
2001-12-19,5680.813667110896
2001-12-20,5595.360046823999
2001-12-21,5646.443623988466
2001-12-24,5581.827242437251
2001-12-25,5581.827242437251
2001-12-26,5577.511631693307
2001-12-27,5756.533786029469
2001-12-28,5841.520502559662
2001-12-31,5893.567916516958
2002-01-01,5893.567916516958
2002-01-02,5903.641250209538
2002-01-03,6115.5489193773265
2002-01-04,6093.887887492569
2002-01-07,6051.6663308623765
2002-01-08,5825.758189806883
2002-01-09,5784.839625429055
2002-01-10,5741.687973579579
2002-01-11,5797.214856622498
2002-01-14,5579.691991485739
2002-01-15,5551.567159297155
2002-01-16,5429.52598667734
2002-01-17,5504.964569256946
2002-01-18,5489.0772431867035
2002-01-21,5365.852758624102
2002-01-22,5361.17908179423
2002-01-23,5394.1677939191295
2002-01-24,5568.0164960987195
2002-01-25,5409.5286301671895
2002-01-28,5418.68878957603
2002-01-29,5367.243103785867
2002-01-30,5266.682232622458
2002-01-31,5420.061140352966
2002-02-01,5461.226477494898
2002-02-04,5454.084897938209
2002-02-05,5332.207526685815
2002-02-06,5274.794192512001
2002-02-07,5327.002904307513
2002-02-08,5315.829112951754
2002-02-11,5450.771719738266
2002-02-12,5457.465794556919
2002-02-13,5465.262831459887
2002-02-14,5481.355536154183
2002-02-15,5407.59558128172
2002-02-18,5326.563646357388
2002-02-19,5239.168565057965
2002-02-20,5168.76559409873
2002-02-21,5229.371575680153
2002-02-22,5175.139510834132
2002-02-25,5260.440179447776
2002-02-26,5306.289897228055
2002-02-27,5404.124416231352
2002-02-28,5401.058454095809
2002-03-01,5418.561960389457
2002-03-04,5687.787556012014
2002-03-05,5678.348237123219
2002-03-06,5712.261742905
2002-03-07,5837.396014503639
2002-03-08,5878.541415077578
2002-03-11,5800.128490541819
2002-03-12,5621.887178333886
2002-03-13,5618.141102128355
2002-03-14,5619.400529645777
2002-03-15,5631.628398306218
2002-03-18,5697.545479614584
2002-03-19,5648.437565411389
2002-03-20,5576.720881492272
2002-03-21,5569.141940663392
2002-03-22,5649.67925654304
2002-03-25,5598.470629443321
2002-03-26,5564.04155471812
2002-03-27,5561.2411528433395
2002-03-28,5570.61682114318
2002-03-29,5570.61682114318
2002-04-01,5619.711266808681
2002-04-02,5564.453250386752
2002-04-03,5534.03853343595
2002-04-04,5492.088344125858
2002-04-05,5503.531348355607
2002-04-08,5360.096062999955
2002-04-09,5389.086432862555
2002-04-10,5321.908267854208
2002-04-11,5242.092195891232
2002-04-12,5272.514270780098
2002-04-15,5324.53827069206
2002-04-16,5466.946687233754
2002-04-17,5556.980404638841
2002-04-18,5323.242407664117
2002-04-19,5233.540897254726
2002-04-22,5033.356198658313
2002-04-23,5004.375331358539
2002-04-24,4868.514982073105
2002-04-25,4920.819296839618
2002-04-26,4983.659803325233
2002-04-29,4933.818557167644
2002-04-30,4982.28821984437
2002-05-01,5013.409735589856
2002-05-02,5063.243358856842
2002-05-03,4967.246038755656
2002-05-06,4948.535816831574
2002-05-07,4932.283173132114
2002-05-08,5072.690110473315
2002-05-09,5069.639612932766
2002-05-10,5003.729875724968
2002-05-13,5025.834425421092
2002-05-14,5080.834875640764
2002-05-15,5121.254210809453
2002-05-16,5079.130936466649
2002-05-17,5156.438764791423
2002-05-20,5147.886665221487
2002-05-21,5087.462591016649
2002-05-22,4987.024433294882
2002-05-23,4948.107639812506
2002-05-24,4949.7948675229245
2002-05-27,4914.477200271414
2002-05-28,4937.13574528404
2002-05-29,4881.486748222725
2002-05-30,4835.25248534186
2002-05-31,4874.44820149434
2002-06-03,4849.398395459702
2002-06-04,4758.283284919358
2002-06-05,4780.212503896698
2002-06-06,4789.172340345402
2002-06-07,4618.92216493314
2002-06-10,4654.972305255079
2002-06-11,4711.229441059492
2002-06-12,4619.977756480691
2002-06-13,4610.077247761446
2002-06-14,4556.573445500355
2002-06-17,4665.123760582636
2002-06-18,4697.727438038193
2002-06-19,4620.927276339749
2002-06-20,4557.104779253458
2002-06-21,4577.517317624002
2002-06-24,4448.833934096258
2002-06-25,4547.746623926601
2002-06-26,4571.60710681846
2002-06-27,4689.735480541263
2002-06-28,4842.641767421602
2002-07-01,4838.371979828041
2002-07-02,4735.366819519568
2002-07-03,4611.353972252477
2002-07-04,4696.334705708125
2002-07-05,4837.808596330239
2002-07-08,4884.330212149368
2002-07-09,4835.956421666916
2002-07-10,4711.598610924439
2002-07-11,4563.373983234636
2002-07-12,4574.058323225933
2002-07-15,4527.147718745554
2002-07-16,4510.245005062895
2002-07-17,4651.391652296878
2002-07-18,4603.928427450775
2002-07-19,4456.682619647603
2002-07-22,4238.343763918121
2002-07-23,3982.677435570318
2002-07-24,3793.333564709963
2002-07-25,3964.3396071611623
2002-07-26,3863.9205131571925
2002-07-29,4089.085760605556
2002-07-30,4177.3240748193375
2002-07-31,4174.523951784204
2002-08-01,4085.9863873694003
2002-08-02,3983.8951186510494
2002-08-05,3822.925110004579
2002-08-06,3859.460229895567
2002-08-07,3917.860592960022
2002-08-08,3984.2304651318336
2002-08-09,4060.21387786149
2002-08-12,4086.031811824128
2002-08-13,4103.688272598564
2002-08-14,4035.24082921022
2002-08-15,4119.576672228825
2002-08-16,4144.296292152819
2002-08-19,4233.419546908436
2002-08-20,4253.226355159306
2002-08-21,4369.930886095937
2002-08-22,4462.797080448551
2002-08-23,4363.228667069369
2002-08-26,4299.13569439249
2002-08-27,4371.403484739426
2002-08-28,4294.2633910722
2002-08-29,4257.081812007568
2002-08-30,4240.80899874997
2002-09-02,4210.037519947604
2002-09-03,4080.9789656632456
2002-09-04,4064.761488123144
2002-09-05,4079.0992799344726
2002-09-06,4200.313571241165
2002-09-09,4151.558781105614
2002-09-10,4146.654097136539
2002-09-11,4300.493174969973
2002-09-12,4188.555984374699
2002-09-13,4147.023436492488
2002-09-16,4084.169807500635
2002-09-17,4058.7595001814
2002-09-18,3924.1493537217502
2002-09-19,3899.318110049989
2002-09-20,3905.083587658804
2002-09-23,3796.501709694899
2002-09-24,3714.1997959786045
2002-09-25,3765.115453557886
2002-09-26,3926.5766279665895
2002-09-27,3925.2765302179264
2002-09-30,3761.083915523937
2002-10-01,3778.8840270470905
2002-10-02,3888.417859585582
2002-10-03,3831.4092723772014
2002-10-04,3748.0836757849743
2002-10-07,3664.4036026128774
2002-10-08,3609.467451510766
2002-10-09,3609.271297848603
2002-10-10,3683.8435363509525
2002-10-11,3912.0273633829197
2002-10-14,3880.92790733185
2002-10-15,4133.650035995695
2002-10-16,4022.239395405706
2002-10-17,4143.4990969320825
2002-10-18,4182.038258400363
2002-10-21,4198.747453580853
2002-10-22,4207.283148361191
2002-10-23,4077.6255104666643
2002-10-24,4194.190242803539
2002-10-25,4181.909004003448
2002-10-28,4316.9219970969225
2002-10-29,4131.125672019838
2002-10-30,4226.848502827966
2002-10-31,4335.231523078086
2002-11-01,4279.931749406729
2002-11-04,4477.384783104109
2002-11-05,4550.339201665426
2002-11-06,4455.540741767093
2002-11-07,4405.520663026324
2002-11-08,4393.7760477647225
2002-11-11,4321.082850291105
2002-11-12,4413.755237164053
2002-11-13,4457.364782606616
2002-11-14,4571.287004503033
2002-11-15,4555.652199048487
2002-11-18,4661.994719217469
2002-11-19,4574.4633625519255
2002-11-20,4567.976000739685
2002-11-21,4754.292129174008
2002-11-22,4774.318935535256
2002-11-25,4758.0442676832
2002-11-26,4662.541657783876
2002-11-27,4787.825420430836
2002-11-28,4882.138348127968
2002-11-29,4852.147240126381
2002-12-02,4884.736647694131
2002-12-03,4696.049046015789
2002-12-04,4718.276273813632
2002-12-05,4674.376204135598
2002-12-06,4675.77315957257
2002-12-09,4596.581511083655
2002-12-10,4550.428598468472
2002-12-11,4534.839684335002
2002-12-12,4535.906140794311
2002-12-13,4516.166527358203
2002-12-16,4565.512278925702
2002-12-17,4548.999141911517
2002-12-18,4425.772314939319
2002-12-19,4410.321567374344
2002-12-20,4400.610232530913
2002-12-23,4384.505975597182
2002-12-24,4404.3698220453725
2002-12-25,4404.3698220453725
2002-12-26,4413.914307563324
2002-12-27,4318.7998590042525
2002-12-30,4350.741327734151
2002-12-31,4370.375726721649
2003-01-01,4370.375726721649
2003-01-02,4526.896043686756
2003-01-03,4585.381567002667
2003-01-06,4616.705300469569
2003-01-07,4576.243689798301
2003-01-08,4418.120357745896
2003-01-09,4522.943887639495
2003-01-10,4568.383462208526
2003-01-13,4580.114092188677
2003-01-14,4644.171377975596
2003-01-15,4592.289684361317
2003-01-16,4549.290666644098
2003-01-17,4470.242641814791
2003-01-20,4489.820704355337
2003-01-21,4453.196474096022
2003-01-22,4419.953718029087
2003-01-23,4360.599457945595
2003-01-24,4368.750257284054
2003-01-27,4220.565518688701
2003-01-28,4162.123633364623
2003-01-29,4178.231355266792
2003-01-30,4223.215580090064
2003-01-31,4127.925025819748
2003-02-03,4186.128404004096
2003-02-04,4098.152578416146
2003-02-05,4129.159358649485
2003-02-06,4117.417748832869
2003-02-07,4089.5127535966303
2003-02-10,4012.3086557875963
2003-02-11,4110.643576304127
2003-02-12,4087.0293575508163
2003-02-13,4064.3281818874557
2003-02-14,4124.3793449623645
2003-02-17,4185.999494915634
2003-02-18,4211.9156996647525
2003-02-19,4176.679251756318
2003-02-20,4111.859798466645
2003-02-21,4086.2037227120954
2003-02-24,4078.124997644774
2003-02-25,3950.329978322074
2003-02-26,3931.9322982259246
2003-02-27,3925.12499430605
2003-02-28,3996.887179605843
2003-03-03,4032.8733984551814
2003-03-04,3982.9769396651172
2003-03-05,3984.9657200132942
2003-03-06,3959.6881798297673
2003-03-07,3891.7776333141533
2003-03-10,3867.7984088028425
2003-03-11,3851.5082121271134
2003-03-12,3873.772476028522
2003-03-13,3947.4728204026596
2003-03-14,4071.9665989512964
2003-03-17,4163.988244026375
2003-03-18,4178.32225917245
2003-03-19,4215.340138113181
2003-03-20,4210.59825406985
2003-03-21,4295.828677850323
2003-03-24,4189.322512456043
2003-03-25,4202.067157502548
2003-03-26,4187.336751002183
2003-03-27,4151.657684962588
2003-03-28,4167.972080171179
2003-03-31,4048.9938073632534
2003-04-01,4095.284981929525
2003-04-02,4218.433363245754
2003-04-03,4238.574451209224
2003-04-04,4230.881762001401
2003-04-07,4376.187669449714
2003-04-08,4295.117527856747
2003-04-09,4315.231088107638
2003-04-10,4249.004076556029
2003-04-11,4255.445841204465
2003-04-14,4284.998705599652
2003-04-15,4368.45856567149
2003-04-16,4384.084372404568
2003-04-17,4497.19297434195
2003-04-18,4497.19297434195
2003-04-21,4481.573619764733
2003-04-22,4539.951368272445
