Date,KOKUSAI INDEX (WORLD ex JP)
1983-06-30,246.503651
1983-07-29,240.879672
1983-08-31,242.952588
1983-09-30,245.158743
1983-10-31,241.896705
1983-11-30,248.768316
1983-12-30,248.66621
1984-01-31,248.589734
1984-02-29,243.683129
1984-03-30,247.347572
1984-04-30,247.650242
1984-05-31,232.247771
1984-06-29,234.483866
1984-07-31,228.284616
1984-08-31,251.954582
1984-09-28,250.984286
1984-10-31,251.266186
1984-11-30,253.900742
1984-12-31,257.480062
1985-01-31,276.250574
1985-02-28,274.626586
1985-03-29,282.506752
1985-04-30,283.964442
1985-05-31,299.647575
1985-06-28,302.890614
1985-07-31,310.257757
1985-08-30,311.475291
1985-09-30,305.778205
1985-10-31,324.124331
1985-11-29,345.961831
1985-12-31,360.878953
1986-01-31,364.815007
1986-02-28,394.392
1986-03-31,419.096
1986-04-30,428.982
1986-05-30,428.160257
1986-06-30,436.067925
1986-07-31,418.955033
1986-08-29,454.750941
1986-09-30,423.335155
1986-10-31,440.202382
1986-11-28,454.337378
1986-12-31,452.957516
1987-01-30,496.999097
1987-02-27,516.842923
1987-03-31,536.995117
1987-04-30,541.442783
1987-05-29,543.039494
1987-06-30,565.708819
1987-07-31,592.911943
1987-08-31,609.275691
1987-09-30,604.18153
1987-10-30,472.191581
1987-11-30,442.217918
1987-12-31,470.324135
1988-01-29,472.752025
1988-02-29,494.408667
1988-03-31,493.534637
1988-04-29,500.351125
1988-05-31,499.750722
1988-06-30,512.049984
1988-07-29,511.966718
1988-08-31,491.264399
1988-09-30,511.678078
1988-10-31,539.513377
1988-11-30,537.233183
1988-12-30,543.259871
1989-01-31,576.946079
1989-02-28,561.983584
1989-03-31,570.733157
1989-04-28,594.21498
1989-05-31,593.323974
1989-06-30,600.199104
1989-07-31,660.047561
1989-08-31,663.728298
1989-09-29,667.495
1989-10-31,641.830002
1989-11-30,662.302258
1989-12-29,698.844566
1990-01-31,672.078162
1990-02-28,669.018925
1990-03-30,680.150968
1990-04-30,661.454094
1990-05-31,718.611082
1990-06-29,727.772599
1990-07-31,742.037525
1990-08-31,673.543217
1990-09-28,620.513589
1990-10-31,638.760227
1990-11-30,662.002565
1990-12-31,667.985601
1991-01-31,694.528934
1991-02-28,748.01319
1991-03-29,737.126989
1991-04-30,736.901754
1991-05-31,762.51397
1991-06-28,718.56245
1991-07-31,757.282437
1991-08-30,771.396761
1991-09-30,772.595057
1991-10-31,775.805155
1991-11-29,751.041452
1991-12-31,818.6541922
1992-01-31,812.4247553
1992-02-28,819.0759319
1992-03-31,797.8611606
1992-04-30,828.0721729999999
1992-05-29,850.9662731
1992-06-30,837.1986267
1992-07-31,842.3009404
1992-08-31,826.7324345
1992-09-30,822.8689286
1992-10-30,805.4306028999999
1992-11-30,817.467601
1992-12-31,829.7550021999999
1993-01-29,833.941205
1993-02-26,848.3150489999999
1993-03-31,874.984667
1993-04-30,875.0074179999999
1993-05-31,893.2521849999999
1993-06-30,887.436119
1993-07-30,890.0370389999999
1993-08-31,939.720863
1993-09-30,933.383843
1993-10-29,970.7456781539756
1993-11-30,955.9953985050859
1993-12-31,1007.6480759644925
1994-01-31,1043.6228804603115
1994-02-28,1008.2959474738733
1994-03-31,964.39333502901
1994-04-29,989.4925174752202
1994-05-31,984.1763211249544
1994-06-30,960.3337000019654
1994-07-29,1001.2445951938827
1994-08-31,1040.4708682654123
1994-09-30,1012.1698341942906
1994-10-31,1041.0443239096862
1994-11-30,998.4065658780659
1994-12-30,1007.0562636595439
1995-01-31,1008.6076768054987
1995-02-28,1046.2270412551786
1995-03-31,1080.846802803738
1995-04-28,1112.801690409328
1995-05-31,1150.5864082470569
1995-06-30,1167.951908888461
1995-07-31,1215.3335021485495
1995-08-31,1194.9325045548023
1995-09-29,1237.122653060233
1995-10-31,1232.4837358034576
1995-11-30,1266.2183100292034
1995-12-29,1294.6645416497802
1996-01-31,1330.0385287145511
1996-02-29,1347.0951297281918
1996-03-29,1362.0073187198477
1996-04-30,1380.416245318901
1996-05-31,1403.267620189729
1996-06-28,1409.8881804138055
1996-07-31,1363.52005311942
1996-08-30,1400.5544736278446
1996-09-30,1456.695039963407
1996-10-31,1494.847543387174
1996-11-29,1591.4632399426746
1996-12-31,1584.8016781118176
1997-01-31,1644.1686324596542
1997-02-28,1659.1569422541377
1997-03-31,1630.0151388941229
1997-04-30,1681.8679469617236
1997-05-30,1770.2838939814578
1997-06-30,1849.2718082163215
1997-07-31,1963.6631424016048
1997-08-29,1839.3689803717152
1997-09-30,1962.714215324447
1997-10-31,1872.7142786835548
1997-11-28,1929.663828274663
1997-12-31,1972.6388687958035
1998-01-30,2010.690486268207
1998-02-27,2164.6708515918735
1998-03-31,2288.1597827529426
1998-04-30,2313.9287443830303
1998-05-29,2296.137469806102
1998-06-30,2352.7311833081635
1998-07-31,2351.568176145952
1998-08-31,2032.6760864191835
1998-09-30,2078.3618024894868
1998-10-30,2248.868071731492
1998-11-30,2385.706978876673
1998-12-31,2504.544582233433
1999-01-29,2563.030538623807
1999-02-26,2493.152027712494
1999-03-31,2570.1702955046485
1999-04-30,2670.371599587471
1999-05-31,2578.808396306317
1999-06-30,2684.0575361308206
1999-07-30,2641.399567318674
1999-08-31,2638.2028845591212
1999-09-30,2584.9503659016514
1999-10-29,2722.655845476492
1999-11-30,2792.5266573994927
1999-12-31,3026.504259781528
2000-01-31,2846.259142804906
2000-02-29,2866.4199081009137
2000-03-31,3058.287455695333
2000-04-28,2944.205381077613
2000-05-31,2880.5419961033203
2000-06-30,2962.763208299882
2000-07-31,2916.971495351627
2000-08-31,2998.9937171666193
2000-09-29,2837.701686507567
2000-10-31,2805.463702911605
2000-11-30,2627.86361627909
2000-12-29,2696.3310921177113
2001-01-01,2696.3310921177113
2001-01-02,2649.3419958051045
2001-01-03,2712.4928995544205
2001-01-04,2714.866114312379
2001-01-05,2674.69432746648
2001-01-08,2663.6553575912517
2001-01-09,2653.6070964994497
2001-01-10,2662.1518359486345
2001-01-11,2697.299952052546
2001-01-12,2694.1774077785985
2001-01-15,2690.7937365321486
2001-01-16,2687.8014967199547
2001-01-17,2702.4244106355427
2001-01-18,2734.273824966197
2001-01-19,2721.485931194996
2001-01-22,2721.336374995587
2001-01-23,2743.352366878462
2001-01-24,2742.357123066957
2001-01-25,2734.1631993138985
2001-01-26,2731.024644776235
2001-01-29,2740.2634145565994
2001-01-30,2757.7300411281935
2001-01-31,2758.2724537925783
2001-02-01,2768.214519808389
2001-02-02,2724.9942965197406
2001-02-05,2735.409278136288
2001-02-06,2731.1322438811508
2001-02-07,2705.1301218433073
2001-02-08,2680.627540708758
2001-02-09,2647.366713797691
2001-02-12,2680.3276331362554
2001-02-13,2658.0257827304035
2001-02-14,2639.7330058679927
2001-02-15,2648.775304316396
2001-02-16,2611.1556040407013
2001-02-19,2613.168440264653
2001-02-20,2567.268110221271
2001-02-21,2534.1927273452525
2001-02-22,2522.344377954671
2001-02-23,2498.835701451194
2001-02-26,2535.5272501281997
2001-02-27,2534.160322407113
2001-02-28,2512.3007949534394
2001-03-01,2514.1580853281434
2001-03-02,2507.9555091884818
2001-03-05,2521.3286716827047
2001-03-06,2548.5172736323475
2001-03-07,2555.0094792191476
2001-03-08,2556.3938656769974
2001-03-09,2509.103427864509
2001-03-12,2418.285161230566
2001-03-13,2419.253015926028
2001-03-14,2363.33319912342
2001-03-15,2380.8622752314163
2001-03-16,2320.3335710654665
2001-03-19,2340.510603156121
2001-03-20,2323.50461730899
2001-03-21,2275.850273025266
2001-03-22,2221.536373706945
2001-03-23,2274.3694927526753
2001-03-26,2323.057123607175
2001-03-27,2380.374150705265
2001-03-28,2325.090400725827
2001-03-29,2314.7084834152993
2001-03-30,2335.8480045735096
2001-04-02,2314.311988488657
2001-04-03,2243.0840313476137
2001-04-04,2256.558607535884
2001-04-05,2329.381140295539
2001-04-06,2305.3582382938444
2001-04-09,2328.8355925853375
2001-04-10,2375.471735509387
2001-04-11,2370.3060393144387
2001-04-12,2398.112081355124
2001-04-13,2398.112081355124
2001-04-16,2387.2341925041437
2001-04-17,2395.8809473275815
2001-04-18,2466.7982968206584
2001-04-19,2502.512972809415
2001-04-20,2494.836090081296
2001-04-23,2460.112336252374
2001-04-24,2441.5934103644395
2001-04-25,2467.3312279490174
2001-04-26,2484.428404633265
2001-04-27,2509.6588500883754
2001-04-30,2509.7275388105895
2001-05-01,2533.2572109410726
2001-05-02,2532.452078488223
2001-05-03,2493.9064176465677
2001-05-04,2522.661524074226
2001-05-07,2522.334716479234
2001-05-08,2513.116170577697
2001-05-09,2500.3741201419725
2001-05-10,2516.526344163203
2001-05-11,2493.570778241507
2001-05-14,2479.9354963210635
2001-05-15,2494.226357319732
2001-05-16,2543.109026991968
2001-05-17,2554.3368139380864
2001-05-18,2558.2266162630826
2001-05-21,2584.7604440772
2001-05-22,2579.5329461403926
2001-05-23,2543.110160645444
2001-05-24,2546.157363782757
2001-05-25,2522.995634827693
2001-05-28,2526.716105600368
2001-05-29,2504.0895873954287
2001-05-30,2471.89601172244
2001-05-31,2473.705931047592
2001-06-01,2478.4698215904723
2001-06-04,2491.8464756156304
2001-06-05,2520.1046986632914
2001-06-06,2497.5275444430918
2001-06-07,2506.734336445298
2001-06-08,2490.002871808672
2001-06-11,2464.093667835177
2001-06-12,2454.3762704623286
2001-06-13,2447.8898483368525
2001-06-14,2418.794594908896
2001-06-15,2405.7326819174395
2001-06-18,2389.736595088419
2001-06-19,2394.093414833324
2001-06-20,2400.9760087070895
2001-06-21,2418.462454276816
2001-06-22,2408.492675631961
2001-06-25,2404.6782748651917
2001-06-26,2388.140236492185
2001-06-27,2380.059835732901
2001-06-28,2399.7011750656893
2001-06-29,2404.597857215924
2001-07-02,2432.356231632697
2001-07-03,2419.943628088586
2001-07-04,2413.671949042701
2001-07-05,2379.249604486812
2001-07-06,2333.7117069466367
2001-07-09,2348.006454866218
2001-07-10,2329.583334508701
2001-07-11,2321.8366062337304
2001-07-12,2358.854065285825
2001-07-13,2372.4553264860883
2001-07-16,2356.8496802596924
2001-07-17,2361.158940681669
2001-07-18,2360.6075722492105
2001-07-19,2380.294050959007
2001-07-20,2370.6555566110437
2001-07-23,2345.2230191734375
2001-07-24,2315.620467961844
2001-07-25,2330.976152675003
2001-07-26,2347.531530951027
2001-07-27,2362.4823223339554
2001-07-30,2372.6290053435746
2001-07-31,2390.3912268748973
2001-08-01,2403.1580649512966
2001-08-02,2413.014935248909
2001-08-03,2400.6654736987884
2001-08-06,2379.481435289531
2001-08-07,2383.701057100222
2001-08-08,2347.5860155685605
2001-08-09,2341.620152437477
2001-08-10,2349.235085838335
2001-08-13,2355.796836957541
2001-08-14,2358.700228620746
2001-08-15,2355.647691396164
2001-08-16,2352.7039527593097
2001-08-17,2318.500896005213
2001-08-20,2325.6541281510695
2001-08-21,2317.230989377716
2001-08-22,2331.6629937793773
2001-08-23,2323.041030624935
2001-08-24,2363.2896843578696
2001-08-27,2354.9401834539503
2001-08-28,2323.226797195635
2001-08-29,2305.154042085705
2001-08-30,2263.2559741814794
2001-08-31,2269.0229290015313
2001-09-03,2258.643135689565
2001-09-04,2258.434460293217
2001-09-05,2245.1110195965316
2001-09-06,2197.916196919105
2001-09-07,2162.586797149533
2001-09-10,2161.9871370777264
2001-09-11,2120.391578334683
2001-09-12,2127.299860731833
2001-09-13,2137.2857238423244
2001-09-14,2107.0800254221585
2001-09-17,2055.4440855980474
2001-09-18,2042.2218130004344
2001-09-19,2012.4884248870835
2001-09-20,1943.6069863608247
2001-09-21,1894.9740449464302
2001-09-24,1976.7710277421809
2001-09-25,2001.397826598406
2001-09-26,2004.685370278238
2001-09-27,2026.8264872821906
2001-09-28,2070.137384613724
2001-10-01,2057.3114861522213
2001-10-02,2079.06892174067
2001-10-03,2109.5366404930382
2001-10-04,2126.0091050745345
2001-10-05,2129.236122047952
2001-10-08,2117.6190274297282
2001-10-09,2108.2525988209636
2001-10-10,2149.846392787263
2001-10-11,2173.603219636889
2001-10-12,2166.048659346714
2001-10-15,2150.594126726959
2001-10-16,2167.929045280265
2001-10-17,2158.017661437148
2001-10-18,2132.656434909298
2001-10-19,2122.565700312033
2001-10-22,2148.984234054705
2001-10-23,2158.520973153067
2001-10-24,2162.552607190804
2001-10-25,2168.3939996615172
2001-10-26,2188.1067043400585
2001-10-29,2148.0609212652944
2001-10-30,2110.7139922276556
2001-10-31,2114.730787713453
2001-11-01,2153.205364534371
2001-11-02,2156.932605527616
2001-11-05,2187.015517666645
2001-11-06,2208.0717803859156
2001-11-07,2212.536889876428
2001-11-08,2226.251472889515
2001-11-09,2222.228812947077
2001-11-12,2203.9848255290003
2001-11-13,2242.718567241927
2001-11-14,2249.56933735443
2001-11-15,2252.5176561820394
2001-11-16,2256.5245324847756
2001-11-19,2276.413316908381
2001-11-20,2258.8526757515306
2001-11-21,2244.944570870735
2001-11-22,2253.963858290822
2001-11-23,2264.215742479775
2001-11-26,2274.1509490029543
2001-11-27,2258.091105105301
2001-11-28,2226.7143713899127
2001-11-29,2240.883018741657
2001-11-30,2251.0073220420572
2001-12-03,2230.813468305432
2001-12-04,2260.081135637646
2001-12-05,2312.4917361285566
2001-12-06,2314.7660400376535
2001-12-07,2296.138988712564
2001-12-10,2259.279436603261
2001-12-11,2255.134711274134
2001-12-12,2254.656160576983
2001-12-13,2220.8338014637775
2001-12-14,2221.720834341798
2001-12-17,2255.650695160963
2001-12-18,2264.869089630152
2001-12-19,2264.7101117850652
2001-12-20,2247.17161917933
2001-12-21,2257.1032793308113
2001-12-24,2251.724744727522
2001-12-25,2251.724744727522
2001-12-26,2259.181874750988
2001-12-27,2286.188667922678
2001-12-28,2292.68542210673
2001-12-31,2281.418666584523
2002-01-01,2281.418666584523
2002-01-02,2291.810564798401
2002-01-03,2317.9321015616624
2002-01-04,2326.31466906199
2002-01-07,2309.0468008671255
2002-01-08,2296.209919355373
2002-01-09,2287.3973347287465
2002-01-10,2283.777810854839
2002-01-11,2272.593995260567
2002-01-14,2250.0852323743206
2002-01-15,2263.878920433471
2002-01-16,2227.0625330575517
2002-01-17,2247.6207235938646
2002-01-18,2231.518029765299
2002-01-21,2228.1017345255586
2002-01-22,2217.6143747611
2002-01-23,2233.5569706258816
2002-01-24,2244.4776062522424
2002-01-25,2233.2964570013733
2002-01-28,2236.145617724807
2002-01-29,2187.4131562957177
2002-01-30,2191.977493506531
2002-01-31,2222.062170045486
2002-02-01,2213.576888636126
2002-02-04,2174.8078930397014
2002-02-05,2159.4884433109605
2002-02-06,2144.434058675248
2002-02-07,2146.4359532795365
2002-02-08,2170.1331553031546
2002-02-11,2200.8119713776023
2002-02-12,2192.7744800620444
2002-02-13,2209.2838266943377
2002-02-14,2214.1734588280783
2002-02-15,2193.5703882589355
2002-02-18,2187.6679371465057
2002-02-19,2150.7979982337106
2002-02-20,2162.3149769751503
2002-02-21,2147.3333553168786
2002-02-22,2155.285776753929
2002-02-25,2185.30777213065
2002-02-26,2188.350814328074
2002-02-27,2196.9630318477366
2002-02-28,2192.839956692287
2002-03-01,2232.8687364207653
2002-03-04,2281.3105900474075
2002-03-05,2269.2532506980315
2002-03-06,2296.595576499822
2002-03-07,2299.800875127584
2002-03-08,2308.259760680584
2002-03-11,2309.2306754027763
2002-03-12,2296.3881737087986
2002-03-13,2284.2143345017007
2002-03-14,2288.7384532454407
2002-03-15,2312.5719669505224
2002-03-18,2315.170233228691
2002-03-19,2324.071864971374
2002-03-20,2295.578247669578
2002-03-21,2293.553183448755
2002-03-22,2289.3673943199074
2002-03-25,2260.582925999594
2002-03-26,2268.875079372899
2002-03-27,2274.8337677059803
2002-03-28,2286.7735359637177
2002-03-29,2286.7735359637177
2002-04-01,2292.761946329748
2002-04-02,2275.8816832035986
2002-04-03,2260.088406114701
2002-04-04,2254.4942737139418
2002-04-05,2248.531227833878
2002-04-08,2236.4600877546686
2002-04-09,2228.723877059777
2002-04-10,2252.367218076222
2002-04-11,2209.345751958212
2002-04-12,2219.5991260459264
2002-04-15,2214.996563201663
2002-04-16,2261.771884964824
2002-04-17,2265.094527099629
2002-04-18,2260.261047839439
2002-04-19,2262.094004871146
2002-04-22,2233.670446194729
2002-04-23,2221.7690910430097
2002-04-24,2212.198226353624
2002-04-25,2208.693837676715
2002-04-26,2185.8512833091354
2002-04-29,2170.935048072934
2002-04-30,2189.529113162677
2002-05-01,2204.437269022541
2002-05-02,2199.0579455476004
2002-05-03,2187.244984485467
2002-05-06,2160.0328105036515
2002-05-07,2144.4055331503637
2002-05-08,2209.5627648987565
2002-05-09,2186.3471311898697
2002-05-10,2159.6448409456752
2002-05-13,2189.724720142093
2002-05-14,2220.5270933327956
2002-05-15,2223.358642809692
2002-05-16,2231.9948041870957
2002-05-17,2248.2832180460546
2002-05-20,2225.7470008518235
2002-05-21,2206.0672643722155
2002-05-22,2210.017390777021
2002-05-23,2221.381637291287
2002-05-24,2205.8513394960996
2002-05-27,2204.4300745456217
2002-05-28,2193.393006961825
2002-05-29,2184.0369182237346
2002-05-30,2174.4528079267934
2002-05-31,2179.5790341019547
2002-06-03,2142.118862893037
2002-06-04,2133.0185515139324
2002-06-05,2135.761750524331
2002-06-06,2111.3402830510204
2002-06-07,2099.261827717876
2002-06-10,2103.899053170875
2002-06-11,2085.2409796981174
2002-06-12,2082.181355536814
2002-06-13,2060.3368780491164
2002-06-14,2040.7325731532883
2002-06-17,2096.4903155265497
2002-06-18,2097.71041325959
2002-06-19,2068.9303536326875
2002-06-20,2041.9286043770653
2002-06-21,2019.9281394939105
2002-06-24,2013.7684392413244
2002-06-25,2002.7110838759356
2002-06-26,1995.8270766297414
2002-06-27,2022.314869260735
2002-06-28,2045.0240326139976
2002-07-01,2018.3283608511108
2002-07-02,1970.6345790669072
2002-07-03,1956.4738500962105
2002-07-04,1968.9283650061357
2002-07-05,2036.231697943464
2002-07-08,2027.312326550257
2002-07-09,1992.9680511446993
2002-07-10,1928.1432932744167
2002-07-11,1912.9180754317892
2002-07-12,1907.0134798374474
2002-07-15,1879.921952931138
2002-07-16,1861.3599627377287
2002-07-17,1886.7357076399182
2002-07-18,1864.25139080387
2002-07-19,1795.1594523374765
2002-07-22,1723.6768040047054
2002-07-23,1674.6617146353612
2002-07-24,1725.3689888668732
2002-07-25,1742.4444814370659
2002-07-26,1760.6236632575176
2002-07-29,1848.8625152147436
2002-07-30,1857.8622268845384
2002-07-31,1869.3484933145498
2002-08-01,1809.6382167134648
2002-08-02,1784.4598746361066
2002-08-05,1727.5866354341433
2002-08-06,1769.101429530218
2002-08-07,1790.5338954834715
2002-08-08,1849.121489985989
2002-08-09,1864.4729956332058
2002-08-12,1848.2706034625435
2002-08-13,1829.076838327929
2002-08-14,1865.9539599433733
2002-08-15,1894.2362268612937
2002-08-16,1898.2597287082149
2002-08-19,1939.2758606426498
2002-08-20,1913.1064070984783
2002-08-21,1937.821369588724
2002-08-22,1963.0562892364399
2002-08-23,1925.5983258486835
2002-08-26,1930.4623539602342
2002-08-27,1928.398587727218
2002-08-28,1882.9421040309849
2002-08-29,1874.1257989932888
2002-08-30,1874.9514238473328
2002-09-02,1866.6781528283066
2002-09-03,1799.187808602215
2002-09-04,1819.591454959217
2002-09-05,1796.5755206772722
2002-09-06,1829.1514755014928
2002-09-09,1831.345689027647
2002-09-10,1850.2949093234272
2002-09-11,1861.0727371696055
2002-09-12,1813.0865812483555
2002-09-13,1805.5764314905093
2002-09-16,1802.5811515701907
2002-09-17,1773.4619230901094
2002-09-18,1751.1688177851777
2002-09-19,1709.61654861239
2002-09-20,1712.5685914161666
2002-09-23,1679.077896904027
2002-09-24,1650.6842695811413
2002-09-25,1683.832632551764
2002-09-26,1725.5203357839725
2002-09-27,1689.388255313426
2002-09-30,1655.9044328909597
2002-10-01,1704.2413084149596
2002-10-02,1693.595139342806
2002-10-03,1675.6598202710472
2002-10-04,1637.7456366558663
2002-10-07,1610.6518552837329
2002-10-08,1616.9532412950382
2002-10-09,1588.59392751151
2002-10-10,1634.3932575451888
2002-10-11,1702.0786397776665
2002-10-14,1705.72906001078
2002-10-15,1789.1716768663516
2002-10-16,1752.659873764596
2002-10-17,1791.9335006083963
2002-10-18,1795.7566533230197
2002-10-21,1817.165741303253
2002-10-22,1801.7998897932728
2002-10-23,1792.7643165915904
2002-10-24,1788.3676986866255
2002-10-25,1806.461871695023
2002-10-28,1807.5771332488896
2002-10-29,1773.3802653280698
2002-10-30,1797.9437464037558
2002-10-31,1804.3065850064256
2002-11-01,1820.497115844112
2002-11-04,1851.6203916582842
2002-11-05,1866.1297136463002
2002-11-06,1870.0216743667936
2002-11-07,1837.4948418684958
2002-11-08,1822.3335779413903
2002-11-11,1791.5624262220285
2002-11-12,1808.4666739151617
2002-11-13,1801.4193014365208
2002-11-14,1838.5029036171243
2002-11-15,1851.6074248749715
2002-11-18,1846.4918728267255
2002-11-19,1840.0285339816874
2002-11-20,1857.8061680089502
2002-11-21,1901.5086308054156
2002-11-22,1897.7842856950858
2002-11-25,1893.2899994957806
2002-11-26,1856.1044763365667
2002-11-27,1900.0560914597258
2002-11-28,1908.769506098641
2002-11-29,1903.5956326236706
2002-12-02,1902.6622454166807
2002-12-03,1872.8984039482625
2002-12-04,1866.3550827660104
2002-12-05,1845.6454853179366
2002-12-06,1854.5606543067518
2002-12-09,1815.170391191423
2002-12-10,1833.931263738077
2002-12-11,1840.3310358928384
2002-12-12,1832.706401505738
2002-12-13,1812.9259531232376
2002-12-16,1854.3857706193694
2002-12-17,1841.6520970455274
2002-12-18,1813.1376995485432
2002-12-19,1802.0870735776462
2002-12-20,1823.1514798182045
2002-12-23,1827.9586572252997
2002-12-24,1823.6881544332207
2002-12-25,1823.6881544332207
2002-12-26,1820.3441611856788
2002-12-27,1787.293058889493
2002-12-30,1799.7505303422638
2002-12-31,1807.0131013662176
2003-01-01,1807.0131013662176
2003-01-02,1856.6998104322786
2003-01-03,1863.0831865954635
2003-01-06,1897.335514552447
2003-01-07,1882.049922671735
2003-01-08,1853.8504072025046
2003-01-09,1885.2800503351473
2003-01-10,1891.3146630859228
2003-01-13,1891.00381865914
2003-01-14,1903.2552062406353
2003-01-15,1877.5618432112724
2003-01-16,1871.607281441246
2003-01-17,1845.4490040900025
2003-01-20,1837.78926778972
2003-01-21,1813.8373276459668
2003-01-22,1793.2388335299252
2003-01-23,1804.212497488115
2003-01-24,1768.5567910192449
2003-01-27,1730.657188044133
2003-01-28,1744.9769970983739
2003-01-29,1756.672193904666
2003-01-30,1739.479467174423
2003-01-31,1753.6995766797452
2003-02-03,1769.1007169075244
2003-02-04,1742.0618427019947
2003-02-05,1743.9012633270554
2003-02-06,1724.3778931821503
2003-02-07,1707.974398019624
2003-02-10,1710.0180725554317
2003-02-11,1710.643195645712
2003-02-12,1688.1006086413665
2003-02-13,1687.5028253443547
2003-02-14,1715.9082928633752
2003-02-17,1724.5684187191514
2003-02-18,1749.2218010233778
2003-02-19,1732.3006669068104
2003-02-20,1722.4304052571113
2003-02-21,1740.9774669515455
2003-02-24,1713.463536594637
2003-02-25,1703.4145275378287
2003-02-26,1688.6037493243532
2003-02-27,1702.925075605211
2003-02-28,1719.1084170762201
2003-03-03,1717.050224092249
2003-03-04,1691.1960490170823
2003-03-05,1699.9623981577822
2003-03-06,1685.1207766276743
2003-03-07,1685.4956120226295
2003-03-10,1645.8585259615052
2003-03-11,1636.8532395381117
2003-03-12,1622.1153458394042
2003-03-13,1678.8939657599394
2003-03-14,1697.3413748271992
2003-03-17,1748.815190333593
2003-03-18,1754.7000638935358
2003-03-19,1769.9294287468538
2003-03-20,1772.1840866225552
2003-03-21,1811.8537072596669
2003-03-24,1752.8994498513816
2003-03-25,1774.0303332351607
2003-03-26,1768.389381373559
2003-03-27,1759.0059126298174
2003-03-28,1752.2685383094986
2003-03-31,1720.5397188377192
