Date,EM LATIN AMERICA ex BRAZIL IMI GROWTH
1997-07-04,1200.149170164786
1997-07-07,1209.9477290846512
1997-07-08,1225.0871003103102
1997-07-09,1228.2782062173853
1997-07-10,1233.4208188499904
1997-07-11,1231.7310381926031
1997-07-14,1224.0741749027936
1997-07-15,1200.117571201518
1997-07-16,1219.5296134440996
1997-07-17,1216.545925393595
1997-07-18,1199.7968831193978
1997-07-21,1180.3118082427984
1997-07-22,1195.2054708746018
1997-07-23,1215.5352289532784
1997-07-24,1226.506044824278
1997-07-25,1231.2595574690642
1997-07-28,1226.2280901028003
1997-07-29,1241.011684737598
1997-07-30,1259.2281639046728
1997-07-31,1267.2424902202952
1997-08-01,1259.376866734232
1997-08-04,1268.1482085832474
1997-08-05,1274.876197893293
1997-08-06,1291.823618406314
1997-08-07,1285.7455415639095
1997-08-08,1273.442612488421
1997-08-11,1274.7227755884815
1997-08-12,1273.2631442766096
1997-08-13,1274.9838379322935
1997-08-14,1279.3933401383456
1997-08-15,1273.878683305682
1997-08-18,1270.456583589149
1997-08-19,1282.4175198506125
1997-08-20,1299.7141127179584
1997-08-21,1287.142409662241
1997-08-22,1279.3038448336276
1997-08-25,1275.2604925398111
1997-08-26,1265.2761652950624
1997-08-27,1269.4663044009822
1997-08-28,1258.1599938317574
1997-08-29,1235.059808316256
1997-09-01,1226.2157177854408
1997-09-02,1249.7717548307708
1997-09-03,1267.7865031292663
1997-09-04,1264.4105604746057
1997-09-05,1272.336235948742
1997-09-08,1272.2216855062745
1997-09-09,1273.2638269243935
1997-09-10,1258.726010031234
1997-09-11,1243.2180129431677
1997-09-12,1258.230558585136
1997-09-15,1254.321714435
1997-09-16,1263.5158505071756
1997-09-17,1284.3767634720584
1997-09-18,1292.821142256257
1997-09-19,1296.7562971448638
1997-09-22,1309.0544962159422
1997-09-23,1309.1974562668101
1997-09-24,1307.583712280376
1997-09-25,1309.7426426988222
1997-09-26,1317.909175977187
1997-09-29,1323.0512069342476
1997-09-30,1335.3243771800503
1997-10-01,1347.0432707122193
1997-10-02,1344.8449096682734
1997-10-03,1344.2581469216243
1997-10-06,1342.995328386445
1997-10-07,1346.0968964162903
1997-10-08,1334.6577624895406
1997-10-09,1333.7842838645224
1997-10-10,1330.3146149094134
1997-10-13,1333.2578267302747
1997-10-14,1346.1719220556563
1997-10-15,1351.5755884168893
1997-10-16,1347.0006129087615
1997-10-17,1331.7452417853867
1997-10-20,1340.1152608243626
1997-10-21,1350.2553597649226
1997-10-22,1342.9160886159523
1997-10-23,1294.7947956168807
1997-10-24,1259.0100259359592
1997-10-27,1092.652894960251
1997-10-28,1179.4618175973021
1997-10-29,1187.7622690148416
1997-10-30,1134.9999991219
1997-10-31,1144.868909895875
1997-11-03,1198.948157726124
1997-11-04,1199.8612891401121
1997-11-05,1191.8901908200323
1997-11-06,1183.4046654987478
1997-11-07,1144.7247868959264
1997-11-10,1130.549914232687
1997-11-11,1130.6012422721176
1997-11-12,1084.1970572986543
1997-11-13,1096.0496334984023
1997-11-14,1113.5629805776211
1997-11-17,1133.4903801640971
1997-11-18,1126.7126785780529
1997-11-19,1138.9117065251103
1997-11-20,1147.4825542876417
1997-11-21,1172.9123047466178
1997-11-24,1150.4013944957187
1997-11-25,1161.488281463799
1997-11-26,1177.8803232167957
1997-11-27,1186.1315266039505
1997-11-28,1187.7372665601283
1997-12-01,1208.306955198317
1997-12-02,1220.3740091631803
1997-12-03,1222.4513552701874
1997-12-04,1230.0073512400697
1997-12-05,1227.8677035634196
1997-12-08,1229.3860625292762
1997-12-09,1223.0877186606374
1997-12-10,1207.4631708235538
1997-12-11,1186.7962834129692
1997-12-12,1182.1314661533004
1997-12-15,1194.824095813196
1997-12-16,1207.5922461437565
1997-12-17,1216.20929138872
1997-12-18,1202.951571148464
1997-12-19,1185.8064836778035
1997-12-22,1183.4032284537734
1997-12-23,1175.376920552316
1997-12-24,1179.5955130118828
1997-12-25,1179.5641166295843
1997-12-26,1189.0545149647344
1997-12-29,1213.2835315461805
1997-12-30,1235.5687560165836
1997-12-31,1241.6016745805816
1998-01-01,1241.6997002129663
1998-01-02,1240.7349459675365
1998-01-05,1239.1207896792648
1998-01-06,1210.737769852285
1998-01-07,1191.9334478998283
1998-01-08,1155.3098258991506
1998-01-09,1095.549284176962
1998-01-12,1101.0459999867699
1998-01-13,1111.4026019094078
1998-01-14,1107.8091808170127
1998-01-15,1096.6828274679272
1998-01-16,1119.9603813313952
1998-01-19,1138.863732363925
1998-01-20,1125.7480415554758
1998-01-21,1109.893330675611
1998-01-22,1093.804635488221
1998-01-23,1089.8067138719477
1998-01-26,1093.2099221727347
1998-01-27,1098.1240549451375
1998-01-28,1090.4515893626944
1998-01-29,1078.213066895225
1998-01-30,1093.5587380277361
1998-02-02,1121.0314427773083
1998-02-03,1129.7201609640492
1998-02-04,1132.7188208846335
1998-02-05,1133.36255280286
1998-02-06,1126.9208025081514
1998-02-09,1119.1958412100555
1998-02-10,1125.1040812276963
1998-02-11,1128.8248892559711
1998-02-12,1121.4557636526044
1998-02-13,1113.5860759532022
1998-02-16,1110.9068300631502
1998-02-17,1108.6313973481897
1998-02-18,1105.650793185375
1998-02-19,1108.2648717215743
1998-02-20,1105.6325402870023
1998-02-23,1101.2612917662625
1998-02-24,1103.6385105858717
1998-02-25,1117.4565624678335
1998-02-26,1125.8998194212627
1998-02-27,1137.617151009423
1998-03-02,1143.7317691138996
1998-03-03,1137.298369977574
1998-03-04,1126.51088804376
1998-03-05,1116.6063836144876
1998-03-06,1130.775905045627
1998-03-09,1124.4495062952924
1998-03-10,1119.9622333250566
1998-03-11,1129.630898144738
1998-03-12,1132.4851246334813
1998-03-13,1137.0732685647565
1998-03-16,1133.5598171422287
1998-03-17,1135.2976384503813
1998-03-18,1137.7358216559892
1998-03-19,1134.0468505650517
1998-03-20,1147.987302574028
1998-03-23,1160.9173359526117
1998-03-24,1162.0512656604255
1998-03-25,1159.7314982932357
1998-03-26,1162.4350742720799
1998-03-27,1168.041128873176
1998-03-30,1171.8749416355517
1998-03-31,1173.4594458571946
1998-04-01,1169.9137417238514
1998-04-02,1172.3507695692726
1998-04-03,1161.1972735278403
1998-04-06,1162.8333830513998
1998-04-07,1151.4304819403937
1998-04-08,1151.2416139101674
1998-04-09,1156.8980191195217
1998-04-10,1156.6893255138002
1998-04-13,1153.9550685134811
1998-04-14,1160.4619073370616
1998-04-15,1162.8635835612404
1998-04-16,1160.0240584895896
1998-04-17,1172.067103624426
1998-04-20,1181.206241616063
1998-04-21,1181.6960063930906
1998-04-22,1183.793272815403
1998-04-23,1180.9830501339404
1998-04-24,1169.166383725943
1998-04-27,1142.025492837254
1998-04-28,1160.530204535846
1998-04-29,1161.560930707596
1998-04-30,1170.8586553827056
1998-05-01,1170.564446380157
1998-05-04,1170.6119001563786
1998-05-05,1165.6744652503178
1998-05-06,1152.4303150063076
1998-05-07,1150.295405585407
1998-05-08,1154.2697232784667
1998-05-11,1141.260285788888
1998-05-12,1131.1872509413415
1998-05-13,1119.666257916439
1998-05-14,1115.4860664782145
1998-05-15,1117.6990788583435
1998-05-18,1086.7496822055011
1998-05-19,1087.0842474363728
1998-05-20,1082.4630448055157
1998-05-21,1088.7206499250135
1998-05-22,1091.3450195079674
1998-05-25,1085.6625997621868
1998-05-26,1050.892775203016
1998-05-27,1051.8704984791304
1998-05-28,1047.9127266689306
1998-05-29,1056.3790676612473
1998-06-01,1032.9093158732878
1998-06-02,1044.6875510858079
1998-06-03,1046.6809097890164
1998-06-04,1065.1009283137803
1998-06-05,1067.655538670507
1998-06-08,1063.8636357775727
1998-06-09,1057.6138025408102
1998-06-10,1031.6662782695616
1998-06-11,1009.3962680107188
1998-06-12,1001.2966233266777
1998-06-15,975.3492834480624
1998-06-16,971.6542719692214
1998-06-17,1007.2796568378578
1998-06-18,988.7294096892758
1998-06-19,998.6269474769571
1998-06-22,993.4728721720962
1998-06-23,1006.0395259623492
1998-06-24,1002.6229934666477
1998-06-25,983.1920959671273
1998-06-26,971.0312439324381
1998-06-29,974.4889526911388
1998-06-30,991.4170330410628
1998-07-01,1006.5825240330918
1998-07-02,1008.5072664421025
1998-07-03,1009.7005895164057
1998-07-06,1005.9096503789292
1998-07-07,1017.5232524415823
1998-07-08,1029.5222956688249
1998-07-09,1028.664701632414
1998-07-10,1033.3578447551827
1998-07-13,1044.551925769134
1998-07-14,1056.7941641589416
1998-07-15,1055.2551074745554
1998-07-16,1065.8312433284348
1998-07-17,1077.6814525591099
1998-07-20,1069.8344547108368
1998-07-21,1055.0956639664269
1998-07-22,1052.991581148179
1998-07-23,1044.444127021079
1998-07-24,1046.9022192805617
1998-07-27,1041.1255645730225
1998-07-28,1021.1004358315224
1998-07-29,1019.7416839652784
1998-07-30,1021.498236662234
1998-07-31,1004.5702361326164
1998-08-03,992.1026267241833
1998-08-04,973.9968494484708
1998-08-05,973.0982711509185
1998-08-06,962.2980858843493
1998-08-07,941.6999869996038
1998-08-10,922.6557335547759
1998-08-11,893.3779987745722
1998-08-12,882.5876025459348
1998-08-13,887.2188043252143
1998-08-14,888.2518844998683
1998-08-17,878.5581859128669
1998-08-18,886.4084209602956
1998-08-19,877.1922599179303
1998-08-20,846.7346703239781
1998-08-21,807.3243818625197
1998-08-24,801.5799850136799
1998-08-25,802.651917681675
1998-08-26,776.4381026587905
1998-08-27,726.8607226455425
1998-08-28,730.0807151321158
1998-08-31,707.4417330949701
1998-09-01,724.6978534201008
1998-09-02,735.232413336866
1998-09-03,709.2714857277866
1998-09-04,690.79069921038
1998-09-07,705.7673858835024
1998-09-08,702.6319732382925
1998-09-09,687.2869392498473
1998-09-10,633.4134058550414
1998-09-11,647.0631766452664
1998-09-14,667.4154452999201
1998-09-15,726.3286847858178
1998-09-16,724.797212202903
1998-09-17,707.3726527795212
1998-09-18,717.9361598433022
1998-09-21,718.6356524429116
1998-09-22,735.7033586787554
1998-09-23,782.9715236974945
1998-09-24,760.5465255097795
1998-09-25,768.2818179329919
1998-09-28,775.2638674965177
1998-09-29,769.7987274872717
1998-09-30,758.0573036406184
1998-10-01,723.0437521265551
1998-10-02,747.8075643379145
1998-10-05,732.1672310672988
1998-10-06,731.6768708000226
1998-10-07,716.6126960313264
1998-10-08,713.0442892903433
1998-10-09,725.969073434394
1998-10-12,733.2311654042462
1998-10-13,738.808712177453
1998-10-14,747.1531398187178
1998-10-15,775.700047307738
1998-10-16,785.6417205944301
1998-10-19,786.2622595758168
1998-10-20,798.4573190274334
1998-10-21,801.0260600810308
1998-10-22,818.3637899477114
1998-10-23,805.6875152580959
1998-10-26,803.8332822200093
1998-10-27,796.1154734329099
1998-10-28,782.5373990903439
1998-10-29,782.6177010990394
1998-10-30,815.3079705995411
1998-11-02,825.3549131989408
1998-11-03,839.5848078950057
1998-11-04,860.9151082612701
1998-11-05,861.9550839885987
1998-11-06,867.7808029961434
1998-11-09,853.7505147584836
1998-11-10,845.2136619461551
1998-11-11,852.6610112731247
1998-11-12,841.0461224768906
1998-11-13,839.3651620512684
1998-11-16,840.5666772008564
1998-11-17,844.4411229826364
1998-11-18,853.4231606386629
1998-11-19,854.4435209373638
1998-11-20,866.5029625805704
1998-11-23,878.8156986318857
1998-11-24,871.7832204259981
1998-11-25,875.8119602580895
1998-11-26,878.4979311250904
1998-11-27,874.1827909933759
1998-11-30,846.7856426095072
1998-12-01,839.7393784273592
1998-12-02,836.8414340067051
1998-12-03,815.0194211799426
1998-12-04,815.288340221982
1998-12-07,819.1833810295597
1998-12-08,818.8348853178709
1998-12-09,809.356177427439
1998-12-10,805.4937935819561
1998-12-11,804.9646666820651
1998-12-14,793.823955768531
1998-12-15,793.4394234037431
1998-12-16,801.6483297349401
1998-12-17,805.1248620431805
1998-12-18,814.0295518569003
1998-12-21,829.3748682757818
1998-12-22,827.8236043758079
1998-12-23,828.920900193888
1998-12-24,832.0078236104332
1998-12-25,831.9316739255274
1998-12-28,820.089683221346
1998-12-29,816.5281525040756
1998-12-30,820.3418087057923
1998-12-31,822.5762704521102
1999-01-01,822.5683810282424
1999-01-04,823.915730786341
1999-01-05,820.4065628358043
1999-01-06,816.2014483211975
1999-01-07,807.0302959193552
1999-01-08,801.8981953064739
1999-01-11,779.7573595619181
1999-01-12,751.025155950675
1999-01-13,694.8768157997387
1999-01-14,685.2241791974145
1999-01-15,739.2004297863928
1999-01-18,740.9632092685308
1999-01-19,736.316594128895
1999-01-20,757.1640885041959
1999-01-21,746.0766068656651
1999-01-22,742.6998872551488
1999-01-25,751.6628661709346
1999-01-26,756.8910225858887
1999-01-27,764.5716245081297
1999-01-28,771.438943736989
1999-01-29,770.3960916485051
1999-02-01,789.6625860105498
1999-02-02,789.0380154513323
1999-02-03,788.503601690256
1999-02-04,789.9208039835909
1999-02-05,791.9676282701248
1999-02-08,792.8646775539697
1999-02-09,789.6139635442737
1999-02-10,796.5191083347078
1999-02-11,815.5553737196881
1999-02-12,816.5080082405108
1999-02-15,815.2442119233374
1999-02-16,821.7875736151105
1999-02-17,813.8713870866766
1999-02-18,817.5835898346006
1999-02-19,825.7617941299677
1999-02-22,823.9553004929471
1999-02-23,820.1071948588951
1999-02-24,820.793476205172
1999-02-25,816.7150137325525
1999-02-26,819.188660177736
1999-03-01,814.8529660683192
1999-03-02,809.5363927686897
1999-03-03,808.635714984116
1999-03-04,821.7047785557551
1999-03-05,830.4659581595953
1999-03-08,846.946454745801
1999-03-09,853.8312732124826
1999-03-10,870.4767444037919
1999-03-11,878.7222014335346
1999-03-12,879.5164068205573
1999-03-15,892.4253310641845
1999-03-16,900.5968527077171
1999-03-17,897.5648870877973
1999-03-18,898.3674004273303
1999-03-19,892.9827949579184
1999-03-22,885.1262187638388
1999-03-23,877.9691489092345
1999-03-24,885.4284924309999
1999-03-25,898.4165616141981
1999-03-26,891.608725534578
1999-03-29,900.1503212015994
1999-03-30,901.8521733151545
1999-03-31,911.4297471843843
1999-04-01,910.6428467368556
1999-04-02,911.9648557614777
1999-04-05,935.3001210178577
1999-04-06,935.7647819332684
1999-04-07,937.1952693114325
1999-04-08,941.6835805421385
1999-04-09,943.6303467350249
1999-04-12,953.526826243452
1999-04-13,958.2965944694171
1999-04-14,960.9825624985051
1999-04-15,981.8154985692776
1999-04-16,999.5342364757548
1999-04-19,1013.907530134946
1999-04-20,1007.9065007793002
1999-04-21,1007.0365130325908
1999-04-22,1017.2155343489816
1999-04-23,1016.7957661041908
1999-04-26,1014.2820911504675
1999-04-27,1008.1901678529741
1999-04-28,1018.7639131387081
1999-04-29,1025.745059232946
1999-04-30,1031.299338049473
1999-05-03,1046.5519235825254
1999-05-04,1044.0889674416685
1999-05-05,1050.8786685314374
1999-05-06,1071.0556723587183
1999-05-07,1077.2342242062605
1999-05-10,1088.8249416325045
1999-05-11,1083.717453909116
1999-05-12,1070.2319954419797
1999-05-13,1086.603667642327
1999-05-14,1070.6955025939533
1999-05-17,1061.112824980365
1999-05-18,1063.4091822338853
1999-05-19,1041.134162158364
1999-05-20,1044.8834893071444
1999-05-21,1015.2112337804228
1999-05-24,993.2613831623795
1999-05-25,975.0914068409487
1999-05-26,1000.0775438648604
1999-05-27,975.737202715205
1999-05-28,983.3932619105517
1999-05-31,985.8194688118235
1999-06-01,980.4838470194093
1999-06-02,977.8903133611913
1999-06-03,975.1662518464719
1999-06-04,985.9499001776641
1999-06-07,993.8181081336751
1999-06-08,993.85295563724
1999-06-09,985.3963712813306
1999-06-10,984.6572178543925
1999-06-11,972.4092753498271
1999-06-14,967.1759419075804
1999-06-15,975.2346547195821
1999-06-16,1010.2015583364905
1999-06-17,1021.1379314763998
1999-06-18,1024.4885769242555
1999-06-21,1031.0305196569893
1999-06-22,1030.9307563917482
1999-06-23,1018.237632898087
1999-06-24,1002.2932741683923
1999-06-25,992.1929051900144
1999-06-28,1000.5801287873769
1999-06-29,1003.2907648106183
1999-06-30,1025.2390098711476
1999-07-01,1032.533493328345
1999-07-02,1046.3562728258846
1999-07-05,1051.2795470634685
1999-07-06,1049.1296015224455
1999-07-07,1048.9813459352577
1999-07-08,1033.0274998531052
1999-07-09,1031.1722457086883
1999-07-12,1003.9608920941117
1999-07-13,1012.7954677314774
1999-07-14,1012.209456249166
1999-07-15,1014.9115575779629
1999-07-16,1023.8700502606721
1999-07-19,1026.7466886769357
1999-07-20,1013.7099771870209
1999-07-21,1019.2164422218652
1999-07-22,1010.3562443129306
1999-07-23,988.8298458858213
1999-07-26,970.4377487148721
1999-07-27,971.563774928998
1999-07-28,985.874956938626
1999-07-29,965.3199747111381
1999-07-30,972.0123509432633
1999-08-02,958.8784788004344
1999-08-03,961.8778986253318
1999-08-04,959.3261656720243
1999-08-05,956.9825235757335
1999-08-06,943.5590900328385
1999-08-09,949.6877290581127
1999-08-10,942.4611740447707
1999-08-11,953.9435674822547
1999-08-12,959.1198812049987
1999-08-13,974.000759117069
1999-08-16,970.6648249066344
1999-08-17,969.8225131518547
1999-08-18,954.2698077230843
1999-08-19,951.2044071411524
1999-08-20,946.8162307172919
1999-08-23,956.4079121542853
1999-08-24,955.1260601014797
1999-08-25,971.0461460626512
1999-08-26,969.750259957326
1999-08-27,959.7679854012569
1999-08-30,954.0128261849379
1999-08-31,951.9314006182152
1999-09-01,954.5007102305309
1999-09-02,950.6175519135649
1999-09-03,952.6942054368247
1999-09-06,954.9084358890178
1999-09-07,937.285242410072
1999-09-08,933.0566529956988
1999-09-09,935.7348819639288
1999-09-10,949.9309233118653
1999-09-13,954.0428064777249
1999-09-14,954.5424045062332
1999-09-15,948.4231980920939
1999-09-16,942.2184105051397
1999-09-17,942.7055892928414
1999-09-20,948.3477272671657
1999-09-21,936.2882094612569
1999-09-22,940.4795942480663
1999-09-23,936.0626685286525
1999-09-24,938.1002693401833
1999-09-27,946.5269011997738
1999-09-28,944.2709122074782
1999-09-29,938.6628758999143
1999-09-30,936.1633422098889
1999-10-01,928.2312409483302
1999-10-04,933.0984703312488
1999-10-05,930.6533468054834
1999-10-06,936.0908576250339
1999-10-07,938.2625240183255
1999-10-08,950.6118252843764
1999-10-11,953.1283247998834
1999-10-12,938.4320454965344
1999-10-13,917.1369974434399
1999-10-14,908.2503741951929
1999-10-15,880.3317895682377
1999-10-18,877.0854554156621
1999-10-19,888.1847162716432
1999-10-20,896.2093165545423
1999-10-21,900.8156400364696
1999-10-22,907.906788437255
1999-10-25,902.3036898509501
1999-10-26,898.3876111529346
1999-10-27,896.3375748778377
1999-10-28,912.0785457461353
1999-10-29,930.3038517029546
1999-11-01,935.6198223504683
1999-11-02,941.945639481456
1999-11-03,979.2372148150358
1999-11-04,981.9602076968135
1999-11-05,992.3587404088516
1999-11-08,999.225607313167
1999-11-09,999.0938660027059
1999-11-10,1009.3667649285776
1999-11-11,1016.9341450537141
1999-11-12,1016.1810063629038
1999-11-15,1021.6451469679486
1999-11-16,1019.5563087727157
1999-11-17,1015.902004889655
1999-11-18,1026.0789181961993
1999-11-19,1033.2554410951536
1999-11-22,1018.4604768165126
1999-11-23,1024.5264724683218
1999-11-24,1028.2315107984757
1999-11-25,1038.339066416185
1999-11-26,1041.4448715014676
1999-11-29,1038.0173920504733
1999-11-30,1027.2461436309086
1999-12-01,1030.180111688139
1999-12-02,1042.4018842362514
1999-12-03,1064.209027557853
1999-12-06,1057.2166199333465
1999-12-07,1055.2917725228344
1999-12-08,1079.435547568805
1999-12-09,1084.750444703589
1999-12-10,1088.823106146167
1999-12-13,1079.4864956779575
1999-12-14,1074.369887051414
1999-12-15,1084.4804396612976
1999-12-16,1089.5476323859557
1999-12-17,1101.4978561167025
1999-12-20,1106.8463426611843
1999-12-21,1107.8981814531205
1999-12-22,1096.4872600717124
1999-12-23,1100.7378450641977
1999-12-24,1100.9891658888805
1999-12-27,1096.7901717038073
1999-12-28,1104.7844668268162
1999-12-29,1113.3032515762718
1999-12-30,1122.98926984363
1999-12-31,1123.1067144884546
2000-01-03,1126.0690484835611
2000-01-04,1076.2962219853707
2000-01-05,1085.7701750997521
2000-01-06,1080.020876641896
2000-01-07,1113.8230339633042
2000-01-10,1140.862811296815
2000-01-11,1120.029526565168
2000-01-12,1120.6783906826488
2000-01-13,1149.2350982889798
2000-01-14,1165.5077185450098
2000-01-17,1178.2421461634808
2000-01-18,1164.8712025615375
2000-01-19,1156.6184644664195
2000-01-20,1142.7822820148108
2000-01-21,1127.2979303662194
2000-01-24,1118.4765550767293
2000-01-25,1114.0216223297753
2000-01-26,1115.8601750128048
2000-01-27,1110.1786930892504
2000-01-28,1088.4447447411426
2000-01-31,1073.8520216615404
2000-02-01,1083.8423131505394
2000-02-02,1098.351445763426
2000-02-03,1134.6855726154881
2000-02-04,1164.3564120380256
2000-02-07,1197.8498993128144
2000-02-08,1203.4512098092196
2000-02-09,1198.352634386573
2000-02-10,1234.6154455649255
2000-02-11,1225.801943618528
2000-02-14,1213.917369834289
2000-02-15,1214.3327972111326
2000-02-16,1210.4152644775
2000-02-17,1202.1811732563078
2000-02-18,1171.6927408858055
2000-02-21,1166.5635749037945
2000-02-22,1150.9734056343952
2000-02-23,1177.2163148403824
2000-02-24,1173.0964776781682
2000-02-25,1164.0768300777074
2000-02-28,1168.7087226850617
2000-02-29,1175.4962007545796
2000-03-01,1202.3503949781639
2000-03-02,1232.185684858134
2000-03-03,1248.6803060662978
2000-03-06,1231.81258535147
2000-03-07,1226.1530017882637
2000-03-08,1244.2717631146513
2000-03-09,1250.9244106041776
2000-03-10,1239.5722401406595
2000-03-13,1218.597269735804
2000-03-14,1202.477632225647
2000-03-15,1213.9889758216577
2000-03-16,1216.1451134712404
2000-03-17,1215.2930655203447
2000-03-20,1200.640710758192
2000-03-21,1200.957062765044
2000-03-22,1193.196296764363
2000-03-23,1208.9544030740035
2000-03-24,1222.6485437594667
2000-03-27,1230.1193632215388
2000-03-28,1203.6583671181904
2000-03-29,1197.1174433886335
2000-03-30,1172.8273608455308
2000-03-31,1163.1911909396033
2000-04-03,1148.4750999279543
2000-04-04,1125.3760541260935
2000-04-05,1127.2613105028593
2000-04-06,1148.6442092374466
2000-04-07,1169.979587465134
2000-04-10,1154.712954981819
2000-04-11,1137.1492340910045
2000-04-12,1112.8728818167071
2000-04-13,1095.325338523443
2000-04-14,1045.4567226150602
2000-04-17,1028.1207442789553
2000-04-18,1065.2262150291097
2000-04-19,1042.9067517698757
2000-04-20,1046.2813793453965
2000-04-21,1046.4012416317403
2000-04-24,1042.8404544929265
2000-04-25,1074.808418408224
2000-04-26,1074.113347124634
2000-04-27,1080.1222542327819
2000-04-28,1066.5340921498703
2000-05-01,1071.249086427988
2000-05-02,1068.4826339624444
2000-05-03,1037.624546858658
2000-05-04,1034.7022524406975
2000-05-05,1031.1956932256899
2000-05-08,1007.8526992040103
2000-05-09,1001.8060089970982
2000-05-10,983.2133394637599
2000-05-11,988.4254194381605
2000-05-12,1011.4953776385099
2000-05-15,1029.3614056519864
2000-05-16,1032.276115445033
2000-05-17,1007.8787731456463
2000-05-18,994.7201296577426
2000-05-19,963.9403143928904
2000-05-22,952.5477083476949
2000-05-23,939.8375344393298
2000-05-24,962.9205778078958
2000-05-25,950.6362031265948
2000-05-26,949.7554620943155
2000-05-29,958.9765990607817
2000-05-30,984.8909074344039
2000-05-31,982.2866680835295
2000-06-01,1003.2519966146951
2000-06-02,1046.8435282559155
