Date,EM GCC COUNTRIES IMI GROWTH
2014-09-11,923.5723382544718
2014-09-12,923.5723382544718
2014-09-15,932.004193686531
2014-09-16,927.2515699871925
2014-09-17,929.020895270488
2014-09-18,948.5997043426241
2014-09-19,948.5997043426241
2014-09-22,931.2530124862391
2014-09-23,928.8530232734004
2014-09-24,922.5253956874645
2014-09-25,919.3516024675555
2014-09-26,919.3565533212131
2014-09-29,913.1148853318434
2014-09-30,912.0060379019434
2014-10-01,910.9708577545168
2014-10-02,908.2969365775878
2014-10-03,908.2900155645524
2014-10-06,908.2804034124767
2014-10-07,909.739856598003
2014-10-08,898.8182797137284
2014-10-09,903.5049286502386
2014-10-10,903.5118492831838
2014-10-13,866.1926725969901
2014-10-14,861.4200849170838
2014-10-15,853.1883059024603
2014-10-16,824.167313616367
2014-10-17,824.1608024642194
2014-10-20,821.4379873923214
2014-10-21,830.5543309611479
2014-10-22,848.039287776367
2014-10-23,855.6348048857469
2014-10-24,855.6617155561253
2014-10-27,860.0983368356464
2014-10-28,862.1051305787884
2014-10-29,867.4433906312503
2014-10-30,847.7963021844705
2014-10-31,847.77203436583
2014-11-03,868.5053386914283
2014-11-04,865.1824681592389
2014-11-05,840.3148028635292
2014-11-06,843.1038579532434
2014-11-07,843.1038579532434
2014-11-10,864.9724669825118
2014-11-11,868.3200980009736
2014-11-12,864.491962995316
2014-11-13,871.1349342990569
2014-11-14,871.1214574081908
2014-11-17,862.6546001219274
2014-11-18,870.4804614053384
2014-11-19,872.2773148948572
2014-11-20,873.9691900443136
2014-11-21,873.9691900443135
2014-11-24,869.9883238048047
2014-11-25,853.9558956935746
2014-11-26,844.7195769908966
2014-11-27,843.1580082009967
2014-11-28,843.1360580115226
2014-12-01,808.4861837938745
2014-12-02,802.0475094237756
2014-12-03,791.4585448531832
2014-12-04,788.0623050163501
2014-12-05,788.0371491406331
2014-12-08,773.5805162666353
2014-12-09,754.5877427379322
2014-12-10,752.172186317283
2014-12-11,712.7329228541726
2014-12-12,712.7329228541726
2014-12-15,690.6677563413585
2014-12-16,663.8003398852877
2014-12-17,671.1028893148452
2014-12-18,700.5586464089927
2014-12-19,700.5586464089926
2014-12-22,765.6862092198379
2014-12-23,737.9054657840499
2014-12-24,754.2841049408153
2014-12-25,759.4748503976972
2014-12-26,759.4748503976971
2014-12-29,766.7049909725798
2014-12-30,743.8596939551877
2014-12-31,746.762746384622
2015-01-01,746.7627463846221
2015-01-02,746.7406463144457
2015-01-05,717.9046945642518
2015-01-06,699.5796637489107
2015-01-07,712.2179449745506
2015-01-08,735.6837838487261
2015-01-09,735.6837838487261
2015-01-12,736.145005940771
2015-01-13,745.4390168125167
2015-01-14,741.1408037809338
2015-01-15,739.9136679132981
2015-01-16,739.9439073489253
2015-01-19,743.3377069824901
2015-01-20,736.7043425419439
2015-01-21,728.3111970002228
2015-01-22,720.8363637174256
2015-01-23,720.801577169556
2015-01-26,719.6198249906942
2015-01-27,723.1561280984992
2015-01-28,724.5818703844102
2015-01-29,712.7731486292239
2015-01-30,712.719409964306
2015-02-02,736.3434617822741
2015-02-03,752.8221619505708
2015-02-04,753.5824438934972
2015-02-05,754.9959457495094
2015-02-06,754.9959457495094
2015-02-09,760.6803826241365
2015-02-10,759.7739340544947
2015-02-11,763.8195927474984
2015-02-12,761.484534425304
2015-02-13,761.484534425304
2015-02-16,761.8575788834559
2015-02-17,761.971385340483
2015-02-18,764.6598498728433
2015-02-19,764.7642973147098
2015-02-20,764.7642973147098
2015-02-23,766.344971537892
2015-02-24,770.126648406356
2015-02-25,771.4249576174388
2015-02-26,767.9499369360931
2015-02-27,767.9259180942265
2015-03-02,764.2246315051467
2015-03-03,761.2303835312066
2015-03-04,747.7842217775056
2015-03-05,744.7494497231861
2015-03-06,744.7494497231862
2015-03-09,749.6525614680329
2015-03-10,752.9425656620448
2015-03-11,744.0412265062776
2015-03-12,743.7686380386074
2015-03-13,743.7686380386074
2015-03-16,716.9852064799087
2015-03-17,711.2625520607332
2015-03-18,690.6310356170369
2015-03-19,700.0270970724432
2015-03-20,700.0270970724432
2015-03-23,706.1920155761591
2015-03-24,716.7430083826993
2015-03-25,702.4907132484198
2015-03-26,695.9138055527774
2015-03-27,695.8864673586479
2015-03-30,711.5625371352411
2015-03-31,720.1093741349837
2015-04-01,712.7103564664375
2015-04-02,730.96020987045
2015-04-03,730.96020987045
2015-04-06,738.4382764789599
2015-04-07,745.0817113963492
2015-04-08,745.6166800549917
2015-04-09,746.755835591935
2015-04-10,746.755835591935
2015-04-13,745.3379002552707
2015-04-14,743.9391376876679
2015-04-15,754.230026646625
2015-04-16,773.2191688271643
2015-04-17,773.2170264897159
2015-04-20,771.7335416346592
2015-04-21,777.7558671740538
2015-04-22,778.9122447512882
2015-04-23,777.2306111502903
2015-04-24,777.2489860272186
2015-04-27,788.0087029853339
2015-04-28,790.4663629066696
2015-04-29,793.9023377369692
2015-04-30,792.5826902434081
2015-05-01,792.5622539249559
2015-05-04,773.7937658450276
2015-05-05,775.0415392434485
2015-05-06,778.6698086688006
2015-05-07,776.901355447904
2015-05-08,776.9013554479043
2015-05-11,776.6667466210823
2015-05-12,774.6027018905882
2015-05-13,772.2261399847487
2015-05-14,771.4661344016066
2015-05-15,771.4661344016066
2015-05-18,773.6217274107477
2015-05-19,775.9719631802906
2015-05-20,772.6683972676477
2015-05-21,770.9611841200186
2015-05-22,770.9611841200186
2015-05-25,763.298057369519
2015-05-26,762.7463144673349
2015-05-27,748.2313188056652
2015-05-28,732.8660665152386
2015-05-29,732.8952225452706
2015-06-01,739.6928726820477
2015-06-02,744.0772411797581
2015-06-03,746.6997562077239
2015-06-04,744.5242461365906
2015-06-05,744.5061684521106
2015-06-08,737.0156054802372
2015-06-09,748.0343566627691
2015-06-10,748.4382763653346
2015-06-11,742.4464264320594
2015-06-12,742.4267137016084
2015-06-15,747.8972779887804
2015-06-16,742.4207108246729
2015-06-17,743.6690533447013
2015-06-18,742.8618827406892
2015-06-19,742.9730174318777
2015-06-22,759.7172294058053
2015-06-23,754.4818178929752
2015-06-24,758.8745475610501
2015-06-25,756.0581307549066
2015-06-26,756.0687696265355
2015-06-29,738.9871447591663
2015-06-30,752.2733377997411
2015-07-01,747.6381459158808
2015-07-02,751.0937591865629
2015-07-03,751.0591464826998
2015-07-06,744.9532362320006
2015-07-07,741.62359862342
2015-07-08,730.465046718995
2015-07-09,738.503904232199
2015-07-10,738.4824192480891
2015-07-13,743.9920177587114
2015-07-14,746.1185375866803
2015-07-15,753.4348986347788
2015-07-16,752.7964265970792
2015-07-17,752.7964265970792
2015-07-20,758.8012667478579
2015-07-21,758.755713447988
2015-07-22,757.0890751778358
2015-07-23,756.8050618242087
2015-07-24,756.8104677492317
2015-07-27,748.7712360569415
2015-07-28,739.2716259942418
2015-07-29,741.5146917822299
2015-07-30,741.1706467685954
2015-07-31,741.1942062971535
2015-08-03,743.7994760449401
2015-08-04,741.8525774594732
2015-08-05,744.9345167859123
2015-08-06,739.0841022637927
2015-08-07,739.1370936869854
2015-08-10,732.8385023936265
2015-08-11,736.0259555284505
2015-08-12,729.5403822805647
2015-08-13,727.4691683144308
2015-08-14,727.4758718325721
2015-08-17,716.7365689681848
2015-08-18,701.5681243025596
2015-08-19,699.9209818802723
2015-08-20,678.535215858269
2015-08-21,678.5352158582689
2015-08-24,621.9686860552489
2015-08-25,649.332607573644
2015-08-26,645.9892192899121
2015-08-27,674.503610802351
2015-08-28,674.5260321996336
2015-08-31,691.9784068203523
2015-09-01,679.2338923936337
2015-09-02,671.8972557370629
2015-09-03,675.5650023271505
2015-09-04,675.5938755544694
2015-09-07,672.2213200621712
2015-09-08,675.4385600893473
2015-09-09,683.034022112136
2015-09-10,688.9590017241948
2015-09-11,688.9799518181281
2015-09-14,671.2572916256717
2015-09-15,672.3392233634015
2015-09-16,681.2429783797492
2015-09-17,675.2498234683501
2015-09-18,675.2541672173771
2015-09-21,679.5879400945352
2015-09-22,676.7486608236119
2015-09-23,676.7037677511431
2015-09-24,676.8136188726118
2015-09-25,676.8334832125316
2015-09-28,672.5896232308162
2015-09-29,667.1627155054217
2015-09-30,681.9343319064575
2015-10-01,682.9961971518941
2015-10-02,682.9931355719101
2015-10-05,692.1544336970684
2015-10-06,698.3894485351212
2015-10-07,704.6345181021787
2015-10-08,702.2838261095462
2015-10-09,702.2945831965386
2015-10-12,708.4914223790523
2015-10-13,707.9806680010681
2015-10-14,703.3996365956518
2015-10-15,703.5881709092355
2015-10-16,703.5317685006937
2015-10-19,703.402728937903
2015-10-20,699.0384494773299
2015-10-21,690.2495461264066
2015-10-22,681.5939476771397
2015-10-23,681.6316314863157
2015-10-26,685.6820035148345
2015-10-27,682.418399008199
2015-10-28,677.3504713842256
2015-10-29,674.7366459599776
2015-10-30,674.7366459599777
2015-11-02,671.4424450671008
2015-11-03,673.0892702001036
2015-11-04,663.4655286126117
2015-11-05,664.6453234753407
2015-11-06,664.6731130437843
2015-11-09,647.4589302380773
2015-11-10,630.9712630591157
2015-11-11,629.4672238813318
2015-11-12,621.7134831116966
2015-11-13,621.7490923014786
2015-11-16,611.2145943140549
2015-11-17,612.8123966978321
2015-11-18,613.1506654124561
2015-11-19,620.0352855539263
2015-11-20,619.998735429385
2015-11-23,611.2766473095381
2015-11-24,605.9667121941962
2015-11-25,601.9861763801363
2015-11-26,600.753138303079
2015-11-27,600.753138303079
2015-11-30,582.4510335814351
2015-12-01,596.8304109347142
2015-12-02,594.8972269425765
2015-12-03,593.1257533742707
2015-12-04,593.0115459709286
2015-12-07,583.006553283677
2015-12-08,566.5490516703112
2015-12-09,563.367412088129
2015-12-10,558.4450145034173
2015-12-11,558.4396922221404
2015-12-14,554.1060028895514
2015-12-15,555.3863384582914
2015-12-16,564.6662500948921
2015-12-17,573.9625985954665
2015-12-18,573.9588265772242
2015-12-21,579.5190021614625
2015-12-22,591.6851675840858
2015-12-23,593.6004032963617
2015-12-24,594.2983857843487
2015-12-25,594.2983857843487
2015-12-28,596.5817555634078
2015-12-29,592.0009559323056
2015-12-30,598.2203002933059
2015-12-31,597.8040855439442
2016-01-01,597.8040855439441
2016-01-04,579.748636096659
2016-01-05,578.4791924932633
2016-01-06,581.555355468418
2016-01-07,562.7122729739925
2016-01-08,562.7208018414628
2016-01-11,554.5778628353385
2016-01-12,545.8402133543483
2016-01-13,543.4208027617591
2016-01-14,528.7873726306075
2016-01-15,528.8105652201409
2016-01-18,496.3251458440372
2016-01-19,518.0373730380574
2016-01-20,501.05250301660493
2016-01-21,492.9560279655825
2016-01-22,492.9805873422314
2016-01-25,508.6013136009793
2016-01-26,504.7058997524418
2016-01-27,514.0262086599159
2016-01-28,533.0792083585317
2016-01-29,533.0834670203444
2016-02-01,548.809958995984
2016-02-02,551.7372915292121
2016-02-03,548.54724634852
2016-02-04,563.6925218351478
2016-02-05,563.665530725317
2016-02-08,562.9169808967101
2016-02-09,561.9481647572345
2016-02-10,556.2063446652928
2016-02-11,545.4928575901366
2016-02-12,545.546213004257
2016-02-15,557.9957150428995
2016-02-16,563.4106468323855
2016-02-17,561.698268666133
2016-02-18,571.6852095091982
2016-02-19,571.6528253778185
2016-02-22,575.0275647533366
2016-02-23,578.2127176613578
2016-02-24,574.4189496224832
2016-02-25,571.8956797587343
2016-02-26,571.8366177603509
2016-02-29,584.3244544501094
2016-03-01,592.6947086204614
2016-03-02,591.6620180808412
2016-03-03,600.0231838797276
2016-03-04,600.0231838797276
2016-03-07,617.6463430406867
2016-03-08,621.393642430578
2016-03-09,620.9752695323604
2016-03-10,621.7893398498509
2016-03-11,621.75844313768
2016-03-14,622.6466325666258
2016-03-15,619.2406179816134
2016-03-16,620.6947976113163
2016-03-17,635.8337000832574
2016-03-18,635.842756441268
2016-03-21,636.7665348908747
2016-03-22,633.293575531869
2016-03-23,633.5371768478565
2016-03-24,624.3303303208951
2016-03-25,624.3303303208951
2016-03-28,616.4543202802156
2016-03-29,624.8816519722241
2016-03-30,628.1574509591643
2016-03-31,633.440269840886
2016-04-01,633.4390928175144
2016-04-04,631.306739698684
2016-04-05,622.8779573183139
2016-04-06,623.5307823451544
2016-04-07,629.8146564210018
2016-04-08,629.8180079179573
2016-04-11,634.4095806695028
2016-04-12,640.2245660726365
2016-04-13,643.6659438144098
2016-04-14,651.9491761779019
2016-04-15,651.9527742595567
2016-04-18,648.6798164076677
2016-04-19,653.4727356204816
2016-04-20,655.8642061168493
2016-04-21,659.4930563845007
2016-04-22,659.4940119705001
2016-04-25,649.0459128693795
2016-04-26,648.1471462274338
2016-04-27,647.9038441890315
2016-04-28,650.4953835211902
2016-04-29,650.4557664842682
2016-05-02,637.3902770742826
2016-05-03,625.9336667820337
2016-05-04,621.3745967453162
2016-05-05,617.964990850656
2016-05-06,617.9718080909807
2016-05-09,624.1571083639373
2016-05-10,625.5604150877758
2016-05-11,623.7703345445707
2016-05-12,626.7201436532237
2016-05-13,626.7333079642918
2016-05-16,624.3433867394688
2016-05-17,627.3058929360327
2016-05-18,626.9065894892137
2016-05-19,612.8646675003397
2016-05-20,612.8722870996215
2016-05-23,605.9088806066937
2016-05-24,603.3459121418222
2016-05-25,613.323157140947
2016-05-26,614.7728144066432
2016-05-27,614.7992997423505
2016-05-30,605.8604368695198
2016-05-31,604.3950803869292
2016-06-01,611.1727903288719
2016-06-02,608.65168883203
2016-06-03,608.6834714975915
2016-06-06,615.1151317230846
2016-06-07,627.5128991234765
2016-06-08,631.9604053764574
2016-06-09,628.9465261259135
2016-06-10,628.9506108831494
2016-06-13,621.3098182289938
2016-06-14,624.2348614588166
2016-06-15,623.0940590110474
2016-06-16,620.6961095541044
2016-06-17,620.7082422724228
2016-06-20,621.9801977092128
2016-06-21,627.1170664000292
2016-06-22,629.2649418736158
2016-06-23,631.0631308385914
2016-06-24,631.0463165955956
2016-06-27,620.8112252453096
2016-06-28,621.2725592851555
2016-06-29,622.7591921230488
2016-06-30,623.5459466649189
2016-07-01,623.5723897009611
2016-07-04,630.0020489591924
2016-07-05,629.8384743877665
2016-07-06,629.838838259819
2016-07-07,629.8497606114555
2016-07-08,629.8332587773332
2016-07-11,637.5875984948409
2016-07-12,640.2193358143953
2016-07-13,653.3108207502466
2016-07-14,657.8350507399533
2016-07-15,657.8594601869015
2016-07-18,667.5697376658596
2016-07-19,668.9203677949021
2016-07-20,669.1864146075471
2016-07-21,665.7601053086156
2016-07-22,665.7010858060852
2016-07-25,666.9556464362477
2016-07-26,664.5435398565119
2016-07-27,665.6015279526371
2016-07-28,668.0244760648972
2016-07-29,668.0244760648973
2016-08-01,669.5596256876023
2016-08-02,663.3672724385415
2016-08-03,658.1307270683009
2016-08-04,667.8499568740233
2016-08-05,667.8208304342407
2016-08-08,679.6421617521594
2016-08-09,679.6739065533668
2016-08-10,680.6296646107343
2016-08-11,680.261822706767
2016-08-12,680.3024733445303
2016-08-15,692.3165043400282
2016-08-16,697.6159076252816
2016-08-17,698.1339594971266
2016-08-18,693.5000841740507
2016-08-19,693.4914052318906
2016-08-22,689.9974852775398
2016-08-23,686.2955843939939
2016-08-24,685.6859605390906
2016-08-25,684.9724282912888
2016-08-26,684.9881170895292
2016-08-29,687.9143381686195
2016-08-30,689.7350730237162
2016-08-31,679.0468067279265
2016-09-01,673.8133241743005
2016-09-02,673.8250554812763
2016-09-05,677.093398549648
2016-09-06,673.3797438355584
2016-09-07,669.6261077750582
2016-09-08,668.3178455541336
2016-09-09,668.3139095693089
2016-09-12,668.3433333966989
2016-09-13,668.3178455541337
2016-09-14,668.3746341066884
2016-09-15,668.4617422440951
2016-09-16,668.4969791532367
2016-09-19,656.330542618798
2016-09-20,659.6259899368683
2016-09-21,657.0513076374552
2016-09-22,667.9847443092904
2016-09-23,667.9677062893622
2016-09-26,668.1961712890799
2016-09-27,664.4823053605355
2016-09-28,663.9658213884588
2016-09-29,665.534236442336
2016-09-30,665.534236442336
2016-10-03,657.2676302558126
2016-10-04,661.3354247228333
2016-10-05,659.1790663360954
2016-10-06,658.2888260797848
2016-10-07,658.2811237636549
2016-10-10,658.7451052867275
2016-10-11,661.1542536929657
2016-10-12,656.2720637594753
2016-10-13,654.8845746128061
2016-10-14,654.8402589303203
2016-10-17,649.725590833239
2016-10-18,652.343157550488
2016-10-19,653.589122622721
2016-10-20,654.9830677311196
2016-10-21,654.939831814531
2016-10-24,653.7576134272895
2016-10-25,654.1626159944536
2016-10-26,648.9603861432278
2016-10-27,646.673009836121
2016-10-28,646.681694706549
2016-10-31,639.0158009584349
2016-11-01,641.0347289931809
2016-11-02,632.246020219175
2016-11-03,629.3879569647058
2016-11-04,629.4016496986043
2016-11-07,629.3969872829774
2016-11-08,633.6765615197861
2016-11-09,626.9654113800282
2016-11-10,621.2998660199604
2016-11-11,621.3153818308542
2016-11-14,603.6652631330616
2016-11-15,600.5325680086357
2016-11-16,611.1595226642153
2016-11-17,613.0364457515066
2016-11-18,613.0364457515066
2016-11-21,606.4430222627219
2016-11-22,605.1367443882605
2016-11-23,611.0886647233892
2016-11-24,607.4825793081994
2016-11-25,607.4517637441337
2016-11-28,605.5409212184912
2016-11-29,601.2721999890908
2016-11-30,615.8039069739972
2016-12-01,619.3429623641148
2016-12-02,619.3230118891643
2016-12-05,619.6995401744351
2016-12-06,624.7146616683959
2016-12-07,627.0965004602107
2016-12-08,632.8901899971414
2016-12-09,632.8831264180593
2016-12-12,650.8233628390473
2016-12-13,652.1130268240533
2016-12-14,646.6178713113738
2016-12-15,637.9506224734884
2016-12-16,638.0084402502732
2016-12-19,639.5982117814139
2016-12-20,643.984287428867
2016-12-21,644.2016691809948
2016-12-22,639.6282061341626
2016-12-23,639.6259786746639
2016-12-26,636.966560835606
2016-12-27,637.6329427699136
2016-12-28,637.3690940650798
2016-12-29,644.5060271233187
2016-12-30,644.4969309047657
2017-01-02,646.1243933196996
2017-01-03,658.4934172838033
2017-01-04,658.6920603235973
2017-01-05,659.3680064651377
2017-01-06,659.3751693746691
2017-01-09,661.1796647420182
2017-01-10,662.2203300610697
2017-01-11,662.9595786572746
2017-01-12,663.488326536906
2017-01-13,663.4764178581333
2017-01-16,663.1286617764798
2017-01-17,666.2613215659785
2017-01-18,664.3781086627313
2017-01-19,667.1469317381617
2017-01-20,667.1941398022017
2017-01-23,666.459853796772
2017-01-24,667.6371191031114
2017-01-25,660.7634551732226
2017-01-26,661.530132747554
2017-01-27,661.5607314004999
2017-01-30,651.5689261380675
2017-01-31,642.7320158369546
2017-02-01,646.5951381475018
2017-02-02,640.813786800822
2017-02-03,640.8069502888859
2017-02-06,645.4190051352977
2017-02-07,643.9406553252468
2017-02-08,645.3119328020695
2017-02-09,643.0001855705264
2017-02-10,642.950788330308
2017-02-13,645.9322649249701
2017-02-14,646.6264504512683
2017-02-15,647.142478332295
2017-02-16,653.7231595599005
2017-02-17,653.7323108361574
2017-02-20,652.9739116399863
2017-02-21,659.883435338496
2017-02-22,667.2933905532784
2017-02-23,670.3199064359866
2017-02-24,670.3341761603591
2017-02-27,667.4392260894808
2017-02-28,650.7894851977725
2017-03-01,655.5312191300908
2017-03-02,654.4071476344699
2017-03-03,654.3691780899741
2017-03-06,655.806312562883
2017-03-07,646.28170751572
2017-03-08,647.3359012732897
2017-03-09,650.543765193964
2017-03-10,650.5517483298077
2017-03-13,643.7261705568889
2017-03-14,642.4652284422297
2017-03-15,640.2141240050696
2017-03-16,646.265083802413
2017-03-17,646.2685138410313
2017-03-20,646.4768874864818
2017-03-21,650.0922969715326
2017-03-22,645.7690444949562
2017-03-23,648.3621132573172
2017-03-24,648.3676968060084
2017-03-27,647.1381460285716
2017-03-28,647.622573340763
2017-03-29,646.0783256157155
2017-03-30,647.8311111024304
2017-03-31,647.8207829056436
2017-04-03,647.8632524426478
2017-04-04,650.94399933294
2017-04-05,655.0742307118852
2017-04-06,653.9128939607879
2017-04-07,654.0041118347212
2017-04-10,655.1137580021099
2017-04-11,652.6332954669898
2017-04-12,654.8555050144057
2017-04-13,651.5976829671087
2017-04-14,651.5976829671088
2017-04-17,642.0090312731684
2017-04-18,648.1254245260499
2017-04-19,650.2606819503903
2017-04-20,648.7166201340679
2017-04-21,648.7188796393391
2017-04-24,642.4633911655586
2017-04-25,642.6530036371489
2017-04-26,646.5085927388362
2017-04-27,637.5498063897244
2017-04-28,637.5609212624084
2017-05-01,641.8576784987479
2017-05-02,638.4156654155406
2017-05-03,638.0456391855871
2017-05-04,639.6664323724186
2017-05-05,639.6664323724185
2017-05-08,635.0040473479596
2017-05-09,635.0103231913366
2017-05-10,641.0761522616765
2017-05-11,647.2582105203221
2017-05-12,647.2695498930663
2017-05-15,640.410869257423
2017-05-16,637.6854204999009
2017-05-17,642.1288573169495
2017-05-18,637.7497997512843
2017-05-19,637.746428343231
2017-05-22,636.7737588958652
2017-05-23,636.1736227647464
2017-05-24,636.2311782472101
2017-05-25,633.7710505963175
2017-05-26,633.7864737016054
2017-05-29,634.2730431018854
2017-05-30,629.2158251495352
2017-05-31,619.5368256120254
2017-06-01,625.2971129118946
2017-06-02,625.2685271845438
2017-06-05,605.519481088208
2017-06-06,599.4148561714826
2017-06-07,603.2667208492073
2017-06-08,611.501060711877
2017-06-09,610.8697632319157
2017-06-12,606.6889208399189
2017-06-13,604.2968421362177
2017-06-14,608.5393331813808
2017-06-15,609.7395076536245
2017-06-16,609.3242187352245
2017-06-19,602.9154309530583
2017-06-20,598.8374981645129
2017-06-21,591.1133269229937
2017-06-22,596.564811755447
2017-06-23,595.4380589691127
2017-06-26,595.4346019375158
2017-06-27,595.4311450000365
2017-06-28,599.1576937628113
2017-06-29,599.5385914799173
2017-06-30,599.5351254278517
2017-07-03,601.1575977219936
2017-07-04,597.5053172185899
2017-07-05,598.8296157414297
2017-07-06,597.3718437628092
2017-07-07,597.3757206571335
2017-07-10,601.7376831488286
2017-07-11,604.2721231157996
2017-07-12,617.1795279817583
2017-07-13,633.1660106932429
2017-07-14,633.0620649094891
2017-07-17,638.7664239645519
2017-07-18,635.0884707004712
2017-07-19,643.14049250533
2017-07-20,639.920691067827
2017-07-21,639.8572686541364
2017-07-24,643.6356432647799
2017-07-25,645.6690047210051
2017-07-26,644.7067203916747
2017-07-27,646.5291186568382
2017-07-28,646.5719754159974
2017-07-31,641.7178017188328
2017-08-01,635.9413698323028
2017-08-02,641.1967520848037
2017-08-03,642.4928551342584
2017-08-04,642.5220678294801
2017-08-07,640.524406746717
2017-08-08,641.8488712776639
2017-08-09,635.9445108068644
2017-08-10,633.5976098614326
2017-08-11,633.5976098614326
2017-08-14,625.2112031900755
2017-08-15,623.7261107497764
2017-08-16,619.1485194124286
2017-08-17,623.7618631754244
2017-08-18,623.6609839215532
2017-08-21,618.1432931415849
2017-08-22,617.6294105059817
2017-08-23,619.4976226920279
2017-08-24,614.6844912885663
2017-08-25,614.7516587344662
2017-08-28,620.6370795979003
2017-08-29,616.688158553051
2017-08-30,615.8578858419569
2017-08-31,615.896544429286
2017-09-01,615.8385605287896
2017-09-04,615.6197210756535
2017-09-05,615.7483086768649
2017-09-06,609.141758376336
2017-09-07,606.8228114663021
2017-09-08,606.7999009052324
2017-09-11,602.0893625229487
2017-09-12,600.0847248219238
2017-09-13,598.3205690894725
2017-09-14,601.4886060245757
2017-09-15,601.3919774337361
2017-09-18,598.0955032532494
2017-09-19,598.5102942079861
2017-09-20,599.3635289005664
2017-09-21,598.8680164764346
2017-09-22,598.8496979122361
2017-09-25,596.1725720967469
2017-09-26,599.9593620075856
2017-09-27,596.3976325057637
2017-09-28,586.8358665781785
2017-09-29,586.8643045556067
2017-10-02,587.9871770441861
2017-10-03,586.9516939753308
2017-10-04,584.6958575912644
2017-10-05,583.207300190094
2017-10-06,583.1964334339738
2017-10-09,583.3813084045871
2017-10-10,584.9600296825637
2017-10-11,589.5925442933625
2017-10-12,591.1043494096086
2017-10-13,591.0294115033797
2017-10-16,592.6184160203132
2017-10-17,587.9427586154084
2017-10-18,581.3609141367933
2017-10-19,584.5310025286598
2017-10-20,584.538315911441
2017-10-23,583.984348762025
2017-10-24,586.3676557606806
2017-10-25,588.6772325838766
2017-10-26,583.9787012083732
2017-10-27,583.9823492299454
2017-10-30,587.5863387026482
2017-10-31,584.0403223901276
2017-11-01,585.3045854155822
2017-11-02,584.6390639202706
2017-11-03,584.6282292217547
2017-11-06,573.3088957708508
2017-11-07,564.9781453875073
2017-11-08,556.7969082617628
2017-11-09,559.7461697353085
2017-11-10,559.7530654524705
2017-11-13,558.0902607812734
2017-11-14,557.3194519611584
2017-11-15,551.4916966593773
2017-11-16,548.4178501714366
2017-11-17,548.4144756218005
2017-11-20,537.851528879265
2017-11-21,541.6489608104844
2017-11-22,543.9962749465595
2017-11-23,541.2544338895674
2017-11-24,541.264385624718
2017-11-27,547.9407371789906
2017-11-28,544.690114957423
2017-11-29,544.5854319085815
2017-11-30,542.4305643970765
2017-12-01,542.4236859608243
2017-12-04,556.4518569547923
2017-12-05,556.440053110419
2017-12-06,552.0941684071379
2017-12-07,552.3847937818113
2017-12-08,552.3847937818113
2017-12-11,561.7045155196009
2017-12-12,570.8023800835982
2017-12-13,570.1960277188822
2017-12-14,566.0975276307439
2017-12-15,566.0975276307439
2017-12-18,570.3220492577847
2017-12-19,579.3190209444056
2017-12-20,580.6562565371396
2017-12-21,579.1259111509665
2017-12-22,579.0987210020747
2017-12-25,574.6768234309886
2017-12-26,569.7854300669152
2017-12-27,572.9603081411354
2017-12-28,580.8310513543615
2017-12-29,580.7585430307937
2018-01-01,578.8869216486611
