Date,ANDEAN IMI GROWTH
2003-03-07,860.7284782407876
2003-03-10,845.6516239425255
2003-03-11,841.401093727081
2003-03-12,844.6224590448644
2003-03-13,847.4994846914735
2003-03-14,854.6828261585542
2003-03-17,852.9414717304055
2003-03-18,855.4698462306001
2003-03-19,857.4016994132311
2003-03-20,855.8107678185526
2003-03-21,860.7698910566376
2003-03-24,858.3502031995715
2003-03-25,862.4762501186339
2003-03-26,862.6201920753592
2003-03-27,856.880084155322
2003-03-28,865.9480425152892
2003-03-31,867.5827490199746
2003-04-01,866.151396754407
2003-04-02,875.1230204259742
2003-04-03,878.6013888995426
2003-04-04,881.3054632761714
2003-04-07,883.8594460036594
2003-04-08,884.7808861660737
2003-04-09,891.657994010196
2003-04-10,896.7262020531643
2003-04-11,902.3498813686981
2003-04-14,910.4858410830931
2003-04-15,919.2813642387297
2003-04-16,932.8092190943042
2003-04-17,941.078122202817
2003-04-18,941.3212318674789
2003-04-21,940.8124048756316
2003-04-22,938.261287688617
2003-04-23,952.3412969449438
2003-04-24,955.087566327864
2003-04-25,950.9519962008208
2003-04-28,956.5813404728518
2003-04-29,976.4352419900272
2003-04-30,996.8377010788507
2003-05-01,999.0913304367851
2003-05-02,1005.9296437752924
2003-05-05,1010.2447800429039
2003-05-06,1005.1158142318774
2003-05-07,1011.7038390936149
2003-05-08,1017.8782105026008
2003-05-09,1034.3175605088136
2003-05-12,1038.8054428806722
2003-05-13,1048.7015096063992
2003-05-14,1041.2568096982081
2003-05-15,1035.1865225793358
2003-05-16,1023.6716153476049
2003-05-19,1011.2268027211906
2003-05-20,995.1146485364176
2003-05-21,1002.5194692571397
2003-05-22,1018.9220348098842
2003-05-23,1025.5096558209252
2003-05-26,1030.4579547972487
2003-05-27,1031.5708464943455
2003-05-28,1035.1100658660343
2003-05-29,1049.0141204708227
2003-05-30,1050.3426544273368
2003-06-02,1066.9944105746445
2003-06-03,1068.035898219733
2003-06-04,1066.856637915521
2003-06-05,1075.1897469884968
2003-06-06,1093.2281806204458
2003-06-09,1095.843093354648
2003-06-10,1090.8944362472657
2003-06-11,1093.3513773333177
2003-06-12,1113.142828283409
2003-06-13,1112.0501239256198
2003-06-16,1110.7697173284514
2003-06-17,1114.7076948565932
2003-06-18,1096.1323056544036
2003-06-19,1085.1220202273562
2003-06-20,1082.1298339012462
2003-06-23,1072.0097738894447
2003-06-24,1069.7806799392404
2003-06-25,1078.4802148298713
2003-06-26,1069.992777204205
2003-06-27,1090.1979036885193
2003-06-30,1082.6330519256192
2003-07-01,1099.0811606541183
2003-07-02,1110.2434616658857
2003-07-03,1105.932942407431
2003-07-04,1105.2429765874392
2003-07-07,1110.8599961652692
2003-07-08,1102.5864000029082
2003-07-09,1094.5004231179073
2003-07-10,1084.4994751262316
2003-07-11,1097.5153605118073
2003-07-14,1102.782398330984
2003-07-15,1099.4841147759598
2003-07-16,1090.4977333873762
2003-07-17,1085.1258409488407
2003-07-18,1088.7740513180988
2003-07-21,1091.8675333369113
2003-07-22,1102.7907923975167
2003-07-23,1109.6585752830695
2003-07-24,1116.1836247652607
2003-07-25,1136.2626388990395
2003-07-28,1140.8037324432316
2003-07-29,1141.5589153543085
2003-07-30,1134.9743030767502
2003-07-31,1146.7738243836422
2003-08-01,1156.7578018649792
2003-08-04,1149.4908610978912
2003-08-05,1139.263750048259
2003-08-06,1152.2398181449757
2003-08-07,1159.9235551753966
2003-08-08,1169.8389156340072
2003-08-11,1184.3242954673312
2003-08-12,1189.159525427455
2003-08-13,1197.6985351498001
2003-08-14,1228.557716544724
2003-08-15,1225.5616416323503
2003-08-18,1230.5483804734286
2003-08-19,1228.4305433290428
2003-08-20,1238.140227255013
2003-08-21,1237.4568831405318
2003-08-22,1222.957114069208
2003-08-25,1202.9170684999553
2003-08-26,1193.490456725668
2003-08-27,1212.3004305032446
2003-08-28,1212.0934010653493
2003-08-29,1213.4705738531159
2003-09-01,1213.637311561393
2003-09-02,1208.9822673819028
2003-09-03,1214.1180315253735
2003-09-04,1211.1882218080616
2003-09-05,1225.5836795369073
2003-09-08,1232.77110977199
2003-09-09,1240.7816985130592
2003-09-10,1244.300876674681
2003-09-11,1258.5834938990517
2003-09-12,1255.7457548196708
2003-09-15,1245.6066246289772
2003-09-16,1251.0906375254335
2003-09-17,1257.8036986699383
2003-09-18,1258.345221478967
2003-09-19,1263.2692512149738
2003-09-22,1272.9867014348363
2003-09-23,1291.3062118094183
2003-09-24,1289.1596413592617
2003-09-25,1287.1092418872825
2003-09-26,1294.3885643776448
2003-09-29,1297.2471612755685
2003-09-30,1304.5103491442892
2003-10-01,1323.828125824254
2003-10-02,1319.4171825579278
2003-10-03,1330.2673814435193
2003-10-06,1323.0787341598623
2003-10-07,1316.9817520790548
2003-10-08,1343.0029500636929
2003-10-09,1352.7323025640246
2003-10-10,1362.0628584567771
2003-10-13,1380.6664050487739
2003-10-14,1413.3005582280782
2003-10-15,1395.1084004448976
2003-10-16,1408.1381632102696
2003-10-17,1407.2340447898848
2003-10-20,1428.8597500713577
2003-10-21,1438.4932435466408
2003-10-22,1447.7956888443834
2003-10-23,1446.119436730566
2003-10-24,1444.548107502552
2003-10-27,1446.0095463607297
2003-10-28,1442.2001027117283
2003-10-29,1453.6213928888478
2003-10-30,1451.2881080856216
2003-10-31,1438.1642726555351
2003-11-03,1430.5776016617365
2003-11-04,1409.3278073355452
2003-11-05,1383.9342363017438
2003-11-06,1385.5964813046112
2003-11-07,1391.316192296966
2003-11-10,1360.0687497041422
2003-11-11,1367.917135816271
2003-11-12,1388.063972884511
2003-11-13,1402.4855853899542
2003-11-14,1408.5899102497256
2003-11-17,1384.7167365304101
2003-11-18,1380.179097071343
2003-11-19,1370.613542092135
2003-11-20,1372.8064685144213
2003-11-21,1378.5211879794338
2003-11-24,1382.4863410454384
2003-11-25,1398.8945737063702
2003-11-26,1406.0958409578916
2003-11-27,1410.1627107046986
2003-11-28,1432.1412088068832
2003-12-01,1463.6010096003622
2003-12-02,1476.0088585827298
2003-12-03,1476.0940321503047
2003-12-04,1481.3836071544104
2003-12-05,1480.683651853222
2003-12-08,1482.3924250113816
2003-12-09,1467.7618266269624
2003-12-10,1436.0494380344394
2003-12-11,1453.3765744340324
2003-12-12,1465.7927319194669
2003-12-15,1472.247124296057
2003-12-16,1442.9997362064714
2003-12-17,1436.374211741732
2003-12-18,1457.0700622042016
2003-12-19,1459.006872424691
2003-12-22,1462.2801974269923
2003-12-23,1478.2869918236925
2003-12-24,1488.7262698281857
2003-12-25,1488.5372116914014
2003-12-26,1491.7997721351517
2003-12-29,1500.3630812737774
2003-12-30,1507.1667288076626
2003-12-31,1507.7372450844834
2004-01-01,1507.7372450844834
2004-01-02,1517.3578354234833
2004-01-05,1561.6515140803074
2004-01-06,1559.168836821714
2004-01-07,1543.3154831196025
2004-01-08,1545.0699456633167
2004-01-09,1574.9826511251679
2004-01-12,1568.6152029087857
2004-01-13,1553.619810891453
2004-01-14,1541.3905253594671
2004-01-15,1528.6527446393475
2004-01-16,1511.7505325703917
2004-01-19,1514.6623076301157
2004-01-20,1531.7985892625152
2004-01-21,1526.2012560706653
2004-01-22,1510.0218141461257
2004-01-23,1498.6119827030584
2004-01-26,1474.207556675763
2004-01-27,1490.4960868398866
2004-01-28,1468.31667490516
2004-01-29,1419.042187077159
2004-01-30,1451.113981780198
2004-02-02,1449.6473885614516
2004-02-03,1463.8993469672353
2004-02-04,1443.2626558122988
2004-02-05,1445.6362532963417
2004-02-06,1459.3339299359043
2004-02-09,1486.2940321150509
2004-02-10,1487.1233849565224
2004-02-11,1491.0629581485814
2004-02-12,1509.2692474718021
2004-02-13,1517.6289622025288
2004-02-16,1540.890960083876
2004-02-17,1590.717738004961
2004-02-18,1599.353894531197
2004-02-19,1589.314981160581
2004-02-20,1579.307780581002
2004-02-23,1597.746830064998
2004-02-24,1601.008732860516
2004-02-25,1586.9040400125475
2004-02-26,1570.9285799313027
2004-02-27,1576.0155068380832
2004-03-01,1601.3148316001857
2004-03-02,1599.2952474878105
2004-03-03,1589.2359069501229
2004-03-04,1584.1432649593128
2004-03-05,1598.8002554305228
2004-03-08,1552.5566380511207
2004-03-09,1566.2749489885412
2004-03-10,1558.8092870274497
2004-03-11,1568.6986649767464
2004-03-12,1551.8555653907395
2004-03-15,1531.8440505439955
2004-03-16,1545.2648798752364
2004-03-17,1538.6842255373633
2004-03-18,1555.5590612854626
2004-03-19,1548.4836972988498
2004-03-22,1532.6800503996642
2004-03-23,1522.3674720560118
2004-03-24,1517.9975378641657
2004-03-25,1524.9163471280006
2004-03-26,1520.4650233882967
2004-03-29,1542.986666856358
2004-03-30,1541.5253699251546
2004-03-31,1569.9682245191987
2004-04-01,1596.298933194965
2004-04-02,1589.3747469688753
2004-04-05,1607.2013653495706
2004-04-06,1612.1253551389862
2004-04-07,1608.9216669798298
2004-04-08,1612.8074629029318
2004-04-09,1612.8074629029318
2004-04-12,1604.656418315667
2004-04-13,1599.7111475828788
2004-04-14,1573.6317680931459
2004-04-15,1558.0387245496252
2004-04-16,1575.4470954818958
2004-04-19,1558.467287037661
2004-04-20,1548.471986290539
2004-04-21,1512.8640478146274
2004-04-22,1510.1662757071138
2004-04-23,1526.9247765567968
2004-04-26,1534.5656717844465
2004-04-27,1526.510449893301
2004-04-28,1487.4868761821283
2004-04-29,1474.1260831274235
2004-04-30,1468.6497576376173
2004-05-03,1452.0252157832645
2004-05-04,1467.730536736312
2004-05-05,1484.5269589195661
2004-05-06,1453.7473745074485
2004-05-07,1415.6603994325394
2004-05-10,1385.5826081787743
2004-05-11,1404.019980802277
2004-05-12,1393.783658276518
2004-05-13,1374.185125569223
2004-05-14,1395.2251503380453
2004-05-17,1374.417658031461
2004-05-18,1381.9930912553534
2004-05-19,1415.3392407357478
2004-05-20,1394.4040839957659
2004-05-21,1404.1067639738149
2004-05-24,1396.4603210668
2004-05-25,1410.9281079456762
2004-05-26,1423.499236958565
2004-05-27,1451.3708234849987
2004-05-28,1447.9015678917688
2004-05-31,1451.6153064501086
2004-06-01,1419.1714835862704
2004-06-02,1429.700708264588
2004-06-03,1418.0399594838625
2004-06-04,1413.0702258206586
2004-06-07,1423.8174536650602
2004-06-08,1429.1317004511823
2004-06-09,1418.1808451770223
2004-06-10,1414.5931446829059
2004-06-11,1423.41149043268
2004-06-14,1415.1489642171343
2004-06-15,1416.5181072707376
2004-06-16,1421.3530499155077
2004-06-17,1426.6987288108544
2004-06-18,1432.1302332335088
2004-06-21,1436.3476871116031
2004-06-22,1432.5755633920992
2004-06-23,1443.548961022569
2004-06-24,1480.799580954426
2004-06-25,1485.2156283404672
2004-06-28,1485.6418819564644
2004-06-29,1473.6127564018232
2004-06-30,1477.6953079961283
2004-07-01,1483.7896306016542
2004-07-02,1494.6621394906865
2004-07-05,1493.5550973054496
2004-07-06,1487.6731449991146
2004-07-07,1509.9927826586304
2004-07-08,1516.13417981449
2004-07-09,1512.4330539563423
2004-07-12,1521.798240581043
2004-07-13,1527.53007765457
2004-07-14,1530.9936923987627
2004-07-15,1530.9480281166282
2004-07-16,1560.7738630944248
2004-07-19,1552.0288879365785
2004-07-20,1554.6871214144971
2004-07-21,1536.1745360236293
2004-07-22,1527.7055478923492
2004-07-23,1515.807924726038
2004-07-26,1502.5450048343346
2004-07-27,1495.3934192992774
2004-07-28,1497.8455765319823
2004-07-29,1515.080777859847
2004-07-30,1518.653966474001
2004-08-02,1513.3660533268264
2004-08-03,1513.8425155145926
2004-08-04,1512.315592903686
2004-08-05,1517.3108566887795
2004-08-06,1519.966751492402
2004-08-09,1525.578036179528
2004-08-10,1531.539750852093
2004-08-11,1525.3221446247942
2004-08-12,1525.2900867177464
2004-08-13,1524.498214849287
2004-08-16,1532.4983885169215
2004-08-17,1558.5124975173808
2004-08-18,1561.6040915430951
2004-08-19,1566.748027715698
2004-08-20,1565.558192066366
2004-08-23,1568.683973950146
2004-08-24,1580.6318442793277
2004-08-25,1584.8611781248178
2004-08-26,1584.8092863058932
2004-08-27,1601.8026748318302
2004-08-30,1602.0740813670277
2004-08-31,1608.9138977712314
2004-09-01,1611.691449220411
2004-09-02,1620.9828019241443
2004-09-03,1620.7554872228864
2004-09-06,1622.9144696009014
2004-09-07,1607.7820160886874
2004-09-08,1605.989915863619
2004-09-09,1594.0166103615913
2004-09-10,1604.2667798358018
2004-09-13,1614.8846721092107
2004-09-14,1640.7485485709244
2004-09-15,1654.5227036503552
2004-09-16,1661.9310600314288
2004-09-17,1662.270014776064
2004-09-20,1673.845471529928
2004-09-21,1679.370548157114
2004-09-22,1682.3063518368656
2004-09-23,1688.5393278929505
2004-09-24,1692.2178832390452
2004-09-27,1699.8133730477803
2004-09-28,1708.982350222632
2004-09-29,1728.8814722978434
2004-09-30,1718.5872119597902
2004-10-01,1747.1704149621503
2004-10-04,1771.8130698837094
2004-10-05,1769.8116673870545
2004-10-06,1774.1726590540752
2004-10-07,1770.4827131484778
2004-10-08,1777.199374335426
2004-10-11,1781.7160308991583
2004-10-12,1767.6916920226643
2004-10-13,1746.4473766340225
2004-10-14,1720.540956071525
2004-10-15,1736.4252744657435
2004-10-18,1750.2306218560188
2004-10-19,1779.5971204822188
2004-10-20,1756.119213570364
2004-10-21,1800.7537348423011
2004-10-22,1807.1271633459014
2004-10-25,1787.8953132873874
2004-10-26,1784.5576974224168
2004-10-27,1798.1049196523163
2004-10-28,1795.5579833675579
2004-10-29,1808.8256635595246
2004-11-01,1815.2601705963223
2004-11-02,1826.5958644384036
2004-11-03,1830.199712862085
2004-11-04,1843.6769535317208
2004-11-05,1845.7578852496024
2004-11-08,1837.9813708514298
2004-11-09,1840.2536651463183
2004-11-10,1833.0451062392733
2004-11-11,1828.0789158710875
2004-11-12,1836.0393616919387
2004-11-15,1840.2223401238134
2004-11-16,1844.770469053056
2004-11-17,1857.7154662445432
2004-11-18,1854.9093559810544
2004-11-19,1864.3226758058786
2004-11-22,1844.009952631435
2004-11-23,1873.948053473777
2004-11-24,1890.2456782986362
2004-11-25,1896.8743064077646
2004-11-26,1901.1756082998697
2004-11-29,1914.1239284324563
2004-11-30,1914.4846992641858
2004-12-01,1931.6703260965314
2004-12-02,1900.1115054164118
2004-12-03,1918.1963475381453
2004-12-06,1907.4698786640652
2004-12-07,1896.1203556404325
2004-12-08,1892.4059262348374
2004-12-09,1836.7037244216197
2004-12-10,1861.9092295442351
2004-12-13,1888.1885432380957
2004-12-14,1904.3496784963552
2004-12-15,1907.5670751791672
2004-12-16,1899.443092542098
2004-12-17,1915.152045501428
2004-12-20,1947.4057845368857
2004-12-21,1945.3328732768878
2004-12-22,1950.5342833210707
2004-12-23,1951.1666684546776
2004-12-24,1949.1204071338457
2004-12-27,1953.8217990925248
2004-12-28,1949.7991660942157
2004-12-29,1955.898627900447
2004-12-30,1969.998361420635
2004-12-31,1974.1056889933022
2005-01-03,1943.351429011285
2005-01-04,1896.5034806863353
2005-01-05,1896.818798202492
2005-01-06,1855.7407142710586
2005-01-07,1869.2968670468972
2005-01-10,1882.7575126018564
2005-01-11,1852.7578268391399
2005-01-12,1865.7428666938606
2005-01-13,1863.0476124359118
2005-01-14,1861.3159393654892
2005-01-17,1848.5194783009836
2005-01-18,1808.6923575946312
2005-01-19,1825.4758342443438
2005-01-20,1841.0474525023146
2005-01-21,1852.7595423340288
2005-01-24,1855.3110193536618
2005-01-25,1839.3011688823728
2005-01-26,1862.0652607859738
2005-01-27,1870.837912400765
2005-01-28,1869.358814115916
2005-01-31,1885.4651403927514
2005-02-01,1881.2028346863003
2005-02-02,1887.6690137924863
2005-02-03,1891.9878388921181
2005-02-04,1900.8212214470625
2005-02-07,1909.7238560771152
2005-02-08,1911.6886223693248
2005-02-09,1913.6511273289352
2005-02-10,1943.83179937497
2005-02-11,1940.6044582902193
2005-02-14,1952.4486491628584
2005-02-15,1959.9838415880383
2005-02-16,1956.334265251783
2005-02-17,1965.229767858662
2005-02-18,1974.53706789664
2005-02-21,1995.708527268693
2005-02-22,2017.2275704998538
2005-02-23,2017.112678230463
2005-02-24,2028.2754408993658
2005-02-25,2014.5304568983977
2005-02-28,2036.155088645779
2005-03-01,2021.5361368571846
2005-03-02,2007.6601292391285
2005-03-03,2010.5678045046689
2005-03-04,2035.7456088704887
2005-03-07,2045.668093748384
2005-03-08,2060.2168499462973
2005-03-09,2070.292456320902
2005-03-10,2068.646704064381
2005-03-11,2061.995467403429
2005-03-14,2006.9585139211604
2005-03-15,2005.4328548612466
2005-03-16,2024.3236775457501
2005-03-17,2045.6975718579163
2005-03-18,2070.3483596411193
2005-03-21,2079.634066848728
2005-03-22,2067.7208885362243
2005-03-23,2028.5004635688217
2005-03-24,2045.4509611918315
2005-03-25,2045.4509611918315
2005-03-28,2066.222556409261
2005-03-29,2039.058696933778
2005-03-30,2058.917898200481
2005-03-31,2072.6707064351845
2005-04-01,2072.6563611546026
2005-04-04,2057.2631867150426
2005-04-05,2066.611662501746
2005-04-06,2082.553771479926
2005-04-07,2111.263765307918
2005-04-08,2114.853307040256
2005-04-11,2127.227097696229
2005-04-12,2133.2927134259926
2005-04-13,2137.0816731055593
2005-04-14,2094.4224774437184
2005-04-15,2089.2443974889293
2005-04-18,2071.890674824103
2005-04-19,2105.1147642928736
2005-04-20,2118.7282051180855
2005-04-21,2114.009971943743
2005-04-22,2118.721316936988
2005-04-25,2096.343043365184
2005-04-26,2106.9027791153603
2005-04-27,2072.343096560065
2005-04-28,2048.088849920292
2005-04-29,2065.3075156928385
2005-05-02,2071.9446741213874
2005-05-03,2085.205502875911
2005-05-04,2112.825811529023
2005-05-05,2118.354325489061
2005-05-06,2121.4999122476192
2005-05-09,2119.423319380374
2005-05-10,2093.664043928117
2005-05-11,2079.1415523635833
2005-05-12,2065.506169955192
2005-05-13,2043.6070196198516
2005-05-16,2007.7690444512284
2005-05-17,2023.6068444568705
2005-05-18,2055.5367540177804
2005-05-19,2051.6429028573148
2005-05-20,2035.1047008629664
2005-05-23,2037.1026826583748
2005-05-24,2028.1570324580089
2005-05-25,2028.2258112064387
2005-05-26,2031.756120007401
2005-05-27,2046.1333008447211
2005-05-30,2051.8386323253217
2005-05-31,2043.4277966960988
2005-06-01,2048.215228659624
2005-06-02,2079.2823564042083
2005-06-03,2081.7458588306963
2005-06-06,2075.0694489470866
2005-06-07,2071.726632494229
2005-06-08,2077.2028595575366
2005-06-09,2066.8980861838536
2005-06-10,2088.642241991163
2005-06-13,2095.240890600178
2005-06-14,2114.8566018999873
2005-06-15,2134.229208869825
2005-06-16,2166.414429776224
2005-06-17,2181.33828795144
2005-06-20,2155.2733156249187
2005-06-21,2183.2578473066246
2005-06-22,2200.828854447626
2005-06-23,2180.7685561620483
2005-06-24,2177.7766634260543
2005-06-27,2180.111371828452
2005-06-28,2187.117238213258
2005-06-29,2186.265465794845
2005-06-30,2183.8831099038284
2005-07-01,2183.1846358896596
2005-07-04,2172.6150849632572
2005-07-05,2158.7159730920657
2005-07-06,2147.1341372900315
2005-07-07,2143.265904217129
2005-07-08,2162.3306848758225
2005-07-11,2176.306995367929
2005-07-12,2187.7561162745947
2005-07-13,2193.797820286216
2005-07-14,2215.25579444736
2005-07-15,2214.2906875208
2005-07-18,2239.7465514150963
2005-07-19,2260.2759005813073
2005-07-20,2252.842923019823
2005-07-21,2283.0539936034525
2005-07-22,2311.6087368952576
2005-07-25,2319.945818367599
2005-07-26,2322.4932986567737
2005-07-27,2334.9138068024986
2005-07-28,2353.547561281933
2005-07-29,2371.990678625613
2005-08-01,2398.9071478209407
2005-08-02,2413.948690878548
2005-08-03,2407.295925259187
2005-08-04,2406.5635018819735
2005-08-05,2418.1115456449825
2005-08-08,2448.050883986623
2005-08-09,2437.8678354817557
2005-08-10,2439.449551213965
2005-08-11,2447.9768050325583
2005-08-12,2432.673890773469
2005-08-15,2440.852645193601
2005-08-16,2450.023396991161
2005-08-17,2455.3480389366255
2005-08-18,2416.650887619582
2005-08-19,2386.9002585534395
2005-08-22,2395.0222132254407
2005-08-23,2411.0637072192385
2005-08-24,2399.0857671569247
2005-08-25,2406.432028526022
2005-08-26,2403.327326897469
2005-08-29,2369.0417086301113
2005-08-30,2362.692218903294
2005-08-31,2381.386977264127
2005-09-01,2392.976948834136
2005-09-02,2403.3403540157897
2005-09-05,2384.983762795654
2005-09-06,2399.761689180689
2005-09-07,2406.0195857241733
2005-09-08,2437.285492776076
2005-09-09,2458.9155486905775
2005-09-12,2452.9018627305886
2005-09-13,2441.1579089089537
2005-09-14,2494.8061955998687
2005-09-15,2501.962017834492
2005-09-16,2525.592517089896
2005-09-19,2519.6706884571663
2005-09-20,2544.520117782707
2005-09-21,2560.122099017322
2005-09-22,2542.249069136111
2005-09-23,2538.62914962204
2005-09-26,2565.2859533790156
2005-09-27,2534.920291007019
2005-09-28,2533.2758758697546
2005-09-29,2558.23372528651
2005-09-30,2600.2255893966108
2005-10-03,2633.2428181952955
2005-10-04,2635.377233337746
2005-10-05,2596.9563943835797
2005-10-06,2586.0486478131497
2005-10-07,2575.9646867953124
2005-10-10,2578.4825221975066
2005-10-11,2594.369409907436
2005-10-12,2583.593039321092
2005-10-13,2542.8246863087033
2005-10-14,2532.1901058258854
2005-10-17,2564.4236022562086
2005-10-18,2551.5538272259587
2005-10-19,2528.0141696106293
2005-10-20,2508.0907639131037
2005-10-21,2488.1272333838106
2005-10-24,2501.523517551261
2005-10-25,2501.580713224114
2005-10-26,2495.9987375773994
2005-10-27,2407.9002453757867
2005-10-28,2391.4343068960707
2005-10-31,2415.8704370351675
2005-11-01,2418.4454768385717
2005-11-02,2452.480316731432
2005-11-03,2450.0463611461014
2005-11-04,2401.8135617771236
2005-11-07,2374.1696880927684
2005-11-08,2359.4781966905266
2005-11-09,2414.5577790261527
2005-11-10,2427.651101490642
