Date,EM EUROPE & MIDDLE EAST IMI GROWTH
2008-06-13,1167.963728522214
2008-06-16,1182.4424609516027
2008-06-17,1206.428732017621
2008-06-18,1199.5487345564648
2008-06-19,1202.1319659605756
2008-06-20,1191.0538493710967
2008-06-23,1171.5973865555889
2008-06-24,1157.1501675273053
2008-06-25,1167.7861899283553
2008-06-26,1158.8855598504567
2008-06-27,1157.9694130129626
2008-06-30,1157.360717992424
2008-07-01,1132.412834433753
2008-07-02,1125.79718873883
2008-07-03,1107.4272643281552
2008-07-04,1101.549064217383
2008-07-07,1105.73419280047
2008-07-08,1104.8726959776682
2008-07-09,1116.166518157094
2008-07-10,1109.2934048400887
2008-07-11,1097.818435550913
2008-07-14,1108.7544045825925
2008-07-15,1091.7453826794756
2008-07-16,1093.8139089627614
2008-07-17,1116.004942855227
2008-07-18,1093.491221077815
2008-07-21,1105.5500677600312
2008-07-22,1092.832767348679
2008-07-23,1086.232225929939
2008-07-24,1062.4497577048546
2008-07-25,1040.7612721641617
2008-07-28,1041.6042943308044
2008-07-29,1037.2207970470818
2008-07-30,1064.4448965357028
2008-07-31,1076.4273023622234
2008-08-01,1060.3112666698066
2008-08-04,1033.4625620375552
2008-08-05,1011.2747323845861
2008-08-06,1011.7156561808243
2008-08-07,1016.159398064461
2008-08-08,968.7669415845812
2008-08-11,994.568846461993
2008-08-12,1006.4040992053605
2008-08-13,989.0247330695269
2008-08-14,1001.8878607307623
2008-08-15,1000.1348728431954
2008-08-18,995.8188550198037
2008-08-19,957.434016544088
2008-08-20,968.814190620666
2008-08-21,969.1521320320443
2008-08-22,964.3513162060073
2008-08-25,950.4009710151829
2008-08-26,926.8775471006211
2008-08-27,928.9133203620704
2008-08-28,953.0036283500732
2008-08-29,953.6901774380675
2008-09-01,949.6951452791523
2008-09-02,957.9098373296212
2008-09-03,926.3610816363487
2008-09-04,896.9443865162943
2008-09-05,873.1935604287157
2008-09-08,891.5656786166851
2008-09-09,846.1178616302365
2008-09-10,833.8897206708046
2008-09-11,805.5129013822198
2008-09-12,835.5009395330098
2008-09-15,802.3179444159726
2008-09-16,730.1149084188409
2008-09-17,703.6105513686815
2008-09-18,716.9609440435506
2008-09-19,827.2479101456453
2008-09-22,833.4183708370921
2008-09-23,812.5023205612938
2008-09-24,821.7789644127319
2008-09-25,835.4055704157806
2008-09-26,821.1232655812279
2008-09-29,762.735765265972
2008-09-30,781.4259970804939
2008-10-01,769.4097591624198
2008-10-02,736.2111112354175
2008-10-03,713.922177298349
2008-10-06,606.9915804996331
2008-10-07,606.6704661509358
2008-10-08,565.5466574254398
2008-10-09,581.1292292012554
2008-10-10,557.1315098744998
2008-10-13,570.6433474751123
2008-10-14,611.66956133853
2008-10-15,557.5197878655259
2008-10-16,513.8112657216005
2008-10-17,496.5171348705636
2008-10-20,507.86830650363623
2008-10-21,502.03019507691675
2008-10-22,464.81517303513647
2008-10-23,449.21176124406827
2008-10-24,404.42084935932326
2008-10-27,396.23395981343623
2008-10-28,424.4658437009371
2008-10-29,471.76768557446735
2008-10-30,525.7909502355408
2008-10-31,529.4834125885258
2008-11-03,536.859255413514
2008-11-04,565.9184880905028
2008-11-05,557.7441679809598
2008-11-06,512.6322727383265
2008-11-07,518.0741973230594
2008-11-10,531.1581588309419
2008-11-11,472.69583535805305
2008-11-12,451.2320807876595
2008-11-13,446.3637539343811
2008-11-14,446.9692608481718
2008-11-17,430.11740951602354
2008-11-18,420.40892386865227
2008-11-19,407.59592063303563
2008-11-20,381.05512107067693
2008-11-21,388.59173085280366
2008-11-24,428.73455000972285
2008-11-25,443.43920019778324
2008-11-26,440.46750770778306
2008-11-27,450.38499872933437
2008-11-28,445.78654328275854
2008-12-01,426.5787160774574
2008-12-02,433.267770297838
2008-12-03,426.17242480939365
2008-12-04,433.4083347839592
2008-12-05,423.1000091615303
2008-12-08,452.6896714208691
2008-12-09,448.756246170508
2008-12-10,452.9853738104327
2008-12-11,456.95133602286506
2008-12-12,447.3763586694886
2008-12-15,453.6457498616371
2008-12-16,460.0674950379718
2008-12-17,464.73456661002734
2008-12-18,455.4064888461805
2008-12-19,444.10124194801153
2008-12-22,443.0671226328851
2008-12-23,452.0478133774056
2008-12-24,443.0294639680771
2008-12-25,438.56933042366444
2008-12-26,437.31378043935075
2008-12-29,438.7031906710273
2008-12-30,439.6613812342734
2008-12-31,438.77874148781825
2009-01-01,439.7293361401256
2009-01-02,448.1064340752601
2009-01-05,455.4122401110075
2009-01-06,463.2069074202909
2009-01-07,453.73321708044216
2009-01-08,447.8514665689372
2009-01-09,444.4345190342254
2009-01-12,437.0346065173696
2009-01-13,432.9099197026972
2009-01-14,414.9371595201622
2009-01-15,409.3109172342599
2009-01-16,411.2236600805445
2009-01-19,397.32814239056876
2009-01-20,387.6804793955633
2009-01-21,392.78439496121655
2009-01-22,385.0579738498382
2009-01-23,379.30376541524896
2009-01-26,400.2773553123908
2009-01-27,396.2690824299304
2009-01-28,404.17344647533736
2009-01-29,391.22097655315736
2009-01-30,383.4054526730161
2009-02-02,371.5850568478228
2009-02-03,372.409608705823
2009-02-04,376.3274403893093
2009-02-05,372.3605997125274
2009-02-06,383.4404673247721
2009-02-09,400.0872196266972
2009-02-10,402.52184083200586
2009-02-11,398.4351604440039
2009-02-12,388.3168783766454
2009-02-13,398.4418343715238
2009-02-16,387.4191381380505
2009-02-17,363.1059741258854
2009-02-18,361.9484213162919
2009-02-19,375.31515519645274
2009-02-20,362.7065997432597
2009-02-23,363.2803715208858
2009-02-24,364.5574759900207
2009-02-25,364.2769215680783
2009-02-26,371.26553902825594
2009-02-27,368.3305681171679
2009-03-02,353.6080380931102
2009-03-03,356.1176478502276
2009-03-04,364.79053875224804
2009-03-05,355.084891530483
2009-03-06,358.4208456284567
2009-03-09,360.14087077254027
2009-03-10,382.4538966582689
2009-03-11,379.854161618479
2009-03-12,381.2442217755645
2009-03-13,390.3177348571908
2009-03-16,397.56480005904353
2009-03-17,398.0732802226899
2009-03-18,394.90057706329986
2009-03-19,412.76708011121667
2009-03-20,411.80828662977353
2009-03-23,434.65656460430574
2009-03-24,427.1371389761663
2009-03-25,437.58698483119247
2009-03-26,440.90325873586437
2009-03-27,425.7452370586843
2009-03-30,404.9362922670446
2009-03-31,411.96998496043494
2009-04-01,421.38552411786594
2009-04-02,450.1001746404795
2009-04-03,452.18888200983747
2009-04-06,448.92329512741225
2009-04-07,446.8340673211996
2009-04-08,459.56843024667927
2009-04-09,479.0161756377228
2009-04-10,479.60923957610544
2009-04-13,478.40322166667556
2009-04-14,477.88051177520816
2009-04-15,475.00244605517395
2009-04-16,479.6272276861604
2009-04-17,477.6091990908856
2009-04-20,451.612506189401
2009-04-21,449.96296166168037
2009-04-22,461.4201259866898
2009-04-23,470.8560254646111
2009-04-24,480.2977150028603
2009-04-27,469.00748887275216
2009-04-28,463.87950273978606
2009-04-29,484.68122718374406
2009-04-30,485.620226959776
2009-05-01,488.77517758994975
2009-05-04,507.3402184308879
2009-05-05,512.8984737645412
2009-05-06,520.1201228321506
2009-05-07,524.4636967363721
2009-05-08,531.0714868954884
2009-05-11,528.6888787274759
2009-05-12,543.9524765759398
2009-05-13,520.4526167989773
2009-05-14,520.4640529148177
2009-05-15,523.2636559678183
2009-05-18,532.3008090390449
2009-05-19,546.823137887813
2009-05-20,572.4275912575683
2009-05-21,549.8899925829479
2009-05-22,564.7920007601956
2009-05-25,563.4210398682073
2009-05-26,557.3266989895536
2009-05-27,565.3508615172509
2009-05-28,569.3013904138553
2009-05-29,584.6155687075875
2009-06-01,620.1974344153191
2009-06-02,623.0955669902665
2009-06-03,586.4500198441572
2009-06-04,590.5671642458988
2009-06-05,598.2316825374118
2009-06-08,579.4347918411714
2009-06-09,588.0566197061012
2009-06-10,600.5529054745535
2009-06-11,605.6581151677561
2009-06-12,604.9777447932571
2009-06-15,578.9998042157026
2009-06-16,584.5059506774252
2009-06-17,560.1131911120808
2009-06-18,560.4607999129715
2009-06-19,561.2144242853176
2009-06-22,529.7444371654757
2009-06-23,524.2005796515548
2009-06-24,552.0554910738111
2009-06-25,542.21649215628
2009-06-26,548.8743582351362
2009-06-29,561.0405580633923
2009-06-30,554.6301021983599
2009-07-01,575.0946309983615
2009-07-02,558.6654375604927
2009-07-03,555.2090753463897
2009-07-06,536.9954804433603
2009-07-07,539.6905186080515
2009-07-08,525.9867253466476
2009-07-09,525.41557250482
2009-07-10,511.19660181638346
2009-07-13,515.1000723297756
2009-07-14,527.9568668150031
2009-07-15,555.0026523119341
2009-07-16,556.9680183663255
2009-07-17,561.5111815983836
2009-07-20,582.6183436526095
2009-07-21,588.6121870334792
2009-07-22,579.7928561746096
2009-07-23,602.0418050371685
2009-07-24,601.5540729711378
2009-07-27,611.5974262390313
2009-07-28,600.7559781203354
2009-07-29,591.0848884922056
2009-07-30,618.341923313045
2009-07-31,623.3722179383874
2009-08-03,653.0712304192524
2009-08-04,648.8517008321805
2009-08-05,640.9800331470558
2009-08-06,640.5890020562568
2009-08-07,648.4789800993074
2009-08-10,641.8799356637052
2009-08-11,622.0787116987597
2009-08-12,627.4687889238838
2009-08-13,645.9147498934691
2009-08-14,634.4103665326772
2009-08-17,605.4752731311197
2009-08-18,610.4987766009987
2009-08-19,615.4393556897941
2009-08-20,630.8155058926775
2009-08-21,650.0233890079845
2009-08-24,663.669676712897
2009-08-25,666.9500373427937
2009-08-26,651.2849443245032
2009-08-27,641.1567656134017
2009-08-28,653.5764251899889
2009-08-31,642.4212695929209
2009-09-01,643.0460084030512
2009-09-02,625.2505643586571
2009-09-03,636.1750250492938
2009-09-04,637.1004816383643
2009-09-07,648.7884442770243
2009-09-08,662.1977250687468
2009-09-09,668.2930386300252
2009-09-10,665.3370269445948
2009-09-11,678.9724363002293
2009-09-14,669.4870485059894
2009-09-15,680.4454163967287
2009-09-16,695.3959142113023
2009-09-17,698.4463558635209
2009-09-18,698.9385654962717
2009-09-21,681.8630466215683
2009-09-22,706.2611348439823
2009-09-23,707.6501077204874
2009-09-24,698.8939690034008
2009-09-25,698.3472213495071
2009-09-28,703.8557777536048
2009-09-29,703.2851651705467
2009-09-30,697.251051425144
2009-10-01,699.0566219005157
2009-10-02,685.2489515515574
2009-10-05,692.3546937087939
2009-10-06,715.4636909397215
2009-10-07,711.4123558307627
2009-10-08,730.8784023079425
2009-10-09,740.6855294728035
2009-10-12,763.7890426782727
2009-10-13,749.3463005770487
2009-10-14,771.7891617311876
2009-10-15,763.1874653628388
2009-10-16,748.750842733557
2009-10-19,769.33355459267
2009-10-20,773.8885027518502
2009-10-21,779.6452499610081
2009-10-22,772.5287524857043
2009-10-23,776.5943229010211
2009-10-26,770.5476342302915
2009-10-27,752.5505638367382
2009-10-28,719.2223815594845
2009-10-29,738.4471449820696
2009-10-30,716.4908332904553
2009-11-02,725.4041435742411
2009-11-03,702.7849169727131
2009-11-04,717.2321149358539
2009-11-05,735.0164459390455
2009-11-06,728.2694691943968
2009-11-09,761.1743734022328
2009-11-10,767.0555326491973
2009-11-11,771.5231775675928
2009-11-12,764.1100881958886
2009-11-13,761.3425330254588
2009-11-16,789.7789060552983
2009-11-17,779.8441501958941
2009-11-18,781.861593105347
2009-11-19,762.5666390937672
2009-11-20,756.1905429374359
2009-11-23,773.2697160924624
2009-11-24,762.0042852556243
2009-11-25,756.5210962951229
2009-11-26,730.9865273899749
2009-11-27,734.7607589766103
2009-11-30,738.2385916101808
2009-12-01,755.9112381117242
2009-12-02,759.9462431086331
2009-12-03,765.2839040156042
2009-12-04,774.0172272973908
2009-12-07,761.4181357241775
2009-12-08,742.3718849519743
2009-12-09,737.3076303042742
2009-12-10,742.4077472422458
2009-12-11,744.9268079299396
2009-12-14,753.2594854173385
2009-12-15,754.5190044921592
2009-12-16,772.4318624965492
2009-12-17,750.2423307763538
2009-12-18,751.1593275941298
2009-12-21,762.4730173575263
2009-12-22,761.0479026660302
2009-12-23,770.5321011922339
2009-12-24,775.3841886424663
2009-12-25,777.385212667983
2009-12-28,776.9705878195387
2009-12-29,773.2138064710223
2009-12-30,767.002064780278
2009-12-31,776.9088055926915
2010-01-01,776.9088055926915
2010-01-04,789.500597950147
2010-01-05,800.2425925115014
2010-01-06,801.5771275029144
2010-01-07,801.194373417384
2010-01-08,803.1334324688548
2010-01-11,838.451031981401
2010-01-12,825.6590136844213
2010-01-13,830.7917907359658
2010-01-14,839.2804650090571
2010-01-15,832.4914578272038
2010-01-18,841.5580533754278
2010-01-19,847.0433964633952
2010-01-20,831.5745738242732
2010-01-21,819.9410500812478
2010-01-22,804.1005919366735
2010-01-25,800.7486399448753
2010-01-26,786.0950375263719
2010-01-27,786.591450937797
2010-01-28,789.7896929605599
2010-01-29,794.384460880084
2010-02-01,796.1119863188117
2010-02-02,806.5510050244055
2010-02-03,806.316566838569
2010-02-04,777.13247306237
2010-02-05,754.0085480769147
2010-02-08,738.4507078553931
2010-02-09,750.041256417073
2010-02-10,750.0237301322557
2010-02-11,753.3325047639167
2010-02-12,747.412626996927
2010-02-15,758.2962076730958
2010-02-16,774.4036885128792
2010-02-17,775.5570032407659
2010-02-18,767.5147877922201
2010-02-19,769.1742098058382
2010-02-22,773.2771734064482
2010-02-23,766.3127726381576
2010-02-24,756.8831482835518
2010-02-25,739.9896529170934
2010-02-26,753.4835682176428
2010-03-01,768.1680374187832
2010-03-02,778.5831169264288
2010-03-03,786.9190424327012
2010-03-04,787.1170652266799
2010-03-05,803.0936499991443
2010-03-08,809.0748716210309
2010-03-09,806.4280860402009
2010-03-10,812.2069192934537
2010-03-11,809.3211159300573
2010-03-12,818.6853894605159
2010-03-15,808.5212387484124
2010-03-16,821.1397604884106
2010-03-17,827.5996753263179
2010-03-18,820.3915010023852
2010-03-19,813.1899601792666
2010-03-22,811.9994318258001
2010-03-23,815.7534043648684
2010-03-24,811.8812858693933
2010-03-25,820.6408846994318
2010-03-26,819.6416961544452
2010-03-29,829.1317616559771
2010-03-30,833.0282789872454
2010-03-31,835.0591706464621
2010-04-01,854.1200786225995
2010-04-02,855.1392586958497
2010-04-05,860.1761048617312
2010-04-06,860.8398115797156
2010-04-07,853.2586559225937
2010-04-08,845.5524121157888
2010-04-09,860.7145988103516
2010-04-12,868.7792343784681
2010-04-13,863.7145223984384
2010-04-14,882.0472189906801
2010-04-15,880.4905112059091
2010-04-16,863.5962634491001
2010-04-19,844.4812584250233
2010-04-20,854.6202101478659
2010-04-21,849.3018394754905
2010-04-22,835.6429205147235
2010-04-23,848.6580915584086
2010-04-26,855.9585084220722
2010-04-27,841.5188942529356
2010-04-28,822.1115813018
2010-04-29,837.1324771550724
2010-04-30,831.2506362675223
2010-05-03,827.4790855743648
2010-05-04,796.8666974496845
2010-05-05,770.9392618323832
2010-05-06,756.2082465400133
2010-05-07,720.2023395467701
2010-05-10,754.4028994489248
2010-05-11,762.6331957081236
2010-05-12,790.8798972192168
2010-05-13,785.7331696351495
2010-05-14,762.0827849228652
2010-05-17,758.9741519851929
2010-05-18,767.5168925831669
2010-05-19,740.4880388218805
2010-05-20,703.2729900316409
2010-05-21,709.9231665795041
2010-05-24,710.5684774083835
2010-05-25,675.274297852067
2010-05-26,708.6761948896018
2010-05-27,726.6520320934812
2010-05-28,736.1043484752489
2010-05-31,737.0094945146187
2010-06-01,730.3762712841169
2010-06-02,733.9323903468604
2010-06-03,736.5497254110868
2010-06-04,710.7385650605098
2010-06-07,697.4846241886873
2010-06-08,691.5045190235618
2010-06-09,704.0183711294655
2010-06-10,715.7694059344307
2010-06-11,713.098377628217
2010-06-14,720.1681029052679
2010-06-15,738.3473883962874
2010-06-16,739.4538143078864
2010-06-17,742.3104779832481
2010-06-18,747.3367079604793
2010-06-21,768.6493388555726
2010-06-22,756.4637339858742
2010-06-23,740.4746707273705
2010-06-24,730.9027592743406
2010-06-25,719.3928994175001
2010-06-28,729.3218249223564
2010-06-29,701.8132529467927
2010-06-30,699.7874263305043
2010-07-01,685.6595627491218
2010-07-02,705.6877175767545
2010-07-05,706.3127449837114
2010-07-06,728.5465996600287
2010-07-07,730.1193748632696
2010-07-08,733.9170483156946
2010-07-09,736.4826011870671
2010-07-12,745.6738735952642
2010-07-13,759.8602686104209
2010-07-14,761.4810346456908
2010-07-15,760.9381190420785
2010-07-16,753.4483798250075
2010-07-19,755.342662646091
2010-07-20,751.8181222558939
2010-07-21,767.3518335253281
2010-07-22,784.4674388768367
2010-07-23,779.3942209999891
2010-07-26,792.0602695276278
2010-07-27,797.3893355742126
2010-07-28,792.2935560183695
2010-07-29,802.5613439556282
2010-07-30,789.3535983243885
2010-08-02,821.301417946949
2010-08-03,817.0856662662221
2010-08-04,819.5397555292278
2010-08-05,814.4262732454908
2010-08-06,814.9469906551733
2010-08-09,818.6425981419104
2010-08-10,801.7980124070542
2010-08-11,778.9514984955861
2010-08-12,776.4677504175803
2010-08-13,773.8466276400364
2010-08-16,783.9570396329038
2010-08-17,795.0686576189632
2010-08-18,793.3913345723404
2010-08-19,785.6309264548196
2010-08-20,772.5597004742813
2010-08-23,770.8495658529979
2010-08-24,753.8713747504863
2010-08-25,742.5068831111597
2010-08-26,760.490523964589
2010-08-27,765.68762688004
2010-08-30,765.9205929406061
2010-08-31,768.7259886564054
2010-09-01,786.3205836034645
2010-09-02,791.1510754601368
2010-09-03,797.3016023930398
2010-09-06,798.4463465194337
2010-09-07,785.4182713514157
2010-09-08,798.2329561113081
2010-09-09,802.9241528020958
2010-09-10,802.1431358763467
2010-09-13,820.0484502097615
2010-09-14,816.8297144492981
2010-09-15,814.9492421476701
2010-09-16,807.9059384851238
2010-09-17,810.2299971498616
2010-09-20,816.8100803340512
2010-09-21,820.7415232242193
2010-09-22,824.8184701410748
2010-09-23,819.9171715497337
2010-09-24,831.4618744665831
2010-09-27,832.7061665389015
2010-09-28,834.3216229199253
2010-09-29,839.4318074550678
2010-09-30,850.5399946692091
2010-10-01,859.6138950686384
2010-10-04,863.6210987484839
2010-10-05,882.1842678046041
2010-10-06,890.0520614830374
2010-10-07,888.0331376487824
2010-10-08,885.9305235666357
2010-10-11,898.3692002256917
2010-10-12,890.4255510820433
2010-10-13,906.0883585492664
2010-10-14,905.6087352949373
2010-10-15,901.8005336506315
2010-10-18,907.3861205909055
2010-10-19,889.6536819184528
2010-10-20,895.2063512730494
2010-10-21,917.7888857734605
2010-10-22,916.8853930568744
2010-10-25,925.3600688345396
2010-10-26,916.1614990697227
2010-10-27,896.0643469076157
2010-10-28,903.8068773759054
2010-10-29,906.8760026396163
2010-11-01,911.9013603565732
2010-11-02,918.2922760432214
2010-11-03,919.0587215036869
2010-11-04,938.0735197153315
2010-11-05,934.0371955099611
2010-11-08,937.1407783779116
2010-11-09,954.4157458413366
2010-11-10,933.6059426147643
2010-11-11,923.4470814792186
2010-11-12,918.8120402186272
2010-11-15,916.4163498282943
2010-11-16,894.774426314795
2010-11-17,893.7721888650514
2010-11-18,909.8314081550046
2010-11-19,909.6740870198843
2010-11-22,899.520196320997
2010-11-23,881.2904668682412
2010-11-24,895.7842497026145
2010-11-25,900.3848773191304
2010-11-26,883.3424869032605
2010-11-29,867.2209360597992
2010-11-30,873.5574392852891
2010-12-01,892.86344868906
2010-12-02,913.8353723702656
2010-12-03,927.8848077003387
2010-12-06,932.8753595850284
2010-12-07,944.2687138604408
2010-12-08,926.3106426196634
2010-12-09,920.932902666663
2010-12-10,918.9902909255543
