Date,EM EASTERN EUROPE IMI GROWTH
1997-04-01,232.8816150287838
1997-04-02,230.1147034228971
1997-04-03,229.37551981737383
1997-04-04,229.40112690210987
1997-04-07,226.1895581902886
1997-04-08,225.66497059921437
1997-04-09,228.40971212535436
1997-04-10,228.62298751143587
1997-04-11,226.88535216865463
1997-04-14,223.53038407836996
1997-04-15,221.6981549337834
1997-04-16,226.28459626477843
1997-04-17,226.54655406037534
1997-04-18,224.66999071592804
1997-04-21,226.26802580857432
1997-04-22,225.59774177316027
1997-04-23,226.96852328488876
1997-04-24,225.7219695232222
1997-04-25,223.16402302626335
1997-04-28,220.07648917488729
1997-04-29,222.12779197657142
1997-04-30,221.3297774914891
1997-05-01,222.16921845813422
1997-05-02,221.76247630377355
1997-05-05,219.17030529954738
1997-05-06,217.77447839415328
1997-05-07,219.83976074114713
1997-05-08,219.96409527656118
1997-05-09,220.6237047229156
1997-05-12,220.96858058102444
1997-05-13,222.56301518520343
1997-05-14,220.98066452320342
1997-05-15,220.23373235030584
1997-05-16,220.9629502943868
1997-05-19,219.08985538036305
1997-05-20,218.22509237629822
1997-05-21,212.63917373147262
1997-05-22,209.48535216094012
1997-05-23,214.91019173055716
1997-05-26,212.26857976519287
1997-05-27,206.27395735942548
1997-05-28,207.66145033316377
1997-05-29,208.5409974049869
1997-05-30,207.88794856135448
1997-06-02,207.12223562404733
1997-06-03,208.28923284399232
1997-06-04,209.56388013179014
1997-06-05,207.82668849983511
1997-06-06,209.35931758691487
1997-06-09,213.4738524176964
1997-06-10,215.25943511013784
1997-06-11,215.14492289522826
1997-06-12,215.3187454931252
1997-06-13,213.45181031614075
1997-06-16,214.6091063605881
1997-06-17,213.8893459521915
1997-06-18,215.1950722112114
1997-06-19,217.00770124956097
1997-06-20,217.07883155574356
1997-06-23,217.26692512547896
1997-06-24,217.21163838858178
1997-06-25,218.92582675378208
1997-06-26,216.26965436565504
1997-06-27,214.0244472361094
1997-06-30,213.29382556836865
1997-07-01,214.67623358275358
1997-07-02,214.98640515484104
1997-07-03,218.48745870759868
1997-07-04,222.5466103065058
1997-07-07,224.10981080519332
1997-07-08,221.7132911870869
1997-07-09,222.23319660653223
1997-07-10,218.8621150381644
1997-07-11,214.8447949874792
1997-07-14,211.62890021130747
1997-07-15,210.3766268721571
1997-07-16,210.54307465597935
1997-07-17,211.70406333059464
1997-07-18,211.0528578201974
1997-07-21,209.89355276321177
1997-07-22,210.2219656122035
1997-07-23,212.356162764886
1997-07-24,212.113254850695
1997-07-25,212.76145638524991
1997-07-28,211.29513299580134
1997-07-29,214.53218109022401
1997-07-30,216.8552689342368
1997-07-31,217.64158201977415
1997-08-01,216.6707746711767
1997-08-04,219.43179664507062
1997-08-05,222.03063683131674
1997-08-06,227.45920527984416
1997-08-07,230.32893313283566
1997-08-08,233.74727245359946
1997-08-11,232.53898310566308
1997-08-12,233.55394321168166
1997-08-13,236.40895364329836
1997-08-14,232.34868491998742
1997-08-15,233.51851397551658
1997-08-18,229.13928016452653
1997-08-19,230.63064646085934
1997-08-20,229.3557782686164
1997-08-21,233.00016887864894
1997-08-22,234.97625106979675
1997-08-25,234.4595200072632
1997-08-26,235.82099247082124
1997-08-27,233.48581213066473
1997-08-28,235.2997648919912
1997-08-29,230.79198197575624
1997-09-01,226.68243130778063
1997-09-02,226.15410190784382
1997-09-03,232.14835862641385
1997-09-04,230.80199299762458
1997-09-05,231.63606394835892
1997-09-08,232.65799438124475
1997-09-09,234.7573937564032
1997-09-10,237.0257972640635
1997-09-11,237.45310391146938
1997-09-12,239.32540875591107
1997-09-15,239.32798811984497
1997-09-16,240.4637798393405
1997-09-17,241.75021983044303
1997-09-18,239.68653024520844
1997-09-19,240.0725517753286
1997-09-22,237.78906754260169
1997-09-23,236.68256713129634
1997-09-24,239.78952515384034
1997-09-25,237.727080503501
1997-09-26,236.8095562835493
1997-09-29,238.2948006360855
1997-09-30,237.34642336111244
1997-10-01,235.12355180770706
1997-10-02,235.76234433806727
1997-10-03,237.17571902073914
1997-10-06,235.98702475457858
1997-10-07,237.1371190191983
1997-10-08,236.70481602562126
1997-10-09,238.95874120733697
1997-10-10,237.60165059536047
1997-10-13,237.10741536090052
1997-10-14,238.966545625459
1997-10-15,241.7951669112464
1997-10-16,242.87143999641427
1997-10-17,237.95733390459506
1997-10-20,237.83592060773645
1997-10-21,236.19048756531308
1997-10-22,237.81613438879484
1997-10-23,235.46356982585053
1997-10-24,231.89537797482987
1997-10-27,226.9342821010736
1997-10-28,212.55226842093066
1997-10-29,220.70128564559383
1997-10-30,214.3104549801729
1997-10-31,214.7982238807027
1997-11-03,219.02454962190052
1997-11-04,222.47609677308014
1997-11-05,223.3048785786268
1997-11-06,224.4096647196725
1997-11-07,220.79802817386582
1997-11-10,217.45166892984594
1997-11-11,213.92379584959417
1997-11-12,207.6334017526427
1997-11-13,198.59744537538106
1997-11-14,200.75004796180772
1997-11-17,206.8639429198609
1997-11-18,209.09154933704704
1997-11-19,206.29812275285946
1997-11-20,208.8216006375949
1997-11-21,211.22256833384577
1997-11-24,208.23858000857024
1997-11-25,204.4737166027656
1997-11-26,203.7732552756093
1997-11-27,203.97009477335124
1997-11-28,204.74219434262457
1997-12-01,200.50692316903314
1997-12-02,203.65636106592942
1997-12-03,207.07406497816712
1997-12-04,218.61790080124953
1997-12-05,221.9307628700152
1997-12-08,230.63394248086973
1997-12-09,230.8038063933465
1997-12-10,223.71837080845492
1997-12-11,215.40801961695084
1997-12-12,216.13795264830705
1997-12-15,225.99341153919568
1997-12-16,227.18533523193526
1997-12-17,230.19281231501944
1997-12-18,228.99071435373585
1997-12-19,219.41967001755927
1997-12-22,225.21704630782506
1997-12-23,226.7750419797439
1997-12-24,227.4905789112807
1997-12-25,227.4905789112807
1997-12-26,228.80287080494676
1997-12-29,235.43366715207546
1997-12-30,238.2044174392476
1997-12-31,238.92925234530966
1998-01-01,238.92925234530966
1998-01-02,238.55575325746432
1998-01-05,241.22125746340913
1998-01-06,238.55140959115144
1998-01-07,239.03801506409636
1998-01-08,228.21623873674778
1998-01-09,222.81503245749278
1998-01-12,199.1995155950866
1998-01-13,208.95924434833472
1998-01-14,207.42114742526243
1998-01-15,202.42236112881335
1998-01-16,205.98975697266334
1998-01-19,209.79376507841565
1998-01-20,208.79483617475236
1998-01-21,204.87041179328654
1998-01-22,196.80516728479614
1998-01-23,191.48428820417965
1998-01-26,186.37234770891303
1998-01-27,187.77611519469633
1998-01-28,183.81139894386476
1998-01-29,180.42325202039981
1998-01-30,185.32723350401346
1998-02-02,197.00526781399674
1998-02-03,194.55705144692553
1998-02-04,189.7382480823554
1998-02-05,199.39615552741563
1998-02-06,201.37646356210024
1998-02-09,201.96453742702866
1998-02-10,201.51263691250077
1998-02-11,202.8710468683549
1998-02-12,198.06326059309825
1998-02-13,198.22457804396515
1998-02-16,198.2490539571251
1998-02-17,201.87600452183565
1998-02-18,199.10640222066849
1998-02-19,202.02129641813258
1998-02-20,202.00219723876918
1998-02-23,205.21734931815612
1998-02-24,203.1476241879077
1998-02-25,203.59737065822128
1998-02-26,204.1644494817876
1998-02-27,204.6362865800494
1998-03-02,209.36018831865584
1998-03-03,207.22993814615322
1998-03-04,210.6285730354404
1998-03-05,206.2045707284563
1998-03-06,211.39689876750816
1998-03-09,212.30295601594074
1998-03-10,216.7162693918672
1998-03-11,216.41191619070054
1998-03-12,212.96315914691962
1998-03-13,213.10903295992296
1998-03-16,213.02222952722246
1998-03-17,208.18853445798206
1998-03-18,202.80861113518222
1998-03-19,206.67558950319295
1998-03-20,210.205350188835
1998-03-23,213.9639912987972
1998-03-24,215.42479657466413
1998-03-25,215.1702391448798
1998-03-26,212.93187083099622
1998-03-27,214.15503386250685
1998-03-30,209.20061360945442
1998-03-31,207.16232501104793
1998-04-01,207.50333826199704
1998-04-02,208.42265680868513
1998-04-03,207.13261857060792
1998-04-06,206.64053911245293
1998-04-07,206.15812724943677
1998-04-08,205.97200846833618
1998-04-09,203.12767314296343
1998-04-10,205.0821159598281
1998-04-13,204.43666830231936
1998-04-14,205.58326555520532
1998-04-15,206.72518424565894
1998-04-16,207.7146839722622
1998-04-17,204.80651910525478
1998-04-20,205.84960384993042
1998-04-21,204.2847968330513
1998-04-22,206.5899390563173
1998-04-23,207.45130239063943
1998-04-24,207.29172154904685
1998-04-27,201.07118502701812
1998-04-28,199.14235312168455
1998-04-29,200.39517649715214
1998-04-30,203.60180933946035
1998-05-01,204.15214972380724
1998-05-04,206.115047551863
1998-05-05,206.96050109136266
1998-05-06,204.1915152317823
1998-05-07,201.40943630565266
1998-05-08,201.86566508622153
1998-05-11,200.87291646833393
1998-05-12,194.51481682641352
1998-05-13,190.37651967139288
1998-05-14,185.2047228526562
1998-05-15,187.41362775373176
1998-05-18,173.96139327989187
1998-05-19,175.52989008206495
1998-05-20,175.80779747104685
1998-05-21,176.65622356972366
1998-05-22,171.91858181505359
1998-05-25,164.3746149133547
1998-05-26,161.93569644111838
1998-05-27,155.8395743230118
1998-05-28,159.74207642168182
1998-05-29,158.30060956940684
1998-06-01,149.60724946079307
1998-06-02,158.2591802573668
1998-06-03,166.46463778090222
1998-06-04,167.95130136291667
1998-06-05,167.44161520675783
1998-06-08,167.31387260951894
1998-06-09,161.72276931630054
1998-06-10,157.1618604540167
1998-06-11,154.72032202161066
1998-06-12,154.69603919051497
1998-06-15,146.70898204631993
1998-06-16,148.41675612210423
1998-06-17,155.6367866766487
1998-06-18,154.61067159632063
1998-06-19,153.3551916651038
1998-06-22,151.71152293916026
1998-06-23,155.10708337538793
1998-06-24,157.35364526869338
1998-06-25,155.93159297638655
1998-06-26,150.7986748389875
1998-06-29,146.7575936008318
1998-06-30,148.19664312757598
1998-07-01,147.83798911979406
1998-07-02,148.39475421611206
1998-07-03,152.87639157974434
1998-07-06,151.33414867470108
1998-07-07,147.3208000328347
1998-07-08,144.72885383398534
1998-07-09,143.95562774739665
1998-07-10,147.8362816514623
1998-07-13,152.67475066085973
1998-07-14,165.47271222951522
1998-07-15,166.80792332330407
1998-07-16,162.75864419114717
1998-07-17,169.6647413246425
1998-07-20,170.04239538018882
1998-07-21,167.86995312019883
1998-07-22,162.57922292631778
1998-07-23,158.50701417604006
1998-07-24,157.63173449126734
1998-07-27,152.0456603000033
1998-07-28,152.2100427138381
1998-07-29,152.93342271559024
1998-07-30,156.26846616849593
1998-07-31,155.5655831366847
1998-08-03,151.85832075075257
1998-08-04,150.21975397754426
1998-08-05,147.59791095675155
1998-08-06,145.69456786375613
1998-08-07,143.84985299088493
1998-08-10,137.55257812164032
1998-08-11,129.21725567799947
1998-08-12,128.08529230495446
1998-08-13,123.15261409617796
1998-08-14,129.28758817969802
1998-08-17,126.07496651290114
1998-08-18,120.48612083761888
1998-08-19,118.24566804668963
1998-08-20,114.81669618069131
1998-08-21,112.346150317904
1998-08-24,113.2142205131091
1998-08-25,113.65539751958656
1998-08-26,106.89884556965461
1998-08-27,94.32419302284633
1998-08-28,91.2433022644525
1998-08-31,90.69301989850453
1998-09-01,91.94838540441374
1998-09-02,95.08224618489425
1998-09-03,93.56157446005744
1998-09-04,93.60994857885368
1998-09-07,96.77760505220598
1998-09-08,99.07562279251883
1998-09-09,99.04671227058952
1998-09-10,98.6512625153375
1998-09-11,94.217551339574
1998-09-14,97.37707784210988
1998-09-15,98.79303546105422
1998-09-16,97.73218988063293
1998-09-17,92.53197731694954
1998-09-18,92.14577113695445
1998-09-21,84.87047375814417
1998-09-22,91.23712958739536
1998-09-23,92.64415852053975
1998-09-24,97.1622463025773
1998-09-25,94.19717362646368
1998-09-28,95.40164970347557
1998-09-29,95.35526802017964
1998-09-30,91.59847453413822
1998-10-01,81.98234757564364
1998-10-02,79.28304089984258
1998-10-05,79.44699981261955
1998-10-06,80.09128518322696
1998-10-07,82.41722563037406
1998-10-08,79.44715548437973
1998-10-09,80.27511456488443
1998-10-12,83.22014609817667
1998-10-13,85.87989716381291
1998-10-14,87.8567974823081
1998-10-15,90.80502280349356
1998-10-16,96.31074320279487
1998-10-19,97.00566861053406
1998-10-20,99.06918595350524
1998-10-21,100.4359481178062
1998-10-22,101.74767851107322
1998-10-23,98.67071176648437
1998-10-26,100.86579491342812
1998-10-27,100.09168495676208
1998-10-28,97.3572462006915
1998-10-29,98.45899710016946
1998-10-30,101.1770513020333
1998-11-02,106.35519992032613
1998-11-03,106.26854329921066
1998-11-04,106.30300113782444
1998-11-05,105.70174106609689
1998-11-06,108.76688404456831
1998-11-09,107.61927090743777
1998-11-10,105.9754558775518
1998-11-11,103.10144656714641
1998-11-12,100.00466140858457
1998-11-13,100.17309884090189
1998-11-16,103.77551023818043
1998-11-17,103.80969317546648
1998-11-18,102.61456881115856
1998-11-19,102.78756409031656
1998-11-20,104.20603624520793
1998-11-23,107.20647690365625
1998-11-24,106.3240288788139
1998-11-25,104.88633783487546
1998-11-26,105.41241579636284
1998-11-27,104.40689674901789
1998-11-30,102.66277785026482
1998-12-01,98.45754237256418
1998-12-02,97.79181573757882
1998-12-03,95.86699943487231
1998-12-04,96.13858754797346
1998-12-07,97.72709838730324
1998-12-08,96.83319662575502
1998-12-09,97.01964152490305
1998-12-10,99.02505214107445
1998-12-11,97.02628187958508
1998-12-14,96.85516711726181
1998-12-15,96.66026677115889
1998-12-16,98.58475182401008
1998-12-17,98.26666117052372
1998-12-18,98.22541000523373
1998-12-21,99.48751035490692
1998-12-22,100.11770352276402
1998-12-23,101.15979080679034
1998-12-24,101.14559364076486
1998-12-25,100.90640181622722
1998-12-28,101.46428032611693
1998-12-29,102.31464429452984
1998-12-30,101.37159981989291
1998-12-31,101.26844863535311
1999-01-01,101.26844863535311
1999-01-04,103.51441271324975
1999-01-05,105.57664574631454
1999-01-06,108.0077433909705
1999-01-07,112.3599255810724
1999-01-08,112.62638326602372
1999-01-11,111.93126940805959
1999-01-12,109.41437042108855
1999-01-13,101.74219580842986
1999-01-14,100.3165805999277
1999-01-15,97.94703307248872
1999-01-18,104.3095855784332
1999-01-19,105.99481230206675
1999-01-20,108.41336276256325
1999-01-21,110.08303540724866
1999-01-22,104.8954436921349
1999-01-25,102.72064215135526
1999-01-26,107.12327753217942
1999-01-27,107.92111459587161
1999-01-28,106.30292437136632
1999-01-29,108.04708634893284
1999-02-01,107.82917487624945
1999-02-02,106.42191585683035
1999-02-03,106.11593839570475
1999-02-04,107.67147938285075
1999-02-05,105.24497647532831
1999-02-08,104.22288616508213
1999-02-09,104.8173876161239
1999-02-10,105.48887586919602
1999-02-11,106.96261994445928
1999-02-12,107.46946209472218
1999-02-15,104.79625207133277
1999-02-16,105.19016724633389
1999-02-17,104.1125767214077
1999-02-18,103.31040892634907
1999-02-19,102.49541921273229
1999-02-22,102.26447387163486
1999-02-23,100.50701442011018
1999-02-24,99.9242120660977
1999-02-25,97.09553327381511
1999-02-26,96.57502392601496
1999-03-01,98.97734349885961
1999-03-02,98.84574965981196
1999-03-03,97.33253107442744
1999-03-04,95.30622756301234
1999-03-05,96.86432907108806
1999-03-08,99.81345625182831
1999-03-09,102.1999444960941
1999-03-10,103.57362286114659
1999-03-11,105.55952198109131
1999-03-12,107.1948703744499
1999-03-15,106.57304191153769
1999-03-16,107.4302814298241
1999-03-17,108.66694395461447
1999-03-18,108.08084515092065
1999-03-19,109.44999499453137
1999-03-22,107.71149898024437
1999-03-23,105.72309992185056
1999-03-24,101.1213113447557
1999-03-25,104.90189045783355
1999-03-26,103.71430143038813
1999-03-29,103.5973167183875
1999-03-30,104.96201244049055
1999-03-31,105.51416878080472
1999-04-01,105.65639136254666
1999-04-02,106.44124865392966
1999-04-05,106.07995712729921
1999-04-06,106.43663078701849
1999-04-07,107.21267975339984
1999-04-08,107.06112737119906
1999-04-09,106.04594060305367
1999-04-12,105.41190213478525
1999-04-13,105.98140971544952
1999-04-14,108.05904632864879
1999-04-15,107.11880474373143
1999-04-16,108.78152717676942
1999-04-19,110.92225663203585
1999-04-20,111.5531900281462
1999-04-21,111.06502814519516
1999-04-22,113.20666482178869
1999-04-23,114.9307750756737
1999-04-26,115.08002719454363
1999-04-27,115.42708202053196
1999-04-28,113.63056949240685
1999-04-29,113.32012251551168
1999-04-30,117.40162766783669
1999-05-03,118.20724304216994
1999-05-04,120.86149897250851
1999-05-05,124.90230197686577
1999-05-06,127.1779991224607
1999-05-07,125.18310250407607
1999-05-10,124.89842287256684
1999-05-11,123.8060825541766
1999-05-12,116.26105793523777
1999-05-13,118.23664038241863
1999-05-14,118.73121733468433
1999-05-17,122.02015285503884
1999-05-18,126.20236039608803
1999-05-19,126.3676390691981
1999-05-20,125.52911952282717
1999-05-21,127.21561655599687
1999-05-24,128.60807996227928
1999-05-25,126.01666902117688
1999-05-26,125.84105688256498
1999-05-27,124.7598283979451
1999-05-28,123.10422663231893
1999-05-31,124.21078543609548
1999-06-01,124.16336636314676
1999-06-02,121.74020599082596
1999-06-03,123.27136372365612
1999-06-04,123.22368849232208
1999-06-07,123.43090973398616
1999-06-08,124.43639184915719
1999-06-09,124.76520341291275
1999-06-10,126.55656762978704
1999-06-11,127.97393347729407
1999-06-14,129.33214909416196
1999-06-15,129.314246376514
1999-06-16,130.33273003976387
1999-06-17,131.55846556822317
1999-06-18,132.2674388682289
1999-06-21,133.2499958260523
1999-06-22,133.42658776443668
1999-06-23,131.55795816060765
1999-06-24,133.0860335041165
1999-06-25,132.86941742620954
1999-06-28,132.17373203647293
1999-06-29,131.77440691182733
1999-06-30,132.06471829284484
1999-07-01,134.302328569298
1999-07-02,133.9216975043473
1999-07-05,135.25491299424996
1999-07-06,137.77730670931095
1999-07-07,137.81121431845057
1999-07-08,138.4352452104509
1999-07-09,138.96393811852377
1999-07-12,139.11309489826823
1999-07-13,134.86089431375862
1999-07-14,136.9587080364892
1999-07-15,138.9344982133706
1999-07-16,137.4353713689947
1999-07-19,135.89379058452639
1999-07-20,135.66976722929806
1999-07-21,133.64758402744542
1999-07-22,133.9187740709825
1999-07-23,133.88650134010598
1999-07-26,135.18439437822724
1999-07-27,133.5373392538439
1999-07-28,134.55267052879864
1999-07-29,131.4012319836237
1999-07-30,132.34287239263617
1999-08-02,130.6314206216761
1999-08-03,130.22246723840541
1999-08-04,129.56674521091082
1999-08-05,127.16209193520925
1999-08-06,127.74009197760695
1999-08-09,126.32807215094195
1999-08-10,125.11908962762558
1999-08-11,124.25778267179908
1999-08-12,125.71809152354007
1999-08-13,125.25337036347058
1999-08-16,125.59128171049245
1999-08-17,124.70659779480923
1999-08-18,124.56702221554728
1999-08-19,125.69009005700731
1999-08-20,125.71529147790943
1999-08-23,128.991360801173
1999-08-24,128.42924122299522
1999-08-25,129.3634195364369
1999-08-26,128.70239088939385
1999-08-27,126.95203317692196
1999-08-30,125.57586253254213
1999-08-31,124.9935099005031
1999-09-01,125.27516281472892
1999-09-02,123.35154780048609
1999-09-03,123.70863372589459
1999-09-06,124.42864098303498
1999-09-07,122.69601634239143
1999-09-08,121.09691793964097
1999-09-09,120.36651523618852
1999-09-10,121.11214432304538
1999-09-13,118.29224317220077
1999-09-14,117.5406689983146
1999-09-15,114.92951179656158
1999-09-16,111.64641533861493
1999-09-17,111.85266567350237
1999-09-20,111.51346572391283
1999-09-21,109.212463017676
1999-09-22,108.98468043695384
1999-09-23,110.16117396646452
1999-09-24,108.39910454287289
1999-09-27,109.7877956686867
1999-09-28,109.33051253815727
1999-09-29,108.79806169552702
1999-09-30,107.81404211435876
1999-10-01,107.96478552996983
1999-10-04,108.7536600882397
1999-10-05,109.36987751705526
1999-10-06,109.92482220510261
1999-10-07,110.51037760716085
1999-10-08,111.29069848023816
1999-10-11,112.9078956624905
1999-10-12,111.83186730539082
1999-10-13,110.34259495606048
1999-10-14,111.7681179442896
1999-10-15,109.69828848353305
1999-10-18,107.59550359877582
1999-10-19,109.0425127866361
1999-10-20,111.20665710332611
1999-10-21,111.18354335072044
1999-10-22,114.07333751418835
1999-10-25,113.59241479585076
1999-10-26,112.87326100186904
1999-10-27,111.97182707322253
1999-10-28,111.95573789728266
1999-10-29,113.28172862194293
1999-11-01,112.38978472131771
1999-11-02,112.57040378512423
1999-11-03,112.64245941618636
1999-11-04,113.43406906552218
1999-11-05,112.6700595682652
1999-11-08,112.53963678476848
1999-11-09,114.46251608010421
1999-11-10,115.68136565962274
1999-11-11,116.4401320290644
1999-11-12,115.29585197034937
1999-11-15,116.07621964063169
1999-11-16,118.15228707000098
1999-11-17,119.57410629339405
1999-11-18,119.04356979268204
1999-11-19,121.37844787761424
1999-11-22,122.37332042400094
1999-11-23,122.80289736625342
1999-11-24,119.69146667604495
1999-11-25,120.6906726068817
1999-11-26,120.31522031143474
1999-11-29,117.8281559583789
1999-11-30,116.77773071753585
1999-12-01,118.36661348333571
1999-12-02,119.666585782391
1999-12-03,120.32731520262888
1999-12-06,122.60335305887347
1999-12-07,121.89606083046911
1999-12-08,122.37858192290143
1999-12-09,124.43914262390896
1999-12-10,125.94852559163968
1999-12-13,123.73561033700197
1999-12-14,123.61212945684028
1999-12-15,126.43859127447845
1999-12-16,126.79430984027755
1999-12-17,127.80616595591164
1999-12-20,132.59967234275805
1999-12-21,134.78710335946192
1999-12-22,135.28315725817617
1999-12-23,135.536860207717
1999-12-24,136.68988056201704
1999-12-27,140.32563893535303
1999-12-28,139.91325588393173
1999-12-29,137.04448077445417
1999-12-30,137.90020323743752
1999-12-31,145.84063814304503
2000-01-03,148.34637693189396
2000-01-04,148.19897094588222
2000-01-05,144.7967566189397
2000-01-06,148.3271869605617
2000-01-07,151.85358390087504
2000-01-10,158.3748280710647
2000-01-11,155.60283821425307
2000-01-12,155.24173800881988
2000-01-13,160.70377687470443
2000-01-14,164.30992850411084
2000-01-17,163.64045751098055
2000-01-18,162.89250668060836
2000-01-19,158.9016237338267
2000-01-20,162.56339332006377
2000-01-21,163.63956589444058
2000-01-24,161.30885400115423
2000-01-25,156.22490370945036
2000-01-26,156.83992076479345
2000-01-27,159.8202810866786
2000-01-28,158.10658158360732
2000-01-31,154.84093460095795
2000-02-01,155.20616911702726
2000-02-02,156.10333193531585
2000-02-03,159.96874955968642
2000-02-04,163.5420495355676
2000-02-07,162.9852593124393
2000-02-08,168.428464254192
2000-02-09,172.97485402794675
2000-02-10,171.1174747178171
2000-02-11,173.97628521711624
2000-02-14,170.8863958217129
2000-02-15,172.35225145437724
2000-02-16,174.95155806737125
2000-02-17,175.03646678393127
2000-02-18,176.75503854369168
2000-02-21,175.55746099053633
2000-02-22,179.17472942079803
2000-02-23,184.62090908137543
2000-02-24,186.52993153670693
2000-02-25,182.73503909106287
2000-02-28,175.10060371951528
2000-02-29,177.84035666601693
2000-03-01,182.82109101576035
2000-03-02,181.6317479554724
2000-03-03,184.6221830868623
2000-03-06,186.67654230434817
2000-03-07,187.07486169749825
2000-03-08,185.87592820411257
2000-03-09,192.97593480256805
2000-03-10,198.84968338477458
2000-03-13,192.44315985673086
2000-03-14,194.27962074842458
2000-03-15,194.17691331107736
2000-03-16,192.57206777547862
2000-03-17,193.63822140459874
2000-03-20,192.62258715247737
2000-03-21,190.72117015158275
2000-03-22,192.52328152289448
2000-03-23,196.9110096273345
2000-03-24,205.87400261962924
2000-03-27,206.0180611836514
2000-03-28,201.5937491309205
2000-03-29,198.6163239189601
2000-03-30,189.6386948434105
2000-03-31,192.04627405815953
2000-04-03,189.82553771314525
2000-04-04,185.70022024347193
2000-04-05,180.554046562386
2000-04-06,184.83759306929898
2000-04-07,187.19630419025935
2000-04-10,190.62901239515884
2000-04-11,183.5618956439572
2000-04-12,182.67549843963127
2000-04-13,178.77332508257723
2000-04-14,175.29519587662136
2000-04-17,162.16492755294317
2000-04-18,163.53986254549983
2000-04-19,162.41112638197043
2000-04-20,161.58639266557824
2000-04-21,161.8972418331417
2000-04-24,159.9810652993094
2000-04-25,160.1084068165741
2000-04-26,163.6152712496784
2000-04-27,161.18838231504986
2000-04-28,165.309632347429
2000-05-01,165.21695581854934
2000-05-02,167.38677580742376
2000-05-03,165.0027986282588
2000-05-04,164.68434584196592
2000-05-05,162.77949730015254
2000-05-08,164.33108563342108
2000-05-09,164.70960818390947
2000-05-10,163.11572929907865
2000-05-11,162.84455263464497
2000-05-12,163.77458937871293
2000-05-15,163.96029780775964
2000-05-16,167.91208187154658
2000-05-17,164.6568163620366
2000-05-18,162.6816296440802
2000-05-19,154.56742813000722
2000-05-22,151.94678221703506
2000-05-23,149.7110382189229
2000-05-24,146.40121315534205
2000-05-25,151.56634601951134
2000-05-26,154.05224624056302
2000-05-29,153.98339619461015
2000-05-30,159.65024352893087
2000-05-31,160.45776084273913
2000-06-01,162.49028668141221
2000-06-02,169.38738694804445
2000-06-05,171.0891008347112
2000-06-06,166.35302779726865
2000-06-07,164.9243318266326
2000-06-08,166.47218366242893
2000-06-09,166.37922018224276
2000-06-12,166.35830708756515
2000-06-13,162.68417837968002
2000-06-14,161.98341225011626
2000-06-15,161.30349004449246
2000-06-16,161.81382846923555
2000-06-19,161.07520276640287
2000-06-20,157.95330654287102
2000-06-21,156.08557599031352
2000-06-22,155.72112334739805
2000-06-23,155.24484583195544
2000-06-26,154.78433418886573
2000-06-27,155.53055855479312
2000-06-28,153.75870599646515
2000-06-29,150.75140056662855
2000-06-30,152.81666201191982
2000-07-03,154.16759010879653
2000-07-04,154.70748864327595
2000-07-05,153.4809845328902
2000-07-06,154.27446820588358
2000-07-07,153.9653393634326
2000-07-10,155.0540078445964
2000-07-11,152.17348398857578
2000-07-12,153.02161665380083
2000-07-13,153.92389999788492
2000-07-14,155.16252741776694
2000-07-17,156.02241915752032
2000-07-18,156.77163041592974
2000-07-19,157.35208379589355
2000-07-20,158.9032136212478
2000-07-21,161.08944874059216
2000-07-24,160.41825930677072
