Date,EM (EMERGING MARKETS) IMI GROWTH
1997-05-22,588.7755072220366
1997-05-23,590.950229825793
1997-05-26,593.0490461942146
1997-05-27,593.9230584111774
1997-05-28,595.8653038703928
1997-05-29,598.6328640097639
1997-05-30,601.9279782512427
1997-06-02,609.5508500955009
1997-06-03,610.673303721452
1997-06-04,610.7460481252604
1997-06-05,611.8776236624761
1997-06-06,615.6719452881443
1997-06-09,616.8691428596566
1997-06-10,616.6570271572973
1997-06-11,617.6528707716232
1997-06-12,622.8144898455834
1997-06-13,621.4115590924691
1997-06-16,625.2634227860189
1997-06-17,626.0190139270098
1997-06-18,627.8241987355038
1997-06-19,627.0879200844757
1997-06-20,629.954996210714
1997-06-23,631.72061474194
1997-06-24,634.1085613505079
1997-06-25,636.2089973173439
1997-06-26,635.4438481148532
1997-06-27,638.1423152338217
1997-06-30,638.9824876192803
1997-07-01,643.7348862674656
1997-07-02,646.4435900629082
1997-07-03,647.9122066450012
1997-07-04,652.3338971907658
1997-07-07,652.5389231833623
1997-07-08,653.6213107273813
1997-07-09,653.816592542267
1997-07-10,652.3605436928042
1997-07-11,645.9055333982283
1997-07-14,640.6984785752569
1997-07-15,628.7820369184882
1997-07-16,637.6706569900322
1997-07-17,632.7139778336891
1997-07-18,627.0968717544197
1997-07-21,623.9413509862632
1997-07-22,628.9941740663164
1997-07-23,632.0970421685392
1997-07-24,637.0466394511219
1997-07-25,640.53786324358
1997-07-28,646.1317769198627
1997-07-29,649.2638535391973
1997-07-30,648.5980734111827
1997-07-31,648.4838479408871
1997-08-01,641.0891536647322
1997-08-04,641.8709963822051
1997-08-05,640.2578700059611
1997-08-06,645.8465285442901
1997-08-07,639.9384861604983
1997-08-08,637.2090168460264
1997-08-11,629.5155974906828
1997-08-12,626.9302824393886
1997-08-13,624.918174986225
1997-08-14,622.6296169230849
1997-08-15,615.4337238636846
1997-08-18,606.3936507224654
1997-08-19,604.5316107400769
1997-08-20,609.4252089274166
1997-08-21,612.0206698694243
1997-08-22,605.8590849856342
1997-08-25,602.8060878769372
1997-08-26,600.8268466882931
1997-08-27,597.3911671076557
1997-08-28,579.6820208859358
1997-08-29,566.1427653778787
1997-09-01,554.7032726830708
1997-09-02,559.9103638192674
1997-09-03,564.5455448747833
1997-09-04,564.3687178583587
1997-09-05,582.7449736644193
1997-09-08,586.9973712115785
1997-09-09,588.3910599473945
1997-09-10,581.0783770005081
1997-09-11,572.9394919878158
1997-09-12,577.2107297883801
1997-09-15,571.2235445103864
1997-09-16,570.4204856592635
1997-09-17,573.7823596439899
1997-09-18,574.6672664179617
1997-09-19,574.8133089156961
1997-09-22,570.0295362847145
1997-09-23,569.3339879334948
1997-09-24,569.5932950772735
1997-09-25,568.6813971321546
1997-09-26,568.8278839972058
1997-09-29,570.0807072890505
1997-09-30,573.8184324673631
1997-10-01,571.2461832772888
1997-10-02,573.5746015736863
1997-10-03,572.9931461386233
1997-10-06,571.7982806394357
1997-10-07,570.9435502674645
1997-10-08,573.795075218545
1997-10-09,579.029856030038
1997-10-10,581.474196421215
1997-10-13,581.0126277049277
1997-10-14,583.8120262656208
1997-10-15,578.7557585762248
1997-10-16,573.0434286171973
1997-10-17,567.3992046206499
1997-10-20,557.6264102524474
1997-10-21,563.2406681785594
1997-10-22,561.4108432600716
1997-10-23,545.4113865542773
1997-10-24,534.7159347343688
1997-10-27,495.9772196000282
1997-10-28,481.80059643028
1997-10-29,486.51176726930464
1997-10-30,470.53388296247533
1997-10-31,476.2004642658508
1997-11-03,499.19257935486684
1997-11-04,505.6566026859376
1997-11-05,507.13026040521316
1997-11-06,503.02353932913127
1997-11-07,485.10703639881194
1997-11-10,482.50542456033565
1997-11-11,479.0229493494547
1997-11-12,461.9668980353832
1997-11-13,458.1936204881876
1997-11-14,460.4077445636732
1997-11-17,467.5165987382344
1997-11-18,460.99665234367
1997-11-19,457.73112239855817
1997-11-20,453.1918756136153
1997-11-21,464.01981307120883
1997-11-24,454.50641288525793
1997-11-25,451.88082543052883
1997-11-26,454.82645400867733
1997-11-27,460.9413439720842
1997-11-28,457.69347270153474
1997-12-01,454.517342602506
1997-12-02,459.57282265635547
1997-12-03,461.0472996035301
1997-12-04,467.35368271279145
1997-12-05,469.0882517724205
1997-12-08,475.687001405978
1997-12-09,466.9183218752227
1997-12-10,461.66335573104567
1997-12-11,444.53301841740057
1997-12-12,439.16580519448655
1997-12-15,440.4830760162876
1997-12-16,443.64378014330356
1997-12-17,450.73109243809745
1997-12-18,449.7107793122747
1997-12-19,440.8682365401112
1997-12-22,442.29860620771706
1997-12-23,440.27436967924314
1997-12-24,440.4635905403911
1997-12-25,440.40615727613033
1997-12-26,446.73872741918615
1997-12-29,452.7373850115663
1997-12-30,457.05686849938473
1997-12-31,459.0520020908998
1998-01-01,459.08131251919554
1998-01-02,459.36503163538936
1998-01-05,454.6847407495667
1998-01-06,442.4255910943263
1998-01-07,434.5366078297816
1998-01-08,423.54676248358817
1998-01-09,411.09108476184366
1998-01-12,397.8643197838882
1998-01-13,406.7255099996803
1998-01-14,415.2406761162401
1998-01-15,409.93556132781043
1998-01-16,417.7672961730698
1998-01-19,429.61181304897553
1998-01-20,427.70471414563286
1998-01-21,424.7363401438544
1998-01-22,418.9813940078727
1998-01-23,414.81242292636375
1998-01-26,417.7033084703415
1998-01-27,420.4298914119102
1998-01-28,421.4709091730081
1998-01-29,422.18511424898634
1998-01-30,428.7108511072468
1998-02-02,442.86060780024116
1998-02-03,449.33198903619746
1998-02-04,444.29446733102924
1998-02-05,448.94776994552996
1998-02-06,450.6605908654054
1998-02-09,451.66191488774496
1998-02-10,456.49511327042484
1998-02-11,459.78405637860067
1998-02-12,452.0327048712325
1998-02-13,447.1777773136362
1998-02-16,443.65020656015406
1998-02-17,448.9563572223311
1998-02-18,451.32758201833167
1998-02-19,454.97689298870387
1998-02-20,455.39439992886844
1998-02-23,456.7600847087547
1998-02-24,457.6704099031058
1998-02-25,462.1079096397849
1998-02-26,469.03790634296774
1998-02-27,473.7945508532909
1998-03-02,481.7273105461654
1998-03-03,477.07342758452313
1998-03-04,471.3069147453188
1998-03-05,461.66463179704687
1998-03-06,465.7096060732269
1998-03-09,465.6898372323972
1998-03-10,469.12180939689284
1998-03-11,471.94744664212357
1998-03-12,472.69484714565954
1998-03-13,477.0709292115783
1998-03-16,477.5118695368864
1998-03-17,478.22245048494995
1998-03-18,475.9134494936192
1998-03-19,477.1792828089452
1998-03-20,479.64137795527364
1998-03-23,483.39446727298514
1998-03-24,482.6257882352443
1998-03-25,486.13290727002595
1998-03-26,486.5036621016619
1998-03-27,489.2175391627828
1998-03-30,484.9071851752249
1998-03-31,485.77103698473366
1998-04-01,484.0326118450651
1998-04-02,483.4812454264301
1998-04-03,480.17293847212795
1998-04-06,485.41791433983923
1998-04-07,486.1554085566601
1998-04-08,487.01623994530325
1998-04-09,488.61272941885613
1998-04-10,488.3478607053163
1998-04-13,488.4139102631184
1998-04-14,489.9682707945001
1998-04-15,492.6470683852032
1998-04-16,488.94927182703105
1998-04-17,488.4739862399754
1998-04-20,490.37436803426993
1998-04-21,491.25018137995244
1998-04-22,489.80629593496656
1998-04-23,487.5180367862403
1998-04-24,485.6581227496688
1998-04-27,474.8806938337686
1998-04-28,476.32386771837537
1998-04-29,476.5204416424951
1998-04-30,481.11814949247594
1998-05-01,481.8491937925852
1998-05-04,482.5426291523146
1998-05-05,479.35032999992484
1998-05-06,470.36638171735217
1998-05-07,468.03827628363524
1998-05-08,469.2328782325249
1998-05-11,467.90180603507923
1998-05-12,460.3922976150768
1998-05-13,454.4928376780775
1998-05-14,454.29528455295315
1998-05-15,455.7151106444218
1998-05-18,441.0007121804998
1998-05-19,441.8928552958874
1998-05-20,443.740550134975
1998-05-21,445.65722054506364
1998-05-22,443.4834157269248
1998-05-25,435.3120934579638
1998-05-26,423.572703534685
1998-05-27,414.75468218340495
1998-05-28,417.27291906265407
1998-05-29,415.8573060659071
1998-06-01,403.377851078419
1998-06-02,408.7912707652434
1998-06-03,410.8307753050176
1998-06-04,411.8943872321473
1998-06-05,411.92181590391687
1998-06-08,410.9755320189835
1998-06-09,406.74309216050943
1998-06-10,392.0812166030291
1998-06-11,387.49759325234265
1998-06-12,380.66947297951435
1998-06-15,366.59223278095175
1998-06-16,367.4143437966445
1998-06-17,383.26910668973153
1998-06-18,383.7003995865302
1998-06-19,382.5931895989537
1998-06-22,374.8280152218704
1998-06-23,380.25346520923534
1998-06-24,383.39036997875047
1998-06-25,378.2539556292525
1998-06-26,370.35544160188664
1998-06-29,368.44111113563616
1998-06-30,371.77768969113515
1998-07-01,373.502557527917
1998-07-02,374.3264249246024
1998-07-03,375.03137239277225
1998-07-06,374.31056921622405
1998-07-07,380.4404099123779
1998-07-08,382.6077873909803
1998-07-09,380.35936811532963
1998-07-10,378.72334131742025
1998-07-13,380.48401327774167
1998-07-14,389.58853213318906
1998-07-15,392.4602172499323
1998-07-16,397.83512482337215
1998-07-17,400.33272957766326
1998-07-20,399.88348820326723
1998-07-21,394.72765522359225
1998-07-22,391.05075999796287
1998-07-23,385.88483844997364
1998-07-24,385.43289398401276
1998-07-27,381.5875408741563
1998-07-28,378.7555902347421
1998-07-29,380.932804516018
1998-07-30,385.59794401635816
1998-07-31,382.42892170816106
1998-08-03,374.1305706956883
1998-08-04,369.60157551431666
1998-08-05,365.58668381344205
1998-08-06,360.0217845820534
1998-08-07,354.2027563421774
1998-08-10,347.26457303287975
1998-08-11,335.1450930438305
1998-08-12,333.17849357986904
1998-08-13,331.39284619352344
1998-08-14,334.42581469275626
1998-08-17,328.28787863669686
1998-08-18,328.0297191113553
1998-08-19,329.4133573579989
1998-08-20,325.1872604623938
1998-08-21,313.7253974606662
1998-08-24,308.6613050243425
1998-08-25,309.8149533618435
1998-08-26,299.23160180103184
1998-08-27,282.1430899123911
1998-08-28,278.57692819544627
1998-08-31,273.22397154471804
1998-09-01,272.80056157149255
1998-09-02,277.69104206014595
1998-09-03,269.7587366640799
1998-09-04,268.29033214837625
1998-09-07,278.1584575491936
1998-09-08,275.3063877657173
1998-09-09,273.541498527343
1998-09-10,260.38566942516
1998-09-11,259.3796039829841
1998-09-14,265.9219414878228
1998-09-15,276.52201228430226
1998-09-16,279.4433742878121
1998-09-17,273.2025146321494
1998-09-18,275.69941726012877
1998-09-21,271.7940352109878
1998-09-22,278.15831164564247
1998-09-23,288.08560561637137
1998-09-24,290.1013067536026
1998-09-25,288.4994424102548
1998-09-28,290.9739338288735
1998-09-29,289.34106044780424
1998-09-30,278.3089527614355
1998-10-01,265.79677896464887
1998-10-02,267.15825709672697
1998-10-05,263.1278571501015
1998-10-06,266.59295123571894
1998-10-07,267.4283351935108
1998-10-08,267.39126891692825
1998-10-09,272.62980956017753
1998-10-12,277.8357522068105
1998-10-13,277.7862201834999
1998-10-14,278.6725316220512
1998-10-15,287.17223105142745
1998-10-16,292.4051129750691
1998-10-19,293.5713469600377
1998-10-20,297.8481767979699
1998-10-21,300.1244325031214
1998-10-22,302.69873781086085
1998-10-23,299.40150197014935
1998-10-26,299.42282964151644
1998-10-27,298.19865461960296
1998-10-28,296.4297073671895
1998-10-29,297.1639706566456
1998-10-30,304.7759306705448
1998-11-02,310.7493691573662
1998-11-03,313.37636882193
1998-11-04,318.0968095171422
1998-11-05,320.85944450706575
1998-11-06,324.4074189339337
1998-11-09,321.5408334935898
1998-11-10,314.65864885681407
1998-11-11,313.1188802733121
1998-11-12,307.37117311850744
1998-11-13,308.46982974585876
1998-11-16,314.12265910349106
1998-11-17,317.46230960290706
1998-11-18,318.85918097621993
1998-11-19,321.2976090123186
1998-11-20,326.3093714184393
1998-11-23,331.59826431919043
1998-11-24,330.7882621498061
1998-11-25,330.6543929945992
1998-11-26,330.427403963991
1998-11-27,328.4447728885285
1998-11-30,323.3349348431323
1998-12-01,317.1138650927802
1998-12-02,316.4366327532398
1998-12-03,309.40231280236884
1998-12-04,309.8343913842944
1998-12-07,316.0822192544951
1998-12-08,312.92707632578765
1998-12-09,312.4351216775102
1998-12-10,315.810436917981
1998-12-11,312.2121386492949
1998-12-14,306.22608321916937
1998-12-15,307.1119260032284
1998-12-16,303.4536185053572
1998-12-17,301.49244016057935
1998-12-18,302.75096940420315
1998-12-21,310.2150911996216
1998-12-22,311.1158718596646
1998-12-23,311.5465907455325
1998-12-24,312.9154837887931
1998-12-25,313.4253013443616
1998-12-28,312.7442450403162
1998-12-29,312.3143535618438
1998-12-30,314.22906669147204
1998-12-31,314.2954828209606
1999-01-01,314.29481764841046
1999-01-04,318.5890007260375
1999-01-05,320.60888152984217
1999-01-06,328.21467794411006
1999-01-07,330.14864739140455
1999-01-08,328.63128878454063
1999-01-11,324.5844109545629
1999-01-12,316.65492437829107
1999-01-13,300.2111329430636
1999-01-14,293.7771394846252
1999-01-15,302.61060691411404
1999-01-18,304.2955762431252
1999-01-19,303.75986613129896
1999-01-20,306.8056477231789
1999-01-21,300.6600795502453
1999-01-22,294.9181123815826
1999-01-25,290.7220769859841
1999-01-26,293.3425480836014
1999-01-27,298.3481937581505
1999-01-28,298.1017677056108
1999-01-29,297.5314066273378
1999-02-01,303.03945391419273
1999-02-02,302.866475735641
1999-02-03,302.00886630402164
1999-02-04,299.9755599565223
1999-02-05,299.2229034708703
1999-02-08,300.4067740413024
1999-02-09,296.81989332444437
1999-02-10,297.7665827212105
1999-02-11,301.3296118088106
1999-02-12,304.5072301436099
1999-02-15,303.48084950191253
1999-02-16,304.50359307739666
1999-02-17,303.39962438378666
1999-02-18,302.2610582754282
1999-02-19,300.65667364579065
1999-02-22,300.5088121808199
1999-02-23,298.10862740222973
1999-02-24,297.9214168757371
1999-02-25,296.8361015467282
1999-02-26,299.42755368547745
1999-03-01,302.18005409598067
1999-03-02,300.916183871177
1999-03-03,304.10515472993205
1999-03-04,305.26090584880177
1999-03-05,309.40357837866117
1999-03-08,316.23585561082905
1999-03-09,319.5454034652064
1999-03-10,322.1351421754447
1999-03-11,324.16476901319623
1999-03-12,325.1246993123168
1999-03-15,330.31027346495625
1999-03-16,333.17170947375166
1999-03-17,333.56037095671593
1999-03-18,334.8701883958334
1999-03-19,338.71852904548257
1999-03-22,338.82603793864973
1999-03-23,336.31488964464495
1999-03-24,333.8134573682669
1999-03-25,338.6828946065611
1999-03-26,336.96479938651186
1999-03-29,336.5964163242235
1999-03-30,338.9947815312323
1999-03-31,340.4683297415247
1999-04-01,342.9522265033945
1999-04-02,344.2383883828949
1999-04-05,344.5872570587878
1999-04-06,347.19197493352124
1999-04-07,349.42853765017423
1999-04-08,350.80390409451957
1999-04-09,350.82013619064367
1999-04-12,352.65346798235385
1999-04-13,354.4419434856669
1999-04-14,357.59440404498264
1999-04-15,360.8119180816571
1999-04-16,367.13023394658376
1999-04-19,374.5048781605742
1999-04-20,372.50835688963673
1999-04-21,368.4461494225072
1999-04-22,369.7062418427723
1999-04-23,371.3759671194921
1999-04-26,373.5288200671794
1999-04-27,374.72268074357964
1999-04-28,377.99586940859916
1999-04-29,374.798370277182
1999-04-30,377.02348519841064
1999-05-03,380.2376847096942
1999-05-04,384.6545112689854
1999-05-05,386.27490990083294
1999-05-06,393.1213678760618
1999-05-07,393.88894322993303
1999-05-10,397.8323459851963
1999-05-11,395.3292887760709
1999-05-12,389.51338264592357
1999-05-13,389.6581275795346
1999-05-14,389.98271156443064
1999-05-17,383.91180370286037
1999-05-18,388.18759069162456
1999-05-19,386.47878470889066
1999-05-20,383.669309166825
1999-05-21,380.2612653173622
1999-05-24,375.7001957860109
1999-05-25,370.5934469470036
1999-05-26,374.7245915039429
1999-05-27,371.8433072396172
1999-05-28,371.8165597657012
1999-05-31,374.3097948925028
1999-06-01,376.3107292966799
1999-06-02,377.75902231147717
1999-06-03,379.45020750955763
1999-06-04,385.02246945794286
1999-06-07,392.5373305816564
1999-06-08,396.79823944823465
1999-06-09,392.758563804854
1999-06-10,397.92795628754385
1999-06-11,395.24000596473627
1999-06-14,392.4595484860999
1999-06-15,391.84680768362875
1999-06-16,399.77949228887667
1999-06-17,405.9376666268609
1999-06-18,409.42329805712393
1999-06-21,416.3300497135558
1999-06-22,420.5700228361119
1999-06-23,416.32229806668437
1999-06-24,412.2486462899587
1999-06-25,408.0239080989723
1999-06-28,410.9660372932361
1999-06-29,413.0633497678831
1999-06-30,416.2071694036107
1999-07-01,422.2623523912183
1999-07-02,426.9034018505649
1999-07-05,432.1843336565689
1999-07-06,432.84187177221594
1999-07-07,431.72711014943167
1999-07-08,428.724779051408
1999-07-09,430.0188547658711
1999-07-12,426.9483674545177
1999-07-13,422.51834324356264
1999-07-14,418.82961776477634
1999-07-15,423.89371864666793
1999-07-16,423.00940030673024
1999-07-19,425.90067343476204
1999-07-20,424.15578779743316
1999-07-21,421.38792235529735
1999-07-22,419.76435378730076
1999-07-23,410.3438927938945
1999-07-26,401.36278311942965
1999-07-27,404.86595447866335
1999-07-28,410.8387457175217
1999-07-29,412.86330782272387
1999-07-30,410.6171624560699
1999-08-02,404.84242288483586
1999-08-03,407.1834508650131
1999-08-04,406.4366050084228
1999-08-05,399.1709877112585
1999-08-06,395.93896780208337
1999-08-09,399.2811343526332
1999-08-10,399.7665130067199
1999-08-11,396.9814341596178
1999-08-12,398.73968169308455
1999-08-13,399.3990825048967
1999-08-16,403.42345802705296
1999-08-17,400.71516048781683
1999-08-18,398.66218165851024
1999-08-19,398.0129199575233
1999-08-20,400.72460516723464
1999-08-23,407.60242764557006
1999-08-24,407.51117070482735
1999-08-25,413.70818175444566
1999-08-26,412.0327155101567
1999-08-27,411.6873372474483
1999-08-30,408.67269277452027
1999-08-31,407.90162984274036
1999-09-01,407.36128891118693
1999-09-02,404.3551799965517
1999-09-03,405.35151951934466
1999-09-06,409.9967095809926
1999-09-07,405.61590195593755
1999-09-08,404.11603992856027
1999-09-09,407.02964431974243
1999-09-10,411.59552828043076
1999-09-13,414.3545723440517
1999-09-14,412.4487081955569
1999-09-15,407.6466460605045
1999-09-16,400.92107061644975
1999-09-17,401.85632821521926
1999-09-20,405.4163406329278
1999-09-21,405.9352924640876
1999-09-22,403.8728021925681
1999-09-23,402.5977048116959
1999-09-24,401.68703814486076
1999-09-27,398.4841934528735
1999-09-28,395.65352868574007
1999-09-29,393.8527439283836
1999-09-30,391.56910741931307
1999-10-01,392.3108870166528
1999-10-04,391.9886041046113
1999-10-05,391.78725097696
1999-10-06,398.04468613929214
1999-10-07,403.501976363971
1999-10-08,402.75420597526323
1999-10-11,404.1440690689258
1999-10-12,407.13466353508136
1999-10-13,401.5629973760879
1999-10-14,400.66973062231995
1999-10-15,394.3929731898826
1999-10-18,389.0098485587427
1999-10-19,390.3609118167566
1999-10-20,393.34839512974935
1999-10-21,392.4709934209761
1999-10-22,394.7101170203762
1999-10-25,393.11253932071145
1999-10-26,394.68196909601136
1999-10-27,393.6958554540976
1999-10-28,398.2416440069893
1999-10-29,403.8411053803069
1999-11-01,407.36438468078074
1999-11-02,409.8937989885482
1999-11-03,413.8926774883819
1999-11-04,420.68300261938873
1999-11-05,424.00949160538704
1999-11-08,423.4844943062076
1999-11-09,429.056578953185
1999-11-10,430.95874113390204
1999-11-11,434.4436974171047
1999-11-12,438.2866642673795
1999-11-15,440.01021023342
1999-11-16,445.37076586527604
1999-11-17,440.5111438410822
1999-11-18,443.76529217861645
1999-11-19,450.3173541991175
1999-11-22,450.2817297251542
1999-11-23,450.74753229264326
1999-11-24,447.69232950155214
1999-11-25,449.38594134961374
1999-11-26,445.5382127735355
1999-11-29,448.04532338078474
1999-11-30,451.31081971891524
1999-12-01,455.02913674246105
1999-12-02,455.6308175554541
1999-12-03,461.4750568988288
1999-12-06,469.78840861387476
1999-12-07,474.9475499752258
1999-12-08,477.23808729348355
1999-12-09,479.35915683500605
1999-12-10,485.8146759406749
1999-12-13,491.5825294499022
1999-12-14,485.8971738081223
1999-12-15,483.4662437718043
1999-12-16,485.8086614188912
1999-12-17,491.101668124965
1999-12-20,501.3538938930734
1999-12-21,506.45148475701126
1999-12-22,511.87633060293626
1999-12-23,516.3937354561351
1999-12-24,520.7661366325042
1999-12-27,529.1844541285864
1999-12-28,531.1561440708215
1999-12-29,535.2185425966946
1999-12-30,541.1921220746659
1999-12-31,542.7590819126748
2000-01-03,548.2666300307883
2000-01-04,551.509598734151
2000-01-05,536.7567650140215
2000-01-06,531.4780910744574
2000-01-07,531.6374504070391
2000-01-10,551.0208899745
2000-01-11,542.4679636439519
2000-01-12,542.8440772125379
2000-01-13,550.2617636417499
2000-01-14,554.7674185040146
2000-01-17,565.1321678654668
2000-01-18,566.2023262836366
2000-01-19,552.4415183462087
2000-01-20,550.8340037239856
2000-01-21,548.2801882840694
2000-01-24,550.3121010555794
2000-01-25,540.6653287338537
2000-01-26,540.8519678892558
2000-01-27,541.4107554088991
2000-01-28,540.6896770781257
2000-01-31,536.1238347133116
2000-02-01,540.0774476710756
2000-02-02,544.6007745843086
2000-02-03,555.5217724114576
2000-02-04,560.7071946569312
2000-02-07,571.3046224830912
2000-02-08,572.1798954197175
2000-02-09,579.8993518568884
2000-02-10,586.6522363422114
2000-02-11,590.8878665776156
2000-02-14,582.7052085404234
2000-02-15,576.8338928762312
2000-02-16,579.2299024920961
2000-02-17,583.7897717156745
2000-02-18,580.2694825454201
2000-02-21,574.5008229153685
2000-02-22,567.3904209083591
2000-02-23,566.2386597361326
2000-02-24,568.7587483389972
2000-02-25,565.7399930941749
2000-02-28,555.1342919898498
2000-02-29,553.3427691317139
2000-03-01,566.7642511263092
2000-03-02,579.1872086106264
2000-03-03,579.151311218604
2000-03-06,579.7275285698026
2000-03-07,578.9168248428732
2000-03-08,581.8107381211402
2000-03-09,582.8580936821644
2000-03-10,583.386021455931
2000-03-13,564.3162489438965
2000-03-14,561.7174209017803
2000-03-15,554.0752176271458
2000-03-16,553.9661034933099
2000-03-17,554.3444947574108
2000-03-20,543.9365291051016
2000-03-21,550.2815154099401
2000-03-22,555.8789734900548
2000-03-23,563.7230567754417
2000-03-24,570.1656482925316
2000-03-27,575.1936158975136
2000-03-28,571.8170482343656
2000-03-29,571.699707112649
2000-03-30,558.5771001811215
2000-03-31,551.9184889812427
2000-04-03,543.0581964202727
2000-04-04,532.732229266252
2000-04-05,528.840308753301
2000-04-06,533.1855124566712
2000-04-07,547.8691389911868
2000-04-10,557.3275263886757
2000-04-11,548.4006040139703
2000-04-12,539.102430166618
2000-04-13,526.9193440171983
2000-04-14,507.95153687014334
2000-04-17,477.61519013951573
2000-04-18,489.25578482002
2000-04-19,483.41674487136424
2000-04-20,485.8565429844011
2000-04-21,487.212249127384
2000-04-24,477.35648165709813
2000-04-25,484.8283322338094
2000-04-26,484.06039894760215
2000-04-27,478.92800258445334
2000-04-28,486.16439947445656
2000-05-01,486.0589467975431
2000-05-02,485.56264409643353
2000-05-03,475.69344021818256
2000-05-04,475.8411036052156
2000-05-05,480.4113776037626
2000-05-08,474.4535890612709
2000-05-09,473.37920425609855
2000-05-10,466.1114877418521
2000-05-11,460.7056726542005
2000-05-12,459.88778896283617
2000-05-15,459.77848382589457
2000-05-16,468.51209481895387
2000-05-17,464.36347447266706
2000-05-18,457.3108563003327
2000-05-19,452.01856927901326
2000-05-22,437.5400892921141
2000-05-23,429.9966597452094
2000-05-24,428.1952726334234
2000-05-25,432.8012794255036
2000-05-26,430.34853709572127
2000-05-29,433.54138771696614
2000-05-30,446.73356998700456
2000-05-31,459.3182728172842
2000-06-01,463.23642023465277
2000-06-02,477.3848167220523
2000-06-05,483.0367395823026
2000-06-06,481.10683764226604
2000-06-07,485.51365614501407
2000-06-08,484.5721356319479
2000-06-09,487.92355505362326
2000-06-12,484.7977005036049
2000-06-13,480.23764776833394
2000-06-14,481.4975714845315
