Date,EM FAR EAST IMI GROWTH
1997-04-15,1163.8733930528624
1997-04-16,1169.3640945691898
1997-04-17,1167.994770841899
1997-04-18,1162.6028102070945
1997-04-21,1172.7526406561392
1997-04-22,1164.6234829549285
1997-04-23,1173.6364940973097
1997-04-24,1169.6228223830233
1997-04-25,1163.0241896283048
1997-04-28,1153.6084822373346
1997-04-29,1137.0030185403493
1997-04-30,1139.2143310894157
1997-05-01,1138.2278294511023
1997-05-02,1129.121089347132
1997-05-05,1135.6532794523341
1997-05-06,1136.2673332580544
1997-05-07,1140.3534236023338
1997-05-08,1134.9864771046105
1997-05-09,1132.6881807781099
1997-05-12,1112.0701267634759
1997-05-13,1108.1594803769533
1997-05-14,1104.9927143676382
1997-05-15,1085.5288026961873
1997-05-16,1090.0309305220449
1997-05-19,1094.9199003187243
1997-05-20,1097.7904904422742
1997-05-21,1103.3205325868198
1997-05-22,1106.392011902289
1997-05-23,1113.3616362865164
1997-05-26,1115.8995582712228
1997-05-27,1115.1377253948215
1997-05-28,1119.415441458577
1997-05-29,1128.800223423536
1997-05-30,1137.3447146622552
1997-06-02,1151.8098374199471
1997-06-03,1155.4021366105935
1997-06-04,1152.7316705270882
1997-06-05,1148.8721861061897
1997-06-06,1154.8148969276954
1997-06-09,1154.9891126943528
1997-06-10,1150.0235924107453
1997-06-11,1146.2816831426023
1997-06-12,1145.78929867676
1997-06-13,1142.1722217510694
1997-06-16,1154.2956490162287
1997-06-17,1156.0299196471242
1997-06-18,1161.96913318481
1997-06-19,1156.3790334865896
1997-06-20,1165.9799791947723
1997-06-23,1164.2173787052138
1997-06-24,1159.3682995892818
1997-06-25,1158.918620211309
1997-06-26,1156.88781511125
1997-06-27,1168.3062713623733
1997-06-30,1173.9509728636826
1997-07-01,1175.84636064542
1997-07-02,1174.841334488249
1997-07-03,1178.9507562069284
1997-07-04,1190.510099086981
1997-07-07,1188.1651939799763
1997-07-08,1184.608803064616
1997-07-09,1179.1608563757932
1997-07-10,1169.4310089497956
1997-07-11,1156.042033581578
1997-07-14,1152.889328934532
1997-07-15,1154.6465483527293
1997-07-16,1151.9124946420752
1997-07-17,1150.4150466552128
1997-07-18,1155.135591562504
1997-07-21,1148.5524194823552
1997-07-22,1133.7696494841216
1997-07-23,1128.3600382528768
1997-07-24,1141.1667523091512
1997-07-25,1153.9653970188524
1997-07-28,1164.688917154194
1997-07-29,1166.399949257492
1997-07-30,1157.186647496805
1997-07-31,1152.0752443165138
1997-08-01,1144.8133118903095
1997-08-04,1149.1158064678202
1997-08-05,1131.4021822801246
1997-08-06,1128.2312412829183
1997-08-07,1111.1590390420697
1997-08-08,1111.4599971376963
1997-08-11,1082.5896195377852
1997-08-12,1075.1525638302353
1997-08-13,1066.470839794932
1997-08-14,1057.6356768758017
1997-08-15,1047.3873066089293
1997-08-18,1023.3012003995233
1997-08-19,1022.2309163544577
1997-08-20,1050.3012290650986
1997-08-21,1061.802466328314
1997-08-22,1047.1756561617278
1997-08-25,1030.7850581331809
1997-08-26,1017.0711658881376
1997-08-27,995.773724817275
1997-08-28,937.2779016567303
1997-08-29,918.2681577751266
1997-09-01,894.2453160110874
1997-09-02,879.7899910693906
1997-09-03,883.3966741548536
1997-09-04,869.9888415651965
1997-09-05,927.9968328193193
1997-09-08,947.5099474953554
1997-09-09,955.5731382885394
1997-09-10,941.8070755954653
1997-09-11,926.4490319481793
1997-09-12,927.7432137194352
1997-09-15,913.4597285130664
1997-09-16,900.9011871647529
1997-09-17,894.736099248232
1997-09-18,888.5787243462167
1997-09-19,891.8028137631317
1997-09-22,871.6693549395759
1997-09-23,874.3168454180609
1997-09-24,875.2255509410267
1997-09-25,866.4730352760905
1997-09-26,856.5427883726635
1997-09-29,852.0990342359843
1997-09-30,854.0515948324547
1997-10-01,828.2590034332335
1997-10-02,823.7013643594487
1997-10-03,816.7008784075349
1997-10-06,806.3108572670718
1997-10-07,806.4771002845997
1997-10-08,823.798105563235
1997-10-09,839.2236783306387
1997-10-10,852.1846936151021
1997-10-13,846.9054809684479
1997-10-14,845.9454655202346
1997-10-15,824.566426073806
1997-10-16,802.4781737990569
1997-10-17,785.6533874994551
1997-10-20,728.5135347503575
1997-10-21,736.6889855276252
1997-10-22,730.5029897935215
1997-10-23,727.6590307726912
1997-10-24,707.8201766178515
1997-10-27,695.9571046049626
1997-10-28,639.9028076464635
1997-10-29,648.0847166547667
1997-10-30,651.368128626095
1997-10-31,654.6426387776512
1997-11-03,700.1032930097981
1997-11-04,717.4893967271797
1997-11-05,728.4870448014236
1997-11-06,732.1422324340999
1997-11-07,710.8667860819428
1997-11-10,699.7018209469287
1997-11-11,692.3401444253085
1997-11-12,688.0872735804084
1997-11-13,673.7110508882806
1997-11-14,668.1518486955655
1997-11-17,668.1963881752317
1997-11-18,644.6374142455727
1997-11-19,622.7521714725152
1997-11-20,590.967498046271
1997-11-21,613.5871179709695
1997-11-24,604.2210906236459
1997-11-25,586.6914002007171
1997-11-26,582.0447522685089
1997-11-27,589.5441350850202
1997-11-28,584.2763226119853
1997-12-01,560.2185282091831
1997-12-02,564.040290131121
1997-12-03,566.6152252529331
1997-12-04,586.6157498881835
1997-12-05,600.6710935006932
1997-12-08,626.9965117608638
1997-12-09,603.1165533314776
1997-12-10,607.9465510374494
1997-12-11,567.298800059951
1997-12-12,548.3978233505201
1997-12-15,524.279678566406
1997-12-16,525.0387676394645
1997-12-17,542.4753242658462
1997-12-18,555.7892230444668
1997-12-19,544.4118848408095
1997-12-22,535.9965266553281
1997-12-23,521.5968490433542
1997-12-24,522.9963177835485
1997-12-25,522.9590753564543
1997-12-26,536.2460530160562
1997-12-29,536.5226826702018
1997-12-30,537.1352671443249
1997-12-31,539.331990474383
1998-01-01,539.3420587443023
1998-01-02,529.0098570641762
1998-01-05,499.58782248821154
1998-01-06,474.8744111353766
1998-01-07,459.63835651994475
1998-01-08,441.0359605009175
1998-01-09,436.62269671800385
1998-01-12,423.87333532902625
1998-01-13,439.06655798246715
1998-01-14,479.71895701892385
1998-01-15,478.1657909202727
1998-01-16,487.249663875456
1998-01-19,510.8722030355805
1998-01-20,509.61383599744954
1998-01-21,505.9950451162636
1998-01-22,485.5231996961981
1998-01-23,477.2349944444538
1998-01-26,489.1809369743359
1998-01-27,496.7688416952369
1998-01-28,502.0208431652064
1998-01-29,504.23767221182777
1998-01-30,529.502166292901
1998-02-02,565.0527962209998
1998-02-03,600.5631181815501
1998-02-04,589.0327785771512
1998-02-05,599.7914751862464
1998-02-06,608.4987879853354
1998-02-09,612.1831711744794
1998-02-10,634.8832929815841
1998-02-11,639.5179440115353
1998-02-12,612.7885973836823
1998-02-13,592.5314672978772
1998-02-16,576.9379100918529
1998-02-17,592.7574238704877
1998-02-18,606.1049249737225
1998-02-19,628.9550347973279
1998-02-20,627.3452420625204
1998-02-23,622.5295615376742
1998-02-24,628.8509223863715
1998-02-25,625.5741484142621
1998-02-26,641.5122904551832
1998-02-27,654.1443452958749
1998-03-02,665.1007119407716
1998-03-03,653.158702351906
1998-03-04,632.2500776155226
1998-03-05,605.7265664407732
1998-03-06,606.1168523131104
1998-03-09,595.959979498321
1998-03-10,610.12371847409
1998-03-11,615.8387571700662
1998-03-12,618.4102606326009
1998-03-13,633.0131112980728
1998-03-16,631.2810661982753
1998-03-17,626.8513883487026
1998-03-18,625.5728062800669
1998-03-19,632.038781373756
1998-03-20,638.8362030084306
1998-03-23,644.1837472515793
1998-03-24,641.3364750503207
1998-03-25,654.2425580554826
1998-03-26,650.1440857484345
1998-03-27,655.4511903746168
1998-03-30,644.1801937842923
1998-03-31,639.4741205452012
1998-04-01,627.0506417680172
1998-04-02,613.5912416220372
1998-04-03,607.2673343392211
1998-04-06,614.5123353501076
1998-04-07,618.9896468626215
1998-04-08,622.6776393909372
1998-04-09,628.5380059342422
1998-04-10,626.7402255663053
1998-04-13,621.828766383816
1998-04-14,612.3926903156774
1998-04-15,609.0079381611457
1998-04-16,597.1238519875683
1998-04-17,590.1225190953941
1998-04-20,586.2335961974393
1998-04-21,586.2388261690505
1998-04-22,589.4588225984533
1998-04-23,588.1419592729937
1998-04-24,590.4239475067928
1998-04-27,577.498381380689
1998-04-28,577.0326029355562
1998-04-29,576.0277210516851
1998-04-30,577.0890972635627
1998-05-01,579.0550340944109
1998-05-04,578.3588793520279
1998-05-05,572.6890792798587
1998-05-06,549.0495465163592
1998-05-07,549.2176042196979
1998-05-08,546.3928676428
1998-05-11,548.5876636083643
1998-05-12,541.5693341284651
1998-05-13,525.9331497619327
1998-05-14,531.9936438775434
1998-05-15,531.8788906797915
1998-05-18,518.129102352182
1998-05-19,516.3440117024512
1998-05-20,530.5886690871969
1998-05-21,540.6772398075625
1998-05-22,536.6373674367534
1998-05-25,527.4538096342117
1998-05-26,515.4645606205332
1998-05-27,502.22968203293965
1998-05-28,498.5751576553383
1998-05-29,491.2767017065293
1998-06-01,466.6968568018896
1998-06-02,462.8049722657521
1998-06-03,466.95165291559533
1998-06-04,455.13010568490586
1998-06-05,455.4752435895411
1998-06-08,452.19710251122837
1998-06-09,449.26123396929984
1998-06-10,429.4521191899322
1998-06-11,424.31289570476
1998-06-12,415.4366765573996
1998-06-15,407.5576746619367
1998-06-16,407.94720711020614
1998-06-17,423.34658188686615
1998-06-18,450.6624641034938
1998-06-19,449.81243985744527
1998-06-22,435.1221046285758
1998-06-23,433.2817152993403
1998-06-24,432.0359306475206
1998-06-25,431.48563110719016
1998-06-26,423.63437823663526
1998-06-29,416.5966351455802
1998-06-30,421.49787836902493
1998-07-01,427.0709096656475
1998-07-02,439.3351268778831
1998-07-03,436.8820094744512
1998-07-06,438.7812201740826
1998-07-07,439.30820754811083
1998-07-08,438.91556324165117
1998-07-09,435.74027459630105
1998-07-10,429.2255608058136
1998-07-13,423.20659985438596
1998-07-14,425.5849047192944
1998-07-15,433.81503199586103
1998-07-16,444.0294106313525
1998-07-17,450.00550552716913
1998-07-20,453.1671698903609
1998-07-21,446.01970967644735
1998-07-22,438.12268167263653
1998-07-23,432.8446750689065
1998-07-24,437.51743499824875
1998-07-27,432.2958411124806
1998-07-28,429.0982620069244
1998-07-29,426.5697059487837
1998-07-30,428.4555338661179
1998-07-31,427.93399970048506
1998-08-03,417.50721591550615
1998-08-04,418.1763929672092
1998-08-05,412.3088429553121
1998-08-06,403.6676947869884
1998-08-07,400.18611195053245
1998-08-10,387.9812784068097
1998-08-11,381.0255091670521
1998-08-12,381.6636824731732
1998-08-13,378.085809092701
1998-08-14,380.5825568292839
1998-08-17,370.777993132223
1998-08-18,365.2916404003679
1998-08-19,379.58325054924154
1998-08-20,385.58217090654455
1998-08-21,374.7637483408658
1998-08-24,360.10904323667796
1998-08-25,361.1524094338728
1998-08-26,357.31990305755454
1998-08-27,355.2698004020326
1998-08-28,345.4920082059514
1998-08-31,341.79830664579356
1998-09-01,332.1730355116316
1998-09-02,345.73718170444135
1998-09-03,344.03042054767
1998-09-04,355.6965513766866
1998-09-07,385.2468179234001
1998-09-08,368.1602713265646
1998-09-09,374.40698604987324
1998-09-10,370.8137747056192
1998-09-11,363.46324472954
1998-09-14,366.82084222038696
1998-09-15,365.4479768497434
1998-09-16,371.6941044323708
1998-09-17,371.8917289885549
1998-09-18,367.8372328815923
1998-09-21,362.91020340849724
1998-09-22,364.7193666461684
1998-09-23,363.7881550968578
1998-09-24,375.40185254530445
1998-09-25,375.1596533960176
1998-09-28,374.47414667649105
1998-09-29,374.35795019471135
1998-09-30,346.34160274185103
1998-10-01,340.356883729659
1998-10-02,333.0888913786632
1998-10-05,335.1451215863496
1998-10-06,337.10699053347355
1998-10-07,344.7543212069245
1998-10-08,359.8089733942267
1998-10-09,367.08512938085715
1998-10-12,375.52822274350723
1998-10-13,371.8084676983629
1998-10-14,368.090165839969
1998-10-15,378.13090018322373
1998-10-16,388.0362322993261
1998-10-19,390.6261743019666
1998-10-20,395.7422109479645
1998-10-21,397.62631435915364
1998-10-22,394.16267085430894
1998-10-23,395.2392376177346
1998-10-26,396.69463037241985
1998-10-27,394.62947916474906
1998-10-28,395.88573159927597
1998-10-29,401.08417024026824
1998-10-30,406.68599648282077
1998-11-02,417.7589983056978
1998-11-03,416.1960999493089
1998-11-04,413.91153801897485
1998-11-05,420.1548646822605
1998-11-06,421.1180617391262
1998-11-09,422.1986665395912
1998-11-10,410.8114230696188
1998-11-11,411.52123074309634
1998-11-12,406.88457297296645
1998-11-13,411.9341900705195
1998-11-16,421.84637037445856
1998-11-17,429.20317247102537
1998-11-18,428.95911638047266
1998-11-19,440.8245540870009
1998-11-20,449.6978435480242
1998-11-23,454.5365820192148
1998-11-24,459.5938165081494
1998-11-25,456.49707720130436
1998-11-26,455.4027153463498
1998-11-27,453.1703444103726
1998-11-30,449.25943317662046
1998-12-01,440.8756641842183
1998-12-02,441.8099834862345
1998-12-03,442.4577679884669
1998-12-04,453.0445486057948
1998-12-07,473.14411848736836
1998-12-08,470.39232115211274
1998-12-09,473.18778915182247
1998-12-10,484.81223220404326
1998-12-11,476.5858486080774
1998-12-14,471.3471832942774
1998-12-15,472.74428888483806
1998-12-16,460.0081196059483
1998-12-17,449.5825807260831
1998-12-18,449.4956008474566
1998-12-21,461.2698671586323
1998-12-22,463.8577341489264
1998-12-23,462.179110351224
1998-12-24,464.78174109016123
1998-12-25,465.5114420080739
1998-12-28,461.43936879158275
1998-12-29,460.9490710774573
1998-12-30,463.1524345878977
1998-12-31,462.67084332937276
1999-01-01,462.67084332937276
1999-01-04,474.68074780903436
1999-01-05,474.36281231251183
1999-01-06,487.0238192701451
1999-01-07,506.1236281600561
1999-01-08,497.18733667319435
1999-01-11,501.98250239966313
1999-01-12,496.1134525667392
1999-01-13,486.1226135781646
1999-01-14,471.679555446886
1999-01-15,481.00376746394096
1999-01-18,482.4549146184531
1999-01-19,478.67022325430884
1999-01-20,477.74483932254884
1999-01-21,469.6692303401376
1999-01-22,453.2596172098468
1999-01-25,439.4354665796111
1999-01-26,442.11131829466007
1999-01-27,453.89754500607626
1999-01-28,450.7291818886024
1999-01-29,448.01344267339215
1999-02-01,447.0496249997966
1999-02-02,438.0516222180355
1999-02-03,436.3532499435907
1999-02-04,428.64495406099434
1999-02-05,430.1302481455938
1999-02-08,433.31906096006986
1999-02-09,423.82448210832035
1999-02-10,424.0137089957616
1999-02-11,425.34456266044117
1999-02-12,436.70316178192024
1999-02-15,436.4926767552997
1999-02-16,436.7949113005735
1999-02-17,434.7437443443337
1999-02-18,429.4249274979134
1999-02-19,421.8355289696772
1999-02-22,422.56511660387855
1999-02-23,416.08650843500874
1999-02-24,415.7742754444133
1999-02-25,416.5393067539808
1999-02-26,425.7386005947768
1999-03-01,427.0137363806708
1999-03-02,425.73061598302087
1999-03-03,428.4471850750748
1999-03-04,424.9180976108466
1999-03-05,426.37271171079277
1999-03-08,439.2585477596
1999-03-09,438.8295556978158
1999-03-10,438.7292594004934
1999-03-11,442.7537386716739
1999-03-12,445.658247988555
1999-03-15,453.87974010295113
1999-03-16,460.5532019257085
1999-03-17,463.38254960881994
1999-03-18,465.20086170747294
1999-03-19,476.4274496898056
1999-03-22,480.7002931271238
1999-03-23,479.4033123345221
1999-03-24,475.69283788981636
1999-03-25,476.01746058604596
1999-03-26,476.88563453592104
1999-03-29,469.42995162643564
1999-03-30,473.175138871154
1999-03-31,471.65488232828943
1999-04-01,483.1495292937156
1999-04-02,488.132703937362
1999-04-05,485.34940047449027
1999-04-06,490.80452435924684
1999-04-07,494.1145918649921
1999-04-08,501.8195601257317
1999-04-09,507.14820049371065
1999-04-12,511.77911971061866
1999-04-13,515.8124158957964
1999-04-14,517.6525512000692
1999-04-15,528.3419000008699
1999-04-16,537.9002145645942
1999-04-19,565.2839004123854
1999-04-20,563.7765404823995
1999-04-21,548.9100757341407
1999-04-22,547.0202703882491
1999-04-23,553.5667404285227
1999-04-26,566.9941906197637
1999-04-27,573.4199001772819
1999-04-28,573.4162317032535
1999-04-29,555.4028991810143
1999-04-30,558.932267417098
1999-05-03,561.2207056141816
1999-05-04,575.8763206883245
1999-05-05,575.134259985324
1999-05-06,587.1047477857626
1999-05-07,583.3279034887303
1999-05-10,588.0128196077911
1999-05-11,577.2003036483101
1999-05-12,572.8766888523114
1999-05-13,559.6996482688207
1999-05-14,563.1523130849224
1999-05-17,555.0657914267299
1999-05-18,563.6050929622447
1999-05-19,566.0490303681885
1999-05-20,557.2698758696354
1999-05-21,558.3086362398016
1999-05-24,556.4735351118401
1999-05-25,554.7887035160398
1999-05-26,558.6376081511848
1999-05-27,562.0831001503826
1999-05-28,560.7199115214145
1999-05-31,563.3543319553908
1999-06-01,570.897649471582
1999-06-02,582.5588427411169
1999-06-03,585.4311290963849
1999-06-04,596.6813628315392
1999-06-07,623.279639811642
1999-06-08,641.4819011988513
1999-06-09,629.5590142886974
1999-06-10,648.7120317261302
1999-06-11,638.8162759440924
1999-06-14,632.9652050305141
1999-06-15,631.0439083283322
1999-06-16,644.328969330023
1999-06-17,657.1229251006531
1999-06-18,663.8305010965153
1999-06-21,683.6948989259985
1999-06-22,699.197686191892
1999-06-23,694.6384685869692
1999-06-24,693.0801096323563
1999-06-25,684.536640756544
1999-06-28,692.3425156314485
1999-06-29,697.6976025160606
1999-06-30,692.9358924863369
1999-07-01,705.8999528808139
1999-07-02,718.7090796051929
1999-07-05,729.5635406123355
1999-07-06,738.2570422448479
1999-07-07,737.6394442041172
1999-07-08,734.3682824491098
1999-07-09,737.6864142759678
1999-07-12,729.5253861137228
1999-07-13,718.4334071532139
1999-07-14,691.6065525999844
1999-07-15,708.7619888259056
1999-07-16,705.7868906054294
1999-07-19,705.7720350523474
1999-07-20,708.0741670678286
1999-07-21,694.5639084824501
1999-07-22,691.1719139160933
1999-07-23,664.6090298758021
1999-07-26,643.4653160895613
1999-07-27,655.1744534537229
1999-07-28,672.7825727803355
1999-07-29,694.3528238029328
1999-07-30,683.6401703104831
1999-08-02,674.1308128467513
1999-08-03,680.1217569415068
1999-08-04,675.2777847584721
1999-08-05,655.9340709980519
1999-08-06,649.8326985624207
1999-08-09,658.992904866059
1999-08-10,673.5478591547409
1999-08-11,654.5617217634588
1999-08-12,658.6541629589185
1999-08-13,655.8412736319642
1999-08-16,670.1599121562828
1999-08-17,656.9453026531141
1999-08-18,654.210240567061
1999-08-19,657.9659995636241
1999-08-20,663.2494670748829
1999-08-23,678.7602016749136
1999-08-24,680.6919811471676
1999-08-25,698.6691213367287
1999-08-26,698.2225321839308
1999-08-27,701.5736639018264
1999-08-30,691.3796538487594
1999-08-31,694.3939595774423
1999-09-01,686.3483339370005
1999-09-02,681.4847052002616
1999-09-03,683.3240109080398
1999-09-06,689.4735623329912
1999-09-07,680.9205782729136
1999-09-08,675.5733168970086
1999-09-09,683.5417507656647
1999-09-10,694.9718467664953
1999-09-13,708.9428967830687
1999-09-14,696.6704718023875
1999-09-15,685.1161899965623
1999-09-16,667.8748937713672
1999-09-17,667.2716640665777
1999-09-20,671.8447396431892
1999-09-21,679.5914168619371
1999-09-22,668.770196129284
1999-09-23,663.0099685041074
1999-09-24,660.4800251591822
1999-09-27,642.2791741640777
1999-09-28,634.3026730583674
1999-09-29,626.8319215713879
1999-09-30,622.8228134613234
1999-10-01,633.9015488481484
1999-10-04,624.6709090594771
1999-10-05,621.6626778771335
1999-10-06,639.8790420130533
1999-10-07,647.9417789838272
1999-10-08,640.0149293488582
1999-10-11,640.0802871922252
1999-10-12,655.4209134625448
1999-10-13,650.5662059018699
1999-10-14,651.3780833749227
1999-10-15,651.539812992149
1999-10-18,634.6553355099846
1999-10-19,630.2912406187332
1999-10-20,635.3466370671617
1999-10-21,639.1920513742281
1999-10-22,635.2508420260541
1999-10-25,632.6606272973644
1999-10-26,635.0027016788546
1999-10-27,634.6554083740531
1999-10-28,647.4782151916611
1999-10-29,664.2540096730949
1999-11-01,683.2446436689318
1999-11-02,685.4581660491152
1999-11-03,681.7931025382017
1999-11-04,694.1867882174105
1999-11-05,694.7128266892232
1999-11-08,687.0333415753928
1999-11-09,703.7505799883004
1999-11-10,707.1199629989464
1999-11-11,716.5631473911936
1999-11-12,732.5116528300362
1999-11-15,736.0324192144797
1999-11-16,753.5391107929571
1999-11-17,738.090985878511
1999-11-18,741.699765795754
1999-11-19,754.4917733509437
1999-11-22,749.9635806932561
1999-11-23,750.3095561312471
1999-11-24,742.0360149865661
1999-11-25,745.075421037806
1999-11-26,726.5449539123098
1999-11-29,739.4774444622442
1999-11-30,753.905443102713
1999-12-01,757.5549970534065
1999-12-02,735.0619179204917
1999-12-03,743.427138614126
1999-12-06,766.4003894696094
1999-12-07,784.4500071907853
1999-12-08,783.0518157334211
1999-12-09,778.2691536842088
1999-12-10,787.641088787386
1999-12-13,798.5975235933972
1999-12-14,790.3223277417454
1999-12-15,774.0989453762749
1999-12-16,766.1622995644606
1999-12-17,768.5930511173292
1999-12-20,785.0240687831954
1999-12-21,799.8098227626249
1999-12-22,819.6590550020396
1999-12-23,838.203735413737
1999-12-24,851.2284212839797
1999-12-27,880.0772877503431
1999-12-28,881.5203993849874
1999-12-29,881.7541321056333
1999-12-30,889.8562092711024
1999-12-31,889.8813907650242
2000-01-03,893.1286195365701
2000-01-04,916.6798590956356
2000-01-05,859.0604651713741
2000-01-06,842.140657474636
2000-01-07,830.5855419876475
2000-01-10,869.1633991925307
2000-01-11,849.885822181857
2000-01-12,842.9915662146715
2000-01-13,839.8207131094618
2000-01-14,833.67658295917
2000-01-17,863.4260062093144
2000-01-18,867.192079734942
2000-01-19,833.7582490602668
2000-01-20,836.4089881559288
2000-01-21,833.8078010554264
2000-01-24,840.9826146743475
2000-01-25,814.7086737290008
2000-01-26,812.878918351138
2000-01-27,816.9558163661962
2000-01-28,838.3780098144819
2000-01-31,845.976617418943
2000-02-01,841.966995497134
2000-02-02,843.9233997556904
2000-02-03,853.3566994396992
2000-02-04,857.0214979042364
2000-02-07,885.5097338313881
2000-02-08,878.0717173004118
2000-02-09,909.859388243248
2000-02-10,915.2389956814027
2000-02-11,934.0429457583726
2000-02-14,907.3127183250657
2000-02-15,872.9938293365099
2000-02-16,876.2983297047373
2000-02-17,879.6444164314781
2000-02-18,866.2013034210818
2000-02-21,836.3959988325025
2000-02-22,830.6833847735787
2000-02-23,828.7139527677616
2000-02-24,829.7391478235172
2000-02-25,832.7014152380369
2000-02-28,805.4893944954545
2000-02-29,805.3879092113516
2000-03-01,812.747841691991
2000-03-02,855.1162432088178
2000-03-03,854.8584712428238
2000-03-06,850.3206571448223
2000-03-07,846.8004786646001
2000-03-08,854.6896470002958
2000-03-09,850.0635460753908
2000-03-10,856.2789607183878
2000-03-13,823.5867677421921
2000-03-14,818.6187468198438
2000-03-15,796.4760837224917
2000-03-16,802.5570070782678
2000-03-17,800.689180749447
2000-03-20,777.1297783834223
2000-03-21,797.0026124265722
2000-03-22,815.728189069509
2000-03-23,831.046595040843
2000-03-24,839.4686358986789
2000-03-27,848.8865341536284
2000-03-28,854.9876466371064
2000-03-29,865.9507455922003
2000-03-30,859.028866561103
2000-03-31,838.63954507866
2000-04-03,831.0751848922501
2000-04-04,817.0016353910322
2000-04-05,819.6760025283629
2000-04-06,803.3053641098332
2000-04-07,828.7681999694101
2000-04-10,862.3600721702837
2000-04-11,848.5961915403643
2000-04-12,833.8162332512402
2000-04-13,824.1767956228224
2000-04-14,786.2612583677559
2000-04-17,721.1333263284271
2000-04-18,745.3688091750822
2000-04-19,742.624562870255
2000-04-20,747.7404705157227
2000-04-21,752.1358442731225
2000-04-24,730.6041098030115
2000-04-25,729.3980562975178
2000-04-26,710.837241109109
2000-04-27,696.7846777263832
2000-04-28,721.557229742266
2000-05-01,719.7844626883325
2000-05-02,734.3318580340086
2000-05-03,723.7971506741916
2000-05-04,718.6375635941322
2000-05-05,729.8041167960071
2000-05-08,734.4020832138842
2000-05-09,725.4028859402633
2000-05-10,718.7625188491658
2000-05-11,702.5913926922846
2000-05-12,703.7708090382755
2000-05-15,686.1068706951444
2000-05-16,707.0530656970303
2000-05-17,715.1943136218302
2000-05-18,706.448835852645
2000-05-19,718.9022543204724
2000-05-22,682.988367413327
2000-05-23,666.4381463358164
2000-05-24,653.3137842657959
2000-05-25,662.4105232424608
2000-05-26,651.0859685254438
2000-05-29,651.3605471945357
2000-05-30,671.9244073686132
2000-05-31,709.454968893199
2000-06-01,710.2805441741187
