Date,EM EUROPE IMI GROWTH
1996-11-29,253.47288387239453
1996-12-31,248.40560434966375
1997-01-01,248.40560434966375
1997-01-02,251.54901163609665
1997-01-03,254.09146475566902
1997-01-06,257.9975536418907
1997-01-07,264.38344546980767
1997-01-08,270.05909935364434
1997-01-09,271.61320579733746
1997-01-10,271.02422690991114
1997-01-13,269.7026321784037
1997-01-14,274.259284319117
1997-01-15,276.75558110919695
1997-01-16,277.1417919892175
1997-01-17,275.20650735975676
1997-01-20,274.76727598802256
1997-01-21,278.00047355573264
1997-01-22,281.52839091871954
1997-01-23,290.5607029826518
1997-01-24,305.524544949888
1997-01-27,326.4337475532357
1997-01-28,310.057627796867
1997-01-29,313.3424225495321
1997-01-30,320.2724806922649
1997-01-31,317.0788802172866
1997-02-03,314.56172779718275
1997-02-04,304.3876412339974
1997-02-05,307.4539260997556
1997-02-06,314.5002922287751
1997-02-07,310.9399207543862
1997-02-10,309.757169444131
1997-02-11,309.6068507756853
1997-02-12,309.17342784432134
1997-02-13,311.51677779943
1997-02-14,308.00274363935205
1997-02-17,305.9391038069837
1997-02-18,313.0259390705288
1997-02-19,313.5340798762912
1997-02-20,314.5914675663804
1997-02-21,311.9603159430078
1997-02-24,315.5138308132887
1997-02-25,316.6890775175851
1997-02-26,314.2605259351249
1997-02-27,307.03680581533416
1997-02-28,306.07887326092487
1997-03-03,299.28859647758304
1997-03-04,292.46517629064147
1997-03-05,282.5098543384004
1997-03-06,289.3777758653396
1997-03-07,285.16091109495096
1997-03-10,290.9694166882041
1997-03-11,291.81231512576113
1997-03-12,288.9912675964067
1997-03-13,294.8893184616408
1997-03-14,293.26515425392864
1997-03-17,300.62224208758266
1997-03-18,303.10270750544606
1997-03-19,306.9652720544942
1997-03-20,304.00856567451626
1997-03-21,301.1122631588825
1997-03-24,298.7460640596705
1997-03-25,291.61340258907705
1997-03-26,295.00183086346374
1997-03-27,288.79105410768153
1997-03-28,289.48238356709606
1997-03-31,293.5129022434216
1997-04-01,290.42539003785186
1997-04-02,288.04172855561717
1997-04-03,285.6645822126761
1997-04-04,285.32663241899934
1997-04-07,276.9997512383238
1997-04-08,277.0765732057402
1997-04-09,277.2577919804306
1997-04-10,277.1353100223096
1997-04-11,273.24901337471846
1997-04-14,271.1822448648309
1997-04-15,273.5966461448317
1997-04-16,273.7011113955951
1997-04-17,275.5048731656054
1997-04-18,272.7890297162323
1997-04-21,274.7168227271949
1997-04-22,273.44096997165843
1997-04-23,274.2588872244063
1997-04-24,265.6744831508681
1997-04-25,266.4678598207617
1997-04-28,263.8319649225684
1997-04-29,262.29565949670774
1997-04-30,260.2284272283978
1997-05-01,263.6528287421555
1997-05-02,259.09971512903496
1997-05-05,252.06259188586205
1997-05-06,253.73100040215888
1997-05-07,260.180709876385
1997-05-08,258.39628882367606
1997-05-09,255.50816008768368
1997-05-12,251.50963453639977
1997-05-13,252.7377146935412
1997-05-14,253.18302595722832
1997-05-15,258.7424242195621
1997-05-16,255.0809059353546
1997-05-19,253.7007596503774
1997-05-20,256.32706734770824
1997-05-21,251.00326809051768
1997-05-22,247.37262145413808
1997-05-23,249.55793120969076
1997-05-26,248.9669039493653
1997-05-27,247.56601283144516
1997-05-28,253.00285830753907
1997-05-29,250.3077494445754
1997-05-30,252.50333677078817
1997-06-02,257.9027279769333
1997-06-03,259.040735565902
1997-06-04,256.56705254565026
1997-06-05,258.8370190752819
1997-06-06,258.78608796804957
1997-06-09,259.93993177540665
1997-06-10,261.5842633991416
1997-06-11,262.84495135338926
1997-06-12,259.0161833791931
1997-06-13,251.84402696188275
1997-06-16,253.8052842657456
1997-06-17,251.04113642274754
1997-06-18,252.73798501800633
1997-06-19,255.90574144018095
1997-06-20,258.17413080686293
1997-06-23,269.60914815234287
1997-06-24,261.64416506183983
1997-06-25,260.5976144816165
1997-06-26,259.5827931151854
1997-06-27,267.68269939506575
1997-06-30,271.86109244485004
1997-07-01,272.3039849662752
1997-07-02,271.9765423676571
1997-07-03,276.38355843495475
1997-07-04,278.76370336171516
1997-07-07,282.8721677502108
1997-07-08,278.26003310461385
1997-07-09,281.0958673735382
1997-07-10,280.9777980117596
1997-07-11,278.787636124538
1997-07-14,276.96118088826665
1997-07-15,275.2403563655443
1997-07-16,271.83755518266315
1997-07-17,272.69762123229185
1997-07-18,273.2686465236834
1997-07-21,266.44392426480465
1997-07-22,266.424465387692
1997-07-23,268.1111136507329
1997-07-24,267.961426649983
1997-07-25,265.9051191095231
1997-07-28,260.5199099804066
1997-07-29,267.63952556993496
1997-07-30,271.43067919463994
1997-07-31,274.1917508133316
1997-08-01,273.3553185314533
1997-08-04,279.2324390503247
1997-08-05,276.53459288026374
1997-08-06,281.6821318351497
1997-08-07,284.46421193866337
1997-08-08,285.01431266212154
1997-08-11,282.4095806053379
1997-08-12,283.0697684304966
1997-08-13,283.38990434635207
1997-08-14,281.5876332336406
1997-08-15,281.2067499561511
1997-08-18,276.0249102075381
1997-08-19,275.41423267890906
1997-08-20,272.99251445393946
1997-08-21,276.972253124095
1997-08-22,277.01011413790013
1997-08-25,274.7715618756345
1997-08-26,274.78966528286276
1997-08-27,272.9853290397184
1997-08-28,278.7489777108272
1997-08-29,276.05300237772394
1997-09-01,273.6247543859182
1997-09-02,275.0151257506773
1997-09-03,282.097475738171
1997-09-04,282.390033494213
1997-09-05,284.6147595582018
1997-09-08,290.1532102219465
1997-09-09,293.04139831411356
1997-09-10,297.35881201125903
1997-09-11,301.7616115785537
1997-09-12,303.8488574719329
1997-09-15,307.5374117412646
1997-09-16,309.78857092601595
1997-09-17,312.0050504225665
1997-09-18,310.388892192383
1997-09-19,306.6467183051313
1997-09-22,305.1533707604671
1997-09-23,305.2120432154919
1997-09-24,314.23094500830643
1997-09-25,319.0999534699874
1997-09-26,318.1547483351485
1997-09-29,322.1562122294277
1997-09-30,318.84098628747796
1997-10-01,317.1104289303062
1997-10-02,326.0437348741866
1997-10-03,327.7699817841436
1997-10-06,331.30685786560963
1997-10-07,331.24448356810115
1997-10-08,336.02549033263426
1997-10-09,341.1944269576279
1997-10-10,340.3928898722703
1997-10-13,345.9641572417493
1997-10-14,355.8591732115412
1997-10-15,358.72470570954073
1997-10-16,361.4807218138571
1997-10-17,370.05117243614546
1997-10-20,365.4151160430785
1997-10-21,364.5999326399969
1997-10-22,366.1111821781393
1997-10-23,365.4916231192155
1997-10-24,359.2764435103222
1997-10-27,330.77754251592484
1997-10-28,304.98945560468115
1997-10-29,308.3198973340757
1997-10-30,298.50051621461233
1997-10-31,304.358428080017
1997-11-03,310.3306897178972
1997-11-04,320.0491563370539
1997-11-05,333.23446732376055
1997-11-06,332.32445941553203
1997-11-07,316.6520117379903
1997-11-10,316.0275447608673
1997-11-11,311.1047764769533
1997-11-12,299.0910719046753
1997-11-13,289.4947027605632
1997-11-14,287.09348509575057
1997-11-17,302.80533875263166
1997-11-18,308.78120564240686
1997-11-19,302.02338082757717
1997-11-20,307.5343960752812
1997-11-21,312.2211470799656
1997-11-24,291.28740468105923
1997-11-25,290.5121784826717
1997-11-26,294.3151834100697
1997-11-27,294.8078946189909
1997-11-28,293.171281381759
1997-12-01,286.74664747595716
1997-12-02,292.1265477222477
1997-12-03,297.5618095390754
1997-12-04,310.09967146615855
1997-12-05,307.9815896060498
1997-12-08,312.1438775060266
1997-12-09,313.68177030483514
1997-12-10,308.07556090809754
1997-12-11,296.89849403201305
1997-12-12,296.6016268554057
1997-12-15,309.8118806963018
1997-12-16,309.99494325539314
1997-12-17,315.0693976748648
1997-12-18,315.09042992619806
1997-12-19,307.44435004819127
1997-12-22,313.2768033152522
1997-12-23,313.8143429230159
1997-12-24,311.72280502779665
1997-12-25,311.3966823224771
1997-12-26,312.99925733698353
1997-12-29,322.677006276629
1997-12-30,328.402557951474
1997-12-31,328.8453615038415
1998-01-01,328.8453615038415
1998-01-02,328.1300942763289
1998-01-05,338.3433825295371
1998-01-06,336.13279027746137
1998-01-07,338.2867178681232
1998-01-08,327.2764415135754
1998-01-09,319.4225876980978
1998-01-12,287.1408396127801
1998-01-13,300.4128108497654
1998-01-14,294.5531721399048
1998-01-15,289.9858706492198
1998-01-16,296.2697574145897
1998-01-19,304.78030516921575
1998-01-20,302.73173700782803
1998-01-21,300.3119619234043
1998-01-22,290.7204257265896
1998-01-23,286.0062022851267
1998-01-26,281.59397333483935
1998-01-27,282.4404481454532
1998-01-28,278.8420057875452
1998-01-29,275.6444128038629
1998-01-30,280.1004258805741
1998-02-02,284.468323512638
1998-02-03,277.3409063189856
1998-02-04,266.5566150204828
1998-02-05,273.89965623322314
1998-02-06,274.71051527179594
1998-02-09,269.8587166314198
1998-02-10,266.04183523569446
1998-02-11,269.93775174773333
1998-02-12,267.05477044936066
1998-02-13,266.08045265134757
1998-02-16,266.95678436947816
1998-02-17,273.07189507945105
1998-02-18,270.4871844483587
1998-02-19,268.2283525386085
1998-02-20,269.7780132589861
1998-02-23,280.8992193330266
1998-02-24,276.9456625986352
1998-02-25,280.0758465983055
1998-02-26,282.7595168696439
1998-02-27,278.97988000495855
1998-03-02,286.09710035708434
1998-03-03,284.3996247444639
1998-03-04,286.7440342661485
1998-03-05,285.0382575112224
1998-03-06,291.4201479920144
1998-03-09,294.9753131918356
1998-03-10,298.7717627346566
1998-03-11,297.91305592886846
1998-03-12,293.72124046696564
1998-03-13,292.4302234223213
1998-03-16,291.5148671995297
1998-03-17,287.59504701318417
1998-03-18,279.2789842793729
1998-03-19,280.9184520840376
1998-03-20,283.6466202462627
1998-03-23,287.96788339262787
1998-03-24,288.1628039548686
1998-03-25,289.76893212160405
1998-03-26,290.6559421056544
1998-03-27,291.4008730700995
1998-03-30,284.1424359591575
1998-03-31,282.9486940374799
1998-04-01,283.5603533357359
1998-04-02,285.9321586761712
1998-04-03,286.5444457112455
1998-04-06,286.0250196815027
1998-04-07,285.9194482952405
1998-04-08,285.7438027671439
1998-04-09,283.05952352700155
1998-04-10,284.9039861796839
1998-04-13,290.70300343494137
1998-04-14,292.2996569729043
1998-04-15,298.2501054756834
1998-04-16,302.3146415751207
1998-04-17,302.2351247418193
1998-04-20,303.46656184742795
1998-04-21,307.5760037614639
1998-04-22,314.4778580254632
1998-04-23,315.5468713103078
1998-04-24,306.87406884676597
1998-04-27,299.1625370862177
1998-04-28,294.25235590307926
1998-04-29,299.1131601780202
1998-04-30,309.06323579721396
1998-05-01,311.1244798686823
1998-05-04,313.69305780144214
1998-05-05,314.98577298417086
1998-05-06,312.1139034118718
1998-05-07,306.89139646205984
1998-05-08,309.87748940964724
1998-05-11,311.6885520708261
1998-05-12,304.49014211248107
1998-05-13,300.4583777704393
1998-05-14,294.2756529313374
1998-05-15,292.9800080053988
1998-05-18,273.9846830450636
1998-05-19,275.42843180406925
1998-05-20,279.1457839545867
1998-05-21,281.85773933344854
1998-05-22,276.492687093886
1998-05-25,266.955842926205
1998-05-26,263.4357966673837
1998-05-27,248.92154346779589
1998-05-28,254.58224265286648
1998-05-29,252.40194528680848
1998-06-01,239.7520569176716
1998-06-02,252.36775953817138
1998-06-03,260.6447204569594
1998-06-04,268.48783754317043
1998-06-05,268.775379463622
1998-06-08,269.43927220010664
1998-06-09,262.1086994997747
1998-06-10,255.02066292731203
1998-06-11,252.38033643720198
1998-06-12,251.9084980598372
1998-06-15,237.50799017575181
1998-06-16,242.66315310155525
1998-06-17,252.34889676228696
1998-06-18,248.4512512486928
1998-06-19,248.24034750308263
1998-06-22,244.7450609600965
1998-06-23,251.68811990614105
1998-06-24,254.4444872750863
1998-06-25,253.232534334731
1998-06-26,247.32945037802008
1998-06-29,247.20385964555663
1998-06-30,248.37211338273966
1998-07-01,247.38699523817343
1998-07-02,251.26676988774327
1998-07-03,260.0073634095037
1998-07-06,257.87024659556175
1998-07-07,254.12647299771538
1998-07-08,252.34390023903913
1998-07-09,247.8952618475662
1998-07-10,250.44571622239422
1998-07-13,251.93810515673044
1998-07-14,268.07145654994207
1998-07-15,269.33593512255453
1998-07-16,268.01171483253194
1998-07-17,274.8680622676757
1998-07-20,273.8404540391538
1998-07-21,268.0769150677972
1998-07-22,262.6166899934905
1998-07-23,258.3453524869066
1998-07-24,256.35067365531984
1998-07-27,251.94956768260434
1998-07-28,252.16131189429117
1998-07-29,252.08018883711284
1998-07-30,256.37389043647147
1998-07-31,255.4356902598925
1998-08-03,248.81228017505876
1998-08-04,245.58076614486538
1998-08-05,238.5657045647489
1998-08-06,234.77027134790373
1998-08-07,232.31730459154227
1998-08-10,220.09027502724285
1998-08-11,208.14536970766875
1998-08-12,207.45897447620862
1998-08-13,197.5495580011036
1998-08-14,206.1334563649056
1998-08-17,198.19760689964002
1998-08-18,194.52688934239583
1998-08-19,193.4034697307013
1998-08-20,192.48808185989705
1998-08-21,185.3863927291801
1998-08-24,184.94822020714858
1998-08-25,185.56942561548277
1998-08-26,172.59076313778587
1998-08-27,152.51030072989812
1998-08-28,150.26591778604288
1998-08-31,149.04275939263366
1998-09-01,147.6471391555316
1998-09-02,152.32010207027713
1998-09-03,148.76385734411363
1998-09-04,151.15288095957789
1998-09-07,154.79198367842545
1998-09-08,158.02843870063904
1998-09-09,156.6936855886112
1998-09-10,154.40813810333222
1998-09-11,147.42961871293036
1998-09-14,149.5491308153708
1998-09-15,148.55440594144034
1998-09-16,146.11693813484337
1998-09-17,137.96716318426252
1998-09-18,144.98184489634025
1998-09-21,136.33494154563047
1998-09-22,147.69879695426144
1998-09-23,150.5295425223747
1998-09-24,159.7069637782204
1998-09-25,150.71716816131138
1998-09-28,152.88687364448455
1998-09-29,154.0760834722813
1998-09-30,148.27534482779313
1998-10-01,134.31548756423936
1998-10-02,132.4244718178607
1998-10-05,127.67818368779855
1998-10-06,129.34840460065138
1998-10-07,129.5686402287563
1998-10-08,126.4669144892721
1998-10-09,129.06932638657915
1998-10-12,136.73737067176737
1998-10-13,137.7938194712364
1998-10-14,136.8253382661236
1998-10-15,139.14213823398993
1998-10-16,144.2059778322296
1998-10-19,144.55037652553656
1998-10-20,149.74959990355626
1998-10-21,151.6424514477326
1998-10-22,152.75452405619254
1998-10-23,151.06089111507288
1998-10-26,151.77342089724658
1998-10-27,150.15683136246346
1998-10-28,146.62832459102273
1998-10-29,147.69194638288204
1998-10-30,149.99973245020462
1998-11-02,157.1811130099105
1998-11-03,159.68366624017006
1998-11-04,163.12920298072152
1998-11-05,159.62005670863095
1998-11-06,165.682428203236
1998-11-09,161.72788817230884
1998-11-10,159.64922792010495
1998-11-11,148.76078253128327
1998-11-12,144.6257799321347
1998-11-13,144.63289447453138
1998-11-16,151.97695950297938
1998-11-17,150.43666619428686
1998-11-18,148.2235602565325
1998-11-19,149.86165708964262
1998-11-20,152.4536380594086
1998-11-23,160.46543960202948
1998-11-24,154.71016829374076
1998-11-25,155.5419515399796
1998-11-26,157.9231102770246
1998-11-27,157.73020874736153
1998-11-30,155.64311877636013
1998-12-01,149.48626153226962
1998-12-02,151.37160987919094
1998-12-03,149.4425506623643
1998-12-04,148.55594882368368
1998-12-07,148.90493191623364
1998-12-08,147.555123124226
1998-12-09,145.92589092934904
1998-12-10,148.36747080244888
1998-12-11,146.0019254584582
1998-12-14,146.0269507228723
1998-12-15,145.46523744013632
1998-12-16,144.26895515839306
1998-12-17,142.48452539341883
1998-12-18,144.03046272505082
1998-12-21,146.4738924410918
1998-12-22,147.86463088846872
1998-12-23,149.50813008810744
1998-12-24,149.0604141026544
1998-12-25,151.2005429645817
1998-12-28,150.94071004953628
1998-12-29,151.96175230617715
1998-12-30,150.21551029294292
1998-12-31,151.68052207557824
1999-01-01,151.68052207557824
1999-01-04,156.70012267737374
1999-01-05,159.3502539272936
1999-01-06,162.7176933831483
1999-01-07,164.09996885877018
1999-01-08,164.3573553295786
1999-01-11,162.19475787612478
1999-01-12,159.17350450253372
1999-01-13,148.25702494900423
1999-01-14,149.4455349667038
1999-01-15,146.2187182962412
1999-01-18,151.21006204467815
1999-01-19,152.83467311490796
1999-01-20,155.18162697411088
1999-01-21,156.83363033461333
1999-01-22,152.14694942285124
1999-01-25,147.7703291190568
1999-01-26,152.53835059787556
1999-01-27,155.14196942447765
1999-01-28,153.06241962939927
1999-01-29,155.28197166383382
1999-02-01,155.58943204068117
1999-02-02,153.6660090142603
1999-02-03,154.17408329977962
1999-02-04,157.43233156981307
1999-02-05,154.05706288525175
1999-02-08,153.7238923806046
1999-02-09,155.32911748369838
1999-02-10,155.8895631740296
1999-02-11,159.37414639374123
1999-02-12,160.34208434413563
1999-02-15,158.16826618060279
1999-02-16,162.2208494397704
1999-02-17,165.18596338911968
