Date,ANDEAN VALUE
2002-10-16,786.4574693720447
2002-10-17,804.7196261804891
2002-10-18,816.3559989792336
2002-10-21,819.0643398931138
2002-10-22,824.1697196558564
2002-10-23,828.5099910738213
2002-10-24,832.3769897792864
2002-10-25,827.9908153871633
2002-10-28,831.4103640125148
2002-10-29,828.7371001067951
2002-10-30,833.5299620167231
2002-10-31,842.4164874612054
2002-11-01,838.6807780434527
2002-11-04,850.395109111891
2002-11-05,846.5174630651235
2002-11-06,853.5274653242706
2002-11-07,841.3265998827735
2002-11-08,835.6641130849575
2002-11-11,837.3722623258437
2002-11-12,843.2055913058928
2002-11-13,847.3044034623877
2002-11-14,857.342413589704
2002-11-15,862.4153896765855
2002-11-18,866.8015620959711
2002-11-19,863.085084319383
2002-11-20,873.5206429309701
2002-11-21,882.0588336639066
2002-11-22,872.7997370202933
2002-11-25,871.2620707677314
2002-11-26,868.4148050043876
2002-11-27,872.4361163365531
2002-11-28,876.5316616079323
2002-11-29,881.5217289818075
2002-12-02,883.3266925841544
2002-12-03,875.6840767244502
2002-12-04,871.0253494132005
2002-12-05,889.3281867416342
2002-12-06,891.4224244292983
2002-12-09,886.9774582357022
2002-12-10,887.7446482645097
2002-12-11,892.2307040957687
2002-12-12,892.240440386031
2002-12-13,888.2576582284939
2002-12-16,889.0807800841308
2002-12-17,884.1172915984729
2002-12-18,895.8388199855109
2002-12-19,904.2588977950484
2002-12-20,905.3682493332226
2002-12-23,904.9345150336812
2002-12-24,892.5663145108807
2002-12-25,892.5905169275352
2002-12-26,882.5113683632591
2002-12-27,875.82478765212
2002-12-30,861.0512576506713
2002-12-31,857.7082930185493
2003-01-01,857.7082930185493
2003-01-02,871.6854907044371
2003-01-03,877.1068852070567
2003-01-06,874.4700775394836
2003-01-07,874.629863119926
2003-01-08,873.0827451776781
2003-01-09,873.0667539176378
2003-01-10,868.5077148929307
2003-01-13,872.1287529243205
2003-01-14,872.0971246116042
2003-01-15,865.9849321909502
2003-01-16,863.5845439427258
2003-01-17,847.5941874000417
2003-01-20,854.436451345452
2003-01-21,842.6450702308895
2003-01-22,837.0177245401234
2003-01-23,832.6822158340859
2003-01-24,816.6485542781901
2003-01-27,807.7255753403323
2003-01-28,806.8408341400169
2003-01-29,801.2375676767077
2003-01-30,817.9385106313213
2003-01-31,827.8013862800298
2003-02-03,832.1858962846622
2003-02-04,813.9700472250048
2003-02-05,823.1386421717907
2003-02-06,822.8256520507027
2003-02-07,828.970660633482
2003-02-10,829.8462467730417
2003-02-11,838.2607270205104
2003-02-12,834.455685677086
2003-02-13,821.282939684889
2003-02-14,830.2574851639467
2003-02-17,836.4733780308304
2003-02-18,843.1826606819237
2003-02-19,830.2596132410636
2003-02-20,824.1137301208088
2003-02-21,829.0508684945303
2003-02-24,829.0035244595772
2003-02-25,830.2802819038227
2003-02-26,824.4723289940274
2003-02-27,833.6795591825665
2003-02-28,836.5584643136739
2003-03-03,828.5457681418615
2003-03-04,819.1984936560938
2003-03-05,817.5499289997902
2003-03-06,822.8133368137072
2003-03-07,821.7660333652418
2003-03-10,810.9919782713611
2003-03-11,807.173471118414
2003-03-12,817.0534119279761
2003-03-13,833.7512454123768
2003-03-14,853.1331875027159
2003-03-17,855.9959123059389
2003-03-18,864.9017675802636
2003-03-19,872.1258004346938
2003-03-20,875.8232499344115
2003-03-21,889.7818060015057
2003-03-24,869.6004080634394
2003-03-25,868.5517728153919
2003-03-26,866.9476029190027
2003-03-27,859.9365789984387
2003-03-28,862.7313925613006
2003-03-31,844.9668108265455
2003-04-01,845.1335137698883
2003-04-02,868.2605883957498
2003-04-03,874.3076852940701
2003-04-04,879.9195781887549
2003-04-07,893.7002884757976
2003-04-08,888.5499211539582
2003-04-09,889.2871350194039
2003-04-10,882.2190149580847
2003-04-11,897.3032316077071
2003-04-14,904.7281402053651
2003-04-15,907.3425076354695
2003-04-16,908.3137602824349
2003-04-17,912.3765328677963
2003-04-18,912.3765328677963
2003-04-21,915.7470603007955
2003-04-22,904.3651821911434
2003-04-23,921.1426196929283
2003-04-24,926.9335958861928
2003-04-25,926.1657204344411
2003-04-28,926.0978692259102
2003-04-29,945.6309532763152
2003-04-30,948.5356244232964
2003-05-01,942.3331625869545
2003-05-02,957.5027521439058
2003-05-05,950.8035769153292
2003-05-06,940.4082695434828
2003-05-07,945.837126847343
2003-05-08,935.7921519326732
2003-05-09,943.0299208128746
2003-05-12,941.751323234068
2003-05-13,959.8174819054834
2003-05-14,953.1109295828568
2003-05-15,951.5526900894431
2003-05-16,933.4362821600756
2003-05-19,909.5131365989964
2003-05-20,895.8314300496453
2003-05-21,892.7518345199229
2003-05-22,912.7354793846996
2003-05-23,914.8395839265751
2003-05-26,907.6075930662206
2003-05-27,906.580972911597
2003-05-28,916.4750988189204
2003-05-29,922.0401506908852
2003-05-30,926.1797530599622
2003-06-02,934.4247199893324
2003-06-03,936.2952116001314
2003-06-04,942.2432057017832
2003-06-05,931.7303174142489
2003-06-06,962.2970758389323
2003-06-09,956.5999270532925
2003-06-10,964.9216577130002
2003-06-11,958.0666110932591
2003-06-12,976.5243053151728
2003-06-13,973.3094995410913
2003-06-16,967.3920457469087
2003-06-17,978.934446640348
2003-06-18,974.4899386032333
2003-06-19,967.7669158406582
2003-06-20,966.1589038637752
2003-06-23,959.2063963740262
2003-06-24,955.0751798197869
2003-06-25,952.9245713532978
2003-06-26,951.466559865232
2003-06-27,966.3632915154113
2003-06-30,958.2747854605793
2003-07-01,981.237575640199
2003-07-02,998.5632517632414
2003-07-03,993.8556061829973
2003-07-04,995.254871758028
2003-07-07,1014.342640493958
2003-07-08,1007.6770976736249
2003-07-09,996.7824943513195
2003-07-10,986.0443812816309
2003-07-11,1001.8100815507157
2003-07-14,1009.2679665578693
2003-07-15,1015.5545104851103
2003-07-16,1009.7371221410287
2003-07-17,1005.270922130414
2003-07-18,1008.4693267937824
2003-07-21,1003.9886579169209
2003-07-22,1012.2884460101789
2003-07-23,1019.3290008777167
2003-07-24,1017.0087595717343
2003-07-25,1029.9553349426858
2003-07-28,1036.3733629941107
2003-07-29,1028.675129570118
2003-07-30,1033.704364820374
2003-07-31,1054.1556182076843
2003-08-01,1058.302440434494
2003-08-04,1039.4551718980151
2003-08-05,1030.0378017833173
2003-08-06,1038.8024021444708
2003-08-07,1042.3263538608471
2003-08-08,1062.3381699544607
2003-08-11,1074.9508162794039
2003-08-12,1081.2232356202273
2003-08-13,1096.2880100209632
2003-08-14,1125.0445772406385
2003-08-15,1122.8179061354242
2003-08-18,1129.8954778846824
2003-08-19,1125.396419901823
2003-08-20,1126.039976581774
2003-08-21,1142.2124999261307
2003-08-22,1146.1302972695094
2003-08-25,1129.212588880146
2003-08-26,1125.2431051444762
2003-08-27,1136.5179183848618
2003-08-28,1137.6863663264598
2003-08-29,1131.1608485916438
2003-09-01,1132.526692817277
2003-09-02,1145.3682942115277
2003-09-03,1156.264419761586
2003-09-04,1152.0177825991298
2003-09-05,1150.5406919022425
2003-09-08,1149.040909818631
2003-09-09,1144.0734371981525
2003-09-10,1145.2118637798112
2003-09-11,1166.3070052936407
2003-09-12,1149.0180253380233
2003-09-15,1143.123070953214
2003-09-16,1167.666081401773
2003-09-17,1165.8534417221956
2003-09-18,1162.8518980901133
2003-09-19,1157.3575702303808
2003-09-22,1153.503101410415
2003-09-23,1175.3124241016048
2003-09-24,1183.7058244230714
2003-09-25,1175.6213392701393
2003-09-26,1181.2618753823433
2003-09-29,1176.9112305337533
2003-09-30,1168.1022357577672
2003-10-01,1184.5360090419529
2003-10-02,1180.7311818911164
2003-10-03,1196.1000371891773
2003-10-06,1198.8182293316188
2003-10-07,1185.6064277658177
2003-10-08,1205.4675398356812
2003-10-09,1220.1623257854076
2003-10-10,1220.0653572835852
2003-10-13,1245.1763744032273
2003-10-14,1264.8155588689756
2003-10-15,1257.6948830709346
2003-10-16,1262.6363744058979
2003-10-17,1262.7834541885693
2003-10-20,1275.1642852589641
2003-10-21,1279.6021373649996
2003-10-22,1271.5266463618138
2003-10-23,1264.9595487502806
2003-10-24,1261.071994820289
2003-10-27,1272.9642853495677
2003-10-28,1277.3201133309346
2003-10-29,1286.828907324552
2003-10-30,1280.0435802273312
2003-10-31,1280.2595266556402
2003-11-03,1294.6038638126438
2003-11-04,1268.097831443375
2003-11-05,1237.4844567428786
2003-11-06,1247.7852121529447
2003-11-07,1254.0906942502459
2003-11-10,1219.5261226344485
2003-11-11,1227.3206505591354
2003-11-12,1234.7218897140106
2003-11-13,1253.4231449827728
2003-11-14,1265.781922095575
2003-11-17,1243.5601347153474
2003-11-18,1222.6905769040256
2003-11-19,1203.024922152941
2003-11-20,1211.917779727258
2003-11-21,1220.3628804341083
2003-11-24,1244.0167438510016
2003-11-25,1249.0748711782105
2003-11-26,1238.821560263363
2003-11-27,1245.5083391496617
2003-11-28,1253.529233966367
2003-12-01,1298.7211733105028
2003-12-02,1297.3657820660367
2003-12-03,1299.370434164592
2003-12-04,1302.4963345277893
2003-12-05,1301.6573306783591
2003-12-08,1295.1456999245615
2003-12-09,1288.6486230441596
2003-12-10,1264.2471124635053
2003-12-11,1291.631365753448
2003-12-12,1297.7807076475005
2003-12-15,1299.4361627853357
2003-12-16,1265.0659835237986
2003-12-17,1251.6590011703304
2003-12-18,1278.2441330885472
2003-12-19,1276.1734829181405
2003-12-22,1279.7436525487162
2003-12-23,1293.2587195796198
2003-12-24,1290.7868546459329
2003-12-25,1290.7868546459329
2003-12-26,1294.849751531706
2003-12-29,1305.0266130859434
2003-12-30,1306.4558619383506
2003-12-31,1298.2687563636212
2004-01-01,1298.2687563636212
2004-01-02,1309.5805277083728
2004-01-05,1335.6674143723228
2004-01-06,1329.8183117387082
2004-01-07,1331.145203691043
2004-01-08,1328.792195881909
2004-01-09,1341.8020088189996
2004-01-12,1339.1684638288018
2004-01-13,1325.628875152276
2004-01-14,1327.713489460552
2004-01-15,1323.8285849772772
2004-01-16,1323.7619213399996
2004-01-19,1321.3978853440833
2004-01-20,1327.6972114227074
2004-01-21,1317.6475730198863
2004-01-22,1291.1366788058056
2004-01-23,1287.9227709204335
2004-01-26,1278.7984262229907
2004-01-27,1285.093867143062
2004-01-28,1265.9513625376458
2004-01-29,1236.7475537729297
2004-01-30,1252.7010208149597
2004-02-02,1255.7342927364703
2004-02-03,1256.7106230125407
2004-02-04,1241.5194353753952
2004-02-05,1245.6124187588723
2004-02-06,1242.3248420205118
2004-02-09,1264.99127647477
2004-02-10,1265.3919929214967
2004-02-11,1272.2269013778198
2004-02-12,1284.6722869753055
2004-02-13,1287.187081579118
2004-02-16,1306.4262943666522
2004-02-17,1333.8829170205145
2004-02-18,1340.7490468231458
2004-02-19,1337.7436058063079
2004-02-20,1331.546360943072
2004-02-23,1341.6119800649196
2004-02-24,1322.87979344448
2004-02-25,1329.4136457720576
2004-02-26,1338.44998418697
2004-02-27,1337.1098816040144
2004-03-01,1356.0005829739237
2004-03-02,1371.8476767827797
2004-03-03,1375.1216450212241
2004-03-04,1362.1938484953116
2004-03-05,1341.8200773859894
2004-03-08,1323.7386122977002
2004-03-09,1325.2840668762906
2004-03-10,1328.6189859945368
2004-03-11,1327.2889189802438
2004-03-12,1317.827489451749
2004-03-15,1294.2023909071575
2004-03-16,1290.2758574651511
2004-03-17,1299.947901977829
2004-03-18,1288.114930193843
2004-03-19,1281.9378845064346
2004-03-22,1263.5063592615925
2004-03-23,1261.9045571231484
2004-03-24,1262.2883847390983
2004-03-25,1279.1118927282744
2004-03-26,1288.9910147047572
2004-03-29,1300.8722483822485
2004-03-30,1292.1432151067602
2004-03-31,1308.265521506938
2004-04-01,1325.394952812791
2004-04-02,1347.613687528443
2004-04-05,1381.9577464360555
2004-04-06,1369.8835248404048
2004-04-07,1358.3984134073767
2004-04-08,1369.4303969765233
2004-04-09,1369.4303969765233
2004-04-12,1369.6426596213034
2004-04-13,1383.7690539570656
2004-04-14,1361.6187054726638
2004-04-15,1352.4690929720819
2004-04-16,1354.6133850674253
2004-04-19,1341.0201609265837
2004-04-20,1356.3066481360174
2004-04-21,1334.6199027229459
2004-04-22,1335.2368703619209
2004-04-23,1350.500228848404
2004-04-26,1349.017656610581
2004-04-27,1333.1887265435842
2004-04-28,1311.1392106815188
2004-04-29,1292.7795474502736
2004-04-30,1284.870838058542
2004-05-03,1270.6424340080378
2004-05-04,1267.7862627625434
2004-05-05,1280.1197088720542
2004-05-06,1252.5588983873631
2004-05-07,1241.5316744822067
2004-05-10,1216.955053455616
2004-05-11,1240.0971330325387
2004-05-12,1229.1896287697575
2004-05-13,1218.542566306583
2004-05-14,1229.4617920223961
2004-05-17,1197.8760282441135
2004-05-18,1210.4567193449902
2004-05-19,1231.8951788680038
2004-05-20,1223.1659535250467
2004-05-21,1222.033345922953
2004-05-24,1225.9916259026231
2004-05-25,1229.209256348583
2004-05-26,1240.6787629226017
2004-05-27,1245.4862514760987
2004-05-28,1247.4295481430674
2004-05-31,1248.8638461990852
2004-06-01,1222.5382754395066
2004-06-02,1228.1373171373114
2004-06-03,1216.0165198004627
2004-06-04,1214.8569495518416
2004-06-07,1216.528363072259
2004-06-08,1231.7678126358044
2004-06-09,1243.6409076686025
2004-06-10,1239.7689744701133
2004-06-11,1250.8865696911064
2004-06-14,1233.8771070169728
2004-06-15,1238.5832459390892
2004-06-16,1253.3964435670196
2004-06-17,1251.1655465061524
2004-06-18,1256.1977997835772
2004-06-21,1264.2299322779259
2004-06-22,1256.9273319799595
2004-06-23,1263.0167822059755
2004-06-24,1279.6697845215217
2004-06-25,1284.81028404275
2004-06-28,1279.653196940677
2004-06-29,1277.361340926472
2004-06-30,1280.1599035714619
2004-07-01,1285.7151984657964
2004-07-02,1273.7574131183299
2004-07-05,1274.7967117515961
2004-07-06,1269.4236000354324
2004-07-07,1275.6544403582989
2004-07-08,1283.4787573124368
2004-07-09,1278.0529612419123
2004-07-12,1283.431343446096
2004-07-13,1298.0852303808501
2004-07-14,1301.5151762952437
2004-07-15,1315.225553551239
2004-07-16,1321.3073348996536
2004-07-19,1318.6890112471515
2004-07-20,1317.334273092188
2004-07-21,1322.0711668757547
2004-07-22,1310.3022931687692
2004-07-23,1310.9958829720672
2004-07-26,1292.522895228263
2004-07-27,1298.0595324361525
2004-07-28,1298.595803763482
2004-07-29,1309.4561460862847
2004-07-30,1320.188016919932
2004-08-02,1318.5095031422393
2004-08-03,1315.6292972543572
2004-08-04,1311.5929564539729
2004-08-05,1315.9771103158826
2004-08-06,1289.8810292019457
2004-08-09,1294.8552487488325
2004-08-10,1288.325200052373
2004-08-11,1297.9197873210592
2004-08-12,1293.094380011289
2004-08-13,1279.6868017606203
2004-08-16,1285.5867072333863
2004-08-17,1302.452847653905
2004-08-18,1320.3478148652416
2004-08-19,1325.9689060344149
2004-08-20,1334.272531864604
2004-08-23,1347.6212552194625
2004-08-24,1365.4057232365624
2004-08-25,1369.4218135072429
2004-08-26,1367.7397984297647
2004-08-27,1391.1359915688886
2004-08-30,1391.4432536482059
2004-08-31,1394.4149980739498
2004-09-01,1393.9115492753212
2004-09-02,1398.1088807233732
2004-09-03,1407.3515441158468
2004-09-06,1408.6691831919582
2004-09-07,1400.0352042140144
2004-09-08,1392.779711652683
2004-09-09,1382.6878331147343
2004-09-10,1366.719485760589
2004-09-13,1379.888407700315
2004-09-14,1392.8742591251141
2004-09-15,1417.9675547976933
2004-09-16,1428.033787030167
2004-09-17,1425.095073420007
2004-09-20,1430.7566035910218
2004-09-21,1425.2425989781175
2004-09-22,1421.4371553439005
2004-09-23,1417.270649175826
2004-09-24,1421.2804704750918
2004-09-27,1424.6128824717925
2004-09-28,1429.5202332618087
2004-09-29,1435.2128055129874
2004-09-30,1419.5524896359955
2004-10-01,1441.614214120333
2004-10-04,1465.6984152098491
2004-10-05,1465.3149117742487
2004-10-06,1474.5335917199213
2004-10-07,1465.4154773165255
2004-10-08,1456.5995375413963
2004-10-11,1458.7349727152452
2004-10-12,1450.3353249574845
2004-10-13,1432.8607073640098
2004-10-14,1402.8276481792343
2004-10-15,1403.312535830947
2004-10-18,1408.2984075970487
2004-10-19,1411.6478432899528
2004-10-20,1382.988700831479
2004-10-21,1416.8823907295914
2004-10-22,1411.358382092759
2004-10-25,1383.8034698775111
2004-10-26,1379.5028947226888
2004-10-27,1386.7730733888395
2004-10-28,1391.5702882740698
2004-10-29,1410.7006246371243
2004-11-01,1412.825371547873
2004-11-02,1431.3171486852953
2004-11-03,1421.537865124285
2004-11-04,1426.9950021637746
2004-11-05,1430.1872230304666
2004-11-08,1422.8704443210102
2004-11-09,1421.3367919087318
2004-11-10,1432.3761076280834
2004-11-11,1434.4937728285427
2004-11-12,1442.074619929592
2004-11-15,1440.929726408316
2004-11-16,1442.4775739300676
2004-11-17,1448.7387789607965
2004-11-18,1442.950269609992
2004-11-19,1440.8454867582586
2004-11-22,1425.6641186596623
2004-11-23,1434.8088462181918
2004-11-24,1439.549112246852
2004-11-25,1430.2897767960171
2004-11-26,1430.9665658967192
2004-11-29,1431.1035987812973
2004-11-30,1432.327612599242
2004-12-01,1446.6292344254875
2004-12-02,1450.7179003637896
2004-12-03,1446.6422878752114
2004-12-06,1429.2540856726566
2004-12-07,1416.979124050314
2004-12-08,1432.572112936641
2004-12-09,1402.4264350993838
2004-12-10,1421.8622889161918
2004-12-13,1443.977374651384
2004-12-14,1464.5853221593572
2004-12-15,1456.2722346144024
2004-12-16,1461.1200184753418
2004-12-17,1473.7423088527664
2004-12-20,1482.8216988862148
2004-12-21,1487.030281567175
2004-12-22,1492.4337934321634
2004-12-23,1478.4564507247178
2004-12-24,1469.938518943907
2004-12-27,1464.241935705055
2004-12-28,1464.875012055428
2004-12-29,1470.9753376480305
2004-12-30,1477.3110047626417
2004-12-31,1484.4283818051554
2005-01-03,1480.4525682368253
2005-01-04,1465.9672664543932
2005-01-05,1471.7997508709666
2005-01-06,1464.885337074252
2005-01-07,1498.746501849242
2005-01-10,1504.10642435714
2005-01-11,1470.4953862415603
2005-01-12,1463.3905324295038
2005-01-13,1478.6770434027787
2005-01-14,1488.2797284717362
2005-01-17,1475.057388969105
2005-01-18,1449.1650684857898
2005-01-19,1461.4345595348655
2005-01-20,1469.3240436590315
2005-01-21,1479.343173396652
2005-01-24,1473.341107347486
2005-01-25,1470.9194886290607
2005-01-26,1468.0920176753746
2005-01-27,1493.3790649180999
2005-01-28,1503.3856741400234
2005-01-31,1525.07218374089
2005-02-01,1520.6663085813639
2005-02-02,1526.6251960302352
2005-02-03,1544.3143568837204
2005-02-04,1548.7359505117956
2005-02-07,1570.5232542098286
2005-02-08,1580.8256489139565
2005-02-09,1576.1505994328672
2005-02-10,1581.5300559292823
2005-02-11,1584.9738843182063
2005-02-14,1589.1641019080323
2005-02-15,1589.684133448251
2005-02-16,1586.4548171431757
2005-02-17,1584.3390064889716
2005-02-18,1588.9044041776028
2005-02-21,1601.1155688606148
2005-02-22,1593.9852247224946
2005-02-23,1605.165472160092
2005-02-24,1626.9764248397255
2005-02-25,1638.836123949621
2005-02-28,1650.53953080477
2005-03-01,1657.0275427772258
2005-03-02,1640.742485219149
2005-03-03,1632.7387846239988
2005-03-04,1635.9779839000742
2005-03-07,1645.479168351079
2005-03-08,1615.289659591731
2005-03-09,1613.9053769197703
2005-03-10,1598.8805850631056
2005-03-11,1587.4494448783576
2005-03-14,1553.8715910963626
2005-03-15,1567.3582164158217
2005-03-16,1564.2080322366535
2005-03-17,1578.0878649567135
2005-03-18,1600.7771272775333
2005-03-21,1605.1499565556094
2005-03-22,1607.3293835940412
2005-03-23,1596.0980328864005
2005-03-24,1615.8357790900873
2005-03-25,1615.8357790900873
2005-03-28,1624.8225040560765
2005-03-29,1604.3396729075741
2005-03-30,1608.957554480806
2005-03-31,1616.9065039995314
2005-04-01,1627.1592833333034
2005-04-04,1634.9097328361768
2005-04-05,1647.8499140181295
2005-04-06,1660.5703651373915
2005-04-07,1680.441825153081
2005-04-08,1687.5493552233515
2005-04-11,1684.4486739024892
2005-04-12,1696.6808777108772
2005-04-13,1697.6719134919797
2005-04-14,1676.025592659721
2005-04-15,1639.0248372937324
2005-04-18,1629.5968863314688
2005-04-19,1636.887079123881
2005-04-20,1632.2657915593252
2005-04-21,1624.39858094227
2005-04-22,1642.4301112000114
2005-04-25,1652.3935847923447
2005-04-26,1668.69715122131
2005-04-27,1633.6346844318048
2005-04-28,1617.7352478567022
2005-04-29,1623.6100014521785
2005-05-02,1654.1547029611156
2005-05-03,1662.8959824448223
2005-05-04,1684.2241835467319
2005-05-05,1693.4525853761777
2005-05-06,1714.6949323808685
2005-05-09,1715.2948193563989
2005-05-10,1698.0005109810913
2005-05-11,1690.3374690275953
2005-05-12,1691.327487372759
2005-05-13,1696.9285895344328
2005-05-16,1684.5431301571296
2005-05-17,1700.5914357060292
2005-05-18,1709.9930229636682
2005-05-19,1713.5762536865311
2005-05-20,1721.4276240519102
2005-05-23,1718.1777371298756
2005-05-24,1701.690924822866
2005-05-25,1702.508919327131
2005-05-26,1714.007964385721
2005-05-27,1718.4097770370222
2005-05-30,1736.3425593147779
2005-05-31,1748.9337296093847
2005-06-01,1772.874378015084
2005-06-02,1789.655299039628
2005-06-03,1798.731451659265
2005-06-06,1768.168896017002
2005-06-07,1769.6167184709152
2005-06-08,1758.7815519914323
2005-06-09,1769.4115936940764
2005-06-10,1799.948482105701
2005-06-13,1817.3823208702886
2005-06-14,1821.178960409464
2005-06-15,1836.2470707257582
2005-06-16,1870.1109820090328
2005-06-17,1863.125298428451
2005-06-20,1859.3066877021874
2005-06-21,1884.1482313181896
2005-06-22,1891.4053888837807
2005-06-23,1874.8352119350152
2005-06-24,1865.4877702884514
2005-06-27,1851.0986439580909
2005-06-28,1871.5131693260114
2005-06-29,1869.7146060022114
2005-06-30,1872.9296468179866
2005-07-01,1898.1408575604055
2005-07-04,1898.7049205921987
2005-07-05,1893.405795982599
2005-07-06,1888.73932113093
2005-07-07,1875.0840330935587
2005-07-08,1892.6605833083188
2005-07-11,1887.2518206569794
2005-07-12,1875.3287326162972
2005-07-13,1894.5120202808826
2005-07-14,1903.0020050244545
2005-07-15,1921.0441645334415
2005-07-18,1936.6187536575028
2005-07-19,1973.9426952480449
2005-07-20,1957.990119961096
2005-07-21,1958.750970823797
2005-07-22,1977.6401987528295
2005-07-25,1982.015447826413
2005-07-26,1990.5854754275865
2005-07-27,1992.2473883682003
2005-07-28,1996.5469759119474
2005-07-29,1998.7202699288448
2005-08-01,2016.5904602333806
2005-08-02,2044.5749571925878
2005-08-03,2008.3241706582792
2005-08-04,2003.9731685035542
2005-08-05,2023.0913908607517
2005-08-08,2047.411578659708
2005-08-09,2054.735026652492
2005-08-10,2061.2419804678034
2005-08-11,2057.615757568938
2005-08-12,2039.6639146577793
2005-08-15,2049.371320182759
2005-08-16,2058.9008239038835
2005-08-17,2063.0363017002965
2005-08-18,2063.3395957621565
2005-08-19,2040.5325406356112
2005-08-22,2034.5680027295095
2005-08-23,2040.580475823684
2005-08-24,2037.4600590887492
2005-08-25,2039.4335903641759
2005-08-26,2026.3456906860524
2005-08-29,2024.8732932831633
2005-08-30,2039.3859258517673
2005-08-31,2029.8624634052294
2005-09-01,2011.232614706728
2005-09-02,2013.2637619561906
2005-09-05,2007.6070153515582
2005-09-06,2029.673570054417
2005-09-07,2045.7365850611218
2005-09-08,2067.9924705666285
2005-09-09,2059.2710462341674
2005-09-12,2083.5559222657
2005-09-13,2060.9989535958475
2005-09-14,2075.2224006731767
2005-09-15,2082.176500185231
2005-09-16,2097.843793176342
2005-09-19,2119.416709621724
2005-09-20,2139.4303715894034
2005-09-21,2158.5030487555646
2005-09-22,2157.0961643105925
2005-09-23,2172.4895560979444
2005-09-26,2212.0042979520804
2005-09-27,2204.050388919132
2005-09-28,2218.6992785571183
2005-09-29,2239.354333797094
2005-09-30,2268.288226988633
2005-10-03,2335.262421430654
2005-10-04,2353.2620258414795
2005-10-05,2310.2224011798153
2005-10-06,2221.5060082122486
2005-10-07,2230.1533995370223
2005-10-10,2235.947577106374
2005-10-11,2261.562104114029
2005-10-12,2225.0438822226556
2005-10-13,2206.7535779180325
2005-10-14,2172.3442779015836
2005-10-17,2203.3495821470256
2005-10-18,2209.5072379679427
2005-10-19,2197.0516824434353
2005-10-20,2171.3644976885516
2005-10-21,2158.745350073422
2005-10-24,2175.1454488931668
2005-10-25,2142.3126493144177
2005-10-26,2153.4173763034455
2005-10-27,2114.6836777484496
2005-10-28,2112.5322304417896
2005-10-31,2144.2821710125477
2005-11-01,2145.1400490112023
2005-11-02,2171.140400696303
2005-11-03,2195.9861711885105
2005-11-04,2206.1725478018966
2005-11-07,2198.9139941792523
2005-11-08,2193.608585904826
2005-11-09,2222.849026226539
2005-11-10,2236.803519257933
2005-11-11,2268.160387433679
