Date,EM EASTERN EUROPE VALUE
2001-05-08,112.71001128808338
2001-05-09,112.89529451434561
2001-05-10,114.25730523188244
2001-05-11,113.77010043980752
2001-05-14,113.4849533036915
2001-05-15,113.13311699468646
2001-05-16,111.60487655252805
2001-05-17,114.37020211197304
2001-05-18,115.48368170080897
2001-05-21,116.38228541099816
2001-05-22,117.27746258485112
2001-05-23,118.01584111371609
2001-05-24,117.82893045609288
2001-05-25,116.33825239870218
2001-05-28,116.50222441137002
2001-05-29,117.40932971550214
2001-05-30,118.86508720611045
2001-05-31,121.69936632298888
2001-06-01,122.94422374358973
2001-06-04,123.48659263139061
2001-06-05,123.07683855784745
2001-06-06,122.82502454813783
2001-06-07,121.41571413577768
2001-06-08,122.15259691591388
2001-06-11,122.24590440707037
2001-06-12,121.60579324641311
2001-06-13,121.01666013581132
2001-06-14,118.79458937613026
2001-06-15,119.37109108306258
2001-06-18,120.1842193368205
2001-06-19,122.1854343883845
2001-06-20,122.14560613103622
2001-06-21,123.21539370497625
2001-06-22,124.78844759290254
2001-06-25,123.45588090866897
2001-06-26,121.5628535695367
2001-06-27,121.5939271884355
2001-06-28,122.48168934859243
2001-06-29,122.41108335446454
2001-07-02,121.64467913540415
2001-07-03,121.1746121600281
2001-07-04,123.51842762959024
2001-07-05,124.32090841037541
2001-07-06,119.74792119063046
2001-07-09,116.19403241871852
2001-07-10,115.08817323927612
2001-07-11,110.00075743357635
2001-07-12,112.5729293976317
2001-07-13,113.06315847147285
2001-07-16,112.26799018178525
2001-07-17,112.34348560824839
2001-07-18,109.56371661549991
2001-07-19,111.64234928399614
2001-07-20,109.5588670319149
2001-07-23,111.54486926754463
2001-07-24,111.00674396969595
2001-07-25,111.03801817450638
2001-07-26,113.60454860983579
2001-07-27,113.0450481006904
2001-07-30,111.98039934993982
2001-07-31,110.13731168054787
2001-08-01,109.32146862509826
2001-08-02,110.18062920916739
2001-08-03,109.76220943281193
2001-08-06,108.96420325832203
2001-08-07,107.41756314673594
2001-08-08,107.66944122349062
2001-08-09,106.95727931916744
2001-08-10,106.33953962410803
2001-08-13,105.71436392739065
2001-08-14,106.72667557725195
2001-08-15,104.347167406776
2001-08-16,102.012105218116
2001-08-17,100.99127393049118
2001-08-20,102.44059974548732
2001-08-21,102.5280442708333
2001-08-22,103.5005486953811
2001-08-23,105.51992600528608
2001-08-24,106.75028972018626
2001-08-27,107.35551111601515
2001-08-28,107.38086052521524
2001-08-29,106.24697529917836
2001-08-30,105.70751467421033
2001-08-31,106.06254153792776
2001-09-03,107.36283849943268
2001-09-04,108.74327094707675
2001-09-05,109.2517396647358
2001-09-06,109.41583841006052
2001-09-07,107.28146750906323
2001-09-10,106.26249136691388
2001-09-11,102.3841849201633
2001-09-12,99.33776829049955
2001-09-13,100.99099980618192
2001-09-14,95.99886032667492
2001-09-17,94.28208620617403
2001-09-18,94.98639144870737
2001-09-19,97.19902173915769
2001-09-20,95.19905743395381
2001-09-21,91.87344548622796
2001-09-24,92.49974844280494
2001-09-25,90.98602058094012
2001-09-26,91.28368367585014
2001-09-27,91.22990174930793
2001-09-28,93.5054748412766
2001-10-01,93.09274175030427
2001-10-02,93.28102322675447
2001-10-03,91.73043270515684
2001-10-04,93.64239153043957
2001-10-05,93.07205582315684
2001-10-08,92.45075542015046
2001-10-09,94.36612028446197
2001-10-10,97.9246144815328
2001-10-11,101.87475224962117
2001-10-12,100.54917250423038
2001-10-15,99.76361416432387
2001-10-16,101.33551387924332
2001-10-17,103.1465988296338
2001-10-18,101.52914193902006
2001-10-19,102.04030180508973
2001-10-22,104.0758827126731
2001-10-23,105.94571392103637
2001-10-24,106.0278314013871
2001-10-25,104.53987017456772
2001-10-26,107.29960855614094
2001-10-29,106.60828145495623
2001-10-30,106.27425538168939
2001-10-31,107.28727444280754
2001-11-01,107.72463794656036
2001-11-02,108.03982210090228
2001-11-05,111.11067401574243
2001-11-06,111.02597829098426
2001-11-07,111.1932888508949
2001-11-08,116.95362199470502
2001-11-09,118.98486805615899
2001-11-12,117.37513205732223
2001-11-13,124.45853329074568
2001-11-14,124.02632791438667
2001-11-15,121.65282391437147
2001-11-16,120.53347425584606
2001-11-19,123.19117495846153
2001-11-20,125.01211134439008
2001-11-21,123.80290786231903
2001-11-22,126.18080713084126
2001-11-23,125.32400761241688
2001-11-26,126.79492159370388
2001-11-27,126.82407730086233
2001-11-28,125.01936922388015
2001-11-29,124.22443759614343
2001-11-30,125.02702004461608
2001-12-03,125.85424622982623
2001-12-04,129.17270267190736
2001-12-05,129.76087308516267
2001-12-06,130.25540582522976
2001-12-07,129.16584752552825
2001-12-10,128.29020826426387
2001-12-11,129.00784814489262
2001-12-12,128.22410122078105
2001-12-13,123.66682962796224
2001-12-14,123.01895487769653
2001-12-17,124.62615394656214
2001-12-18,126.2460316528596
2001-12-19,128.31903535360337
2001-12-20,127.90869792122733
2001-12-21,129.19723605334875
2001-12-24,130.7038901090986
2001-12-25,129.89704250128466
2001-12-26,130.09765665218478
2001-12-27,130.64993946889868
2001-12-28,132.49859448190156
2001-12-31,132.03782435971942
2002-01-01,132.03782435971942
2002-01-02,130.5972611701364
2002-01-03,136.8308044504945
2002-01-04,141.55008060256625
2002-01-07,142.82431884113234
2002-01-08,144.09424490095145
2002-01-09,145.36122260526236
2002-01-10,143.0196092332997
2002-01-11,145.17193067502816
2002-01-14,140.04041175977306
2002-01-15,141.2437640178538
2002-01-16,140.71584421336036
2002-01-17,144.08758439925305
2002-01-18,142.37241635943798
2002-01-21,141.99061973089346
2002-01-22,145.75253669670073
2002-01-23,144.4382356061799
2002-01-24,141.4869096115963
2002-01-25,141.93214539965447
2002-01-28,142.2323823727718
2002-01-29,145.31904783617398
2002-01-30,141.47518605846344
2002-01-31,144.58023904196313
2002-02-01,143.48132659552547
2002-02-04,141.14883238408612
2002-02-05,138.50610685685467
2002-02-06,138.97895587971527
2002-02-07,137.6302018350977
2002-02-08,137.4736594263372
2002-02-11,137.51378707411624
2002-02-12,138.48778313475904
2002-02-13,138.75774574498018
2002-02-14,139.4973523811613
2002-02-15,137.4001652793726
2002-02-18,136.5660434479358
2002-02-19,134.92331799422615
2002-02-20,134.65890265511214
2002-02-21,135.12901548859136
2002-02-22,135.58930668041236
2002-02-25,137.04858845157338
2002-02-26,137.9041074496906
2002-02-27,136.96601930226376
2002-02-28,136.2772167377805
2002-03-01,140.165622140001
2002-03-04,143.48851666450372
2002-03-05,143.60127655448548
2002-03-06,143.47390703192272
2002-03-07,145.95939412106742
2002-03-08,146.86191374911684
2002-03-11,144.18721594047435
2002-03-12,141.8171035595041
2002-03-13,142.91643664601187
2002-03-14,143.95180054655955
2002-03-15,143.8951937050205
2002-03-18,143.73605096149745
2002-03-19,140.67301476675507
2002-03-20,139.59507686151576
2002-03-21,141.00233192540097
2002-03-22,142.5699266663748
2002-03-25,140.74592934578288
2002-03-26,141.31135261879808
2002-03-27,142.47059615827982
2002-03-28,145.05858354620702
2002-03-29,144.51091143140945
2002-04-01,143.41420317686237
2002-04-02,140.67687437374246
2002-04-03,140.60162699990218
2002-04-04,140.11213062069066
2002-04-05,141.0151336892039
2002-04-08,142.50890498305873
2002-04-09,145.8175681451563
2002-04-10,147.12000019522551
2002-04-11,147.7002234076779
2002-04-12,145.57195625172676
2002-04-15,147.32600608693758
2002-04-16,148.11450325892312
2002-04-17,148.4577572284641
2002-04-18,149.16938088759295
2002-04-19,150.83274740984584
2002-04-22,148.48497457509015
2002-04-23,148.50172559016545
2002-04-24,149.3062033397507
2002-04-25,147.80841084965977
2002-04-26,149.15932192066765
2002-04-29,148.05145547196074
2002-04-30,146.08859656892426
2002-05-01,145.52063168139438
2002-05-02,145.85651925309557
2002-05-03,145.22708572764674
2002-05-06,145.04988076084751
2002-05-07,142.10066025560047
2002-05-08,145.78354148435605
2002-05-09,145.52376724334587
2002-05-10,144.83550889053095
2002-05-13,144.17843763312285
2002-05-14,147.74928908161513
2002-05-15,147.40551410052683
2002-05-16,148.92991005038115
2002-05-17,150.78287795706203
2002-05-20,150.4760216253811
2002-05-21,149.3907806466702
2002-05-22,146.75871205590815
2002-05-23,146.92650773033708
2002-05-24,146.4241570016476
2002-05-27,148.1224114636372
2002-05-28,143.56213235888728
2002-05-29,140.3129869955827
2002-05-30,137.229868577434
2002-05-31,137.98327225202578
2002-06-03,139.77361958506907
2002-06-04,136.6504637897884
2002-06-05,139.42610178679618
2002-06-06,141.2857071452165
2002-06-07,139.83330849382557
2002-06-10,141.74520254138847
2002-06-11,143.06048433894568
2002-06-12,141.92813618145425
2002-06-13,140.58196239841823
2002-06-14,133.8399428037373
2002-06-17,133.22819566056918
2002-06-18,129.59068268859252
2002-06-19,125.65344534228007
2002-06-20,121.47301738561805
2002-06-21,121.15649782819233
2002-06-24,117.53226454709038
2002-06-25,119.03463527080127
2002-06-26,112.22115938761695
2002-06-27,117.41325297765268
2002-06-28,116.28763985428526
2002-07-01,117.84477214630762
2002-07-02,115.07046878844798
2002-07-03,115.81650130162615
2002-07-04,117.30196684097355
2002-07-05,121.22062809103791
2002-07-08,119.8209963114276
2002-07-09,120.57112631113789
2002-07-10,122.99404074666307
2002-07-11,119.28576961166085
2002-07-12,119.41391048634932
2002-07-15,116.20533382447918
2002-07-16,114.94030654355898
2002-07-17,119.18830970449145
2002-07-18,117.80176254241309
2002-07-19,114.08595589024165
2002-07-22,111.01440116877293
2002-07-23,112.21493223402027
2002-07-24,105.37243843188504
2002-07-25,102.95047683119233
2002-07-26,104.78869524510289
2002-07-29,109.33556098445895
2002-07-30,106.99751714568788
2002-07-31,106.66221306534645
2002-08-01,107.59688018888072
2002-08-02,106.10886089416103
2002-08-05,102.18872020040999
2002-08-06,104.54057516302235
2002-08-07,104.95923228087652
2002-08-08,106.39624994722307
2002-08-09,105.8156280210755
2002-08-12,104.77605374998926
2002-08-13,106.20324164850068
2002-08-14,107.06357451708853
2002-08-15,109.56069860312063
2002-08-16,109.62519355387649
2002-08-19,112.16816852679426
2002-08-20,112.11370616355299
2002-08-21,113.96547946117688
2002-08-22,115.20992293525556
2002-08-23,113.90207002021958
2002-08-26,113.91566827820247
2002-08-27,115.50377261383802
2002-08-28,113.336820919488
2002-08-29,109.74953737701853
2002-08-30,110.64811851627698
2002-09-02,109.88736866862367
2002-09-03,107.21782553180442
2002-09-04,108.70850104740772
2002-09-05,107.44612600230177
2002-09-06,108.9579796983754
2002-09-09,109.61195317714379
2002-09-10,113.49071099024415
2002-09-11,116.20672642732637
2002-09-12,113.94950338894456
2002-09-13,111.0904903019543
2002-09-16,112.30879922074504
2002-09-17,113.16781619227447
2002-09-18,109.46198955146838
2002-09-19,107.0249127435481
2002-09-20,108.49279639809363
2002-09-23,107.81998818288676
2002-09-24,107.81763313895986
2002-09-25,110.9343292033122
2002-09-26,112.05155495478007
2002-09-27,110.09581870147113
2002-09-30,105.92488361015519
2002-10-01,106.56738112932032
2002-10-02,107.20478867870597
2002-10-03,107.08533122963682
2002-10-04,108.34261306584496
2002-10-07,108.03599870636681
2002-10-08,107.79570642399564
2002-10-09,105.41502402475048
2002-10-10,106.05484760266935
2002-10-11,106.9462516817057
2002-10-14,106.27747139203461
2002-10-15,110.3124364290826
2002-10-16,110.75630983929496
2002-10-17,114.43453722392654
2002-10-18,114.53304942642625
2002-10-21,115.10726195302802
2002-10-22,113.73743553578674
2002-10-23,114.13793955930993
2002-10-24,112.32539064820315
2002-10-25,112.24993609110429
2002-10-28,114.66844303916862
2002-10-29,113.12415538511603
2002-10-30,114.95806244941366
2002-10-31,116.03598154956248
2002-11-01,116.0665627361808
2002-11-04,116.27813422853372
2002-11-05,114.58951398687184
2002-11-06,113.75948637060999
2002-11-07,113.10696441908505
2002-11-08,113.33420496984141
2002-11-11,112.68899150191596
2002-11-12,114.7422541434281
2002-11-13,116.0483455923014
2002-11-14,116.83807686114007
2002-11-15,116.73744828306748
2002-11-18,117.54147528397817
2002-11-19,116.59683963158551
2002-11-20,116.29962654970372
2002-11-21,118.58681502699086
2002-11-22,117.97821206630712
2002-11-25,119.83941673995751
2002-11-26,118.47160935171708
2002-11-27,119.15068309805764
2002-11-28,119.43934343959151
2002-11-29,119.57790388697751
2002-12-02,120.27210361222059
2002-12-03,118.08263853567631
2002-12-04,116.52740846382014
2002-12-05,117.26584636889537
2002-12-06,115.86331723900508
2002-12-09,116.4202599309178
2002-12-10,115.42490177851681
2002-12-11,114.12291569436154
2002-12-12,114.12327561736805
2002-12-13,113.90822425514932
2002-12-16,113.23096357827468
2002-12-17,113.30812653312647
2002-12-18,111.42586827077972
2002-12-19,111.76525648602468
2002-12-20,111.7545882570866
2002-12-23,111.77162974637591
2002-12-24,111.21819521327072
2002-12-25,111.43641134570996
2002-12-26,111.96022329328345
2002-12-27,111.70663522349912
2002-12-30,111.06269484513493
2002-12-31,111.21252836087731
2003-01-01,111.21252836087731
2003-01-02,112.57622241388046
2003-01-03,113.0409951725426
2003-01-06,112.6179296934049
2003-01-07,113.05770989531615
2003-01-08,111.4038823120822
2003-01-09,111.88492578001956
2003-01-10,111.83712837751112
2003-01-13,112.31415889656084
2003-01-14,111.70030949151362
2003-01-15,111.63851777689102
2003-01-16,110.60917020416966
2003-01-17,108.03851243216975
2003-01-20,107.90264735895762
2003-01-21,104.52550651034727
2003-01-22,102.91789389714283
2003-01-23,103.05432099566622
2003-01-24,102.59654833236443
2003-01-27,101.00137239610167
2003-01-28,102.64391738464744
2003-01-29,102.77072234955324
2003-01-30,104.31565369984087
2003-01-31,103.21220378458739
2003-02-03,103.96436931025113
2003-02-04,102.31403479760527
2003-02-05,102.37415774909228
2003-02-06,101.08154684699355
2003-02-07,102.58976478643227
2003-02-10,103.81174246473248
2003-02-11,106.30428335362679
2003-02-12,105.70149080204891
2003-02-13,105.82308874448654
2003-02-14,105.65900500350901
2003-02-17,106.25072772361563
2003-02-18,106.96649899348147
2003-02-19,105.56765841692695
2003-02-20,105.41683155793609
2003-02-21,105.83554446910516
2003-02-24,106.10025641278341
2003-02-25,106.09485229152344
2003-02-26,105.8290209766006
2003-02-27,106.1145562714733
2003-02-28,106.48055454793722
2003-03-03,107.7115266108528
2003-03-04,106.05945696917807
2003-03-05,107.29661331627328
2003-03-06,107.85799137387916
2003-03-07,106.42253551768539
2003-03-10,107.25580875813698
2003-03-11,106.17884304213813
2003-03-12,105.24362317883734
2003-03-13,107.52476045021415
2003-03-14,107.29286050262908
2003-03-17,105.37199163516135
2003-03-18,105.39516331994255
2003-03-19,106.20074674530616
2003-03-20,105.76456743500138
2003-03-21,107.71037557697805
2003-03-24,106.25533917481371
2003-03-25,106.41131868650763
2003-03-26,106.33016498526524
2003-03-27,105.63126558884971
2003-03-28,105.24488406327548
2003-03-31,102.66652191814757
2003-04-01,103.27520063114788
2003-04-02,105.54871539071956
2003-04-03,106.62107260207176
2003-04-04,107.33177239874342
2003-04-07,110.19464486575964
2003-04-08,110.10414669425177
2003-04-09,110.35785059360019
2003-04-10,108.21065284932345
2003-04-11,109.51145570316051
2003-04-14,109.7753719452423
2003-04-15,111.22051238779974
2003-04-16,110.53836405403786
2003-04-17,110.52777204290797
2003-04-18,111.72107610644026
2003-04-21,114.46432248713654
2003-04-22,113.96387803434709
2003-04-23,116.0883694380096
2003-04-24,113.49993899572866
2003-04-25,115.81859748626893
2003-04-28,118.95019692461523
2003-04-29,119.18551202988469
2003-04-30,117.0491604397013
2003-05-01,116.43628213700458
2003-05-02,117.0541827749905
2003-05-05,118.78513455497561
2003-05-06,118.38209834043333
2003-05-07,117.15902981754766
2003-05-08,115.17413454669246
2003-05-09,115.20307602696542
2003-05-12,115.8877525565242
2003-05-13,118.04740500742331
2003-05-14,119.0797968087478
2003-05-15,119.69807673067801
2003-05-16,120.56099324802814
2003-05-19,121.33968708280595
2003-05-20,119.45832458795206
2003-05-21,120.2254044708886
2003-05-22,122.81092232298175
2003-05-23,124.12815567309117
2003-05-26,124.58958885685232
2003-05-27,124.72492672183068
2003-05-28,127.47560339044162
2003-05-29,125.61333611128335
2003-05-30,127.2790014618211
2003-06-02,125.37163594134563
2003-06-03,126.41539105331623
2003-06-04,125.84102720620878
2003-06-05,124.829410901597
2003-06-06,127.17017372803726
2003-06-09,125.81659216781979
2003-06-10,124.22959666994186
2003-06-11,124.24216687245747
2003-06-12,124.84206567472346
2003-06-13,124.04595687370588
2003-06-16,126.85701898326595
2003-06-17,129.5695869457752
2003-06-18,128.72337566868643
2003-06-19,126.08889410626537
2003-06-20,127.19382196446874
2003-06-23,128.08702383795142
2003-06-24,127.82609892163926
2003-06-25,129.65056805162303
2003-06-26,129.7865763231754
2003-06-27,130.27789849841565
2003-06-30,130.07760143129894
2003-07-01,128.89120526427183
2003-07-02,132.90360137674628
2003-07-03,131.33859788002187
2003-07-04,133.0255983847005
2003-07-07,136.61295442894587
2003-07-08,135.77196831389517
2003-07-09,131.7168658752376
2003-07-10,128.1124986259299
2003-07-11,127.16238062197633
2003-07-14,130.01750615938224
2003-07-15,130.60537669442863
2003-07-16,126.04824202244362
2003-07-17,122.24517529054238
2003-07-18,124.51745907066133
2003-07-21,124.58466596324318
2003-07-22,126.08722926774959
2003-07-23,123.71041123224947
2003-07-24,125.73341981025979
2003-07-25,126.35724090714479
2003-07-28,127.35399527738484
2003-07-29,126.1535654998504
2003-07-30,127.64657497816711
2003-07-31,130.7348349839927
2003-08-01,129.11084865358757
2003-08-04,128.58370384685932
2003-08-05,128.943992497503
2003-08-06,128.5351047521363
2003-08-07,129.88731015234933
2003-08-08,130.59185318074776
2003-08-11,131.92389986689983
2003-08-12,132.62618767427895
2003-08-13,134.90624486900697
2003-08-14,136.69767155294912
2003-08-15,139.42644873162283
2003-08-18,142.7675045230503
2003-08-19,143.6767543842163
2003-08-20,141.1365741261254
2003-08-21,145.91092349737946
2003-08-22,148.07905637052355
2003-08-25,147.69867260472572
2003-08-26,145.5916884335525
2003-08-27,146.24962360767128
2003-08-28,147.3225616055708
2003-08-29,148.7453801392632
2003-09-01,150.8843726726525
2003-09-02,152.43725869127482
2003-09-03,152.13502816330092
2003-09-04,150.34674086839928
2003-09-05,146.83271312679042
2003-09-08,145.07709470572988
2003-09-09,144.51452980016163
2003-09-10,143.5884271284195
2003-09-11,144.96968413446388
2003-09-12,143.80593482781993
2003-09-15,145.30873747328602
2003-09-16,148.18946380951408
2003-09-17,146.49305105652405
2003-09-18,147.0279429164775
2003-09-19,145.0981459792665
2003-09-22,142.3862101460625
2003-09-23,145.2013228826365
2003-09-24,147.27588954714741
2003-09-25,145.8464034818042
2003-09-26,146.1505298628384
2003-09-29,147.2420069844337
2003-09-30,146.56487738258275
2003-10-01,148.34244456281738
2003-10-02,152.1437540813581
2003-10-03,154.49033033156215
2003-10-06,156.10013770206936
2003-10-07,158.9591812989682
2003-10-08,164.65925131870895
2003-10-09,165.1256055971362
2003-10-10,162.68219743753554
2003-10-13,164.5930611371001
2003-10-14,168.6464301957042
2003-10-15,167.23262897774578
2003-10-16,167.61457453860766
2003-10-17,170.69399245121306
2003-10-20,168.97080692971352
2003-10-21,163.91891804629537
2003-10-22,157.7888500801975
2003-10-23,156.77391030927762
2003-10-24,157.09036267633545
2003-10-27,147.89761557333384
2003-10-28,153.0469682314736
2003-10-29,151.23424012036884
2003-10-30,142.51347690201663
2003-10-31,146.8539458226502
2003-11-03,155.400837832717
2003-11-04,156.41178948796062
2003-11-05,155.20154131670697
2003-11-06,156.11531188537182
2003-11-07,155.30880227339995
2003-11-10,155.9812167970197
2003-11-11,151.6305774586023
2003-11-12,149.1046301554297
2003-11-13,149.95636674913084
2003-11-14,148.92295257732576
2003-11-17,145.3396008474988
2003-11-18,141.7880427307782
2003-11-19,138.20953027919342
2003-11-20,138.29640165288365
2003-11-21,141.90670828143095
2003-11-24,145.49652787709908
2003-11-25,145.84482779233326
2003-11-26,147.79827702743913
2003-11-27,147.65146015783077
2003-11-28,146.06594061880568
2003-12-01,147.6160794712467
2003-12-02,146.0436125735699
2003-12-03,148.25988805114085
2003-12-04,148.3842791107008
2003-12-05,146.07645360813345
2003-12-08,146.38150843500597
2003-12-09,149.83938121256696
2003-12-10,148.834356316184
2003-12-11,150.5900762254902
2003-12-12,150.53830634447255
2003-12-15,151.9698093323105
2003-12-16,149.0088553065052
2003-12-17,146.72177632407843
2003-12-18,148.06341854875458
2003-12-19,150.96093544715814
2003-12-22,151.94627571321496
2003-12-23,152.01094948406282
2003-12-24,152.48544422211555
2003-12-25,152.45327047691637
2003-12-26,152.52800322266302
2003-12-29,152.9275211041914
2003-12-30,152.4768418028673
2003-12-31,151.650650870144
2004-01-01,151.650650870144
2004-01-02,152.8405472647469
2004-01-05,157.9116346898463
2004-01-06,157.81565820104913
2004-01-07,157.88297234129178
2004-01-08,156.21330198652817
2004-01-09,155.88787661032276
2004-01-12,155.79518140356336
2004-01-13,156.1679142607734
2004-01-14,156.82836044212482
2004-01-15,155.62203493206786
2004-01-16,157.91868428212916
2004-01-19,158.81444582601534
2004-01-20,158.89037831508801
2004-01-21,158.97044664310963
2004-01-22,159.3924200261786
2004-01-23,162.15001749398917
2004-01-26,162.55661111044927
2004-01-27,160.9836997543253
2004-01-28,160.22267005272963
2004-01-29,162.6374003151942
2004-01-30,160.83894209013576
2004-02-02,160.5413445582373
2004-02-03,159.51155052792657
2004-02-04,161.29461693320175
2004-02-05,159.3506925596689
2004-02-06,157.14059362442427
2004-02-09,160.03707296409112
2004-02-10,159.79218614049816
2004-02-11,161.05171930904922
2004-02-12,162.82461381762369
2004-02-13,164.16437459962233
2004-02-16,164.02166753377432
2004-02-17,164.83543849401553
2004-02-18,164.76150662503136
2004-02-19,164.92247718182725
2004-02-20,166.64826922890092
2004-02-23,166.7516895922072
2004-02-24,164.56183587492677
2004-02-25,168.06469652251138
2004-02-26,171.96922489480303
2004-02-27,174.3551811183534
2004-03-01,177.73420172849342
2004-03-02,179.22670371182974
2004-03-03,178.39102590538633
2004-03-04,179.85655275588616
2004-03-05,180.06599325962736
2004-03-08,181.90018155763423
2004-03-09,183.21248021002035
2004-03-10,182.90630202838648
2004-03-11,179.52078783448263
2004-03-12,180.091094265035
2004-03-15,180.29852821900624
2004-03-16,179.71154812173322
2004-03-17,185.5503568623809
2004-03-18,184.56776144810703
2004-03-19,187.26376612236774
2004-03-22,185.07471887925215
2004-03-23,186.14354602498008
2004-03-24,188.65330324677623
2004-03-25,185.90430610696103
2004-03-26,188.69847522207235
2004-03-29,190.73553547890126
2004-03-30,192.83428463550243
2004-03-31,193.78048627398724
2004-04-01,191.89887810096934
2004-04-02,198.1584689516474
2004-04-05,202.4912289077747
2004-04-06,199.24423623384124
2004-04-07,200.46008030207855
2004-04-08,203.8967037952827
2004-04-09,204.47306237920162
2004-04-12,205.16967234619872
2004-04-13,204.18705688637098
2004-04-14,198.06611057897555
2004-04-15,198.9014972877387
2004-04-16,194.80818530564773
2004-04-19,193.44580693164525
2004-04-20,195.21108892838038
2004-04-21,191.6387487872042
2004-04-22,186.17278727474218
2004-04-23,187.12044139068587
2004-04-26,189.07858970343466
2004-04-27,185.06461424131018
2004-04-28,187.9993268285126
2004-04-29,180.07173915596587
2004-04-30,179.3388668453338
2004-05-03,180.13326113376536
2004-05-04,178.8491718262673
2004-05-05,182.88482017682674
2004-05-06,184.7083281043858
2004-05-07,177.68879577472387
2004-05-10,175.75680988211164
2004-05-11,174.2023868210812
2004-05-12,175.73299822714654
2004-05-13,175.05378504826905
2004-05-14,175.72920113867153
2004-05-17,177.00926358945586
2004-05-18,178.39248998589892
2004-05-19,181.55336409410114
2004-05-20,182.9328052284843
2004-05-21,181.79180738686648
2004-05-24,184.50948280412544
2004-05-25,179.04013759561724
2004-05-26,182.69052158214913
2004-05-27,179.70630664082657
2004-05-28,175.28728524606677
2004-05-31,175.72950680165837
2004-06-01,169.35219143744152
2004-06-02,172.5734259092945
2004-06-03,173.79414439004347
2004-06-04,172.21416938295368
2004-06-07,174.57796770470634
2004-06-08,175.36797839643836
2004-06-09,177.91183621329972
2004-06-10,174.86051149227197
2004-06-11,172.66480433133668
2004-06-14,171.74261330162045
2004-06-15,167.1989454798811
2004-06-16,166.15999486021158
2004-06-17,176.52647397502906
2004-06-18,178.7342469874869
2004-06-21,182.527476486664
2004-06-22,180.4252093217731
2004-06-23,180.7923080657069
2004-06-24,179.30173802627021
2004-06-25,180.65133963820193
2004-06-28,178.76401354168797
2004-06-29,177.08282024272415
2004-06-30,179.14872509595673
2004-07-01,180.1512705611409
2004-07-02,172.72381247439262
2004-07-05,171.9250563496734
2004-07-06,172.1402882845583
2004-07-07,175.90961472810932
2004-07-08,175.18340178567666
2004-07-09,174.19261192229465
2004-07-12,175.89432811850813
2004-07-13,180.6275273693217
2004-07-14,179.99157810737162
2004-07-15,179.4043015403559
2004-07-16,179.73911003191935
2004-07-19,182.23075788778056
2004-07-20,177.3898592756535
2004-07-21,176.19750202993228
2004-07-22,169.9345886559151
2004-07-23,174.47133829352296
2004-07-26,169.74229038116977
