Date,EM LATIN AMERICA ex BRAZIL VALUE
2014-07-17,6371.5342450710505
2014-07-18,6395.129959069541
2014-07-21,6378.745483309593
2014-07-22,6446.987557173397
2014-07-23,6457.235726117756
2014-07-24,6474.044004175014
2014-07-25,6485.740663783305
2014-07-28,6486.066818967142
2014-07-29,6470.092242277015
2014-07-30,6428.384636178849
2014-07-31,6328.853630062324
2014-08-01,6360.062948374167
2014-08-04,6414.572011368037
2014-08-05,6423.047434299323
2014-08-06,6415.042581395829
2014-08-07,6396.571858515905
2014-08-08,6368.855130953166
2014-08-11,6475.1123875697285
2014-08-12,6493.587482393785
2014-08-13,6506.212119951217
2014-08-14,6512.78979446452
2014-08-15,6483.462692511076
2014-08-18,6527.559199192579
2014-08-19,6538.08454424133
2014-08-20,6565.743848712215
2014-08-21,6564.727735319093
2014-08-22,6540.788786703088
2014-08-25,6580.436268248555
2014-08-26,6580.615913716152
2014-08-27,6611.033945544291
2014-08-28,6594.466853793086
2014-08-29,6646.9121604991
2014-09-01,6672.193410690056
2014-09-02,6701.916693130585
2014-09-03,6765.467938672185
2014-09-04,6839.571640956115
2014-09-05,6842.458769010435
2014-09-08,6843.502740048252
2014-09-09,6750.070322655553
2014-09-10,6732.707747896748
2014-09-11,6677.945376855029
2014-09-12,6641.704448308324
2014-09-15,6650.45442075247
2014-09-16,6669.245925092149
2014-09-17,6706.592094796903
2014-09-18,6711.43090889529
2014-09-19,6724.785359431221
2014-09-22,6625.645384727028
2014-09-23,6531.692256952713
2014-09-24,6581.481276327033
2014-09-25,6540.157997996344
2014-09-26,6546.222047203068
2014-09-29,6518.817646022482
2014-09-30,6584.69525095738
2014-10-01,6496.358946308982
2014-10-02,6458.959824359237
2014-10-03,6576.440128531612
2014-10-06,6616.004229024022
2014-10-07,6544.070728480389
2014-10-08,6492.603710062764
2014-10-09,6459.515328549807
2014-10-10,6350.540240930299
2014-10-13,6315.18117718059
2014-10-14,6329.24866011777
2014-10-15,6219.910611437661
2014-10-16,6186.674831117128
2014-10-17,6242.605119371751
2014-10-20,6244.23536002426
2014-10-21,6362.185434598685
2014-10-22,6364.2648180438355
2014-10-23,6392.624697372415
2014-10-24,6401.123416402625
2014-10-27,6355.207170234877
2014-10-28,6392.728450287066
2014-10-29,6453.150341706046
2014-10-30,6564.237881745795
2014-10-31,6631.32199163385
2014-11-03,6660.2605916170105
2014-11-04,6580.37925370585
2014-11-05,6612.051602873965
2014-11-06,6623.688946211825
2014-11-07,6634.194182117117
2014-11-10,6607.6778913051985
2014-11-11,6563.016983739532
2014-11-12,6509.464989748743
2014-11-13,6482.288258793253
2014-11-14,6456.395939774345
2014-11-17,6457.865298396242
2014-11-18,6447.279935525001
2014-11-19,6465.028763895839
2014-11-20,6477.098120684186
2014-11-21,6624.731411310909
2014-11-24,6591.414208428856
2014-11-25,6545.4644194339235
2014-11-26,6500.135176023378
2014-11-27,6497.66575777096
2014-11-28,6376.642013772342
2014-12-01,6257.281148677068
2014-12-02,6195.559331904942
2014-12-03,6251.509873083894
2014-12-04,6137.528691627745
2014-12-05,6181.669235078896
2014-12-08,6122.005370835255
2014-12-09,5967.406787387299
2014-12-10,5804.011754732812
2014-12-11,5767.860262922594
2014-12-12,5685.4161270872455
2014-12-15,5526.83362476473
2014-12-16,5464.344916718477
2014-12-17,5674.132576274982
2014-12-18,5944.4607192717085
2014-12-19,5963.842325495644
2014-12-22,5993.749422786372
2014-12-23,6046.735247252025
2014-12-24,6015.529828884878
2014-12-25,6015.529828884878
2014-12-26,6024.669285979548
2014-12-29,6055.990231554482
2014-12-30,6041.486023069235
2014-12-31,6091.7992940600225
2015-01-01,6091.7992940600225
2015-01-02,5973.168680451767
2015-01-05,5848.188572264385
2015-01-06,5915.663998456059
2015-01-07,6028.16830924773
2015-01-08,6157.044036505347
2015-01-09,6142.052023305796
2015-01-12,6078.179653225557
2015-01-13,6073.20970201453
2015-01-14,5975.602666313549
2015-01-15,6090.885683637401
2015-01-16,6191.493959876216
2015-01-19,6094.410738606287
2015-01-20,6177.639141978495
2015-01-21,6287.5852233656615
2015-01-22,6487.156347178253
2015-01-23,6511.5862999775345
2015-01-26,6507.122928683839
2015-01-27,6435.116817565546
2015-01-28,6374.128434875398
2015-01-29,6275.9231833646145
2015-01-30,6175.889897931213
2015-02-02,6211.1690920314595
2015-02-03,6296.091949335885
2015-02-04,6337.151762045954
2015-02-05,6440.90264669151
2015-02-06,6442.715352008491
2015-02-09,6481.518664091378
2015-02-10,6387.418584552041
2015-02-11,6260.067497531905
2015-02-12,6402.022877863449
2015-02-13,6465.253279018656
2015-02-16,6435.217690472167
2015-02-17,6461.166572108883
2015-02-18,6444.011264854689
2015-02-19,6442.095558901851
2015-02-20,6447.122583779629
2015-02-23,6448.936230902907
2015-02-24,6475.193772108943
2015-02-25,6450.69970021945
2015-02-26,6586.652196352942
2015-02-27,6583.987503137376
2015-03-02,6514.08939947969
2015-03-03,6477.155356825238
2015-03-04,6474.418010862453
2015-03-05,6495.423774261849
2015-03-06,6428.184412065392
2015-03-09,6389.101309925181
2015-03-10,6364.661544997602
2015-03-11,6506.856487590658
2015-03-12,6614.240707664928
2015-03-13,6589.446428125901
2015-03-16,6568.655163700381
2015-03-17,6541.803101011756
2015-03-18,6644.11614513361
2015-03-19,6674.5870053118915
2015-03-20,6652.5983307241295
2015-03-23,6621.543612708526
2015-03-24,6679.540016192303
2015-03-25,6601.67833421425
2015-03-26,6550.130581369767
2015-03-27,6568.451619630219
2015-03-30,6624.892106880806
2015-03-31,6681.319770577992
2015-04-01,6792.189719357024
2015-04-02,6752.816103622329
2015-04-03,6752.816103622329
2015-04-06,6827.440246089849
2015-04-07,6916.60806849162
2015-04-08,6931.396088360534
2015-04-09,6948.046653020621
2015-04-10,6963.34268903636
2015-04-13,6941.588439389678
2015-04-14,6911.075936492087
2015-04-15,6936.44276522506
2015-04-16,6978.647105349771
2015-04-17,6864.905346188124
2015-04-20,6842.215870737836
2015-04-21,6885.77372731639
2015-04-22,6857.2019728483965
2015-04-23,6878.4609578600885
2015-04-24,6896.821235514941
2015-04-27,6931.051004128947
2015-04-28,6893.3635681517535
2015-04-29,6747.586206196135
2015-04-30,6610.256593347721
2015-05-01,6555.881028927345
2015-05-04,6669.356991626659
2015-05-05,6759.810436004515
2015-05-06,6657.607011821696
2015-05-07,6645.883596542028
2015-05-08,6762.619324360321
2015-05-11,6790.850335319778
2015-05-12,6678.253848698238
2015-05-13,6667.817806979224
2015-05-14,6710.834303879931
2015-05-15,6710.519917775521
2015-05-18,6712.147647393552
2015-05-19,6765.320273103181
2015-05-20,6761.708402111304
2015-05-21,6738.620776415955
2015-05-22,6740.262648070142
2015-05-25,6731.093355783053
2015-05-26,6691.560997787579
2015-05-27,6704.248707993407
2015-05-28,6674.569618416824
2015-05-29,6625.244767166612
2015-06-01,6603.201880041689
2015-06-02,6503.3702249665475
2015-06-03,6384.054643327865
2015-06-04,6314.4270854790075
2015-06-05,6342.861633760201
2015-06-08,6279.458480204169
2015-06-09,6312.172856274698
2015-06-10,6329.84350283677
2015-06-11,6353.721199709877
2015-06-12,6350.763021901562
2015-06-15,6305.324682888302
2015-06-16,6359.031224075817
2015-06-17,6366.381172732979
2015-06-18,6392.9479340276175
2015-06-19,6353.039526045537
2015-06-22,6363.714145143684
2015-06-23,6472.567602917717
2015-06-24,6458.808305430517
2015-06-25,6408.744273712529
2015-06-26,6436.6522752927
2015-06-29,6329.9022962990675
2015-06-30,6373.412704600251
2015-07-01,6325.096242819901
2015-07-02,6393.4779013817315
2015-07-03,6347.775688052452
2015-07-06,6301.382489110443
2015-07-07,6376.876049646629
2015-07-08,6255.196708816517
2015-07-09,6303.4898886920655
2015-07-10,6297.692722096249
2015-07-13,6390.426314745295
2015-07-14,6452.0757539459655
2015-07-15,6451.4168412914105
2015-07-16,6483.957664734474
2015-07-17,6460.7405229155
2015-07-20,6428.57431832036
2015-07-21,6374.804850709983
2015-07-22,6257.796122068543
2015-07-23,6198.398506586552
2015-07-24,6091.382667811244
2015-07-27,5947.872589918274
2015-07-28,6036.864679545408
2015-07-29,6100.942857177799
2015-07-30,6068.974278507922
2015-07-31,6172.453092306073
2015-08-03,6161.121432849001
2015-08-04,6186.639685175672
2015-08-05,6151.833961460924
2015-08-06,6131.725715703351
2015-08-07,6162.138222832845
2015-08-10,6195.705797374221
2015-08-11,5990.981110180749
2015-08-12,5904.66129721095
2015-08-13,5890.685373884305
2015-08-14,5872.754893999145
2015-08-17,5887.406970043156
2015-08-18,5859.4779410326955
2015-08-19,5777.581765926597
2015-08-20,5629.8277001838605
2015-08-21,5422.575061592037
2015-08-24,5117.248186157088
2015-08-25,5277.748576230337
2015-08-26,5267.889705781923
2015-08-27,5600.96640487211
2015-08-28,5652.682441369164
2015-08-31,5688.588543652469
2015-09-01,5529.346665064754
2015-09-02,5520.0702311188115
2015-09-03,5686.127897033906
2015-09-04,5574.426062043345
2015-09-07,5517.221473346442
2015-09-08,5577.187344172373
2015-09-09,5568.259998256336
2015-09-10,5562.009266601414
2015-09-11,5530.456921655054
2015-09-14,5537.643384179045
2015-09-15,5597.25316304725
2015-09-16,5674.1061703621
2015-09-17,5724.922141882178
2015-09-18,5683.885859371844
2015-09-21,5713.056414542023
2015-09-22,5627.614540463364
2015-09-23,5568.895880115726
2015-09-24,5416.059876599115
2015-09-25,5520.4674965508975
2015-09-28,5419.402645084892
2015-09-29,5428.681853305768
2015-09-30,5562.717835300107
2015-10-01,5562.4873118325795
2015-10-02,5555.575768547281
2015-10-05,5754.11204971223
2015-10-06,5773.734915604618
2015-10-07,5841.428786247019
2015-10-08,5843.795406158976
2015-10-09,5911.309781563736
2015-10-12,5876.456697198095
2015-10-13,5845.285544374662
2015-10-14,5750.376873796822
2015-10-15,5833.272388541055
2015-10-16,5880.736701367102
2015-10-19,5891.174138634745
2015-10-20,5849.2136264251385
2015-10-21,5799.706836686406
2015-10-22,5983.625415114169
2015-10-23,6110.306154749432
2015-10-26,6115.37835394692
2015-10-27,6057.437950137667
2015-10-28,6081.114050458468
2015-10-29,6061.213353393547
2015-10-30,6024.072219699994
2015-11-02,6039.647141578389
2015-11-03,6213.207598142592
2015-11-04,6239.060546585589
2015-11-05,6177.120830863117
2015-11-06,6152.691218238979
2015-11-09,6050.673498814556
2015-11-10,6102.392033712525
2015-11-11,6090.610497594518
2015-11-12,6014.375214926388
2015-11-13,5952.206101609496
2015-11-16,5927.017751503233
2015-11-17,6009.476130086374
2015-11-18,6051.876319314618
2015-11-19,6075.733814005416
2015-11-20,6182.303274468035
2015-11-23,6164.128915039832
2015-11-24,6156.006755764079
2015-11-25,6088.812066283223
2015-11-26,6108.162288535831
2015-11-27,6085.16800493508
2015-11-30,6001.303109045599
2015-12-01,6060.177309811793
2015-12-02,5951.280854099832
2015-12-03,5745.831524314694
2015-12-04,5720.6791406020075
2015-12-07,5604.470651396972
2015-12-08,5511.139192279344
2015-12-09,5500.494063284836
2015-12-10,5516.488599489003
2015-12-11,5357.563083423529
2015-12-14,5330.031480973155
2015-12-15,5550.175152858508
2015-12-16,5642.860467588444
2015-12-17,5727.248414057848
2015-12-18,5683.614760790606
2015-12-21,5649.389794138392
2015-12-22,5580.304271392373
2015-12-23,5692.773546703007
2015-12-24,5625.77105525667
2015-12-25,5625.77105525667
2015-12-28,5598.388593529978
2015-12-29,5656.137552887319
2015-12-30,5590.3614021627445
2015-12-31,5623.426210441123
2016-01-01,5623.426210441123
2016-01-04,5510.397150444921
2016-01-05,5569.95015510609
2016-01-06,5473.309877898548
2016-01-07,5236.553863815955
2016-01-08,5088.0214493015765
2016-01-11,5125.3136386355045
2016-01-12,5147.1387552433225
2016-01-13,5161.7551357663815
2016-01-14,5192.282232022703
2016-01-15,4964.453750562092
2016-01-18,4949.215629952359
2016-01-19,4982.603201354629
2016-01-20,4903.036023711385
2016-01-21,4974.882799992526
2016-01-22,5105.902240952418
2016-01-25,5055.990712452734
2016-01-26,5118.728232038765
2016-01-27,5141.425943140767
2016-01-28,5205.8969211583635
2016-01-29,5472.617075492214
2016-02-01,5409.74606744007
2016-02-02,5225.026720144943
2016-02-03,5203.345743610012
2016-02-04,5310.364178252138
2016-02-05,5238.241083922192
2016-02-08,5118.051827144481
2016-02-09,4966.8065045807425
2016-02-10,5038.765452428262
2016-02-11,4875.175785640098
2016-02-12,4981.0909563071855
2016-02-15,5151.312233030056
2016-02-16,5124.626308098031
2016-02-17,5320.961419415707
2016-02-18,5379.768116214401
2016-02-19,5315.907683959097
2016-02-22,5440.018087291671
2016-02-23,5364.49292429818
2016-02-24,5355.033189462686
2016-02-25,5427.5872236044015
2016-02-26,5490.787883052674
2016-02-29,5549.354960914682
2016-03-01,5647.063724816557
2016-03-02,5791.392592317952
2016-03-03,5791.319556035116
2016-03-04,5811.3621299312745
2016-03-07,5867.1341796249
2016-03-08,5736.544977757224
2016-03-09,5793.005585492106
2016-03-10,5698.357445019076
2016-03-11,5786.715465739896
2016-03-14,5774.256736850771
2016-03-15,5689.39623328473
2016-03-16,5779.986720642886
2016-03-17,5904.868941351949
2016-03-18,5949.33962725058
2016-03-21,5930.932674414137
2016-03-22,5980.235626825866
2016-03-23,5932.896708899553
2016-03-24,5903.615956169953
2016-03-25,5903.615956169953
2016-03-28,5916.385873056068
2016-03-29,5969.366420564399
2016-03-30,6017.953992656787
2016-03-31,5981.255888122654
2016-04-01,5956.999036513623
2016-04-04,5876.9550876332305
2016-04-05,5732.867636287306
2016-04-06,5725.295559317747
2016-04-07,5646.010799485155
2016-04-08,5695.144622930369
2016-04-11,5738.386613038551
2016-04-12,5893.760172930763
2016-04-13,6002.345515091386
2016-04-14,6023.771415398353
2016-04-15,5963.43555283081
2016-04-18,5924.4481911676685
2016-04-19,6066.374966729034
2016-04-20,6065.373336449558
2016-04-21,6063.322493246804
2016-04-22,6053.98180036961
2016-04-25,5998.612711023815
2016-04-26,6021.293635303597
2016-04-27,6100.337590457853
2016-04-28,6106.4848781395285
2016-04-29,6049.759316553494
2016-05-02,5982.921919100552
2016-05-03,5851.001552368701
2016-05-04,5772.155985866957
2016-05-05,5776.997540824645
2016-05-06,5727.412021599391
2016-05-09,5692.330026476597
2016-05-10,5774.019779903566
2016-05-11,5770.51204364658
2016-05-12,5780.2273111643535
2016-05-13,5755.812752164194
2016-05-16,5750.967707649703
2016-05-17,5735.784571273257
2016-05-18,5690.55043538087
2016-05-19,5601.759339655147
2016-05-20,5642.4741463670825
2016-05-23,5640.317910885653
2016-05-24,5687.038381587631
2016-05-25,5711.176018128115
2016-05-26,5724.193532374456
2016-05-27,5744.736506860614
2016-05-30,5723.325850410744
2016-05-31,5683.667114418583
2016-06-01,5627.088358797015
2016-06-02,5616.843275966645
2016-06-03,5611.266725800286
2016-06-06,5617.476199709589
2016-06-07,5668.245908638717
2016-06-08,5810.233894167906
2016-06-09,5752.064573252643
2016-06-10,5639.477372212417
2016-06-13,5547.073740384358
2016-06-14,5492.239849358532
2016-06-15,5575.630202839837
2016-06-16,5604.847746295702
2016-06-17,5595.48714454592
2016-06-20,5663.763375071955
2016-06-21,5702.66508227291
2016-06-22,5741.866753391839
2016-06-23,5816.8247236883435
2016-06-24,5622.352783475293
2016-06-27,5555.068519460922
2016-06-28,5610.6601074524
2016-06-29,5804.605352444503
2016-06-30,5889.660014582735
2016-07-01,5933.2437568242885
2016-07-04,5890.810736006454
2016-07-05,5770.285709687141
2016-07-06,5712.448684812895
2016-07-07,5739.9146780240435
2016-07-08,5856.603111143592
2016-07-11,5957.89373318226
2016-07-12,6010.5317476558075
2016-07-13,5951.189802697145
2016-07-14,6024.42448987764
2016-07-15,6021.54241190075
2016-07-18,6059.34459186684
2016-07-19,6062.786186162324
2016-07-20,6112.4525339807815
2016-07-21,6102.973259746321
2016-07-22,6103.790946055094
2016-07-25,5994.24968314977
2016-07-26,5955.99934764785
2016-07-27,5949.27718045972
2016-07-28,5925.428586541442
2016-07-29,5914.148354706611
2016-08-01,5910.756758674495
2016-08-02,5843.388870025055
2016-08-03,5893.785841260088
2016-08-04,5933.766628968844
2016-08-05,6019.829114816466
2016-08-08,6119.400677210783
2016-08-09,6166.763042047623
2016-08-10,6184.0308776748825
2016-08-11,6269.609602922571
2016-08-12,6268.08772957522
2016-08-15,6322.369823182308
2016-08-16,6263.459171332424
2016-08-17,6165.801865545995
2016-08-18,6176.53695844208
2016-08-19,6125.138040223302
2016-08-22,6096.852541782789
2016-08-23,6032.500319345168
2016-08-24,5995.489150342671
2016-08-25,6005.298521344741
2016-08-26,6067.7756076467485
2016-08-29,6064.952791275021
2016-08-30,6000.93919826546
2016-08-31,5965.51778601357
2016-09-01,5939.845718090954
2016-09-02,6053.734955565494
2016-09-05,6090.863948506984
2016-09-06,6114.895188727786
2016-09-07,6104.605201707834
2016-09-08,6061.4946827323165
2016-09-09,5875.582359484214
2016-09-12,5824.03763164568
2016-09-13,5725.4393267716005
2016-09-14,5663.213809404462
2016-09-15,5693.12544011471
2016-09-16,5614.4177264035525
2016-09-19,5610.832819761771
2016-09-20,5646.029246444878
2016-09-21,5684.808791601685
2016-09-22,5818.937765837575
2016-09-23,5745.164511677013
2016-09-26,5637.650419302051
2016-09-27,5753.224013646451
2016-09-28,5810.468826847925
2016-09-29,5782.008502798646
2016-09-30,5736.7877736847795
2016-10-03,5783.30829899067
2016-10-04,5849.22394576308
2016-10-05,5839.411239903168
2016-10-06,5857.210697877653
2016-10-07,5836.644605874249
2016-10-10,5999.675081830538
2016-10-11,6013.564578395111
2016-10-12,6037.910989134223
2016-10-13,5979.735531830441
2016-10-14,6006.346592017727
2016-10-17,6026.021943882968
2016-10-18,6171.627951084828
2016-10-19,6255.596375495306
2016-10-20,6251.7492616826385
2016-10-21,6296.832612650222
2016-10-24,6334.664023729552
2016-10-25,6354.590571134493
2016-10-26,6249.530027884301
2016-10-27,6223.768466675764
2016-10-28,6268.928139790104
2016-10-31,6226.820487650791
2016-11-01,6055.579498004629
2016-11-02,5935.123221743905
2016-11-03,5936.241111626055
2016-11-04,5940.04380972486
2016-11-07,6254.401265921907
2016-11-08,6321.482841628587
2016-11-09,5965.63270481115
2016-11-10,5622.889823772644
2016-11-11,5460.8107677650605
2016-11-14,5595.8255426796895
2016-11-15,5685.260678666651
2016-11-16,5728.794445666554
2016-11-17,5756.65962179544
2016-11-18,5711.050449200812
2016-11-21,5686.020849068684
2016-11-22,5802.890844524507
2016-11-23,5803.766007544006
2016-11-24,5803.777695444
2016-11-25,5820.24973811526
2016-11-28,5847.451496857338
2016-11-29,5795.061572004763
2016-11-30,5876.554742331345
2016-12-01,5791.616090694673
2016-12-02,5775.712492286893
2016-12-05,5808.607516704816
2016-12-06,5879.98643894334
2016-12-07,5938.321236000085
2016-12-08,6082.340741627885
2016-12-09,6221.433940865253
2016-12-12,6188.364777569855
2016-12-13,6177.703657696923
2016-12-14,6092.090948468805
2016-12-15,6086.659685527888
2016-12-16,6034.257028068403
2016-12-19,5992.140109251106
2016-12-20,6029.1360868695
2016-12-21,5972.597252348213
2016-12-22,5903.949925312075
2016-12-23,5916.208871596661
2016-12-26,5919.446069963833
2016-12-27,5922.031890941725
2016-12-28,6024.7491942521365
2016-12-29,6050.945096885847
2016-12-30,5992.201168398475
2017-01-02,5991.102378567273
2017-01-03,6117.067929542624
2017-01-04,5996.149254855585
2017-01-05,5948.846239062017
2017-01-06,5896.653808662689
2017-01-09,5876.650213812488
2017-01-10,5861.017923927669
2017-01-11,5876.332589516751
2017-01-12,5856.388124448932
2017-01-13,5906.730055240374
2017-01-16,5872.92529831582
2017-01-17,5848.782811544239
2017-01-18,5865.954739366504
2017-01-19,5847.431314382363
2017-01-20,5856.09323917723
2017-01-23,5976.253114498407
2017-01-24,6047.98822020365
2017-01-25,6057.34952010505
2017-01-26,6062.638261555832
2017-01-27,6069.39402604968
2017-01-30,6073.560789724329
2017-01-31,6005.566955063086
2017-02-01,6036.615552650233
2017-02-02,6095.534720165095
2017-02-03,6186.728567893363
2017-02-06,6167.844796846963
2017-02-07,6105.895646516616
2017-02-08,6133.918023314172
2017-02-09,6222.617684177064
2017-02-10,6336.7674376008
2017-02-13,6351.6644444051735
2017-02-14,6323.123896329541
2017-02-15,6314.314294673094
2017-02-16,6285.643965589963
2017-02-17,6224.929389340078
2017-02-20,6250.282897619082
2017-02-21,6342.941557237924
2017-02-22,6414.708120264849
2017-02-23,6408.195962580393
2017-02-24,6335.479260404134
2017-02-27,6325.69155127364
2017-02-28,6242.998236548611
2017-03-01,6341.6536382803915
2017-03-02,6374.3001984372295
2017-03-03,6423.158608999521
2017-03-06,6453.669520707798
2017-03-07,6421.046547875585
2017-03-08,6417.2928560676255
2017-03-09,6287.837798363604
2017-03-10,6281.159903470731
2017-03-13,6320.609580774903
2017-03-14,6313.534865755792
2017-03-15,6429.803972210429
2017-03-16,6541.724898348544
2017-03-17,6622.07942003252
2017-03-20,6646.884141663256
2017-03-21,6630.773326689249
