Date,EM FAR EAST VALUE
2001-07-10,115.01748450671639
2001-07-11,112.05046493081166
2001-07-12,114.00621752631871
2001-07-13,112.15154808866426
2001-07-16,109.9685831940777
2001-07-17,109.76313057769012
2001-07-18,105.74522797898837
2001-07-19,105.78452421769832
2001-07-20,105.08490008531518
2001-07-23,104.16970626520511
2001-07-24,102.37065920401497
2001-07-25,102.42822038430393
2001-07-26,104.48569049272982
2001-07-27,105.77836184339272
2001-07-30,105.04163061488792
2001-07-31,105.1000535005966
2001-08-01,105.78482813111859
2001-08-02,107.16369984197965
2001-08-03,107.3171813574195
2001-08-06,106.9023209067195
2001-08-07,106.95053879144847
2001-08-08,108.34473264310073
2001-08-09,104.87750071117664
2001-08-10,104.67644790539026
2001-08-13,105.47704698798934
2001-08-14,107.58675326100754
2001-08-15,106.39845090844055
2001-08-16,107.8855774461309
2001-08-17,106.79801939203726
2001-08-20,105.9192096843883
2001-08-21,106.25799841563
2001-08-22,105.55137676524073
2001-08-23,105.73002618289044
2001-08-24,105.19309542342397
2001-08-27,107.06036732600334
2001-08-28,106.19411043614774
2001-08-29,106.59448468363956
2001-08-30,106.90060465477228
2001-08-31,105.87321072393647
2001-09-03,105.34150858779005
2001-09-04,108.3242040521396
2001-09-05,107.93954181706675
2001-09-06,107.1518903949689
2001-09-07,105.34041576173183
2001-09-10,105.08117582029689
2001-09-11,102.7805820868572
2001-09-12,98.24188479113242
2001-09-13,96.91801996084988
2001-09-14,91.91522595104446
2001-09-17,88.88494786899042
2001-09-18,89.43620136055743
2001-09-19,90.5657226048723
2001-09-20,89.73681325524907
2001-09-21,88.6386494818888
2001-09-24,89.19334886169624
2001-09-25,87.3424212935717
2001-09-26,88.49546654211399
2001-09-27,88.80235587510482
2001-09-28,91.33026861948105
2001-10-01,90.38719280598248
2001-10-02,89.20242575459804
2001-10-03,89.05903931092914
2001-10-04,92.03777941070736
2001-10-05,91.86115716618528
2001-10-08,90.10689931727431
2001-10-09,92.20244592215774
2001-10-10,92.47560535281531
2001-10-11,95.2671905128559
2001-10-12,94.02906598625862
2001-10-15,93.3097099986628
2001-10-16,94.30095793398158
2001-10-17,95.04599017876251
2001-10-18,94.9168126965861
2001-10-19,95.38541517959838
2001-10-22,96.49077066076694
2001-10-23,97.33281887620505
2001-10-24,98.22170300780579
2001-10-25,98.20326855753407
2001-10-26,99.0238010688977
2001-10-29,97.20488150290514
2001-10-30,95.30295226113772
2001-10-31,96.45563951311306
2001-11-01,95.77832599545715
2001-11-02,96.44185949296791
2001-11-05,98.12413870091369
2001-11-06,98.15946776173355
2001-11-07,97.68748492673448
2001-11-08,99.52083209820915
2001-11-09,100.97976349167206
2001-11-12,101.84567115804577
2001-11-13,103.17173907622157
2001-11-14,104.87351415887801
2001-11-15,107.1831174497333
2001-11-16,107.35409105921394
2001-11-19,109.58895360273779
2001-11-20,108.74960136751668
2001-11-21,110.68886817459058
2001-11-22,111.00573055924049
2001-11-23,113.72929431461083
2001-11-26,116.59943323419533
2001-11-27,114.6726297245654
2001-11-28,109.6886693508028
2001-11-29,110.0320650959929
2001-11-30,109.95539956551882
2001-12-03,112.26184120127051
2001-12-04,112.60085490589766
2001-12-05,116.04946321310383
2001-12-06,117.40930205130874
2001-12-07,120.06421745897585
2001-12-10,118.62639601867416
2001-12-11,117.4900243880313
2001-12-12,118.86217126644169
2001-12-13,117.4396849682136
2001-12-14,116.26778535506917
2001-12-17,114.57503641969336
2001-12-18,113.1748199623823
2001-12-19,112.51187534635808
2001-12-20,114.50640584027785
2001-12-21,113.31417914901053
2001-12-24,114.81885473321321
2001-12-25,116.03802305527194
2001-12-26,116.4144929822066
2001-12-27,116.33429245600134
2001-12-28,119.08358012521619
2001-12-31,119.70721710370438
2002-01-01,119.70721710370438
2002-01-02,119.94352253205535
2002-01-03,121.60908868106635
2002-01-04,124.90120698351754
2002-01-07,127.78317426093771
2002-01-08,125.60891406588553
2002-01-09,127.62898756729666
2002-01-10,125.56854314815563
2002-01-11,124.7101074750088
2002-01-14,123.96782301639686
2002-01-15,122.2809187457278
2002-01-16,122.63983601860166
2002-01-17,123.4685234348644
2002-01-18,123.02187934955006
2002-01-21,125.38983689679503
2002-01-22,125.23089261137987
2002-01-23,126.48580612610853
2002-01-24,129.17142071016627
2002-01-25,134.5591300131897
2002-01-28,136.93119536702653
2002-01-29,135.74723713220237
2002-01-30,133.91868769830666
2002-01-31,135.48487787215373
2002-02-01,134.31266392398356
2002-02-04,132.6791657590379
2002-02-05,132.98180216480182
2002-02-06,133.30229928198466
2002-02-07,131.6192245810927
2002-02-08,132.21773422911937
2002-02-11,131.65118133368733
2002-02-12,131.85559081070105
2002-02-13,132.56231011243196
2002-02-14,138.01428845368116
2002-02-15,137.95532337862076
2002-02-18,139.37724031876175
2002-02-19,137.4617304885526
2002-02-20,136.19557388412932
2002-02-21,136.52154411950343
2002-02-22,135.24819060195503
2002-02-25,134.99727237014204
2002-02-26,135.77443441665346
2002-02-27,139.9381838140884
2002-02-28,140.2077298942164
2002-03-01,140.44546623704903
2002-03-04,142.20335216217086
2002-03-05,143.21777699808337
2002-03-06,143.65130326026718
2002-03-07,142.30373367401924
2002-03-08,143.07050689522208
2002-03-11,144.5272787792668
2002-03-12,146.66744751673696
2002-03-13,146.19207655948532
2002-03-14,145.40989452180105
2002-03-15,145.18667754017676
2002-03-18,146.4660584565292
2002-03-19,146.76473761758302
2002-03-20,147.00600105825762
2002-03-21,147.47826931151403
2002-03-22,149.3098537902417
2002-03-25,148.60741197225008
2002-03-26,148.5875116748225
2002-03-27,150.76507397111152
2002-03-28,150.68100305458447
2002-03-29,149.93204147671406
2002-04-01,146.95254646853812
2002-04-02,148.88412183265976
2002-04-03,151.1003866887322
2002-04-04,151.59427985101559
2002-04-05,152.7048181571933
2002-04-08,152.93968862462077
2002-04-09,150.58887485784902
2002-04-10,147.89783303550723
2002-04-11,148.16944148491464
2002-04-12,150.77347747987125
2002-04-15,152.56870724660905
2002-04-16,153.00152160510333
2002-04-17,156.49644911360994
2002-04-18,156.85094976623188
2002-04-19,157.93902744801687
2002-04-22,159.69569133033283
2002-04-23,158.85233766203478
2002-04-24,157.08347384726457
2002-04-25,151.79377569532267
2002-04-26,151.91075859129273
2002-04-29,148.60221057610846
2002-04-30,147.9498883804991
2002-05-01,147.15268048919324
2002-05-02,149.2633273421634
2002-05-03,149.3051600145703
2002-05-06,145.10703886804743
2002-05-07,145.01566223478352
2002-05-08,147.23463960672825
2002-05-09,147.32383200636434
2002-05-10,145.79259007809517
2002-05-13,145.97581084513632
2002-05-14,147.93976495161243
2002-05-15,150.65382600218007
2002-05-16,149.93501421561433
2002-05-17,149.7408754752918
2002-05-20,148.07082930273776
2002-05-21,145.19258916220818
2002-05-22,146.81648104851115
2002-05-23,146.633668688567
2002-05-24,148.00040215996205
2002-05-27,148.68810245576236
2002-05-28,147.1759384155428
2002-05-29,146.25817260872213
2002-05-30,145.30797997660957
2002-05-31,143.58839910751118
2002-06-03,143.3068657277583
2002-06-04,142.7069881755074
2002-06-05,143.85586388175486
2002-06-06,143.17315435113244
2002-06-07,141.63584987446634
2002-06-10,143.55133510217763
2002-06-11,143.52785115411353
2002-06-12,143.19171788563307
2002-06-13,144.75399163187583
2002-06-14,143.6717774910047
2002-06-17,142.86532022027004
2002-06-18,141.47729417361072
2002-06-19,136.3658388311631
2002-06-20,136.67153290955966
2002-06-21,136.20069806429177
2002-06-24,134.4467763593088
2002-06-25,133.40915095431467
2002-06-26,125.52812444137281
2002-06-27,126.45209651227474
2002-06-28,129.1779146139085
2002-07-01,127.65092451327392
2002-07-02,128.48200626345408
2002-07-03,130.35240536422504
2002-07-04,132.9521199418698
2002-07-05,135.6671139712399
2002-07-08,134.2860323695392
2002-07-09,135.6194799715087
2002-07-10,135.35439462273376
2002-07-11,132.28200848942208
2002-07-12,135.87453435940506
2002-07-15,132.9605333768828
2002-07-16,131.06634618341434
2002-07-17,131.16655204327395
2002-07-18,131.32099817794804
2002-07-19,128.69982770513573
2002-07-22,125.7405599265749
2002-07-23,129.7064781583409
2002-07-24,126.23647929619737
2002-07-25,125.30802515123018
2002-07-26,122.38476570237661
2002-07-29,123.43368879616125
2002-07-30,126.64518959847
2002-07-31,127.09960653254441
2002-08-01,126.3676248810658
2002-08-02,124.71569929005919
2002-08-05,118.96017276864838
2002-08-06,120.27685479148852
2002-08-07,121.25292529436186
2002-08-08,121.2508885106703
2002-08-09,123.17772487887892
2002-08-12,122.83372746251021
2002-08-13,123.9004825860958
2002-08-14,124.2159112604523
2002-08-15,125.51966440441966
2002-08-16,125.44715154605369
2002-08-19,125.35755890703416
2002-08-20,127.23149418185331
2002-08-21,127.31557441753615
2002-08-22,128.78246266719194
2002-08-23,127.87058468692113
2002-08-26,127.14541409801035
2002-08-27,125.24234145245632
2002-08-28,124.33616877809291
2002-08-29,123.70566150990666
2002-08-30,124.67834522094107
2002-09-02,124.3285453907088
2002-09-03,121.44866035484021
2002-09-04,119.9974530061377
2002-09-05,119.6413007203947
2002-09-06,118.73056792899321
2002-09-09,118.71107083356188
2002-09-10,122.14045624189488
2002-09-11,122.99409070100546
2002-09-12,123.47529940853128
2002-09-13,120.48446046539867
2002-09-16,117.77491228377848
2002-09-17,121.72188018785053
2002-09-18,117.87170808037686
2002-09-19,117.35089196318876
2002-09-20,116.46105723821422
2002-09-23,113.10245825809834
2002-09-24,111.73385614533505
2002-09-25,109.72809866347536
2002-09-26,110.29396404172614
2002-09-27,110.72499676831205
2002-09-30,107.64000080831019
2002-10-01,108.52808540549564
2002-10-02,108.33880669483426
2002-10-03,107.33535506155086
2002-10-04,107.71160611927075
2002-10-07,103.99363292847615
2002-10-08,105.13772257666609
2002-10-09,103.17693737436488
2002-10-10,100.07648408327715
2002-10-11,99.87130795365238
2002-10-14,101.75704322469018
2002-10-15,104.69181290748023
2002-10-16,107.18025589504816
2002-10-17,110.35287685105415
2002-10-18,113.57915836937975
2002-10-21,111.52214528133928
2002-10-22,109.3950822132125
2002-10-23,113.6117787415441
2002-10-24,113.34208218133878
2002-10-25,112.66067696810272
2002-10-28,114.27039832435698
2002-10-29,112.95901179117233
2002-10-30,111.69248768706935
2002-10-31,111.65296019000613
2002-11-01,108.83559667803665
2002-11-04,111.63323530984279
2002-11-05,110.39562437698763
2002-11-06,113.05789074210388
2002-11-07,112.40450577081292
2002-11-08,112.61786803761917
2002-11-11,111.07882924633248
2002-11-12,110.82330575994438
2002-11-13,110.86998071934954
2002-11-14,110.86268158962041
2002-11-15,113.61530711359269
2002-11-18,112.74882440708494
2002-11-19,111.94741066878376
2002-11-20,112.46552956941653
2002-11-21,112.68165005478816
2002-11-22,114.14742853390932
2002-11-25,115.80526254143314
2002-11-26,115.58273008532326
2002-11-27,115.99650962489395
2002-11-28,115.72929845744106
2002-11-29,117.3328244005094
2002-12-02,117.56057414801698
2002-12-03,118.38997091317215
2002-12-04,115.85157752608305
2002-12-05,116.41016154778005
2002-12-06,115.30217546604698
2002-12-09,115.94145689363991
2002-12-10,114.47099193978558
2002-12-11,114.04122282707779
2002-12-12,114.92367582626183
2002-12-13,113.4058163306998
2002-12-16,112.85815513137383
2002-12-17,113.33737479785418
2002-12-18,113.83203509630404
2002-12-19,114.35354305974205
2002-12-20,114.80491275194085
2002-12-23,113.379993533896
2002-12-24,111.6718848188189
2002-12-25,111.21891177156772
2002-12-26,111.25638531128126
2002-12-27,109.62377572334354
2002-12-30,106.20546442803288
2002-12-31,106.24807463842416
2003-01-01,106.24807463842416
2003-01-02,108.10994448853266
2003-01-03,110.4095717679415
2003-01-06,111.23795062808986
2003-01-07,110.9642840542663
2003-01-08,112.37839757333003
2003-01-09,110.58158144233997
2003-01-10,110.5060823021097
2003-01-13,113.28851679921925
2003-01-14,113.90863522577217
2003-01-15,113.85347397010307
2003-01-16,113.14912942614514
2003-01-17,110.96048852204973
2003-01-20,111.16898217114638
2003-01-21,111.02114168804042
2003-01-22,110.92101011286759
2003-01-23,111.78147876665184
2003-01-24,109.83310990564938
2003-01-27,107.40589053020072
2003-01-28,108.15094076600913
2003-01-29,106.80102970910767
2003-01-30,108.54796762304582
2003-01-31,108.97880080800842
2003-02-03,109.23962036553588
2003-02-04,108.4027666540685
2003-02-05,109.08231279479202
2003-02-06,107.20276298179155
2003-02-07,105.37236517989618
2003-02-10,105.00978269918886
2003-02-11,105.05957931348156
2003-02-12,106.39534994707654
2003-02-13,103.42631092601368
2003-02-14,103.17652623295037
2003-02-17,106.76920073394477
2003-02-18,107.2493186488755
2003-02-19,105.93173910747441
2003-02-20,104.94631786457721
2003-02-21,104.84571666445638
2003-02-24,106.4420453181379
2003-02-25,104.26384906962183
2003-02-26,103.52794642332155
2003-02-27,103.54108401447044
2003-02-28,102.2918467019614
2003-03-03,103.41732890743022
2003-03-04,101.60558559653342
2003-03-05,98.66859020768617
2003-03-06,97.26758919477643
2003-03-07,95.09227478271754
2003-03-10,93.62858711826767
2003-03-11,92.43592284382102
2003-03-12,92.82739771702322
2003-03-13,94.44158720813152
2003-03-14,97.23346585244407
2003-03-17,95.00342906864584
2003-03-18,98.28380458413822
2003-03-19,98.8074802968859
2003-03-20,101.90978213605538
2003-03-21,102.77827561520985
2003-03-24,100.92434260853886
2003-03-25,99.24569955297528
2003-03-26,99.78036516423445
2003-03-27,98.98014486251589
2003-03-28,98.777867294901
2003-03-31,94.67446867697628
2003-04-01,94.69746665975153
2003-04-02,95.9237298966013
2003-04-03,96.81128025546772
2003-04-04,99.43210080055896
2003-04-07,102.72669751311585
2003-04-08,102.39941063722237
2003-04-09,100.77010498445964
2003-04-10,101.0616955435051
2003-04-11,102.3816394259685
2003-04-14,102.4233686655262
2003-04-15,103.74448520917059
2003-04-16,104.95400992648806
2003-04-17,104.05309738688528
2003-04-18,105.17437589363878
2003-04-21,105.05197507635538
2003-04-22,101.56491609287893
2003-04-23,100.64074578153814
2003-04-24,97.52326200080212
2003-04-25,94.52886043443202
2003-04-28,95.12890229305374
2003-04-29,98.313877352105
2003-04-30,96.82867000647481
2003-05-01,95.94429323492874
2003-05-02,96.1450852156344
2003-05-05,96.26942693714967
2003-05-06,96.32152343172184
2003-05-07,97.9841151497472
2003-05-08,96.60388044981812
2003-05-09,96.34071147832447
2003-05-12,97.30293917290642
2003-05-13,96.91566041618023
2003-05-14,96.84146395323059
2003-05-15,97.93743202424113
2003-05-16,96.33655615995956
2003-05-19,94.31301697695807
2003-05-20,94.92665762290564
2003-05-21,94.65047095127858
2003-05-22,95.20053588347118
2003-05-23,96.02961063146319
2003-05-26,96.88975741091402
2003-05-27,96.26065080408114
2003-05-28,98.92789655764174
2003-05-29,98.64907159180164
2003-05-30,99.05459331601232
2003-06-02,101.61123328704466
2003-06-03,101.11928732787732
2003-06-04,102.07584261499123
2003-06-05,101.5871293627447
2003-06-06,102.88611012071702
2003-06-09,103.81569042200022
2003-06-10,104.3986114984168
2003-06-11,103.66789709655706
2003-06-12,105.06670679168099
2003-06-13,105.65207796567537
2003-06-16,105.02884487668685
2003-06-17,107.45928962369135
2003-06-18,108.72141316254964
2003-06-19,109.44198766774845
2003-06-20,109.965562995846
2003-06-23,109.01663118286034
2003-06-24,107.84218184915562
2003-06-25,108.72405473858134
2003-06-26,109.90067752410361
2003-06-27,110.3956213027966
2003-06-30,109.10854347311687
2003-07-01,109.57167034346665
2003-07-02,111.98327191630004
2003-07-03,112.74303835830526
2003-07-04,113.96907983695978
2003-07-07,117.92263372992574
2003-07-08,119.28540971821246
2003-07-09,118.86974719145898
2003-07-10,117.64761796062821
2003-07-11,117.90730851525767
2003-07-14,120.69084682082985
2003-07-15,120.48903682002137
2003-07-16,120.96811381957296
2003-07-17,119.52170902355073
2003-07-18,117.71865296489543
2003-07-21,116.00854343984115
2003-07-22,116.19707057878405
2003-07-23,114.92437336302402
2003-07-24,116.18759680140224
2003-07-25,116.41391396335067
2003-07-28,118.22205887160573
2003-07-29,118.01306950036171
2003-07-30,117.86415671333508
2003-07-31,119.73241215326168
2003-08-01,121.35082193570634
2003-08-04,119.86647860972603
2003-08-05,118.28399269038489
2003-08-06,116.36597416219558
2003-08-07,116.2665754162171
2003-08-08,117.05885718398633
2003-08-11,118.01033529233732
2003-08-12,118.81583261347728
2003-08-13,121.06568860865673
2003-08-14,122.58720644780894
2003-08-15,122.97693456205462
2003-08-18,124.61794817396161
2003-08-19,125.94384624935951
2003-08-20,125.92211515141754
2003-08-21,130.45267050026234
2003-08-22,132.65307221288074
2003-08-25,132.04114762338912
2003-08-26,130.21752018756263
2003-08-27,130.13840327928847
2003-08-28,129.22646441751792
2003-08-29,130.46501123757417
2003-09-01,132.1088263194952
2003-09-02,133.71567623169065
2003-09-03,135.11430280161227
2003-09-04,134.25844028833288
2003-09-05,132.34011440173265
2003-09-08,131.79932530732208
2003-09-09,130.04945510083
2003-09-10,128.6872794850913
2003-09-11,129.13431593953555
2003-09-12,128.1802240378729
2003-09-15,127.20605107993812
2003-09-16,129.48401866630905
2003-09-17,128.5307978158347
2003-09-18,127.0984339614616
2003-09-19,125.69762576080872
2003-09-22,122.89991557961444
2003-09-23,123.97012597904214
2003-09-24,125.69733353971255
2003-09-25,123.96458792733794
2003-09-26,123.1079359944969
2003-09-29,122.08288666238437
2003-09-30,121.10694505669399
2003-10-01,120.40741752467733
2003-10-02,122.90839162731649
2003-10-03,123.9370680603481
2003-10-06,124.39941857188506
2003-10-07,124.20219969459828
2003-10-08,124.00075360766176
2003-10-09,127.53475144490369
2003-10-10,129.2906648228582
2003-10-13,131.56317773645216
2003-10-14,130.12346798277633
2003-10-15,130.46011141658784
2003-10-16,131.63580358402996
2003-10-17,131.92880825845282
2003-10-20,132.8602615144234
2003-10-21,132.30742233168715
2003-10-22,131.36862841431096
2003-10-23,128.01626521051134
2003-10-24,127.17367986411527
2003-10-27,129.11206225397996
2003-10-28,132.28741129033133
2003-10-29,132.76012493600888
2003-10-30,133.69050035013393
2003-10-31,133.86386804049081
2003-11-03,136.84927456393297
2003-11-04,137.58028089926214
2003-11-05,139.45682386503
2003-11-06,137.42079432740542
2003-11-07,138.08814091237636
2003-11-10,137.47895299340342
2003-11-11,135.7660921576461
2003-11-12,135.01093149860566
2003-11-13,136.50953403554954
2003-11-14,135.52085104204752
2003-11-17,132.5796991488293
2003-11-18,131.59573119398
2003-11-19,127.62503471659518
2003-11-20,126.79148616713404
2003-11-21,126.728118833493
2003-11-24,126.96040116027702
2003-11-25,128.4876638624669
2003-11-26,128.617949461833
2003-11-27,128.13141322299884
2003-11-28,129.24925347576416
2003-12-01,131.98368801690762
2003-12-02,130.8918485469838
2003-12-03,130.75971933360526
2003-12-04,131.04012494743614
2003-12-05,129.02301562951948
2003-12-08,128.26239069572367
2003-12-09,130.1671541680532
2003-12-10,130.53896907760443
2003-12-11,132.1841155296791
2003-12-12,132.2831900253476
2003-12-15,132.57851790376023
2003-12-16,130.53520064346964
2003-12-17,128.28665749557103
2003-12-18,130.15471905331876
2003-12-19,131.6863403052092
2003-12-22,131.5425939159806
2003-12-23,131.28768323944698
2003-12-24,130.59676080723955
2003-12-25,130.64189613256636
2003-12-26,130.68128619917903
2003-12-29,131.01904391429267
2003-12-30,132.91712704668853
2003-12-31,133.16123073695405
2004-01-01,133.16123073695405
2004-01-02,136.62158742937106
2004-01-05,137.6889090554965
2004-01-06,136.26835354901385
2004-01-07,136.5688238936334
2004-01-08,136.62467505328465
2004-01-09,137.32573278017844
2004-01-12,138.40191361204174
2004-01-13,137.51375942908103
2004-01-14,139.12682029052667
2004-01-15,138.9691955422699
2004-01-16,141.13872813964053
2004-01-19,142.8235464923897
2004-01-20,141.44244180657626
2004-01-21,141.3073783856047
2004-01-22,140.36968358085656
2004-01-23,140.8906503721502
2004-01-26,141.84654604386716
2004-01-27,142.18685097743548
2004-01-28,142.03759501082575
2004-01-29,142.167310416271
2004-01-30,141.29792533922407
2004-02-02,140.10220235576398
2004-02-03,137.95336648999907
2004-02-04,137.77265022676863
2004-02-05,138.01114800399168
2004-02-06,138.64877944211415
2004-02-09,141.95059966241132
2004-02-10,141.97308538457025
2004-02-11,142.86660115575236
2004-02-12,141.51388763371446
2004-02-13,143.74384410221862
2004-02-16,144.10844223947518
2004-02-17,144.54247345761004
2004-02-18,144.375596439239
2004-02-19,145.58484237073813
2004-02-20,146.52074037706421
2004-02-23,146.00944951105433
2004-02-24,143.71263358159226
2004-02-25,145.49749821038552
2004-02-26,147.91174456168662
2004-02-27,149.42989723062448
2004-03-01,150.3790187533549
2004-03-02,154.08945833554122
2004-03-03,154.57818783572063
2004-03-04,155.56333439534265
2004-03-05,151.65244325652756
2004-03-08,152.35074183847973
2004-03-09,151.86657486395887
2004-03-10,151.66365109838063
2004-03-11,150.06830068589124
2004-03-12,148.22088544742024
2004-03-15,146.99270462971268
2004-03-16,145.37801082289053
2004-03-17,149.57009339018055
2004-03-18,148.63778484152505
2004-03-19,149.96224445282132
2004-03-22,144.66614820201528
2004-03-23,144.88234602281042
2004-03-24,146.7124424178977
2004-03-25,145.1650867950982
2004-03-26,146.4856277322023
2004-03-29,148.35561946089075
2004-03-30,148.87867180684327
2004-03-31,149.03750456082835
2004-04-01,148.30091994018645
2004-04-02,152.07453758938388
2004-04-05,154.8499386378394
2004-04-06,155.24664669425928
2004-04-07,154.49453780866162
2004-04-08,156.1159088127079
2004-04-09,154.94290854641966
2004-04-12,157.350882667336
2004-04-13,159.4318419605771
2004-04-14,157.4265321560176
2004-04-15,156.1000040700796
2004-04-16,153.6425161868488
2004-04-19,154.21176508869252
2004-04-20,156.49470530765817
2004-04-21,156.4205100642934
2004-04-22,154.95905799305947
2004-04-23,157.00310450152168
2004-04-26,154.14315131067025
2004-04-27,153.07851185367997
2004-04-28,152.19639449686065
2004-04-29,145.49567303126412
2004-04-30,141.60143269208618
2004-05-03,141.87831744136898
2004-05-04,142.67390597250142
2004-05-05,140.3865003390455
2004-05-06,139.80556071340143
2004-05-07,142.28621178499998
2004-05-10,134.5203150113387
2004-05-11,135.60540233197
2004-05-12,137.9243731977852
2004-05-13,135.50687618725445
2004-05-14,131.83898502627426
2004-05-17,124.23039069172444
2004-05-18,127.05122090479242
2004-05-19,133.23448721226788
2004-05-20,132.740157307649
2004-05-21,134.93423159967205
2004-05-24,136.35855874460583
2004-05-25,133.80272632673473
2004-05-26,134.35492161712597
2004-05-27,135.2928386605976
2004-05-28,137.41895183675928
2004-05-31,135.84578662931668
2004-06-01,136.24724264701
2004-06-02,134.2412753158674
2004-06-03,130.24774753494043
2004-06-04,131.14278810504726
2004-06-07,135.21907930802425
2004-06-08,136.0136035941966
2004-06-09,136.98930168439833
2004-06-10,135.30937036906369
2004-06-11,133.55546170957905
2004-06-14,130.11360512029216
2004-06-15,131.5947113207423
2004-06-16,132.6194846841213
2004-06-17,133.09331783661358
2004-06-18,129.67476456961577
2004-06-21,130.70770294788971
2004-06-22,130.25737842407014
2004-06-23,130.83080678427442
2004-06-24,133.3254092076185
2004-06-25,135.6959117129788
2004-06-28,133.9773198393136
2004-06-29,134.91712796403388
2004-06-30,135.4027743890089
2004-07-01,135.5735474856593
2004-07-02,132.44113915018045
2004-07-05,132.84214134215034
2004-07-06,134.24096050350735
2004-07-07,134.0116763449641
2004-07-08,131.56559164600984
2004-07-09,132.47773628259102
2004-07-12,132.12339399557976
2004-07-13,132.49720485341436
2004-07-14,129.8205966694967
2004-07-15,129.1383583359557
2004-07-16,129.1672340645044
2004-07-19,130.92158252490154
2004-07-20,129.8161182711922
2004-07-21,133.63986720460653
2004-07-22,131.83449376330958
2004-07-23,132.49653352587336
2004-07-26,131.64165977325402
