Date,EM LATIN AMERICA VALUE
2001-05-08,109.26063670754318
2001-05-09,110.10979755352992
2001-05-10,110.83999204543754
2001-05-11,110.17491731061915
2001-05-14,108.67298728794306
2001-05-15,108.28016149474703
2001-05-16,108.94915945035858
2001-05-17,114.57399619870056
2001-05-18,116.31830002781918
2001-05-21,116.41920249034617
2001-05-22,118.3688679964385
2001-05-23,118.74212394188372
2001-05-24,118.29465368467483
2001-05-25,117.35008063432417
2001-05-28,117.46225011947874
2001-05-29,118.58820754693004
2001-05-30,116.62848113035562
2001-05-31,118.76720854388206
2001-06-01,118.64553598101473
2001-06-04,119.93695631764749
2001-06-05,120.3974294206247
2001-06-06,121.40014561838319
2001-06-07,121.85041914076596
2001-06-08,122.77218789983421
2001-06-11,123.14209935627376
2001-06-12,121.58706845228348
2001-06-13,120.69761602002494
2001-06-14,119.7615417664715
2001-06-15,117.66078253829208
2001-06-18,114.27953302615758
2001-06-19,113.17867473302161
2001-06-20,114.81122492734059
2001-06-21,116.90159131846438
2001-06-22,117.7409759359141
2001-06-25,116.63725032643418
2001-06-26,116.10501853268086
2001-06-27,115.67990882493656
2001-06-28,117.80474712969112
2001-06-29,118.75918863243209
2001-07-02,119.87699486672943
2001-07-03,118.64909184607062
2001-07-04,117.57828578610804
2001-07-05,118.19859554733578
2001-07-06,114.54763088361229
2001-07-09,114.70553945358998
2001-07-10,112.16297524951389
2001-07-11,108.31498499466767
2001-07-12,108.27449218929655
2001-07-13,108.81617150936965
2001-07-16,107.07108797193487
2001-07-17,109.96308646372647
2001-07-18,108.25965894232237
2001-07-19,107.1955709129332
2001-07-20,108.0570918750989
2001-07-23,110.29628829460678
2001-07-24,108.68920124164482
2001-07-25,107.73527141490582
2001-07-26,108.85773580699032
2001-07-27,109.59913697950734
2001-07-30,109.9435588074626
2001-07-31,109.67602043254834
2001-08-01,108.51162990372303
2001-08-02,109.28603044797487
2001-08-03,108.58797794392687
2001-08-06,109.61590547757811
2001-08-07,110.71266952827685
2001-08-08,110.72810110501014
2001-08-09,109.0602375014286
2001-08-10,108.4980567279709
2001-08-13,108.23010412205468
2001-08-14,108.20815344452423
2001-08-15,106.24098587130372
2001-08-16,105.77622691378498
2001-08-17,102.22901814193
2001-08-20,102.84926654412945
2001-08-21,102.89254234386506
2001-08-22,103.0667470098101
2001-08-23,102.96483722216385
2001-08-24,103.91694385075398
2001-08-27,104.2057238277541
2001-08-28,103.81772247551756
2001-08-29,104.96151721702155
2001-08-30,104.40911115245667
2001-08-31,104.15642224161236
2001-09-03,102.7401386335943
2001-09-04,104.3868595027218
2001-09-05,103.80893250896696
2001-09-06,101.66654873953915
2001-09-07,100.2600651018343
2001-09-10,99.55416642309997
2001-09-11,91.3131192700117
2001-09-12,92.49646595454666
2001-09-13,89.50969911130667
2001-09-14,87.90020362703248
2001-09-17,89.47555312740661
2001-09-18,88.71141561201813
2001-09-19,87.42594848075933
2001-09-20,84.10313791949544
2001-09-21,83.79255531233731
2001-09-24,86.63325886120803
2001-09-25,85.59782701658133
2001-09-26,84.93988051454919
2001-09-27,85.41788562788162
2001-09-28,87.24844816259657
2001-10-01,86.52776039995348
2001-10-02,85.86528727038338
2001-10-03,84.52040262758925
2001-10-04,85.54907317183803
2001-10-05,85.23595968149839
2001-10-08,85.01432449010233
2001-10-09,86.18030834878387
2001-10-10,88.97096570287044
2001-10-11,91.60581137175255
2001-10-12,89.77625675070207
2001-10-15,89.96523567173139
2001-10-16,90.80367649443127
2001-10-17,92.40161691756244
2001-10-18,91.87283816732403
2001-10-19,93.03160819244592
2001-10-22,94.63416622382695
2001-10-23,94.4878996668674
2001-10-24,95.17833236815822
2001-10-25,94.83309845754886
2001-10-26,95.46627525821853
2001-10-29,92.50212634586684
2001-10-30,90.60920189648864
2001-10-31,92.88846395524763
2001-11-01,92.39825976089843
2001-11-02,93.08625714134912
2001-11-05,97.2461579712905
2001-11-06,97.65697734739139
2001-11-07,97.38702497438636
2001-11-08,98.63880279243564
2001-11-09,97.63624882220607
2001-11-12,96.52111863880076
2001-11-13,100.07182783707225
2001-11-14,100.49773342729728
2001-11-15,101.05361912825397
2001-11-16,100.44271363467321
2001-11-19,102.2347267177688
2001-11-20,100.35275727584661
2001-11-21,101.4032669366304
2001-11-22,101.31781060157084
2001-11-23,102.8174879554219
2001-11-26,103.92717327240047
2001-11-27,103.5312666144902
2001-11-28,100.98855587882643
2001-11-29,100.07042402590946
2001-11-30,98.89447686898657
2001-12-03,101.7607519368912
2001-12-04,102.46090542120909
2001-12-05,105.21584550112482
2001-12-06,105.54231880996346
2001-12-07,106.52421712477971
2001-12-10,107.26852520312856
2001-12-11,106.93850310156952
2001-12-12,106.18956700438561
2001-12-13,104.0712577075825
2001-12-14,103.55107822514219
2001-12-17,104.33989368860841
2001-12-18,106.2384273597678
2001-12-19,106.62201321678991
2001-12-20,105.70556702524779
2001-12-21,108.99553135470971
2001-12-24,110.35319250170402
2001-12-25,110.35319250170402
2001-12-26,110.44656317567015
2001-12-27,110.59528539604078
2001-12-28,110.56986403086161
2001-12-31,108.85693638506865
2002-01-01,108.85693638506865
2002-01-02,109.31430015620622
2002-01-03,114.10737585496341
2002-01-04,114.72297195417197
2002-01-07,112.52715105398258
2002-01-08,112.38322630013204
2002-01-09,110.616641383287
2002-01-10,106.60421951723313
2002-01-11,106.4925175302797
2002-01-14,105.15807265713445
2002-01-15,108.12293889896719
2002-01-16,108.78359791643493
2002-01-17,110.6938932326852
2002-01-18,110.31506179735199
2002-01-21,110.20536839415465
2002-01-22,109.5218056047578
2002-01-23,111.07300515392633
2002-01-24,112.12765728378312
2002-01-25,114.12320630679112
2002-01-28,114.02358059588549
2002-01-29,111.74456615491859
2002-01-30,111.12789247366109
2002-01-31,114.24330431789252
2002-02-01,113.63496392297904
2002-02-04,111.79462081749897
2002-02-05,112.14847901155007
2002-02-06,111.68559918830543
2002-02-07,110.426507938318
2002-02-08,109.19082107633704
2002-02-11,107.30600296078826
2002-02-12,108.06805471813594
2002-02-13,111.06319192129574
2002-02-14,112.3241709604381
2002-02-15,111.69418405153048
2002-02-18,111.83906647823116
2002-02-19,109.88843718628927
2002-02-20,110.3129777441593
2002-02-21,111.29481562247938
2002-02-22,110.29968792581936
2002-02-25,113.39414542039397
2002-02-26,113.79662945560959
2002-02-27,116.30541451108328
2002-02-28,115.50328523554603
2002-03-01,118.25621679726356
2002-03-04,119.51427059708482
2002-03-05,117.81733813977928
2002-03-06,117.6064738864502
2002-03-07,115.87405143697356
2002-03-08,118.99475410854286
2002-03-11,118.04808542386004
2002-03-12,120.67240301738835
2002-03-13,120.12040196308975
2002-03-14,118.2439630423204
2002-03-15,119.70072004376684
2002-03-18,120.56276928658896
2002-03-19,120.73265699080021
2002-03-20,120.09957077064863
2002-03-21,119.1502889734428
2002-03-22,118.28619023687908
2002-03-25,117.1690339101425
2002-03-26,118.53378002931889
2002-03-27,118.882018830689
2002-03-28,118.83029413148108
2002-03-29,118.83029413148108
2002-04-01,118.60540726078735
2002-04-02,117.85548614307919
2002-04-03,116.94849766767474
2002-04-04,117.94958009564206
2002-04-05,119.45903427484956
2002-04-08,119.59133757572013
2002-04-09,119.5222552128098
2002-04-10,122.0938711632994
2002-04-11,120.69082801616771
2002-04-12,121.8136031632871
2002-04-15,119.76821996169971
2002-04-16,121.23257837293906
2002-04-17,121.16900649152387
2002-04-18,119.28713245714559
2002-04-19,119.58566226217941
2002-04-22,117.59565915830797
2002-04-23,116.7917070325627
2002-04-24,117.52817361803916
2002-04-25,115.5043441286473
2002-04-26,115.82440360069121
2002-04-29,114.2644758317782
2002-04-30,114.86036841217351
2002-05-01,113.76123548037684
2002-05-02,112.94481917298789
2002-05-03,110.5195370852846
2002-05-06,110.0807561704256
2002-05-07,109.43718525991798
2002-05-08,111.77454378065069
2002-05-09,108.29697366537249
2002-05-10,106.99837970656624
2002-05-13,107.28547856059264
2002-05-14,108.87881701257842
2002-05-15,109.32678205568257
2002-05-16,111.53638286147128
2002-05-17,110.14282156743388
2002-05-20,108.93778457579249
2002-05-21,108.1626590151353
2002-05-22,105.93022357096582
2002-05-23,106.74500122758074
2002-05-24,106.2789254109328
2002-05-27,106.67277236724345
2002-05-28,105.26080834734485
2002-05-29,104.1621774140336
2002-05-30,102.50101816874984
2002-05-31,101.818746168725
2002-06-03,100.12600187883291
2002-06-04,98.78554309708711
2002-06-05,98.08803048061131
2002-06-06,93.92683669631955
2002-06-07,93.91525904387865
2002-06-10,95.46352985983191
2002-06-11,94.66858469339364
2002-06-12,91.99097115745148
2002-06-13,92.30375303321448
2002-06-14,90.90639487375063
2002-06-17,93.67588007494484
2002-06-18,93.38211376042247
2002-06-19,90.49026667255872
2002-06-20,86.10940178706439
2002-06-21,81.97104948892418
2002-06-24,80.23760671155047
2002-06-25,81.90900728439122
2002-06-26,77.19129103107399
2002-06-27,80.95073559192761
2002-06-28,81.63111244050066
2002-07-01,81.11069346789519
2002-07-02,79.76399114491677
2002-07-03,80.68132351061857
2002-07-04,81.52125808547417
2002-07-05,82.33202197282172
2002-07-08,81.74826494085585
2002-07-09,81.17202126651091
2002-07-10,80.71879722341448
2002-07-11,81.64683277422792
2002-07-12,82.85725236156203
2002-07-15,79.59362410466025
2002-07-16,78.62866389445111
2002-07-17,79.92696668952016
2002-07-18,80.31099418429326
2002-07-19,78.6405125496243
2002-07-22,76.32203751504022
2002-07-23,75.06537963442457
2002-07-24,75.80233285416544
2002-07-25,73.5205911107159
2002-07-26,72.41990534137236
2002-07-29,74.75609060704579
2002-07-30,72.00460986329325
2002-07-31,70.90038664996207
2002-08-01,69.61950382391389
2002-08-02,72.18266020628879
2002-08-05,70.12549241115372
2002-08-06,72.99208414765423
2002-08-07,75.42369950895208
2002-08-08,80.11172347015224
2002-08-09,76.81978708996313
2002-08-12,74.64437376254752
2002-08-13,72.19165386200082
2002-08-14,72.4822409527337
2002-08-15,72.82769152461213
2002-08-16,74.36405208230823
2002-08-19,75.26112609595835
2002-08-20,75.01956717417679
2002-08-21,75.42292921873687
2002-08-22,76.0101119333236
2002-08-23,75.51921989312059
2002-08-26,77.61569752428318
2002-08-27,77.05975055002557
2002-08-28,75.93601746499697
2002-08-29,75.88160229026442
2002-08-30,77.21653326950097
2002-09-02,76.58676404501121
2002-09-03,73.73493775177421
2002-09-04,73.23672549209589
2002-09-05,72.12977963891385
2002-09-06,72.93253408829504
2002-09-09,74.11293230398421
2002-09-10,75.61032493936034
2002-09-11,76.7406955000658
2002-09-12,75.47124656767032
2002-09-13,74.93976820252205
2002-09-16,74.17276225396374
2002-09-17,73.05814549663098
2002-09-18,70.27175925822176
2002-09-19,67.40483643336297
2002-09-20,67.03322482475869
2002-09-23,64.832799480695
2002-09-24,64.47060318736217
2002-09-25,64.32455375389573
2002-09-26,65.8115977129069
2002-09-27,63.400673371920824
2002-09-30,61.60741626612673
2002-10-01,65.01577189474632
2002-10-02,64.84912624182088
2002-10-03,64.86731420715587
2002-10-04,65.25903680992133
2002-10-07,64.03721278447436
2002-10-08,63.95468179989842
2002-10-09,61.452147486630054
2002-10-10,61.8642130164321
2002-10-11,62.816427504590486
2002-10-14,62.234017220227386
2002-10-15,64.13483950752715
2002-10-16,62.79241122829686
2002-10-17,65.44302820604732
2002-10-18,66.40318797037399
2002-10-21,66.8820823869809
2002-10-22,66.63213619075276
2002-10-23,67.98442081500721
2002-10-24,67.79374945411878
2002-10-25,68.31051796172105
2002-10-28,67.23776814410971
2002-10-29,65.81569718014265
2002-10-30,67.95742196360773
2002-10-31,68.82323166177113
2002-11-01,68.97205228539393
2002-11-04,69.6529310264773
2002-11-05,68.62660226772732
2002-11-06,68.8696843634484
2002-11-07,67.7398881481431
2002-11-08,67.46642247388247
2002-11-11,67.1842700378958
2002-11-12,66.19610517329235
2002-11-13,65.62755260514336
2002-11-14,67.09605187420566
2002-11-15,66.07862468872082
2002-11-18,66.55081716278444
2002-11-19,65.8695201708203
2002-11-20,67.04625902908683
2002-11-21,69.76342506706072
2002-11-22,69.13206078787913
2002-11-25,70.10934648592205
2002-11-26,69.73606582627143
2002-11-27,71.46804142576896
2002-11-28,71.2794446959422
2002-11-29,71.68954658886754
2002-12-02,72.80598215590894
2002-12-03,72.21812196155624
2002-12-04,70.95490056214908
2002-12-05,69.9840832880795
2002-12-06,69.46022565569889
2002-12-09,68.22891435189787
2002-12-10,68.42453627809189
2002-12-11,69.28797525569878
2002-12-12,69.31315959742015
2002-12-13,68.59886542659872
2002-12-16,70.16448177046696
2002-12-17,70.01219362522428
2002-12-18,70.60681509963692
2002-12-19,72.37728610662613
2002-12-20,73.74695885035867
2002-12-23,72.86030553094986
2002-12-24,72.38254029023439
2002-12-25,72.38254029023439
2002-12-26,71.37426592991925
2002-12-27,70.02895578543203
2002-12-30,69.9890200289225
2002-12-31,69.28733922744077
2003-01-01,69.28733922744077
2003-01-02,71.64363029519097
2003-01-03,72.20116459460318
2003-01-06,74.16891536165187
2003-01-07,74.44827963399243
2003-01-08,74.71824815542575
2003-01-09,74.80199559096764
2003-01-10,75.86613754513579
2003-01-13,75.12194037679926
2003-01-14,75.68440962169011
2003-01-15,74.92060465195742
2003-01-16,74.55268363944234
2003-01-17,71.52921981614843
2003-01-20,70.69851410898292
2003-01-21,69.2298212445576
2003-01-22,67.02385133752112
2003-01-23,66.96098999134011
2003-01-24,64.38083954572504
2003-01-27,63.36909973961394
2003-01-28,63.21022421015948
2003-01-29,63.72466085169763
2003-01-30,64.90226730131192
2003-01-31,65.8737214117911
2003-02-03,66.5584459010132
2003-02-04,64.06181150207796
2003-02-05,64.51254938387338
2003-02-06,63.86996320978148
2003-02-07,63.68039592287706
2003-02-10,63.62792866747197
2003-02-11,63.940028161315134
2003-02-12,63.15700708291749
2003-02-13,61.46470382179603
2003-02-14,61.888043424803115
2003-02-17,63.3991565700516
2003-02-18,64.69774273515772
2003-02-19,63.45662814076767
2003-02-20,62.651104309608726
2003-02-21,63.064483442718775
2003-02-24,62.986374954797625
2003-02-25,62.37209007207297
2003-02-26,61.75076850758575
2003-02-27,62.69110660201318
2003-02-28,63.341850577837384
2003-03-03,63.15300950790331
2003-03-04,62.233751785532014
2003-03-05,61.52015092599064
2003-03-06,62.62684466267608
2003-03-07,63.05167141704958
2003-03-10,61.5615161397206
2003-03-11,61.86637942218814
2003-03-12,62.88037549660262
2003-03-13,65.33861449947962
2003-03-14,66.80332178216302
2003-03-17,66.93003483541685
2003-03-18,68.60320503728857
2003-03-19,68.44911923375703
2003-03-20,68.49766183479066
2003-03-21,70.28090129240002
2003-03-24,67.87196059554198
2003-03-25,68.69929326654642
2003-03-26,68.78044841790476
2003-03-27,68.11038319585872
2003-03-28,68.6258181356729
2003-03-31,67.10204786637853
2003-04-01,68.08743375641205
2003-04-02,70.79240455911042
2003-04-03,71.90003895706676
2003-04-04,73.30590834531164
2003-04-07,74.93606596705979
2003-04-08,73.56611163935426
2003-04-09,72.95691258721706
2003-04-10,71.24472259297808
2003-04-11,72.10019691581746
2003-04-14,73.20763897169068
2003-04-15,74.93332579270485
2003-04-16,75.03970344844382
2003-04-17,76.736722320541
2003-04-18,76.736722320541
2003-04-21,77.09498633820249
2003-04-22,76.58243008006126
2003-04-23,77.80040359666742
2003-04-24,77.69715716526682
2003-04-25,77.50817364838558
2003-04-28,78.71713401801838
2003-04-29,80.976327811701
2003-04-30,80.83466676894703
2003-05-01,79.98191958048662
2003-05-02,81.61922123230467
2003-05-05,80.98407228986143
2003-05-06,79.04946908711668
2003-05-07,80.75847634830009
2003-05-08,79.74062590082211
2003-05-09,81.9687072285596
2003-05-12,81.86216782801473
2003-05-13,82.66020623199992
2003-05-14,82.92056328392698
2003-05-15,81.59771405553177
2003-05-16,79.58762644806775
2003-05-19,76.96817289876955
2003-05-20,76.38417647525183
2003-05-21,77.10184168529247
2003-05-22,78.45856242642407
2003-05-23,78.99863888669552
2003-05-26,77.85100615243455
2003-05-27,77.95215935931309
2003-05-28,78.75199874281752
2003-05-29,79.29421830729267
2003-05-30,79.79868456215344
2003-06-02,80.20900581788703
2003-06-03,80.28456017734703
2003-06-04,82.56151638813623
2003-06-05,81.46425189011163
2003-06-06,83.77680708320224
2003-06-09,81.79159917523208
2003-06-10,82.76581163929876
2003-06-11,82.5347499777218
2003-06-12,83.81206433407094
2003-06-13,82.59528160646325
2003-06-16,82.87408956383464
2003-06-17,83.735146967661
2003-06-18,83.45706268864505
2003-06-19,83.40191917992301
2003-06-20,83.08321475128584
2003-06-23,82.50767830612834
2003-06-24,83.34227898089287
2003-06-25,83.0885665959504
2003-06-26,83.42742296024078
2003-06-27,84.13637002795751
2003-06-30,83.29622748819259
2003-07-01,84.04015862913947
2003-07-02,85.24382728498225
2003-07-03,84.81991900913998
2003-07-04,85.97634450371821
2003-07-07,87.58612887473407
2003-07-08,87.56441348994873
2003-07-09,87.30043486635543
2003-07-10,86.39167676459098
2003-07-11,86.24573398877241
2003-07-14,87.53977456447603
2003-07-15,87.68280778407473
2003-07-16,87.27203792324684
2003-07-17,88.00203711764951
2003-07-18,88.19117354181441
2003-07-21,87.08538874690427
2003-07-22,87.3755292906195
2003-07-23,87.0104009274561
2003-07-24,86.64813369080315
2003-07-25,86.42628571204922
2003-07-28,86.72702347231936
2003-07-29,86.14360078681219
2003-07-30,86.55210129430023
2003-07-31,88.24679185670371
2003-08-01,86.08728669428176
2003-08-04,84.17484641392504
2003-08-05,84.15820215373131
2003-08-06,83.63387428364172
2003-08-07,85.00286762347265
2003-08-08,86.72569688989752
2003-08-11,87.45076271709773
2003-08-12,87.27222040071906
2003-08-13,87.42084863314919
2003-08-14,89.21982709040178
2003-08-15,89.46353794154237
2003-08-18,91.25729508491948
2003-08-19,91.01130882954094
2003-08-20,91.24967592342614
2003-08-21,93.25562454381256
2003-08-22,93.76204714393037
2003-08-25,92.8131801892221
2003-08-26,93.44440840963479
2003-08-27,94.51169532420167
2003-08-28,94.62451271033136
2003-08-29,94.4731454368624
2003-09-01,94.56310863256789
2003-09-02,95.8127498944236
2003-09-03,97.96160894324939
2003-09-04,98.53256251147332
2003-09-05,98.59492057819772
2003-09-08,98.51484673031077
2003-09-09,95.43111528294969
2003-09-10,96.27715124910111
2003-09-11,97.50667197023567
2003-09-12,96.8660539433377
2003-09-15,96.16606143763727
2003-09-16,97.19612052558175
2003-09-17,97.28071312807941
2003-09-18,98.12488041625458
2003-09-19,97.10946776189716
2003-09-22,95.14434835340654
2003-09-23,94.88375914812727
2003-09-24,94.30925389978336
2003-09-25,92.88553960939575
2003-09-26,93.13958594261639
2003-09-29,93.27298026335357
2003-09-30,92.30686686828322
2003-10-01,94.82378915152675
2003-10-02,95.00414252535718
2003-10-03,96.75129661020422
2003-10-06,97.07620037680002
2003-10-07,96.07684157076363
2003-10-08,97.36382546221103
2003-10-09,98.41735039792658
2003-10-10,97.96515371302408
2003-10-13,100.52595306080458
2003-10-14,99.95636927279045
2003-10-15,99.83761753933149
2003-10-16,98.9104419845489
2003-10-17,98.96667778789619
2003-10-20,100.1953803754813
2003-10-21,100.44742036711168
2003-10-22,98.89644792677531
2003-10-23,97.49279568425463
2003-10-24,97.15663500134488
2003-10-27,97.89498817341108
2003-10-28,99.83141520765211
2003-10-29,99.35445554525073
2003-10-30,100.14637238070932
2003-10-31,100.5378674486998
2003-11-03,104.02759103629027
2003-11-04,103.88569086793846
2003-11-05,102.84541814134626
2003-11-06,104.03343067692386
2003-11-07,104.20737126561667
2003-11-10,102.32220004431656
2003-11-11,102.07499092681515
2003-11-12,102.52829691159533
2003-11-13,101.91036201673961
2003-11-14,102.24531488462884
2003-11-17,100.15431783949504
2003-11-18,99.68909545269705
2003-11-19,98.27129915087941
2003-11-20,98.8811532316092
2003-11-21,99.20011515941455
2003-11-24,101.18598891671296
2003-11-25,101.70740176355145
2003-11-26,100.46210081889478
2003-11-27,101.5479813512839
2003-11-28,101.11199934071028
2003-12-01,103.18983738084854
2003-12-02,102.41899832434703
2003-12-03,102.11829925670163
2003-12-04,101.8238419841351
2003-12-05,101.86416610480691
2003-12-08,101.42188869965625
2003-12-09,102.77804715508866
2003-12-10,101.65851253774323
2003-12-11,103.39388458586468
2003-12-12,101.86980222247728
2003-12-15,101.0524880706885
2003-12-16,100.37116571324316
2003-12-17,101.10145014530946
2003-12-18,103.46639841737296
2003-12-19,103.8534368981192
2003-12-22,104.51475517664001
2003-12-23,105.073841144805
2003-12-24,104.86861917100798
2003-12-25,104.86861917100798
2003-12-26,105.29551211610328
2003-12-29,106.76966809963312
2003-12-30,106.74341536548236
2003-12-31,106.1701449758815
2004-01-01,106.1701449758815
2004-01-02,108.01700863320548
2004-01-05,111.9511837926322
2004-01-06,112.37027456829554
2004-01-07,112.05328617491129
2004-01-08,112.49197354017636
2004-01-09,111.90798012036039
2004-01-12,113.26275536960841
2004-01-13,113.1752998255591
2004-01-14,112.62032522772877
2004-01-15,112.21456231019401
2004-01-16,114.0524093606439
2004-01-19,114.79330771862116
2004-01-20,114.60171791460135
2004-01-21,113.12971063110204
2004-01-22,112.07521096401176
2004-01-23,112.47393481821523
2004-01-26,115.6537229470951
2004-01-27,115.05206773853308
2004-01-28,113.55488917824772
2004-01-29,109.78249718907202
2004-01-30,108.6871760482928
2004-02-02,108.89135721849695
2004-02-03,108.78891725738947
2004-02-04,108.00137492444092
2004-02-05,104.96915153563717
2004-02-06,107.24191275270627
2004-02-09,108.42269302428245
2004-02-10,108.80693673469601
2004-02-11,111.45700118896677
2004-02-12,111.35817888690343
2004-02-13,110.66307833270224
2004-02-16,110.62980520505246
2004-02-17,111.46994946379084
2004-02-18,110.7185447065604
2004-02-19,109.05023316029441
2004-02-20,109.07179145847812
2004-02-23,109.15120408765507
2004-02-24,108.15741339393605
2004-02-25,110.05073109254361
2004-02-26,111.20023102074359
2004-02-27,112.5271306092761
2004-03-01,116.17251348530623
2004-03-02,117.08664743874868
2004-03-03,118.5479839932433
2004-03-04,117.74656430397354
2004-03-05,116.44591335384469
2004-03-08,116.54073170360967
2004-03-09,115.84705151511689
2004-03-10,114.46341289822074
2004-03-11,111.11551868438434
2004-03-12,114.16451621517542
2004-03-15,112.16175402050062
2004-03-16,112.01326581505734
2004-03-17,114.82964359436158
2004-03-18,114.02762033028338
2004-03-19,113.83510577493153
2004-03-22,111.60039807722721
2004-03-23,111.85928159401936
2004-03-24,112.50453587968616
2004-03-25,113.29877086557019
2004-03-26,114.86992769755099
2004-03-29,114.57663629378314
2004-03-30,115.6233388891714
2004-03-31,116.5675864814123
2004-04-01,117.61435705822042
2004-04-02,120.74741220307651
2004-04-05,122.50293329897578
2004-04-06,122.06055215157075
2004-04-07,120.04415202540667
2004-04-08,121.61379204949394
2004-04-09,121.61379204949394
2004-04-12,122.11938697108712
2004-04-13,122.68537630694601
2004-04-14,121.12035211457668
2004-04-15,119.70630243473396
2004-04-16,118.34535796645392
2004-04-19,117.63385922426578
2004-04-20,116.90692639821725
2004-04-21,116.04337956189276
2004-04-22,116.56056768900477
2004-04-23,118.96240607822492
2004-04-26,117.91767456244503
2004-04-27,117.18268427901772
2004-04-28,114.17233349415248
2004-04-29,109.85870696523197
2004-04-30,108.48694754038712
2004-05-03,109.4251087822267
2004-05-04,109.78779277029287
2004-05-05,109.6980502633336
2004-05-06,105.77796655002581
2004-05-07,104.02076156221399
2004-05-10,99.15528455200743
2004-05-11,103.6079640252868
2004-05-12,102.720072898065
2004-05-13,103.65746804770373
2004-05-14,103.33262712956578
2004-05-17,99.59917052321448
2004-05-18,101.2765891905031
2004-05-19,101.77745772798352
2004-05-20,100.67434862320326
2004-05-21,99.29013889903929
2004-05-24,101.70051840812847
2004-05-25,101.81266971074825
2004-05-26,102.8339773961204
2004-05-27,103.21411720763102
2004-05-28,103.7831094767667
2004-05-31,103.99492170355319
2004-06-01,103.52262491441094
2004-06-02,103.85722795019858
2004-06-03,102.64529191504568
2004-06-04,103.63561608994428
2004-06-07,106.16034124805088
2004-06-08,105.77392336621479
2004-06-09,105.66906970376866
2004-06-10,105.81416400537152
2004-06-11,106.08872214267905
2004-06-14,103.81348833067045
2004-06-15,106.05067957236928
2004-06-16,106.72503440896176
2004-06-17,106.67038058693423
2004-06-18,105.93215515457005
2004-06-21,106.2511774061726
2004-06-22,106.07254329307708
2004-06-23,107.78759539270303
2004-06-24,107.57659555068287
2004-06-25,107.51408211521722
2004-06-28,105.79163839562703
2004-06-29,106.93115475307903
2004-06-30,108.02254024369799
2004-07-01,109.06661197010231
2004-07-02,108.18271006066041
2004-07-05,108.74158037533829
2004-07-06,107.22103304127991
2004-07-07,106.221631081587
2004-07-08,104.52155290531323
2004-07-09,105.05990762398393
2004-07-12,106.22309867697973
2004-07-13,106.72056886596584
2004-07-14,106.28352421029561
2004-07-15,107.68040673341761
2004-07-16,109.13094493336969
2004-07-19,108.59154271215054
2004-07-20,109.24211754347637
2004-07-21,108.62679673958975
2004-07-22,107.44703907069517
2004-07-23,108.4846996530327
2004-07-26,106.93597060951711
