Date,EM EASTERN EUROPE ex RUSSIA VALUE
2007-12-18,1087.4988596001308
2007-12-19,1080.0794056372715
2007-12-20,1081.4091313900244
2007-12-21,1085.5544480001465
2007-12-24,1086.9029951161583
2007-12-25,1086.9029951161583
2007-12-26,1084.9835507403707
2007-12-27,1100.849165482888
2007-12-28,1087.6613852351948
2007-12-31,1090.3773567407475
2008-01-01,1090.3773567407475
2008-01-02,1079.1408307047905
2008-01-03,1094.75811887771
2008-01-04,1083.4863713105576
2008-01-07,1079.0860531172284
2008-01-08,1097.5626270427947
2008-01-09,1078.0191344338848
2008-01-10,1066.0447915005955
2008-01-11,1054.2388361410933
2008-01-14,1044.8176370632737
2008-01-15,1011.579124755272
2008-01-16,969.3343504713913
2008-01-17,956.5225574792322
2008-01-18,967.5230216416757
2008-01-21,915.2304623681233
2008-01-22,928.9939599570332
2008-01-23,914.7903259299044
2008-01-24,958.0249165751186
2008-01-25,962.9986762854569
2008-01-28,950.3024382203581
2008-01-29,961.3534559849954
2008-01-30,973.9604861690224
2008-01-31,965.8812058274557
2008-02-01,994.8359858271837
2008-02-04,1011.6454197707797
2008-02-05,981.9342824105769
2008-02-06,978.000793952493
2008-02-07,954.1630970559161
2008-02-08,956.936501461282
2008-02-11,959.6692763495339
2008-02-12,993.0789223457214
2008-02-13,1008.6148986092869
2008-02-14,1009.4504335319397
2008-02-15,996.7252960800462
2008-02-18,1015.3658081447727
2008-02-19,1013.0125905602195
2008-02-20,1009.4083192164521
2008-02-21,1012.2695751850242
2008-02-22,1004.0767699769075
2008-02-25,1022.7771776211198
2008-02-26,1016.9922060451049
2008-02-27,1019.5905433963237
2008-02-28,1012.5707242890556
2008-02-29,999.4272345765318
2008-03-03,984.7003166935327
2008-03-04,966.6548241328323
2008-03-05,989.5625813715196
2008-03-06,973.1076211703495
2008-03-07,960.8354837838579
2008-03-10,958.9814501667299
2008-03-11,989.432425956761
2008-03-12,996.2548548550989
2008-03-13,969.2626764478822
2008-03-14,964.7786241136417
2008-03-17,932.9518766719409
2008-03-18,964.1101074562438
2008-03-19,962.950643339735
2008-03-20,936.3370342671736
2008-03-21,943.9517155842609
2008-03-24,946.7637197869716
2008-03-25,966.3980113963803
2008-03-26,964.9674943721142
2008-03-27,984.4039907287884
2008-03-28,983.8963362643981
2008-03-31,983.4512826344246
2008-04-01,996.2784109937014
2008-04-02,994.6654188799463
2008-04-03,1000.1945581328246
2008-04-04,1010.7522971581116
2008-04-07,1019.0903181495331
2008-04-08,1010.8459771221657
2008-04-09,1014.2859208653636
2008-04-10,1015.0304139412534
2008-04-11,999.7036538131615
2008-04-14,1000.4801116623414
2008-04-15,1007.9177963203607
2008-04-16,1002.4622802921559
2008-04-17,1002.9528724213253
2008-04-18,1010.4637600766508
2008-04-21,1008.690796364781
2008-04-22,1006.2703419788928
2008-04-23,1002.5309390750457
2008-04-24,1014.3727144726877
2008-04-25,1009.8662668991102
2008-04-28,1016.9649264171052
2008-04-29,999.3197322368948
2008-04-30,1008.4550925028259
2008-05-01,1005.6104067826258
2008-05-02,1014.0322349887032
2008-05-05,1027.8442788211769
2008-05-06,1028.8572386830565
2008-05-07,1046.0242501152711
2008-05-08,1039.91442259385
2008-05-09,1040.4400221347403
2008-05-12,1053.0668566873007
2008-05-13,1061.0954561890164
2008-05-14,1068.2684825253425
2008-05-15,1061.5863128098783
2008-05-16,1074.3428598064936
2008-05-19,1068.0383236482357
2008-05-20,1058.6065523064703
2008-05-21,1052.5837031060491
2008-05-22,1054.2186829333518
2008-05-23,1045.5819822100757
2008-05-26,1045.0110588270613
2008-05-27,1041.0332850746686
2008-05-28,1049.6304812621909
2008-05-29,1054.173399451081
2008-05-30,1048.246707477694
2008-06-02,1042.3896743098214
2008-06-03,1053.8608998889968
2008-06-04,1040.745333420457
2008-06-05,1048.344194928697
2008-06-06,1034.4634162574548
2008-06-09,1027.8162211526578
2008-06-10,1005.7334568476499
2008-06-11,999.426361928081
2008-06-12,1011.0549437378409
2008-06-13,1019.7413529321117
2008-06-16,1010.4139559494195
2008-06-17,1018.4328456756805
2008-06-18,1010.4864511738315
2008-06-19,1014.489823691412
2008-06-20,999.4131468075263
2008-06-23,988.4527709902501
2008-06-24,980.8635063060807
2008-06-25,989.6374193085497
2008-06-26,990.1037997836974
2008-06-27,978.1021817736686
2008-06-30,982.2150679482771
2008-07-01,970.839422991777
2008-07-02,978.9590445197808
2008-07-03,974.5693247807865
2008-07-04,967.2467671432825
2008-07-07,981.4624645846925
2008-07-08,987.692791059106
2008-07-09,1018.6846608571994
2008-07-10,1013.5560169166368
2008-07-11,1012.091901572128
2008-07-14,1016.039349690009
2008-07-15,993.6913863959905
2008-07-16,998.9935819699544
2008-07-17,1029.6552351336488
2008-07-18,1029.7689015271467
2008-07-21,1048.6258434957945
2008-07-22,1038.0693888958676
2008-07-23,1040.4055710847952
2008-07-24,1031.284321417885
2008-07-25,1034.3090751685359
2008-07-28,1041.4638761729138
2008-07-29,1041.9418949911908
2008-07-30,1076.8676045238774
2008-07-31,1075.1836248138727
2008-08-01,1059.750390558824
2008-08-04,1051.7038206114569
2008-08-05,1063.9038504199189
2008-08-06,1051.8324289323639
2008-08-07,1034.0031536215251
2008-08-08,1011.5013149034326
2008-08-11,1017.7760343182871
2008-08-12,1029.5321193271218
2008-08-13,1016.6625373852595
2008-08-14,1011.7421816881678
2008-08-15,1010.9954828778147
2008-08-18,1014.6116707608488
2008-08-19,990.5278844807041
2008-08-20,1000.9288684175677
2008-08-21,999.7530285705269
2008-08-22,1014.8303283524782
2008-08-25,1008.6114135219138
2008-08-26,989.3198758708212
2008-08-27,985.1267843821344
2008-08-28,995.4940927467146
2008-08-29,1011.7014938929514
2008-09-01,995.1661216485227
2008-09-02,1004.0863415986037
2008-09-03,990.7325443909997
2008-09-04,986.4400313887207
2008-09-05,938.3586712563343
2008-09-08,962.3274985297822
2008-09-09,957.3862557230289
2008-09-10,946.0999267569781
2008-09-11,929.1443448304855
2008-09-12,944.2883538225487
2008-09-15,911.515062549528
2008-09-16,871.9014828257574
2008-09-17,871.0706145509799
2008-09-18,877.5397240448629
2008-09-19,955.1938439998726
2008-09-22,946.9670259335744
2008-09-23,916.2502783594728
2008-09-24,912.0064667013614
2008-09-25,936.4911286747935
2008-09-26,938.8520408604376
2008-09-29,893.6827802093234
2008-09-30,905.7593221882303
2008-10-01,923.9791387507678
2008-10-02,901.3666780424868
2008-10-03,895.5671916078434
2008-10-06,823.0649887813196
2008-10-07,821.7059421509623
2008-10-08,784.134870368254
2008-10-09,766.2726351080317
2008-10-10,687.2471234065794
2008-10-13,722.0183702849121
2008-10-14,782.8999002492997
2008-10-15,713.7562944224157
2008-10-16,668.4861919645069
2008-10-17,628.8676678053821
2008-10-20,624.9657861580314
2008-10-21,624.5154422445371
2008-10-22,581.81602417172
2008-10-23,572.7966157978183
2008-10-24,542.8644715643879
2008-10-27,527.7073796096901
2008-10-28,562.937346997654
2008-10-29,648.4653250826392
2008-10-30,655.5974520396973
2008-10-31,682.1536865571949
2008-11-03,675.7722494201911
2008-11-04,713.1093294820723
2008-11-05,684.6890732808805
2008-11-06,636.2743890908708
2008-11-07,645.4935536607771
2008-11-10,643.9493810098863
2008-11-11,621.8965657628821
2008-11-12,600.8680188624794
2008-11-13,576.2388604745024
2008-11-14,595.7566841195577
2008-11-17,581.501930666323
2008-11-18,557.7011294302564
2008-11-19,563.2844154280217
2008-11-20,526.8060805074263
2008-11-21,536.2813195412592
2008-11-24,584.2332321499065
2008-11-25,599.8847715342123
2008-11-26,599.3135167595366
2008-11-27,607.7075258866633
2008-11-28,611.9833809086293
2008-12-01,593.2847472906608
2008-12-02,591.0573205241222
2008-12-03,585.5158138309987
2008-12-04,597.5766804571313
2008-12-05,579.4567601408555
2008-12-08,595.9194910425699
2008-12-09,601.2550021378565
2008-12-10,604.6893937578047
2008-12-11,601.4836750552655
2008-12-12,568.2934878520804
2008-12-15,576.7568132925002
2008-12-16,573.4703083028678
2008-12-17,574.3661610781716
2008-12-18,574.7522641501407
2008-12-19,577.3414475587792
2008-12-22,570.4771429044474
2008-12-23,573.3512887641966
2008-12-24,572.2876624767795
2008-12-25,572.2876624767795
2008-12-26,569.4340359288003
2008-12-29,572.5113648032786
2008-12-30,570.2598262743938
2008-12-31,568.6658297597363
2009-01-01,568.6658297597363
2009-01-02,567.4753667788925
2009-01-05,598.3390258996611
2009-01-06,630.2175101991463
2009-01-07,608.580250807856
2009-01-08,601.6239343401452
2009-01-09,588.260510399534
2009-01-12,579.6463736098268
2009-01-13,574.6905777689127
2009-01-14,556.3888572452207
2009-01-15,544.8068095936488
2009-01-16,544.4806898598193
2009-01-19,524.8964548157278
2009-01-20,518.8691435033226
2009-01-21,522.8791940486623
2009-01-22,505.29786358528185
2009-01-23,496.37477427470816
2009-01-26,513.3941835389884
2009-01-27,500.9540755432677
2009-01-28,511.4169063426722
2009-01-29,503.34358873149824
2009-01-30,490.23032068317383
2009-02-02,481.39745945566483
2009-02-03,463.0111423761681
2009-02-04,464.6054855343358
2009-02-05,466.12362054619837
2009-02-06,476.84954844697944
2009-02-09,499.007701210605
2009-02-10,491.2993808492889
2009-02-11,474.1845525390454
2009-02-12,462.1406540395881
2009-02-13,461.5063243429025
2009-02-16,436.4667901947731
2009-02-17,408.3042687842767
2009-02-18,408.5297203726181
2009-02-19,427.6769624639436
2009-02-20,422.8654280401435
2009-02-23,428.83633413632106
2009-02-24,430.54711821985
2009-02-25,420.8398948295986
2009-02-26,430.1540977468451
2009-02-27,423.9262511756195
2009-03-02,420.8439675816445
2009-03-03,425.5178442990152
2009-03-04,437.0780743622614
2009-03-05,424.0438727767438
2009-03-06,432.5188172996259
2009-03-09,431.626750452961
2009-03-10,443.8856184434505
2009-03-11,454.51661406262104
2009-03-12,456.52403522584774
2009-03-13,461.82954040408026
2009-03-16,470.7369978071547
2009-03-17,453.9024129224732
2009-03-18,448.8870657338505
2009-03-19,461.33873252125375
2009-03-20,471.1145322155986
2009-03-23,481.31334036783534
2009-03-24,484.83616026604676
2009-03-25,508.2862905805368
2009-03-26,508.7590109668316
2009-03-27,487.3554428509891
2009-03-30,466.72742817110134
2009-03-31,474.44033903200096
2009-04-01,487.48335403895504
2009-04-02,530.1894488120381
2009-04-03,537.1194374916944
2009-04-06,542.6473740570933
2009-04-07,521.5858507824577
2009-04-08,542.7038325202959
2009-04-09,571.4206383542728
2009-04-10,568.7414512731743
2009-04-13,568.4850528589666
2009-04-14,564.8252377208772
2009-04-15,562.9439787765895
2009-04-16,565.7931752719625
2009-04-17,553.1687138359046
2009-04-20,535.1587708118191
2009-04-21,528.4748528317876
2009-04-22,533.8642940850756
2009-04-23,533.318695399695
2009-04-24,548.2432159398247
2009-04-27,537.0043220366125
2009-04-28,529.0132840459934
2009-04-29,555.4685250991838
2009-04-30,567.0692781915559
2009-05-01,570.9574316953737
2009-05-04,593.362966973777
2009-05-05,593.8971103803642
2009-05-06,590.5512598187897
2009-05-07,599.9864167026723
2009-05-08,608.0950206097892
2009-05-11,594.9234932272702
2009-05-12,600.3525638334372
2009-05-13,578.7518401421819
2009-05-14,578.0625298930913
2009-05-15,587.7947702576237
2009-05-18,607.1068338099997
2009-05-19,620.2513190948673
2009-05-20,634.2922090600931
2009-05-21,613.8631116609994
2009-05-22,608.9529702977931
2009-05-25,611.4695725254691
2009-05-26,612.8804917060061
2009-05-27,619.3400837669393
2009-05-28,605.4976066433361
2009-05-29,587.9500233489885
2009-06-01,624.0906402240323
2009-06-02,636.2309810911908
2009-06-03,617.9358519197118
2009-06-04,624.1334896138695
2009-06-05,628.095023112291
2009-06-08,621.3900708340906
2009-06-09,641.9498814439589
2009-06-10,655.1426626122019
2009-06-11,657.0509020278
2009-06-12,661.2978986735982
2009-06-15,641.1335817088379
2009-06-16,641.1034458339252
2009-06-17,626.8044312082408
2009-06-18,625.4685440467554
2009-06-19,636.5617029730439
2009-06-22,600.9256870982467
2009-06-23,596.7955988273395
2009-06-24,614.5629282736705
2009-06-25,609.8811156830819
2009-06-26,614.2311068216706
2009-06-29,617.360392616864
2009-06-30,613.654201307046
2009-07-01,630.6866604337611
2009-07-02,616.1308268996403
2009-07-03,608.1535153713075
2009-07-06,600.2335365736592
2009-07-07,601.7313918406004
2009-07-08,599.8397231301019
2009-07-09,612.6374931933702
2009-07-10,603.0907901501137
2009-07-13,612.8638177175035
2009-07-14,641.9440372100429
2009-07-15,662.4109270002112
2009-07-16,655.4182870426162
2009-07-17,652.3659530362967
2009-07-20,679.9412656167069
2009-07-21,691.0317811974005
2009-07-22,679.0483268492433
2009-07-23,700.3707697708655
2009-07-24,712.3662413926968
2009-07-27,715.774123801621
2009-07-28,706.301578704859
2009-07-29,709.3805492708576
2009-07-30,736.7506842291042
2009-07-31,748.5421165003781
2009-08-03,770.8707489456659
2009-08-04,762.2151829748086
2009-08-05,747.7651198673809
2009-08-06,751.7550800408482
2009-08-07,758.0714325459271
2009-08-10,770.4845801226529
2009-08-11,741.7799692319587
2009-08-12,749.3012988880873
2009-08-13,771.5788254655738
2009-08-14,762.582264026792
2009-08-17,735.6104368244255
2009-08-18,746.5149908130924
2009-08-19,747.1896441202528
2009-08-20,761.1501104778408
2009-08-21,782.029325866209
2009-08-24,808.7942378890431
2009-08-25,821.0954503164413
2009-08-26,798.2012963551188
2009-08-27,782.3622282755899
2009-08-28,795.4981314155754
2009-08-31,790.5953099476747
2009-09-01,781.9818140861188
2009-09-02,748.1787902717092
2009-09-03,762.665559747715
2009-09-04,769.6752994639331
2009-09-07,793.9302106960702
2009-09-08,799.3085992897443
2009-09-09,797.5245572138192
2009-09-10,785.8624671804643
2009-09-11,778.6520345600933
2009-09-14,765.3814860535285
2009-09-15,770.6960367872384
2009-09-16,793.2504492531036
2009-09-17,803.9504656156336
2009-09-18,797.9407772410245
2009-09-21,784.0056539864578
2009-09-22,812.7761972851534
2009-09-23,817.8807459340629
2009-09-24,812.3513200419166
2009-09-25,802.4307581061299
2009-09-28,810.9994686170928
2009-09-29,793.150641724884
2009-09-30,790.055143420299
2009-10-01,803.567302033004
2009-10-02,780.1616138866684
2009-10-05,781.1369237418904
2009-10-06,803.9395500545525
2009-10-07,785.2276466356383
2009-10-08,787.2401958611584
2009-10-09,786.1941761006588
2009-10-12,811.9643382779185
2009-10-13,807.6959815300249
2009-10-14,835.8264252067635
2009-10-15,828.8558480965227
2009-10-16,825.3483846585176
2009-10-19,840.3119262764629
2009-10-20,851.924556838629
2009-10-21,855.7158778959783
2009-10-22,846.5042354556329
2009-10-23,865.8005077958999
2009-10-26,859.0980178027958
2009-10-27,834.5310685580862
2009-10-28,803.2366635065571
2009-10-29,818.4445056915317
2009-10-30,806.0527985461767
2009-11-02,798.8261966032758
2009-11-03,772.3775647176168
2009-11-04,793.9561301962589
2009-11-05,813.7254466245873
2009-11-06,804.2664844555873
2009-11-09,840.4516604133856
2009-11-10,850.6880807765632
2009-11-11,862.0380730245278
2009-11-12,868.3653218933497
2009-11-13,858.1085680444937
2009-11-16,875.5706706786066
2009-11-17,874.6878921744727
2009-11-18,866.0129540106841
2009-11-19,842.2286279690377
2009-11-20,844.6372983925304
2009-11-23,868.1507118232454
2009-11-24,852.3430803633115
2009-11-25,851.8240879316771
2009-11-26,824.291499245969
2009-11-27,824.9748891603635
2009-11-30,838.7314180121535
2009-12-01,852.2163553427483
2009-12-02,857.715308112956
2009-12-03,862.4642071564411
2009-12-04,886.9702725395333
2009-12-07,877.9458099156217
2009-12-08,844.1389364516324
2009-12-09,830.850613706575
2009-12-10,833.4714051945055
2009-12-11,840.2570849971294
2009-12-14,842.9892711001557
2009-12-15,832.2046219828378
2009-12-16,838.9531300883045
2009-12-17,830.1133808032494
2009-12-18,826.9264241488431
2009-12-21,836.7407352867956
2009-12-22,845.3202794901275
2009-12-23,848.8302245570621
2009-12-24,850.3924721013572
2009-12-25,850.3924721013572
2009-12-28,862.485694518791
2009-12-29,876.3740061857931
2009-12-30,867.3589786105374
2009-12-31,867.2586852541943
2010-01-01,867.2586852541943
2010-01-04,889.071018517137
2010-01-05,901.3431614231832
2010-01-06,904.488769365475
2010-01-07,890.1353797735238
2010-01-08,899.6434019768071
2010-01-11,921.3768885195798
2010-01-12,907.9892032008466
2010-01-13,910.3491463112296
2010-01-14,912.5655186159024
2010-01-15,901.9167775176442
2010-01-18,915.1253519572214
2010-01-19,920.6679405635382
2010-01-20,911.8381649539665
2010-01-21,898.6162931214269
2010-01-22,875.5015717913903
2010-01-25,881.7991743899034
2010-01-26,868.7071763718445
2010-01-27,860.9018461127735
2010-01-28,866.0683633049335
2010-01-29,879.4163053253295
2010-02-01,884.6929395448861
2010-02-02,887.6822352269928
2010-02-03,883.5155024804857
2010-02-04,834.0565795421908
2010-02-05,808.4702593268738
2010-02-08,808.7849681344945
2010-02-09,817.8191984600816
2010-02-10,823.6014080665082
2010-02-11,820.1064567893803
2010-02-12,831.4833756747113
2010-02-15,836.6942187372165
2010-02-16,843.0298345652761
2010-02-17,857.780894846867
2010-02-18,848.8680201570972
2010-02-19,850.3048341346515
2010-02-22,861.7455227197527
2010-02-23,848.8689064895831
2010-02-24,843.0737941703857
2010-02-25,835.1619662849324
2010-02-26,862.4414123951159
2010-03-01,871.8631938335134
2010-03-02,887.576457733293
2010-03-03,892.2077541271888
2010-03-04,892.0504874381959
2010-03-05,911.7929213173848
2010-03-08,919.0754552226246
2010-03-09,918.1955102433401
2010-03-10,929.9958593235896
2010-03-11,925.6660724977191
2010-03-12,933.2100449434931
2010-03-15,928.4237259252862
2010-03-16,952.3352803655735
2010-03-17,961.2538857553038
2010-03-18,956.9240283024442
2010-03-19,945.179917367904
2010-03-22,947.3537908157408
2010-03-23,953.742752139665
2010-03-24,957.0238519588331
2010-03-25,976.945308040333
2010-03-26,968.6701113727099
2010-03-29,967.2291311872615
2010-03-30,971.8131028704186
2010-03-31,969.2599168630173
2010-04-01,992.6630335843438
2010-04-02,993.8906801879534
2010-04-05,994.1745764715536
2010-04-06,1002.5584406213569
2010-04-07,999.054894537762
2010-04-08,974.2275340121455
2010-04-09,990.0605096340176
2010-04-12,1000.6553354878258
2010-04-13,995.5412518561377
2010-04-14,1003.910742500479
2010-04-15,1002.0675860177762
2010-04-16,990.4805689955507
2010-04-19,964.8057238661518
2010-04-20,975.1097158906489
2010-04-21,980.4552847146701
2010-04-22,963.207483372633
2010-04-23,976.9996527883415
2010-04-26,996.0629058940284
2010-04-27,980.3940455349015
2010-04-28,956.9391879065296
2010-04-29,974.8996010215357
2010-04-30,973.3578466218778
2010-05-03,970.2411323900579
2010-05-04,920.0941889133196
2010-05-05,882.4620414052454
2010-05-06,865.3309324397719
2010-05-07,836.5784306602086
2010-05-10,918.0862052290486
2010-05-11,907.7390254347167
2010-05-12,927.1694406443634
2010-05-13,929.176583222642
2010-05-14,891.9225754616771
2010-05-17,896.5324048474264
2010-05-18,903.7693376564356
2010-05-19,856.5753560989855
2010-05-20,828.2640825705045
2010-05-21,837.6153729099216
2010-05-24,846.7551388791205
2010-05-25,810.2166259389296
2010-05-26,841.1971267702005
2010-05-27,860.2671056017787
2010-05-28,865.6521317572276
2010-05-31,873.1176033575804
2010-06-01,855.0456187442851
2010-06-02,863.0588282614306
2010-06-03,863.364385472115
2010-06-04,829.0551955203301
2010-06-07,826.1305662903255
2010-06-08,824.7160107884051
2010-06-09,830.862924476646
2010-06-10,845.780946233113
2010-06-11,847.1028913438128
2010-06-14,862.3305433766457
2010-06-15,866.226433902755
2010-06-16,860.4968446004091
2010-06-17,856.7597415601809
2010-06-18,871.7816522690554
2010-06-21,883.2729808957224
2010-06-22,872.2682357928239
2010-06-23,859.4479818389178
2010-06-24,847.956878073204
2010-06-25,846.2399792264094
2010-06-28,843.2006037236607
2010-06-29,828.5694484630045
2010-06-30,832.9566253849583
2010-07-01,827.8793554190044
2010-07-02,844.525920914421
2010-07-05,847.5968620144444
2010-07-06,862.9723730869313
2010-07-07,863.8704814590011
2010-07-08,878.7532265749298
2010-07-09,880.4904906223821
2010-07-12,890.602179056016
2010-07-13,896.5737549080942
2010-07-14,897.1443788921761
2010-07-15,896.0119672596812
2010-07-16,882.6198485360139
2010-07-19,870.0749894452618
2010-07-20,869.4129878383276
2010-07-21,892.3544294292509
2010-07-22,904.4855803584206
2010-07-23,901.0793694062737
2010-07-26,916.0985150658964
2010-07-27,923.7328302174237
2010-07-28,921.9656686833123
2010-07-29,931.6661079918563
2010-07-30,926.821859825964
2010-08-02,954.6204456061107
2010-08-03,950.4015835297888
2010-08-04,956.2784341928462
2010-08-05,956.3901650828041
2010-08-06,957.194969636704
2010-08-09,955.1290495432056
2010-08-10,942.6927507778458
2010-08-11,923.1895793125423
2010-08-12,927.009877352348
2010-08-13,923.4645863405991
2010-08-16,937.1871937693815
2010-08-17,946.038579937946
2010-08-18,943.3856190397652
2010-08-19,937.2863012706794
2010-08-20,928.1458545157116
2010-08-23,930.4283005403671
2010-08-24,911.6828197234777
2010-08-25,908.9169526308854
2010-08-26,914.979103265429
2010-08-27,924.9518287354807
2010-08-30,921.4280937277998
2010-08-31,927.34800038243
2010-09-01,940.9367119917899
2010-09-02,940.1749436068179
2010-09-03,949.2058898177667
2010-09-06,956.0615845946652
2010-09-07,945.1564208318217
2010-09-08,959.1927067878527
2010-09-09,963.3256247575259
2010-09-10,961.0380405100734
2010-09-13,973.4263563227191
2010-09-14,978.4719428782893
2010-09-15,979.9125726628048
2010-09-16,969.7668292972179
2010-09-17,964.7889761034621
2010-09-20,972.8520959475228
2010-09-21,975.724939860838
2010-09-22,973.086980770795
2010-09-23,960.9404425288844
2010-09-24,969.271554200488
2010-09-27,969.7739747132329
2010-09-28,961.03844451132
2010-09-29,961.9528500082458
2010-09-30,976.5125927957287
2010-10-01,981.0073876437104
2010-10-04,979.4754485805632
2010-10-05,990.5869468517966
2010-10-06,995.4602421441581
2010-10-07,976.8922526325049
2010-10-08,966.1639150715613
2010-10-11,979.2621110976107
2010-10-12,978.1491033663318
2010-10-13,998.1801273518738
2010-10-14,994.3347315243504
2010-10-15,983.3154638318123
2010-10-18,980.488609433144
2010-10-19,965.5427903062396
2010-10-20,967.6037777501941
2010-10-21,973.2170335256294
2010-10-22,966.3635342152413
2010-10-25,976.3858469710682
2010-10-26,975.523728629958
2010-10-27,973.4676718399764
2010-10-28,975.1471256219754
2010-10-29,981.5161936913553
2010-11-01,982.7993201675092
2010-11-02,992.5970527565756
2010-11-03,991.924032105562
2010-11-04,1012.7193685264181
2010-11-05,1013.0454518358257
2010-11-08,1007.4034214247293
2010-11-09,1037.6784025574382
2010-11-10,1012.592361249492
2010-11-11,999.2795404825481
2010-11-12,1006.7396057924167
2010-11-15,998.423253513678
2010-11-16,981.8859708249036
2010-11-17,983.5709881777607
2010-11-18,992.3969931991138
2010-11-19,988.3315992878125
2010-11-22,982.2565234658013
2010-11-23,975.4347194993547
2010-11-24,979.8689493240779
2010-11-25,972.4008025232616
2010-11-26,951.0944445887463
2010-11-29,925.9019778766161
2010-11-30,929.2408067725631
2010-12-01,955.2967546969307
2010-12-02,966.5959896554746
2010-12-03,982.6360074280252
2010-12-06,985.1123461430072
2010-12-07,998.205019977427
