Date,QATAR SMALL VALUE
2015-08-26,1096.9641734028366
2015-08-27,1128.2771542801804
2015-08-28,1127.704846731076
2015-08-31,1115.5146485006094
2015-09-01,1103.0245537201663
2015-09-02,1104.7221151570623
2015-09-03,1112.334742053846
2015-09-04,1110.5096719434557
2015-09-07,1101.4310326660539
2015-09-08,1100.5656457944378
2015-09-09,1117.8987963476097
2015-09-10,1124.301576776492
2015-09-11,1117.8767117368816
2015-09-14,1094.9840780196184
2015-09-15,1100.826431122146
2015-09-16,1109.551087910785
2015-09-17,1098.7582783787432
2015-09-18,1092.945371295029
2015-09-21,1112.6817797847568
2015-09-22,1120.9319127982865
2015-09-23,1119.6061860396235
2015-09-24,1105.6772595595971
2015-09-25,1117.1338201039898
2015-09-28,1113.263232672669
2015-09-29,1106.185660454912
2015-09-30,1127.362976760106
2015-10-01,1118.947563437849
2015-10-02,1111.8521130555334
2015-10-05,1134.975936278457
2015-10-06,1135.7440512521496
2015-10-07,1144.9236616433386
2015-10-08,1142.0123186364776
2015-10-09,1134.2989628153514
2015-10-12,1145.8983902810135
2015-10-13,1138.0853670683362
2015-10-14,1132.7134550337166
2015-10-15,1128.6146364555004
2015-10-16,1129.494994110803
2015-10-19,1137.724234921504
2015-10-20,1136.4754028575915
2015-10-21,1137.4606465222535
2015-10-22,1154.5733607544694
2015-10-23,1168.0650865137545
2015-10-26,1175.8373874167937
2015-10-27,1163.0926920267689
2015-10-28,1157.6883942229517
2015-10-29,1173.2330574315636
2015-10-30,1164.0991197192461
2015-11-02,1152.7358589271246
2015-11-03,1167.7982045581114
2015-11-04,1170.1829494265235
2015-11-05,1167.992791357745
2015-11-06,1181.2910959658732
2015-11-09,1154.3620360183497
2015-11-10,1143.583284978777
2015-11-11,1129.3989949754668
2015-11-12,1126.3742602252782
2015-11-13,1128.8503436626988
2015-11-16,1124.543821214166
2015-11-17,1136.5932158787482
2015-11-18,1133.6999547566627
2015-11-19,1130.7029737739224
2015-11-20,1137.6406469590938
2015-11-23,1130.18257163622
2015-11-24,1101.7796076295017
2015-11-25,1100.0174143583308
2015-11-26,1100.9324077616104
2015-11-27,1103.4783366860672
2015-11-30,1040.6221849964086
2015-12-01,1069.9023323289969
2015-12-02,1063.4626074606517
2015-12-03,1036.4748278365264
2015-12-04,1032.5839975608626
2015-12-07,1030.127730996184
2015-12-08,1006.955883688596
2015-12-09,972.5622096404364
2015-12-10,989.7049377352902
2015-12-11,984.2780438953218
2015-12-14,962.3571993703563
2015-12-15,968.6271798208943
2015-12-16,975.2076429409435
2015-12-17,992.9541870300682
2015-12-18,992.0200164730952
2015-12-21,983.2429033128705
2015-12-22,995.3373486890171
2015-12-23,998.7556664528736
2015-12-24,995.5359776284772
2015-12-25,995.5359776284769
2015-12-28,1003.609854014433
2015-12-29,999.6063284561769
2015-12-30,1007.1621530105587
2015-12-31,1016.1640109653338
2016-01-01,1016.1640109653338
2016-01-04,988.9943489594673
2016-01-05,1004.2375916076836
2016-01-06,1009.0526862487935
2016-01-07,981.3650854183653
2016-01-08,974.8409490933154
2016-01-11,975.2291359807954
2016-01-12,970.376420270404
2016-01-13,968.2972539331529
2016-01-14,939.5935740101812
2016-01-15,929.9930563941442
2016-01-18,848.7139030473079
2016-01-19,894.4406162060627
2016-01-20,882.753194509263
2016-01-21,893.3593272534212
2016-01-22,893.3013268202579
2016-01-25,892.6977478913573
2016-01-26,888.7199361848093
2016-01-27,895.2338552392346
2016-01-28,891.5522458192617
2016-01-29,901.4686341472398
2016-02-01,901.3030834131702
2016-02-02,903.0578218276038
2016-02-03,889.8447503177355
2016-02-04,892.3620074471438
2016-02-05,894.4104039508504
2016-02-08,912.8973752157912
2016-02-09,899.7713850119653
2016-02-10,908.005563383671
2016-02-11,890.8965807627395
2016-02-12,898.9407363298205
2016-02-15,977.1848481623563
2016-02-16,969.6501362052045
2016-02-17,981.5331958466829
2016-02-18,1004.1241694632931
2016-02-19,1003.4224243951649
2016-02-22,1027.5503832645388
2016-02-23,1039.2281314268823
2016-02-24,1031.6650586919113
2016-02-25,1026.174258376556
2016-02-26,1035.9486856924877
2016-02-29,1040.042608093221
2016-03-01,1048.1890517152426
2016-03-02,1049.4854440530307
2016-03-03,1046.0237308311005
2016-03-04,1038.8962864945574
2016-03-07,1054.165550613382
2016-03-08,1042.768763860238
2016-03-09,1041.6835221121341
2016-03-10,1033.9485152782458
2016-03-11,1032.6910491867754
2016-03-14,1021.6591483328913
2016-03-15,1020.6987800774516
2016-03-16,1029.5750200443565
2016-03-17,1006.2903264315181
2016-03-18,1008.5044610021516
2016-03-21,1003.9694850075991
2016-03-22,1010.8311799723962
2016-03-23,1012.9577176419842
2016-03-24,1012.7250499228034
2016-03-25,1012.7250499228034
2016-03-28,1012.2032498297096
2016-03-29,1017.4761535113963
2016-03-30,1001.1308576415339
2016-03-31,999.4209626911743
2016-04-01,1003.855901426637
2016-04-04,977.430053392255
2016-04-05,981.9945147762311
2016-04-06,973.9587557177803
2016-04-07,980.2302529401119
2016-04-08,978.0390742024414
2016-04-11,989.7586498820575
2016-04-12,1007.8788247645632
2016-04-13,1009.5819121134404
2016-04-14,1005.7789585913787
2016-04-15,1002.7075380052844
2016-04-18,985.6763039800055
2016-04-19,982.002666031823
2016-04-20,985.2912267214479
2016-04-21,997.9425979816883
2016-04-22,1002.306628433978
2016-04-25,983.8643835254338
2016-04-26,977.4005251843653
2016-04-27,979.3422394051091
2016-04-28,984.7159276025939
2016-04-29,972.701469848342
2016-05-02,958.7061917058204
2016-05-03,956.7230303343226
2016-05-04,948.2852163176352
2016-05-05,950.173457503235
2016-05-06,948.218710392027
2016-05-09,954.4134525803114
2016-05-10,952.2064226935867
2016-05-11,957.0168703121038
2016-05-12,966.7719665962926
2016-05-13,975.8394327148185
2016-05-16,973.3491400891004
2016-05-17,972.9941572840719
2016-05-18,979.8128696197712
2016-05-19,982.8434932689678
2016-05-20,982.1557654128133
2016-05-23,980.1049655454148
2016-05-24,981.657226122347
2016-05-25,977.8617564509904
2016-05-26,979.3321071164896
2016-05-27,984.0895694277337
2016-05-30,980.3833081602609
2016-05-31,958.8075426923244
2016-06-01,969.606380911948
2016-06-02,968.9678726208457
2016-06-03,954.3233906078568
2016-06-06,960.0041646026639
2016-06-07,967.227795006917
2016-06-08,966.9887150412846
2016-06-09,971.0153681781471
2016-06-10,973.4353272021134
2016-06-13,969.8671581030695
2016-06-14,974.7616062440408
2016-06-15,977.284643463894
2016-06-16,989.7073305529973
2016-06-17,980.7732011859789
2016-06-20,977.3027070673704
2016-06-21,994.8433013884206
2016-06-22,987.0796921585281
2016-06-23,987.7127781132921
2016-06-24,1008.5253976881409
2016-06-27,1008.1605822701587
2016-06-28,1004.3452576791742
2016-06-29,996.9218495542467
2016-06-30,989.5463113621065
2016-07-01,987.5598007541832
2016-07-04,991.4208636571716
2016-07-05,1006.003214338176
2016-07-06,1009.4244831773331
2016-07-07,1009.3194588469446
2016-07-08,1012.7396728953103
2016-07-11,1013.8512784423511
2016-07-12,1016.3862685115477
2016-07-13,1019.5365462611056
2016-07-14,1023.5431558453926
2016-07-15,1026.7148788607226
2016-07-18,1043.8040755239456
2016-07-19,1043.7977973922455
2016-07-20,1034.2258788259307
2016-07-21,1026.8176481407645
2016-07-22,1028.495070601807
2016-07-25,1041.494886842303
2016-07-26,1039.0048492554977
2016-07-27,1042.2143158663202
2016-07-28,1032.6443663106281
2016-07-29,1023.5022431481196
2016-08-01,1027.773974023434
2016-08-02,1015.8217187092416
2016-08-03,1019.1048464491408
2016-08-04,1025.3855147515299
2016-08-05,1031.6413989136977
2016-08-08,1051.6102911089008
2016-08-09,1060.5852857768514
2016-08-10,1058.1914769882405
2016-08-11,1054.4625256303332
2016-08-12,1054.5311977955516
2016-08-15,1052.0874368103644
2016-08-16,1046.76683706674
2016-08-17,1044.619076389575
2016-08-18,1037.8068088100026
2016-08-19,1038.1132999318065
2016-08-22,1030.4640205531248
2016-08-23,1021.8708954039812
2016-08-24,1031.8931957176273
2016-08-25,1029.5633890831296
2016-08-26,1029.7002930398357
2016-08-29,1039.2423403454227
2016-08-30,1047.4098355113247
2016-08-31,1031.6244106553092
2016-09-01,1031.4742565966412
2016-09-02,1034.2926185071633
2016-09-05,1033.9163110689938
2016-09-06,1009.5391928040207
2016-09-07,1007.1927942018377
2016-09-08,1003.3840069561622
2016-09-09,1009.0222527250816
2016-09-12,1008.3132247342766
2016-09-13,1006.284734604808
2016-09-14,1005.9137070163757
2016-09-15,1006.1610086729443
2016-09-16,1013.5731771495293
2016-09-19,983.7651492311968
2016-09-20,989.6877051201894
2016-09-21,997.4766787847532
2016-09-22,993.0126482269421
2016-09-23,994.8745829338435
2016-09-26,985.1735940017077
2016-09-27,997.7519434542526
2016-09-28,988.7398558837551
2016-09-29,1004.9252133788663
2016-09-30,1004.1651257908861
2016-10-03,981.2509328888531
2016-10-04,992.058112841956
2016-10-05,991.8655786291022
2016-10-06,990.149174138635
2016-10-07,989.4404376475055
2016-10-10,987.2197960820641
2016-10-11,1001.8075760262931
2016-10-12,1003.92373523481
2016-10-13,996.4214564992402
2016-10-14,998.7018530343553
2016-10-17,1001.7770556622648
2016-10-18,1007.2944977806508
2016-10-19,998.5312726555641
2016-10-20,1002.3515017845451
2016-10-21,1007.2982382643246
2016-10-24,1018.4530946900738
2016-10-25,1014.6652834362777
2016-10-26,1006.6831337568782
2016-10-27,1014.5078466716122
2016-10-28,1013.560995281713
2016-10-31,1005.6503758765525
2016-11-01,993.3279402990768
2016-11-02,978.3108065387507
2016-11-03,964.2056018099526
2016-11-04,961.801096641265
2016-11-07,978.2037697586437
2016-11-08,965.2192123595133
2016-11-09,987.7791616839595
2016-11-10,992.7336509425394
2016-11-11,994.9558748264909
2016-11-14,995.1635320070329
2016-11-15,997.0558882068474
2016-11-16,1002.9078358221284
2016-11-17,1001.9036423770407
2016-11-18,1011.3309829053412
2016-11-21,1002.9424090094366
2016-11-22,996.0481863017069
2016-11-23,1016.4643585428072
2016-11-24,1005.8046833505117
2016-11-25,1001.8471711663815
2016-11-28,997.9479869925459
2016-11-29,997.159483369221
2016-11-30,994.4539314125167
2016-12-01,1005.3492850284655
2016-12-02,1000.6870689875882
2016-12-05,991.6446848668743
2016-12-06,997.7808042001487
2016-12-07,1008.0997165525456
2016-12-08,1026.6903755759763
2016-12-09,1033.9494087904025
2016-12-12,1038.1966919875663
2016-12-13,1040.6044217887495
2016-12-14,1036.316887146909
2016-12-15,1071.5101136137841
2016-12-16,1072.311833080636
2016-12-19,1068.7420623537034
2016-12-20,1066.4133295861227
2016-12-21,1064.5422517048053
2016-12-22,1059.7157114670404
2016-12-23,1059.1801410623439
2016-12-26,1062.7567824756643
2016-12-27,1066.734392230664
2016-12-28,1072.4634160225103
2016-12-29,1082.2644967271199
2016-12-30,1076.28363866666
2017-01-02,1063.9120640829835
2017-01-03,1092.7384406668218
2017-01-04,1108.1855495515192
2017-01-05,1101.8813621205236
2017-01-06,1104.2773225392207
2017-01-09,1110.1515352244646
2017-01-10,1111.9512850888734
2017-01-11,1119.9867643245152
2017-01-12,1105.8951807298718
2017-01-13,1108.846353652271
2017-01-16,1109.1161374584972
2017-01-17,1110.5744379688597
2017-01-18,1109.079472678126
2017-01-19,1119.9887071938672
2017-01-20,1113.1144216965495
2017-01-23,1115.410318330276
2017-01-24,1118.1079780393852
2017-01-25,1116.6131710044308
2017-01-26,1123.4524371236446
2017-01-27,1119.6464666762747
2017-01-30,1112.6794831605648
2017-01-31,1094.7584281115874
2017-02-01,1101.7552453715318
2017-02-02,1096.5080425057258
2017-02-03,1098.2866031456233
2017-02-06,1106.8505530024097
2017-02-07,1113.3454566133166
2017-02-08,1095.2561116174759
2017-02-09,1091.7832477903025
2017-02-10,1095.8312967409643
2017-02-13,1095.2407364744836
2017-02-14,1099.543319829623
2017-02-15,1088.5710962862775
2017-02-16,1093.4284448675744
2017-02-17,1097.7275854464472
2017-02-20,1109.011540086972
2017-02-21,1122.0134758917898
2017-02-22,1122.5459197372945
2017-02-23,1115.772485152391
2017-02-24,1118.2994532187863
2017-02-27,1112.5082138301848
2017-02-28,1114.2521710743094
2017-03-01,1120.647678138365
2017-03-02,1126.9922967143136
2017-03-03,1123.0586525170972
2017-03-06,1112.1046433741496
2017-03-07,1103.7393878214814
2017-03-08,1095.2766575858545
2017-03-09,1087.5426769872638
2017-03-10,1079.85239768473
2017-03-13,1065.216852816042
2017-03-14,1062.8235552910337
2017-03-15,1053.355676441302
2017-03-16,1034.031323974502
2017-03-17,1033.5499985897911
2017-03-20,1043.9694614771397
2017-03-21,1045.4758876039302
2017-03-22,1039.2198641656896
2017-03-23,1039.8819918642769
2017-03-24,1038.1301294655143
2017-03-27,1029.1651228525868
2017-03-28,1032.7639922309677
2017-03-29,1043.9884664540511
2017-03-30,1046.0936060235827
2017-03-31,1049.9569782303922
2017-04-03,1054.6769035975967
2017-04-04,1060.9565249836885
2017-04-05,1069.0019910079993
2017-04-06,1068.6738515682093
2017-04-07,1073.0451254662098
2017-04-10,1068.8023928537934
2017-04-11,1063.1574051596258
2017-04-12,1065.7210486737843
2017-04-13,1060.0421933503799
2017-04-14,1060.0421933503799
2017-04-17,1050.219047543307
2017-04-18,1047.5132247631066
2017-04-19,1039.581938172513
2017-04-20,1024.1153406609035
2017-04-21,1031.665476280003
2017-04-24,1014.5289558803494
2017-04-25,1006.2482054943719
2017-04-26,1019.712144142357
2017-04-27,1006.7029755021671
2017-04-28,1004.6318684261728
2017-05-01,998.4462490692698
2017-05-02,992.5739181688085
2017-05-03,986.3801905213801
2017-05-04,983.2262463909783
2017-05-05,979.5125818426076
2017-05-08,975.744164596057
2017-05-09,974.0050374586666
2017-05-10,986.7333880432365
2017-05-11,987.4878791741501
2017-05-12,982.5291251528087
2017-05-15,980.1713381397052
2017-05-16,975.9562278432237
2017-05-17,965.8406374527085
2017-05-18,961.6235350148038
2017-05-19,955.7395500082371
2017-05-22,952.5679653666306
2017-05-23,952.1231023682367
2017-05-24,955.9223695285638
2017-05-25,957.8187136241216
2017-05-26,960.3286982973873
2017-05-29,973.064109963502
2017-05-30,962.713172651587
2017-05-31,952.4499421999251
2017-06-01,953.3822550656773
2017-06-02,949.0663636644126
2017-06-05,861.3168123819072
2017-06-06,840.8133110708511
2017-06-07,846.8690752098815
2017-06-08,892.3967125385523
2017-06-09,893.4659660830613
2017-06-12,870.5844974278912
2017-06-13,869.0542100665622
2017-06-14,869.1161029492608
2017-06-15,882.2790031457774
2017-06-16,877.2610990694773
2017-06-19,864.2043996025749
2017-06-20,856.9700737613457
2017-06-21,847.17370793945
2017-06-22,861.5834928673972
2017-06-23,854.9293532832418
2017-06-26,854.7767145842088
2017-06-27,848.3771547222177
2017-06-28,851.2583425987975
2017-06-29,850.4823371431183
2017-06-30,852.0482596436668
2017-07-03,836.8472092010638
2017-07-04,850.4148237131893
2017-07-05,849.1734662828296
2017-07-06,842.7603292432133
2017-07-07,843.8446961022937
2017-07-10,852.4975230425184
2017-07-11,851.6129568530371
2017-07-12,869.7052786618938
2017-07-13,875.8413768046346
2017-07-14,872.2137555753403
2017-07-17,872.1284636745734
2017-07-18,868.9897942242911
2017-07-19,881.8807499626744
2017-07-20,871.6697151329341
2017-07-21,869.7707060491255
2017-07-24,872.9574664168792
2017-07-25,868.5471965302839
2017-07-26,872.9605448328412
2017-07-27,857.7116188075313
2017-07-28,851.9260525061796
2017-07-31,844.322453448924
2017-08-01,842.6993284995717
2017-08-02,852.8979803561383
2017-08-03,847.0816860987541
2017-08-04,856.3545671894603
2017-08-07,842.4502609146774
2017-08-08,845.4662995229497
2017-08-09,841.7765942500974
2017-08-10,837.7054045253204
2017-08-11,834.7215918644999
2017-08-14,826.6517408457958
2017-08-15,824.2074189592097
2017-08-16,820.6664834272539
2017-08-17,818.2469631818424
2017-08-18,817.4092366760468
2017-08-21,797.8423149151665
2017-08-22,797.9495045008296
2017-08-23,793.8171080379132
2017-08-24,788.4653781726407
2017-08-25,784.2309939148422
2017-08-28,767.2157865832779
2017-08-29,760.5967018716688
2017-08-30,767.3893857803213
2017-08-31,769.2054685380234
2017-09-01,769.6944659446154
2017-09-04,767.5621693213637
2017-09-05,767.1494862237561
2017-09-06,760.8247638647049
2017-09-07,751.6301632894587
2017-09-08,750.7451316201234
2017-09-11,757.3437407863286
2017-09-12,746.6000524527875
2017-09-13,751.8792190644568
2017-09-14,762.5887979094384
2017-09-15,756.518059977998
2017-09-18,737.9335705544773
2017-09-19,736.5037506032564
2017-09-20,741.8683528443701
2017-09-21,745.9831182084963
2017-09-22,743.0237378894775
2017-09-25,750.1777720696452
2017-09-26,763.4866197675101
2017-09-27,769.0893428260583
2017-09-28,760.0005552865616
2017-09-29,757.6540808940766
2017-10-02,753.3923629607744
2017-10-03,746.2810063093286
2017-10-04,738.8193355746254
2017-10-05,741.7263572145148
2017-10-06,740.5884007321059
2017-10-09,728.5306473740237
2017-10-10,726.9851413701385
2017-10-11,734.4268179117555
2017-10-12,730.2986186520536
2017-10-13,730.745798489597
2017-10-16,732.1632393571314
2017-10-17,719.1887687604733
2017-10-18,704.0905123952209
2017-10-19,706.3900830242245
2017-10-20,710.3754007913502
2017-10-23,713.8653012263323
2017-10-24,702.9401927516186
2017-10-25,693.9166073645281
2017-10-26,705.2356975055075
2017-10-27,712.6031500760377
2017-10-30,708.0290889970358
2017-10-31,706.5355648860574
2017-11-01,703.9454061810484
2017-11-02,702.5164786025483
2017-11-03,705.9028287468773
2017-11-06,690.3649312668806
2017-11-07,675.9865576929603
2017-11-08,668.1304723602345
2017-11-09,670.3185292809287
2017-11-10,668.1631642350093
2017-11-13,657.6078888214034
