Date,SOUTH AFRICA SMALL VALUE
1999-09-27,169.7394741904857
1999-09-28,173.96455837528376
1999-09-29,171.27321138026076
1999-09-30,170.61674277858765
1999-10-01,170.3403417890137
1999-10-04,172.259903952545
1999-10-05,174.92440835794895
1999-10-06,171.94850093025113
1999-10-07,172.6550343000979
1999-10-08,174.36817370313767
1999-10-11,173.8515309263763
1999-10-12,173.1641653020574
1999-10-13,171.33379711497474
1999-10-14,171.6677650172221
1999-10-15,166.82545848044768
1999-10-18,165.34495466187235
1999-10-19,166.09922017969518
1999-10-20,168.27302666810326
1999-10-21,164.9722194648127
1999-10-22,167.74732639127674
1999-10-25,168.4241006249933
1999-10-26,168.4102259761419
1999-10-27,169.41303077741492
1999-10-28,170.8651557504858
1999-10-29,172.1817889100445
1999-11-01,171.4607263393649
1999-11-02,171.31424498444977
1999-11-03,171.03000455785883
1999-11-04,173.35799111338588
1999-11-05,173.9602797637403
1999-11-08,174.67385635290967
1999-11-09,175.33427305223393
1999-11-10,173.9833936991019
1999-11-11,175.56175825877722
1999-11-12,177.17412809872778
1999-11-15,177.32504542142857
1999-11-16,177.30551893390123
1999-11-17,177.2587635155784
1999-11-18,179.20977975336447
1999-11-19,179.56648328731214
1999-11-22,179.76505382123483
1999-11-23,182.31098099257423
1999-11-24,184.67749159909462
1999-11-25,185.327513834962
1999-11-26,186.89206526634646
1999-11-29,185.67589153332298
1999-11-30,185.57320423590892
1999-12-01,187.50576785551488
1999-12-02,189.89500440633822
1999-12-03,189.06092104021795
1999-12-06,186.10965687231527
1999-12-07,187.02098070157166
1999-12-08,187.2756897661375
1999-12-09,189.6010768966318
1999-12-10,189.80270008004715
1999-12-13,191.3523770076027
1999-12-14,193.3416343185185
1999-12-15,192.56873802291184
1999-12-16,189.97123336643435
1999-12-17,192.48910826553154
1999-12-20,195.46010189945557
1999-12-21,196.69044158596654
1999-12-22,200.42775134165566
1999-12-23,201.86847095980454
1999-12-24,203.7155416373825
1999-12-27,204.33346151033518
1999-12-28,206.78807061937673
1999-12-29,208.9303177102159
1999-12-30,209.43523748650162
1999-12-31,209.43523748650162
2000-01-03,208.04110338400952
2000-01-04,204.9677783144843
2000-01-05,201.59810379831876
2000-01-06,201.5669509348723
2000-01-07,206.9216393762871
2000-01-10,211.59018141109735
2000-01-11,213.15802618940253
2000-01-12,213.59454268795054
2000-01-13,212.89072665658097
2000-01-14,217.48762301749494
2000-01-17,221.70613829499752
2000-01-18,221.47171617240335
2000-01-19,221.79223750682178
2000-01-20,223.71727717821238
2000-01-21,222.612266942838
2000-01-24,223.6568375860865
2000-01-25,221.06746263783907
2000-01-26,222.56264112106
2000-01-27,223.71033863670627
2000-01-28,218.91578917432523
2000-01-31,219.50508872448117
2000-02-01,222.7208865150874
2000-02-02,222.9819565741905
2000-02-03,222.347837216503
2000-02-04,222.26796681947715
2000-02-07,224.447401815727
2000-02-08,222.35635798328903
2000-02-09,222.18949170821864
2000-02-10,221.06073561864287
2000-02-11,219.10845094047818
2000-02-14,218.4096450767066
2000-02-15,215.99131424293813
2000-02-16,214.11116219830367
2000-02-17,214.72886475572633
2000-02-18,214.17377625617496
2000-02-21,211.83956453355265
2000-02-22,206.8945801218407
2000-02-23,207.84990447994906
2000-02-24,207.29747610240804
2000-02-25,209.0274368585575
2000-02-28,206.71336083122804
2000-02-29,208.68867161071537
2000-03-01,207.1469704527924
2000-03-02,207.3584486012113
2000-03-03,203.99600681606626
2000-03-06,202.63736998211766
2000-03-07,202.28451181343132
2000-03-08,202.9293578383383
2000-03-09,203.15967221324996
2000-03-10,204.4953884013258
2000-03-13,199.1571123981945
2000-03-14,201.22815226541348
2000-03-15,197.65868420599415
2000-03-16,196.65860105705153
2000-03-17,197.61453807891206
2000-03-20,197.88498292246436
2000-03-21,197.89989342488363
2000-03-22,200.99510061312554
2000-03-23,198.30716414051014
2000-03-24,196.8079792887959
2000-03-27,198.13462420928593
2000-03-28,197.2518055797685
2000-03-29,197.09711017599332
2000-03-30,193.04429271984262
2000-03-31,193.1855406285889
2000-04-03,192.7770095597321
2000-04-04,193.79936271943586
2000-04-05,187.335146088344
2000-04-06,189.96082794260366
2000-04-07,189.5978300942667
2000-04-10,191.46999950260772
2000-04-11,187.00567389607068
2000-04-12,188.1505541646679
2000-04-13,185.98784204864575
2000-04-14,182.96567962631985
2000-04-17,172.86966404161942
2000-04-18,176.59834635806493
2000-04-19,180.70419372284704
2000-04-20,178.63158366326212
2000-04-21,178.63158366326212
2000-04-24,177.41767871497794
2000-04-25,181.91944394269606
2000-04-26,183.01239952090026
2000-04-27,183.5263115320189
2000-04-28,188.36042654128298
2000-05-01,188.68003368932264
2000-05-02,190.48834972519512
2000-05-03,192.61709452285714
2000-05-04,189.5293627226537
2000-05-05,187.44384814393476
2000-05-08,186.28764273994378
2000-05-09,182.37232393691843
2000-05-10,178.38864396065915
2000-05-11,183.15035807623153
2000-05-12,180.1014297894647
2000-05-15,176.93099007898545
2000-05-16,178.46276014347401
2000-05-17,178.90045764643688
2000-05-18,175.9044370248735
2000-05-19,173.12220509886131
2000-05-22,171.74216158899915
2000-05-23,171.0567149547762
2000-05-24,169.06417366153636
2000-05-25,167.77259105394322
2000-05-26,164.1924315274645
2000-05-29,166.13251246454598
2000-05-30,167.17848518481884
2000-05-31,171.0925834354608
2000-06-01,169.63478148551764
2000-06-02,170.40725651614963
2000-06-05,170.91455449603149
2000-06-06,168.36240140360394
2000-06-07,168.36185387658412
2000-06-08,167.42948722873518
2000-06-09,168.4134419466453
2000-06-12,168.85663837489736
2000-06-13,168.1788038369814
2000-06-14,169.643355088075
2000-06-15,172.00656249860654
2000-06-16,172.7538032148503
2000-06-19,174.19782450180924
2000-06-20,174.8841449096438
2000-06-21,175.57698924808383
2000-06-22,177.68874476533745
2000-06-23,179.08233820419315
2000-06-26,181.10858253577692
2000-06-27,182.5706216232215
2000-06-28,182.385136249988
2000-06-29,180.20347812973446
2000-06-30,182.07745674888312
2000-07-03,182.98143769880303
2000-07-04,184.18676666146817
2000-07-05,184.75263172880597
2000-07-06,181.3377297798788
2000-07-07,182.8896114542105
2000-07-10,183.3571528123799
2000-07-11,183.32153894988357
2000-07-12,184.16426404370065
2000-07-13,185.87573645121404
2000-07-14,184.53451373797816
2000-07-17,185.3445055887907
2000-07-18,184.8944956147393
2000-07-19,185.78910513601014
2000-07-20,185.95871462537218
2000-07-21,184.92308468324447
2000-07-24,183.4917410466258
2000-07-25,181.20028922089028
2000-07-26,180.89976775472533
2000-07-27,181.69228864207156
2000-07-28,182.03692590172184
2000-07-31,181.93474752797644
2000-08-01,182.43252039735265
2000-08-02,184.1526316163531
2000-08-03,185.38492788808358
2000-08-04,185.65223763346899
2000-08-07,187.13792029338947
2000-08-08,189.24174592466892
2000-08-09,189.2238037152277
2000-08-10,188.69606748533118
2000-08-11,190.89789950064352
2000-08-14,192.62550641333567
2000-08-15,189.1379773467844
2000-08-16,189.26756905035572
2000-08-17,189.2061223341367
2000-08-18,190.56427716658524
2000-08-21,191.4862701689731
2000-08-22,193.40336823382756
2000-08-23,194.38018099677652
2000-08-24,193.38900570041676
2000-08-25,194.43992509163314
2000-08-28,195.28640109969285
2000-08-29,197.3751058024842
2000-08-30,197.04244671562225
2000-08-31,199.5258192739856
2000-09-01,197.09997921698877
2000-09-04,198.0113814995156
2000-09-05,199.65864312027594
2000-09-06,201.50582698551187
2000-09-07,201.87329440111594
2000-09-08,204.20881743195616
2000-09-11,204.43339910870208
2000-09-12,202.8981815837997
2000-09-13,203.11153238556201
2000-09-14,204.28590796482013
2000-09-15,202.0737054762875
2000-09-18,201.02754003205146
2000-09-19,198.71559971357178
2000-09-20,199.95368824259586
2000-09-21,196.0078985451059
2000-09-22,189.52485295958576
2000-09-25,191.3720239923072
2000-09-26,190.9888865054512
2000-09-27,190.714378649342
2000-09-28,190.36865997631747
2000-09-29,192.2535585110125
2000-10-02,192.71706822872443
2000-10-03,192.88172004165816
2000-10-04,192.75261522421155
2000-10-05,193.16762596423337
2000-10-06,192.24448342525076
2000-10-09,189.65988957673426
2000-10-10,188.03818997864747
2000-10-11,184.28345409676925
2000-10-12,184.62077628133815
2000-10-13,181.5007950638129
2000-10-16,183.32394557092297
2000-10-17,182.12584175842989
2000-10-18,173.90637685145916
2000-10-19,177.93142393132246
2000-10-20,180.21078562970993
2000-10-23,182.9198204069301
2000-10-24,182.5768551976497
2000-10-25,181.91451167443918
2000-10-26,180.51169838995585
2000-10-27,179.90654049388658
2000-10-30,180.79574282154707
2000-10-31,180.59176213449467
2000-11-01,181.93639457746625
2000-11-02,183.36914372201198
2000-11-03,181.52031942211852
2000-11-06,183.92122099169205
2000-11-07,182.56546697398548
2000-11-08,183.0016752106987
2000-11-09,180.58951912291715
2000-11-10,182.3313240559635
2000-11-13,180.35055008809005
2000-11-14,181.79626993467832
2000-11-15,181.47128175646716
2000-11-16,182.53685859017583
2000-11-17,181.17828600843654
2000-11-20,179.49751427689375
2000-11-21,178.72651559724397
2000-11-22,177.11597760187576
2000-11-23,175.72971587865894
2000-11-24,176.07848218305642
2000-11-27,177.04276155832545
2000-11-28,176.4293133619013
2000-11-29,175.03792779042746
2000-11-30,171.5318334666997
2000-12-01,173.00799980830288
2000-12-04,171.50779566745464
2000-12-05,172.39439833402824
2000-12-06,175.47900142275606
2000-12-07,173.34407471243665
2000-12-08,173.6574696113395
2000-12-11,177.65991893576643
2000-12-12,176.16992751145156
2000-12-13,176.15252785203126
2000-12-14,174.37871542911924
2000-12-15,172.1977575352869
2000-12-18,173.33717007972905
2000-12-19,174.4517548719766
2000-12-20,172.61931763753157
2000-12-21,171.41074810995698
2000-12-22,171.72001327288723
2000-12-25,171.72001327288723
2000-12-26,170.9479661437429
2000-12-27,172.38160844867778
2000-12-28,173.4313244847812
2000-12-29,171.4260178548916
2001-01-01,171.4260178548916
2001-01-02,169.49838682758462
2001-01-03,170.30282319266917
2001-01-04,172.89976797743125
2001-01-05,172.47982967693213
2001-01-08,172.8446413575053
2001-01-09,172.64187165525115
2001-01-10,170.27797877604957
2001-01-11,171.36472531613524
2001-01-12,173.71292454594666
2001-01-15,176.6695358948928
2001-01-16,176.8579765118629
2001-01-17,179.0262329446234
2001-01-18,175.01526189666674
2001-01-19,178.07555119211696
2001-01-22,178.59972297223177
2001-01-23,179.42975125294197
2001-01-24,182.53249816542643
2001-01-25,184.82078581665797
2001-01-26,184.64393330579898
2001-01-29,184.72173815804624
2001-01-30,185.03713732727067
2001-01-31,185.8090573548249
2001-02-01,185.0835586623639
2001-02-02,184.71968322847388
2001-02-05,183.6461632275696
2001-02-06,185.50912010399023
2001-02-07,182.42184806673524
2001-02-08,182.48560731087434
2001-02-09,183.9964447346677
2001-02-12,185.13331754338546
2001-02-13,185.40319823776315
2001-02-14,185.86892096759976
2001-02-15,188.8878239918392
2001-02-16,187.2629367186753
2001-02-19,188.6930185498686
2001-02-20,191.0974413275627
2001-02-21,188.91577630793864
2001-02-22,188.3028843288838
2001-02-23,187.88782548089574
2001-02-26,190.1549376770471
2001-02-27,191.70055832330223
2001-02-28,189.55544594189902
2001-03-01,186.82361588649414
2001-03-02,184.63187547603266
2001-03-05,186.72923559090512
2001-03-06,184.4506657058223
2001-03-07,184.07312644332043
2001-03-08,187.36877160609603
2001-03-09,186.16016856676407
2001-03-12,184.4566963095281
2001-03-13,185.16314610894264
2001-03-14,181.19460615480392
2001-03-15,181.3316140444525
2001-03-16,180.21625180461913
2001-03-19,178.95008445735522
2001-03-20,178.30868157242375
2001-03-21,179.18278976998332
2001-03-22,178.4752638696952
2001-03-23,179.25681957564672
2001-03-26,181.3105787832502
2001-03-27,180.97823508957754
2001-03-28,180.73101817509894
2001-03-29,180.34579557398988
2001-03-30,179.27760316496216
2001-04-02,176.8318590905425
2001-04-03,173.18856453101353
2001-04-04,171.11253632696307
2001-04-05,174.69260490942546
2001-04-06,173.3700811180812
2001-04-09,173.02292427549867
2001-04-10,177.85920529252695
2001-04-11,180.83851975909354
2001-04-12,179.49553035829416
2001-04-13,179.49553035829416
2001-04-16,180.9462812778619
2001-04-17,179.8255587662446
2001-04-18,182.85128426792622
2001-04-19,180.0588010009843
2001-04-20,177.57954931456325
2001-04-23,178.36970203943852
2001-04-24,180.6709403392452
2001-04-25,181.1544801615297
2001-04-26,182.2664985305872
2001-04-27,185.36735780102433
2001-04-30,188.78076795923502
2001-05-01,187.9728551012383
2001-05-02,188.17815412695816
2001-05-03,186.86466704260263
2001-05-04,187.98281649313253
2001-05-07,190.29093232349612
2001-05-08,191.81899311231814
2001-05-09,192.93427229788443
2001-05-10,192.9692672383509
2001-05-11,194.10911374014998
2001-05-14,194.1560876495241
2001-05-15,192.67411300555287
2001-05-16,192.06972185422896
2001-05-17,196.20001813214571
2001-05-18,196.79379434768072
2001-05-21,201.4243272066054
2001-05-22,202.799450520011
2001-05-23,202.8214975947118
2001-05-24,204.51666461861223
2001-05-25,204.7019516369362
2001-05-28,205.09642749528015
2001-05-29,205.2709203390807
2001-05-30,204.55514204208012
2001-05-31,205.38483226968617
2001-06-01,203.64345942272558
2001-06-04,204.37958050991074
2001-06-05,204.15799903128382
2001-06-06,203.86078711967534
2001-06-07,204.30583850897236
2001-06-08,207.46567963343222
2001-06-11,209.38185931533792
2001-06-12,206.68063311690096
2001-06-13,206.03656952336743
2001-06-14,205.15887396075163
2001-06-15,206.6089424320829
2001-06-18,206.24902630452092
2001-06-19,208.1606434815689
2001-06-20,209.05372050275002
2001-06-21,210.48382767544467
2001-06-22,210.75531359101967
2001-06-25,208.22290717415163
2001-06-26,207.87113266525333
2001-06-27,208.49116513182406
2001-06-28,211.05126056980833
2001-06-29,211.9209640736958
2001-07-02,213.19554870292262
2001-07-03,213.0736856981264
2001-07-04,210.14766269488752
2001-07-05,208.94062306305665
2001-07-06,205.4910442693698
2001-07-09,204.61791623820517
2001-07-10,203.24488135940908
2001-07-11,200.72194303518097
2001-07-12,204.34370324719475
2001-07-13,205.64541088693494
2001-07-16,205.10921931353488
2001-07-17,205.12178068265197
2001-07-18,200.97221952694724
2001-07-19,200.65564308313472
2001-07-20,199.64866828277974
2001-07-23,201.99756868909313
2001-07-24,200.68768667711487
2001-07-25,199.34361234714268
2001-07-26,200.55363884985422
2001-07-27,200.62817397746042
2001-07-30,200.17199765366817
2001-07-31,198.85887340054825
2001-08-01,199.7952898042942
2001-08-02,201.48009767326738
2001-08-03,200.635592996182
2001-08-06,201.59954423108442
2001-08-07,202.20319403626738
2001-08-08,201.43199969558904
2001-08-09,199.20688725792934
2001-08-10,198.1353888077207
2001-08-13,197.1553438866498
2001-08-14,198.09664596335853
2001-08-15,196.83970926370068
2001-08-16,196.82888879790838
2001-08-17,195.85059703566773
2001-08-20,195.6247381154124
2001-08-21,194.25269069410436
2001-08-22,193.11022323063884
2001-08-23,197.08730029550557
2001-08-24,198.99011650942907
2001-08-27,200.19688939493875
2001-08-28,201.55396786475464
2001-08-29,201.1579653368565
2001-08-30,199.43886502979134
2001-08-31,198.21468900672974
2001-09-03,197.70711494207077
2001-09-04,202.42978484105387
2001-09-05,202.38631861081518
2001-09-06,200.70065771731967
2001-09-07,198.75659794197944
2001-09-10,198.25097428606594
2001-09-11,191.57621649166938
2001-09-12,185.1160928251132
2001-09-13,186.448779458801
2001-09-14,181.93491571357163
2001-09-17,178.54114552276732
2001-09-18,177.8954093565113
2001-09-19,177.76759415730754
2001-09-20,175.69586588365013
2001-09-21,170.4272910767131
2001-09-24,170.9755643065959
2001-09-25,173.63314503886266
2001-09-26,173.2734852239188
2001-09-27,171.27521183473442
2001-09-28,174.55129631510417
2001-10-01,172.7652089092134
2001-10-02,170.42781411311893
2001-10-03,166.76036148825025
2001-10-04,169.02776085494187
2001-10-05,169.1625393753061
2001-10-08,167.17550753640097
2001-10-09,168.51883507572452
2001-10-10,170.1709526752667
2001-10-11,174.85653305201893
2001-10-12,173.23754196870576
2001-10-15,175.84343778933135
2001-10-16,170.75276598064454
2001-10-17,170.74433215584344
2001-10-18,171.59428924565958
2001-10-19,172.5175255995264
2001-10-22,168.567508138434
2001-10-23,170.4951813444109
2001-10-24,171.93958627496943
2001-10-25,171.66001053393123
2001-10-26,172.11441685977593
2001-10-29,171.16742270630434
2001-10-30,168.1532027943724
2001-10-31,168.97095583666106
2001-11-01,166.81372457412985
2001-11-02,167.26021209600685
2001-11-05,170.85237385644257
2001-11-06,171.1045461480749
2001-11-07,169.51118245452838
2001-11-08,172.5633278142001
2001-11-09,171.21233926470765
2001-11-12,170.18088832721034
2001-11-13,174.79240004508736
2001-11-14,176.12331700192343
2001-11-15,179.55096444498693
2001-11-16,180.5841502006285
2001-11-19,180.7380264674319
2001-11-20,179.88659252989197
2001-11-21,178.2476958574919
2001-11-22,176.6826475577764
2001-11-23,177.12347591505096
2001-11-26,177.69907455548227
2001-11-27,175.51291717948035
2001-11-28,176.29482808532723
2001-11-29,172.05869079692172
2001-11-30,169.2019109722642
2001-12-03,166.46194750771838
2001-12-04,164.63688126908824
2001-12-05,163.01220999774515
2001-12-06,162.6136877562225
2001-12-07,159.3537060297259
2001-12-10,162.00791899730626
2001-12-11,159.80919798459593
2001-12-12,156.70096565439215
2001-12-13,150.6959602968548
2001-12-14,141.8463373080374
2001-12-17,146.03251426146326
2001-12-18,144.03391782535329
2001-12-19,140.46287964802136
2001-12-20,130.81523293252977
2001-12-21,143.65453867591896
2001-12-24,149.37407559599907
2001-12-25,149.37407559599907
2001-12-26,149.99752785697515
2001-12-27,150.26744317432963
2001-12-28,150.06805494706123
2001-12-31,149.28792345888075
2002-01-01,149.28792345888075
2002-01-02,143.39802825958066
2002-01-03,142.97704491025993
2002-01-04,148.16256876060785
2002-01-07,154.2700963331707
2002-01-08,156.59000255769976
2002-01-09,159.77931079349656
2002-01-10,157.52044476314956
2002-01-11,159.40354457359493
2002-01-14,158.65707787664985
2002-01-15,153.73935914890566
2002-01-16,154.74765923257036
2002-01-17,157.0596281193617
2002-01-18,156.04290297978824
2002-01-21,154.59600126351134
2002-01-22,152.75621220497868
2002-01-23,155.35449756141566
2002-01-24,157.37566156052284
2002-01-25,157.99468344061586
2002-01-28,156.47169507865908
2002-01-29,157.27523773139112
2002-01-30,155.60963113894408
2002-01-31,155.87468425648976
2002-02-01,153.00659300547898
2002-02-04,152.07971516098428
2002-02-05,152.24816509481917
2002-02-06,153.27955225533142
2002-02-07,154.12714297212472
2002-02-08,153.31897007319395
2002-02-11,150.13095328188817
2002-02-12,152.38604679450142
2002-02-13,151.0586396312172
2002-02-14,151.51104184740328
2002-02-15,151.60833941905872
2002-02-18,150.66141049339043
2002-02-19,149.83659455109841
2002-02-20,150.62804938438134
2002-02-21,149.73721444571288
2002-02-22,148.3914345684557
2002-02-25,149.94722514653887
2002-02-26,152.05877746844698
2002-02-27,152.73349683852987
2002-02-28,151.03208846849407
2002-03-01,152.45710769815088
2002-03-04,158.57348732402963
2002-03-05,157.66115452949555
2002-03-06,157.25872287736752
2002-03-07,152.6866390766001
2002-03-08,150.21931057047843
2002-03-11,154.7868616631967
2002-03-12,152.68301289259193
2002-03-13,151.0562693927374
2002-03-14,147.8648146485176
2002-03-15,145.42988833059408
2002-03-18,145.09881026571946
2002-03-19,147.10384088049733
2002-03-20,147.82261148310914
2002-03-21,150.3321562016663
2002-03-22,151.4393136080634
2002-03-25,150.83228646861315
2002-03-26,150.81047184512107
2002-03-27,152.50799296762565
2002-03-28,153.92848573539007
2002-03-29,153.92848573539007
2002-04-01,152.74437637663178
2002-04-02,153.3637893637161
2002-04-03,155.5847362444759
2002-04-04,154.0439231249551
2002-04-05,158.67553700961048
2002-04-08,160.17841162142625
2002-04-09,160.2258640801747
2002-04-10,162.11231827671088
2002-04-11,162.50518662602775
2002-04-12,163.47563773319735
2002-04-15,164.05093137890375
2002-04-16,165.34990211931915
2002-04-17,166.45653010201295
2002-04-18,166.82480794947682
2002-04-19,167.01346641989693
2002-04-22,168.99829587878776
2002-04-23,170.4602336936353
2002-04-24,169.74802018167784
2002-04-25,170.01012036915284
2002-04-26,172.4603331850791
2002-04-29,173.1760794496196
2002-04-30,172.99484696669683
2002-05-01,172.8935504085243
2002-05-02,173.18053579702368
2002-05-03,174.08696664106876
2002-05-06,176.51390019946425
2002-05-07,181.86414911729054
2002-05-08,185.66514560868328
2002-05-09,187.47045978945613
2002-05-10,187.13411040913465
2002-05-13,188.50951911807815
2002-05-14,191.60520851047374
2002-05-15,188.6073085713808
2002-05-16,190.47851965143545
2002-05-17,189.7013069707684
2002-05-20,189.1479635202522
2002-05-21,189.3055320783728
2002-05-22,185.56474942600667
2002-05-23,185.4731462025347
2002-05-24,188.73660792366803
2002-05-27,189.5429414185863
2002-05-28,188.12077617407172
2002-05-29,189.36252314678575
2002-05-30,190.1309410834307
2002-05-31,189.6542949055164
2002-06-03,189.69102953890695
2002-06-04,190.2575379323353
2002-06-05,187.21153741605383
2002-06-06,188.08132321930847
2002-06-07,186.26758001981085
2002-06-10,184.67128604552985
2002-06-11,182.90910892147042
2002-06-12,179.26876591604378
2002-06-13,177.15047444110218
2002-06-14,172.48129960976124
2002-06-17,171.1128222022338
2002-06-18,176.74496134805864
2002-06-19,173.73311431555783
2002-06-20,172.2443115526917
2002-06-21,171.41701754562274
2002-06-24,169.1056910447356
2002-06-25,171.37700431283105
2002-06-26,163.29937757880302
2002-06-27,165.15753216667474
2002-06-28,168.53326397600162
2002-07-01,173.4072939016147
2002-07-02,171.54509455408152
2002-07-03,170.64718975525034
2002-07-04,171.18424496615629
2002-07-05,174.35020133666046
2002-07-08,172.21962604928098
2002-07-09,174.03639332483084
2002-07-10,173.79567840800064
2002-07-11,170.09631817281686
2002-07-12,173.08449069921423
2002-07-15,168.1384840194218
2002-07-16,166.54594000408997
2002-07-17,167.8407698466421
2002-07-18,171.90690677113787
2002-07-19,169.80994048380825
2002-07-22,167.71393909208737
2002-07-23,168.52202379552926
2002-07-24,161.55425329207532
2002-07-25,163.73961649888685
2002-07-26,164.68377918179638
2002-07-29,170.30684942378855
2002-07-30,167.4492910751287
2002-07-31,164.69374134753102
2002-08-01,161.99687573535306
2002-08-02,161.9775134786557
2002-08-05,155.38703171684887
2002-08-06,156.34112244535575
2002-08-07,157.46880045056207
2002-08-08,159.51455573632762
2002-08-09,158.2699959634057
2002-08-12,158.58690876591396
2002-08-13,156.05296785576013
2002-08-14,155.9308556088811
2002-08-15,156.8547547786109
2002-08-16,156.64774876612003
2002-08-19,158.50069841330694
2002-08-20,156.19105321927117
2002-08-21,154.27268729918435
2002-08-22,157.18158444938678
2002-08-23,160.33964209147587
2002-08-26,160.57790376122566
2002-08-27,163.28295340443688
2002-08-28,163.8764145629701
2002-08-29,162.376744973115
2002-08-30,164.11351199375434
2002-09-02,161.77710223470447
2002-09-03,157.61057683932054
2002-09-04,159.51670083816168
2002-09-05,160.68987637249433
2002-09-06,162.94676793016708
2002-09-09,165.0818504303893
2002-09-10,165.2977351601845
2002-09-11,167.4717016012082
2002-09-12,167.3258031029289
2002-09-13,164.44415110108187
2002-09-16,162.76427118641772
2002-09-17,167.1554677275644
2002-09-18,164.48601989679784
2002-09-19,164.06904954654584
2002-09-20,163.68356982056946
2002-09-23,162.4562700697138
2002-09-24,162.62988956288632
2002-09-25,164.54752832071966
2002-09-26,167.2034790922318
2002-09-27,167.42292618631848
2002-09-30,162.39046635202118
2002-10-01,164.9882145972027
2002-10-02,167.54705455994784
2002-10-03,168.79010919371015
2002-10-04,168.78275787762888
2002-10-07,166.9224343130533
2002-10-08,167.52107527495258
2002-10-09,168.01083171206838
2002-10-10,168.81366670739715
2002-10-11,169.71861477073256
2002-10-14,169.64316891854318
2002-10-15,172.4635520497028
2002-10-16,171.36863077815607
2002-10-17,176.36259321106635
2002-10-18,176.6642418980224
2002-10-21,179.15560755143724
2002-10-22,179.8943051182366
2002-10-23,180.99452118677146
2002-10-24,183.32655084298315
2002-10-25,182.61529734550663
2002-10-28,183.421634127759
2002-10-29,181.87577340608686
2002-10-30,181.5794209501739
2002-10-31,182.39296603497408
2002-11-01,183.37589742479332
2002-11-04,185.58839030527398
2002-11-05,184.5798155145532
2002-11-06,187.19704966795072
2002-11-07,189.4176072379068
2002-11-08,187.93837569167516
2002-11-11,187.92814092314768
2002-11-12,188.61911959875468
2002-11-13,188.9354710283865
2002-11-14,193.94899331188694
2002-11-15,195.83568161149296
2002-11-18,197.95809185183577
2002-11-19,196.7532971969573
2002-11-20,196.4849026512703
2002-11-21,199.2305545208916
2002-11-22,203.43334494899747
2002-11-25,207.73941451272387
2002-11-26,207.074475136556
2002-11-27,207.1937598703416
2002-11-28,204.95350983770984
2002-11-29,205.88570077883594
2002-12-02,207.0863416452798
2002-12-03,207.70534838107824
2002-12-04,209.49516707550552
2002-12-05,209.2442910272806
2002-12-06,205.80430177529456
2002-12-09,206.92833682404907
2002-12-10,208.99124561060418
2002-12-11,210.45529327814225
2002-12-12,207.49060605822663
2002-12-13,210.8531525339873
2002-12-16,211.71079239548686
2002-12-17,203.91533164868844
2002-12-18,207.14933449883134
2002-12-19,204.4905825575508
2002-12-20,206.3173038250349
2002-12-23,207.43131782358623
