Date,EGYPT SMALL VALUE
2005-07-18,517.3919150133742
2005-07-19,525.1725004181478
2005-07-20,528.7204993292827
2005-07-21,525.8280652004458
2005-07-22,526.0450894545218
2005-07-25,513.3460113248981
2005-07-26,508.865848899159
2005-07-27,511.44309311170156
2005-07-28,512.4001794348547
2005-07-29,509.7023863235491
2005-08-01,500.58521892436
2005-08-02,505.80929437934816
2005-08-03,508.78011726703585
2005-08-04,507.676039012948
2005-08-05,508.9928076653017
2005-08-08,503.91042329903183
2005-08-09,499.2668577474831
2005-08-10,496.84671476135173
2005-08-11,490.90482714160623
2005-08-12,491.2207120092622
2005-08-15,492.77052176336554
2005-08-16,492.8998518913502
2005-08-17,486.7674720112144
2005-08-18,488.33956647521757
2005-08-19,489.5862026641854
2005-08-22,478.5389692156987
2005-08-23,484.01275669320324
2005-08-24,484.0812530628777
2005-08-25,490.04159435275426
2005-08-26,488.33281694877513
2005-08-29,502.2016040034012
2005-08-30,503.7404699073248
2005-08-31,496.49665195196997
2005-09-01,491.2603275659222
2005-09-02,488.08901164379904
2005-09-05,495.22308866961174
2005-09-06,503.80854391262903
2005-09-07,509.3236830702157
2005-09-08,517.9247100214603
2005-09-09,517.257952539838
2005-09-12,529.6807520630025
2005-09-13,531.1742352050726
2005-09-14,532.61845625191
2005-09-15,537.3451516939193
2005-09-16,537.389136890309
2005-09-19,537.3917225538925
2005-09-20,536.1785483525675
2005-09-21,539.2586133007635
2005-09-22,553.672226688844
2005-09-23,557.6984617317853
2005-09-26,598.2153349871319
2005-09-27,614.5623124227133
2005-09-28,622.953329478683
2005-09-29,632.9422195973292
2005-09-30,630.5798092890409
2005-10-03,643.2904851430233
2005-10-04,629.6938855949674
2005-10-05,631.7050707538309
2005-10-06,622.385813518496
2005-10-07,623.3104922064027
2005-10-10,634.018889083414
2005-10-11,637.2066589698047
2005-10-12,638.3585495748833
2005-10-13,645.0970825056586
2005-10-14,637.7221013619438
2005-10-17,649.8743675698184
2005-10-18,653.704464861301
2005-10-19,644.3583472439013
2005-10-20,649.579848961636
2005-10-21,647.6876851138012
2005-10-24,653.2452354404336
2005-10-25,640.5727699869611
2005-10-26,637.8965579904917
2005-10-27,631.6486781659505
2005-10-28,633.9976877537749
2005-10-31,657.448658991254
2005-11-01,668.9644734798101
2005-11-02,664.8061430740263
2005-11-03,668.1564780724418
2005-11-04,678.9874735903554
2005-11-07,703.6603988348735
2005-11-08,733.509126074704
2005-11-09,737.1372933026366
2005-11-10,742.0351271511385
2005-11-11,744.6341994003545
2005-11-14,721.0766018214804
2005-11-15,722.3480732005653
2005-11-16,711.0107114364743
2005-11-17,700.2923587372659
2005-11-18,701.0755314597226
2005-11-21,717.6171898258048
2005-11-22,718.826660763368
2005-11-23,696.1144110543711
2005-11-24,706.5643756127068
2005-11-25,709.8766313688287
2005-11-28,711.744819679723
2005-11-29,715.2321771068948
2005-11-30,711.6043527482761
2005-12-01,725.2051861269264
2005-12-02,726.4766598336274
2005-12-05,745.1144771365061
2005-12-06,762.8849620722381
2005-12-07,800.631865321373
2005-12-08,807.7060867339252
2005-12-09,807.1600396055296
2005-12-12,811.3182360034392
2005-12-13,806.3758713977836
2005-12-14,790.891424002324
2005-12-15,782.8471802487147
2005-12-16,779.1303596852915
2005-12-19,770.243514725907
2005-12-20,768.0624610970572
2005-12-21,788.704347929337
2005-12-22,789.2902670621585
2005-12-23,789.0907582108978
2005-12-26,839.7799297105382
2005-12-27,825.1376408151963
2005-12-28,836.1917182570174
2005-12-29,851.6068084949457
2005-12-30,855.1083921677028
2006-01-02,894.234945535243
2006-01-03,883.4300097428329
2006-01-04,856.3774349030474
2006-01-05,848.2504015295431
2006-01-06,844.4793134232905
2006-01-09,868.8866569921747
2006-01-10,869.3185986585199
2006-01-11,867.2348494862179
2006-01-12,925.4765955500551
2006-01-13,922.6408840652014
2006-01-16,920.046301918657
2006-01-17,963.6421884222527
2006-01-18,983.186740043374
2006-01-19,1036.0386737603362
2006-01-20,1037.8804822179056
2006-01-23,1123.7028983317741
2006-01-24,1040.844523335039
2006-01-25,1075.6980569260352
2006-01-26,1194.9879734308781
2006-01-27,1206.064984678847
2006-01-30,1260.427599385772
2006-01-31,1254.3720854427327
2006-02-01,1301.5626276727285
2006-02-02,1219.6510985943444
2006-02-03,1228.4932006382346
2006-02-06,1280.5352836098186
2006-02-07,1279.5616679583102
2006-02-08,1203.774568775279
2006-02-09,1138.9708959059515
2006-02-10,1142.795673292195
2006-02-13,1079.8526370960628
2006-02-14,1106.1751851077288
2006-02-15,1079.706299213496
2006-02-16,977.4059102789523
2006-02-17,973.3652810966752
2006-02-20,1021.5881679552693
2006-02-21,1004.297339906908
2006-02-22,1043.2282064761716
2006-02-23,1107.9353536387434
2006-02-24,1112.8829522184164
2006-02-27,1064.8672475448757
2006-02-28,1074.8294284682995
2006-03-01,1051.0099102812362
2006-03-02,1025.0140435239134
2006-03-03,1022.6246339398755
2006-03-06,961.4722132948323
2006-03-07,943.0842579252522
2006-03-08,935.1570337660256
2006-03-09,966.7066493012923
2006-03-10,970.0019627678944
2006-03-13,905.4574183974637
2006-03-14,836.7287545078465
2006-03-15,892.4649260870239
2006-03-16,888.3566981853515
2006-03-17,887.1159255715281
2006-03-20,914.6075364830656
2006-03-21,918.1174627787029
2006-03-22,931.1271242180693
2006-03-23,928.0825247821301
2006-03-24,925.7112785131924
2006-03-27,972.3833223189979
2006-03-28,956.7196026552559
2006-03-29,961.1396614946968
2006-03-30,933.7176780619056
2006-03-31,937.4674425593298
2006-04-03,942.6363520261682
2006-04-04,935.4748102807756
2006-04-05,964.7642128970303
2006-04-06,998.994151670111
2006-04-07,1008.7728974517047
2006-04-10,1009.9345338468652
2006-04-11,1008.048311759447
2006-04-12,1005.4795170641863
2006-04-13,970.7858963038628
2006-04-14,970.7858963038628
2006-04-17,914.5021440356614
2006-04-18,874.6029346286515
2006-04-19,881.9164426384698
2006-04-20,916.7572050154687
2006-04-21,914.3532740003802
2006-04-24,912.2830122713531
2006-04-25,909.4045797604102
2006-04-26,888.5460904241697
2006-04-27,888.2221017304219
2006-04-28,884.1269699960368
2006-05-01,893.562150648635
2006-05-02,907.1374791914212
2006-05-03,889.3722202709629
2006-05-04,882.5251521009353
2006-05-05,878.6133645306256
2006-05-08,847.9121373724793
2006-05-09,818.6845055311293
2006-05-10,808.8836191349147
2006-05-11,816.861795943412
2006-05-12,813.0489469749137
2006-05-15,779.7341899117264
2006-05-16,812.0170196319748
2006-05-17,797.0055014339878
2006-05-18,810.1299432965018
2006-05-19,816.8249686041348
2006-05-22,728.5707452745573
2006-05-23,664.8313302810548
2006-05-24,677.0822312565824
2006-05-25,640.3805945723477
2006-05-26,643.6711839085112
2006-05-29,641.8881517531993
2006-05-30,649.9584598397043
2006-05-31,666.2559897899342
2006-06-01,681.2426301379737
2006-06-02,675.3155742707976
2006-06-05,672.9370806864125
2006-06-06,672.1486661970316
2006-06-07,681.2197897632985
2006-06-08,684.6955075147268
2006-06-09,684.2623444084743
2006-06-12,644.8686475519517
2006-06-13,641.0977304564728
2006-06-14,608.6958773891593
2006-06-15,623.4736586056581
2006-06-16,623.2106293017648
2006-06-19,645.0986484214601
2006-06-20,638.8144532228224
2006-06-21,623.564837063847
2006-06-22,629.6986859822251
2006-06-23,632.616636190907
2006-06-26,619.1105706022083
2006-06-27,613.5910836394269
2006-06-28,630.3168490897951
2006-06-29,633.9495922487284
2006-06-30,621.9076772626806
2006-07-03,626.6320351235396
2006-07-04,620.197620120261
2006-07-05,654.3497360097151
2006-07-06,671.6174604551893
2006-07-07,668.1574350933146
2006-07-10,675.434966809526
2006-07-11,687.0092522927948
2006-07-12,676.2038781555764
2006-07-13,641.9169937648163
2006-07-14,644.914587862891
2006-07-17,638.008994847758
2006-07-18,649.7597587028755
2006-07-19,639.6452254055397
2006-07-20,634.060969550882
2006-07-21,632.258501374111
2006-07-24,664.0528008301135
2006-07-25,662.1783431315782
2006-07-26,674.3347139179076
2006-07-27,686.6297345432677
2006-07-28,684.2572321771067
2006-07-31,738.1676148961442
2006-08-01,769.2643742138349
2006-08-02,750.3724309293922
2006-08-03,746.1165545075233
2006-08-04,740.2290962233432
2006-08-07,759.0144253014529
2006-08-08,785.7997922208884
2006-08-09,760.3457094736332
2006-08-10,773.0854943546805
2006-08-11,773.7638424425776
2006-08-14,790.7513323318725
2006-08-15,777.458723481038
2006-08-16,751.4159764154675
2006-08-17,731.6417993357169
2006-08-18,734.0101262084936
2006-08-21,749.8686719769953
2006-08-22,756.9987673423709
2006-08-23,759.1072699075695
2006-08-24,771.8140069273389
2006-08-25,774.9476635429428
2006-08-28,785.8071347147032
2006-08-29,787.6248097278335
2006-08-30,792.1707595032303
2006-08-31,805.0733395015318
2006-09-01,805.0249846121668
2006-09-04,801.8871208487038
2006-09-05,801.0830019391548
2006-09-06,791.1969038106779
2006-09-07,794.7382508377987
2006-09-08,798.6904558978123
2006-09-11,796.3833823506687
2006-09-12,801.4002994304124
2006-09-13,804.1193938284504
2006-09-14,821.2594508304555
2006-09-15,827.6864446751429
2006-09-18,821.0237891749189
2006-09-19,827.6077509594663
2006-09-20,833.3709862422049
2006-09-21,828.1096710532184
2006-09-22,822.9390373597879
2006-09-25,819.5485720318278
2006-09-26,822.5303186690078
2006-09-27,826.3733242236841
2006-09-28,830.7896865558065
2006-09-29,831.9724085090064
2006-10-02,833.9818182848895
2006-10-03,824.6631410026636
2006-10-04,821.905613240835
2006-10-05,821.840837608314
2006-10-06,828.5009707220511
2006-10-09,821.8629009621692
2006-10-10,810.2211473925465
2006-10-11,816.1573501163563
2006-10-12,838.7292810003494
2006-10-13,842.0513610679967
2006-10-16,840.4199171662981
2006-10-17,855.8072648318289
2006-10-18,866.2401901241661
2006-10-19,866.1875589673866
2006-10-20,866.4007898530581
2006-10-23,867.074372293385
2006-10-24,867.58352635549
2006-10-25,864.7576336380658
2006-10-26,858.9558561135789
2006-10-27,855.310348491452
2006-10-30,860.4452182779725
2006-10-31,872.0448659571447
2006-11-01,884.1418439432889
2006-11-02,877.6302800888153
2006-11-03,882.6563455658097
2006-11-06,856.2650201251826
2006-11-07,843.2644014961294
2006-11-08,839.5372923563741
2006-11-09,831.663829388546
2006-11-10,827.9763702638614
2006-11-13,833.9081489885481
2006-11-14,837.2157860172993
2006-11-15,844.8491393764909
2006-11-16,832.825707878292
2006-11-17,831.4121422424711
2006-11-20,820.6963016374351
2006-11-21,832.8630855593766
2006-11-22,827.0811393196249
2006-11-23,829.1370320045469
2006-11-24,820.1442912335218
2006-11-27,828.2502182756292
2006-11-28,818.0087183892091
2006-11-29,805.6775986061107
2006-11-30,815.8529859924685
2006-12-01,810.9586634039342
2006-12-04,815.2463714873355
2006-12-05,809.5581878015676
2006-12-06,817.3861163470633
2006-12-07,821.7432244070046
2006-12-08,820.4474400846808
2006-12-11,824.7055380868956
2006-12-12,829.2857760528342
2006-12-13,846.6471642136402
2006-12-14,856.4015229750867
2006-12-15,861.7010778366919
2006-12-18,866.5188798008824
2006-12-19,851.8302849110036
2006-12-20,842.5570249357545
2006-12-21,845.1501411339794
2006-12-22,846.7376293292446
2006-12-25,834.8481059290366
2006-12-26,847.9733710694373
2006-12-27,865.0200695143806
2006-12-28,879.813659069437
2006-12-29,876.8402065885194
2007-01-01,876.8402065885194
2007-01-02,870.8306069801929
2007-01-03,869.5413865834853
2007-01-04,875.8693536420743
2007-01-05,882.340547542843
2007-01-08,877.879963112663
2007-01-09,883.3033660627356
2007-01-10,880.2622462508895
2007-01-11,881.1682368718705
2007-01-12,878.3065267656559
2007-01-15,896.6243359818353
2007-01-16,894.0844598357988
2007-01-17,894.8729872068676
2007-01-18,878.3181875288284
2007-01-19,878.657450608719
2007-01-22,872.6726552505593
2007-01-23,855.1681700747948
2007-01-24,850.2759777670922
2007-01-25,822.9905794548996
2007-01-26,828.0815211861326
2007-01-29,805.9056999803919
2007-01-30,829.6457712140268
2007-01-31,819.2709990390036
2007-02-01,813.4626725670247
2007-02-02,816.9640643948032
2007-02-05,813.5573758256508
2007-02-06,822.8747794453107
2007-02-07,828.5843442066049
2007-02-08,825.0667662586363
2007-02-09,827.6694004126356
2007-02-12,854.1223536560244
2007-02-13,854.8134545324248
2007-02-14,863.7404720212622
2007-02-15,868.919476870207
2007-02-16,870.2437968959185
2007-02-19,883.68429627934
2007-02-20,899.4163636163165
2007-02-21,913.6015958924116
2007-02-22,912.6561872169731
2007-02-23,908.566511521397
2007-02-26,926.793923331069
2007-02-27,921.5200723761878
2007-02-28,895.452031843727
2007-03-01,904.879922450655
2007-03-02,903.5604087997825
2007-03-05,896.3150700629959
2007-03-06,910.1960652116715
2007-03-07,915.1044024074497
2007-03-08,930.6538374090848
2007-03-09,931.2424783257313
2007-03-12,938.372193684985
2007-03-13,947.4995688742631
2007-03-14,936.0513753801397
2007-03-15,950.4904088808669
2007-03-16,946.276007338465
2007-03-19,947.7470249805922
2007-03-20,937.2030364422832
2007-03-21,927.0668875139435
2007-03-22,919.2794855482064
2007-03-23,922.8474297785799
2007-03-26,926.1506247436067
2007-03-27,921.582994033104
2007-03-28,918.3112552879113
2007-03-29,914.3024715093653
2007-03-30,917.1040862923804
2007-04-02,912.1619503748734
2007-04-03,911.0262630941087
2007-04-04,912.4295963037655
2007-04-05,916.2680800506326
2007-04-06,916.2680800506326
2007-04-09,921.066551273731
2007-04-10,924.4200307503456
2007-04-11,914.3446296975425
2007-04-12,895.9889324482277
2007-04-13,894.0678996263019
2007-04-16,908.7857968080301
2007-04-17,900.64834130201
2007-04-18,895.8011822589563
2007-04-19,888.137589007667
2007-04-20,889.5556688324847
2007-04-23,884.9578640311674
2007-04-24,886.1463085487983
2007-04-25,882.751533006383
2007-04-26,899.995228290732
2007-04-27,896.8159328701577
2007-04-30,900.887941976017
2007-05-01,905.1841281440591
2007-05-02,915.9710372146968
2007-05-03,921.3484045095471
2007-05-04,919.9313343844071
2007-05-07,954.5198630350162
2007-05-08,970.5772564423207
2007-05-09,971.1560358960212
2007-05-10,965.9191561505043
2007-05-11,965.2405662460168
2007-05-14,981.1221207460768
2007-05-15,982.4763917883835
2007-05-16,984.0047509350427
2007-05-17,995.6872072896738
2007-05-18,995.4658532845702
2007-05-21,999.9279024798734
2007-05-22,986.9834172613475
2007-05-23,996.7974838809705
2007-05-24,1011.4609447388094
2007-05-25,1010.5002059531716
2007-05-28,1023.3894238940259
2007-05-29,1021.4408620644989
2007-05-30,1017.6261403026652
2007-05-31,1000.0
2007-06-01,1001.9102275362746
2007-06-04,1009.4014709829607
2007-06-05,1008.7247752860899
2007-06-06,1011.2953092259091
2007-06-07,997.4157067670146
2007-06-08,1006.9495987499014
2007-06-11,1020.4321203228294
2007-06-12,1023.2944913758222
2007-06-13,1017.3227443725906
2007-06-14,1023.605764269049
2007-06-15,1019.6611595953092
2007-06-18,1031.8629712429813
2007-06-19,1025.9773223378602
2007-06-20,1031.7331864030232
2007-06-21,1032.6755994754958
2007-06-22,1030.7017755296313
2007-06-25,1024.901405261624
2007-06-26,1021.8241444323763
2007-06-27,1020.700900062764
2007-06-28,1021.7591542278266
2007-06-29,1018.6572975528909
2007-07-02,1011.3341827118231
2007-07-03,1002.245629601108
2007-07-04,1002.9444877927237
2007-07-05,1017.4141503615833
2007-07-06,1015.1491816316761
2007-07-09,1030.7270334488119
2007-07-10,1024.585097253008
2007-07-11,1008.0961226267289
2007-07-12,1008.1411949515932
2007-07-13,1008.6672055114387
2007-07-16,1026.9972427050106
2007-07-17,1021.5470707558292
2007-07-18,1022.325104046048
2007-07-19,1018.2229056204976
2007-07-20,1017.919863186613
2007-07-23,1020.8358309191126
2007-07-24,1031.0624091263608
2007-07-25,1022.1802622610613
2007-07-26,1035.4654503326738
2007-07-27,1040.3184245058121
2007-07-30,1029.487553395254
2007-07-31,1047.2786258703889
2007-08-01,1040.3626905845667
2007-08-02,1039.495624149315
2007-08-03,1032.5482849737139
2007-08-06,1032.0405106744445
2007-08-07,1040.0170705992593
2007-08-08,1043.0043819067444
2007-08-09,1069.9057259007886
2007-08-10,1070.9282162864288
2007-08-13,1065.5592466450548
2007-08-14,1136.884153880891
2007-08-15,1137.5103995818106
2007-08-16,1099.396199347599
2007-08-17,1090.123056161951
2007-08-20,1082.2302028293961
2007-08-21,1077.9537351075392
2007-08-22,1077.6166804112777
2007-08-23,1073.096121553295
2007-08-24,1068.060512668197
2007-08-27,1101.733613429491
2007-08-28,1104.9417980045425
2007-08-29,1103.1642382036562
2007-08-30,1116.6171520115142
2007-08-31,1117.9210834261012
2007-09-03,1131.0467950904379
2007-09-04,1142.0374435017425
2007-09-05,1138.7383540149985
2007-09-06,1146.530622158843
2007-09-07,1141.21337442506
2007-09-10,1145.6595425505238
2007-09-11,1167.0638111739077
2007-09-12,1178.09133192535
2007-09-13,1160.9810192497853
2007-09-14,1161.775404770786
2007-09-17,1160.9799250219708
2007-09-18,1161.170018779325
2007-09-19,1156.5412129993663
2007-09-20,1143.367446035201
2007-09-21,1142.7995550129397
2007-09-24,1136.9892403028737
2007-09-25,1133.2857000742754
2007-09-26,1131.3138156794648
2007-09-27,1138.6381741209107
2007-09-28,1133.0336547531604
2007-10-01,1139.6246839936694
2007-10-02,1169.030671841044
2007-10-03,1171.8537381393223
2007-10-04,1172.2267329150882
2007-10-05,1171.6465252339563
2007-10-08,1176.4400551107667
2007-10-09,1186.8756931381959
2007-10-10,1177.6404873911363
2007-10-11,1174.88287655975
2007-10-12,1180.3545817323109
2007-10-15,1175.956620972227
2007-10-16,1195.7245347186915
2007-10-17,1191.7680247851204
2007-10-18,1199.7094400901688
2007-10-19,1202.150868374272
2007-10-22,1212.455049198636
2007-10-23,1198.2932377140194
2007-10-24,1214.1187949947537
2007-10-25,1205.6371592448222
2007-10-26,1198.9328897741668
2007-10-29,1188.186235996825
2007-10-30,1208.8306832295884
2007-10-31,1205.1063247076122
2007-11-01,1206.684685648471
2007-11-02,1203.848738416166
2007-11-05,1219.249588423776
2007-11-06,1203.1364943766873
2007-11-07,1188.3531113914075
2007-11-08,1175.7857953375728
2007-11-09,1175.6314696959269
2007-11-12,1200.574442722218
2007-11-13,1180.651761720318
2007-11-14,1171.192064779366
2007-11-15,1167.0992101424656
2007-11-16,1166.8422882593586
2007-11-19,1180.1546456583646
2007-11-20,1180.5578131947323
2007-11-21,1185.7855027798046
2007-11-22,1182.8703970436802
2007-11-23,1186.706603864943
2007-11-26,1193.586709913797
2007-11-27,1187.368475614304
2007-11-28,1193.5101808883317
2007-11-29,1174.1988034334297
2007-11-30,1181.4013416006112
2007-12-03,1177.4973358800985
2007-12-04,1168.363275852035
2007-12-05,1179.7547195152117
2007-12-06,1184.5135020994994
2007-12-07,1182.2271614329773
2007-12-10,1164.3701281405329
2007-12-11,1150.6901775780275
2007-12-12,1152.1107445251846
2007-12-13,1162.8343857294758
2007-12-14,1175.6503604725842
2007-12-17,1178.2692564391607
2007-12-18,1176.2240051695217
