Date,TAIWAN SMALL VALUE
1999-04-06,1502.3325443834037
1999-04-07,1485.7074049664907
1999-04-08,1492.1341906403027
1999-04-09,1488.487757725822
1999-04-12,1448.3909418003293
1999-04-13,1471.7816625958733
1999-04-14,1481.0285884777009
1999-04-15,1508.2425583652423
1999-04-16,1513.1003656252794
1999-04-19,1576.1117841874416
1999-04-20,1587.0603733353225
1999-04-21,1565.1304874360376
1999-04-22,1566.178890587937
1999-04-23,1608.1901754162539
1999-04-26,1639.4473491061347
1999-04-27,1622.228745933675
1999-04-28,1614.3087586452862
1999-04-29,1592.5253212024036
1999-04-30,1607.1998467212345
1999-05-03,1629.274492233483
1999-05-04,1658.764097256819
1999-05-05,1656.8893541726984
1999-05-06,1627.8738702051207
1999-05-07,1611.4370440276846
1999-05-10,1606.1389730686187
1999-05-11,1611.1729400026175
1999-05-12,1600.9640752000896
1999-05-13,1589.7651067938193
1999-05-14,1587.9548045926108
1999-05-17,1588.213138646379
1999-05-18,1566.5084257532408
1999-05-19,1555.523538509923
1999-05-20,1580.0927577895384
1999-05-21,1587.3726226552506
1999-05-24,1559.8270286997497
1999-05-25,1505.987150058174
1999-05-26,1517.6433246977103
1999-05-27,1544.1442295906904
1999-05-28,1519.7358800016636
1999-05-31,1473.2996179124352
1999-06-01,1497.6697306695394
1999-06-02,1517.3247578565483
1999-06-03,1518.2150643502953
1999-06-04,1525.0456077518804
1999-06-07,1522.4813143075435
1999-06-08,1504.1155641673977
1999-06-09,1500.79342567357
1999-06-10,1478.3996048642293
1999-06-11,1479.3064841016596
1999-06-14,1487.9511453658738
1999-06-15,1470.3388501236002
1999-06-16,1472.2827490470088
1999-06-17,1456.9272020620513
1999-06-18,1447.5414284298106
1999-06-21,1471.9706837314939
1999-06-22,1480.0980207272694
1999-06-23,1470.41627316564
1999-06-24,1462.1733350781878
1999-06-25,1432.257729930452
1999-06-28,1440.9769451992995
1999-06-29,1451.5548104003783
1999-06-30,1450.851511552297
1999-07-01,1459.7448374997443
1999-07-02,1470.0463239452731
1999-07-05,1538.3768270879857
1999-07-06,1499.2547805310855
1999-07-07,1501.5970703426617
1999-07-08,1511.5658614365118
1999-07-09,1505.4038551017798
1999-07-12,1492.3591980502988
1999-07-13,1447.3047400247349
1999-07-14,1394.6111096761701
1999-07-15,1385.1454242572356
1999-07-16,1295.470811365598
1999-07-19,1247.986124613847
1999-07-20,1285.2121926996326
1999-07-21,1257.4734355221458
1999-07-22,1251.6432362748326
1999-07-23,1283.137277997236
1999-07-26,1253.9345081067154
1999-07-27,1233.8244907666794
1999-07-28,1250.5858725352016
1999-07-29,1209.4640717700208
1999-07-30,1214.9583919696163
1999-08-02,1200.6383192439837
1999-08-03,1192.313473519139
1999-08-04,1181.2693005813203
1999-08-05,1153.4189171495673
1999-08-06,1127.5801230787356
1999-08-09,1157.4839933822323
1999-08-10,1168.2531394755204
1999-08-11,1171.9059960353163
1999-08-12,1191.0657843731428
1999-08-13,1224.975954915981
1999-08-16,1262.0312988999776
1999-08-17,1289.1650432915108
1999-08-18,1315.8129291983637
1999-08-19,1289.1800056901955
1999-08-20,1308.832692108257
1999-08-23,1354.4575477513004
1999-08-24,1324.0919974052597
1999-08-25,1341.4033802252109
1999-08-26,1339.703070133565
1999-08-27,1332.393393058651
1999-08-30,1336.0514172206413
1999-08-31,1333.7870098602048
1999-09-01,1324.8661398028612
1999-09-02,1300.9850803171373
1999-09-03,1291.3803964757774
1999-09-06,1291.309385890786
1999-09-07,1273.1777255591867
1999-09-08,1269.7985599875265
1999-09-09,1273.414407130413
1999-09-10,1327.6454434343486
1999-09-13,1365.1854098906695
1999-09-14,1355.289373777982
1999-09-15,1335.4953675860133
1999-09-16,1337.979538603477
1999-09-17,1324.7460025847774
1999-09-20,1323.4791394360632
1999-09-21,1311.2546551875423
1999-09-22,1307.780268689828
1999-09-23,1316.7648130984862
1999-09-24,1312.2988581099512
1999-09-27,1298.4718380898073
1999-09-28,1272.132506566139
1999-09-29,1262.3129740941504
1999-09-30,1263.804058204938
1999-10-01,1286.568731217098
1999-10-04,1341.0076594811114
1999-10-05,1320.6044149885076
1999-10-06,1290.7610193460953
1999-10-07,1282.5362462085336
1999-10-08,1294.4975652785836
1999-10-11,1295.726263928913
1999-10-12,1304.8016304181695
1999-10-13,1303.4329721565148
1999-10-14,1296.5288940765322
1999-10-15,1276.0262800092587
1999-10-18,1257.6201323392884
1999-10-19,1252.1085282303977
1999-10-20,1244.3531325379254
1999-10-21,1241.944454450292
1999-10-22,1254.6356232926275
1999-10-25,1253.2580435461543
1999-10-26,1254.83959148808
1999-10-27,1241.0074692388425
1999-10-28,1222.1413130384474
1999-10-29,1200.6554940947738
1999-11-01,1206.5915160419863
1999-11-02,1193.4960683770344
1999-11-03,1164.9659429908795
1999-11-04,1135.4632213225332
1999-11-05,1123.372420385855
1999-11-08,1107.6434414197647
1999-11-09,1095.2778994682083
1999-11-10,1100.1650641398955
1999-11-11,1120.4244010432412
1999-11-12,1129.9766194301683
1999-11-15,1129.4444787404923
1999-11-16,1130.5929522453384
1999-11-17,1127.1600747688497
1999-11-18,1142.8730826323724
1999-11-19,1149.6646254915465
1999-11-22,1179.5711157028713
1999-11-23,1187.4883460062815
1999-11-24,1179.5640194537575
1999-11-25,1168.4345702018384
1999-11-26,1141.1063590746537
1999-11-29,1175.0933358438942
1999-11-30,1184.0470440684483
1999-12-01,1178.2878762531166
1999-12-02,1204.2763476988266
1999-12-03,1218.6253989723357
1999-12-06,1190.7392880424895
1999-12-07,1183.935034438736
1999-12-08,1172.2372540272092
1999-12-09,1172.9935683455028
1999-12-10,1176.9643719928772
1999-12-13,1191.403170749521
1999-12-14,1190.5840296073134
1999-12-15,1188.227843605398
1999-12-16,1156.4727906924745
1999-12-17,1161.7315863937147
1999-12-20,1168.2615400389036
1999-12-21,1177.011221663638
1999-12-22,1182.4085462998958
1999-12-23,1178.5976137511077
1999-12-24,1184.537742658533
1999-12-27,1191.9035377449527
1999-12-28,1197.5703861112454
1999-12-29,1201.3967969036055
1999-12-30,1209.0700113382936
1999-12-31,1209.0700113382936
2000-01-03,1192.2621234867713
2000-01-04,1219.3136201807613
2000-01-05,1237.2643726876606
2000-01-06,1273.7637735408846
2000-01-07,1293.8186670289863
2000-01-10,1322.5670427001642
2000-01-11,1309.4657675488663
2000-01-12,1333.4088225356
2000-01-13,1344.2476677523982
2000-01-14,1356.1996191684955
2000-01-17,1426.2989422130413
2000-01-18,1434.9619957793711
2000-01-19,1441.457265693239
2000-01-20,1408.9978504447993
2000-01-21,1425.7398356839685
2000-01-24,1469.8273576472618
2000-01-25,1478.8434456653617
2000-01-26,1513.7533866789156
2000-01-27,1566.8163688372354
2000-01-28,1599.7671958659164
2000-01-31,1596.9940388844384
2000-02-01,1643.8947630105004
2000-02-02,1639.7607167518208
2000-02-03,1619.5825256390447
2000-02-04,1627.358173744755
2000-02-07,1630.9967419514787
2000-02-08,1621.3921441812593
2000-02-09,1658.5135370945768
2000-02-10,1721.1483126009493
2000-02-11,1744.2871747100576
2000-02-14,1751.125464755263
2000-02-15,1710.8662239696414
2000-02-16,1773.701218091
2000-02-17,1821.649211125947
2000-02-18,1813.3020583502862
2000-02-21,1877.698325619519
2000-02-22,1757.5165780994262
2000-02-23,1708.5020267168065
2000-02-24,1673.9761718823288
2000-02-25,1637.8521374035545
2000-02-28,1658.4642629380292
2000-02-29,1633.5875921270829
2000-03-01,1692.5751512389743
2000-03-02,1688.9948974905813
2000-03-03,1712.484111332428
2000-03-06,1674.9034024748255
2000-03-07,1671.4185647048857
2000-03-08,1679.2195839981102
2000-03-09,1685.901057441845
2000-03-10,1656.9619047085425
2000-03-13,1553.5626512854137
2000-03-14,1518.0504915593458
2000-03-15,1465.7240254405017
2000-03-16,1432.3654056156745
2000-03-17,1454.7155269515265
2000-03-20,1429.615649930958
2000-03-21,1513.7490133550625
2000-03-22,1559.9491198172777
2000-03-23,1624.9428813225584
2000-03-24,1611.0916824960325
2000-03-27,1635.4675130484686
2000-03-28,1670.083213639956
2000-03-29,1706.2028782782902
2000-03-30,1700.972135215793
2000-03-31,1695.4733340419975
2000-04-03,1692.1488298680833
2000-04-04,1695.9976031263295
2000-04-05,1716.1756810933878
2000-04-06,1742.267019403889
2000-04-07,1735.7525550478954
2000-04-10,1779.5754742154672
2000-04-11,1782.7819149040452
2000-04-12,1788.2214300700193
2000-04-13,1752.1680648040601
2000-04-14,1722.4882988997836
2000-04-17,1631.5822361784012
2000-04-18,1691.2316368794673
2000-04-19,1686.0071534979345
2000-04-20,1668.5501487590204
2000-04-21,1674.8299630835522
2000-04-24,1620.8411053595291
2000-04-25,1622.5609262862783
2000-04-26,1549.3747626196964
2000-04-27,1533.4146670413836
2000-04-28,1578.9695851493682
2000-05-01,1572.3926124286616
2000-05-02,1521.4385925510667
2000-05-03,1490.171684973655
2000-05-04,1505.1967515118913
2000-05-05,1555.80687965633
2000-05-08,1555.2175184879218
2000-05-09,1551.9054974913843
2000-05-10,1529.2881101990915
2000-05-11,1515.5427906835425
2000-05-12,1552.82904835343
2000-05-15,1527.9550821345338
2000-05-16,1557.6307458749734
2000-05-17,1630.3924439164214
2000-05-18,1609.654489064906
2000-05-19,1624.7130765711925
2000-05-22,1568.1554305664426
2000-05-23,1540.4999954855205
2000-05-24,1506.8889881411758
2000-05-25,1498.9291494081288
2000-05-26,1482.85173612876
2000-05-29,1490.7246472455265
2000-05-30,1501.1562935956385
2000-05-31,1525.5287680645213
2000-06-01,1504.5466427029357
2000-06-02,1481.2639041005082
2000-06-05,1490.004754971681
2000-06-06,1467.6290448125483
2000-06-07,1468.6603012177952
2000-06-08,1478.5511871698614
2000-06-09,1466.9964341399407
2000-06-12,1435.5742308334034
2000-06-13,1404.783524576257
2000-06-14,1407.6984143891286
2000-06-15,1412.9405047153198
2000-06-16,1405.2869417010268
2000-06-19,1395.7714645833025
2000-06-20,1401.5974862674125
2000-06-21,1396.0367698970958
2000-06-22,1419.1409949624206
2000-06-23,1428.1920035336564
2000-06-26,1411.9389355408957
2000-06-27,1384.6059262499305
2000-06-28,1348.0762276225414
2000-06-29,1303.3942223346387
2000-06-30,1316.1090281291974
2000-07-03,1347.9175550012158
2000-07-04,1308.274739344046
2000-07-05,1329.4260368836863
2000-07-06,1317.0547977957806
2000-07-07,1308.9767870633323
2000-07-10,1287.44499315581
2000-07-11,1266.3904940674038
2000-07-12,1230.3842406513306
2000-07-13,1259.8970223419558
2000-07-14,1307.3346454673958
2000-07-17,1351.409424836744
2000-07-18,1312.4587836333317
2000-07-19,1317.8820804705624
2000-07-20,1307.9775943761733
2000-07-21,1301.2347238292152
2000-07-24,1279.0781324270247
2000-07-25,1227.938421322161
2000-07-26,1220.877741563978
2000-07-27,1206.785213548878
2000-07-28,1261.9689588383158
2000-07-31,1302.5688659762607
2000-08-01,1276.6352134117903
2000-08-02,1301.7206971774635
2000-08-03,1300.5973088830137
2000-08-04,1302.3560538955865
2000-08-07,1274.767776684868
2000-08-08,1284.451618231442
2000-08-09,1313.4110620884776
2000-08-10,1281.8920381351852
2000-08-11,1281.6067590942885
2000-08-14,1271.7949893796138
2000-08-15,1249.8654497820414
2000-08-16,1254.603934405164
2000-08-17,1248.409496232203
2000-08-18,1267.696628310051
2000-08-21,1272.8391062475605
2000-08-22,1261.604571743078
2000-08-23,1269.0316634127948
2000-08-24,1235.3163589477358
2000-08-25,1211.8448671197207
2000-08-28,1188.6383952629355
2000-08-29,1166.913026974028
2000-08-30,1117.5960403012064
2000-08-31,1118.5063454972183
2000-09-01,1067.658604478689
2000-09-04,1139.1385983329844
2000-09-05,1144.9080896555026
2000-09-06,1131.5587240658824
2000-09-07,1134.9560024762604
2000-09-08,1154.419932227462
2000-09-11,1149.2872062838808
2000-09-12,1151.126523786109
2000-09-13,1140.4774122550057
2000-09-14,1118.0298928368918
2000-09-15,1094.1259228347988
2000-09-18,1012.3289188997593
2000-09-19,976.150811518517
2000-09-20,1012.1767666407989
2000-09-21,1045.685432960842
2000-09-22,993.6227455980115
2000-09-25,1021.3012259603607
2000-09-26,1000.3506283404453
2000-09-27,1003.2599987064859
2000-09-28,992.2121194629351
2000-09-29,979.2853069828517
2000-10-02,933.5762926215924
2000-10-03,956.885147328832
2000-10-04,937.8337918164116
2000-10-05,950.0072264990706
2000-10-06,998.5628020160951
2000-10-09,988.8785853162966
2000-10-10,989.7897841970305
2000-10-11,959.788906780519
2000-10-12,938.9211801133713
2000-10-13,938.5483738950323
2000-10-16,928.1961124195303
2000-10-17,935.0923780947626
2000-10-18,902.0068253571629
2000-10-19,858.9363128261843
2000-10-20,920.539368529004
2000-10-23,923.4046677690964
2000-10-24,944.3257292481934
2000-10-25,952.4240600387707
2000-10-26,941.5464736292912
2000-10-27,903.0547481176405
2000-10-30,874.2121466939484
2000-10-31,852.669909665957
2000-11-01,825.0034963707071
2000-11-02,836.9043893069331
2000-11-03,848.9260795903211
2000-11-06,822.4220225760835
2000-11-07,823.5971856198626
2000-11-08,862.9884066197666
2000-11-09,859.1771770756673
2000-11-10,868.2950187194274
2000-11-13,832.2754060617049
2000-11-14,830.9028086416205
2000-11-15,825.6667381069203
2000-11-16,794.5257372265232
2000-11-17,768.043780970174
2000-11-20,701.1486987912394
2000-11-21,716.7468027191586
2000-11-22,719.3347882196363
2000-11-23,715.0483705163439
2000-11-24,748.7892866996705
2000-11-27,757.7413456033373
2000-11-28,749.9118781414692
2000-11-29,745.6216721520943
2000-11-30,727.7886163450809
2000-12-01,725.1634851988463
2000-12-04,713.5976383668132
2000-12-05,717.9507814840479
2000-12-06,716.6612185523526
2000-12-07,706.1345835731775
2000-12-08,715.2322584951004
2000-12-11,740.4667050772186
2000-12-12,759.1182813039917
2000-12-13,773.5061242631673
2000-12-14,764.1950179780144
2000-12-15,742.5258395881566
2000-12-18,715.3609685012597
2000-12-19,721.5285303206565
2000-12-20,695.7150861835682
2000-12-21,677.3191179239368
2000-12-22,676.2457510315721
2000-12-25,676.2457510315721
2000-12-26,664.2190146537552
2000-12-27,652.0559631009008
2000-12-28,670.1706364682555
2000-12-29,660.1113572322248
2001-01-01,662.5245568776048
2001-01-02,691.142575557523
2001-01-03,697.12232128372
2001-01-04,733.8412956090762
2001-01-05,736.0618588040097
2001-01-08,747.1363703132681
2001-01-09,778.1205395661468
2001-01-10,794.8977949016011
2001-01-11,782.2200001464829
2001-01-12,764.4425688462197
2001-01-15,769.0116522881841
2001-01-16,806.9296785722717
2001-01-17,825.2550495496065
2001-01-18,834.9748330996173
2001-01-19,844.2871494562903
2001-01-22,844.5798743843222
2001-01-23,840.8147724855195
2001-01-24,855.8845585184956
2001-01-25,859.0552744747323
2001-01-26,857.3780691012796
2001-01-29,856.2293398982774
2001-01-30,859.8918918458417
2001-01-31,869.3338995639772
2001-02-01,857.8191031290172
2001-02-02,905.2470684059298
2001-02-05,919.191207045201
2001-02-06,907.0583387162768
2001-02-07,873.019176199639
2001-02-08,893.7301312504903
2001-02-09,903.837543236967
2001-02-12,901.5382328445332
2001-02-13,925.3782996712589
2001-02-14,919.2154799801586
2001-02-15,968.3515631184484
2001-02-16,956.163784779982
2001-02-19,951.5470877748329
2001-02-20,983.2900487333792
2001-02-21,969.7375687693528
2001-02-22,939.3899467062232
2001-02-23,945.3222399996328
2001-02-26,950.954411416739
2001-02-27,936.6057454106307
2001-02-28,935.6381774918183
2001-03-01,904.7253102160686
2001-03-02,889.378066137103
2001-03-05,909.8133128817061
2001-03-06,915.8159019721695
2001-03-07,923.6963398902714
2001-03-08,918.9205384267706
2001-03-09,922.4532819995602
2001-03-12,909.9080536071614
2001-03-13,912.7660908591587
2001-03-14,929.1842545627077
2001-03-15,942.8084167064507
2001-03-16,963.9003415608811
2001-03-19,931.1627404498454
2001-03-20,928.2018776510413
2001-03-21,933.9097899343242
2001-03-22,968.5167532700835
2001-03-23,974.397055189416
2001-03-26,998.5927383730472
2001-03-27,994.9383321471777
2001-03-28,1000.5663518604116
2001-03-29,1012.467991687977
2001-03-30,1004.1741638762251
2001-04-02,968.5156185269583
2001-04-03,927.2609648155694
2001-04-04,906.1472741094694
2001-04-05,915.3131473127137
2001-04-06,931.1063625807103
2001-04-09,910.9902464400351
2001-04-10,914.4853446124088
2001-04-11,922.0012505107892
2001-04-12,923.4950087325805
2001-04-13,930.1251307591615
2001-04-16,922.7965127748889
2001-04-17,921.754765243
2001-04-18,936.9562761258984
2001-04-19,929.4722984791305
2001-04-20,914.374831780284
2001-04-23,918.4789014736024
2001-04-24,928.1244341884566
2001-04-25,919.5392447392601
2001-04-26,910.0338287966059
2001-04-27,905.9174710294892
2001-04-30,884.3797342026218
2001-05-01,880.3445240939258
2001-05-02,846.7926010924701
2001-05-03,864.7028621454909
2001-05-04,835.2960268104844
2001-05-07,822.6361019478177
2001-05-08,805.5991312509123
2001-05-09,815.0329223987296
2001-05-10,797.0972414599647
2001-05-11,825.3323051211918
2001-05-14,824.0132779957265
2001-05-15,821.4212095440446
2001-05-16,811.25795103521
2001-05-17,821.196481302711
2001-05-18,810.6537994344526
2001-05-21,766.8099462632496
2001-05-22,762.9571623014057
2001-05-23,800.5094333305343
2001-05-24,807.6009602748827
2001-05-25,803.2592979648255
2001-05-28,778.9655880408287
2001-05-29,772.6222258123942
2001-05-30,770.3482681523922
2001-05-31,784.5535984989622
2001-06-01,777.3719974779336
2001-06-04,763.4053518096385
2001-06-05,780.9330249841278
2001-06-06,803.5733087494147
2001-06-07,789.2966457348537
2001-06-08,798.8124863919682
2001-06-11,807.5302568152279
2001-06-12,803.6200097730527
2001-06-13,793.4788886199867
2001-06-14,774.6696729553979
2001-06-15,773.3383810291646
2001-06-18,765.4983018077278
2001-06-19,768.2512420865497
2001-06-20,771.5317625527326
2001-06-21,764.857873921566
2001-06-22,762.1725784404706
2001-06-25,756.5056383579039
2001-06-26,737.5412419012367
2001-06-27,736.2188073760309
2001-06-28,741.5649078827428
2001-06-29,756.1740324131546
2001-07-02,747.543141395242
2001-07-03,736.8452826193101
2001-07-04,717.9028290488274
2001-07-05,712.4069628177695
2001-07-06,716.5758224025254
2001-07-09,711.1725808387893
2001-07-10,694.3476825024801
2001-07-11,669.7115489004663
2001-07-12,689.8631520395653
2001-07-13,671.3179984705077
2001-07-16,647.472414397178
2001-07-17,649.0201373190429
2001-07-18,613.8844379193334
2001-07-19,606.9442701407969
2001-07-20,614.9124219066044
2001-07-23,613.9006475903894
2001-07-24,591.219521716397
2001-07-25,594.3448522706893
2001-07-26,622.0684702436613
2001-07-27,628.3992117751974
2001-07-30,627.6522421600242
2001-07-31,621.0838888627571
2001-08-01,612.0802586082444
2001-08-02,623.5818109741538
2001-08-03,633.6195761820793
2001-08-06,633.5902775186788
2001-08-07,627.6552873964549
2001-08-08,643.148169802338
2001-08-09,628.5336391935849
2001-08-10,625.047518623245
2001-08-13,637.579096430515
2001-08-14,641.4282945326279
2001-08-15,644.4169217964741
2001-08-16,668.585846372655
2001-08-17,661.2898968290308
2001-08-20,649.025847963883
2001-08-21,650.6621488659365
2001-08-22,644.7088974955732
2001-08-23,648.3682838377189
2001-08-24,633.7373734007332
2001-08-27,638.1462199293538
2001-08-28,642.0381554719243
2001-08-29,665.7746796127103
2001-08-30,672.3152450527201
2001-08-31,668.4873834670582
2001-09-03,661.9683136291551
2001-09-04,667.3705130474557
2001-09-05,664.2585701245372
2001-09-06,647.6100953008373
2001-09-07,628.7726594892614
2001-09-10,627.2794520708966
2001-09-11,607.5348161909903
2001-09-12,612.4537945185671
2001-09-13,578.3416070521047
2001-09-14,554.1550797715194
2001-09-17,553.3825002010598
2001-09-18,552.001670528738
2001-09-19,553.2476465843765
2001-09-20,553.0201152095385
2001-09-21,548.2121482942647
2001-09-24,548.4212313131346
2001-09-25,542.3285170696737
2001-09-26,557.8149073094024
2001-09-27,552.974817467832
2001-09-28,568.7491420260156
2001-10-01,564.9887294631542
2001-10-02,545.1287560171587
2001-10-03,537.4266170060014
2001-10-04,547.9705656987047
2001-10-05,548.1438881932022
2001-10-08,537.3436140042019
2001-10-09,543.6482367247843
2001-10-10,547.7344718941098
2001-10-11,571.1136326321005
2001-10-12,561.1634417408235
2001-10-15,550.8955797797896
2001-10-16,556.2804690460666
2001-10-17,557.9429586413962
2001-10-18,564.0266388849969
2001-10-19,572.2444217354723
2001-10-22,583.7962347208364
2001-10-23,583.0281635432201
2001-10-24,582.9589677665194
2001-10-25,580.5502635053016
2001-10-26,586.4012301882779
2001-10-29,575.0982924299532
2001-10-30,560.0606651250413
2001-10-31,562.8449568903856
2001-11-01,561.062289182797
2001-11-02,568.8371741190563
2001-11-05,577.5616730568769
2001-11-06,579.9851368231763
2001-11-07,583.2122319726839
2001-11-08,584.8564886275761
2001-11-09,582.1862278395737
2001-11-12,593.5465036111186
2001-11-13,596.6813286083783
2001-11-14,602.6152358637319
2001-11-15,607.4896208386024
2001-11-16,609.3632024397579
2001-11-19,623.8607781035732
2001-11-20,624.0147402586329
2001-11-21,630.2827491885438
2001-11-22,624.1007639344792
2001-11-23,627.201204576026
2001-11-26,634.0439278731027
2001-11-27,623.315548191167
2001-11-28,607.950072572329
2001-11-29,607.0577996300912
2001-11-30,601.0586011637704
2001-12-03,624.4030631588473
2001-12-04,632.5010912809829
2001-12-05,644.6677402939573
2001-12-06,675.5032414489383
2001-12-07,695.2198126092441
2001-12-10,725.9152713780238
2001-12-11,711.4809089560871
2001-12-12,739.1579990211987
2001-12-13,724.8954923842539
2001-12-14,728.2877481226006
2001-12-17,750.9285701281964
2001-12-18,719.8128374061201
2001-12-19,690.1410381725565
2001-12-20,695.1165019507699
2001-12-21,682.4375691943078
2001-12-24,699.4720582921473
2001-12-25,723.6916003190412
2001-12-26,723.1588986702966
2001-12-27,703.6932736202865
2001-12-28,711.573093902772
2001-12-31,725.9208990581877
2002-01-01,725.9208990581877
2002-01-02,728.2299064905233
2002-01-03,727.5179158016693
2002-01-04,737.1696052001497
2002-01-07,763.296846150254
2002-01-08,758.3403726729684
2002-01-09,768.4783721220609
2002-01-10,774.2275266586579
2002-01-11,768.5845608649314
2002-01-14,746.3066620913776
2002-01-15,739.8343845729189
2002-01-16,739.152287324412
2002-01-17,741.0732709989892
2002-01-18,743.1160836399835
2002-01-21,766.8753855506206
2002-01-22,762.0406510320516
2002-01-23,758.926933836219
2002-01-24,765.6119824207435
2002-01-25,797.5850621093614
2002-01-28,822.1888016264492
2002-01-29,799.908934738866
2002-01-30,805.0915132054165
2002-01-31,817.9438319394362
2002-02-01,821.433766488273
2002-02-04,805.8141410461865
2002-02-05,798.4052502370622
2002-02-06,806.7993542923689
2002-02-07,804.8838921413547
2002-02-08,801.2247448988005
2002-02-11,795.8867351580458
2002-02-12,798.3870530704102
2002-02-13,802.0017345531636
2002-02-14,804.0754002653498
2002-02-15,799.0541267823598
2002-02-18,807.3109144010276
2002-02-19,801.9271786392445
2002-02-20,787.8672960830775
2002-02-21,784.0936296022601
2002-02-22,765.6770378156389
2002-02-25,762.0896346866559
2002-02-26,756.2190736231915
2002-02-27,782.9201280368809
2002-02-28,782.2044714411342
2002-03-01,787.6556393190757
2002-03-04,810.3028015644325
2002-03-05,810.4828390822809
2002-03-06,824.5073984908461
2002-03-07,834.0484893229028
2002-03-08,849.1275193193278
2002-03-11,870.1445650976231
2002-03-12,863.7579214824952
2002-03-13,878.9223788034359
2002-03-14,864.2483726229964
2002-03-15,853.2835407024342
2002-03-18,859.9017112048535
2002-03-19,855.1728116103184
2002-03-20,863.2454743873326
2002-03-21,878.336708826494
2002-03-22,900.3487759467472
2002-03-25,929.1982121254018
2002-03-26,948.081604966137
2002-03-27,954.8129718275868
2002-03-28,943.1088209860669
2002-03-29,929.5734162531272
2002-04-01,937.670955597513
2002-04-02,949.722560992253
2002-04-03,978.2179926312234
2002-04-04,971.7838557074032
2002-04-05,975.6262519130112
2002-04-08,995.8972170105739
2002-04-09,951.501997161959
2002-04-10,940.2423574688944
2002-04-11,935.6423495977972
2002-04-12,947.0222131208684
2002-04-15,958.1851151845962
2002-04-16,971.4769188735434
2002-04-17,977.3968613383328
2002-04-18,978.515566049484
2002-04-19,1001.9285291084218
2002-04-22,1023.3347568974951
2002-04-23,1014.7696070593512
2002-04-24,1033.2603365597345
2002-04-25,1027.9486770415208
2002-04-26,1002.8356811172058
2002-04-29,992.4195872935794
2002-04-30,953.6858503626966
2002-05-01,948.3186049015954
2002-05-02,914.0213055917397
2002-05-03,920.8042854946867
2002-05-06,883.0377002010636
2002-05-07,880.7880429859962
2002-05-08,904.4749389331377
2002-05-09,906.3432456399303
2002-05-10,903.0697285941873
2002-05-13,894.2137141155356
2002-05-14,891.207348871598
2002-05-15,904.8227437774718
2002-05-16,890.3427517115447
2002-05-17,876.2902989248557
2002-05-20,834.8961487453677
2002-05-21,798.4528959414762
2002-05-22,801.7598514403112
2002-05-23,823.6073290835652
2002-05-24,851.7717702187177
2002-05-27,863.5031879627296
2002-05-28,854.9716231931928
2002-05-29,845.1030117728553
2002-05-30,870.1712932267161
2002-05-31,868.0365396188424
2002-06-03,838.8779340934999
2002-06-04,833.9172517739208
2002-06-05,855.174786550793
2002-06-06,850.918145689112
2002-06-07,832.9592963808886
2002-06-10,850.5496603513644
2002-06-11,843.2676701756957
2002-06-12,847.4289388543519
2002-06-13,873.8079301207188
2002-06-14,874.131257261699
2002-06-17,882.8171438439522
2002-06-18,872.4523817995693
2002-06-19,835.4162810014059
2002-06-20,848.0582303892044
2002-06-21,847.4426668595655
2002-06-24,833.8061883523665
2002-06-25,810.7353338040416
