Date,GREECE SMALL VALUE
1999-07-07,865.1617108768932
1999-07-08,866.1173328377655
1999-07-09,863.5730513761441
1999-07-12,875.4743769340276
1999-07-13,870.1529885772321
1999-07-14,864.2251500730133
1999-07-15,859.4273445904189
1999-07-16,867.4557348800499
1999-07-19,890.020123431498
1999-07-20,890.6219622080338
1999-07-21,893.6259007456633
1999-07-22,909.0579320583408
1999-07-23,919.401522800554
1999-07-26,935.0860667925064
1999-07-27,924.6761359352901
1999-07-28,931.9474209356674
1999-07-29,937.1836051963189
1999-07-30,944.0060927853237
1999-08-02,957.7289705985498
1999-08-03,976.6759904329805
1999-08-04,1005.5991124660019
1999-08-05,1025.9258584355357
1999-08-06,1055.1533451175192
1999-08-09,1103.9430157765823
1999-08-10,1111.1309284038357
1999-08-11,1098.2958910338896
1999-08-12,1096.635497167696
1999-08-13,1114.9697460175655
1999-08-16,1121.8615730447568
1999-08-17,1142.8671224549203
1999-08-18,1187.8680681007274
1999-08-19,1193.6712807827337
1999-08-20,1252.6859049101067
1999-08-23,1300.0056021132125
1999-08-24,1286.7386458547408
1999-08-25,1288.3157560016818
1999-08-26,1289.8193025049247
1999-08-27,1344.7518223619816
1999-08-30,1399.7772801852589
1999-08-31,1432.9110444705577
1999-09-01,1463.8400747621854
1999-09-02,1476.6106770629476
1999-09-03,1501.1316293903724
1999-09-06,1589.0259905437686
1999-09-07,1622.386287560393
1999-09-08,1621.3014007476077
1999-09-09,1624.2713823485221
1999-09-10,1658.219392207158
1999-09-13,1753.7011462179862
1999-09-14,1807.8451042198506
1999-09-15,1891.4366850080987
1999-09-16,1970.6309956292823
1999-09-17,1991.959294103092
1999-09-20,1920.2815444570783
1999-09-21,1812.8691386154658
1999-09-22,1815.5310633662398
1999-09-23,1714.8303841679551
1999-09-24,1593.9622508995456
1999-09-27,1469.6536299096972
1999-09-28,1511.2591393470946
1999-09-29,1536.9847036146293
1999-09-30,1599.3449214004736
1999-10-01,1580.2279708100205
1999-10-04,1604.7908357481042
1999-10-05,1678.4260765334955
1999-10-06,1724.5352329807056
1999-10-07,1745.6325050401222
1999-10-08,1748.471171137081
1999-10-11,1811.1734325536795
1999-10-12,1887.1479602207924
1999-10-13,1861.2599233571318
1999-10-14,1762.442459125881
1999-10-15,1727.2820643256025
1999-10-18,1608.6117107291893
1999-10-19,1621.725702836742
1999-10-20,1742.4850258172178
1999-10-21,1766.5624440369158
1999-10-22,1724.36802152429
1999-10-25,1706.8341161999253
1999-10-26,1660.5195287617157
1999-10-27,1582.750571226406
1999-10-28,1583.3437030809916
1999-10-29,1591.8995687161503
1999-11-01,1638.8776633724663
1999-11-02,1607.6595740511923
1999-11-03,1578.4729657802775
1999-11-04,1580.9100751784067
1999-11-05,1604.5428302778662
1999-11-08,1668.6614064011121
1999-11-09,1691.6223327084278
1999-11-10,1689.210439706127
1999-11-11,1663.9937707280158
1999-11-12,1676.7908599223979
1999-11-15,1678.6349662026485
1999-11-16,1674.100797411612
1999-11-17,1687.9292931151654
1999-11-18,1673.9771480445027
1999-11-19,1698.5631206779176
1999-11-22,1701.8890795985048
1999-11-23,1664.3865383411312
1999-11-24,1594.358505102826
1999-11-25,1595.0270210593371
1999-11-26,1616.7428667998665
1999-11-29,1629.40030052987
1999-11-30,1619.0870753238473
1999-12-01,1623.1569705078487
1999-12-02,1610.2401021154235
1999-12-03,1597.2488504791286
1999-12-06,1585.95633929874
1999-12-07,1514.7706623513814
1999-12-08,1474.4048727459053
1999-12-09,1433.1910692796666
1999-12-10,1450.1639107815713
1999-12-13,1525.6955495597763
1999-12-14,1503.891493536343
1999-12-15,1428.224255874237
1999-12-16,1337.1502830633692
1999-12-17,1352.1223646687763
1999-12-20,1286.638138674999
1999-12-21,1222.544635228635
1999-12-22,1190.8228048702817
1999-12-23,1113.8482985320693
1999-12-24,1065.7420073557598
1999-12-27,1143.3326974259207
1999-12-28,1231.2260266546884
1999-12-29,1311.3206619907332
1999-12-30,1393.878808045515
1999-12-31,1393.878808045515
2000-01-03,1490.7843282792267
2000-01-04,1441.1481944489622
2000-01-05,1374.0494525666802
2000-01-06,1374.2597446467862
2000-01-07,1421.16805453216
2000-01-10,1398.0164316540893
2000-01-11,1320.4006469497606
2000-01-12,1307.617018986129
2000-01-13,1309.6142818250253
2000-01-14,1338.1237322515387
2000-01-17,1375.0018137587995
2000-01-18,1329.5559615538798
2000-01-19,1278.8679725843322
2000-01-20,1282.3708814597214
2000-01-21,1289.5950541511506
2000-01-24,1271.54421206764
2000-01-25,1241.4594282661378
2000-01-26,1210.2244548622305
2000-01-27,1216.8421067557356
2000-01-28,1262.2630989606748
2000-01-31,1256.8783996847892
2000-02-01,1287.0189426786706
2000-02-02,1307.1652841764705
2000-02-03,1337.7178518138276
2000-02-04,1367.426353576086
2000-02-07,1392.380437934337
2000-02-08,1384.609567043088
2000-02-09,1348.0082666218725
2000-02-10,1309.1324661099368
2000-02-11,1304.7972480618
2000-02-14,1281.4333846993663
2000-02-15,1255.463229963859
2000-02-16,1217.3842051595811
2000-02-17,1195.46251181757
2000-02-18,1213.6284879284603
2000-02-21,1182.7167105991566
2000-02-22,1135.6388806314408
2000-02-23,1117.0013902259077
2000-02-24,1149.51731718896
2000-02-25,1139.069598267416
2000-02-28,1071.5758589643028
2000-02-29,1050.044465400534
2000-03-01,1061.0057095497443
2000-03-02,1102.5584797454733
2000-03-03,1099.8268229141324
2000-03-06,1092.8345830288913
2000-03-07,1024.3213727361829
2000-03-08,975.2979750375174
2000-03-09,970.8191771319473
2000-03-10,957.8744478239062
2000-03-13,958.2956120190626
2000-03-14,893.5530912587947
2000-03-15,865.8177610706688
2000-03-16,936.7326377635316
2000-03-17,976.845553617809
2000-03-20,995.4394611974826
2000-03-21,959.5345338820068
2000-03-22,938.9029989780272
2000-03-23,904.2444631178497
2000-03-24,902.9838223549303
2000-03-27,875.9573185797133
2000-03-28,847.9803777771563
2000-03-29,903.0635748684726
2000-03-30,901.7900491383806
2000-03-31,894.496588614478
2000-04-03,884.9524197734906
2000-04-04,883.2645269269124
2000-04-05,884.8820707117452
2000-04-06,884.1709820029695
2000-04-07,924.6516435864813
2000-04-10,909.9203848802185
2000-04-11,897.2316911949403
2000-04-12,902.0598763756492
2000-04-13,870.9384372365173
2000-04-14,810.8768652135375
2000-04-17,733.9722405589276
2000-04-18,708.0643088424695
2000-04-19,758.4287216347633
2000-04-20,763.9924270216601
2000-04-21,790.4782034717812
2000-04-24,777.6217346959899
2000-04-25,736.6100962578547
2000-04-26,719.0931177915556
2000-04-27,740.1778555086626
2000-04-28,739.7802127916252
2000-05-01,740.1364719984853
2000-05-02,762.6419786760051
2000-05-03,760.2877956509705
2000-05-04,758.4735054160869
2000-05-05,791.5527637760772
2000-05-08,814.2957620281128
2000-05-09,811.0880184998832
2000-05-10,828.0993884610358
2000-05-11,844.8218621811266
2000-05-12,879.5270635872993
2000-05-15,898.5509859060362
2000-05-16,888.7857325438981
2000-05-17,904.7298529161744
2000-05-18,939.1541153666411
2000-05-19,970.8007878084345
2000-05-22,938.904781842747
2000-05-23,918.8768660272386
2000-05-24,855.1618109699077
2000-05-25,876.20499907837
2000-05-26,876.5229097100406
2000-05-29,867.7184297781687
2000-05-30,868.3557889044398
2000-05-31,885.9161272866755
2000-06-01,881.6766769764748
2000-06-02,879.0286021172685
2000-06-05,871.72810786444
2000-06-06,855.4568048463138
2000-06-07,820.4754061724623
2000-06-08,842.9375004827581
2000-06-09,844.7759903832222
2000-06-12,828.5823014342352
2000-06-13,812.3069637944644
2000-06-14,830.6955255475152
2000-06-15,838.8138429460781
2000-06-16,824.9180538778646
2000-06-19,824.7314141309697
2000-06-20,804.6901662941088
2000-06-21,784.7835712646544
2000-06-22,773.9143871244054
2000-06-23,768.8337191416066
2000-06-26,727.8859736986833
2000-06-27,779.7707595587335
2000-06-28,755.9530892925188
2000-06-29,743.2436888542934
2000-06-30,742.960384866109
2000-07-03,731.6809323481074
2000-07-04,721.7489881148791
2000-07-05,749.5564008980741
2000-07-06,732.1783382058604
2000-07-07,720.1814705924085
2000-07-10,725.4258136069423
2000-07-11,735.644005167733
2000-07-12,725.1313452050972
2000-07-13,718.7409746372413
2000-07-14,738.0535998183772
2000-07-17,761.5626709756314
2000-07-18,761.2563950219316
2000-07-19,740.0660081187411
2000-07-20,740.3161550451632
2000-07-21,741.3794806587538
2000-07-24,734.4797036019538
2000-07-25,719.527052292254
2000-07-26,711.6099071873341
2000-07-27,716.9175522523151
2000-07-28,728.2571858326214
2000-07-31,723.7289131872599
2000-08-01,723.9345828579901
2000-08-02,727.5426781855632
2000-08-03,718.88561284998
2000-08-04,708.2494282998638
2000-08-07,674.4155984925715
2000-08-08,675.9825847780791
2000-08-09,647.6929207644517
2000-08-10,618.8843387007047
2000-08-11,648.5298629738509
2000-08-14,673.1275066925405
2000-08-15,673.2885333831829
2000-08-16,642.3205137356084
2000-08-17,643.1008810748431
2000-08-18,652.3122537323828
2000-08-21,640.1856911119036
2000-08-22,640.775320073293
2000-08-23,640.6031262539911
2000-08-24,628.1402719591672
2000-08-25,615.7802244586991
2000-08-28,598.5260237629533
2000-08-29,592.642327523841
2000-08-30,579.6128359537087
2000-08-31,612.1050366098514
2000-09-01,612.5534015638231
2000-09-04,607.1708338201468
2000-09-05,639.3056906652687
2000-09-06,673.4189578336932
2000-09-07,693.9596708607239
2000-09-08,732.2770928845725
2000-09-11,720.3996712875439
2000-09-12,678.3722953164001
2000-09-13,672.8160132090533
2000-09-14,708.0794582754778
2000-09-15,704.0185405717701
2000-09-18,688.3585593771345
2000-09-19,682.3579074435713
2000-09-20,669.5213457867536
2000-09-21,665.8717921351973
2000-09-22,665.8355317179103
2000-09-25,669.2762046526092
2000-09-26,662.0680153869336
2000-09-27,656.6141525422549
2000-09-28,653.5293026226922
2000-09-29,655.608098608381
2000-10-02,649.4520799146502
2000-10-03,630.6557502975712
2000-10-04,619.0889350949233
2000-10-05,612.32559663961
2000-10-06,622.077253861305
2000-10-09,604.9046525255753
2000-10-10,595.4526495136221
2000-10-11,584.7690292907863
2000-10-12,573.9299071476067
2000-10-13,555.8982934814195
2000-10-16,575.9515845127402
2000-10-17,559.539638433503
2000-10-18,542.4886750649229
2000-10-19,547.4276329077004
2000-10-20,552.0519215844408
2000-10-23,535.9944229735898
2000-10-24,535.4164918433936
2000-10-25,526.4336954443786
2000-10-26,513.1791457714164
2000-10-27,512.5738841068992
2000-10-30,514.1912626384681
2000-10-31,530.9974477980414
2000-11-01,552.3590547613836
2000-11-02,534.1993535667481
2000-11-03,535.5853502516399
2000-11-06,529.7465233227442
2000-11-07,524.2574333336328
2000-11-08,524.8466939455902
2000-11-09,524.6680855128382
2000-11-10,517.9933195794339
2000-11-13,502.81853194081316
2000-11-14,502.187921972446
2000-11-15,495.45907321739304
2000-11-16,496.5496375780962
2000-11-17,493.26300522432297
2000-11-20,478.25618659143066
2000-11-21,492.09258315945937
2000-11-22,479.6053610726006
2000-11-23,470.7523398552331
2000-11-24,483.30525652726425
2000-11-27,479.8984586160274
2000-11-28,460.0486375080933
2000-11-29,459.7489905939638
2000-11-30,463.28598734575036
2000-12-01,497.5234272974136
2000-12-04,528.2288316078105
2000-12-05,514.7568603463938
2000-12-06,534.842137714657
2000-12-07,533.6864908931923
2000-12-08,538.4347613021675
2000-12-11,533.1990385007329
2000-12-12,518.7473752752265
2000-12-13,503.12849798768644
2000-12-14,516.786865454649
2000-12-15,514.3527124285305
2000-12-18,503.2871036189886
2000-12-19,491.09176977749416
2000-12-20,493.4801140311686
2000-12-21,487.6269270926144
2000-12-22,486.3078802648541
2000-12-25,486.3078802648541
2000-12-26,486.2741283101721
2000-12-27,484.9327533416147
2000-12-28,481.7177050868798
2000-12-29,483.31617361007017
2001-01-01,483.316203882045
2001-01-02,483.3068731591612
2001-01-03,480.08610742343484
2001-01-04,473.3417824659658
2001-01-05,462.14636747909134
2001-01-08,440.33612277795794
2001-01-09,429.539347460096
2001-01-10,433.3246958341156
2001-01-11,457.38996790070297
2001-01-12,445.3363304622285
2001-01-15,421.63757929664587
2001-01-16,416.92690075338254
2001-01-17,426.91365659057175
2001-01-18,421.9077247820444
2001-01-19,412.7559769586542
2001-01-22,401.1818377259169
2001-01-23,405.3895400330183
2001-01-24,405.010162950725
2001-01-25,415.18441565853567
2001-01-26,415.7236042673494
2001-01-29,412.40822122385964
2001-01-30,426.72622703440993
2001-01-31,438.80763054451853
2001-02-01,435.56185229361614
2001-02-02,422.90326691213124
2001-02-05,411.25394986383714
2001-02-06,423.12405060735074
2001-02-07,418.2182852129255
2001-02-08,426.18119535663175
2001-02-09,429.8836730845359
2001-02-12,440.6675404130605
2001-02-13,439.2274254880348
2001-02-14,449.22018541387456
2001-02-15,453.56204137007256
2001-02-16,466.7002634651417
2001-02-19,476.49140540819167
2001-02-20,470.71859493715385
2001-02-21,452.59770579654685
2001-02-22,453.741201877084
2001-02-23,454.78384766267527
2001-02-26,454.7838476626752
2001-02-27,461.3035467714702
2001-02-28,452.5028822179908
2001-03-01,447.27341064751914
2001-03-02,459.0805263313907
2001-03-05,465.0564888042243
2001-03-06,466.90680206859287
2001-03-07,465.21999470339335
2001-03-08,484.6699583027073
2001-03-09,489.0559045773365
2001-03-12,494.6415209698894
2001-03-13,491.0810721118842
2001-03-14,451.0787061801608
2001-03-15,463.93099729536056
2001-03-16,465.3565662056477
2001-03-19,454.3239768495546
2001-03-20,464.11742038170365
2001-03-21,462.2723593177071
2001-03-22,457.9337591128047
2001-03-23,463.107271990055
2001-03-26,462.3145455138306
2001-03-27,458.3699411332405
2001-03-28,460.99202508557335
2001-03-29,456.4699533315893
2001-03-30,460.22127388517254
2001-04-02,458.2311214785867
2001-04-03,444.80064446392373
2001-04-04,446.52675352932357
2001-04-05,462.3536150508939
2001-04-06,458.58852237213
2001-04-09,453.85643144184274
2001-04-10,458.5595174091477
2001-04-11,456.53067669942163
2001-04-12,461.39546734108035
2001-04-13,461.39546734108035
2001-04-16,461.39546734108035
2001-04-17,457.7773312042628
2001-04-18,468.1448509201152
2001-04-19,466.7751720686121
2001-04-20,468.93392932177943
2001-04-23,472.52041824613843
2001-04-24,467.408565184652
2001-04-25,469.20459073440645
2001-04-26,467.37051653987436
2001-04-27,464.89746908231353
2001-04-30,463.1551052197545
2001-05-01,463.195265388108
2001-05-02,460.91473517144044
2001-05-03,457.16455808916857
2001-05-04,450.9752704616193
2001-05-07,439.86230866827447
2001-05-08,439.87190552079204
2001-05-09,438.28974193898694
2001-05-10,438.5254118919527
2001-05-11,440.96835155573746
2001-05-14,435.1012204641555
2001-05-15,434.57618761693357
2001-05-16,436.6150862614211
2001-05-17,437.18346384080195
2001-05-18,443.45899075516417
2001-05-21,441.26495245235907
2001-05-22,436.0571060961859
2001-05-23,431.26344637630405
2001-05-24,435.84411668832206
2001-05-25,435.54697026341785
2001-05-28,429.49833035933943
2001-05-29,422.64259849704797
2001-05-30,419.0369555777846
2001-05-31,417.4304374283528
2001-06-01,412.41072379877255
2001-06-04,412.41072379877255
2001-06-05,399.1700864200642
2001-06-06,397.9128873668156
2001-06-07,403.36967279284477
2001-06-08,398.5541160614191
2001-06-11,388.0688770610182
2001-06-12,386.57906703280037
2001-06-13,394.61566842691104
2001-06-14,388.79707835596497
2001-06-15,393.73703196623364
2001-06-18,394.4449932102316
2001-06-19,392.80156676045095
2001-06-20,388.092696821831
2001-06-21,386.1327507285656
2001-06-22,383.9079291035117
2001-06-25,369.99683532975996
2001-06-26,363.1599145281136
2001-06-27,371.2851197248612
2001-06-28,369.1204663011167
2001-06-29,372.57388302695347
2001-07-02,370.02004768015024
2001-07-03,364.9163631566045
2001-07-04,360.12089992414514
2001-07-05,361.1349646629098
2001-07-06,360.50945323829893
2001-07-09,347.4279066232843
2001-07-10,343.23560649183014
2001-07-11,337.0020691276166
2001-07-12,345.441347901357
2001-07-13,331.9905108395007
2001-07-16,315.24110971496805
2001-07-17,321.40604046471765
2001-07-18,333.09948648333307
2001-07-19,347.1887856512425
2001-07-20,340.0350902518759
2001-07-23,349.3975064465711
2001-07-24,355.1362066888
2001-07-25,358.0374888239318
2001-07-26,364.91798453922956
2001-07-27,378.2981196643308
2001-07-30,371.9920408945625
2001-07-31,379.62838863865704
2001-08-01,386.7845100782893
2001-08-02,397.6871008211542
2001-08-03,399.06251101777514
2001-08-06,397.94533464629757
2001-08-07,377.254516861804
2001-08-08,373.11629701162985
2001-08-09,374.4009979684103
2001-08-10,371.9225943184961
2001-08-13,366.57648698007756
2001-08-14,379.26975246402924
2001-08-15,379.13153709068484
2001-08-16,383.45858626083714
2001-08-17,382.4440922140554
2001-08-20,381.88275618284416
2001-08-21,384.49938683456895
2001-08-22,385.323743060112
2001-08-23,388.2093302813528
2001-08-24,391.97063367461936
2001-08-27,396.9238131853105
2001-08-28,397.29065662075527
2001-08-29,392.58322705969766
2001-08-30,389.7493479555501
2001-08-31,385.04049749983733
2001-09-03,376.89579066434413
2001-09-04,373.9335884745493
2001-09-05,367.82215105534374
2001-09-06,364.485908276165
2001-09-07,361.8378636064296
2001-09-10,345.2215216288151
2001-09-11,348.1843373181736
2001-09-12,316.19636792166534
2001-09-13,317.91287102788004
2001-09-14,292.85375512855825
2001-09-17,280.5527997817797
2001-09-18,285.80181061598546
2001-09-19,290.0977214207301
2001-09-20,275.50517158525685
2001-09-21,266.96967947821264
2001-09-24,275.7107740455562
2001-09-25,277.0667352865072
2001-09-26,277.81802298938993
2001-09-27,280.1620383370369
2001-09-28,290.17702864162555
2001-10-01,287.0128998615715
2001-10-02,292.6013257669386
2001-10-03,291.9332718893
2001-10-04,296.9669912575958
2001-10-05,291.9853638470561
2001-10-08,287.1206171058532
2001-10-09,287.75116861225644
2001-10-10,291.92007299506287
2001-10-11,296.7219036997668
2001-10-12,295.174048642774
2001-10-15,294.8512887400797
2001-10-16,299.696167111439
2001-10-17,307.91045436294075
2001-10-18,305.26053692357107
2001-10-19,306.00618434307995
2001-10-22,314.7197525396214
2001-10-23,317.3799719471557
2001-10-24,317.1681431994545
2001-10-25,313.00578958297115
2001-10-26,314.69998245522834
2001-10-29,317.98976301674645
2001-10-30,314.5299423055022
2001-10-31,323.77921557230155
2001-11-01,338.10622569374596
2001-11-02,336.7495065078898
2001-11-05,348.2075753220242
2001-11-06,346.73646889927795
2001-11-07,351.81470935477813
2001-11-08,353.0952571299649
2001-11-09,356.1185294736905
2001-11-12,351.53662404852713
2001-11-13,358.31052732636834
2001-11-14,371.0994125533508
2001-11-15,370.9284707670518
2001-11-16,378.0151691876855
2001-11-19,385.2895992957564
2001-11-20,388.01898703364475
2001-11-21,393.37418515494625
2001-11-22,394.4411718529896
2001-11-23,377.4720841562052
2001-11-26,380.95165344819776
2001-11-27,384.91052127894915
2001-11-28,384.6259382885904
2001-11-29,388.3134984688669
2001-11-30,386.68885858326627
2001-12-03,375.5542419555842
2001-12-04,374.66430882077236
2001-12-05,378.44554701613606
2001-12-06,384.77829667762563
2001-12-07,383.96949912156254
2001-12-10,379.3211573946042
2001-12-11,376.36154603593826
2001-12-12,367.7811441515223
2001-12-13,359.5324554808352
2001-12-14,359.5444093579035
2001-12-17,356.6762652588941
2001-12-18,358.1690988484631
2001-12-19,361.9089939156083
2001-12-20,357.16475896109154
2001-12-21,355.0317014112085
2001-12-24,358.0463566995981
2001-12-25,358.0463566995981
2001-12-26,358.0463566995981
2001-12-27,356.65627935477556
2001-12-28,357.54509478977116
2001-12-31,357.54509478977116
2002-01-01,357.5612278665829
2002-01-02,369.64218914331894
2002-01-03,368.68472468496543
2002-01-04,369.557637476867
2002-01-07,368.5537134169204
2002-01-08,360.6447846895666
2002-01-09,357.15751519920383
2002-01-10,357.9147324243115
2002-01-11,356.1596932834232
2002-01-14,348.7931727574049
2002-01-15,348.0826911890918
2002-01-16,347.73505660352794
2002-01-17,355.07260058254013
2002-01-18,354.4107105500388
2002-01-21,353.3007462537191
2002-01-22,356.1878587836853
2002-01-23,360.31262808963163
2002-01-24,360.9488873447139
2002-01-25,359.2568115625434
2002-01-28,360.0698703433299
2002-01-29,361.0957968139634
2002-01-30,357.3601813349286
2002-01-31,357.4745189314824
2002-02-01,355.91124963104465
2002-02-04,353.0648265296845
2002-02-05,350.36414799021185
2002-02-06,349.15316373215927
2002-02-07,351.6356726302944
2002-02-08,350.2700087021373
2002-02-11,347.87910825143604
2002-02-12,346.8146507655048
2002-02-13,346.30260251152504
2002-02-14,346.8154708381216
2002-02-15,348.43625379424014
2002-02-18,344.0008777590424
2002-02-19,338.7266496714446
2002-02-20,337.5726863486495
2002-02-21,337.48041730643087
2002-02-22,331.3677644806229
2002-02-25,330.6366786224714
2002-02-26,339.16522733057224
2002-02-27,334.7478571973693
2002-02-28,329.10711925609814
2002-03-01,334.3595921538034
2002-03-04,341.7077680077587
2002-03-05,340.3568873992849
2002-03-06,339.45677816357465
2002-03-07,341.12830834258614
2002-03-08,343.42038901218984
2002-03-11,342.1554841712649
2002-03-12,335.00058140629403
2002-03-13,334.7692166379307
2002-03-14,334.6389630825265
2002-03-15,335.13348192595447
2002-03-18,335.13348192595447
2002-03-19,331.4497787437438
2002-03-20,328.19962352634366
2002-03-21,326.77159100249224
2002-03-22,326.1406723658549
2002-03-25,326.1406723658549
2002-03-26,321.13274684600225
2002-03-27,320.529984152847
2002-03-28,321.9400739710638
2002-03-29,321.8806231873039
2002-04-01,321.8806231873039
2002-04-02,310.45860673340235
2002-04-03,310.22344304026916
2002-04-04,308.0654753312164
2002-04-05,310.7980966645344
2002-04-08,304.49480024951924
2002-04-09,309.36253504816096
2002-04-10,307.5619467903208
2002-04-11,307.4263189511664
2002-04-12,304.866460529699
2002-04-15,299.20480377479487
2002-04-16,299.47791665178033
2002-04-17,304.4026075845978
2002-04-18,304.4399795898645
2002-04-19,306.6984025298155
2002-04-22,303.56762432414314
2002-04-23,303.95562833498724
2002-04-24,306.6545006167575
2002-04-25,308.2764722055842
2002-04-26,312.8852826570731
2002-04-29,315.4577641818964
2002-04-30,313.7445098420453
2002-05-01,313.8665522854065
2002-05-02,315.71828817977286
2002-05-03,315.59635586246026
2002-05-06,315.5963558624602
2002-05-07,315.59635586246026
2002-05-08,321.9979508832622
2002-05-09,324.6754122516151
2002-05-10,327.0220075978147
2002-05-13,326.70502281113164
2002-05-14,330.2885032297832
2002-05-15,330.0264963232196
2002-05-16,332.1598811542706
2002-05-17,337.64507819358516
2002-05-20,339.8231603043275
2002-05-21,339.5604500269584
2002-05-22,333.2226371731018
2002-05-23,328.27711801468416
2002-05-24,325.5155381498661
2002-05-27,319.6349947076395
2002-05-28,320.80981234634976
2002-05-29,322.993352804593
2002-05-30,318.22067139765437
2002-05-31,322.6184670376491
2002-06-03,319.70765348490926
2002-06-04,316.0315789501393
2002-06-05,323.3636017493133
2002-06-06,326.0230511534143
2002-06-07,323.3837469559356
2002-06-10,324.5694261067639
2002-06-11,323.70056660584544
2002-06-12,321.925475464034
2002-06-13,319.75190198199675
2002-06-14,312.15470363250694
2002-06-17,310.40252726128836
2002-06-18,309.4947449621108
2002-06-19,305.3374135353701
2002-06-20,305.74548815119607
2002-06-21,305.0946205150671
2002-06-24,305.09462051506716
2002-06-25,310.5106650648731
2002-06-26,305.87820272954633
2002-06-27,310.5725895010697
2002-06-28,308.62786737526153
2002-07-01,304.49947022834306
2002-07-02,298.38722030366756
2002-07-03,296.5061531896581
2002-07-04,299.8901828462672
2002-07-05,300.64652551058583
2002-07-08,301.10611654532374
2002-07-09,298.67701839216795
2002-07-10,295.2917568006706
2002-07-11,290.0793089932927
2002-07-12,288.23481999624386
2002-07-15,288.14252373241277
2002-07-16,284.4557547575927
2002-07-17,285.785067251783
2002-07-18,289.44020890859395
