Date,MEXICO SMALL VALUE
1998-12-31,203.44964377858503
1999-01-01,203.44964377858503
1999-01-04,203.01157654322233
1999-01-05,201.54246560964893
1999-01-06,202.19652165896562
1999-01-07,203.03978603262658
1999-01-08,204.62893427652935
1999-01-11,199.3750798036742
1999-01-12,194.52411564849177
1999-01-13,182.7501676338228
1999-01-14,178.8218613993252
1999-01-15,191.64977424940102
1999-01-18,191.5374087557627
1999-01-19,190.5667934115504
1999-01-20,192.6838403358871
1999-01-21,191.0477578282398
1999-01-22,191.13620292459663
1999-01-25,190.49153200303044
1999-01-26,191.9416446978415
1999-01-27,192.56826655651693
1999-01-28,194.89320478003472
1999-01-29,196.23151046082927
1999-02-01,198.55104173970156
1999-02-02,196.66542370849893
1999-02-03,196.26012461962685
1999-02-04,198.0150807176892
1999-02-05,198.42079594278817
1999-02-08,198.19660873852828
1999-02-09,195.44998447634876
1999-02-10,197.51550370282175
1999-02-11,198.07470386709267
1999-02-12,197.98394924422843
1999-02-15,199.370442750355
1999-02-16,200.59044308449126
1999-02-17,196.7974295888614
1999-02-18,197.24528578396374
1999-02-19,200.41774122161064
1999-02-22,202.1420189572997
1999-02-23,202.5307381509723
1999-02-24,202.48742278737862
1999-02-25,200.9674223824849
1999-02-26,202.82932045810142
1999-03-01,203.24211360634263
1999-03-02,202.31176236584082
1999-03-03,198.2970165818617
1999-03-04,196.09981585516383
1999-03-05,198.4838328231541
1999-03-08,199.5062973247379
1999-03-09,201.31810333945828
1999-03-10,206.89676597512505
1999-03-11,213.07139160159238
1999-03-12,214.32318327128556
1999-03-15,220.6790575091182
1999-03-16,227.35983452564977
1999-03-17,224.19518163212226
1999-03-18,225.73670581493067
1999-03-19,224.927440835261
1999-03-22,221.75229194791712
1999-03-23,219.9489576903779
1999-03-24,219.5964929498475
1999-03-25,220.32107825983573
1999-03-26,224.37749933956937
1999-03-29,226.2412016217094
1999-03-30,226.5830525580399
1999-03-31,229.60125019095497
1999-04-01,229.00738759505325
1999-04-02,230.07226274136156
1999-04-05,237.58760484358845
1999-04-06,232.59820988158512
1999-04-07,229.51047008878453
1999-04-08,230.90821908755882
1999-04-09,231.9290018747043
1999-04-12,232.17073141881704
1999-04-13,235.72930538014333
1999-04-14,234.02639095424362
1999-04-15,243.7608622039699
1999-04-16,251.95926287172776
1999-04-19,252.1297740721923
1999-04-20,250.63422783033667
1999-04-21,250.61838672065196
1999-04-22,252.95626168190213
1999-04-23,251.13457792664374
1999-04-26,245.90911557286194
1999-04-27,243.30064710791433
1999-04-28,246.29376761936433
1999-04-29,248.4608699077893
1999-04-30,244.16972825673477
1999-05-03,246.3908680948223
1999-05-04,240.93083297701685
1999-05-05,239.35147648421432
1999-05-06,237.40785517737922
1999-05-07,240.00677051078532
1999-05-10,242.69212667480997
1999-05-11,245.63534170823135
1999-05-12,244.7262836481477
1999-05-13,249.60744443969125
1999-05-14,243.606146312294
1999-05-17,243.15536201485847
1999-05-18,239.61652215760733
1999-05-19,233.99956520055235
1999-05-20,236.99158445497324
1999-05-21,229.60201249876133
1999-05-24,222.1772453213311
1999-05-25,215.03541147519633
1999-05-26,218.99127004268274
1999-05-27,209.0073479294814
1999-05-28,214.9229213794534
1999-05-31,217.13860789100866
1999-06-01,213.38184885502417
1999-06-02,215.47757852647493
1999-06-03,216.28371901385918
1999-06-04,219.58769700156893
1999-06-07,222.4799254414458
1999-06-08,217.12433318498609
1999-06-09,214.71970844874303
1999-06-10,210.48355850261976
1999-06-11,209.07233227120494
1999-06-14,210.76263457389075
1999-06-15,213.19476302018245
1999-06-16,224.05341452230564
1999-06-17,224.59909054430858
1999-06-18,222.76619543947965
1999-06-21,227.6867637468021
1999-06-22,227.144766844549
1999-06-23,224.67646944081267
1999-06-24,219.46792132188656
1999-06-25,220.14894038754878
1999-06-28,222.62455765019018
1999-06-29,227.05064879028637
1999-06-30,230.89717462680696
1999-07-01,232.01919781165543
1999-07-02,233.61408667059868
1999-07-05,233.37446822854466
1999-07-06,232.84233020780127
1999-07-07,234.61525108112772
1999-07-08,234.87927413445885
1999-07-09,233.59786330070833
1999-07-12,231.52836751225752
1999-07-13,231.83853226473977
1999-07-14,230.15107980355137
1999-07-15,230.4437602995038
1999-07-16,229.28708429155535
1999-07-19,232.17780366749764
1999-07-20,224.65225519853774
1999-07-21,223.22541574786237
1999-07-22,221.04735185438568
1999-07-23,217.68226232241025
1999-07-26,211.3445391102023
1999-07-27,213.30952178038214
1999-07-28,214.60374454929695
1999-07-29,205.70488217470182
1999-07-30,207.2542411509591
1999-08-02,206.29344787700515
1999-08-03,206.5687374546639
1999-08-04,203.49523732327916
1999-08-05,201.81817853262095
1999-08-06,199.91064338083055
1999-08-09,202.8027432924471
1999-08-10,199.82656688765826
1999-08-11,202.48440797783473
1999-08-12,204.347512139511
1999-08-13,205.28737624539315
1999-08-16,206.12092290735114
1999-08-17,208.13111049520228
1999-08-18,205.37746719822283
1999-08-19,202.47785115902582
1999-08-20,201.9395550615006
1999-08-23,246.83619862581193
1999-08-24,248.21057863146808
1999-08-25,238.8501417873651
1999-08-26,237.21787254422256
1999-08-27,237.22658607045207
1999-08-30,236.64010408053534
1999-08-31,235.2945781929167
1999-09-01,233.59615003071812
1999-09-02,230.96048603034095
1999-09-03,232.26029697522029
1999-09-06,233.0489222695758
1999-09-07,227.83137093758097
1999-09-08,225.0027605013699
1999-09-09,223.61008942383828
1999-09-10,230.92087074049326
1999-09-13,233.36837166584087
1999-09-14,230.3285753197122
1999-09-15,230.59498452604208
1999-09-16,229.35634036416332
1999-09-17,229.97697861480694
1999-09-20,229.9891865839799
1999-09-21,227.19258461903542
1999-09-22,224.06702766342093
1999-09-23,224.32760973410467
1999-09-24,228.02193425346314
1999-09-27,233.39613799412817
1999-09-28,232.0197045906345
1999-09-29,229.88540132304948
1999-09-30,229.9126390119324
1999-10-01,222.53979339702954
1999-10-04,220.69738922292711
1999-10-05,221.65240598512915
1999-10-06,222.6172061955604
1999-10-07,224.50465588984656
1999-10-08,229.08931097474624
1999-10-11,228.34584615016425
1999-10-12,225.49373503515707
1999-10-13,220.96212217459734
1999-10-14,220.82662108591157
1999-10-15,211.20508098280644
1999-10-18,212.28274555563758
1999-10-19,219.01248305306382
1999-10-20,218.60289447251836
1999-10-21,217.0170805066211
1999-10-22,219.18678459875932
1999-10-25,220.51134048037395
1999-10-26,220.90140121914388
1999-10-27,222.45251631168577
1999-10-28,220.76035643353748
1999-10-29,225.60975150612757
1999-11-01,224.7082634459848
1999-11-02,225.2705905741537
1999-11-03,229.9424117202467
1999-11-04,231.3605802197567
1999-11-05,233.59852040109567
1999-11-08,235.48831803490364
1999-11-09,232.26898167532428
1999-11-10,234.06044055663762
1999-11-11,237.41310829558398
1999-11-12,242.08848192840478
1999-11-15,244.19203688420075
1999-11-16,245.79129916627386
1999-11-17,244.1518987089333
1999-11-18,252.02134913840442
1999-11-19,255.41063402788194
1999-11-22,253.38646734480653
1999-11-23,254.6522185122566
1999-11-24,259.43346758007465
1999-11-25,262.9194100520523
1999-11-26,265.3373996412583
1999-11-29,267.77184288407096
1999-11-30,266.0642374125437
1999-12-01,263.6666583064112
1999-12-02,261.33933800904754
1999-12-03,266.065917739509
1999-12-06,259.3974120965197
1999-12-07,258.0244778449002
1999-12-08,253.36193598194515
1999-12-09,256.6466656335984
1999-12-10,259.2289176839853
1999-12-13,256.2139000471806
1999-12-14,258.05084212790274
1999-12-15,264.2542195495613
1999-12-16,263.5586911156999
1999-12-17,266.87124885607506
1999-12-20,269.04179793772084
1999-12-21,267.9309216564211
1999-12-22,271.53469281813193
1999-12-23,273.3043090265727
1999-12-24,270.7813514594065
1999-12-27,268.4416064514807
1999-12-28,273.28373775888514
1999-12-29,272.99080836726637
1999-12-30,276.5226321791732
1999-12-31,276.5226321791732
2000-01-03,273.9559518122711
2000-01-04,257.37491248294555
2000-01-05,261.0379810992019
2000-01-06,256.91377306313086
2000-01-07,269.4858692467437
2000-01-10,274.46587298003044
2000-01-11,272.07276163009305
2000-01-12,272.3233610275136
2000-01-13,276.9246146688668
2000-01-14,286.77694884854947
2000-01-17,290.32913266380694
2000-01-18,286.63984613697704
2000-01-19,286.16210813088486
2000-01-20,280.19009172071355
2000-01-21,278.1126737954525
2000-01-24,276.9976247770458
2000-01-25,274.6637412633097
2000-01-26,274.8282823970645
2000-01-27,276.0856549207423
2000-01-28,274.5493509714675
2000-01-31,277.0221026110196
2000-02-01,279.5714774176232
2000-02-02,283.48443852633164
2000-02-03,281.6632360971937
2000-02-04,284.0232677322995
2000-02-07,285.24141277814925
2000-02-08,283.2804795569238
2000-02-09,282.7490143826201
2000-02-10,287.43359843531044
2000-02-11,293.5979590490353
2000-02-14,299.4708672871049
2000-02-15,301.56851508939786
2000-02-16,298.92818981040983
2000-02-17,295.21055506693136
2000-02-18,291.2824006453698
2000-02-21,289.67720374967547
2000-02-22,282.71007043292957
2000-02-23,288.059597661327
2000-02-24,284.4836492454003
2000-02-25,290.4362942197312
2000-02-28,292.01045515244294
2000-02-29,293.08328803892385
2000-03-01,292.62842491575645
2000-03-02,291.0974597597686
2000-03-03,292.06426833955925
2000-03-06,290.6949762678862
2000-03-07,289.5819716666644
2000-03-08,290.8093865410988
2000-03-09,288.85553417223724
2000-03-10,287.7232018238597
2000-03-13,284.8851085123484
2000-03-14,282.92470606694235
2000-03-15,282.7713185860617
2000-03-16,281.138388873678
2000-03-17,282.1453110348186
2000-03-20,283.66425779958445
2000-03-21,284.12870021405877
2000-03-22,285.27533535074787
2000-03-23,283.845337343781
2000-03-24,285.85993816931625
2000-03-27,288.06231122649757
2000-03-28,288.74824391303525
2000-03-29,295.47781538741316
2000-03-30,295.08095103452627
2000-03-31,299.97651012346444
2000-04-03,299.6284497573488
2000-04-04,295.0809385344934
2000-04-05,290.9802016748897
2000-04-06,294.7474855715654
2000-04-07,297.5717998829579
2000-04-10,292.9981272404636
2000-04-11,288.96171999132804
2000-04-12,285.58297374103046
2000-04-13,282.1669957864965
2000-04-14,276.6835822974968
2000-04-17,277.81693166472417
2000-04-18,283.7801612755454
2000-04-19,283.0053646790353
2000-04-20,284.16631163617825
2000-04-21,284.16631163617825
2000-04-24,285.7453444804482
2000-04-25,293.0931965514953
2000-04-26,297.272552694985
2000-04-27,305.2542348544437
2000-04-28,302.7815427262535
2000-05-01,306.12717770211316
2000-05-02,304.5782248748078
2000-05-03,307.9060240213071
2000-05-04,307.84227398790847
2000-05-05,306.0749333953212
2000-05-08,300.4137190438889
2000-05-09,297.21378228202735
2000-05-10,292.33863932556017
2000-05-11,294.1877666933002
2000-05-12,295.8136337735518
2000-05-15,294.64129035630344
2000-05-16,299.7873036506576
2000-05-17,299.6372288976372
2000-05-18,292.1312130472727
2000-05-19,287.887295182483
2000-05-22,282.8119229683634
2000-05-23,283.94450770801694
2000-05-24,288.1476487952428
2000-05-25,284.2509779404091
2000-05-26,277.83123987784387
2000-05-29,277.3114813663863
2000-05-30,277.73146742851264
2000-05-31,281.3514330376383
2000-06-01,280.29047254883096
2000-06-02,278.37059129531286
2000-06-05,275.7878606366295
2000-06-06,262.797987086785
2000-06-07,262.2835640153195
2000-06-08,260.4385593637254
2000-06-09,260.15486645154084
2000-06-12,262.88847790910927
2000-06-13,261.4476702235186
2000-06-14,262.500492489207
2000-06-15,258.5377824126398
2000-06-16,253.7066480315651
