Date,CZECH REPUBLIC SMALL VALUE
1999-06-10,185.7536826849043
1999-06-11,184.2724953540428
1999-06-14,186.0003104541826
1999-06-15,186.14489752104916
1999-06-16,186.54040768231258
1999-06-17,185.88961651987947
1999-06-18,184.74292777916278
1999-06-21,186.81963270038
1999-06-22,186.8281909051666
1999-06-23,186.30818874187284
1999-06-24,185.5853814221484
1999-06-25,182.5625078445624
1999-06-28,182.44240192814237
1999-06-29,181.43763978862492
1999-06-30,179.69034011409136
1999-07-01,180.60173312285903
1999-07-02,180.75364936897415
1999-07-05,180.78400338624337
1999-07-06,180.81852546467726
1999-07-07,179.35935934046606
1999-07-08,179.35095988410248
1999-07-09,177.85210813424172
1999-07-12,178.62295474845263
1999-07-13,177.01074943062977
1999-07-14,177.07063132560424
1999-07-15,178.12363529105468
1999-07-16,179.69566329727095
1999-07-19,181.61787559529907
1999-07-20,182.40850334664836
1999-07-21,182.11107953191396
1999-07-22,188.5807889398079
1999-07-23,190.87539529065413
1999-07-26,187.94488301278648
1999-07-27,187.23251896345647
1999-07-28,189.30402245893677
1999-07-29,188.56414667131997
1999-07-30,189.922117187023
1999-08-02,193.45157790411557
1999-08-03,198.87742907628757
1999-08-04,200.32216479774993
1999-08-05,199.75742382984083
1999-08-06,201.1328454188156
1999-08-09,201.23041874463144
1999-08-10,197.44040685496998
1999-08-11,199.6465322862098
1999-08-12,201.2449510011744
1999-08-13,200.38671901428395
1999-08-16,201.5668026135319
1999-08-17,201.81842331099384
1999-08-18,205.1924749703609
1999-08-19,207.64582773428953
1999-08-20,209.1145379430487
1999-08-23,213.63133427254098
1999-08-24,218.44418648077138
1999-08-25,217.51343940066715
1999-08-26,210.74817900410682
1999-08-27,206.38627249148385
1999-08-30,205.7107169579883
1999-08-31,203.12609541559283
1999-09-01,199.87567461064546
1999-09-02,198.71461215633505
1999-09-03,204.43532667547777
1999-09-06,206.20470967663675
1999-09-07,204.75016688504877
1999-09-08,205.04559964120352
1999-09-09,206.05278389467983
1999-09-10,207.42554875216106
1999-09-13,208.03696939734866
1999-09-14,210.54309026754729
1999-09-15,210.75774021242384
1999-09-16,211.2674786135376
1999-09-17,212.08006100296166
1999-09-20,214.5032609359195
1999-09-21,212.44685610269315
1999-09-22,210.91304053258102
1999-09-23,215.27294043255344
1999-09-24,214.8122620534092
1999-09-27,216.29113596504612
1999-09-28,216.01845836343767
1999-09-29,217.63008669496776
1999-09-30,218.3361755179009
1999-10-01,215.54124286055279
1999-10-04,208.85111052971013
1999-10-05,208.62010935636337
1999-10-06,209.76320779260817
1999-10-07,201.60487809244214
1999-10-08,200.81015802520872
1999-10-11,204.67327299058144
1999-10-12,203.00140510797863
1999-10-13,198.18157768915717
1999-10-14,198.12668421799117
1999-10-15,196.30756349664915
1999-10-18,196.16613488104556
1999-10-19,196.2455989282704
1999-10-20,197.24413560686452
1999-10-21,198.18306911328182
1999-10-22,198.62652900652225
1999-10-25,198.1057793827992
1999-10-26,197.32120369781967
1999-10-27,197.46903032274716
1999-10-28,197.3118508860881
1999-10-29,200.3887669094521
1999-11-01,197.22636099920152
1999-11-02,196.76980182659557
1999-11-03,196.92033106766982
1999-11-04,196.38416191504456
1999-11-05,195.10699067458646
1999-11-08,193.7910490604005
1999-11-09,193.11920060889574
1999-11-10,194.23845619875007
1999-11-11,192.9884495720988
1999-11-12,194.61901701017916
1999-11-15,194.29331935465416
1999-11-16,195.83731202076407
1999-11-17,197.21715076537077
1999-11-18,198.51260368692922
1999-11-19,198.9995262413607
1999-11-22,196.855442832695
1999-11-23,194.42535583058458
1999-11-24,193.68497671358503
1999-11-25,193.0226936289483
1999-11-26,192.85978927992304
1999-11-29,192.57858612584099
1999-11-30,193.65608600427166
1999-12-01,193.25266185188107
1999-12-02,190.89863418700853
1999-12-03,188.93328649174578
1999-12-06,188.5903027895624
1999-12-07,189.15433976385106
1999-12-08,188.91154242458921
1999-12-09,188.2716773236159
1999-12-10,186.6505150832785
1999-12-13,186.17431203887008
1999-12-14,185.63999987362962
1999-12-15,184.66328539681606
1999-12-16,182.16397829189003
1999-12-17,178.94318225135984
1999-12-20,178.08824505694898
1999-12-21,178.10912242048065
1999-12-22,179.41536130817317
1999-12-23,181.3493179543738
1999-12-24,181.3493179543738
1999-12-27,180.7519025762439
1999-12-28,181.18791128152228
1999-12-29,181.2805170644772
1999-12-30,182.57548879365643
1999-12-31,182.57548879365643
2000-01-03,182.03995046570867
2000-01-04,180.9066362676511
2000-01-05,179.8571107963963
2000-01-06,180.6691669072394
2000-01-07,183.09191488192138
2000-01-10,185.2447535177293
2000-01-11,184.40631881620743
2000-01-12,184.25178419840614
2000-01-13,184.11791056786606
2000-01-14,186.63378271493116
2000-01-17,188.06599534772087
2000-01-18,189.03119785223421
2000-01-19,188.92891771643335
2000-01-20,189.1298677339026
2000-01-21,188.80793718292418
2000-01-24,190.3165704945327
2000-01-25,191.5592954696755
2000-01-26,193.40123902195867
2000-01-27,194.46677510843773
2000-01-28,194.28267511239494
2000-01-31,192.32425258257985
2000-02-01,191.68023310849833
2000-02-02,191.24147878522186
2000-02-03,191.19810883239035
2000-02-04,192.85091312965957
2000-02-07,193.69413591152212
2000-02-08,194.3404475216305
2000-02-09,194.49349386976505
2000-02-10,194.35933316847277
2000-02-11,196.00689429309432
2000-02-14,197.1176504281524
2000-02-15,196.29307420929084
2000-02-16,197.25607246515398
2000-02-17,199.19719098449286
2000-02-18,198.1117882905295
2000-02-21,198.0648883294561
2000-02-22,198.4291552823276
2000-02-23,200.30363135213508
2000-02-24,201.11835848403925
2000-02-25,198.39845686627407
2000-02-28,197.8736855710608
2000-02-29,195.95752059934935
2000-03-01,197.73935775798998
2000-03-02,200.1781287139515
2000-03-03,201.28205424585335
2000-03-06,205.95587556234986
2000-03-07,206.86154305527037
2000-03-08,206.7308573361115
2000-03-09,206.0301352585012
2000-03-10,207.49970284246467
2000-03-13,204.30980534937697
2000-03-14,204.70570561656345
2000-03-15,204.3463925708291
2000-03-16,204.24423091116196
2000-03-17,203.13029552414477
2000-03-20,201.4152699706791
2000-03-21,200.44668197624048
2000-03-22,199.5207708305595
2000-03-23,199.8058486890151
2000-03-24,197.91690208248855
2000-03-27,198.2898834759359
2000-03-28,198.4345811619163
2000-03-29,198.73152867205985
2000-03-30,194.30741192743045
2000-03-31,195.40496232629587
2000-04-03,194.4103806073379
2000-04-04,193.88362368642268
2000-04-05,192.76055893355598
2000-04-06,191.68263032286376
2000-04-07,192.69759874404517
2000-04-10,195.38373660947715
2000-04-11,193.354960809853
2000-04-12,193.18550039334045
2000-04-13,193.23952888617148
2000-04-14,192.32466813947542
2000-04-17,187.84689531166865
2000-04-18,188.60597160537702
2000-04-19,187.36130490445393
2000-04-20,188.37930228013684
2000-04-21,188.07405342883385
2000-04-24,188.19501113603766
2000-04-25,189.92810425537405
2000-04-26,190.52231038067626
2000-04-27,190.05654308847994
2000-04-28,189.8368252610166
2000-05-01,189.9754356807698
2000-05-02,189.44662486756678
2000-05-03,189.24840746063128
2000-05-04,186.1578258525124
2000-05-05,183.9279951747501
2000-05-08,183.07497811434732
2000-05-09,181.37134653102052
2000-05-10,180.81878855402255
2000-05-11,181.10591135418886
2000-05-12,182.8627786459631
2000-05-15,182.76224367905988
2000-05-16,184.11202989527072
2000-05-17,183.20808263836983
2000-05-18,183.96937478647314
2000-05-19,183.67501884756427
2000-05-22,184.22537019646387
2000-05-23,184.33236248183914
2000-05-24,183.337794753496
2000-05-25,183.19742840530495
2000-05-26,183.17615870350218
2000-05-29,182.7399628402539
2000-05-30,181.85390806482954
2000-05-31,182.45070630852777
2000-06-01,184.35776486228636
2000-06-02,186.65509984099168
2000-06-05,185.01999097564152
2000-06-06,184.16472939945135
2000-06-07,181.87950007292153
2000-06-08,180.50099843836358
2000-06-09,181.52832283155317
2000-06-12,181.53056619074994
2000-06-13,179.44798368457253
2000-06-14,180.1300527616224
2000-06-15,176.34175970253955
2000-06-16,177.4933983549318
2000-06-19,177.15257397152277
2000-06-20,177.3345460912832
2000-06-21,177.37607919335767
2000-06-22,177.30443476502606
2000-06-23,177.14481938735145
2000-06-26,175.6604937150995
2000-06-27,175.39975388384394
2000-06-28,174.6223122008614
2000-06-29,174.13722903064547
2000-06-30,173.0568261677735
2000-07-03,172.1242169734664
2000-07-04,172.87301038212078
2000-07-05,172.6205726834546
2000-07-06,172.66102290381892
2000-07-07,173.35596762271186
2000-07-10,174.0460385283673
2000-07-11,177.5313626926284
2000-07-12,177.60433213916272
2000-07-13,178.94423845529678
2000-07-14,179.09503994243448
2000-07-17,177.5380215128276
2000-07-18,178.74954597620913
2000-07-19,180.4453147329016
2000-07-20,179.80281312659665
2000-07-21,181.09103483715285
2000-07-24,180.96157341447304
2000-07-25,180.52540125194727
2000-07-26,180.86658639189574
2000-07-27,182.22792759495195
2000-07-28,183.63141465904923
2000-07-31,182.75630123627812
2000-08-01,182.38636393891406
2000-08-02,181.94044403857026
2000-08-03,182.81350357281323
2000-08-04,183.79712654427482
2000-08-07,183.92557035012246
2000-08-08,185.76206266291823
2000-08-09,185.25426618560658
2000-08-10,188.4892980456413
2000-08-11,186.86080151098662
2000-08-14,185.71311574189207
2000-08-15,184.98414920268718
2000-08-16,184.29025646637734
2000-08-17,182.9617502778916
2000-08-18,183.21284519487435
2000-08-21,180.0489274463046
2000-08-22,177.15875607953063
2000-08-23,176.80979941567645
2000-08-24,177.31505007913105
2000-08-25,177.8974234705504
2000-08-28,176.5792959426798
2000-08-29,175.18145675167355
2000-08-30,175.5012825121459
2000-08-31,176.26559429433044
2000-09-01,176.19874791155988
2000-09-04,177.84106506763692
2000-09-05,174.42035387130645
2000-09-06,177.21684208481213
2000-09-07,176.4660781269791
2000-09-08,176.04587504532947
2000-09-11,175.3191578148625
2000-09-12,174.60085642002647
2000-09-13,174.9288396075049
2000-09-14,174.13463064161328
2000-09-15,174.79142728371994
2000-09-18,175.5707653633972
2000-09-19,174.44306104081429
2000-09-20,172.80601504347055
2000-09-21,172.1428423549179
2000-09-22,172.09793773655807
2000-09-25,174.49886695200897
2000-09-26,176.91593474433276
2000-09-27,176.11863699233677
2000-09-28,175.91411524069943
2000-09-29,176.14618863473518
2000-10-02,176.46340669279482
2000-10-03,175.4764870713286
2000-10-04,176.3017395453819
2000-10-05,176.25198156927638
2000-10-06,178.25021592999892
2000-10-09,180.7410300821079
2000-10-10,181.3583818431455
2000-10-11,180.91140985773828
2000-10-12,180.36219344498096
2000-10-13,179.50593901486283
2000-10-16,179.69346174153085
2000-10-17,179.47920753177178
2000-10-18,176.94785798304312
2000-10-19,179.96773811145982
2000-10-20,179.94515153932076
2000-10-23,180.19679275475121
2000-10-24,180.5851162591359
2000-10-25,180.05490273905215
2000-10-26,179.44864818965064
2000-10-27,179.27836386003943
2000-10-30,179.95697829208132
2000-10-31,178.92969303053547
2000-11-01,179.18727311542722
2000-11-02,178.76594323777707
2000-11-03,178.7023453989796
2000-11-06,178.5956194028651
2000-11-07,178.45425513485552
2000-11-08,177.6192610133451
2000-11-09,178.22818843674523
2000-11-10,178.51805258473368
2000-11-13,176.70636418783212
2000-11-14,176.93903165543858
2000-11-15,174.97458765212525
2000-11-16,174.85590284566172
2000-11-17,174.51909364134497
2000-11-20,173.9920462374856
2000-11-21,174.20718460240613
2000-11-22,173.92609061543655
2000-11-23,170.58993205687483
2000-11-24,169.75077352983627
2000-11-27,167.70070626935404
2000-11-28,166.39853624485266
2000-11-29,164.8276145529343
2000-11-30,161.6099058626324
2000-12-01,161.8365203666496
2000-12-04,160.52585010233645
2000-12-05,162.7496197584237
2000-12-06,163.04112251004506
2000-12-07,162.12136637169849
2000-12-08,162.43389568369443
2000-12-11,164.63869482446518
2000-12-12,164.97619427913557
2000-12-13,165.6286985281543
2000-12-14,165.2519543137532
2000-12-15,165.4693427719661
2000-12-18,166.24801709066605
2000-12-19,165.84774328581614
2000-12-20,164.066429390125
2000-12-21,163.20404101235638
2000-12-22,164.41157980313545
2000-12-25,164.41157980313545
2000-12-26,164.4778377150008
2000-12-27,166.6025745022085
2000-12-28,165.76349342945798
2000-12-29,164.93986020177294
2001-01-01,164.93986020177294
2001-01-02,167.58191443504774
2001-01-03,166.74761697180418
2001-01-04,167.70691003312757
2001-01-05,167.72242447669328
2001-01-08,168.87617597950774
2001-01-09,169.6555467134889
2001-01-10,168.00309101628403
2001-01-11,167.5470739849506
2001-01-12,166.97911609729977
2001-01-15,168.31196146091233
2001-01-16,168.58565317499702
2001-01-17,170.45927868166007
2001-01-18,171.54893834103365
2001-01-19,176.18416716180087
2001-01-22,177.17884674324296
2001-01-23,178.93292338682113
2001-01-24,179.9448201370629
2001-01-25,181.0979020289364
2001-01-26,180.18011810335545
2001-01-29,180.60618300550294
2001-01-30,181.42517237532084
2001-01-31,182.47133685025653
2001-02-01,180.75637201156198
2001-02-02,178.2983206289543
2001-02-05,178.0711430434572
2001-02-06,179.33010975044883
2001-02-07,180.4443080174892
2001-02-08,181.89547956371223
2001-02-09,181.11245849231796
2001-02-12,180.7970551058189
2001-02-13,180.2944818980679
2001-02-14,177.488459034944
2001-02-15,178.19782671663108
2001-02-16,179.3689508569927
2001-02-19,180.34096226222292
2001-02-20,180.99400718303542
2001-02-21,179.87093985138335
2001-02-22,176.6476688684363
2001-02-23,176.63265018250888
2001-02-26,178.68997424400396
2001-02-27,180.1549166943629
2001-02-28,183.55000868428345
2001-03-01,183.13342635089
2001-03-02,182.98258799288257
2001-03-05,182.38319069564443
2001-03-06,185.88863295077425
2001-03-07,184.31212003223715
2001-03-08,186.09209781881492
2001-03-09,188.08263229073765
2001-03-12,183.8766995155719
2001-03-13,186.06919553197466
2001-03-14,185.3813763447761
2001-03-15,187.23425075017204
2001-03-16,187.28938344204502
2001-03-19,188.5079640217994
2001-03-20,187.21746528452718
2001-03-21,186.5509939984139
2001-03-22,185.52919654388805
2001-03-23,182.55031307981483
2001-03-26,185.9169827421148
2001-03-27,176.57843412309325
2001-03-28,188.16822392616103
2001-03-29,187.45547960390977
2001-03-30,185.39313323363857
2001-04-02,186.77512063188362
2001-04-03,185.08830066562618
2001-04-04,184.58794551239498
2001-04-05,186.3559355330229
2001-04-06,184.9558065745414
2001-04-09,187.15920629259617
2001-04-10,188.22537424155863
2001-04-11,191.78699275485036
2001-04-12,192.115609723111
2001-04-13,192.84843516441416
2001-04-16,192.92026348898045
2001-04-17,192.31866009451173
2001-04-18,193.29379967287073
2001-04-19,191.60631196104242
2001-04-20,191.36953343992857
2001-04-23,192.36161813589788
2001-04-24,190.79638066185362
2001-04-25,190.0154840860691
2001-04-26,191.1582603722097
2001-04-27,190.46845433380815
2001-04-30,188.277763319606
2001-05-01,188.22693455725542
2001-05-02,187.64291949594116
2001-05-03,186.8417254335276
2001-05-04,187.1295845483967
2001-05-07,187.91225581475206
2001-05-08,187.89886778353144
2001-05-09,186.5641327766745
2001-05-10,186.73282214143558
2001-05-11,187.87870491841875
2001-05-14,187.59914930368146
2001-05-15,187.8607781846983
2001-05-16,187.77607094125986
2001-05-17,186.7254707085582
2001-05-18,185.35498940827958
2001-05-21,185.86216578825469
2001-05-22,187.76110380689866
2001-05-23,187.68881274301586
2001-05-24,187.37289955191517
2001-05-25,189.73497869420808
2001-05-28,189.5231932518545
2001-05-29,190.52457140130045
2001-05-30,191.1243502502173
2001-05-31,193.47268657844714
2001-06-01,192.5860720777865
2001-06-04,192.75216294889532
2001-06-05,192.07117960600974
2001-06-06,191.3813155286776
2001-06-07,189.9063666075977
2001-06-08,191.67219574014263
2001-06-11,193.11747895052932
2001-06-12,193.54828252745313
2001-06-13,193.82943756898453
2001-06-14,193.52803121120473
2001-06-15,193.4005150182851
2001-06-18,192.3756985549153
2001-06-19,193.03682292852358
2001-06-20,193.24367273772384
2001-06-21,193.528042184652
2001-06-22,194.5794723632973
2001-06-25,194.1145061577402
2001-06-26,193.32898823915548
2001-06-27,192.77516975174586
2001-06-28,193.5373729549078
2001-06-29,194.65670115349985
2001-07-02,194.57766666262572
2001-07-03,194.5648239424982
2001-07-04,194.8654087924873
2001-07-05,194.63449927154346
2001-07-06,192.36982055044797
2001-07-09,193.99545249571688
2001-07-10,194.63108300341855
2001-07-11,192.15079922856899
2001-07-12,192.48546328075142
2001-07-13,192.56374696563407
2001-07-16,189.49921878080335
2001-07-17,190.3303518694321
2001-07-18,189.19010843327547
2001-07-19,189.81795864509803
2001-07-20,187.28054544751373
2001-07-23,188.86667517329545
2001-07-24,188.51228711825036
2001-07-25,187.84920011844503
2001-07-26,188.72851892309
2001-07-27,189.52851488674975
2001-07-30,188.9043769802708
2001-07-31,189.21441980385546
2001-08-01,189.19439496367133
2001-08-02,188.21901686039328
2001-08-03,187.62668437346224
2001-08-06,188.4711141568894
2001-08-07,188.93674989653817
2001-08-08,188.7420287010354
2001-08-09,188.67479418213787
2001-08-10,188.84250529913814
2001-08-13,189.92081238233467
2001-08-14,190.99624344086897
2001-08-15,190.92831430331626
2001-08-16,190.1336137750058
2001-08-17,190.0642070338853
2001-08-20,190.03731573147306
2001-08-21,189.8807516121963
2001-08-22,188.38610492571482
2001-08-23,189.07003175238688
2001-08-24,190.4314881867161
2001-08-27,191.8754088014461
2001-08-28,191.4065109646821
2001-08-29,190.7081576987719
2001-08-30,190.16393340363317
2001-08-31,189.85951975287023
2001-09-03,189.64645002301376
2001-09-04,188.33844180930376
2001-09-05,189.55828547203294
2001-09-06,190.5495705844242
2001-09-07,189.71312080178538
2001-09-10,190.08551946973395
2001-09-11,187.76886163955317
2001-09-12,186.66267220406334
2001-09-13,188.11214544327746
2001-09-14,186.90709493498017
2001-09-17,185.55811146790273
2001-09-18,186.1177934815619
2001-09-19,187.96334685895673
2001-09-20,187.61815564301733
2001-09-21,187.53480739412953
2001-09-24,187.66502179017394
2001-09-25,187.03115123134071
2001-09-26,189.55324566884957
2001-09-27,188.90401298821672
2001-09-28,188.83462428288126
2001-10-01,188.9189461871381
2001-10-02,191.16986952306897
2001-10-03,190.44211533399715
2001-10-04,190.77199145262117
2001-10-05,190.2726000101549
2001-10-08,190.39807500618855
2001-10-09,191.0922966818659
2001-10-10,191.3699572991159
2001-10-11,194.38132205931262
2001-10-12,194.006463154886
2001-10-15,194.17614317930892
2001-10-16,193.18990795960005
2001-10-17,193.09546636738764
2001-10-18,193.45612485115242
2001-10-19,195.27646470172004
2001-10-22,196.09568413596114
2001-10-23,196.37940059682688
2001-10-24,197.55932286085726
2001-10-25,196.79012546615755
2001-10-26,198.176577328185
2001-10-29,199.4757885584474
2001-10-30,197.40441380393995
2001-10-31,197.2862549172035
2001-11-01,197.3116131515842
2001-11-02,199.16624079771537
2001-11-05,199.62792574768466
2001-11-06,198.83291327789482
2001-11-07,198.81130222522506
2001-11-08,201.10876722020936
2001-11-09,198.06279636472405
2001-11-12,196.46927871059117
2001-11-13,196.02759521386042
2001-11-14,199.64967316573413
2001-11-15,199.9625984150708
2001-11-16,200.85712810871422
2001-11-19,206.38404170454737
2001-11-20,202.9853712458021
2001-11-21,203.1953172899287
2001-11-22,205.2228190349889
2001-11-23,205.50073442900845
2001-11-26,206.1107349850441
2001-11-27,203.7706149080882
2001-11-28,203.97157054701017
2001-11-29,206.1096239723029
2001-11-30,205.27018656228051
2001-12-03,204.78744432450756
2001-12-04,204.6781476790356
2001-12-05,201.50052796806995
2001-12-06,200.8092015836885
2001-12-07,200.0001095153517
2001-12-10,200.3069128953506
2001-12-11,199.14841818930884
2001-12-12,200.3857225637559
2001-12-13,200.46583615896134
2001-12-14,198.4401102275139
2001-12-17,197.44692424259463
2001-12-18,191.81651307434024
2001-12-19,187.92043586411302
2001-12-20,182.66845865253342
2001-12-21,182.30733437826143
2001-12-24,182.46404022412327
2001-12-25,182.46404022412327
2001-12-26,181.97450142397807
2001-12-27,180.22917030221998
2001-12-28,183.04446270191062
2001-12-31,183.6946445293897
2002-01-01,183.6946445293897
2002-01-02,180.3542704642459
2002-01-03,181.80205766564544
2002-01-04,183.29423269169425
2002-01-07,180.68764562838575
2002-01-08,180.17807784485143
2002-01-09,183.17342094303186
2002-01-10,185.54778333226878
2002-01-11,185.5510412888431
2002-01-14,185.5883554343397
2002-01-15,185.19715920428513
2002-01-16,184.88752187288333
2002-01-17,187.97543827267666
2002-01-18,189.12064885902473
2002-01-21,190.97049005965806
2002-01-22,191.74634039311164
2002-01-23,192.7312040336245
2002-01-24,194.16964338475012
2002-01-25,195.72852312941038
2002-01-28,194.64157823839565
2002-01-29,197.61858200951144
2002-01-30,196.4016961659583
2002-01-31,197.96002624206093
2002-02-01,197.82255786751136
2002-02-04,197.97386575991854
2002-02-05,197.84962563456295
2002-02-06,197.15143916821444
2002-02-07,195.64856070376342
2002-02-08,197.04154058947464
2002-02-11,198.65364510183898
2002-02-12,198.14681637313797
2002-02-13,198.63116896717355
2002-02-14,198.7794598967383
2002-02-15,196.32078950003446
2002-02-18,196.91200683044627
2002-02-19,197.2445088353177
2002-02-20,198.2516688370576
2002-02-21,199.47591168860865
2002-02-22,201.1069094536712
2002-02-25,201.85491272978635
2002-02-26,202.30477524814697
2002-02-27,201.59582625826312
2002-02-28,201.81055659613534
2002-03-01,202.9464479764145
2002-03-04,201.06256114574254
2002-03-05,199.97219011855105
2002-03-06,201.23288705249118
2002-03-07,201.55540470415806
2002-03-08,203.41735719289744
2002-03-11,203.64237522088266
2002-03-12,204.07588073730244
2002-03-13,206.65191884582487
2002-03-14,207.41954241427177
2002-03-15,209.89843012975717
2002-03-18,210.3124280501213
2002-03-19,210.48153468698766
2002-03-20,212.54928336782058
2002-03-21,213.05365838302603
2002-03-22,213.26099473817678
2002-03-25,213.36889409132147
2002-03-26,213.671599789603
2002-03-27,217.12991351417534
2002-03-28,218.11924547156715
2002-03-29,217.76694245684047
2002-04-01,217.8196761124489
2002-04-02,219.04824996318004
2002-04-03,219.02208703311354
2002-04-04,217.12032931424417
2002-04-05,217.0167354772192
2002-04-08,217.5797426342304
2002-04-09,219.58480358945226
2002-04-10,218.60202938600943
2002-04-11,221.07273116288357
2002-04-12,221.11948538232437
2002-04-15,221.5663595159303
2002-04-16,221.3105561877599
2002-04-17,220.95068993501383
2002-04-18,218.58686855321594
2002-04-19,218.7598193883357
2002-04-22,218.31998837100525
2002-04-23,219.05108676040072
2002-04-24,218.5984969121121
2002-04-25,217.8668137285139
2002-04-26,218.47442977966145
2002-04-29,216.39847361104057
2002-04-30,216.3119927959595
2002-05-01,216.20565359485875
2002-05-02,218.42071925512994
2002-05-03,219.38089120597198
2002-05-06,219.69957680490012
2002-05-07,219.85431724786795
2002-05-08,219.52980449725166
2002-05-09,214.40802192197944
2002-05-10,211.81014808378035
2002-05-13,213.39727606739405
2002-05-14,213.30418597626877
2002-05-15,214.60217666849294
2002-05-16,214.45528764463313
2002-05-17,214.39018714642614
2002-05-20,214.4147446932519
2002-05-21,215.13653986570597
2002-05-22,215.46711882810038
2002-05-23,216.57766418982814
2002-05-24,217.6886564422437
2002-05-27,219.59427304262448
2002-05-28,219.67487609849235
2002-05-29,222.7860046243357
2002-05-30,222.76071700778934
2002-05-31,225.34989654685793
2002-06-03,224.85723124694246
2002-06-04,230.1084121681296
2002-06-05,233.79591137052105
2002-06-06,226.53342098569965
2002-06-07,225.65014422775047
2002-06-10,235.97134962359985
2002-06-11,235.29328777282726
2002-06-12,236.30009484040383
2002-06-13,235.15326700201064
2002-06-14,232.96342500611348
2002-06-17,232.5730292258823
2002-06-18,232.6309049117871
2002-06-19,224.94279726811033
2002-06-20,219.10732808833075
2002-06-21,218.79497721926737
2002-06-24,211.9200458746735
2002-06-25,212.24904048347642
2002-06-26,206.7496509265727
2002-06-27,218.14702348051148
2002-06-28,213.32169149587304
2002-07-01,200.85379178400154
2002-07-02,186.12446441511588
2002-07-03,179.62614578917913
2002-07-04,198.86757495659577
2002-07-05,198.6134846178386
2002-07-08,203.82107422413378
2002-07-09,210.59227622639958
2002-07-10,215.84408041988533
2002-07-11,207.11368208579609
2002-07-12,211.74475416836123
2002-07-15,213.52387882127354
2002-07-16,213.34563972546354
2002-07-17,220.3085336498773
2002-07-18,219.322309793265
2002-07-19,216.63732029322864
2002-07-22,212.80354032850465
2002-07-23,217.43991064878125
2002-07-24,216.1608997237115
2002-07-25,223.19850870780752
