Date,POLAND SMALL VALUE
1999-05-06,169.48870178436698
1999-05-07,168.24325512684044
1999-05-10,167.8482214989481
1999-05-11,168.0424760326398
1999-05-12,169.86293690320406
1999-05-13,167.86227204931626
1999-05-14,168.22142086662697
1999-05-17,164.93821387782404
1999-05-18,167.10331330182314
1999-05-19,169.9096449799209
1999-05-20,172.18299195577464
1999-05-21,173.72064690346477
1999-05-24,174.4363334578491
1999-05-25,172.1857130436497
1999-05-26,174.2368352449217
1999-05-27,175.5891650378085
1999-05-28,176.1512871924166
1999-05-31,178.37490001741506
1999-06-01,177.38738731938764
1999-06-02,180.0484399718842
1999-06-03,180.59540944102525
1999-06-04,180.67590671446789
1999-06-07,184.5978099082028
1999-06-08,184.10235728685123
1999-06-09,185.9776694885129
1999-06-10,191.50391113143547
1999-06-11,194.03274054517587
1999-06-14,200.6702590150069
1999-06-15,200.58936012217868
1999-06-16,201.80671591147507
1999-06-17,204.60707883766852
1999-06-18,202.27257940829833
1999-06-21,206.2308732412026
1999-06-22,206.4573774788497
1999-06-23,197.09378402380355
1999-06-24,198.07248284684047
1999-06-25,193.75557418842132
1999-06-28,197.2267287826077
1999-06-29,196.17766716101306
1999-06-30,194.92864238805325
1999-07-01,200.45099972399834
1999-07-02,204.40718110608748
1999-07-05,206.70496180628214
1999-07-06,205.33458984365654
1999-07-07,204.91252952034574
1999-07-08,203.2052588859563
1999-07-09,202.75892493794976
1999-07-12,205.5538940283572
1999-07-13,203.51113271668805
1999-07-14,202.16885361856288
1999-07-15,204.61037551355327
1999-07-16,203.5373451394252
1999-07-19,204.8779365868717
1999-07-20,203.69494508115807
1999-07-21,198.190206204021
1999-07-22,199.6939010010254
1999-07-23,198.74981595730898
1999-07-26,198.4951179028857
1999-07-27,194.15825588935706
1999-07-28,195.42181521077367
1999-07-29,192.71786644829874
1999-07-30,191.88052341376627
1999-08-02,192.15086955919338
1999-08-03,191.1457705106474
1999-08-04,191.88252597942576
1999-08-05,186.31630206293318
1999-08-06,184.908433677513
1999-08-09,183.25292900246524
1999-08-10,183.28819656973994
1999-08-11,184.60701734230173
1999-08-12,189.5496647163782
1999-08-13,188.64470900911076
1999-08-16,193.6082179513486
1999-08-17,189.18573787036757
1999-08-18,193.254525615261
1999-08-19,191.09189683480815
1999-08-20,189.55000292066427
1999-08-23,193.75084239815814
1999-08-24,195.20419007578494
1999-08-25,197.7115502320174
1999-08-26,202.00243896782547
1999-08-27,199.16405390012127
1999-08-30,199.18365146115772
1999-08-31,195.16558832222128
1999-09-01,195.22155644823377
1999-09-02,191.17903526640714
1999-09-03,192.00005438912427
1999-09-06,192.401507207763
1999-09-07,188.1882977687388
1999-09-08,187.7020648901648
1999-09-09,189.25078348666548
1999-09-10,190.68250439711335
1999-09-13,188.8672678340415
1999-09-14,183.55992676957536
1999-09-15,177.70576373699998
1999-09-16,174.9521290140465
1999-09-17,178.78309508445304
1999-09-20,179.11805598517037
1999-09-21,174.70613324153544
1999-09-22,170.00815968186282
1999-09-23,171.00292511084618
1999-09-24,168.85910678844564
1999-09-27,168.22177529890797
1999-09-28,166.8837745095633
1999-09-29,164.3756043365771
1999-09-30,161.19727202091073
1999-10-01,162.31906927488484
1999-10-04,160.7576253941369
1999-10-05,163.25766866390967
1999-10-06,162.07139319574273
1999-10-07,164.31016865379806
1999-10-08,164.01304000766498
1999-10-11,164.5968240656597
1999-10-12,162.14539318633715
1999-10-13,158.99637370522208
1999-10-14,158.73766811300007
1999-10-15,158.76769460912269
1999-10-18,154.88842674885777
1999-10-19,155.98391981790698
1999-10-20,158.2974942885039
1999-10-21,158.97963182218967
1999-10-22,160.6298656516165
1999-10-25,162.26789052303732
1999-10-26,160.28636442452347
1999-10-27,157.9055098463386
1999-10-28,157.23727235706878
1999-10-29,160.31268272632278
1999-11-01,160.60673014312817
1999-11-02,158.63741380930963
1999-11-03,156.91240417250646
1999-11-04,157.11038735609546
1999-11-05,155.95304854102355
1999-11-08,159.63038278528435
1999-11-09,158.6250398639499
1999-11-10,156.61508103054422
1999-11-11,158.24482678215318
1999-11-12,159.29203273423647
1999-11-15,160.0855713964318
1999-11-16,162.93679797586364
1999-11-17,166.23024955398753
1999-11-18,166.8818059591413
1999-11-19,175.78066673842176
1999-11-22,178.32877464196167
1999-11-23,179.92033149302685
1999-11-24,180.9396659029304
1999-11-25,183.2852964321989
1999-11-26,185.22822773289306
1999-11-29,178.59481905720284
1999-11-30,181.0532704897902
1999-12-01,185.8280826157792
1999-12-02,190.38133749880058
1999-12-03,186.70182959228987
1999-12-06,186.41668246555034
1999-12-07,184.93773218757673
1999-12-08,188.8644517605344
1999-12-09,193.74790769044964
1999-12-10,198.43876497751754
1999-12-13,198.1864692603475
1999-12-14,200.72827696744952
1999-12-15,198.9164239566447
1999-12-16,197.59745691340007
1999-12-17,202.49266376031866
1999-12-20,207.51265575493014
1999-12-21,209.822367775835
1999-12-22,211.4506170990794
1999-12-23,217.0951944249695
1999-12-24,217.0951944249695
1999-12-27,223.25685504405624
1999-12-28,222.702213619676
1999-12-29,220.27075607841255
1999-12-30,220.61620829808675
1999-12-31,220.61620829808675
2000-01-03,227.63633498665922
2000-01-04,222.05547933231128
2000-01-05,208.87222684117174
2000-01-06,213.78999709392696
2000-01-07,224.64419788571618
2000-01-10,233.40083087623512
2000-01-11,230.49096917017715
2000-01-12,227.23996078100427
2000-01-13,228.42352886427204
2000-01-14,235.16499088464815
2000-01-17,230.58651858560845
2000-01-18,231.8541923038814
2000-01-19,223.06763513450662
2000-01-20,227.1096821988245
2000-01-21,228.79335808536348
2000-01-24,232.57174495876114
2000-01-25,225.60246990296386
2000-01-26,227.74746072723346
2000-01-27,230.51448178120603
2000-01-28,232.7195826381009
2000-01-31,228.28074992176195
2000-02-01,233.8333786334553
2000-02-02,236.90855921791157
2000-02-03,244.09936458762056
2000-02-04,259.44118434221286
2000-02-07,256.67676272519356
2000-02-08,260.5210342327425
2000-02-09,260.07049224350203
2000-02-10,247.33589338922113
2000-02-11,247.8181884633609
2000-02-14,242.80994050268714
2000-02-15,249.70512032212622
2000-02-16,251.20096176928953
2000-02-17,251.3454633558954
2000-02-18,257.731468544117
2000-02-21,246.9506311830479
2000-02-22,248.4506046976865
2000-02-23,251.19441706530648
2000-02-24,250.88530986234443
2000-02-25,250.4170565065743
2000-02-28,239.58518807696908
2000-02-29,247.59638174205296
2000-03-01,253.08642577249648
2000-03-02,258.20963989923627
2000-03-03,258.1100473569089
2000-03-06,270.17978739759195
2000-03-07,264.56116417369367
2000-03-08,260.32396851593387
2000-03-09,267.21570733314184
2000-03-10,272.7962754988263
2000-03-13,266.71250826060225
2000-03-14,264.5503063465615
2000-03-15,262.78022780225723
2000-03-16,268.26173437200043
2000-03-17,272.39068979235304
2000-03-20,269.79719210778086
2000-03-21,268.960349923746
2000-03-22,274.2562399866469
2000-03-23,274.8239995348008
2000-03-24,279.98355218506447
2000-03-27,285.1960931563054
2000-03-28,282.2614322698198
2000-03-29,282.6583541067657
2000-03-30,273.6750609289542
2000-03-31,266.5981495347842
2000-04-03,268.08221585922826
2000-04-04,261.96776191601737
2000-04-05,257.3437110695487
2000-04-06,258.4914852375139
2000-04-07,264.1825881448126
2000-04-10,261.87624038479896
2000-04-11,253.8542648611235
2000-04-12,256.4415562306189
2000-04-13,253.23756014510997
2000-04-14,248.79545622784835
2000-04-17,227.85629948476816
2000-04-18,239.39351646628617
2000-04-19,241.6967909341666
2000-04-20,238.85990153945247
2000-04-21,238.85990153945247
2000-04-24,238.8774083884208
2000-04-25,242.10746525778055
2000-04-26,243.88985187410222
2000-04-27,241.38315308457717
2000-04-28,238.1216747884483
2000-05-01,238.92219221912964
2000-05-02,239.0537717940934
2000-05-03,242.60996346702822
2000-05-04,237.2851394833231
2000-05-05,231.93775941075418
2000-05-08,239.48005865532156
2000-05-09,234.78604137640926
2000-05-10,237.27186048500937
2000-05-11,239.06777794735126
2000-05-12,242.01993728467173
2000-05-15,245.93650793414378
2000-05-16,249.4759044283743
2000-05-17,254.1252071504944
2000-05-18,250.94873646796918
2000-05-19,249.13969280983298
2000-05-22,241.2759262239443
2000-05-23,237.11476973379743
2000-05-24,229.3602224370643
2000-05-25,230.25803474350784
2000-05-26,222.05868691919343
2000-05-29,222.98057126508303
2000-05-30,233.67950640913
2000-05-31,239.22306972023833
2000-06-01,242.93641261900174
2000-06-02,244.68637597708528
2000-06-05,246.3378679198173
2000-06-06,235.245685019491
2000-06-07,232.33771374585808
2000-06-08,235.12738244373912
2000-06-09,232.9891920662054
2000-06-12,232.8997461715786
2000-06-13,230.9132589007186
2000-06-14,237.66613502946757
2000-06-15,237.8186878048427
2000-06-16,233.94752608962614
2000-06-19,233.64602945646277
2000-06-20,236.02350243347306
2000-06-21,237.23996260511967
2000-06-22,238.66063593313623
2000-06-23,239.27922065500775
2000-06-26,237.98038342303488
2000-06-27,240.25448612776856
2000-06-28,239.36652483795905
2000-06-29,240.55149021659173
2000-06-30,240.44068674397565
2000-07-03,244.41213029452013
2000-07-04,244.30343915614424
2000-07-05,243.38154976511493
2000-07-06,244.14754870438202
2000-07-07,246.77290128430081
2000-07-10,253.1621480192133
2000-07-11,253.64479198904667
2000-07-12,254.24598515174057
2000-07-13,254.06505812860897
2000-07-14,254.68078769813033
2000-07-17,256.65227669781194
2000-07-18,258.43462682173003
2000-07-19,259.52146743179634
2000-07-20,260.7207875645864
2000-07-21,261.48588420192704
2000-07-24,264.6380457357232
2000-07-25,260.6391570349168
2000-07-26,260.9687482581433
2000-07-27,255.57863705236554
2000-07-28,252.6936407654947
2000-07-31,251.84846748758898
2000-08-01,252.12689544359804
2000-08-02,251.130245191614
2000-08-03,253.4491839743453
2000-08-04,252.74628164628294
2000-08-07,256.0532122393175
2000-08-08,256.74167520066516
2000-08-09,259.5656185499633
2000-08-10,256.8207033343501
2000-08-11,255.97176699265296
2000-08-14,253.87970790257884
2000-08-15,252.61172340921212
2000-08-16,252.49928082164269
2000-08-17,251.96068055901773
2000-08-18,250.69236388413609
2000-08-21,244.94705337319604
2000-08-22,244.36822069356003
2000-08-23,242.52201325135977
2000-08-24,241.96703982887294
2000-08-25,241.89651432995302
2000-08-28,244.03552125243996
2000-08-29,242.99126590395173
2000-08-30,242.0174395584067
2000-08-31,244.76418463895956
2000-09-01,241.49125838851512
2000-09-04,243.9798349139276
2000-09-05,243.96360758922935
2000-09-06,243.4986061337568
2000-09-07,241.418719987409
2000-09-08,242.23948073399959
2000-09-11,241.73928552162064
2000-09-12,239.76531222680117
2000-09-13,239.07629302440324
2000-09-14,240.63822844832083
2000-09-15,240.97895689682252
2000-09-18,239.83166345831916
2000-09-19,237.3433582974814
2000-09-20,238.56655855959465
2000-09-21,236.86675021748758
2000-09-22,223.76380268771933
2000-09-25,226.76740376971298
2000-09-26,225.16635247814747
2000-09-27,222.4750402616128
2000-09-28,223.72423315957175
2000-09-29,222.60635225672516
2000-10-02,220.3241120418884
2000-10-03,222.51290851978897
2000-10-04,223.12322725277835
2000-10-05,223.6196375138023
2000-10-06,223.56427254095368
2000-10-09,222.40584321567525
2000-10-10,220.17654090801875
2000-10-11,213.62457151045092
2000-10-12,210.6800531834561
2000-10-13,205.1214379523564
2000-10-16,213.0989261109778
2000-10-17,211.93403876214785
2000-10-18,210.5750686968372
2000-10-19,214.65989925401792
2000-10-20,221.35852349917852
2000-10-23,218.80931172978617
2000-10-24,221.39657757875278
2000-10-25,222.70038626441686
2000-10-26,222.93021407532507
2000-10-27,217.14417483222334
2000-10-30,215.28196409507822
2000-10-31,214.70056768551703
2000-11-01,214.40035942641876
2000-11-02,217.6927586997009
2000-11-03,227.2780126937011
2000-11-06,230.32344469318218
2000-11-07,227.0794503665769
2000-11-08,227.43773575893235
2000-11-09,224.92417132393504
2000-11-10,222.432799447418
2000-11-13,219.09021660997405
2000-11-14,221.9764151016067
2000-11-15,223.33538368426346
2000-11-16,223.2429034200088
2000-11-17,224.04408275068369
2000-11-20,225.71303526537085
2000-11-21,227.31656699858775
2000-11-22,227.62135867971762
2000-11-23,229.09432985359294
2000-11-24,236.1826187643672
2000-11-27,237.35273571614692
2000-11-28,233.93352305183552
2000-11-29,234.28056311915063
2000-11-30,230.24546153082304
2000-12-01,229.44984300367443
2000-12-04,222.27851728575527
2000-12-05,226.01233110412204
2000-12-06,228.91996125907514
2000-12-07,226.71527895062886
2000-12-08,227.72413659375314
2000-12-11,230.99253128188838
2000-12-12,234.1334460174358
2000-12-13,235.20516813011423
2000-12-14,237.13207030735103
2000-12-15,239.39550230522642
2000-12-18,243.34384309945975
2000-12-19,250.20752413181384
2000-12-20,247.91269799724145
2000-12-21,247.82935484571445
2000-12-22,250.46264924751077
2000-12-25,250.46264924751077
2000-12-26,249.30476087674597
2000-12-27,251.92254576256502
2000-12-28,252.72137577859476
2000-12-29,247.07580404340024
2001-01-01,247.07580404340024
2001-01-02,248.37659540904096
2001-01-03,243.70770189449132
2001-01-04,247.54981606862836
2001-01-05,244.3765086671648
2001-01-08,238.03775925651155
2001-01-09,239.19844921780407
2001-01-10,237.6185761243585
2001-01-11,236.33916050628503
2001-01-12,238.70457790999666
2001-01-15,238.59951152301326
2001-01-16,238.07475873736047
2001-01-17,241.22304721070924
2001-01-18,239.7378100451708
2001-01-19,248.6113271614594
2001-01-22,245.99066185011742
2001-01-23,246.42338402724627
2001-01-24,250.52044253610293
2001-01-25,252.00288104828303
2001-01-26,248.7799449076303
2001-01-29,251.6299126532828
2001-01-30,253.71615224276923
2001-01-31,253.13846763887847
2001-02-01,253.70369173110683
2001-02-02,257.35892886131893
2001-02-05,250.22401112610876
2001-02-06,250.6325667483539
2001-02-07,243.65438050299915
2001-02-08,242.83892423857307
2001-02-09,239.21531203965162
2001-02-12,239.66511878090287
2001-02-13,241.24815897844746
2001-02-14,240.32069180198698
2001-02-15,244.46269018066437
2001-02-16,240.36231114862625
2001-02-19,236.37488293260986
2001-02-20,235.37887780639412
2001-02-21,227.12204316492782
2001-02-22,224.74840685077496
2001-02-23,228.10916995745654
2001-02-26,230.8749339344557
2001-02-27,225.41895926596237
2001-02-28,226.54665972335295
2001-03-01,220.85384844532027
2001-03-02,219.30233944273522
2001-03-05,222.74058732527052
2001-03-06,226.06721288402142
2001-03-07,221.45433623786923
2001-03-08,223.77415888273552
2001-03-09,224.6666257400432
2001-03-12,214.7024585717353
2001-03-13,212.86806122588104
2001-03-14,209.48061650216863
2001-03-15,214.72500367140867
2001-03-16,215.12582394540752
2001-03-19,216.8427972990087
2001-03-20,222.587214275818
2001-03-21,223.68609145340338
2001-03-22,225.3218237964205
2001-03-23,231.04938038814356
2001-03-26,233.8379532708592
2001-03-27,232.05479872027706
2001-03-28,234.38888539366613
2001-03-29,232.23442230902828
2001-03-30,231.0843301496872
2001-04-02,231.37169768614257
2001-04-03,228.54237788825137
2001-04-04,225.77416463494632
2001-04-05,230.56496690791045
2001-04-06,231.5546099342644
2001-04-09,232.34241556668619
2001-04-10,233.5135740538855
2001-04-11,236.64084015838606
2001-04-12,236.4316024644012
2001-04-13,236.4316024644012
2001-04-16,238.0153021653612
2001-04-17,235.97899926027807
2001-04-18,243.41777787688932
2001-04-19,242.42843729946398
2001-04-20,238.70763666638746
2001-04-23,234.69168025788417
2001-04-24,238.58350311312637
2001-04-25,242.30147610050923
2001-04-26,244.95079072185308
2001-04-27,246.859308080602
2001-04-30,248.76024664343024
2001-05-01,247.29239096572343
2001-05-02,245.79899621917315
2001-05-03,245.4347453333962
2001-05-04,244.38339140298012
2001-05-07,242.54617498521668
2001-05-08,240.14393274111762
2001-05-09,236.3402534486069
2001-05-10,240.39292996978486
2001-05-11,240.58465357646296
2001-05-14,240.4895280017187
2001-05-15,241.116530829729
2001-05-16,239.91514439057585
2001-05-17,241.29054430561513
2001-05-18,243.13171717704378
2001-05-21,245.34606773098406
2001-05-22,249.17525943948453
2001-05-23,249.07864835371672
2001-05-24,249.24415201395465
2001-05-25,249.5633387364931
2001-05-28,249.05004474511165
2001-05-29,250.33867950917252
2001-05-30,249.6419806661824
2001-05-31,254.5923532778072
2001-06-01,253.70638646638983
2001-06-04,250.5649503602186
2001-06-05,252.67490083178328
2001-06-06,251.06733451544068
2001-06-07,246.1361107384746
2001-06-08,241.7082519232656
2001-06-11,240.44142506572382
2001-06-12,241.36591925935605
2001-06-13,238.8164508986824
2001-06-14,238.19176977539698
2001-06-15,236.0188376522846
2001-06-18,231.50768861818838
2001-06-19,232.3679583239069
2001-06-20,227.9574761496743
2001-06-21,232.0474407712821
2001-06-22,233.93203696373183
2001-06-25,233.22466404874606
2001-06-26,230.27897574209237
2001-06-27,228.24914604057633
2001-06-28,227.89818613616282
2001-06-29,224.9876686078896
2001-07-02,221.13144607833598
2001-07-03,216.69647869400868
2001-07-04,213.9434280531451
2001-07-05,216.16905711417368
2001-07-06,211.3361751313291
2001-07-09,199.11761062270787
2001-07-10,197.26767024476612
2001-07-11,192.6204857419388
2001-07-12,204.29013579705202
2001-07-13,206.322318742023
2001-07-16,209.7192106574368
2001-07-17,209.9183265423377
2001-07-18,204.14944268893078
2001-07-19,203.22126227368253
2001-07-20,199.75354775253314
2001-07-23,202.17225205742193
2001-07-24,196.58737981286214
2001-07-25,192.44366120845163
2001-07-26,195.15685443531243
2001-07-27,195.3686002400588
2001-07-30,193.43434773444324
2001-07-31,192.8866287158934
2001-08-01,191.4917090338263
2001-08-02,191.75626278289894
2001-08-03,192.25220437822847
2001-08-06,192.1366005764505
2001-08-07,192.6251126638319
2001-08-08,192.14187711103688
2001-08-09,187.74249141812473
2001-08-10,185.97700363972672
2001-08-13,184.50496684720184
2001-08-14,185.3609922036481
2001-08-15,181.87932053007168
2001-08-16,179.40092507567016
2001-08-17,177.57856709853962
2001-08-20,178.04882550537215
2001-08-21,179.4561715012206
2001-08-22,179.33714389931274
2001-08-23,182.734070662931
2001-08-24,184.521670259444
2001-08-27,182.66905882692257
2001-08-28,184.65450622590754
2001-08-29,185.07488317335955
2001-08-30,186.9811389597659
2001-08-31,188.51513135400864
2001-09-03,187.82258001632815
2001-09-04,189.560878682175
2001-09-05,190.54793997569382
2001-09-06,190.89895901567854
2001-09-07,189.6131214945151
2001-09-10,190.86150838312219
2001-09-11,184.91159058773073
2001-09-12,183.26363886431264
2001-09-13,183.650939561887
2001-09-14,178.5531178837399
2001-09-17,176.66197343827693
2001-09-18,176.75062962241665
2001-09-19,178.51968179847037
2001-09-20,177.89324987927145
2001-09-21,172.97118693484444
2001-09-24,169.86125909020788
2001-09-25,166.4506860956801
2001-09-26,167.524498435026
2001-09-27,167.15299214533582
2001-09-28,170.6844086894098
2001-10-01,168.34285576382732
2001-10-02,168.7036880078519
2001-10-03,167.3065581466769
2001-10-04,168.54031901417628
2001-10-05,168.81983186326596
2001-10-08,167.71417383453078
2001-10-09,171.1405671930132
2001-10-10,179.34225820126377
2001-10-11,184.88914988731557
2001-10-12,183.46065775415514
2001-10-15,184.96198103506808
2001-10-16,190.22795269923512
2001-10-17,189.51986464744448
2001-10-18,189.66095882884662
2001-10-19,189.95407614675392
2001-10-22,194.50998538926507
2001-10-23,195.97000420609973
2001-10-24,197.02946437019796
2001-10-25,198.82399733981023
2001-10-26,203.08134453531207
2001-10-29,201.0094626783781
2001-10-30,196.89861224225567
2001-10-31,201.4508814463672
2001-11-01,200.32966246274114
2001-11-02,200.11394061890815
2001-11-05,199.7728554768701
2001-11-06,200.7874566773625
2001-11-07,202.76295609354406
2001-11-08,206.59574896509565
2001-11-09,205.9872070579282
2001-11-12,205.67085066834173
2001-11-13,210.32695576797377
2001-11-14,211.02642774344818
2001-11-15,208.94701034881956
2001-11-16,210.24761290107878
2001-11-19,211.0541834826109
2001-11-20,212.0533110240116
2001-11-21,212.36377316891128
2001-11-22,211.17439789874996
2001-11-23,212.5256070728345
2001-11-26,215.28330098092385
2001-11-27,216.7114666222461
2001-11-28,216.683295563162
2001-11-29,213.68149162344002
2001-11-30,212.8293883543717
2001-12-03,213.26502857476112
2001-12-04,215.6079339211591
2001-12-05,216.20312413305425
2001-12-06,216.16757237613118
2001-12-07,214.72233788449236
2001-12-10,211.77062382155103
2001-12-11,213.05024188029319
2001-12-12,214.28033193909081
2001-12-13,212.0109517873839
2001-12-14,211.08699344966172
2001-12-17,215.05676323499767
2001-12-18,219.26840231143427
2001-12-19,216.7182779795969
2001-12-20,218.15456562391964
2001-12-21,218.1216947511249
2001-12-24,219.63339544942016
2001-12-25,219.63339544942016
2001-12-26,219.5064073070647
2001-12-27,220.3305562304422
2001-12-28,222.2047824033085
2001-12-31,222.84023682035416
2002-01-01,222.84023682035416
2002-01-02,219.94048535534296
2002-01-03,223.7134436449448
2002-01-04,227.62089530700092
2002-01-07,234.44613778252196
2002-01-08,235.42003007155103
2002-01-09,248.72460602887097
2002-01-10,238.48718079600803
2002-01-11,240.01772711395716
2002-01-14,237.53410920727762
2002-01-15,235.78628638737956
2002-01-16,233.14633302621718
2002-01-17,232.40448874689008
2002-01-18,231.4664782968794
2002-01-21,236.52386229016759
2002-01-22,242.5050045989075
2002-01-23,238.2793799590783
2002-01-24,238.46619662522866
2002-01-25,246.5137531233851
2002-01-28,245.91662482461174
2002-01-29,244.17996860432527
2002-01-30,241.93161101714483
2002-01-31,244.46428164116918
2002-02-01,242.4044225073419
2002-02-04,235.93018915555237
2002-02-05,234.41493304289222
2002-02-06,231.43290763034474
2002-02-07,227.4257947738973
2002-02-08,229.5241913792379
2002-02-11,225.31537356927436
2002-02-12,226.50388598091564
2002-02-13,226.85642060392672
2002-02-14,225.152346089054
2002-02-15,226.380866782445
2002-02-18,224.6856660614355
2002-02-19,221.08502731182494
2002-02-20,221.73816721446067
2002-02-21,222.51458211104213
2002-02-22,219.19355458873056
2002-02-25,221.6847508830488
2002-02-26,221.8870579822998
2002-02-27,222.0172855697095
2002-02-28,221.22331679804327
2002-03-01,219.84836397321993
2002-03-04,221.04834584198002
2002-03-05,223.72778927263482
2002-03-06,222.23763030483923
2002-03-07,221.29421005640089
2002-03-08,223.11180751306915
2002-03-11,223.38423677794643
2002-03-12,220.1105662679708
2002-03-13,218.14775838657542
2002-03-14,221.30183384058913
2002-03-15,222.49364507002355
2002-03-18,222.39016385372545
2002-03-19,218.72129125311326
2002-03-20,220.13077714908235
2002-03-21,221.30052555546342
2002-03-22,225.83882873493778
2002-03-25,221.9351671419404
2002-03-26,223.5820236961198
2002-03-27,224.93642327372257
2002-03-28,223.288628433645
2002-03-29,223.288628433645
2002-04-01,221.21807856557822
2002-04-02,220.82489211922422
2002-04-03,220.91835568542058
2002-04-04,222.15311989748216
2002-04-05,224.34779971241625
2002-04-08,225.34580678774878
2002-04-09,225.22313679724445
2002-04-10,225.94055551836607
2002-04-11,227.19729658009194
2002-04-12,227.16956243970333
2002-04-15,229.31346660251629
2002-04-16,228.12276483636376
2002-04-17,229.07131703612188
2002-04-18,227.46581328544477
2002-04-19,226.87786059611457
2002-04-22,226.50460040396194
2002-04-23,226.18269449954656
2002-04-24,225.70667329550963
2002-04-25,226.79299687128673
2002-04-26,226.8781022467918
2002-04-29,227.40504012065227
2002-04-30,225.81724335310807
2002-05-01,224.58852078687286
2002-05-02,223.31020993131716
2002-05-03,221.65766345902495
2002-05-06,223.22228046718925
2002-05-07,222.1211164045388
2002-05-08,221.6497989214994
2002-05-09,218.37527242856993
2002-05-10,218.65923831654533
2002-05-13,216.72056582163066
2002-05-14,217.68901620680887
2002-05-15,216.3322952062077
2002-05-16,215.82785971103212
2002-05-17,214.9386753012338
2002-05-20,217.54194730832947
2002-05-21,217.63666577877544
2002-05-22,216.06475920553677
2002-05-23,219.83202480131644
2002-05-24,220.1131299654163
2002-05-27,221.53982561888972
2002-05-28,220.6924431484673
2002-05-29,221.12700808095062
2002-05-30,221.06559719647947
2002-05-31,222.64404855096146
2002-06-03,221.21186474499325
2002-06-04,218.69732459058164
2002-06-05,220.22011685582882
2002-06-06,219.89834495236192
2002-06-07,216.59019449982827
2002-06-10,215.16168576714898
2002-06-11,215.3185499654825
2002-06-12,216.3139444856767
2002-06-13,216.6204628064174
2002-06-14,212.48701894840315
2002-06-17,210.39798670725045
2002-06-18,208.87369303046881
2002-06-19,201.4550672955488
2002-06-20,198.03321507641178
2002-06-21,199.9936612496773
2002-06-24,195.65497810671616
2002-06-25,196.52087689552914
2002-06-26,187.75857775159307
2002-06-27,190.94799209824615
2002-06-28,185.6509241431016
2002-07-01,187.10938032464327
2002-07-02,180.98563433782246
2002-07-03,182.2482817071576
2002-07-04,181.69938546983394
2002-07-05,181.94288137911383
2002-07-08,178.3605685548529
2002-07-09,179.9993567442399
2002-07-10,182.85946614043098
2002-07-11,178.20692451787946
2002-07-12,180.43525095333553
2002-07-15,173.48946689517715
2002-07-16,172.84213045930605
2002-07-17,176.04819995854584
2002-07-18,172.76977179750656
2002-07-19,165.89792905978936
2002-07-22,157.96264318027028
2002-07-23,160.84278417805652
2002-07-24,155.92261710079845
2002-07-25,155.36732541756942
2002-07-26,160.58057766519093
2002-07-29,157.72630385818144
