Date,UNITED ARAB EMIRATES SMALL VALUE
2015-03-27,870.3965412727539
2015-03-30,889.7539173615826
2015-03-31,895.7254702105793
2015-04-01,894.3431519327302
2015-04-02,902.0218862321634
2015-04-03,902.0218862321634
2015-04-06,913.239832912526
2015-04-07,935.3345615594482
2015-04-08,941.511407930424
2015-04-09,956.0779913621109
2015-04-10,960.7115034832372
2015-04-13,966.3245233445425
2015-04-14,966.710618091539
2015-04-15,997.3982071105708
2015-04-16,1015.8750016591994
2015-04-17,1008.8136573445772
2015-04-20,1008.0053151342653
2015-04-21,1018.4298454645447
2015-04-22,1032.4618922272768
2015-04-23,1015.5201469138243
2015-04-24,1009.5385271630091
2015-04-27,1024.8141156341999
2015-04-28,1011.7970789567992
2015-04-29,998.8023035972583
2015-04-30,1001.2748204149287
2015-05-01,999.7377409056076
2015-05-04,960.7645906143903
2015-05-05,957.1046110766027
2015-05-06,945.3432564605298
2015-05-07,952.6867661453847
2015-05-08,956.3383711678255
2015-05-11,947.8090845298199
2015-05-12,936.7848757105165
2015-05-13,934.2592472555996
2015-05-14,924.3567966226774
2015-05-15,919.4284018500191
2015-05-18,930.7637401375711
2015-05-19,956.0081613685104
2015-05-20,940.773453340071
2015-05-21,946.0959462918236
2015-05-22,954.5068323748826
2015-05-25,953.9895687769434
2015-05-26,959.4012041689879
2015-05-27,949.8502464473389
2015-05-28,949.5736701509582
2015-05-29,945.6761178039162
2015-06-01,951.4292458005611
2015-06-02,940.5001390454123
2015-06-03,938.331547532576
2015-06-04,978.8403655969424
2015-06-05,994.0525974212342
2015-06-08,974.9757461364975
2015-06-09,982.6323538582034
2015-06-10,989.2627399170914
2015-06-11,972.1722050570479
2015-06-12,969.2257143339416
2015-06-15,973.9997819513183
2015-06-16,982.8875925136103
2015-06-17,986.2492008839797
2015-06-18,973.8287380780814
2015-06-19,980.2430739126378
2015-06-22,971.0752915339428
2015-06-23,994.3848806723066
2015-06-24,991.5938135018306
2015-06-25,990.1644578942548
2015-06-26,994.7455774136095
2015-06-29,968.1499024464034
2015-06-30,970.316251655108
2015-07-01,987.4551127274997
2015-07-02,985.9959229774196
2015-07-03,986.2840864743199
2015-07-06,992.4130184293325
2015-07-07,998.1959579613175
2015-07-08,967.4764236156703
2015-07-09,984.4977805609647
2015-07-10,973.2632448927001
2015-07-13,993.3385337280347
2015-07-14,998.1008423510914
2015-07-15,1006.7414950206594
2015-07-16,1011.6075466511712
2015-07-17,1016.2678292634674
2015-07-20,1031.6937699142886
2015-07-21,1026.7171025113787
2015-07-22,1036.262811845896
2015-07-23,1022.6161104876841
2015-07-24,1023.8284591663888
2015-07-27,1002.9800319354273
2015-07-28,995.7252529554017
2015-07-29,997.0759886414625
2015-07-30,1011.5630725414815
2015-07-31,1000.2781366516855
2015-08-03,1002.6259839831255
2015-08-04,1007.976737962882
2015-08-05,1021.097833623862
2015-08-06,1010.8361245270597
2015-08-07,1008.4286429627081
2015-08-10,998.1273809919879
2015-08-11,988.7456014347526
2015-08-12,966.6243342447699
2015-08-13,963.8960288711332
2015-08-14,965.3931348669075
2015-08-17,946.3758532141857
2015-08-18,924.9327760460766
2015-08-19,927.4630341165148
2015-08-20,890.3617336693844
2015-08-21,881.2723947760832
2015-08-24,802.9843969940096
2015-08-25,863.721387073457
2015-08-26,849.368188634871
2015-08-27,888.3426273936296
2015-08-28,887.9159883153225
2015-08-31,876.0961609291049
2015-09-01,854.0101547799062
2015-09-02,855.7997391365362
2015-09-03,880.4918646163799
2015-09-04,878.9987838632418
2015-09-07,860.3193267754028
2015-09-08,858.9075343128478
2015-09-09,875.609236639032
2015-09-10,867.0826041156532
2015-09-11,862.2097845819372
2015-09-14,839.6421994769238
2015-09-15,843.2157866035309
2015-09-16,857.7551336225142
2015-09-17,866.1471767837731
2015-09-18,861.5177678330721
2015-09-21,880.660670082196
2015-09-22,887.0137272050085
2015-09-23,886.1467128083855
2015-09-24,874.9057915064315
2015-09-25,883.8864379334548
2015-09-28,880.9312832973077
2015-09-29,873.6036126284074
2015-09-30,879.2870182965368
2015-10-01,882.3926004024584
2015-10-02,876.7852525966525
2015-10-05,887.009887441837
2015-10-06,880.7207021968732
2015-10-07,894.5738443359918
2015-10-08,891.2677709829366
2015-10-09,885.223681118505
2015-10-12,885.7858910910747
2015-10-13,877.5599327685328
2015-10-14,873.2090101535044
2015-10-15,877.0886509399336
2015-10-16,877.689593234097
2015-10-19,882.7850664097949
2015-10-20,877.1385440515281
2015-10-21,865.5830628120898
2015-10-22,876.1197621356379
2015-10-23,886.3087079141892
2015-10-26,884.6581258240445
2015-10-27,866.031335203197
2015-10-28,858.2549338125622
2015-10-29,867.9406278849925
2015-10-30,861.1834745786865
2015-11-02,859.3288972526963
2015-11-03,879.5040329818285
2015-11-04,861.8774047489643
2015-11-05,861.6161572988885
2015-11-06,871.4734150902569
2015-11-09,843.1800100824206
2015-11-10,817.9363082205122
2015-11-11,828.9406217436899
2015-11-12,830.8656434088398
2015-11-13,832.7143867226627
2015-11-16,814.0588846687084
2015-11-17,821.9977027126954
2015-11-18,815.078607919779
2015-11-19,831.0417258803491
2015-11-20,836.209750032002
2015-11-23,844.5687738129953
2015-11-24,838.878907026133
2015-11-25,839.5346687710953
2015-11-26,837.4600446670794
2015-11-27,839.3966883118331
2015-11-30,836.998564585677
2015-12-01,833.4256005590433
2015-12-02,836.1223267641252
2015-12-03,814.6635359975207
2015-12-04,811.8841913271384
2015-12-07,806.5153802990395
2015-12-08,782.4660631769444
2015-12-09,780.2361849487155
2015-12-10,779.3617571870583
2015-12-11,775.1200852406861
2015-12-14,762.6556433117859
2015-12-15,772.3297463230606
2015-12-16,786.004753346339
2015-12-17,808.0681698505183
2015-12-18,807.2418151430743
2015-12-21,817.5287597257221
2015-12-22,821.9992078441032
2015-12-23,827.4429530234934
2015-12-24,821.500268986525
2015-12-25,821.5002689865252
2015-12-28,818.1814531521818
2015-12-29,826.357861577229
2015-12-30,834.0256777964513
2015-12-31,844.1130127964595
2016-01-01,844.1130127964594
2016-01-04,841.5557606494453
2016-01-05,849.3743756903807
2016-01-06,841.8583757432056
2016-01-07,817.0204964207355
2016-01-08,811.6220714984764
2016-01-11,810.2439434289769
2016-01-12,812.6004432257479
2016-01-13,803.4768221962316
2016-01-14,785.8786189926626
2016-01-15,777.8377633785817
2016-01-18,726.293853270251
2016-01-19,747.4160464708756
2016-01-20,700.960806382449
2016-01-21,715.1828888403344
2016-01-22,715.1849661721558
2016-01-25,717.9353277986963
2016-01-26,706.2238248593769
2016-01-27,726.536975656205
2016-01-28,748.4115435104844
2016-01-29,756.5290076515432
2016-02-01,765.6434033986224
2016-02-02,775.769860560768
2016-02-03,761.8396136031705
2016-02-04,774.3259230362506
2016-02-05,776.156757120627
2016-02-08,785.6758203058864
2016-02-09,777.228561301626
2016-02-10,794.8706883866064
2016-02-11,766.6190371059269
2016-02-12,773.4135027654858
2016-02-15,791.3536385278129
2016-02-16,798.2669973199612
2016-02-17,795.9343616149304
2016-02-18,809.0266273178819
2016-02-19,808.4727058631502
2016-02-22,849.4534454334082
2016-02-23,853.31104684826
2016-02-24,854.3550055002321
2016-02-25,859.800535613149
2016-02-26,868.2046014095979
2016-02-29,891.5474434542806
2016-03-01,894.9172959021361
2016-03-02,882.3284628741372
2016-03-03,879.4267853659186
2016-03-04,873.4345069156194
2016-03-07,917.7607939502667
2016-03-08,919.2398125891273
2016-03-09,918.7696448543085
2016-03-10,901.40339424671
2016-03-11,900.3936673511027
2016-03-14,905.4292307558849
2016-03-15,888.5838504041569
2016-03-16,905.4015421694618
2016-03-17,906.0696132632952
2016-03-18,908.125148399189
2016-03-21,897.5850511569643
2016-03-22,911.5128181503192
2016-03-23,910.43845738163
2016-03-24,896.9680987680059
2016-03-25,896.9680987680059
2016-03-28,876.2706644600729
2016-03-29,884.0430461408412
2016-03-30,879.6890256210526
2016-03-31,878.1833765487421
2016-04-01,882.1044422848096
2016-04-04,879.3661895866469
2016-04-05,878.4177179214654
2016-04-06,882.7541083041832
2016-04-07,886.4565445464793
2016-04-08,884.4870249426942
2016-04-11,906.2691081731367
2016-04-12,913.4038527734281
2016-04-13,922.1569578362585
2016-04-14,930.5170385094527
2016-04-15,927.6880790469706
2016-04-18,917.093404263366
2016-04-19,921.5042167311443
2016-04-20,919.6817732882874
2016-04-21,922.3472323298164
2016-04-22,926.3553520594783
2016-04-25,919.2395631949763
2016-04-26,907.8091177145017
2016-04-27,913.2263269869559
2016-04-28,907.7866104597814
2016-04-29,896.7971074011109
2016-05-02,880.3952970106304
2016-05-03,868.8851326534171
2016-05-04,872.5874550327397
2016-05-05,879.7182191767752
2016-05-06,877.9323186325544
2016-05-09,882.3083174509131
2016-05-10,892.2033052593171
2016-05-11,895.0678161615856
2016-05-12,895.1497464388331
2016-05-13,903.5082274982036
2016-05-16,887.1402311323742
2016-05-17,884.1375316834286
2016-05-18,887.1193638999749
2016-05-19,886.11055042172
2016-05-20,885.4904023331039
2016-05-23,895.1590561613002
2016-05-24,896.2703847499204
2016-05-25,913.7901678786745
2016-05-26,924.2173319087364
2016-05-27,928.6051324640846
2016-05-30,917.4250632047647
2016-05-31,925.522592733917
2016-06-01,923.0166294978953
2016-06-02,916.6336743158362
2016-06-03,902.6809446604663
2016-06-06,902.3996428224491
2016-06-07,914.2597634113479
2016-06-08,913.4982042511419
2016-06-09,929.7786325445401
2016-06-10,932.0830186221012
2016-06-13,920.2833205912863
2016-06-14,926.416137561199
2016-06-15,922.9388624680956
2016-06-16,929.7756558779403
2016-06-17,921.3445657859681
2016-06-20,909.7330295547894
2016-06-21,924.710213408979
2016-06-22,934.600106592474
2016-06-23,928.2289961032121
2016-06-24,947.8661911120186
2016-06-27,956.7899786691269
2016-06-28,950.7998813050684
2016-06-29,940.071009133059
2016-06-30,948.2958043135208
2016-07-01,946.4564104108442
2016-07-04,951.5115274475214
2016-07-05,953.939632485058
2016-07-06,957.1576680245417
2016-07-07,957.1233387284097
2016-07-08,960.4194270760175
2016-07-11,964.6612364004643
2016-07-12,978.2457366249378
2016-07-13,977.7678737469022
2016-07-14,973.1351125398919
2016-07-15,976.1769825039482
2016-07-18,978.2866027965496
2016-07-19,980.4083067336659
2016-07-20,979.9437779307159
2016-07-21,997.4335504307551
2016-07-22,999.3506284204808
2016-07-25,1001.3094842502783
2016-07-26,1000.3785455860133
2016-07-27,993.6458861049911
2016-07-28,990.1391951695738
2016-07-29,981.3733753330625
2016-08-01,987.3504606764145
2016-08-02,976.3269272980504
2016-08-03,974.7333961552703
2016-08-04,993.1939154583824
2016-08-05,999.2401485685297
2016-08-08,1010.2587557300498
2016-08-09,1010.1068067233886
2016-08-10,1000.137692127626
2016-08-11,995.7001973637574
2016-08-12,995.6692164873002
2016-08-15,998.8697988121603
2016-08-16,979.02109458302
2016-08-17,976.6984513926606
2016-08-18,965.5918625006541
2016-08-19,965.8771442463279
2016-08-22,960.7970020978668
2016-08-23,959.6627105602939
2016-08-24,952.4097515670134
2016-08-25,954.6975491382381
2016-08-26,954.8764909206362
2016-08-29,974.4078814608654
2016-08-30,984.542069111418
2016-08-31,977.8432285013796
2016-09-01,981.9678031719685
2016-09-02,984.6911077535058
2016-09-05,999.1821565806748
2016-09-06,984.0243773422783
2016-09-07,984.5936777973326
2016-09-08,976.3620454752802
2016-09-09,981.8350830464748
2016-09-12,981.1313360268748
2016-09-13,979.1846541283622
2016-09-14,978.6756520204764
2016-09-15,977.3588007920823
2016-09-16,984.450627618577
2016-09-19,980.3805335471859
2016-09-20,975.4138646881734
2016-09-21,980.1430349367192
2016-09-22,981.3934334186451
2016-09-23,983.2606993496913
2016-09-26,961.3863390177104
2016-09-27,966.8190918756242
2016-09-28,965.6649398366388
2016-09-29,969.4056091880122
2016-09-30,968.6723872910469
2016-10-03,947.865514483854
2016-10-04,950.2066013928987
2016-10-05,939.3173784528342
2016-10-06,944.767326559812
2016-10-07,944.0653702906409
2016-10-10,930.6600065695492
2016-10-11,965.3885526203528
2016-10-12,957.7080463959874
2016-10-13,954.818264138501
2016-10-14,957.1872235938899
2016-10-17,941.071957020471
2016-10-18,957.1708292592522
2016-10-19,968.4695445336039
2016-10-20,982.308483484579
2016-10-21,987.2648689050283
2016-10-24,998.2839854868442
2016-10-25,988.6437385303287
2016-10-26,978.6351501791628
2016-10-27,983.1944198547196
2016-10-28,982.2498191219469
2016-10-31,977.1192886898938
2016-11-01,969.2711033054876
2016-11-02,955.3285113886928
2016-11-03,955.7323634799376
2016-11-04,953.25757676008
2016-11-07,972.5689283495299
2016-11-08,979.5089366436645
2016-11-09,980.3819422400087
2016-11-10,1010.521690735795
2016-11-11,1012.7834894812829
2016-11-14,1014.240352077051
2016-11-15,1023.2008259561717
2016-11-16,1034.0440065426474
2016-11-17,1035.452544411205
2016-11-18,1045.1955609291408
2016-11-21,1061.8061926846804
2016-11-22,1056.372964031955
2016-11-23,1062.9595627207607
2016-11-24,1057.5021889126488
2016-11-25,1053.3705672712138
2016-11-28,1024.4169996700475
2016-11-29,1033.4202963591054
2016-11-30,1022.8927936505968
2016-12-01,1022.555412057252
2016-12-02,1017.8276186964889
2016-12-05,1034.4188267189468
2016-12-06,1038.8344760302803
2016-12-07,1033.911640642189
2016-12-08,1058.7422291440382
2016-12-09,1066.1988505343538
2016-12-12,1082.883507616179
2016-12-13,1079.675407322701
2016-12-14,1064.7756384395846
2016-12-15,1079.8089924806088
2016-12-16,1080.3206975761093
2016-12-19,1062.1291197697146
2016-12-20,1062.2389947992817
2016-12-21,1064.2271977571795
2016-12-22,1051.2762024321203
2016-12-23,1050.8023635677946
2016-12-26,1070.8289798579467
2016-12-27,1061.068787986637
2016-12-28,1063.8870083174827
2016-12-29,1071.581702381423
2016-12-30,1065.6891459710773
2017-01-02,1048.4025935886987
2017-01-03,1089.4490660563065
2017-01-04,1068.5052781924987
2017-01-05,1059.7744254127108
2017-01-06,1062.1077432183413
2017-01-09,1092.0436618647166
2017-01-10,1094.4583934548853
2017-01-11,1122.8725826133289
2017-01-12,1113.8965872404467
2017-01-13,1116.8540438930688
2017-01-16,1114.997575481481
2017-01-17,1108.285137554832
2017-01-18,1109.4569405454718
2017-01-19,1130.2324290211666
2017-01-20,1123.1410236042616
2017-01-23,1144.2104449763274
2017-01-24,1158.971702525115
2017-01-25,1110.7309073423507
2017-01-26,1150.246827798867
2017-01-27,1146.302590263483
2017-01-30,1127.8986718873193
2017-01-31,1107.966534384266
2017-02-01,1099.6865042313768
2017-02-02,1093.3796725032694
2017-02-03,1095.123342544333
2017-02-06,1109.3610211646544
2017-02-07,1119.2003694232385
2017-02-08,1120.590154929593
2017-02-09,1094.97466605925
2017-02-10,1099.2005766638936
2017-02-13,1023.9047526923284
2017-02-14,1047.8223799546006
2017-02-15,1028.170311369637
2017-02-16,1021.1956932995428
2017-02-17,1025.1826749329152
2017-02-20,1005.4981518625243
2017-02-21,980.9783829916822
2017-02-22,1014.909621426378
2017-02-23,1006.4103154548544
2017-02-24,1008.6480524605491
2017-02-27,1009.6933171092344
2017-02-28,1009.3667545156044
2017-03-01,1003.0321065648969
2017-03-02,1014.8983859359398
2017-03-03,1011.3980148904849
2017-03-06,1002.8384251600318
2017-03-07,993.2499821691205
2017-03-08,997.848394049154
2017-03-09,989.0706273980977
2017-03-10,982.0765521183022
2017-03-13,982.3792538190206
2017-03-14,977.8616162535482
2017-03-15,975.024696821639
2017-03-16,966.4559814091192
2017-03-17,966.0192615637204
2017-03-20,966.838080753633
2017-03-21,968.9583301223115
2017-03-22,959.3424050908202
2017-03-23,969.983054517354
2017-03-24,968.3091732103937
2017-03-27,943.2352766969127
2017-03-28,929.9815216885675
2017-03-29,935.849330001843
2017-03-30,941.7820578128817
2017-03-31,945.2215896053085
2017-04-03,972.2457185164734
2017-04-04,981.3108259365492
2017-04-05,981.6928189927869
2017-04-06,978.6622507608009
2017-04-07,982.3954918982041
2017-04-10,990.6055471927546
2017-04-11,980.0236990786053
2017-04-12,976.3259679550583
2017-04-13,962.9478899096562
2017-04-14,962.9478899096562
2017-04-17,931.9806738881716
2017-04-18,931.328222374178
2017-04-19,942.3506210222855
2017-04-20,927.5473226230686
2017-04-21,934.3344282036827
2017-04-24,910.8877498971088
2017-04-25,913.0015830772728
2017-04-26,932.6014404762459
2017-04-27,936.0715285660244
2017-04-28,934.0689958398166
2017-05-01,921.7984805125003
2017-05-02,919.7547880246174
2017-05-03,909.4967623864442
2017-05-04,907.2370983959336
2017-05-05,903.8104463291821
2017-05-08,888.2726146654574
2017-05-09,892.4537006497628
2017-05-10,899.1573471770458
2017-05-11,900.5523195063621
2017-05-12,896.042211764391
2017-05-15,871.7444821209658
2017-05-16,857.6736140681634
2017-05-17,855.0276811875302
2017-05-18,849.5812615746509
2017-05-19,844.3713468701526
2017-05-22,842.4370380786585
2017-05-23,844.0064094640612
2017-05-24,849.654463606837
2017-05-25,830.6436672175099
2017-05-26,832.820191424553
2017-05-29,820.179973526196
2017-05-30,839.301271042049
2017-05-31,839.7859358331513
2017-06-01,856.3802418772165
2017-06-02,852.6591701575178
2017-06-05,867.8182039876235
2017-06-06,864.3547451679419
2017-06-07,892.9564469956932
2017-06-08,893.0974524916458
2017-06-09,896.1523425050992
2017-06-12,923.5062746187875
2017-06-13,962.1031773015275
2017-06-14,951.0296202841781
2017-06-15,980.1277563482339
2017-06-16,975.8375286223283
2017-06-19,968.4659709283812
2017-06-20,964.7952063109685
2017-06-21,966.5403236722979
2017-06-22,948.8939375116449
2017-06-23,945.2715604646982
2017-06-26,945.0919627627316
2017-06-27,938.0054808695597
2017-06-28,928.7138164606586
2017-06-29,922.915205076036
2017-06-30,924.6040275735036
2017-07-03,955.3607153550312
2017-07-04,956.5304693678889
2017-07-05,964.1100221088374
2017-07-06,952.2038099186315
2017-07-07,953.415903259323
2017-07-10,956.672171876967
2017-07-11,948.2283189017747
2017-07-12,960.044114362542
2017-07-13,959.0849480177611
2017-07-14,955.4404671058786
2017-07-17,973.3486705084136
2017-07-18,958.5740775548446
2017-07-19,967.9881758098873
2017-07-20,947.7319117223614
2017-07-21,945.8619765787041
2017-07-24,951.1954845416719
2017-07-25,934.3959409686539
2017-07-26,939.6285451905892
2017-07-27,931.5976798838033
2017-07-28,925.1635077584725
2017-07-31,929.2954912308796
2017-08-01,940.8004244103754
2017-08-02,937.8309767070414
2017-08-03,935.7868944798055
2017-08-04,945.9398816768589
2017-08-07,936.7290843842812
2017-08-08,951.8721885817275
2017-08-09,947.9004765537813
2017-08-10,947.1916768403494
2017-08-11,943.8178863618441
2017-08-14,908.7159179212327
2017-08-15,904.0737928358951
2017-08-16,920.0689703283326
2017-08-17,898.0455170130884
2017-08-18,897.4341077848763
2017-08-21,928.2227607856603
2017-08-22,920.069208225912
2017-08-23,916.0345842043557
2017-08-24,922.0970231659799
2017-08-25,916.8617279096422
2017-08-28,906.6304922653368
2017-08-29,900.8557462515229
2017-08-30,904.4765873660643
2017-08-31,906.492621478706
2017-09-01,907.255726640318
2017-09-04,949.0014545242368
2017-09-05,955.9263097142946
2017-09-06,951.3756229381561
2017-09-07,972.6413204662168
2017-09-08,971.6006694463404
2017-09-11,968.7196212746667
2017-09-12,975.2429011334781
2017-09-13,978.7409627312845
2017-09-14,987.7479158444112
2017-09-15,980.2346412724349
2017-09-18,960.4228640957938
2017-09-19,976.5810031565884
2017-09-20,954.325549136594
2017-09-21,960.1867228684524
2017-09-22,956.4673526301436
2017-09-25,933.8610241960813
2017-09-26,945.0152832309682
2017-09-27,953.122049540987
2017-09-28,961.8241501742191
2017-09-29,958.9419738972441
2017-10-02,965.6682608584623
2017-10-03,965.5533400936054
2017-10-04,953.5803015448406
2017-10-05,970.5858452970804
2017-10-06,969.0640131055592
2017-10-09,989.3865941508438
2017-10-10,1000.3711445174381
2017-10-11,1007.8717729774652
2017-10-12,1005.1325470557291
2017-10-13,1006.0129269322796
2017-10-16,1013.5638920325445
2017-10-17,988.9943088719353
2017-10-18,993.1358698326201
2017-10-19,994.6107926591294
2017-10-20,1000.2448159005912
2017-10-23,996.265782225255
2017-10-24,985.249504825684
2017-10-25,998.670712096188
2017-10-26,1007.4720308368833
2017-10-27,1018.0083955752697
2017-10-30,1013.3828478599637
2017-10-31,1009.592260785377
2017-11-01,1011.4172300220932
2017-11-02,1010.8628261599212
2017-11-03,1015.7011361810708
2017-11-06,1010.3320299766136
2017-11-07,994.9819189188662
2017-11-08,981.8265383699729
2017-11-09,989.109544279667
2017-11-10,985.95118737714
2017-11-13,983.502902696149
2017-11-14,973.7650319785512
2017-11-15,975.458367192172
2017-11-16,973.8530131958717
2017-11-17,973.0568263306993
2017-11-20,972.3546645896774
2017-11-21,975.0510716264035
2017-11-22,978.1066629886909
2017-11-23,969.763427909305
2017-11-24,962.1187619193071
2017-11-27,953.7334129931991
2017-11-28,972.9559988907797
2017-11-29,966.5934758026061
2017-11-30,960.6542311982416
2017-12-01,965.2474141736848
2017-12-04,972.3806401722203
2017-12-05,960.4905993111474
2017-12-06,961.8939857033812
2017-12-07,971.262277674897
2017-12-08,974.4443053046028
2017-12-11,986.0596614351346
2017-12-12,1003.5009335793504
2017-12-13,995.5734048337365
2017-12-14,987.0335025006843
2017-12-15,987.8724243505852
2017-12-18,988.2086370914665
2017-12-19,985.4227273007505
2017-12-20,988.1653117143571
2017-12-21,988.1169360874346
